Date,NIHONKABU IMI HIGH DIVIDEND YIELD
2008-10-14,820.0034910615465
2008-10-15,830.8896074702747
2008-10-16,768.8227839693343
2008-10-17,789.0582113177379
2008-10-20,831.1930213252899
2008-10-21,868.0297316847267
2008-10-22,844.0478279203148
2008-10-23,845.4237251884001
2008-10-24,836.0591960001949
2008-10-27,805.2930188596939
2008-10-28,825.0374896319044
2008-10-29,841.0801148436421
2008-10-30,918.9850364688707
2008-10-31,873.7939239091978
2008-11-03,862.522235146576
2008-11-04,878.6490879789964
2008-11-05,910.4137504747298
2008-11-06,887.2536581851768
2008-11-07,855.6581890560731
2008-11-10,890.0451487633272
2008-11-11,892.8943137105376
2008-11-12,898.8498309176097
2008-11-13,857.5949195237495
2008-11-14,858.1129633542531
2008-11-17,872.929321456055
2008-11-18,851.7685507910911
2008-11-19,858.6454004994632
2008-11-20,836.325821982939
2008-11-21,859.2973345232838
2008-11-24,825.3352356649411
2008-11-25,842.5691027376492
2008-11-26,837.8151870637645
2008-11-27,854.8892444311393
2008-11-28,889.695890622679
2008-12-01,904.3169243059748
2008-12-02,842.3893763676871
2008-12-03,853.2877125513199
2008-12-04,843.0304180497858
2008-12-05,850.4412623792979
2008-12-08,861.4446292173284
2008-12-09,877.8111357496272
2008-12-10,899.4880000522008
2008-12-11,910.5341264104303
2008-12-12,855.1712514936011
2008-12-15,884.3864962191185
2008-12-16,863.1740918226052
2008-12-17,852.9984978519323
2008-12-18,827.4327964867784
2008-12-19,847.5285462732585
2008-12-22,854.7002346850794
2008-12-23,851.7002429933598
2008-12-24,826.4431846211538
2008-12-25,840.8611882973292
2008-12-26,844.8259721065697
2008-12-29,846.4412372651569
2008-12-30,859.2018133538876
2008-12-31,869.7506968989313
2009-01-01,869.7506968989313
2009-01-02,864.5600139261185
2009-01-05,890.9240040395462
2009-01-06,906.5553422415684
2009-01-07,938.5325519353668
2009-01-08,911.3193726178624
2009-01-09,930.0378580990881
2009-01-12,951.6078289273911
2009-01-13,911.6097151577404
2009-01-14,926.8034989637137
2009-01-15,893.5939569335136
2009-01-16,894.7957588453378
2009-01-19,909.6088298118342
2009-01-20,917.208110829304
2009-01-21,922.227759230769
2009-01-22,908.6817619204106
2009-01-23,885.3907125221498
2009-01-26,853.5461166539467
2009-01-27,903.0228643485184
2009-01-28,901.1479134124457
2009-01-29,922.6911225310403
2009-01-30,900.9751094688231
2009-02-02,888.8136137808079
2009-02-03,886.8164055543415
2009-02-04,917.9937581511442
2009-02-05,919.2280048252802
2009-02-06,913.0769040290128
2009-02-09,890.599424579549
2009-02-10,889.8250183719633
2009-02-11,908.1377665063711
2009-02-12,890.6709039938165
2009-02-13,873.592021961732
2009-02-16,881.0591957789765
2009-02-17,876.7267038785972
2009-02-18,861.135736428558
2009-02-19,846.7538961880014
2009-02-20,838.6429301804478
2009-02-23,821.9859373104208
2009-02-24,799.9769249027792
2009-02-25,822.1536241454249
2009-02-26,802.2293930698769
2009-02-27,824.3111914359539
2009-03-02,805.9563090221305
2009-03-03,790.0219700745091
2009-03-04,789.3946404282088
2009-03-05,813.4214715917417
2009-03-06,783.7925051121676
2009-03-09,765.588942087843
2009-03-10,753.0154410005222
2009-03-11,782.6597028163139
2009-03-12,756.4717816231876
2009-03-13,778.5160578696201
2009-03-16,787.9765983887676
2009-03-17,802.1460636542058
2009-03-18,800.7334607048434
2009-03-19,794.8630048222979
2009-03-20,784.9440271881408
2009-03-23,807.3903562269936
2009-03-24,832.212969642164
2009-03-25,841.4482707045861
2009-03-26,847.6482333407474
2009-03-27,866.3704342065685
2009-03-30,844.1799906755182
2009-03-31,807.1234269945293
2009-04-01,836.0305121801844
2009-04-02,853.6180115554445
2009-04-03,866.7098553595113
2009-04-06,864.4065767336174
2009-04-07,873.7770641991278
2009-04-08,857.1201379835408
2009-04-09,884.6248736795989
2009-04-10,897.4752356077855
2009-04-13,898.0977162210193
2009-04-14,905.270538005029
2009-04-15,903.1878590654209
2009-04-16,904.4788151962116
2009-04-17,941.0168197727915
2009-04-20,970.126176285949
2009-04-21,937.5190103626364
2009-04-22,936.5906385644414
2009-04-23,944.4949878410914
2009-04-24,920.6307639718532
2009-04-27,935.6410069967152
2009-04-28,904.5131040783515
2009-04-29,887.9286953535991
2009-04-30,905.454953018689
2009-05-01,918.9435435945497
2009-05-04,912.1941879639066
2009-05-05,916.66009352133
2009-05-06,921.4006986685123
2009-05-07,956.5302955882363
2009-05-08,953.3393332193735
2009-05-11,962.1095743034946
2009-05-12,952.7984276816484
2009-05-13,958.20972350403
2009-05-14,933.1082367790661
2009-05-15,953.1613209036684
2009-05-18,931.9996387491825
2009-05-19,946.5616792721646
2009-05-20,956.9360526633593
2009-05-21,958.9845736976067
2009-05-22,934.4932614358792
2009-05-25,939.2317016640328
2009-05-26,941.3413356338102
2009-05-27,951.0955244882817
2009-05-28,941.0552624310084
2009-05-29,947.4677309840459
2009-06-01,949.7937758517584
2009-06-02,947.5299015294589
2009-06-03,952.2446919337732
2009-06-04,939.6464045142081
2009-06-05,936.9631351479591
2009-06-08,945.9266376964574
2009-06-09,941.7052273063393
2009-06-10,949.9634908288766
2009-06-11,943.6149029780076
2009-06-12,956.2238711686217
2009-06-15,972.6182843718976
2009-06-16,954.6831382937836
2009-06-17,973.8549812130092
2009-06-18,953.9943556709312
2009-06-19,958.5656094330457
2009-06-22,969.1129084817404
2009-06-23,947.3832824184085
2009-06-24,948.4955418359763
2009-06-25,961.5516158052739
2009-06-26,966.240489127267
2009-06-29,955.7369598320404
2009-06-30,969.2001885226916
2009-07-01,958.3114078331523
2009-07-02,968.4324972665879
2009-07-03,959.5544061334595
2009-07-06,973.6054238335319
2009-07-07,971.0281865132025
2009-07-08,970.7202003036527
2009-07-09,962.0210862378733
2009-07-10,974.5082257407045
2009-07-13,951.6165686875825
2009-07-14,958.2519464364328
2009-07-15,937.057763449191
2009-07-16,942.6751129231757
2009-07-17,946.7851952065188
2009-07-20,935.3674219652726
2009-07-21,963.5782931016266
2009-07-22,968.264183549576
2009-07-23,953.1107882678658
2009-07-24,966.8859155635822
2009-07-27,969.0740780300188
2009-07-28,984.6452025971852
2009-07-29,985.7740455868035
2009-07-30,980.9884257046575
2009-07-31,991.1035261826213
2009-08-03,970.8944651009847
2009-08-04,977.7569340368492
2009-08-05,975.7251249841631
2009-08-06,977.3127741981331
2009-08-07,971.5855977738299
2009-08-10,983.4380393137341
2009-08-11,1005.4458500711606
2009-08-12,983.2241065208325
2009-08-13,991.3577624926921
2009-08-14,1010.0576957979187
2009-08-17,1000.9815850370287
2009-08-18,996.7923073238898
2009-08-19,993.3809202712079
2009-08-20,998.7345573048856
2009-08-21,982.1594233701998
2009-08-24,1000.9997604133437
2009-08-25,1003.9903113609977
2009-08-26,1021.2841817804733
2009-08-27,1018.1874727448409
2009-08-28,1016.0524394880919
2009-08-31,1028.03005118361
2009-09-01,1029.4184503344543
2009-09-02,1023.4057532781475
2009-09-03,1016.2102101535327
2009-09-04,1006.4531695914951
2009-09-07,1003.5618411615216
2009-09-08,1004.1968057243635
2009-09-09,1001.9122303507346
2009-09-10,1021.2275130619498
2009-09-11,1025.2290552041588
2009-09-14,1011.4705498569906
2009-09-15,1004.1312413345089
2009-09-16,998.1800696439558
2009-09-17,1004.7954813140818
2009-09-18,1001.6358479063114
2009-09-21,996.1650499937978
2009-09-22,998.8100368773851
2009-09-23,997.029423057217
2009-09-24,1018.6826245552079
2009-09-25,1013.3946373493962
2009-09-28,1006.7717475479859
2009-09-29,1000.8793105633802
2009-09-30,1012.1482338312312
2009-10-01,1006.7413798875124
2009-10-02,986.7173321046868
2009-10-05,975.0568282935612
2009-10-06,973.3707781770025
2009-10-07,980.123795002534
2009-10-08,982.9841023087719
2009-10-09,980.6748906952944
2009-10-12,974.0185214642945
2009-10-13,974.0123299318814
2009-10-14,972.7589630344538
2009-10-15,971.7123107047657
2009-10-16,970.4753130342244
2009-10-19,968.8005477356857
2009-10-20,972.6628746264943
2009-10-21,963.1274503314327
2009-10-22,953.2530918930026
2009-10-23,942.3322672609768
2009-10-26,954.2210064923422
2009-10-27,943.6446909751767
2009-10-28,954.0372824513768
2009-10-29,936.7354935281587
2009-10-30,960.585695955907
2009-11-02,945.7879711620641
2009-11-03,956.5532759414375
2009-11-04,945.8543961895998
2009-11-05,939.0501398606891
2009-11-06,948.0806335294151
2009-11-09,935.8254657654082
2009-11-10,937.1685021607867
2009-11-11,937.3288926170374
2009-11-12,927.032501385416
2009-11-13,937.3370049902718
2009-11-16,932.4229457058102
2009-11-17,935.5638296256491
2009-11-18,929.0674050657727
2009-11-19,930.2912178343089
2009-11-20,929.7857431696599
2009-11-23,921.4478147701684
2009-11-24,922.3240272197542
2009-11-25,928.9757710582091
2009-11-26,938.3671778173837
2009-11-27,922.1457839521072
2009-11-30,950.1028678030515
2009-12-01,952.8496541722665
2009-12-02,949.6692124899637
2009-12-03,957.0693955173406
2009-12-04,949.274356354621
2009-12-07,957.3041198224071
2009-12-08,980.2377382405258
2009-12-09,978.5662871788559
2009-12-10,966.4266675334686
2009-12-11,965.8359725693277
2009-12-14,967.7746070608754
2009-12-15,960.0543968088722
2009-12-16,972.270748806731
2009-12-17,979.6350325267229
2009-12-18,976.5721032354273
2009-12-21,969.2072756120741
2009-12-22,969.7114085920805
2009-12-23,966.7033708451321
2009-12-24,968.8553573626726
2009-12-25,966.7274924761873
2009-12-28,971.3919592467917
2009-12-29,971.1884624652176
2009-12-30,961.5817675278711
2009-12-31,954.1926395855256
2010-01-01,954.1926395855256
2010-01-04,963.7869005653394
2010-01-05,979.8812007572784
2010-01-06,984.0862102891931
2010-01-07,983.9972653506985
2010-01-08,991.165333812247
2010-01-11,986.9371930257026
2010-01-12,1006.9615455439606
2010-01-13,1004.3034399494426
2010-01-14,1016.630483132454
2010-01-15,1034.0141771615292
2010-01-18,1026.9722092644236
2010-01-19,1028.1417966885735
2010-01-20,1040.564092574842
2010-01-21,1049.8682792220175
2010-01-22,1044.8862836718786
2010-01-25,1037.9293411604442
2010-01-26,1036.0473915864613
2010-01-27,1040.1769085091478
2010-01-28,1042.924792832993
2010-01-29,1022.4947713721044
2010-02-01,1028.8036599382342
2010-02-02,1035.544515207929
2010-02-03,1036.6390486940331
2010-02-04,1059.2554825443253
2010-02-05,1060.4001374725985
2010-02-08,1053.8772668823244
2010-02-09,1038.8698425008222
2010-02-10,1034.4600184804494
2010-02-11,1042.1887951050664
2010-02-12,1055.2811718519652
2010-02-15,1048.2940346075347
2010-02-16,1038.5083485149419
2010-02-17,1049.365526348445
2010-02-18,1050.7873196156738
2010-02-19,1032.5080974546993
2010-02-22,1056.724880175592
2010-02-23,1065.1067214073785
2010-02-24,1058.6438933303666
2010-02-25,1076.785538603718
2010-02-26,1072.852857944504
2010-03-01,1086.8576101876004
2010-03-02,1087.9755573442037
2010-03-03,1084.1316574488148
2010-03-04,1078.988417637401
2010-03-05,1069.9988120007138
2010-03-08,1080.5513247253516
2010-03-09,1087.7235865931352
2010-03-10,1068.6309857678855
2010-03-11,1078.5235543492859
2010-03-12,1075.6937201494584
2010-03-15,1086.038885778259
2010-03-16,1076.9270650347414
2010-03-17,1084.2665933572953
2010-03-18,1094.7120987538588
2010-03-19,1110.334796718599
2010-03-22,1115.9863825972536
2010-03-23,1110.1757147906299
2010-03-24,1114.965873602447
2010-03-25,1107.0942504023574
2010-03-26,1118.3789148882029
2010-03-29,1112.1615987997577
2010-03-30,1124.2940123219341
2010-03-31,1113.5350052185936
2010-04-01,1115.392232382874
2010-04-02,1115.9759671418803
2010-04-05,1117.6828854153846
2010-04-06,1134.2305265619652
2010-04-07,1146.9772101529554
2010-04-08,1142.634470441965
2010-04-09,1139.0349664609607
2010-04-12,1136.356416084748
2010-04-13,1136.603367816339
2010-04-14,1127.0802741269918
2010-04-15,1143.2118609169806
2010-04-16,1152.3764809675988
2010-04-19,1138.0931778729826
2010-04-20,1129.19977268013
2010-04-21,1146.3466873683844
2010-04-22,1147.787367212321
2010-04-23,1131.8267109475987
2010-04-26,1152.27902677051
2010-04-27,1152.8841659183415
2010-04-28,1132.657630051873
2010-04-29,1127.3789470795643
2010-04-30,1140.7539826344812
2010-05-03,1145.183276396075
2010-05-04,1157.599286232045
2010-05-05,1174.4556704299255
2010-05-06,1176.2273206528407
2010-05-07,1182.7693934668846
2010-05-10,1145.6909302524798
2010-05-11,1158.14701817178
2010-05-12,1159.1416790369344
2010-05-13,1180.6044343464039
2010-05-14,1189.8563187527586
2010-05-17,1181.4060280305832
2010-05-18,1173.1941295345566
2010-05-19,1187.3101763417114
2010-05-20,1204.8109829281268
2010-05-21,1149.9206774323757
2010-05-24,1158.8151319075428
2010-05-25,1166.1007936355795
2010-05-26,1151.9161332549645
2010-05-27,1145.3582868408548
2010-05-28,1144.4006704012645
2010-05-31,1156.5298855692888
2010-06-01,1156.0220607509323
2010-06-02,1143.6682189346589
2010-06-03,1156.4788935829185
2010-06-04,1176.6117167218138
2010-06-07,1164.0547597785594
2010-06-08,1171.7668131351747
2010-06-09,1148.8258328138845
2010-06-10,1154.3199826978598
2010-06-11,1155.7626745814093
2010-06-14,1148.0720646152097
2010-06-15,1153.4092607197188
2010-06-16,1165.5122990217906
2010-06-17,1174.708202736834
2010-06-18,1174.433313809561
2010-06-21,1184.2984662865879
2010-06-22,1190.9417167923373
2010-06-23,1188.0074589827136
2010-06-24,1192.7270364578244
2010-06-25,1190.2516674523386
2010-06-28,1183.9217830574826
2010-06-29,1205.5026324005025
2010-06-30,1188.6057080118396
2010-07-01,1176.9659263890392
2010-07-02,1158.8695802425236
2010-07-05,1172.6234736945125
2010-07-06,1171.1631517774626
2010-07-07,1172.7992907795285
2010-07-08,1166.6457771998791
2010-07-09,1168.9929264330449
2010-07-12,1160.4325725666772
2010-07-13,1158.4768525435534
2010-07-14,1159.530991230873
2010-07-15,1141.9086187757746
2010-07-16,1133.8879414457479
2010-07-19,1129.1353386331214
2010-07-20,1128.0103026286906
2010-07-21,1132.8891928994424
2010-07-22,1123.5770261440525
2010-07-23,1136.7236982429179
2010-07-26,1130.0382060870593
2010-07-27,1120.6241814417933
2010-07-28,1138.2164810800466
2010-07-29,1128.3554739080116
2010-07-30,1122.3188068605018
2010-08-02,1109.934486133644
2010-08-03,1125.672377495387
2010-08-04,1116.3566425250347
2010-08-05,1134.2286489757903
2010-08-06,1138.9427629082047
2010-08-09,1134.6522597996811
2010-08-10,1144.804626676866
2010-08-11,1148.0281879866443
2010-08-12,1135.331553441774
2010-08-13,1146.4525249721282
2010-08-16,1154.9525245456798
2010-08-17,1150.2353708972482
2010-08-18,1161.8004206292112
2010-08-19,1167.9951553628273
2010-08-20,1158.4621983249904
2010-08-23,1170.0404906408373
2010-08-24,1182.1775296116869
2010-08-25,1168.6805054652161
2010-08-26,1161.737284504412
2010-08-27,1165.7275152225902
2010-08-30,1185.7274084901821
2010-08-31,1167.9346119256938
2010-09-01,1160.5193079790477
2010-09-02,1171.4563543199854
2010-09-03,1170.4082958716992
2010-09-06,1186.5610888735257
2010-09-07,1204.1058010742904
2010-09-08,1186.6888905047585
2010-09-09,1193.1297565870254
2010-09-10,1194.224870603513
2010-09-13,1188.4122885367726
2010-09-14,1185.2344183253244
2010-09-15,1155.010946514051
2010-09-16,1138.156063037625
2010-09-17,1149.7744333220173
2010-09-20,1147.7510765072705
2010-09-21,1148.0047174279455
2010-09-22,1136.418482199595
2010-09-23,1145.618064965416
2010-09-24,1124.4746953231868
2010-09-27,1136.5711653977753
2010-09-28,1133.4680055181373
2010-09-29,1132.319244233725
2010-09-30,1104.3470965407123
2010-10-01,1100.7721482686081
2010-10-04,1092.2120578226718
2010-10-05,1098.1568672764126
2010-10-06,1103.6544113317348
2010-10-07,1109.842246593362
2010-10-08,1103.987886110256
2010-10-11,1104.0121615476482
2010-10-12,1092.7676074830028
2010-10-13,1080.9992319005896
2010-10-14,1090.2110548179683
2010-10-15,1083.4975781420908
2010-10-18,1100.1544416180998
2010-10-19,1110.1749141811617
2010-10-20,1095.46115289851
2010-10-21,1087.2219808288864
2010-10-22,1091.4998178412434
2010-10-25,1097.636806450739
2010-10-26,1095.1502310801193
2010-10-27,1096.1987207549678
2010-10-28,1091.819446047443
2010-10-29,1100.7041790017265
2010-11-01,1094.4731622767333
2010-11-02,1081.8691033639889
2010-11-03,1074.7103648290408
2010-11-04,1082.1332946338928
2010-11-05,1102.3880441424803
2010-11-08,1119.43558650072
2010-11-09,1125.2850654184485
2010-11-10,1126.4838151479612
2010-11-11,1131.9786407149472
2010-11-12,1126.8836541402434
2010-11-15,1129.8458758139705
2010-11-16,1122.1583145786221
2010-11-17,1130.4300030566767
2010-11-18,1137.3381426488884
2010-11-19,1136.2505083995563
2010-11-22,1139.6474927109941
2010-11-23,1161.7033938681705
2010-11-24,1150.064317275765
2010-11-25,1146.1900283815205
2010-11-26,1153.6876840567156
2010-11-29,1167.0081012148364
2010-11-30,1170.6042749852797
2010-12-01,1166.2071381533585
2010-12-02,1170.1130711268272
2010-12-03,1170.9133019128365
2010-12-06,1179.9141636094764
2010-12-07,1168.2926002416946
2010-12-08,1174.5238353967047
2010-12-09,1185.2006642918846
2010-12-10,1181.4296761117153
2010-12-13,1176.3418122868227
2010-12-14,1185.0832595211375
2010-12-15,1186.6576019543372
2010-12-16,1194.0235947353094
2010-12-17,1200.0568171603675
2010-12-20,1207.054564520847
2010-12-21,1214.5483759705187
2010-12-22,1219.7413670519318
2010-12-23,1228.4827704637803
2010-12-24,1221.0725115178955
2010-12-27,1221.085996633088
2010-12-28,1231.351782060718
2010-12-29,1238.1252740769191
2010-12-30,1219.2528891781194
2010-12-31,1216.6452789064524
2011-01-03,1212.694821199917
2011-01-04,1226.2407032067988
2011-01-05,1224.3945576153574
2011-01-06,1246.4135450914341
2011-01-07,1251.288798499173
2011-01-10,1259.317180823712
2011-01-11,1249.8645647456513
2011-01-12,1241.852128196374
2011-01-13,1231.6720885265117
2011-01-14,1225.2281755176557
2011-01-17,1233.2622322846926
2011-01-18,1223.0718569591018
2011-01-19,1226.8999200080746
2011-01-20,1213.8577186351004
2011-01-21,1190.967333888382
2011-01-24,1194.467866823705
2011-01-25,1207.6143259335588
2011-01-26,1199.3462824526973
2011-01-27,1191.3055530160484
2011-01-28,1199.4362947026764
2011-01-31,1189.67115898065
2011-02-01,1194.660764925665
2011-02-02,1203.77553633141
2011-02-03,1218.28005792573
2011-02-04,1229.4930363837607
2011-02-07,1229.8804948180775
2011-02-08,1229.5339530965844
2011-02-09,1223.2080642531855
2011-02-10,1225.1739397734766
2011-02-11,1226.7452817908245
2011-02-14,1244.7957623801215
2011-02-15,1237.801511665684
2011-02-16,1239.492329708634
2011-02-17,1253.7382478790457
2011-02-18,1249.036806166619
2011-02-21,1249.3491705034567
2011-02-22,1237.6678446295075
2011-02-23,1224.75925380723
2011-02-24,1222.9363157164878
2011-02-25,1232.0968309155628
2011-02-28,1230.6762624965588
2011-03-01,1239.9977802548485
2011-03-02,1221.3401614880481
2011-03-03,1212.6088482880766
2011-03-04,1215.2950544625712
2011-03-07,1207.177827197205
2011-03-08,1204.821455750796
2011-03-09,1212.2296559196202
2011-03-10,1204.2608924193012
2011-03-11,1201.9018817112362
2011-03-14,1129.9084439388696
2011-03-15,1034.527500964076
2011-03-16,1111.8140829550543
2011-03-17,1122.4818466703362
2011-03-18,1096.3718347663541
2011-03-21,1092.9123828064048
2011-03-22,1133.4189189065269
2011-03-23,1138.8719080067947
2011-03-24,1133.3362745301963
2011-03-25,1145.658737116312
2011-03-28,1140.6559507610723
2011-03-29,1137.9881820608944
2011-03-30,1140.4093599723021
2011-03-31,1135.1352378397023
2011-04-01,1108.090553520842
2011-04-04,1109.4300979424609
2011-04-05,1091.8786192775
2011-04-06,1063.6019118883673
2011-04-07,1074.541693440916
2011-04-08,1078.6036352471158
2011-04-11,1085.7628244171267
2011-04-12,1083.1640973825422
2011-04-13,1077.8653510383847
2011-04-14,1091.7692431708065
2011-04-15,1088.192931659289
2011-04-18,1112.6560534856546
2011-04-19,1094.1662826370657
2011-04-20,1086.4952169710696
2011-04-21,1092.581030935513
2011-04-22,1086.3192834336658
2011-04-25,1079.733458183124
2011-04-26,1073.598115088824
2011-04-27,1065.2926854666339
2011-04-28,1083.1586955009552
2011-04-29,1086.4776000318398
2011-05-02,1093.8020569618752
2011-05-03,1100.6465704238785
2011-05-04,1100.094941892432
2011-05-05,1129.8776829059757
2011-05-06,1127.922855360301
2011-05-09,1140.2178259337588
2011-05-10,1133.8372232554455
2011-05-11,1134.3302765999783
2011-05-12,1134.8154329929803
2011-05-13,1121.2705308895693
2011-05-16,1104.4837970072806
2011-05-17,1097.3932478679649
2011-05-18,1102.2265064621417
2011-05-19,1092.7318339767432
2011-05-20,1099.8695460616143
2011-05-23,1104.6980253746897
2011-05-24,1094.8359159984896
2011-05-25,1099.533939440343
2011-05-26,1113.1818616067585
2011-05-27,1100.8602971890925
2011-05-30,1102.9056312064777
2011-05-31,1106.5464497113924
2011-06-01,1108.4967405350917
2011-06-02,1094.2320349255788
2011-06-03,1079.396456246689
2011-06-06,1072.4949597822804
2011-06-07,1071.6103514517465
2011-06-08,1085.3402642257038
2011-06-09,1088.5567340682298
2011-06-10,1106.30358489456
2011-06-13,1097.5877560122735
2011-06-14,1096.566558699058
2011-06-15,1108.8257998342049
2011-06-16,1102.644105401418
2011-06-17,1090.4600865821367
2011-06-20,1091.2567616992003
2011-06-21,1099.2017937265832
2011-06-22,1110.2783219651574
2011-06-23,1118.5767501779887
2011-06-24,1122.9707086371216
2011-06-27,1097.5961323441838
2011-06-28,1100.3366051072264
2011-06-29,1112.6669580303158
2011-06-30,1111.7442072337494
2011-07-01,1115.1944604535222
2011-07-04,1123.847684329786
2011-07-05,1125.871804877839
2011-07-06,1149.0130104316659
2011-07-07,1136.6306539246693
2011-07-08,1158.309558377215
2011-07-11,1180.2912570134522
2011-07-12,1182.4865844094322
2011-07-13,1181.3102227704499
2011-07-14,1176.8524403734548
2011-07-15,1184.1644127502193
2011-07-18,1191.6095210270034
2011-07-19,1179.7554586262984
2011-07-20,1187.3992409132698
2011-07-21,1176.6471215666204
2011-07-22,1187.202357304944
2011-07-25,1181.8302433857502
2011-07-26,1182.475577182117
2011-07-27,1187.64029175189
2011-07-28,1182.4968324080253
2011-07-29,1180.7683295224335
2011-08-01,1213.4479742613776
2011-08-02,1195.4299353870879
2011-08-03,1175.3043778100462
2011-08-04,1154.4595100023314
2011-08-05,1131.761085431579
2011-08-08,1125.3036859881795
2011-08-09,1109.2809197045315
2011-08-10,1143.4266214770735
2011-08-11,1132.225174008044
2011-08-12,1137.5403244425704
2011-08-15,1126.1949157825245
2011-08-16,1129.7599941327335
2011-08-17,1126.6084652645227
2011-08-18,1135.3588802143452
2011-08-19,1117.876734396554
2011-08-22,1105.8753664617084
2011-08-23,1116.0941819130664
2011-08-24,1103.4090149252665
2011-08-25,1098.07877653963
2011-08-26,1106.74891906066
2011-08-29,1096.1523506579717
2011-08-30,1115.9414115293612
2011-08-31,1133.1886833577855
2011-09-01,1146.0689367339835
2011-09-02,1145.6783828222042
2011-09-05,1142.3727057411154
2011-09-06,1132.4163178942813
2011-09-07,1140.6621960509667
2011-09-08,1152.661331428847
2011-09-09,1177.0730509923274
2011-09-12,1184.9278271760866
2011-09-13,1186.9149651439973
2011-09-14,1182.9772673521425
2011-09-15,1178.17683405424
2011-09-16,1194.6037240973417
2011-09-19,1217.094742021848
2011-09-20,1200.3244256129246
2011-09-21,1206.5924972572514
2011-09-22,1215.40044376917
2011-09-23,1211.384174007605
2011-09-26,1189.2326490231885
2011-09-27,1193.6828275643984
2011-09-28,1211.858363147363
2011-09-29,1206.052296934499
2011-09-30,1223.8572560948528
2011-10-03,1233.038332685865
2011-10-04,1218.173365154348
2011-10-05,1198.7280746271076
2011-10-06,1205.0634630066836
2011-10-07,1202.013659902585
2011-10-10,1188.129554475835
2011-10-11,1203.3497693700383
2011-10-12,1178.2042042364696
2011-10-13,1191.857860117284
2011-10-14,1161.9387962310075
2011-10-17,1196.2880069651364
2011-10-18,1185.6322848918428
2011-10-19,1174.4393558353947
2011-10-20,1179.0957835416393
2011-10-21,1165.8356570940705
2011-10-24,1180.5990453961326
2011-10-25,1174.6757076854296
2011-10-26,1171.3728158036074
2011-10-27,1163.3138976582998
2011-10-28,1178.119419420449
2011-10-31,1154.0630742814835
2011-11-01,1163.8236308186904
2011-11-02,1137.9451935485524
2011-11-03,1143.7002321734903
2011-11-04,1156.7272090660458
2011-11-07,1159.6016978590287
2011-11-08,1147.6929977022228
2011-11-09,1182.2812650783674
2011-11-10,1164.3368027710644
2011-11-11,1153.3192889533584
2011-11-14,1170.2269372469705
2011-11-15,1172.5035574021585
2011-11-16,1166.1639054308787
