Date,CANADA IMI HIGH DIVIDEND YIELD
2011-03-02,1153.3909236443913
2011-03-03,1154.0559510888913
2011-03-04,1158.8080072616929
2011-03-07,1147.271050134596
2011-03-08,1150.5933999445165
2011-03-09,1145.5158501772794
2011-03-10,1140.6916198480083
2011-03-11,1135.3404469036743
2011-03-14,1122.4230872421826
2011-03-15,1106.1186099586093
2011-03-16,1101.884701474227
2011-03-17,1112.7159886229467
2011-03-18,1111.5003027112614
2011-03-21,1130.2070588072074
2011-03-22,1129.6108263987041
2011-03-23,1133.1598250145878
2011-03-24,1129.6194784760364
2011-03-25,1131.6619280775656
2011-03-28,1135.0636251282629
2011-03-29,1142.9826929038295
2011-03-30,1153.8120731345225
2011-03-31,1146.9062776102637
2011-04-01,1163.9886709808845
2011-04-04,1155.1380550318006
2011-04-05,1159.2697160468924
2011-04-06,1154.4852845411574
2011-04-07,1153.0116989665428
2011-04-08,1150.6722857238221
2011-04-11,1141.5758110623144
2011-04-12,1111.1282924144489
2011-04-13,1116.7435338820505
2011-04-14,1119.922013357514
2011-04-15,1125.7056433874689
2011-04-18,1124.3299945019883
2011-04-19,1132.8578363134807
2011-04-20,1133.0891595267592
2011-04-21,1134.087639849761
2011-04-22,1134.087639849761
2011-04-25,1131.9708874870705
2011-04-26,1131.887481597159
2011-04-27,1122.1133492562292
2011-04-28,1117.1620805693988
2011-04-29,1124.4632916761668
2011-05-02,1126.9697204811544
2011-05-03,1115.2086401757613
2011-05-04,1098.655462725877
2011-05-05,1100.3612693354119
2011-05-06,1122.8423564282884
2011-05-09,1141.121154154294
2011-05-10,1144.5331513268225
2011-05-11,1147.513951870392
2011-05-12,1142.6726274694774
2011-05-13,1142.601462940868
2011-05-16,1133.1214856698698
2011-05-17,1134.9926359319047
2011-05-18,1139.098491951192
2011-05-19,1149.7576793274666
2011-05-20,1151.766838698422
2011-05-23,1156.137613960947
2011-05-24,1145.7139374281965
2011-05-25,1157.172467574048
2011-05-26,1153.587052227965
2011-05-27,1144.642875015329
2011-05-30,1143.3657051955847
2011-05-31,1145.5326581654965
2011-06-01,1117.8835819069877
2011-06-02,1108.3286002837485
2011-06-03,1100.8363633387496
2011-06-06,1087.3262035562348
2011-06-07,1087.1423341939262
2011-06-08,1086.8559400103725
2011-06-09,1094.4771333997985
2011-06-10,1093.5077836718112
2011-06-13,1085.563846340951
2011-06-14,1099.7637374895558
2011-06-15,1100.723453464788
2011-06-16,1091.5796755033966
2011-06-17,1083.1912730605775
2011-06-20,1088.5838190160912
2011-06-21,1103.523482239651
2011-06-22,1098.669247227092
2011-06-23,1101.729271999622
2011-06-24,1092.5120805451368
2011-06-27,1083.6050122308577
2011-06-28,1087.8769243406668
2011-06-29,1104.6498675602083
2011-06-30,1113.4097759545334
2011-07-01,1117.766957437868
2011-07-04,1121.3920306053772
2011-07-05,1126.433274429369
2011-07-06,1131.228403769066
2011-07-07,1131.9159590697473
2011-07-08,1131.1123922948693
2011-07-11,1131.628397285406
2011-07-12,1135.1664604113191
2011-07-13,1135.520895147751
2011-07-14,1131.9463743567928
2011-07-15,1136.175797592141
2011-07-18,1130.24555381664
2011-07-19,1138.5519688682248
2011-07-20,1137.0225021061683
2011-07-21,1136.1912394960475
2011-07-22,1131.8384705062904
2011-07-25,1134.1526200947228
2011-07-26,1111.7699344901266
2011-07-27,1097.4591908636312
2011-07-28,1113.4880249692778
2011-07-29,1096.7579353691312
2011-08-01,1102.9896284270424
2011-08-02,1087.1720933577858
2011-08-03,1079.5141652793504
2011-08-04,1054.0903713522687
2011-08-05,1032.4646494041283
2011-08-08,980.4798964782894
2011-08-09,1003.8789116751914
2011-08-10,1013.6466476778279
2011-08-11,1035.783592558364
2011-08-12,1040.9607445801305
2011-08-15,1042.4795613702368
2011-08-16,1038.0835000240745
2011-08-17,1035.9960375539877
2011-08-18,1008.0524658974751
2011-08-19,991.4210106743354
2011-08-22,992.0683796744066
2011-08-23,1012.7314090302485
2011-08-24,1016.151521058147
2011-08-25,1016.7649903160889
2011-08-26,1009.1613261793439
2011-08-29,1022.4923497761894
2011-08-30,1031.2101522613714
2011-08-31,1051.8345192002976
2011-09-01,1055.2109810133545
2011-09-02,1044.7692327564866
2011-09-05,1041.0800037700974
2011-09-06,1036.0761310457472
2011-09-07,1049.1831861654616
2011-09-08,1052.6119882360906
2011-09-09,1042.7672025420932
2011-09-12,1036.2107819475793
2011-09-13,1042.042417473914
2011-09-14,1051.7097958931163
2011-09-15,1057.5625737636844
2011-09-16,1054.721329994878
2011-09-19,1053.9894335391134
2011-09-20,1050.2714746513857
2011-09-21,1030.5554816263316
2011-09-22,1000.4484390386383
2011-09-23,1000.3740389598323
2011-09-26,1007.8905838574401
2011-09-27,1022.5976205365357
2011-09-28,1014.5926129951946
2011-09-29,1011.7621384487755
2011-09-30,1018.024014064239
2011-10-03,995.4107478018697
2011-10-04,973.9183689422775
2011-10-05,998.2596296503993
2011-10-06,1013.9554191982872
2011-10-07,1012.9285621594894
2011-10-10,1005.3711838069243
2011-10-11,1021.4450376660524
2011-10-12,1040.2559158524966
2011-10-13,1028.7499402119595
2011-10-14,1038.23138833879
2011-10-17,1034.9172492703613
2011-10-18,1046.8234405820076
2011-10-19,1038.550997142806
2011-10-20,1037.6352976288713
2011-10-21,1040.9485540921587
2011-10-24,1051.2843922973893
2011-10-25,1030.1163437463758
2011-10-26,1044.9484389485735
2011-10-27,1059.2453134962827
2011-10-28,1055.0768324281835
2011-10-31,1062.2628525255107
2011-11-01,1043.7080598114699
2011-11-02,1044.7723882431087
2011-11-03,1058.6879244432525
2011-11-04,1048.3849860526761
2011-11-07,1050.4007297489557
2011-11-08,1052.408472263356
2011-11-09,1046.1176671562478
2011-11-10,1039.7376457245311
2011-11-11,1047.5643629061346
2011-11-14,1046.5527262313449
2011-11-15,1048.5263193721482
2011-11-16,1045.7042707427759
2011-11-17,1039.2283809740732
2011-11-18,1035.5590986884977
2011-11-21,1017.8194045256322
2011-11-22,1018.198230087928
2011-11-23,1006.8542600850101
2011-11-24,1000.2770114327494
2011-11-25,1004.5499124049832
2011-11-28,1020.5596062887954
2011-11-29,1031.8744972577283
2011-11-30,1063.1673554555766
2011-12-01,1057.4037617590975
2011-12-02,1067.0000429749123
2011-12-05,1072.3027941596265
2011-12-06,1070.4581754294068
2011-12-07,1088.2281018161393
2011-12-08,1074.2089610201328
2011-12-09,1069.0365088346211
2011-12-12,1078.5250760738284
2011-12-13,1078.848061434567
2011-12-14,1065.7377438323767
2011-12-15,1069.9577433476497
2011-12-16,1074.1992734519647
2011-12-19,1071.1572367947656
2011-12-20,1077.2778040820942
2011-12-21,1088.1727937811877
2011-12-22,1106.6907889855459
2011-12-23,1113.8951384085883
2011-12-26,1113.8951384085883
2011-12-27,1110.1784858853002
2011-12-28,1110.8765059418367
2011-12-29,1120.3695901342696
2011-12-30,1128.4644805642927
2012-01-02,1128.4644805642927
2012-01-03,1143.9789084656443
2012-01-04,1152.523897974304
2012-01-05,1154.5949393448204
2012-01-06,1151.6679811744425
2012-01-09,1148.508626734245
2012-01-10,1152.1721668494074
2012-01-11,1153.9212679490968
2012-01-12,1140.5267903235426
2012-01-13,1144.360161152024
2012-01-16,1151.239153408395
2012-01-17,1154.60959584217
2012-01-18,1151.1385892431813
2012-01-19,1154.8105480995218
2012-01-20,1149.881544353857
2012-01-23,1161.530049264776
2012-01-24,1152.7785010546422
2012-01-25,1155.824496822358
2012-01-26,1138.6944612642135
2012-01-27,1132.8536980505826
2012-01-30,1134.9344210047989
2012-01-31,1140.184060931499
2012-02-01,1142.8881210471372
2012-02-02,1147.3401748257195
2012-02-03,1159.747429010799
2012-02-06,1165.9471300010566
2012-02-07,1152.1843791661938
2012-02-08,1153.5863202225248
2012-02-09,1149.4854437855129
2012-02-10,1143.4925739727842
2012-02-13,1144.704477735947
2012-02-14,1150.2603071926778
2012-02-15,1161.724505800775
2012-02-16,1167.4575771757998
2012-02-17,1159.6164291703362
2012-02-20,1155.9759054846447
2012-02-21,1164.302614009924
2012-02-22,1164.8871083343602
2012-02-23,1163.154669024004
2012-02-24,1147.2918612122498
2012-02-27,1155.3183587312194
2012-02-28,1160.6322556966218
2012-02-29,1179.9396727824903
2012-03-01,1188.4346488639549
2012-03-02,1195.3002746846846
2012-03-05,1184.4421015214893
2012-03-06,1166.988330711798
2012-03-07,1172.7358239777382
2012-03-08,1178.2947705441761
2012-03-09,1201.6784735757499
2012-03-12,1195.22802882498
2012-03-13,1215.8005782840658
2012-03-14,1223.4945841768267
2012-03-15,1224.4914813874173
2012-03-16,1221.7491401645143
2012-03-19,1219.8326377667754
2012-03-20,1209.2125361630679
2012-03-21,1216.901314876902
2012-03-22,1206.2920952551817
2012-03-23,1207.1110861184616
2012-03-26,1216.4089614460725
2012-03-27,1211.9820121965602
2012-03-28,1210.5610030362461
2012-03-29,1197.960569410212
2012-03-30,1194.1096073938054
2012-04-02,1212.731016335533
2012-04-03,1204.8231239535937
2012-04-04,1212.1929485793346
2012-04-05,1220.7143568337365
2012-04-06,1220.7143568337365
2012-04-09,1203.255659650429
2012-04-10,1182.4874234156005
2012-04-11,1195.368190933772
2012-04-12,1205.9680750044286
2012-04-13,1197.2658447915053
2012-04-16,1196.9700812507572
2012-04-17,1212.4795918433585
2012-04-18,1215.4271275561816
2012-04-19,1208.1721246947866
2012-04-20,1206.9549552266535
2012-04-23,1201.6444420948708
2012-04-24,1204.30849756081
2012-04-25,1210.752476252005
2012-04-26,1213.4722227858178
2012-04-27,1224.033247376952
2012-04-30,1225.1123135278635
2012-05-01,1232.7043719401645
2012-05-02,1228.6038834167593
2012-05-03,1220.986967998322
2012-05-04,1199.5535061093015
2012-05-07,1205.3353875100822
2012-05-08,1193.1038649910174
2012-05-09,1191.131620641318
2012-05-10,1196.6710924318384
2012-05-11,1205.2105768516578
2012-05-14,1194.2792689866808
2012-05-15,1189.6563084229476
2012-05-16,1183.2128074890045
2012-05-17,1167.281138374707
2012-05-18,1155.281898869301
2012-05-21,1146.7820159280077
2012-05-22,1165.5453033491567
2012-05-23,1168.4937503141755
2012-05-24,1169.4689975616725
2012-05-25,1169.3285852849317
2012-05-28,1171.055912897113
2012-05-29,1177.891905426978
2012-05-30,1166.6053603342345
2012-05-31,1168.6885358374877
2012-06-01,1134.3943755834628
2012-06-04,1119.6724533948732
2012-06-05,1140.3202552973312
2012-06-06,1160.8838226668988
2012-06-07,1166.0624717850023
2012-06-08,1153.2551369644505
2012-06-11,1144.7302430010718
2012-06-12,1155.5234074188047
2012-06-13,1150.5941340164468
2012-06-14,1141.0395117843061
2012-06-15,1144.824474917929
2012-06-18,1149.3397617350245
2012-06-19,1165.4948398703375
2012-06-20,1164.2095509283863
2012-06-21,1141.0794107675265
2012-06-22,1144.2833854891994
2012-06-25,1132.8450253070953
2012-06-26,1139.9544436687288
2012-06-27,1152.363553064921
2012-06-28,1151.8665281968201
2012-06-29,1159.3910096301258
2012-07-02,1169.6620223490977
2012-07-03,1194.4985298146964
2012-07-04,1208.4386980919123
2012-07-05,1214.0669536277362
2012-07-06,1202.788308880099
2012-07-09,1202.8136278308068
2012-07-10,1201.3774434895388
2012-07-11,1206.926309578363
2012-07-12,1199.333658333546
2012-07-13,1211.3530394393197
2012-07-16,1211.7044711999204
2012-07-17,1215.1708710117034
2012-07-18,1217.6719762625662
2012-07-19,1231.1680783408092
2012-07-20,1231.3423527241378
2012-07-23,1211.4006915535924
2012-07-24,1205.6501849630931
2012-07-25,1203.6860989819602
2012-07-26,1209.2163360161874
2012-07-27,1218.4886583971872
2012-07-30,1238.9049918893613
2012-07-31,1225.3846158904528
2012-08-01,1222.4127605182603
2012-08-02,1223.8772845722035
2012-08-03,1226.250999095492
2012-08-06,1219.2224577869588
2012-08-07,1240.6481475548903
2012-08-08,1245.2665116399248
2012-08-09,1260.407247825365
2012-08-10,1259.8693598556288
2012-08-13,1252.2664899554898
2012-08-14,1263.7509067160936
2012-08-15,1274.2259493081021
2012-08-16,1273.4038685846122
2012-08-17,1287.9665072091468
2012-08-20,1285.2087907631442
2012-08-21,1276.719852580399
2012-08-22,1261.1816433588726
2012-08-23,1249.959547571747
2012-08-24,1256.8379289787931
2012-08-27,1260.009167287976
2012-08-28,1259.4944747097904
2012-08-29,1261.9482775011154
2012-08-30,1248.0464957352076
2012-08-31,1239.3705342651815
2012-09-03,1241.0344095738176
2012-09-04,1244.2104784351964
2012-09-05,1238.4904562676097
2012-09-06,1261.4578166362473
2012-09-07,1259.2728179001044
2012-09-10,1260.8597559983027
2012-09-11,1259.1318753865278
2012-09-12,1254.6479475152003
2012-09-13,1258.0542111467412
2012-09-14,1255.0009024319736
2012-09-17,1251.6517204663287
2012-09-18,1249.4445767881593
2012-09-19,1245.3555132340184
2012-09-20,1256.301788786606
2012-09-21,1247.9383763857388
2012-09-24,1250.7187527713672
2012-09-25,1243.5350234309135
2012-09-26,1239.951203819117
2012-09-27,1245.3063847147848
2012-09-28,1244.5263985614117
2012-10-01,1247.8117087355101
2012-10-02,1244.0119404804493
2012-10-03,1242.8477491429987
2012-10-04,1243.5690329570625
2012-10-05,1245.525465045692
2012-10-08,1253.6224628250286
2012-10-09,1248.942793417865
2012-10-10,1238.5336029032323
2012-10-11,1242.0166233361251
2012-10-12,1234.8803845188206
2012-10-15,1239.8611267452727
2012-10-16,1239.0691525800396
2012-10-17,1237.2689795516017
2012-10-18,1240.5480484913023
2012-10-19,1230.271358318085
2012-10-22,1221.1920985493996
2012-10-23,1219.5910562339961
2012-10-24,1220.9023094574995
2012-10-25,1227.1168604722247
2012-10-26,1227.9573400846748
2012-10-29,1226.2047198872383
2012-10-30,1225.8651482669345
2012-10-31,1233.1948454129672
2012-11-01,1245.0549876651319
2012-11-02,1249.9095555887566
2012-11-05,1254.185362492369
2012-11-06,1252.1358598795507
2012-11-07,1242.0436605950558
2012-11-08,1237.7991922235567
2012-11-09,1235.54334534613
2012-11-12,1235.4762874230028
2012-11-13,1232.1325991703527
2012-11-14,1214.598914431713
2012-11-15,1192.7073783218493
2012-11-16,1208.3835617280315
2012-11-19,1224.3241536493015
2012-11-20,1222.6738930341476
2012-11-21,1223.7501444586821
2012-11-22,1221.9637478106183
2012-11-23,1227.6003836101513
2012-11-26,1220.4250062636975
2012-11-27,1221.0208238996913
2012-11-28,1226.0701857979475
2012-11-29,1227.5786713894881
2012-11-30,1231.4925339912638
2012-12-03,1220.349024185286
2012-12-04,1218.0232501865464
2012-12-05,1224.9112446390966
2012-12-06,1234.7652790328061
2012-12-07,1240.1907431012967
2012-12-10,1246.6670812437321
2012-12-11,1245.7200584521333
2012-12-12,1250.8551519898242
2012-12-13,1246.689397274665
2012-12-14,1240.918938056047
2012-12-17,1236.8735997162435
2012-12-18,1238.237096389174
2012-12-19,1240.5294923949787
2012-12-20,1241.3013697821011
2012-12-21,1238.428069720036
2012-12-24,1238.328660753174
2012-12-25,1238.3286607531738
2012-12-26,1233.2520173549724
2012-12-27,1230.8217778392766
2012-12-28,1226.9356631055034
2012-12-31,1238.9839308436449
2013-01-01,1238.9839308436449
2013-01-02,1255.971304688836
2013-01-03,1269.4513235991265
2013-01-04,1279.4209427766937
2013-01-07,1272.3223133407773
2013-01-08,1271.764684755348
2013-01-09,1277.697655205518
2013-01-10,1263.5688118924693
2013-01-11,1253.326168741765
2013-01-14,1248.8300246267504
2013-01-15,1257.9680180635903
2013-01-16,1257.8135858996116
2013-01-17,1260.7310874821576
2013-01-18,1265.3951150528408
2013-01-21,1268.51482626265
2013-01-22,1278.8532916164108
2013-01-23,1272.6694851743569
2013-01-24,1261.134205430192
2013-01-25,1243.8313426952934
2013-01-28,1249.2255674962103
2013-01-29,1254.8781697813652
2013-01-30,1244.0389221390747
2013-01-31,1240.3525092879781
2013-02-01,1236.0366073820505
2013-02-04,1242.2223435149879
2013-02-05,1248.8545657933191
2013-02-06,1256.1932306401145
2013-02-07,1265.5570650518755
2013-02-08,1266.4051134489848
2013-02-11,1259.5998348379626
2013-02-12,1260.3549270524843
2013-02-13,1262.8616130132893
2013-02-14,1265.2837337701526
2013-02-15,1260.5763616925497
2013-02-18,1255.5362164419314
2013-02-19,1269.4694684760996
2013-02-20,1259.2193045228412
2013-02-21,1261.3073113876728
2013-02-22,1268.364580549906
2013-02-25,1249.0388503077977
2013-02-26,1257.741282035096
2013-02-27,1270.6436937221354
2013-02-28,1281.3764233575744
2013-03-01,1289.4730028866318
2013-03-04,1287.0934921647681
2013-03-05,1292.778782376281
2013-03-06,1294.0603956851498
2013-03-07,1287.287233378621
2013-03-08,1301.127117040973
2013-03-11,1301.9149291271858
2013-03-12,1302.546229152837
2013-03-13,1291.6024955802682
2013-03-14,1298.2182130491212
2013-03-15,1307.4147217788227
2013-03-18,1308.7055267893688
2013-03-19,1311.184647205923
2013-03-20,1310.0150605928916
2013-03-21,1305.1829201821906
2013-03-22,1301.2132065594308
2013-03-25,1306.972985604494
2013-03-26,1326.7834266288412
2013-03-27,1332.7839031683534
2013-03-28,1331.438303773567
2013-03-29,1331.438303773567
2013-04-01,1323.1123628595776
2013-04-02,1335.0176634552618
2013-04-03,1315.134171153372
2013-04-04,1296.88583082758
2013-04-05,1268.5018878969888
2013-04-08,1274.349287080839
2013-04-09,1284.7779576713706
2013-04-10,1294.9611683075375
2013-04-11,1289.5355079861185
2013-04-12,1281.6488666878513
2013-04-15,1244.5261670003906
2013-04-16,1249.0813828537064
2013-04-17,1234.7266038339053
2013-04-18,1239.327536336569
2013-04-19,1242.535321704595
2013-04-22,1247.7170178316212
2013-04-23,1254.645499166514
2013-04-24,1266.1306598365618
2013-04-25,1277.3949593663897
2013-04-26,1273.5569179952795
2013-04-29,1279.1971674148826
2013-04-30,1295.8229860866659
2013-05-01,1282.9530758314052
2013-05-02,1300.2151940785093
2013-05-03,1303.3221749482664
2013-05-06,1313.227909629476
2013-05-07,1317.209047387696
2013-05-08,1318.3007030764973
2013-05-09,1320.39176849508
2013-05-10,1325.992463213201
2013-05-13,1323.883807268087
2013-05-14,1322.0186496047381
2013-05-15,1321.8176133967393
2013-05-16,1322.1515838896712
2013-05-17,1331.6477751206971
2013-05-20,1327.5061978696986
2013-05-21,1340.972249615584
2013-05-22,1330.9917305868419
2013-05-23,1320.014241749308
2013-05-24,1319.7711728099368
2013-05-27,1319.2712619014233
2013-05-28,1322.6056744537052
2013-05-29,1309.2225279856973
2013-05-30,1307.345861968973
2013-05-31,1302.3946347784897
2013-06-03,1293.5959892303163
2013-06-04,1288.2010051016268
2013-06-05,1267.48026640902
2013-06-06,1258.5575071810154
2013-06-07,1268.4544536045853
2013-06-10,1277.987966580754
2013-06-11,1256.3382712311302
2013-06-12,1237.4446810289717
2013-06-13,1259.2407099303646
2013-06-14,1249.738173292917
2013-06-17,1259.4906988681853
2013-06-18,1260.5790315141944
2013-06-19,1254.138199349529
2013-06-20,1229.3431328520637
2013-06-21,1222.4595491303255
2013-06-24,1205.2930003688837
2013-06-25,1225.7772191266313
2013-06-26,1228.1044542598652
2013-06-27,1229.4898050846462
2013-06-28,1237.1024697767075
2013-07-01,1239.1115488552452
2013-07-02,1241.5667375255593
2013-07-03,1242.7042373234383
2013-07-04,1253.5504346756973
2013-07-05,1254.4256306887912
2013-07-08,1266.033204295853
2013-07-09,1282.7642415486464
2013-07-10,1280.998150289218
2013-07-11,1292.6169324746272
2013-07-12,1291.0179423815946
2013-07-15,1291.9978671462136
2013-07-16,1282.7268523282435
2013-07-17,1287.217843649724
2013-07-18,1302.4687810393484
2013-07-19,1303.774083801094
2013-07-22,1305.0499578721235
2013-07-23,1310.8118176680682
2013-07-24,1310.921544530647
2013-07-25,1310.105332238756
2013-07-26,1303.089069474479
2013-07-29,1312.3236973169242
2013-07-30,1306.470222351877
2013-07-31,1295.2216825513908
2013-08-01,1306.855541732982
2013-08-02,1297.5838468403822
2013-08-05,1297.8547290025194
2013-08-06,1282.0926244240102
2013-08-07,1269.3194833107927
2013-08-08,1278.141742313216
2013-08-09,1284.2217148309355
2013-08-12,1290.5276309364276
2013-08-13,1299.032290776019
2013-08-14,1297.4110384566873
2013-08-15,1301.1353681458195
2013-08-16,1296.5434013332476
2013-08-19,1283.5616005381032
2013-08-20,1273.9557441365343
2013-08-21,1264.8106117509626
2013-08-22,1265.6356922968512
2013-08-23,1265.2691575234862
2013-08-26,1268.0566299374113
2013-08-27,1255.8549864554027
2013-08-28,1263.7690295461325
2013-08-29,1285.7499325506244
2013-08-30,1282.529648190573
2013-09-02,1283.0162797186038
2013-09-03,1294.4266130387748
2013-09-04,1298.6371603408743
2013-09-05,1312.9555161708176
2013-09-06,1320.6375266490118
2013-09-09,1315.8382563089172
2013-09-10,1316.3774146373655
2013-09-11,1317.8019031841604
2013-09-12,1307.6390179106975
2013-09-13,1309.0877915514047
2013-09-16,1310.5282758211035
2013-09-17,1315.814425811677
2013-09-18,1316.1646091515538
2013-09-19,1308.5039957650858
2013-09-20,1300.113371225948
2013-09-23,1305.6470514845853
2013-09-24,1309.5913269705823
2013-09-25,1306.052351749549
2013-09-26,1309.8717863996374
2013-09-27,1307.507686732831
2013-09-30,1307.9022348931078
2013-10-01,1306.3092408758214
2013-10-02,1293.4813336712011
2013-10-03,1285.5204854108056
2013-10-04,1292.5474482794193
2013-10-07,1294.522677054576
2013-10-08,1283.3804535893896
2013-10-09,1286.0683796743829
2013-10-10,1301.8656534961344
2013-10-11,1303.3793608837814
2013-10-14,1306.0293251269436
2013-10-15,1311.237102837454
