Date,USA IMI HIGH DIVIDEND YIELD
2005-02-28,1124.462736657592
2005-03-01,1135.817942238176
2005-03-02,1143.1662926931956
2005-03-03,1142.369930472153
2005-03-04,1144.895500719712
2005-03-07,1150.1270248255282
2005-03-08,1132.586465628566
2005-03-09,1117.3371668139253
2005-03-10,1115.5027193755104
2005-03-11,1106.1656118814337
2005-03-14,1120.900089736645
2005-03-15,1116.5017830580603
2005-03-16,1097.8000156155613
2005-03-17,1103.588149161406
2005-03-18,1113.740049268565
2005-03-21,1116.1048164544154
2005-03-22,1101.1668971865986
2005-03-23,1117.5265228942621
2005-03-24,1120.277049180727
2005-03-25,1120.277049180727
2005-03-28,1130.2100276838298
2005-03-29,1117.2808524371385
2005-03-30,1130.5227966477246
2005-03-31,1129.9288439028894
2005-04-01,1128.5803579505314
2005-04-04,1140.744888528652
2005-04-05,1144.8261737888156
2005-04-06,1149.2664338231157
2005-04-07,1150.5201713271076
2005-04-08,1146.3631753866175
2005-04-11,1138.0047301830623
2005-04-12,1152.0311398226747
2005-04-13,1140.3152619510004
2005-04-14,1138.2768496390092
2005-04-15,1113.517577605523
2005-04-18,1110.9501325842866
2005-04-19,1115.8163719546717
2005-04-20,1096.263387771867
2005-04-21,1112.0805306649575
2005-04-22,1112.544869852886
2005-04-25,1129.7701647877068
2005-04-26,1121.365817129677
2005-04-27,1124.4341020418203
2005-04-28,1115.6157643381437
2005-04-29,1132.4374795509261
2005-05-02,1143.4554640603749
2005-05-03,1136.8166936445843
2005-05-04,1142.8792288142681
2005-05-05,1140.9472054169028
2005-05-06,1145.4250094698575
2005-05-09,1154.0877842037005
2005-05-10,1137.4662775158254
2005-05-11,1147.9910152308291
2005-05-12,1143.3102663054162
2005-05-13,1139.3109956476355
2005-05-16,1152.4741254773853
2005-05-17,1159.43398183984
2005-05-18,1170.0521735370257
2005-05-19,1176.761973309846
2005-05-20,1180.4403734977457
2005-05-23,1181.6036351406856
2005-05-24,1180.2496752303086
2005-05-25,1175.6789382546096
2005-05-26,1187.8299858359017
2005-05-27,1187.4393750661961
2005-05-30,1194.1026286037832
2005-05-31,1198.9514980025779
2005-06-01,1219.101538370611
2005-06-02,1216.8906087636535
2005-06-03,1211.3194387727997
2005-06-06,1211.8803099988647
2005-06-07,1213.4383004290894
2005-06-08,1205.9061058039454
2005-06-09,1224.071899622465
2005-06-10,1231.2463674702287
2005-06-13,1241.3393113032275
2005-06-14,1243.494339383231
2005-06-15,1240.1377209885802
2005-06-16,1248.1044826270015
2005-06-17,1241.808364927116
2005-06-20,1249.5939268911948
2005-06-21,1245.1388538958297
2005-06-22,1245.8126116401293
2005-06-23,1239.9547375825075
2005-06-24,1228.0139630705562
2005-06-27,1221.598460977745
2005-06-28,1239.9334752046725
2005-06-29,1238.3272484560778
2005-06-30,1223.6084510165056
2005-07-01,1242.3975081251947
2005-07-04,1248.762623649962
2005-07-05,1257.7402950000399
2005-07-06,1242.436052360215
2005-07-07,1240.8406992266973
2005-07-08,1255.9185305047695
2005-07-11,1248.805511272819
2005-07-12,1236.4063492666191
2005-07-13,1249.146124714142
2005-07-14,1249.8744843922423
2005-07-15,1256.0312707888377
2005-07-18,1245.046875089208
2005-07-19,1256.515089443387
2005-07-20,1259.3523249887426
2005-07-21,1238.0629193385048
2005-07-22,1246.854021803848
2005-07-25,1248.8947952286787
2005-07-26,1251.938071211313
2005-07-27,1254.4995878602892
2005-07-28,1257.3755913328241
2005-07-29,1240.6683615550903
2005-08-01,1234.0684281893718
2005-08-02,1242.8334439800894
2005-08-03,1231.1264026086571
2005-08-04,1217.0630187189788
2005-08-05,1209.0032960925391
2005-08-08,1203.8457079517946
2005-08-09,1213.386264450323
2005-08-10,1209.2147239205556
2005-08-11,1211.8130826844638
2005-08-12,1206.3557184624535
2005-08-15,1215.4560657042953
2005-08-16,1207.3987788648785
2005-08-17,1207.7350470033998
2005-08-18,1221.34571911156
2005-08-19,1226.0097567342348
2005-08-22,1219.6909983447836
2005-08-23,1218.0719271590879
2005-08-24,1204.541324366117
2005-08-25,1203.9687346098444
2005-08-26,1190.8765042191455
2005-08-29,1204.6058550676942
2005-08-30,1208.4795098291042
2005-08-31,1211.634397815126
2005-09-01,1199.874549651139
2005-09-02,1189.1471695651624
2005-09-05,1192.092366885221
2005-09-06,1208.0959107955211
2005-09-07,1214.859253126922
2005-09-08,1213.4897910640539
2005-09-09,1222.0685144253496
2005-09-12,1234.630807256728
2005-09-13,1224.8977720558833
2005-09-14,1220.7837287751677
2005-09-15,1230.5713532557245
2005-09-16,1244.568600587278
2005-09-19,1244.7107944043887
2005-09-20,1233.9238736964471
2005-09-21,1217.4889559654162
2005-09-22,1227.8290099969884
2005-09-23,1234.9777262497657
2005-09-26,1239.3366918666934
2005-09-27,1243.0733945200627
2005-09-28,1241.7842419960425
2005-09-29,1251.5322824361901
2005-09-30,1244.3685491900067
2005-10-03,1256.2479447745059
2005-10-04,1238.795516625447
2005-10-05,1219.718958020881
2005-10-06,1198.4480486581092
2005-10-07,1205.4539273418434
2005-10-10,1203.0525625847542
2005-10-11,1206.1236789756042
2005-10-12,1197.6995943914735
2005-10-13,1203.1809421100586
2005-10-14,1198.7115235192448
2005-10-17,1206.2444151365023
2005-10-18,1200.451429222424
2005-10-19,1210.1990916169254
2005-10-20,1189.172004721268
2005-10-21,1186.9169404729787
2005-10-24,1210.7211470585373
2005-10-25,1199.489717730468
2005-10-26,1197.8149615263092
2005-10-27,1182.3865004227387
2005-10-28,1206.7174826974845
2005-10-31,1223.0261431590582
2005-11-01,1217.2706639434361
2005-11-02,1219.9336331606125
2005-11-03,1229.6099619826705
2005-11-04,1248.8553413722163
2005-11-07,1252.408619529541
2005-11-08,1254.6510658318316
2005-11-09,1260.7483337471833
2005-11-10,1268.4356436155429
2005-11-11,1276.899374671467
2005-11-14,1273.5711682436624
2005-11-15,1270.0747497808254
2005-11-16,1270.5361470255855
2005-11-17,1271.652976963022
2005-11-18,1284.2674446242456
2005-11-21,1289.188244356658
2005-11-22,1295.7307212470364
2005-11-23,1292.100815623502
2005-11-24,1292.5392803753573
2005-11-25,1301.956931204536
2005-11-28,1284.9273833242385
2005-11-29,1289.5267254044427
2005-11-30,1275.026638114408
2005-12-01,1296.3654203431763
2005-12-02,1297.9650892299685
2005-12-05,1290.6263678279179
2005-12-06,1288.6914774213897
2005-12-07,1286.166257939921
2005-12-08,1273.5329796425056
2005-12-09,1275.6720393460396
2005-12-12,1261.6903319819694
2005-12-13,1275.7737688725383
2005-12-14,1274.414291634951
2005-12-15,1281.4431506896462
2005-12-16,1272.816775886361
2005-12-19,1272.8784465367785
2005-12-20,1281.626967519008
2005-12-21,1291.253109552091
2005-12-22,1290.5496375947555
2005-12-23,1291.176896422711
2005-12-26,1291.176896422711
2005-12-27,1280.2662724557667
2005-12-28,1275.1824051269493
2005-12-29,1280.3500661519654
2005-12-30,1280.264614893289
2006-01-02,1280.264614893289
2006-01-03,1281.3570746334397
2006-01-04,1271.022396135929
2006-01-05,1271.771058291441
2006-01-06,1275.8829264553679
2006-01-09,1286.8577090024687
2006-01-10,1285.0227915750652
2006-01-11,1285.37537119041
2006-01-12,1283.2808199864708
2006-01-13,1284.582324017741
2006-01-16,1279.8130319439156
2006-01-17,1281.9954606141846
2006-01-18,1273.9940219358716
2006-01-19,1276.1579864414869
2006-01-20,1255.696393105814
2006-01-23,1240.3361393108091
2006-01-24,1241.3630007082452
2006-01-25,1244.065153598967
2006-01-26,1255.1897522206
2006-01-27,1276.6441578261156
2006-01-30,1281.7944643286783
2006-01-31,1270.988504282222
2006-02-01,1278.4799696070393
2006-02-02,1268.8076494609465
2006-02-03,1270.9032115042628
2006-02-06,1276.3619111276446
2006-02-07,1268.846235436262
2006-02-08,1278.7223811370645
2006-02-09,1280.2752557187187
2006-02-10,1287.2894775946443
2006-02-13,1284.948941747108
2006-02-14,1299.8318706975722
2006-02-15,1302.569124988312
2006-02-16,1312.7356540898627
2006-02-17,1311.2016586118943
2006-02-20,1308.4577552539818
2006-02-21,1310.3680858183282
2006-02-22,1325.0288548575886
2006-02-23,1315.769444112134
2006-02-24,1324.5886481567113
2006-02-27,1328.5622359391716
2006-02-28,1307.5658978343672
2006-03-01,1314.0503290335216
2006-03-02,1304.0940996052627
2006-03-03,1300.1479475069384
2006-03-06,1292.0874308197594
2006-03-07,1306.4880313602116
2006-03-08,1306.2347021049104
2006-03-09,1300.7718144398334
2006-03-10,1314.8838558391924
2006-03-13,1313.4784434272615
2006-03-14,1313.1815948413196
2006-03-15,1316.0287487244375
2006-03-16,1307.3152193035974
2006-03-17,1305.7146720140724
2006-03-20,1302.9570423371076
2006-03-21,1305.2530857804995
2006-03-22,1316.9901541280792
2006-03-23,1323.8404246021723
2006-03-24,1321.7556554711982
2006-03-27,1317.6256850213686
2006-03-28,1301.641527779256
2006-03-29,1317.3395275057
2006-03-30,1297.5011261029317
2006-03-31,1297.3277217782447
2006-04-03,1299.9804083286936
2006-04-04,1293.2113696848376
2006-04-05,1295.8280384303505
2006-04-06,1295.4983113093463
2006-04-07,1294.6962915522913
2006-04-10,1297.708417368169
2006-04-11,1287.511246370134
2006-04-12,1290.5098633822458
2006-04-13,1292.178044171667
2006-04-14,1292.178044171667
2006-04-17,1269.675281839184
2006-04-18,1291.541066621834
2006-04-19,1286.792792919961
2006-04-20,1291.51452083522
2006-04-21,1291.6824735750465
2006-04-24,1286.324085114317
2006-04-25,1277.5515140517416
2006-04-26,1278.6513363514982
2006-04-27,1277.5061685982073
2006-04-28,1281.9719152648106
2006-05-01,1273.343162991971
2006-05-02,1279.6286452439892
2006-05-03,1277.7671469687489
2006-05-04,1273.4765472962265
2006-05-05,1280.909028263767
2006-05-08,1280.4341840173072
2006-05-09,1277.2629557140872
2006-05-10,1271.168124660095
2006-05-11,1256.5108451100054
2006-05-12,1236.0893523637574
2006-05-15,1246.694411840667
2006-05-16,1246.386032927276
2006-05-17,1229.71373699068
2006-05-18,1219.3239411728853
2006-05-19,1233.5694540006643
2006-05-22,1222.3653513492056
2006-05-23,1214.6952209947613
2006-05-24,1224.1235835717312
2006-05-25,1235.107079404216
2006-05-26,1247.6099618373744
2006-05-29,1244.1866269101424
2006-05-30,1213.4344314711072
2006-05-31,1226.775940398476
2006-06-01,1243.3638676084106
2006-06-02,1237.0724450972866
2006-06-05,1216.3481324418165
2006-06-06,1227.4627802341947
2006-06-07,1226.0470584394084
2006-06-08,1245.3428932356387
2006-06-09,1238.9170994385129
2006-06-12,1235.4089957822853
2006-06-13,1222.8559964819049
2006-06-14,1219.4886578464188
2006-06-15,1239.8232302372542
2006-06-16,1233.7675461942447
2006-06-19,1230.7487148235302
2006-06-20,1230.6591891960152
2006-06-21,1231.1373246720923
2006-06-22,1235.0358589227662
2006-06-23,1237.956686282151
2006-06-26,1243.1041174422412
2006-06-27,1232.097714641844
2006-06-28,1246.9066268609886
2006-06-29,1268.9505109203621
2006-06-30,1240.4496998146706
2006-07-03,1249.6657686590752
2006-07-04,1250.056334981272
2006-07-05,1253.676242155827
2006-07-06,1257.1999558599596
2006-07-07,1245.7345954204047
2006-07-10,1258.6586679294562
2006-07-11,1260.7699636794764
2006-07-12,1255.986477749889
2006-07-13,1241.9024166359643
2006-07-14,1244.5811225929965
2006-07-17,1253.7684793922244
2006-07-18,1261.923849701422
2006-07-19,1277.718324098312
2006-07-20,1264.4274923086082
2006-07-21,1255.624463337949
2006-07-24,1280.9801529990725
2006-07-25,1288.4577150760979
2006-07-26,1292.9476324055968
2006-07-27,1276.0126334363622
2006-07-28,1287.6542123609688
2006-07-31,1284.1688106276088
2006-08-01,1284.8372202698145
2006-08-02,1283.4981042577406
2006-08-03,1288.7589364294793
2006-08-04,1280.5967097860741
2006-08-07,1281.0966926923068
2006-08-08,1281.4214222665373
2006-08-09,1271.277999186084
2006-08-10,1286.0686713468583
2006-08-11,1283.6822162473884
2006-08-14,1285.5008599270363
2006-08-15,1295.297924729641
2006-08-16,1291.7538839135213
2006-08-17,1291.8482952717027
2006-08-18,1302.3919258539725
2006-08-21,1290.2319430656337
2006-08-22,1304.3492819740907
2006-08-23,1301.6956586336278
2006-08-24,1307.1687965960757
2006-08-25,1309.0957895240147
2006-08-28,1310.5387382885483
2006-08-29,1315.4770246709893
2006-08-30,1305.2592049675736
2006-08-31,1306.9565787616975
2006-09-01,1313.029780710981
2006-09-04,1306.803746537607
2006-09-05,1312.4601039009474
2006-09-06,1306.5189156460458
2006-09-07,1306.400022217686
2006-09-08,1315.119242579586
2006-09-11,1310.2900655054675
2006-09-12,1319.1660365575224
2006-09-13,1324.7466662842037
2006-09-14,1316.397455813012
2006-09-15,1328.2701125689816
2006-09-18,1325.7133345564773
2006-09-19,1322.4110007620625
2006-09-20,1327.0263034412974
2006-09-21,1321.9179105157
2006-09-22,1313.8419106623164
2006-09-25,1328.830316255246
2006-09-26,1343.9245384378119
2006-09-27,1340.9707711301187
2006-09-28,1345.0407730288887
2006-09-29,1343.224381646801
2006-10-02,1333.2481787570227
2006-10-03,1335.4188691872316
2006-10-04,1353.5325583884426
2006-10-05,1354.7300989972282
2006-10-06,1362.9934733560544
2006-10-09,1361.526727925185
2006-10-10,1370.8075025267
2006-10-11,1366.0922581359764
2006-10-12,1376.9100143065
2006-10-13,1384.2058991858712
2006-10-16,1382.6478267174211
2006-10-17,1378.5253752590936
2006-10-18,1384.9701355913444
2006-10-19,1375.9772154164357
2006-10-20,1378.7025313382132
2006-10-23,1391.7802384055208
2006-10-24,1391.0500684007764
2006-10-25,1394.2042652295577
2006-10-26,1388.8759287665102
2006-10-27,1375.0957444104401
2006-10-30,1372.744254312926
2006-10-31,1367.146158798565
2006-11-01,1359.6276246684397
2006-11-02,1359.5352183218079
2006-11-03,1365.8792924878371
2006-11-06,1378.652545315248
2006-11-07,1371.7227128522738
2006-11-08,1381.7945828786237
2006-11-09,1370.0307631309888
2006-11-10,1363.3517856694136
2006-11-13,1370.0462940146892
2006-11-14,1375.2825250628764
2006-11-15,1377.018545830993
2006-11-16,1378.6234508412983
2006-11-17,1380.9412809876653
2006-11-20,1379.178873034132
2006-11-21,1377.1363291178004
2006-11-22,1366.2338443455212
2006-11-23,1364.5458985897956
2006-11-24,1344.714070825845
2006-11-27,1329.4989124184335
2006-11-28,1331.8556582199076
2006-11-29,1344.903811095539
2006-11-30,1336.4862991722314
2006-12-01,1328.088243341439
2006-12-04,1335.3090331589638
2006-12-05,1342.3568407062626
2006-12-06,1338.6961645556871
2006-12-07,1337.9165565386802
2006-12-08,1337.3806911968475
2006-12-11,1352.6292708762155
2006-12-12,1353.4933595641037
2006-12-13,1358.6294841663596
2006-12-14,1375.7589856600641
2006-12-15,1388.2097964609138
2006-12-18,1388.0765382700313
2006-12-19,1382.0261663487056
2006-12-20,1378.8725326988592
2006-12-21,1378.1523100308732
2006-12-22,1372.8106419867727
2006-12-25,1372.8106419867727
2006-12-26,1382.261107549032
2006-12-27,1393.980555040187
2006-12-28,1390.7386381099543
2006-12-29,1378.2971607444968
2007-01-01,1378.2971607444968
2007-01-02,1368.8507256755643
2007-01-03,1376.3419056826867
2007-01-04,1384.1802877026905
2007-01-05,1384.2099994086702
2007-01-08,1383.5056116720616
2007-01-09,1382.2902432584935
2007-01-10,1386.6354194281778
2007-01-11,1397.0204000751255
2007-01-12,1397.9862601436546
2007-01-15,1397.770096200689
2007-01-16,1398.7189351010963
2007-01-17,1397.7765294641158
2007-01-18,1399.0688829663575
2007-01-19,1402.9380838450154
2007-01-22,1396.1169658890246
2007-01-23,1393.0364775551911
2007-01-24,1410.2641785089202
2007-01-25,1394.2541604741125
2007-01-26,1401.1611400702172
2007-01-29,1396.0837092451532
2007-01-30,1400.0367054973208
2007-01-31,1402.8709872796517
2007-02-01,1409.4791379488458
2007-02-02,1416.3891496364492
2007-02-05,1421.4907058705633
2007-02-06,1419.6012519470598
2007-02-07,1410.4819333627959
2007-02-08,1406.1585876948454
2007-02-09,1403.7212395002066
2007-02-12,1405.8134399679868
2007-02-13,1412.0293496864278
2007-02-14,1407.847392852455
2007-02-15,1403.7081302927188
2007-02-16,1406.2861297429413
2007-02-19,1404.3597836879687
2007-02-20,1404.3693169282806
2007-02-21,1402.7618055541184
2007-02-22,1403.6111619398043
2007-02-23,1394.1935199728475
2007-02-26,1397.7955384167717
2007-02-27,1345.725759869048
2007-02-28,1356.1863558060468
2007-03-01,1358.2527352370435
2007-03-02,1342.6058437487463
2007-03-05,1337.2202992658513
2007-03-06,1355.524880633014
2007-03-07,1346.8355836984813
2007-03-08,1358.6111751122655
2007-03-09,1361.401796673183
2007-03-12,1355.9633916237115
2007-03-13,1329.1252167335049
2007-03-14,1333.477476465588
2007-03-15,1338.1172227919617
2007-03-16,1324.770037595787
2007-03-19,1340.0111587217996
2007-03-20,1351.6033344886794
2007-03-21,1372.4639982858778
2007-03-22,1369.15559799399
2007-03-23,1375.6205830084546
2007-03-26,1374.5976158320527
2007-03-27,1366.5669855560484
2007-03-28,1355.3035789542519
2007-03-29,1366.7796458833436
2007-03-30,1365.6506157631648
2007-04-02,1361.307869845514
2007-04-03,1372.2170060771862
2007-04-04,1371.7675056153046
2007-04-05,1368.8263455183028
2007-04-06,1368.8263455183028
2007-04-09,1375.313223650259
2007-04-10,1372.8472182201097
2007-04-11,1365.6004431161216
2007-04-12,1364.350945264104
2007-04-13,1369.2885876827345
2007-04-16,1381.7530906252127
2007-04-17,1380.955633684411
2007-04-18,1382.7461952565222
2007-04-19,1377.8965671438596
2007-04-20,1392.9615025403803
2007-04-23,1388.8198667250583
2007-04-24,1380.3764695629145
2007-04-25,1391.1460577125565
2007-04-26,1397.1263883694799
2007-04-27,1391.8486915860942
2007-04-30,1386.7066813674494
2007-05-01,1396.728756560191
2007-05-02,1401.9278663156401
2007-05-03,1411.809716469631
2007-05-04,1412.8724102819585
2007-05-07,1414.1141705416924
2007-05-08,1421.3187072054734
2007-05-09,1423.7632148434298
2007-05-10,1407.0185236483612
2007-05-11,1418.432706469156
2007-05-14,1415.8775363773595
2007-05-15,1411.7979149158025
2007-05-16,1428.0585132452852
2007-05-17,1435.1261075742775
2007-05-18,1444.5597954583754
2007-05-21,1449.16172572829
2007-05-22,1447.9678008309133
2007-05-23,1443.9103943727434
2007-05-24,1437.565418537659
2007-05-25,1441.6229700079605
2007-05-28,1441.6229700079605
2007-05-29,1438.9951351416014
2007-05-30,1454.3966754548524
2007-05-31,1449.4496033421678
2007-06-01,1458.1137456372799
2007-06-04,1451.1753911770838
2007-06-05,1437.617078944749
2007-06-06,1428.6823840957734
2007-06-07,1408.2096413979755
2007-06-08,1432.1490609585435
2007-06-11,1438.1575102129339
2007-06-12,1424.4899584057207
2007-06-13,1445.8304146232263
2007-06-14,1450.4772184241478
2007-06-15,1454.230276627753
2007-06-18,1447.6657610162258
2007-06-19,1450.7966321948677
2007-06-20,1428.147987443004
2007-06-21,1437.390074348291
2007-06-22,1411.9700965440609
2007-06-25,1408.1330555579857
2007-06-26,1405.8173439922066
2007-06-27,1421.094279472269
2007-06-28,1417.9822912305071
2007-06-29,1413.253712302695
2007-07-02,1414.4392671206413
2007-07-03,1420.8006438651248
2007-07-04,1419.5491587308798
2007-07-05,1419.825385747039
2007-07-06,1418.4087745640136
2007-07-09,1420.948617521001
2007-07-10,1390.6059134089307
2007-07-11,1393.9014809033463
2007-07-12,1422.9197493373983
2007-07-13,1427.9441688609304
2007-07-16,1424.980878480011
2007-07-17,1421.9069705292109
2007-07-18,1415.6989323689902
2007-07-19,1418.53319386226
2007-07-20,1398.9993877199618
2007-07-23,1411.0569596952384
2007-07-24,1379.1919093976364
2007-07-25,1401.137708283184
2007-07-26,1364.6205588890148
2007-07-27,1349.6468647621975
2007-07-30,1359.2558143770198
2007-07-31,1345.075364933192
2007-08-01,1359.0621661668354
2007-08-02,1362.397547015212
2007-08-03,1317.643504918563
2007-08-06,1354.3314039094698
2007-08-07,1369.4335714055208
2007-08-08,1383.936972105769
2007-08-09,1352.5268882071418
2007-08-10,1355.0505736790085
2007-08-13,1354.6819807899965
2007-08-14,1340.1312469633265
2007-08-15,1336.6298851005809
2007-08-16,1357.5575294557113
2007-08-17,1382.3505229139312
2007-08-20,1384.40117407708
2007-08-21,1382.7011236036017
2007-08-22,1393.8714804689541
2007-08-23,1386.684917168253
2007-08-24,1392.6678738094704
2007-08-27,1379.718149493573
2007-08-28,1348.971959925842
2007-08-29,1375.1299259866837
2007-08-30,1367.8743487081945
2007-08-31,1381.133175813129
2007-09-03,1383.3148203124294
2007-09-04,1396.4281082176813
2007-09-05,1373.8887247597922
2007-09-06,1375.9467194062654
2007-09-07,1347.8943581950666
2007-09-10,1342.809083195401
2007-09-11,1356.607871316388
2007-09-12,1354.7924911695036
2007-09-13,1366.382073733611
2007-09-14,1368.4651549289495
2007-09-17,1363.0799525272025
2007-09-18,1402.3552329301606
2007-09-19,1403.0834399979085
2007-09-20,1379.9900332015607
2007-09-21,1384.155548266255
2007-09-24,1374.25631689674
2007-09-25,1369.0335824611172
2007-09-26,1376.2163200341527
2007-09-27,1378.4116531435322
2007-09-28,1364.5942491711364
2007-10-01,1381.291942708303
2007-10-02,1389.2146516307985
2007-10-03,1386.0051283918988
2007-10-04,1390.3648328497804
2007-10-05,1398.8686427653367
2007-10-08,1399.3188129886432
2007-10-09,1406.700482809431
2007-10-10,1392.5550887863797
2007-10-11,1381.7423932230242
2007-10-12,1389.2454264455564
2007-10-15,1374.7628069673572
2007-10-16,1370.1258142196004
2007-10-17,1367.0210879240544
2007-10-18,1354.2700066618108
2007-10-19,1327.8083773230749
2007-10-22,1340.9549418736867
2007-10-23,1338.8805375102872
2007-10-24,1337.1959297642775
2007-10-25,1331.4238276048764
2007-10-26,1340.4291039960324
2007-10-29,1343.0310512595422
2007-10-30,1330.2290068514756
2007-10-31,1338.2550363916505
2007-11-01,1301.2996203172816
2007-11-02,1291.6768683275238
2007-11-05,1287.2569700990214
2007-11-06,1294.316542936744
2007-11-07,1245.5735668460336
2007-11-08,1255.034832356749
2007-11-09,1245.7776845094409
2007-11-12,1252.8231911590449
2007-11-13,1279.567396871148
2007-11-14,1264.2171574762958
2007-11-15,1251.396070608512
2007-11-16,1254.687128370826
2007-11-19,1230.805810897105
2007-11-20,1226.3640532500017
2007-11-21,1204.8263223754418
2007-11-22,1202.7977903311685
2007-11-23,1226.2259876995313
2007-11-26,1193.2386742471238
2007-11-27,1210.0045860844941
2007-11-28,1250.4054102440145
2007-11-29,1249.8415527306827
2007-11-30,1273.7444969123903
2007-12-03,1266.256910128274
2007-12-04,1249.5718557408784
2007-12-05,1275.7692844940887
2007-12-06,1294.9325662125098
2007-12-07,1288.7772218019952
2007-12-10,1294.259611398206
2007-12-11,1265.9914751251267
2007-12-12,1269.3463651146524
2007-12-13,1277.782258779108
2007-12-14,1272.430566056188
2007-12-17,1263.3069319517977
2007-12-18,1268.5384539904603
2007-12-19,1264.6918119298637
2007-12-20,1269.314580380967
2007-12-21,1285.4423626252583
2007-12-24,1290.5180701862325
2007-12-25,1290.5180701862325
2007-12-26,1281.1660910917797
2007-12-27,1257.9717270563333
2007-12-28,1246.440870239835
2007-12-31,1246.0681895611656
2008-01-01,1246.0681895611656
2008-01-02,1219.2412956790615
2008-01-03,1218.9570825952733
2008-01-04,1194.6240699489224
2008-01-07,1211.4151360519868
2008-01-08,1191.7840461429587
2008-01-09,1209.466862335815
2008-01-10,1214.6013863558458
2008-01-11,1197.6806617104294
2008-01-14,1196.6793244986127
2008-01-15,1171.142850716906
2008-01-16,1186.9843451502818
2008-01-17,1149.1341734494783
2008-01-18,1141.183052080347
2008-01-21,1152.6508422645923
2008-01-22,1134.768697792382
2008-01-23,1176.5364473544503
2008-01-24,1165.6138479100139
2008-01-25,1147.2427687389095
2008-01-28,1165.5271553268485
2008-01-29,1177.8161638066215
2008-01-30,1170.0222316348738
2008-01-31,1191.8381069540017
2008-02-01,1204.3327270471332
2008-02-04,1190.834072134319
2008-02-05,1167.3759705736231
2008-02-06,1160.8881598818368
2008-02-07,1183.8367752324527
2008-02-08,1170.4528948223312
2008-02-11,1172.328984793211
2008-02-12,1176.9527719272871
2008-02-13,1193.0453322680305
2008-02-14,1170.5387133487125
2008-02-15,1168.7597245955503
2008-02-18,1171.7512261771717
2008-02-19,1158.4686182396433
2008-02-20,1170.6478090087487
2008-02-21,1146.5962634503535
2008-02-22,1154.914348379276
2008-02-25,1167.4239230527312
2008-02-26,1168.0113316960592
2008-02-27,1149.3613524957734
2008-02-28,1129.7137407129517
2008-02-29,1099.6253375184035
2008-03-03,1097.8590377889125
2008-03-04,1092.353030873531
2008-03-05,1092.342164188542
2008-03-06,1062.3668826079108
2008-03-07,1055.2820244298744
2008-03-10,1039.7454977596012
2008-03-11,1086.2744212425566
2008-03-12,1063.980052098524
2008-03-13,1060.829356819098
2008-03-14,1036.4863004174285
2008-03-17,1026.4811168231984
2008-03-18,1067.670105650247
2008-03-19,1059.09398366313
2008-03-20,1108.0051588182373
2008-03-21,1108.0051588182373
2008-03-24,1119.1584744933261
2008-03-25,1103.3564968347516
2008-03-26,1078.0858775639088
2008-03-27,1066.814911281594
2008-03-28,1060.5599788770298
2008-03-31,1060.4741643098394
2008-04-01,1117.1170016791364
2008-04-02,1110.9107907073383
2008-04-03,1110.2378403532982
2008-04-04,1098.181583737396
2008-04-07,1103.8539064261927
2008-04-08,1096.0892157712854
2008-04-09,1080.325134729723
2008-04-10,1080.91980927897
2008-04-11,1055.2411336467517
2008-04-14,1044.4068691715581
2008-04-15,1053.4741354996254
2008-04-16,1062.9345906886977
2008-04-17,1065.4955119937672
2008-04-18,1089.7527789752448
2008-04-21,1068.5537924701434
2008-04-22,1058.8033188925326
2008-04-23,1066.4018270024849
2008-04-24,1090.4690052850708
2008-04-25,1102.5092272408506
2008-04-28,1103.2771225797117
2008-04-29,1101.8732456629982
2008-04-30,1101.7686412644462
2008-05-01,1133.019041087577
2008-05-02,1140.8005915726878
2008-05-05,1126.5149837498404
2008-05-06,1125.3751200538982
2008-05-07,1114.7635079980903
2008-05-08,1112.3847397507634
2008-05-09,1104.9720150289586
2008-05-12,1112.9219370523988
2008-05-13,1109.9903169811505
2008-05-14,1119.3822851014502
2008-05-15,1125.3341383336717
2008-05-16,1117.4297429012488
2008-05-19,1122.8036877368145
2008-05-20,1099.5692445788409
2008-05-21,1076.3400897746228
2008-05-22,1085.7596251188322
2008-05-23,1067.7260836317416
2008-05-26,1067.2184805874188
2008-05-27,1075.950904557545
2008-05-28,1083.1624572027247
2008-05-29,1100.2588319208526
2008-05-30,1098.3330773440816
2008-06-02,1086.991606379607
2008-06-03,1085.239846118181
2008-06-04,1083.3737104208635
2008-06-05,1093.7466624805156
2008-06-06,1046.879515456173
2008-06-09,1043.5014266555374
2008-06-10,1062.3608984205578
2008-06-11,1040.8318054647314
2008-06-12,1051.7051584606456
2008-06-13,1067.0091697726066
2008-06-16,1056.4125525124487
2008-06-17,1044.3023677074355
2008-06-18,1031.366282286401
2008-06-19,1036.1318779827932
2008-06-20,1009.4608355572273
2008-06-23,1015.9770203334189
2008-06-24,1011.8205607397347
2008-06-25,1020.0811435170041
2008-06-26,978.2150446004918
2008-06-27,968.5344177487855
2008-06-30,972.5587898226809
2008-07-01,978.3042371665002
2008-07-02,959.445312695973
2008-07-03,971.6469168306203
2008-07-04,973.040114359851
2008-07-07,964.0294924014521
2008-07-08,988.0528547720077
2008-07-09,966.3599448917411
2008-07-10,968.0626926682778
2008-07-11,950.0256360186642
2008-07-14,936.1539064195183
2008-07-15,921.7668804108133
2008-07-16,962.3606046274115
2008-07-17,977.3619144192311
2008-07-18,982.4565394539226
2008-07-21,976.9966086335775
2008-07-22,1000.9748101236859
