Date,SINGAPORE IMI HIGH DIVIDEND YIELD
2010-11-05,1195.787298073743
2010-11-08,1238.497429234623
2010-11-09,1249.109930526299
2010-11-10,1257.045407090392
2010-11-11,1260.0236483010128
2010-11-12,1228.720322671923
2010-11-15,1219.7153443200973
2010-11-16,1212.4338275011835
2010-11-17,1214.3918080672474
2010-11-18,1214.7907880371126
2010-11-19,1208.0608371652818
2010-11-22,1221.664603806017
2010-11-23,1204.8301135459242
2010-11-24,1220.4168254136093
2010-11-25,1227.7608849538506
2010-11-26,1229.7442472371474
2010-11-29,1238.2354613927935
2010-11-30,1246.7814951399203
2010-12-01,1257.0983995019703
2010-12-02,1245.8869205801714
2010-12-03,1224.4603206080103
2010-12-06,1236.581706677252
2010-12-07,1236.8320480544157
2010-12-08,1239.5726086919533
2010-12-09,1253.1643291064606
2010-12-10,1244.9296091091976
2010-12-13,1235.251662420589
2010-12-14,1244.8540521820255
2010-12-15,1242.9049370640498
2010-12-16,1238.4829067213846
2010-12-17,1254.9836075242258
2010-12-20,1251.1267432396655
2010-12-21,1259.0585012229121
2010-12-22,1270.4346944863814
2010-12-23,1277.9580565179058
2010-12-24,1279.2769367881906
2010-12-27,1278.7943542097576
2010-12-28,1290.1759774931786
2010-12-29,1296.1530907278477
2010-12-30,1290.817352080574
2010-12-31,1283.850013713896
2011-01-03,1299.989978042366
2011-01-04,1300.1060720682428
2011-01-05,1314.513499373683
2011-01-06,1347.7087836710527
2011-01-07,1346.8226052220434
2011-01-10,1338.379578163468
2011-01-11,1350.8773353967829
2011-01-12,1361.7430570066895
2011-01-13,1337.2661771524486
2011-01-14,1326.4318760203892
2011-01-17,1335.6202591292902
2011-01-18,1337.5552543487165
2011-01-19,1325.5105308451632
2011-01-20,1314.1648538022123
2011-01-21,1301.1425180594963
2011-01-24,1285.0361225229317
2011-01-25,1281.0221362406874
2011-01-26,1295.3679770509038
2011-01-27,1286.865811724165
2011-01-28,1289.194651144335
2011-01-31,1269.3820397138031
2011-02-01,1272.7117254583559
2011-02-02,1280.5032708718395
2011-02-03,1293.6147854025412
2011-02-04,1301.6780394744032
2011-02-07,1300.7001632335266
2011-02-08,1291.4146857603007
2011-02-09,1272.1899154356427
2011-02-10,1265.2665228879596
2011-02-11,1257.705382843216
2011-02-14,1274.4786134004178
2011-02-15,1258.3760007752574
2011-02-16,1263.1066957225648
2011-02-17,1259.317601272848
2011-02-18,1256.8390958082264
2011-02-21,1242.8572043985325
2011-02-22,1219.758426486814
2011-02-23,1208.4767506032947
2011-02-24,1201.0612488476004
2011-02-25,1230.2596675732345
2011-02-28,1222.3207008167444
2011-03-01,1239.2339065642643
2011-03-02,1223.2332213009615
2011-03-03,1222.627584096771
2011-03-04,1221.0944237101935
2011-03-07,1222.744308278014
2011-03-08,1243.2130420370459
2011-03-09,1243.0839931278165
2011-03-10,1239.100249507869
2011-03-11,1225.3877805183754
2011-03-14,1212.269374897786
2011-03-15,1175.422960083643
2011-03-16,1187.4644501978285
2011-03-17,1172.2612838030796
2011-03-18,1176.647498878228
2011-03-21,1188.1816748028173
2011-03-22,1196.6702450512983
2011-03-23,1200.9201628163723
2011-03-24,1206.4136591682748
2011-03-25,1212.0968897083708
2011-03-28,1218.3419620770835
2011-03-29,1223.406687089297
2011-03-30,1229.7985794440465
2011-03-31,1221.6398666303514
2011-04-01,1230.733187226268
2011-04-04,1231.5095756080586
2011-04-05,1231.200488963615
2011-04-06,1228.1315356993023
2011-04-07,1230.1515346282774
2011-04-08,1220.648038398947
2011-04-11,1213.7119828398863
2011-04-12,1200.9138571282635
2011-04-13,1209.7199094154066
2011-04-14,1219.5218572189497
2011-04-15,1225.1433761770268
2011-04-18,1233.604705439405
2011-04-19,1223.7068837423792
2011-04-20,1224.9133953052167
2011-04-21,1228.5855407086226
2011-04-22,1228.5855407086226
2011-04-25,1230.699266078966
2011-04-26,1227.5762382050148
2011-04-27,1232.6352504340855
2011-04-28,1227.8607305213948
2011-04-29,1234.0901793886726
2011-05-02,1229.5913773567377
2011-05-03,1217.9602816579545
2011-05-04,1201.4113082541808
2011-05-05,1218.9676027709045
2011-05-06,1232.035336884226
2011-05-09,1258.2630203406052
2011-05-10,1255.1904522160087
2011-05-11,1261.0016050940217
2011-05-12,1253.2183204673156
2011-05-13,1254.626956163342
2011-05-16,1246.4943016680652
2011-05-17,1250.8659983195166
2011-05-18,1247.299239511376
2011-05-19,1251.5396043317264
2011-05-20,1265.0530070327757
2011-05-23,1250.9073789675056
2011-05-24,1251.0450298635426
2011-05-25,1251.29036976469
2011-05-26,1253.7521594782063
2011-05-27,1252.0083443458016
2011-05-30,1256.0016753346024
2011-05-31,1259.1958456525394
2011-06-01,1259.008175063173
2011-06-02,1249.605760711776
2011-06-03,1241.64202463156
2011-06-06,1232.2334938874053
2011-06-07,1230.3809991314413
2011-06-08,1229.1081085564285
2011-06-09,1239.3818209053327
2011-06-10,1242.5139220630426
2011-06-13,1230.9357860229552
2011-06-14,1221.3537328316818
2011-06-15,1233.5685553719588
2011-06-16,1231.026871958388
2011-06-17,1212.920848079863
2011-06-20,1213.5669755354054
2011-06-21,1224.1832338391914
2011-06-22,1215.9544128854557
2011-06-23,1237.9579901627149
2011-06-24,1242.9926111001053
2011-06-27,1219.8696221027637
2011-06-28,1220.1119112421832
2011-06-29,1228.6685280835545
2011-06-30,1240.0988444368381
2011-07-01,1245.6976394814117
2011-07-04,1249.9777096804207
2011-07-05,1250.1245694897486
2011-07-06,1258.4012867807862
2011-07-07,1260.8878989006198
2011-07-08,1273.7990478536524
2011-07-11,1286.4616864564805
2011-07-12,1281.384201820924
2011-07-13,1277.1019373307124
2011-07-14,1274.175412538671
2011-07-15,1274.6252262099335
2011-07-18,1276.1923111802528
2011-07-19,1266.774062402465
2011-07-20,1276.7596365906634
2011-07-21,1264.4191736788391
2011-07-22,1276.94118787276
2011-07-25,1275.9367402004677
2011-07-26,1270.6615315365104
2011-07-27,1277.6189094375288
2011-07-28,1284.0627190113662
2011-07-29,1273.5823109223493
2011-08-01,1294.3415613965274
2011-08-02,1280.6062939439735
2011-08-03,1257.3862781873627
2011-08-04,1250.3548603504282
2011-08-05,1212.2964672087112
2011-08-08,1182.0489343723814
2011-08-09,1181.0023983012538
2011-08-10,1168.0951158910718
2011-08-11,1142.1660646254627
2011-08-12,1162.6017443991282
2011-08-15,1165.8006330534672
2011-08-16,1165.6036680910918
2011-08-17,1167.547835916763
2011-08-18,1157.2814951689143
2011-08-19,1127.6772662700487
2011-08-22,1124.8829082569353
2011-08-23,1141.7468764258701
2011-08-24,1134.7442675933023
2011-08-25,1139.4528442427397
2011-08-26,1146.1133757577247
2011-08-29,1148.4909607195523
2011-08-30,1154.9727934855225
2011-08-31,1195.9242693076558
2011-09-01,1197.8379500917872
2011-09-02,1203.9863351006404
2011-09-05,1189.6990679075122
2011-09-06,1188.109092752477
2011-09-07,1200.076778447791
2011-09-08,1206.6970880658341
2011-09-09,1208.9568690194512
2011-09-12,1185.0518760237799
2011-09-13,1181.0172416418584
2011-09-14,1180.7160252239037
2011-09-15,1178.0606247911414
2011-09-16,1186.4338540735228
2011-09-19,1170.8324050367246
2011-09-20,1166.1754186843482
2011-09-21,1161.6986788680097
2011-09-22,1143.657989919069
2011-09-23,1140.4259759088168
2011-09-26,1119.0111103351342
2011-09-27,1142.9539690141958
2011-09-28,1129.5986799082048
2011-09-29,1115.1760997686572
2011-09-30,1122.554891568872
2011-10-03,1112.8819214675368
2011-10-04,1091.9283367962869
2011-10-05,1098.2502304818033
2011-10-06,1097.1103161557296
2011-10-07,1110.4014401690697
2011-10-10,1114.1539336641126
2011-10-11,1125.1186310811022
2011-10-12,1134.9755229058555
2011-10-13,1139.4341487394151
2011-10-14,1147.9690250304996
2011-10-17,1163.4513781727903
2011-10-18,1157.8058000410942
2011-10-19,1157.074788412738
2011-10-20,1152.8463874243748
2011-10-21,1145.4026930704463
2011-10-24,1154.0687157194095
2011-10-25,1159.4922870306189
2011-10-26,1156.2976748427466
2011-10-27,1177.524502373458
2011-10-28,1194.0633053073786
2011-10-31,1187.2426514446731
2011-11-01,1177.7972755504973
2011-11-02,1179.865421123075
2011-11-03,1174.930692614084
2011-11-04,1186.7306039076366
2011-11-07,1183.1303995903147
2011-11-08,1180.3458871276503
2011-11-09,1181.9291101581307
2011-11-10,1160.7528098025175
2011-11-11,1160.3079223044851
2011-11-14,1169.955231158713
2011-11-15,1165.9910702933203
2011-11-16,1168.0820738477066
2011-11-17,1161.826033623261
2011-11-18,1151.6852298304882
2011-11-21,1140.340571990475
2011-11-22,1140.5984549550476
2011-11-23,1140.3935641952057
2011-11-24,1132.7900451763637
2011-11-25,1120.7944060968634
2011-11-28,1137.821509552813
2011-11-29,1141.809994448802
2011-11-30,1148.686907603307
2011-12-01,1157.6711613282591
2011-12-02,1164.9546168701968
2011-12-05,1173.9426203893427
2011-12-06,1170.2333774705576
2011-12-07,1182.7482634256023
2011-12-08,1165.7475238289724
2011-12-09,1151.1812022162926
2011-12-12,1161.9529025436873
2011-12-13,1166.7368164653335
2011-12-14,1169.9299516558751
2011-12-15,1160.1945319293645
2011-12-16,1168.4033026424831
2011-12-19,1144.6787908719907
2011-12-20,1145.2314814872461
2011-12-21,1166.870445048923
2011-12-22,1163.0472521601016
2011-12-23,1176.9444328215225
2011-12-26,1176.9444328215222
2011-12-27,1169.8224783894027
2011-12-28,1174.0373187321227
2011-12-29,1175.1859983264803
2011-12-30,1171.04464502946
2012-01-02,1171.04464502946
2012-01-03,1197.3627760870622
2012-01-04,1210.9251133269706
2012-01-05,1211.7151173754598
2012-01-06,1224.975342874616
2012-01-09,1222.411899016361
2012-01-10,1238.6345539795739
2012-01-11,1255.026423052116
2012-01-12,1245.741697906484
2012-01-13,1266.8445339641519
2012-01-16,1261.591590584072
2012-01-17,1279.8896461324412
2012-01-18,1267.3601101183258
2012-01-19,1271.2382389455818
2012-01-20,1282.7831538281928
2012-01-23,1277.4372753770053
2012-01-24,1280.3330549622865
2012-01-25,1303.2149278545105
2012-01-26,1303.095576254437
2012-01-27,1308.1081767843136
2012-01-30,1289.7959525191916
2012-01-31,1312.6634845650638
2012-02-01,1297.8102026625859
2012-02-02,1315.5825311304302
2012-02-03,1335.6451445926189
2012-02-06,1343.2106882559956
2012-02-07,1336.3910019222067
2012-02-08,1345.876384082796
2012-02-09,1344.1749198071377
2012-02-10,1335.8067998218194
2012-02-13,1347.3021321306167
2012-02-14,1350.7403983525257
2012-02-15,1379.3487177079398
2012-02-16,1367.230631139161
2012-02-17,1366.5048800926045
2012-02-20,1371.1569141288064
2012-02-21,1374.154264639628
2012-02-22,1370.298251225828
2012-02-23,1356.6848506158335
2012-02-24,1352.3766864124543
2012-02-27,1353.6678249463419
2012-02-28,1369.0484904547247
2012-02-29,1387.4779058114798
2012-03-01,1376.4259293674147
2012-03-02,1396.8094081510467
2012-03-05,1377.8216891344264
2012-03-06,1356.3873830182986
2012-03-07,1354.012144638628
2012-03-08,1366.5652440559911
2012-03-09,1380.9284266589666
2012-03-12,1369.3321719364005
2012-03-13,1391.3956993411061
2012-03-14,1399.0943392222812
2012-03-15,1397.0395768764597
2012-03-16,1399.3908692811617
2012-03-19,1386.4036740999763
2012-03-20,1379.519931247587
2012-03-21,1378.7187981262866
2012-03-22,1366.5181187103483
2012-03-23,1366.8194605225642
2012-03-26,1359.9002041144583
2012-03-27,1375.7396676787737
2012-03-28,1375.5330394421196
2012-03-29,1367.9603421531674
2012-03-30,1373.3434206156167
2012-04-02,1380.6339812775777
2012-04-03,1379.500349958265
2012-04-04,1387.1950858552239
2012-04-05,1389.0112942199808
2012-04-06,1389.0112942199808
2012-04-09,1372.7036769161095
2012-04-10,1378.5665917338274
2012-04-11,1376.009098756848
2012-04-12,1377.0858925061173
2012-04-13,1395.264381786403
2012-04-16,1392.784524224145
2012-04-17,1385.6551087247522
2012-04-18,1393.4688754567592
2012-04-19,1388.772408190984
2012-04-20,1381.2070189023368
2012-04-23,1377.8350126748066
2012-04-24,1377.553910230199
2012-04-25,1378.8034705718735
2012-04-26,1371.2689510192672
2012-04-27,1368.712734941349
2012-04-30,1369.0751176947997
2012-05-01,1371.880689007945
2012-05-02,1384.1538568233645
2012-05-03,1375.4848472426647
2012-05-04,1365.4622298530853
2012-05-07,1351.4601716104492
2012-05-08,1359.0487377922498
2012-05-09,1347.7869114430584
2012-05-10,1348.1652858890814
2012-05-11,1344.7415669605448
2012-05-14,1338.3511400244688
2012-05-15,1349.9565003771647
2012-05-16,1326.4597050466878
2012-05-17,1331.1329196158752
2012-05-18,1303.514684740506
2012-05-21,1308.6459540819917
2012-05-22,1327.9495298303973
2012-05-23,1320.590999492518
2012-05-24,1326.3852036243904
2012-05-25,1329.2821667116054
2012-05-28,1334.602071663726
2012-05-29,1346.629685642759
2012-05-30,1341.70958981168
2012-05-31,1344.4450065870133
2012-06-01,1326.744856163435
2012-06-04,1297.526043097796
2012-06-05,1303.7154706619738
2012-06-06,1327.3402913770617
2012-06-07,1320.114104596165
2012-06-08,1313.1487390060347
2012-06-11,1330.3154329099307
2012-06-12,1333.9464314066013
2012-06-13,1326.6703172141713
2012-06-14,1318.796972618507
2012-06-15,1338.3256227391553
2012-06-18,1354.6083747969878
2012-06-19,1359.6905180227018
2012-06-20,1357.0980396759303
2012-06-21,1351.0273494675146
2012-06-22,1357.306430472962
2012-06-25,1357.0961994422357
2012-06-26,1364.650061813735
2012-06-27,1377.2580850996076
2012-06-28,1375.3094210651757
2012-06-29,1374.6289199529738
2012-07-02,1404.5451868914836
2012-07-03,1421.3314281306443
2012-07-04,1425.0801941139407
2012-07-05,1457.9768516379936
2012-07-06,1461.2332521713943
2012-07-09,1445.824540384515
2012-07-10,1473.3300187661787
2012-07-11,1484.2493230501257
2012-07-12,1466.7353052679807
2012-07-13,1474.9567717719642
2012-07-16,1475.6109593723834
2012-07-17,1476.8611216164288
2012-07-18,1481.2711442454117
2012-07-19,1496.6009459861395
2012-07-20,1495.174835753891
2012-07-23,1476.8259252006994
2012-07-24,1492.8057481050312
2012-07-25,1484.794468090971
2012-07-26,1471.5063918573437
2012-07-27,1476.282718548128
2012-07-30,1507.986619803463
2012-07-31,1505.4960703338159
2012-08-01,1510.9317852328193
2012-08-02,1522.0621846188706
2012-08-03,1510.1148319069086
2012-08-06,1507.2844911882348
2012-08-07,1496.2511201697157
2012-08-08,1499.5950453721248
2012-08-09,1505.2612983709894
2012-08-10,1504.3048428421985
2012-08-13,1501.7500850257632
2012-08-14,1520.6569260847439
2012-08-15,1514.6416760430727
2012-08-16,1500.9267519052987
2012-08-17,1509.286500470786
2012-08-20,1504.98532469797
2012-08-21,1496.4011841420204
2012-08-22,1484.0908141924308
2012-08-23,1482.8758452620832
2012-08-24,1481.2076648331656
2012-08-27,1493.0889665413538
2012-08-28,1483.6209996070886
2012-08-29,1486.9913474309392
2012-08-30,1482.691871952388
2012-08-31,1486.5402735576174
2012-09-03,1492.2289477943325
2012-09-04,1495.2187889587794
2012-09-05,1484.9580459705837
2012-09-06,1485.1617732602087
2012-09-07,1486.2712764667965
2012-09-10,1488.0803847555871
2012-09-11,1488.9117850072735
2012-09-12,1492.7425177973307
2012-09-13,1492.9650600965556
2012-09-14,1486.9727244829726
2012-09-17,1488.4316869307186
2012-09-18,1492.9211587551495
2012-09-19,1499.3408427917504
2012-09-20,1505.8747657743586
2012-09-21,1510.649288792395
2012-09-24,1503.9421641877284
2012-09-25,1502.5249975074216
2012-09-26,1497.0257548961508
2012-09-27,1502.78191058009
2012-09-28,1507.9951493343
2012-10-01,1500.5302628867291
2012-10-02,1500.9906625126846
2012-10-03,1493.9312398030781
2012-10-04,1498.1643832261655
2012-10-05,1496.1334886861966
2012-10-08,1495.3886944759593
2012-10-09,1500.8417426834962
2012-10-10,1494.3675203396374
2012-10-11,1486.5721750712496
2012-10-12,1491.660714954337
2012-10-15,1495.3124811830246
2012-10-16,1486.9416558405403
2012-10-17,1481.0108287269074
2012-10-18,1486.3016789678977
2012-10-19,1485.232826153175
2012-10-22,1472.2455269931706
2012-10-23,1480.918306213011
2012-10-24,1484.1454939427322
2012-10-25,1491.9336975505225
2012-10-26,1494.2456343222207
2012-10-29,1484.9577561621445
2012-10-30,1473.0363141896255
2012-10-31,1473.4854843575285
2012-11-01,1466.4645770439643
2012-11-02,1480.3274731669444
2012-11-05,1485.8062691135476
2012-11-06,1482.4286813516444
2012-11-07,1500.8818601886705
2012-11-08,1494.1931507958316
2012-11-09,1489.7874337021858
2012-11-12,1494.9149925478584
2012-11-13,1495.9542317264513
2012-11-14,1484.0133923693706
2012-11-15,1452.2575503845562
2012-11-16,1454.1100495861665
2012-11-19,1453.104326676155
2012-11-20,1457.5698296951052
2012-11-21,1458.3397360247875
2012-11-22,1458.8672740507423
2012-11-23,1462.366360951697
2012-11-26,1467.330198010198
2012-11-27,1469.9747965548552
2012-11-28,1475.1220467963299
2012-11-29,1489.8105082996258
2012-11-30,1500.8316237550362
2012-12-03,1490.210388796357
2012-12-04,1490.4338257840786
2012-12-05,1496.439812430919
2012-12-06,1503.008022264642
2012-12-07,1525.3804462444446
2012-12-10,1533.7507974523471
2012-12-11,1526.1684477723102
2012-12-12,1533.9745631066362
2012-12-13,1531.2539703471375
2012-12-14,1529.7199182801405
2012-12-17,1524.2136018750293
2012-12-18,1524.5059862601665
2012-12-19,1512.6785543336257
2012-12-20,1514.5406687863685
2012-12-21,1510.777273615886
2012-12-24,1515.7763280005909
2012-12-25,1515.7763280005909
2012-12-26,1512.9508994436283
2012-12-27,1511.8615736603338
2012-12-28,1512.519851179301
2012-12-31,1517.4555821286556
2013-01-01,1517.4555821286556
2013-01-02,1522.2231153978994
2013-01-03,1543.4634913350633
2013-01-04,1541.0554692897308
2013-01-07,1539.4706480430343
2013-01-08,1545.9214780342377
2013-01-09,1559.757949643511
2013-01-10,1562.587152572093
2013-01-11,1552.4910210673766
2013-01-14,1532.0093589504409
2013-01-15,1526.4407507471344
2013-01-16,1532.575542286293
2013-01-17,1529.107181296911
2013-01-18,1534.5397105946627
2013-01-21,1521.7074159052113
2013-01-22,1524.2395960274243
2013-01-23,1533.0523658192149
2013-01-24,1531.2283796374657
2013-01-25,1521.5698959412748
2013-01-28,1523.4680658564473
2013-01-29,1531.8856582185615
2013-01-30,1524.7167973688433
2013-01-31,1516.2123114807314
2013-02-01,1499.2548930236164
2013-02-04,1514.997298315313
2013-02-05,1511.5173439332934
2013-02-06,1520.6883295038558
2013-02-07,1531.6963560077008
2013-02-08,1533.7596416862432
2013-02-11,1529.5425806311982
2013-02-12,1520.9945576063199
2013-02-13,1539.8372639938552
2013-02-14,1550.1529941780695
2013-02-15,1550.7002498717604
2013-02-18,1551.038142444235
2013-02-19,1556.2036092632945
2013-02-20,1564.5917620951861
2013-02-21,1566.044335882781
2013-02-22,1575.5344535209583
2013-02-25,1564.130384501868
2013-02-26,1571.711395784736
2013-02-27,1572.2346519683497
2013-02-28,1579.561399057889
2013-03-01,1582.4458943041298
2013-03-04,1555.7552272815292
2013-03-05,1557.715186546491
2013-03-06,1573.1729246166042
2013-03-07,1565.3182273490818
2013-03-08,1572.5168132755234
2013-03-11,1571.99567212313
2013-03-12,1586.12872963604
2013-03-13,1591.4356984306378
2013-03-14,1590.7300374560175
2013-03-15,1576.702589213476
2013-03-18,1582.9744097035982
2013-03-19,1592.4778691672964
2013-03-20,1574.278883928794
2013-03-21,1594.2882629508483
2013-03-22,1589.5737891045403
2013-03-25,1613.6210649619682
2013-03-26,1624.9198327393722
2013-03-27,1637.146064073796
2013-03-28,1630.2485062694857
2013-03-29,1630.2485062694857
2013-04-01,1625.5576147312822
2013-04-02,1633.4532289893716
2013-04-03,1636.0411248831622
2013-04-04,1627.5874584483786
2013-04-05,1605.0632390073763
2013-04-08,1599.7612398636861
2013-04-09,1602.911413567457
2013-04-10,1606.0964235623228
2013-04-11,1607.0992984588945
2013-04-12,1606.5816749988185
2013-04-15,1596.6713693044994
2013-04-16,1596.0239648705008
2013-04-17,1607.4602235219504
2013-04-18,1614.9066293999394
2013-04-19,1612.240337082368
2013-04-22,1621.025424452297
2013-04-23,1615.7055469905906
2013-04-24,1622.790238801805
2013-04-25,1636.089916824227
2013-04-26,1633.7504618811872
2013-04-29,1632.9114212124293
2013-04-30,1642.5437915836346
2013-05-01,1639.2937232766185
2013-05-02,1641.0759347437695
2013-05-03,1622.0971340484916
2013-05-06,1629.9501059779207
2013-05-07,1632.0603862025112
2013-05-08,1632.9785456258153
2013-05-09,1648.7279932584638
2013-05-10,1653.9170458402652
2013-05-13,1651.2092682250004
2013-05-14,1657.002311281578
2013-05-15,1668.830037112967
2013-05-16,1652.0549030379932
2013-05-17,1656.438680645613
2013-05-20,1660.0712194736361
2013-05-21,1647.3278996714357
2013-05-22,1656.3014096058528
2013-05-23,1615.0174196120815
2013-05-24,1612.4774017372354
2013-05-27,1618.3985096920205
2013-05-28,1629.2455073322965
2013-05-29,1592.4311979488932
2013-05-30,1567.1672265611137
2013-05-31,1561.9411721693764
2013-06-03,1560.052882547764
2013-06-04,1578.160976708653
2013-06-05,1569.1233875205974
2013-06-06,1542.525636635442
2013-06-07,1545.159246388897
2013-06-10,1526.1076777950243
2013-06-11,1516.2701405477683
2013-06-12,1508.4046185895716
2013-06-13,1492.0819620214027
2013-06-14,1508.2395962284274
2013-06-17,1509.2662100976627
2013-06-18,1509.3133481043901
2013-06-19,1510.74579609986
2013-06-20,1486.9001719218936
2013-06-21,1493.0465384899123
2013-06-24,1473.0050533426395
2013-06-25,1496.463730973227
2013-06-26,1512.4085073377078
2013-06-27,1522.3151954729294
2013-06-28,1534.8600224413383
2013-07-01,1525.367542837819
2013-07-02,1524.9090129181257
2013-07-03,1516.0758346580092
2013-07-04,1528.6173324205336
2013-07-05,1539.417474564594
2013-07-08,1535.0519480556943
2013-07-09,1558.6607820231302
2013-07-10,1558.3188770268498
2013-07-11,1570.3320272923224
2013-07-12,1563.829461562881
2013-07-15,1560.5359467156225
2013-07-16,1559.577969074996
2013-07-17,1556.5695240578978
2013-07-18,1553.8809327296533
2013-07-19,1552.3662948908834
2013-07-22,1561.1839144170597
2013-07-23,1565.0705710833163
2013-07-24,1570.6854923457292
2013-07-25,1563.6352287360276
2013-07-26,1565.7495761384625
2013-07-29,1556.036620592622
2013-07-30,1560.32261637936
2013-07-31,1555.6088289669094
2013-08-01,1558.9712701428218
2013-08-02,1553.3972372298506
2013-08-05,1555.2765960383615
2013-08-06,1540.8154938872322
2013-08-07,1546.0528524979545
2013-08-08,1547.8383060169826
2013-08-09,1554.186261892225
2013-08-12,1557.8167604123475
2013-08-13,1556.7327583997746
2013-08-14,1550.493086535501
2013-08-15,1541.631083935894
2013-08-16,1535.1764358622322
2013-08-19,1518.4172299463253
2013-08-20,1501.1555262692316
2013-08-21,1501.2915146032574
2013-08-22,1498.5342828383257
2013-08-23,1501.6102157107475
2013-08-26,1502.5632294321838
2013-08-27,1479.852333215444
2013-08-28,1483.224788839088
2013-08-29,1501.812159943407
2013-08-30,1507.4272002447824
2013-09-02,1512.943065842844
2013-09-03,1516.2885782732308
2013-09-04,1505.5522526513507
2013-09-05,1514.2002478419338
2013-09-06,1524.146306219028
2013-09-09,1522.5064812569535
2013-09-10,1533.1490814527374
2013-09-11,1540.9738101693406
2013-09-12,1550.6901699963973
2013-09-13,1543.5478324868152
2013-09-16,1569.1288790585247
2013-09-17,1568.9161430625695
2013-09-18,1573.1451960393383
2013-09-19,1583.7774073246617
2013-09-20,1572.2833834467378
2013-09-23,1564.2471431368194
2013-09-24,1567.0483100102572
2013-09-25,1569.499113154015
2013-09-26,1567.2026810177022
2013-09-27,1573.6896586081232
2013-09-30,1559.6836796420032
2013-10-01,1574.0265392182853
2013-10-02,1577.4850545339475
2013-10-03,1573.184596848648
2013-10-04,1585.0144602419707
2013-10-07,1581.4813047180214
2013-10-08,1590.0945356969148
2013-10-09,1595.5807128183387
2013-10-10,1601.3546712495408
2013-10-11,1596.9550705497747
