Date,WORLD ex ISRAEL IMI
2010-09-28,1130.9710955647222
2010-09-29,1131.436539864202
2010-09-30,1127.1320170124736
2010-10-01,1132.0182421532604
2010-10-04,1123.2805919171992
2010-10-05,1146.00547820968
2010-10-06,1151.7212792862524
2010-10-07,1152.7202052289142
2010-10-08,1156.5726896557342
2010-10-11,1157.457985300332
2010-10-12,1155.0763100087402
2010-10-13,1169.0991584663095
2010-10-14,1172.822138256052
2010-10-15,1169.950978738413
2010-10-18,1174.2496535926432
2010-10-19,1155.6668234274193
2010-10-20,1168.2320862425427
2010-10-21,1170.77155035538
2010-10-22,1169.6804172524721
2010-10-25,1176.5223837178164
2010-10-26,1171.028870507654
2010-10-27,1161.7007638596754
2010-10-28,1168.258130568211
2010-10-29,1169.6158193989643
2010-11-01,1170.4820902075357
2010-11-02,1181.1512564160848
2010-11-03,1181.3131418990092
2010-11-04,1209.6419900466112
2010-11-05,1211.2912895421975
2010-11-08,1208.8375298114756
2010-11-09,1205.8855870612501
2010-11-10,1198.7159393866916
2010-11-11,1196.5438634972447
2010-11-12,1184.9954707777033
2010-11-15,1184.1338009890317
2010-11-16,1162.23537318921
2010-11-17,1164.7406484747346
2010-11-18,1183.5341589024956
2010-11-19,1185.0408717780163
2010-11-22,1182.3553614884318
2010-11-23,1163.002928242703
2010-11-24,1174.5524217032084
2010-11-25,1176.4249438002864
2010-11-26,1164.1277890235133
2010-11-29,1155.3821904886947
2010-11-30,1148.4974545843147
2010-12-01,1170.8173382675109
2010-12-02,1190.9658085583849
2010-12-03,1200.9493073385772
2010-12-06,1199.5314039147042
2010-12-07,1204.1272941406241
2010-12-08,1201.3199501973713
2010-12-09,1205.6192779877222
2010-12-10,1211.183214990466
2010-12-13,1219.2800493180018
2010-12-14,1221.4749415005147
2010-12-15,1214.1547800649882
2010-12-16,1214.7976344257934
2010-12-17,1213.4032358380873
2010-12-20,1215.3774558953173
2010-12-21,1226.5764328766663
2010-12-22,1228.9233289736208
2010-12-23,1228.8010562795898
2010-12-24,1229.557814147149
2010-12-27,1228.4083178572837
2010-12-28,1230.7939704897267
2010-12-29,1234.8052327133662
2010-12-30,1233.0692203803933
2010-12-31,1236.1168491365727
2011-01-03,1244.1660820220525
2011-01-04,1244.2635978076207
2011-01-05,1240.8862095820216
2011-01-06,1239.3774268826253
2011-01-07,1237.1284127571594
2011-01-10,1232.282363535121
2011-01-11,1238.821062808227
2011-01-12,1254.1908909190238
2011-01-13,1260.6117445877803
2011-01-14,1264.2272295725274
2011-01-17,1262.921547882681
2011-01-18,1271.1751331565945
2011-01-19,1263.2078441604729
2011-01-20,1249.0723409778668
2011-01-21,1255.250985335197
2011-01-24,1264.5120077588417
2011-01-25,1263.3831008968345
2011-01-26,1271.6153829084415
2011-01-27,1274.5427546007704
2011-01-28,1256.1498769839975
2011-01-31,1261.967742164067
2011-02-01,1283.7479307995711
2011-02-02,1285.9787583379912
2011-02-03,1283.7308926086198
2011-02-04,1285.7989029871687
2011-02-07,1293.8109888278923
2011-02-08,1301.535302862592
2011-02-09,1296.869128919578
2011-02-10,1292.7719889125306
2011-02-11,1296.4434821203122
2011-02-14,1300.834281709496
2011-02-15,1299.7777731008166
2011-02-16,1307.3530771621067
2011-02-17,1314.8673242731647
2011-02-18,1317.6599688588935
2011-02-21,1313.4232941534967
2011-02-22,1293.3227931522322
2011-02-23,1284.6524807626317
2011-02-24,1282.3266382101153
2011-02-25,1297.4512651800126
2011-02-28,1307.3428817156173
2011-03-01,1296.9498931389778
2011-03-02,1294.7337575175081
2011-03-03,1308.9934924601187
2011-03-04,1306.0323455733414
2011-03-07,1296.5115687571033
2011-03-08,1299.0235413873133
2011-03-09,1297.8467972141086
2011-03-10,1271.9545166660264
2011-03-11,1273.5346947864957
2011-03-14,1259.8586071826983
2011-03-15,1231.3098853961542
2011-03-16,1221.279594672622
2011-03-17,1239.5207330484016
2011-03-18,1247.7449057039366
2011-03-21,1268.1223643717103
2011-03-22,1271.5263093833103
2011-03-23,1272.0237035352914
2011-03-24,1284.0463406562023
2011-03-25,1286.4411975945916
2011-03-28,1282.2808141491698
2011-03-29,1286.0526790087267
2011-03-30,1298.4246409662846
2011-03-31,1298.1756035489657
2011-04-01,1304.2760718788006
2011-04-04,1308.8690424520914
2011-04-05,1307.5005374483121
2011-04-06,1312.2843036567522
2011-04-07,1308.2651144533872
2011-04-08,1313.7440467849738
2011-04-11,1310.4625601490436
2011-04-12,1295.6714817911438
2011-04-13,1300.8150669310248
2011-04-14,1299.636653298909
2011-04-15,1301.625046038816
2011-04-18,1281.3134262209014
2011-04-19,1288.6279709183393
2011-04-20,1313.9342735788475
2011-04-21,1324.9852400588463
2011-04-22,1325.0985117194507
2011-04-25,1321.818612791771
2011-04-26,1330.9321620838382
2011-04-27,1335.718179502537
2011-04-28,1348.8548061754502
2011-04-29,1352.7805315844357
2011-05-02,1355.1436145948248
2011-05-03,1345.8768132752323
2011-05-04,1334.7102024647527
2011-05-05,1320.3471913318233
2011-05-06,1324.5625410268397
2011-05-09,1320.5939133014838
2011-05-10,1333.4397285754021
2011-05-11,1324.6677941122025
2011-05-12,1319.0658965686027
2011-05-13,1311.0390089474836
2011-05-16,1304.0688048079376
2011-05-17,1296.777058554482
2011-05-18,1309.9358251076246
2011-05-19,1313.5256323001847
2011-05-20,1305.2488514873908
2011-05-23,1283.070340245359
2011-05-24,1284.937670585865
2011-05-25,1289.8388558907434
2011-05-26,1297.2504591327959
2011-05-27,1308.8432725918576
2011-05-30,1308.9012101687651
2011-05-31,1324.6312352172
2011-06-01,1306.226142497677
2011-06-02,1296.813654389008
2011-06-03,1290.9813497566972
2011-06-06,1280.4016976011462
2011-06-07,1282.7532811091814
2011-06-08,1272.1146761189425
2011-06-09,1278.0878290965197
2011-06-10,1259.2568251048801
2011-06-13,1258.9209413702745
2011-06-14,1276.4067301117655
2011-06-15,1255.4346341349017
2011-06-16,1245.057028487955
2011-06-17,1251.4249194482952
2011-06-20,1252.6520738793258
2011-06-21,1273.1286110107499
2011-06-22,1271.051283207425
2011-06-23,1254.2762928455265
2011-06-24,1248.4123824435085
2011-06-27,1254.113916544695
2011-06-28,1268.917929879071
2011-06-29,1285.9674059454846
2011-06-30,1302.6879895701745
2011-07-01,1315.4619940150938
2011-07-04,1319.8979238957957
2011-07-05,1318.1094176368729
2011-07-06,1315.0705528346077
2011-07-07,1325.6001518899013
2011-07-08,1316.7426270802082
2011-07-11,1288.6438149111807
2011-07-12,1281.3587396249245
2011-07-13,1294.5489465601854
2011-07-14,1284.4851742129808
2011-07-15,1286.9026302015263
2011-07-18,1270.7980066355906
2011-07-19,1290.3041485829967
2011-07-20,1297.2943402697947
2011-07-21,1315.8226296421676
2011-07-22,1321.0651291471795
2011-07-25,1313.1736495349228
2011-07-26,1314.1981646061463
2011-07-27,1290.5648977824305
2011-07-28,1284.2258487377599
2011-07-29,1278.1313354632748
2011-08-01,1270.0402074646954
2011-08-02,1241.9344323671373
2011-08-03,1236.0748554868667
2011-08-04,1181.0416503734011
2011-08-05,1165.4416717585232
2011-08-08,1103.1974190024416
2011-08-09,1136.428841700522
2011-08-10,1104.1295923233452
2011-08-11,1140.161688242713
2011-08-12,1153.878349651882
2011-08-15,1178.315805863546
2011-08-16,1169.4241620112477
2011-08-17,1173.053750318617
2011-08-18,1120.8002336844413
2011-08-19,1104.8903542700143
2011-08-22,1104.1903569003096
2011-08-23,1130.9365667899172
2011-08-24,1141.525173606844
2011-08-25,1127.7170792241748
2011-08-26,1137.2857231669773
2011-08-29,1166.2684160512326
2011-08-30,1171.95211832078
2011-08-31,1186.1932473633387
2011-09-01,1177.3048730872429
2011-09-02,1149.7476856053197
2011-09-05,1129.5949119058278
2011-09-06,1118.1521215444689
2011-09-07,1149.9185993053427
2011-09-08,1145.6587156384494
2011-09-09,1111.7581239758244
2011-09-12,1100.5383895874247
2011-09-13,1112.8455166939975
2011-09-14,1123.0672339989626
2011-09-15,1146.4594231616752
2011-09-16,1152.9986320303738
2011-09-19,1133.932003243206
2011-09-20,1137.264417673412
2011-09-21,1112.5250413200622
2011-09-22,1065.8166263059325
2011-09-23,1071.1333174895728
2011-09-26,1084.3529658995565
2011-09-27,1114.6536979010632
2011-09-28,1097.4926899172267
2011-09-29,1104.7867570790868
2011-09-30,1079.644494747648
2011-10-03,1049.2954369485856
2011-10-04,1051.2215059206999
2011-10-05,1072.0598337819147
2011-10-06,1099.4597368986417
2011-10-07,1100.5805531618614
2011-10-10,1130.6886718705466
2011-10-11,1133.8738958737204
2011-10-12,1150.4890231047482
2011-10-13,1144.654375236756
2011-10-14,1161.4495185617445
2011-10-17,1146.3105731488677
2011-10-18,1152.8372839301462
2011-10-19,1149.5245367783964
2011-10-20,1141.8610913843129
2011-10-21,1168.5395645610931
2011-10-24,1187.606133058231
2011-10-25,1171.1710656853193
2011-10-26,1176.3885104541205
2011-10-27,1226.13801758995
2011-10-28,1229.110186268785
2011-10-31,1193.3765733358957
2011-11-01,1151.567072247473
2011-11-02,1166.8529667190173
2011-11-03,1184.609566874728
2011-11-04,1181.4921138438012
2011-11-07,1183.0820272121277
2011-11-08,1193.6480754005374
2011-11-09,1158.7189708536816
2011-11-10,1157.3717856549456
2011-11-11,1183.652181196086
2011-11-14,1172.9107971956196
2011-11-15,1170.3721461774608
2011-11-16,1158.437571148509
2011-11-17,1142.383492431662
2011-11-18,1137.4406915125835
2011-11-21,1111.6369972198886
2011-11-22,1107.7716552511133
2011-11-23,1083.4002218731139
2011-11-24,1080.6629564074833
2011-11-25,1078.0247101720902
2011-11-28,1112.4459819396543
2011-11-29,1119.6743739703682
2011-11-30,1164.4764788911896
2011-12-01,1163.5633954116377
2011-12-02,1167.0096839752223
2011-12-05,1179.110730276473
2011-12-06,1173.2996329694356
2011-12-07,1176.8527075827672
2011-12-08,1153.8610620746247
2011-12-09,1167.0830670393204
2011-12-12,1148.9226588432814
2011-12-13,1138.6222955220733
2011-12-14,1118.3980741819382
2011-12-15,1122.452441006956
2011-12-16,1126.6686513535328
2011-12-19,1114.9657790477859
2011-12-20,1144.100732735373
2011-12-21,1144.6800374285826
2011-12-22,1153.6866434158944
2011-12-23,1162.0459135487545
2011-12-26,1162.5448009151878
2011-12-27,1163.5858000294868
2011-12-28,1148.041046651916
2011-12-29,1157.703987715772
2011-12-30,1162.625908356454
2012-01-02,1165.7904825593957
2012-01-03,1185.4319420888598
2012-01-04,1182.7751252859593
2012-01-05,1176.936181440858
2012-01-06,1172.1246554184816
2012-01-09,1173.3554632529988
2012-01-10,1188.2234524289227
2012-01-11,1185.7815957422881
2012-01-12,1189.102976501637
2012-01-13,1182.851462046201
2012-01-16,1184.3496018675212
2012-01-17,1193.0119329173904
2012-01-18,1204.2591302844112
2012-01-19,1214.9485238318196
2012-01-20,1217.6831499795053
2012-01-23,1224.4063269776734
2012-01-24,1219.4162086784181
2012-01-25,1226.2196662602075
2012-01-26,1233.1870145546145
2012-01-27,1230.0274433159027
2012-01-30,1222.7242951166656
2012-01-31,1224.80795487675
2012-02-01,1242.3390266843146
2012-02-02,1245.0245013073759
2012-02-03,1259.1207424027702
2012-02-06,1258.9677776105714
2012-02-07,1263.272236643727
2012-02-08,1266.4143478093824
2012-02-09,1269.1922279344105
2012-02-10,1254.7169032020727
2012-02-13,1264.6923609311445
2012-02-14,1259.2177403244757
2012-02-15,1260.1484417172787
2012-02-16,1266.1885724861024
2012-02-17,1273.704796593085
2012-02-20,1281.9029157338625
2012-02-21,1279.8266448562558
2012-02-22,1274.3344540156456
2012-02-23,1280.5812528118843
2012-02-24,1286.5374875872335
2012-02-27,1284.590120381362
2012-02-28,1288.9461430987747
2012-02-29,1284.3395789671954
2012-03-01,1289.9374587688972
2012-03-02,1283.4661492677023
2012-03-05,1277.1239248553
2012-03-06,1250.6179762075978
2012-03-07,1256.8773705950716
2012-03-08,1276.497758315374
2012-03-09,1278.9522564387191
2012-03-12,1276.3706497073936
2012-03-13,1295.549091167593
2012-03-14,1292.0504692528677
2012-03-15,1300.8349988780924
2012-03-16,1306.9655954740383
2012-03-19,1311.8979384406423
2012-03-20,1302.5524810859567
2012-03-21,1298.6633140856652
2012-03-22,1290.2816411273411
2012-03-23,1294.85939497166
2012-03-26,1310.2962212578466
2012-03-27,1309.0637833481173
2012-03-28,1300.5918985509181
2012-03-29,1293.9208246960227
2012-03-30,1300.212510127459
2012-04-02,1312.267056528059
2012-04-03,1305.5016983749754
2012-04-04,1280.5070811251549
2012-04-05,1278.7876916381958
2012-04-06,1277.7956039960031
2012-04-09,1268.487438857593
2012-04-10,1247.2930266862154
2012-04-11,1255.3233865810116
2012-04-12,1273.4485067065102
2012-04-13,1258.0857236516529
2012-04-16,1256.581918312716
2012-04-17,1276.3733530970478
2012-04-18,1273.4562893659945
2012-04-19,1267.566928640416
2012-04-20,1271.8256160598094
2012-04-23,1254.5334036605814
2012-04-24,1261.8129701798516
2012-04-25,1276.3646534328684
2012-04-26,1284.6771137949534
2012-04-27,1290.6665979290449
2012-04-30,1286.0815281390007
2012-05-01,1288.7784296957836
2012-05-02,1284.4008437985121
2012-05-03,1276.6478133924954
2012-05-04,1257.362364931349
2012-05-07,1253.3663902464407
2012-05-08,1243.3241632122586
2012-05-09,1234.160627789587
2012-05-10,1239.2309001790575
2012-05-11,1236.846059393116
2012-05-14,1218.7414146116787
2012-05-15,1208.589601360505
2012-05-16,1199.2003796301708
2012-05-17,1185.6704966138689
2012-05-18,1172.437383647344
2012-05-21,1186.5104225766445
2012-05-22,1194.751498492906
2012-05-23,1183.244024554417
2012-05-24,1187.1534128065832
2012-05-25,1184.4860192309252
2012-05-28,1186.1920815883361
2012-05-29,1198.2236934706807
2012-05-30,1178.0850730960465
2012-05-31,1174.6734935032393
2012-06-01,1149.2078422020456
2012-06-04,1146.9536042575737
2012-06-05,1154.782668062124
2012-06-06,1180.538570758514
2012-06-07,1187.0718039120313
2012-06-08,1185.4742409636033
2012-06-11,1179.6966487249347
2012-06-12,1187.2147332207999
2012-06-13,1184.8692431000286
2012-06-14,1190.820262845953
2012-06-15,1203.5619459478194
2012-06-18,1207.336715797491
2012-06-19,1222.648147780704
2012-06-20,1225.3702234775615
2012-06-21,1202.639930238609
2012-06-22,1201.7680360916409
2012-06-25,1184.1996940628
2012-06-26,1186.2830840084061
2012-06-27,1198.035109184629
2012-06-28,1196.5968838872304
2012-06-29,1232.5012989138638
2012-07-02,1237.9206237759868
2012-07-03,1249.4091703437377
2012-07-04,1248.4021018351705
2012-07-05,1241.1037337576208
2012-07-06,1228.0438738632372
2012-07-09,1222.6771594813656
2012-07-10,1216.8889531077946
2012-07-11,1216.317934569543
2012-07-12,1205.3449554695317
2012-07-13,1223.4666170720639
2012-07-16,1223.1367605216278
2012-07-17,1226.6186541807376
2012-07-18,1236.184835139747
2012-07-19,1244.8137652233402
2012-07-20,1228.649747520479
2012-07-23,1208.8192085968376
2012-07-24,1199.5041808328351
2012-07-25,1198.5948983583364
2012-07-26,1223.9596270939137
2012-07-27,1246.0189811402586
2012-07-30,1249.4216221642776
2012-07-31,1245.9714572454957
2012-08-01,1242.4694514373753
2012-08-02,1229.8969132467764
2012-08-03,1254.2307922101163
2012-08-06,1263.0074476879324
2012-08-07,1271.6999920832009
2012-08-08,1272.1134114927975
2012-08-09,1274.3144633003567
2012-08-10,1274.9119812653742
2012-08-13,1272.8833946795155
2012-08-14,1273.9295409113447
2012-08-15,1274.3818499850606
2012-08-16,1285.2796195558099
2012-08-17,1288.5401943901854
2012-08-20,1287.9636956586478
2012-08-21,1291.9950589908406
2012-08-22,1286.500987450962
2012-08-23,1284.0000755424035
2012-08-24,1284.4117231751864
2012-08-27,1285.0896425443327
2012-08-28,1283.253144846072
2012-08-29,1282.7697840818037
2012-08-30,1271.545126595717
2012-08-31,1278.8664524607357
2012-09-03,1280.523733840331
2012-09-04,1275.906029882172
2012-09-05,1274.5926964383136
2012-09-06,1298.812406511298
2012-09-07,1313.5323208001214
2012-09-10,1308.2461134819096
2012-09-11,1313.5352235996945
2012-09-12,1319.0009541584875
2012-09-13,1331.6472436972583
2012-09-14,1350.1915547637716
2012-09-17,1344.378047889711
2012-09-18,1339.0953984696137
2012-09-19,1343.4279761793107
2012-09-20,1336.2024718924442
2012-09-21,1340.0194422653574
2012-09-24,1333.6733642484696
2012-09-25,1328.6110366612218
2012-09-26,1312.2563171643135
2012-09-27,1323.3167954117346
2012-09-28,1315.1373126684146
2012-10-01,1321.872111199829
2012-10-02,1322.5911546784068
2012-10-03,1321.5256112035113
2012-10-04,1332.020997643678
2012-10-05,1337.72611100342
2012-10-08,1329.5626262686972
2012-10-09,1316.634887097447
2012-10-10,1308.501468838837
2012-10-11,1312.3424995628482
2012-10-12,1309.2429439745401
2012-10-15,1315.817157994242
2012-10-16,1332.1390697656705
2012-10-17,1342.9380683543461
2012-10-18,1342.6816147454228
2012-10-19,1325.479500246099
2012-10-22,1324.08197155893
2012-10-23,1304.3270183951042
2012-10-24,1303.0599803364146
2012-10-25,1307.2356284929565
2012-10-26,1304.4780990538102
2012-10-29,1301.3856720759604
2012-10-30,1306.1472737294669
2012-10-31,1306.309569129566
2012-11-01,1318.5943547579113
2012-11-02,1310.6743546228702
2012-11-05,1308.7239610295424
2012-11-06,1316.786815056796
2012-11-07,1295.1516972158868
2012-11-08,1282.629638238534
2012-11-09,1282.0154796133254
2012-11-12,1280.0918608484244
2012-11-13,1277.2930842088876
2012-11-14,1262.572409935683
2012-11-15,1259.025498238347
2012-11-16,1259.1114515176866
2012-11-19,1286.6164148255582
2012-11-20,1287.224810004473
2012-11-21,1290.5177020831377
2012-11-22,1296.6848052340488
2012-11-23,1310.949845590502
2012-11-26,1309.052188473588
2012-11-27,1306.0787484136165
2012-11-28,1310.5375693491897
2012-11-29,1321.8214137224318
2012-11-30,1322.478973825196
2012-12-03,1321.4524628309503
2012-12-04,1321.454011112778
2012-12-05,1322.7325990154363
2012-12-06,1326.6279808371355
2012-12-07,1328.1935252061078
2012-12-10,1329.7581732458982
2012-12-11,1337.8668722494435
2012-12-12,1340.1787105376366
2012-12-13,1335.6825422372958
2012-12-14,1333.7990890521382
2012-12-17,1343.8053089609764
2012-12-18,1356.9118101414024
2012-12-19,1358.4309329009618
2012-12-20,1361.6135454806424
2012-12-21,1350.966101132448
2012-12-24,1348.330010603632
2012-12-25,1349.0524102606166
2012-12-26,1345.892167025982
2012-12-27,1346.4536831230694
2012-12-28,1337.5105200681949
2012-12-31,1349.7339043841823
2013-01-01,1349.7339043841823
2013-01-02,1379.1331915931278
2013-01-03,1376.5248519311301
2013-01-04,1382.5179105933653
2013-01-07,1379.756050027988
2013-01-08,1375.2430196144683
2013-01-09,1380.3626202310054
2013-01-10,1391.2170909529339
2013-01-11,1394.514021216627
2013-01-14,1392.8333721208787
2013-01-15,1395.8647629178927
2013-01-16,1392.0557553485662
2013-01-17,1399.6152897760076
2013-01-18,1401.7887347919861
2013-01-21,1403.3623323078687
2013-01-22,1407.8978421548738
2013-01-23,1407.030435478641
2013-01-24,1410.306216904631
2013-01-25,1419.7368954345052
2013-01-28,1417.4630875707826
2013-01-29,1424.3518791455247
2013-01-30,1422.805264104291
2013-01-31,1419.9311701826784
2013-02-01,1431.5422891565847
2013-02-04,1414.5706936746374
2013-02-05,1419.9346552385134
2013-02-06,1423.940439646936
2013-02-07,1418.0514082645084
2013-02-08,1426.6610146476664
2013-02-11,1421.8244109602679
2013-02-12,1430.1531871263442
2013-02-13,1430.9505645722265
2013-02-14,1429.1728226056514
2013-02-15,1424.6392947677414
2013-02-18,1426.3566893362442
2013-02-19,1438.100676870857
2013-02-20,1427.4239952393054
2013-02-21,1409.5367526589887
2013-02-22,1419.8324522550863
2013-02-25,1408.2596230195302
2013-02-26,1403.9710427312805
2013-02-27,1417.5987765170958
2013-02-28,1423.4025120174485
2013-03-01,1419.8615895123517
2013-03-04,1422.9977296660675
2013-03-05,1438.601510374925
2013-03-06,1441.2556965644023
2013-03-07,1444.2136118106741
2013-03-08,1448.4143050785958
2013-03-11,1454.3887234185472
2013-03-12,1452.8131597263873
2013-03-13,1450.293574727026
2013-03-14,1461.1371255949296
2013-03-15,1465.9611017228444
2013-03-18,1452.9406786449729
2013-03-19,1448.5327153768535
2013-03-20,1456.6343119357246
2013-03-21,1449.4318865668056
2013-03-22,1454.5833338541047
2013-03-25,1449.3661909633527
2013-03-26,1455.5114459681752
2013-03-27,1453.2536529430188
2013-03-28,1458.9290021931147
2013-03-29,1458.7423461832618
2013-04-01,1451.0100179242568
2013-04-02,1457.0054570310542
2013-04-03,1446.8172721311253
2013-04-04,1443.7849837658582
2013-04-05,1440.838309999248
2013-04-08,1448.960850648367
2013-04-09,1455.2948155973731
2013-04-10,1475.107683126571
2013-04-11,1485.484178876818
2013-04-12,1479.2797147055585
2013-04-15,1451.8731469950972
2013-04-16,1460.14380652203
2013-04-17,1441.837146324713
2013-04-18,1434.8009103202562
2013-04-19,1443.943090698698
2013-04-22,1449.0918180936574
2013-04-23,1466.1690623098466
2013-04-24,1473.949349136298
2013-04-25,1483.235615109618
2013-04-26,1481.7396818400741
2013-04-29,1492.6692534775177
2013-04-30,1501.0848675319162
2013-05-01,1490.3925503400599
2013-05-02,1494.3117363232818
2013-05-03,1507.685935318441
2013-05-06,1507.7922978988606
2013-05-07,1518.6674275567557
2013-05-08,1530.987131037868
2013-05-09,1523.7350570651718
2013-05-10,1524.1674211017294
2013-05-13,1525.753985104647
2013-05-14,1535.0250625780411
2013-05-15,1539.7746277112822
2013-05-16,1536.9032961973767
2013-05-17,1542.6737091224056
2013-05-20,1548.602423068003
2013-05-21,1550.8130087236739
2013-05-22,1541.8366412410476
2013-05-23,1522.581148007457
2013-05-24,1522.1281813147264
2013-05-27,1518.9434305541456
2013-05-28,1527.1057487798598
2013-05-29,1519.6983959940196
2013-05-30,1522.6517635200323
2013-05-31,1503.6212475967895
2013-06-03,1504.2054706601743
2013-06-04,1504.2741134812682
2013-06-05,1482.023247684945
2013-06-06,1486.2357482062212
2013-06-07,1501.1243445742994
2013-06-10,1504.6814557080431
2013-06-11,1494.3701938591328
2013-06-12,1488.8690149303188
2013-06-13,1496.1713245122532
2013-06-14,1495.8954291179825
2013-06-17,1509.1658135864407
2013-06-18,1515.6106095270884
2013-06-19,1507.3962518884885
2013-06-20,1455.7157320388837
2013-06-21,1452.9249954468016
2013-06-24,1432.297038309508
2013-06-25,1444.332431666819
2013-06-26,1457.0218420709834
2013-06-27,1469.049958823463
2013-06-28,1467.1489414443024
2013-07-01,1479.1006250642597
2013-07-02,1479.8201252693855
2013-07-03,1475.9576961241373
2013-07-04,1483.438701448681
2013-07-05,1485.3063789534683
2013-07-08,1493.681974431777
2013-07-09,1505.1412140763696
2013-07-10,1510.085640259445
2013-07-11,1533.9991396848088
2013-07-12,1535.9693988722527
2013-07-15,1538.7588303197556
2013-07-16,1537.991710786119
2013-07-17,1541.1479502396496
2013-07-18,1549.434055730066
2013-07-19,1551.65272788142
2013-07-22,1559.2883540958617
2013-07-23,1558.5929149894316
2013-07-24,1556.3193222175166
2013-07-25,1556.3299699555535
2013-07-26,1554.3371614040639
2013-07-29,1546.540262180407
2013-07-30,1548.838136638421
2013-07-31,1546.7343649651027
2013-08-01,1564.5592035267682
2013-08-02,1573.4854511194467
2013-08-05,1570.9908129339458
2013-08-06,1567.7420164771063
2013-08-07,1558.9920815379865
2013-08-08,1568.2588968459445
2013-08-09,1567.781224254149
2013-08-12,1565.455704626081
2013-08-13,1568.294625854018
2013-08-14,1568.7777392794703
2013-08-15,1548.8832577806313
2013-08-16,1549.6475938733315
2013-08-19,1542.2101162960794
2013-08-20,1542.68979435963
2013-08-21,1531.9569199105567
2013-08-22,1540.7876860649405
2013-08-23,1551.5086063131134
2013-08-26,1547.7972821680935
2013-08-27,1526.4849481509318
2013-08-28,1522.0576800386036
2013-08-29,1523.9094588421449
2013-08-30,1514.2589145754714
2013-09-02,1522.9603780814343
2013-09-03,1528.2287956206628
2013-09-04,1539.2617693358673
2013-09-05,1540.8396710243667
2013-09-06,1546.0099325232482
2013-09-09,1561.0347907231503
2013-09-10,1574.8781058301745
2013-09-11,1581.343526370181
2013-09-12,1578.362254958192
2013-09-13,1579.5543015153985
2013-09-16,1592.4117243848636
2013-09-17,1593.7864319933165
2013-09-18,1608.272717251849
2013-09-19,1620.0024763500744
2013-09-20,1609.8878903962764
2013-09-23,1604.6296314047077
2013-09-24,1603.177598586769
2013-09-25,1601.6571583165178
2013-09-26,1605.9743140801443
2013-09-27,1604.449201275429
2013-09-30,1593.8715043092036
2013-10-01,1604.7062074183264
2013-10-02,1602.1060729985124
2013-10-03,1593.430099603486
2013-10-04,1598.3006592371953
2013-10-07,1586.1672184844313
2013-10-08,1572.2422994726412
2013-10-09,1568.4284141016665
2013-10-10,1595.5881920520585
2013-10-11,1607.9102692659314
2013-10-14,1613.612584077388
2013-10-15,1608.557952436252
