Date,MSCI WORLD 50 Index
2000-05-31,1000.0
2000-06-01,1020.5749229731938
2000-06-02,1052.4411725619318
2000-06-05,1049.4909528039952
2000-06-06,1047.1242290770954
2000-06-07,1052.7238737728592
2000-06-08,1046.0222661637913
2000-06-09,1043.0447887844325
2000-06-12,1039.7696977299288
2000-06-13,1052.2619705172283
2000-06-14,1055.2109883268947
2000-06-15,1056.6008728080512
2000-06-16,1051.7286370925826
2000-06-19,1066.890539087655
2000-06-20,1070.168186605419
2000-06-21,1069.2975087078516
2000-06-22,1052.461344068688
2000-06-23,1042.199502262138
2000-06-26,1045.5238905925107
2000-06-27,1042.4491349839368
2000-06-28,1046.6794751363323
2000-06-29,1030.8921796383156
2000-06-30,1046.0935298714933
2000-07-03,1055.3517801453177
2000-07-04,1053.4402171378931
2000-07-05,1037.1260622194525
2000-07-06,1044.2167749131404
2000-07-07,1063.6025491610933
2000-07-10,1063.4921749855853
2000-07-11,1060.303666596121
2000-07-12,1068.0744076247308
2000-07-13,1068.3173416501465
2000-07-14,1076.891364301293
2000-07-17,1080.8736273242228
2000-07-18,1064.4099631664014
2000-07-19,1057.374508628864
2000-07-20,1067.021203006482
2000-07-21,1050.4212536468153
2000-07-24,1039.7669000429416
2000-07-25,1045.7428096043664
2000-07-26,1037.4619528334892
2000-07-27,1026.0787476657854
2000-07-28,1003.0923887468466
2000-07-31,1012.5059441261487
2000-08-01,1012.2229416182796
2000-08-02,1006.278293617461
2000-08-03,1009.5541222240314
2000-08-04,1015.7630204404486
2000-08-07,1021.2862930026783
2000-08-08,1022.6972865012955
2000-08-09,1023.9407283029338
2000-08-10,1016.4061688479302
2000-08-11,1018.7974144904294
2000-08-14,1031.345415169464
2000-08-15,1030.3150625679186
2000-08-16,1026.3882650366022
2000-08-17,1032.5702999277848
2000-08-18,1032.172990284862
2000-08-21,1032.810954083756
2000-08-22,1032.2096608061822
2000-08-23,1039.4477817319446
2000-08-24,1042.6512835660374
2000-08-25,1044.0477520229438
2000-08-28,1051.3403907236927
2000-08-29,1050.2162560637903
2000-08-30,1041.8814969218192
2000-08-31,1049.9600578988413
2000-09-01,1063.8816127368482
2000-09-04,1067.3532044479866
2000-09-05,1049.5676501286216
2000-09-06,1031.5837171282537
2000-09-07,1039.3074868523256
2000-09-08,1029.1062599066427
2000-09-11,1019.1336722217357
2000-09-12,1011.2009920785747
2000-09-13,1011.0550802356902
2000-09-14,1010.9366429212229
2000-09-15,999.2004430102992
2000-09-18,989.4511124647374
2000-09-19,1000.5230799285823
2000-09-20,995.5824120935262
2000-09-21,989.6420274575657
2000-09-22,977.7099275285163
2000-09-25,971.3568754312226
2000-09-26,959.9416694712265
2000-09-27,958.6495614673239
2000-09-28,969.4329103899447
2000-09-29,958.8914510132432
2000-10-02,961.0728629620145
2000-10-03,955.490328728339
2000-10-04,959.3744600192191
2000-10-05,963.7113778556542
2000-10-06,949.4299139707434
