Date,MSCI PACIFIC 50 Index
2000-05-31,1000.0
2000-06-01,1001.6381784183488
2000-06-02,1027.3484133042489
2000-06-05,1068.0974843259407
2000-06-06,1078.7012167306068
2000-06-07,1069.1106138709572
2000-06-08,1057.0592448214934
2000-06-09,1053.7490779611269
2000-06-12,1057.9661197950877
2000-06-13,1036.3844279107238
2000-06-14,1019.2128894377298
2000-06-15,985.8402990199611
2000-06-16,989.4258355556316
2000-06-19,1015.145353288685
2000-06-20,1039.9689251473792
2000-06-21,1060.708825572567
2000-06-22,1064.1347989490198
2000-06-23,1049.4763256503618
2000-06-26,1027.4390886211754
2000-06-27,1044.7439775749044
2000-06-28,1050.621214113832
2000-06-29,1066.4975769007256
2000-06-30,1045.5563509027272
2000-07-03,1051.317753928268
2000-07-04,1054.218534578619
2000-07-05,1047.2253676858393
2000-07-06,1029.0530984831446
2000-07-07,1034.6525057118592
2000-07-10,1056.4776972386476
2000-07-11,1053.5724038052495
2000-07-12,1040.199592388523
2000-07-13,1022.1511443372524
2000-07-14,1027.7612661127148
2000-07-17,1021.3254298748351
2000-07-18,999.5082695802441
2000-07-19,998.3229453256597
2000-07-20,998.3891009877054
2000-07-21,981.5158304469186
2000-07-24,969.3812536568081
2000-07-25,960.8128927099654
2000-07-26,962.1185325842102
2000-07-27,945.834416061364
2000-07-28,925.1788362986949
2000-07-31,930.5172733573627
2000-08-01,948.1589404982872
2000-08-02,956.6891642506434
2000-08-03,950.5894684280365
2000-08-04,937.0869821513229
2000-08-07,947.5951436147552
2000-08-08,948.7411167698767
2000-08-09,956.5006268403301
2000-08-10,952.930039985065
2000-08-11,952.9668095247191
2000-08-14,948.4361716644312
2000-08-15,954.8318496257066
2000-08-16,958.4019371186902
2000-08-17,947.4229557266333
2000-08-18,954.9505672752236
2000-08-21,944.3778039965102
2000-08-22,956.7825499174156
2000-08-23,976.1948244814927
2000-08-24,982.4960986071277
2000-08-25,1000.2547845454645
2000-08-28,1017.6438414337342
2000-08-29,1022.9206210500208
2000-08-30,1004.69058788111
2000-08-31,999.0631731838417
2000-09-01,1009.6439512010121
2000-09-04,1007.3130816447674
2000-09-05,995.2577469101451
2000-09-06,989.7117575053741
2000-09-07,994.9391749603421
2000-09-08,1003.0109829691344
2000-09-11,980.7635974992796
2000-09-12,970.1015679269879
2000-09-13,978.9856627935978
2000-09-14,977.4651261220496
2000-09-15,977.2120754449959
2000-09-18,971.1333248599584
2000-09-19,972.7664771340615
2000-09-20,993.1108314204314
2000-09-21,986.3158858247809
2000-09-22,938.4365491375924
2000-09-25,949.0097651722044
2000-09-26,945.3405686245324
2000-09-27,930.2456343128409
2000-09-28,920.8170645878224
2000-09-29,934.8964531956904
2000-10-02,946.2214462095193
2000-10-03,951.0488157268547
2000-10-04,955.4329712955866
2000-10-05,953.3832678296279
2000-10-06,956.0355064247982
2000-10-09,952.5222563468909
2000-10-10,941.5410614985443
2000-10-11,924.9121841178618
2000-10-12,915.9887510947989
2000-10-13,911.3139078755601
2000-10-16,917.2577847023383
2000-10-17,909.0354023520388
2000-10-18,887.79276424416
2000-10-19,875.9196434829591
2000-10-20,900.6683410946288
2000-10-23,895.6512732397729
2000-10-24,890.4095916759106
2000-10-25,889.827218303657
2000-10-26,882.0550876168325
2000-10-27,876.7984068012095
2000-10-30,865.3341999483728
2000-10-31,856.2292829480978
2000-11-01,890.686500547434
2000-11-02,893.7176490358437
2000-11-03,903.3105872916309
2000-11-06,922.198196180803
2000-11-07,926.8988483766942
