Date,NORTH AMERICA IMI
1994-05-31,239.4890510446744
1994-06-30,232.57699022309768
1994-07-29,239.73221596706657
1994-08-31,250.25755213383857
1994-09-30,245.95390608308216
1994-10-31,249.62881021217237
1994-11-30,240.22384763089082
1994-12-30,243.66429667354186
1995-01-31,247.96350738505532
1995-02-28,258.11005612634085
1995-03-31,264.96494875292706
1995-04-28,271.5732055445921
1995-05-31,280.9932794141085
1995-06-30,289.3956536036231
1995-07-31,300.880133722853
1995-08-31,303.6111374477581
1995-09-29,314.4809004850558
1995-10-31,311.334894404545
1995-11-30,324.9132832181725
1995-12-29,330.02102813763673
1996-01-31,339.3081438771171
1996-02-29,344.71792515528466
1996-03-29,348.6801662329024
1996-04-30,356.94548748432385
1996-05-31,366.05232792536736
1996-06-28,363.4177163882673
1996-07-31,344.5468622515336
1996-08-30,355.5762615098953
1996-09-30,374.45332806500454
1996-10-31,381.30353910779877
1996-11-29,407.16845656386846
1996-12-31,402.1562162908593
1997-01-01,402.1562489745502
1997-01-02,399.1391515215694
1997-01-03,404.3738988654349
1997-01-06,404.6726911537455
1997-01-07,407.7257302843078
1997-01-08,406.11185809779533
1997-01-09,409.21066927266526
1997-01-10,411.37594105885296
1997-01-13,411.2804161387656
1997-01-14,415.8415908359107
1997-01-15,415.1965954286992
1997-01-16,416.53673820113175
1997-01-17,419.5671191857456
1997-01-20,420.6174085230871
1997-01-21,422.7848112062364
1997-01-22,424.54503829610496
1997-01-23,421.02967909101403
1997-01-24,417.1320416255474
1997-01-27,414.37838790656485
1997-01-28,414.61508357184016
1997-01-29,417.34597007284333
1997-01-30,422.30005791833156
1997-01-31,423.7256601979038
1997-02-03,423.8595658163347
1997-02-04,424.50314811396083
1997-02-05,419.2819015767258
1997-02-06,420.1284442605637
1997-02-07,424.1058025385129
1997-02-10,421.59309588630543
1997-02-11,423.0976957486698
1997-02-12,429.3565107779598
1997-02-13,433.886939212568
1997-02-14,433.0728882693534
1997-02-17,433.0655541147154
1997-02-18,436.1232979081276
1997-02-19,435.03559983651786
1997-02-20,430.2009124749859
1997-02-21,429.2601633081483
1997-02-24,432.7818669568104
1997-02-25,433.8993961828111
1997-02-26,430.7198054128011
1997-02-27,425.54303368497506
1997-02-28,423.65032923623284
1997-03-03,425.2880685403468
1997-03-04,424.31840995435994
1997-03-05,429.2652033249069
1997-03-06,428.21159631653325
1997-03-07,431.1672678624225
1997-03-10,434.9340913203151
1997-03-11,434.1168957886233
1997-03-12,430.7745692464713
1997-03-13,423.8257706991512
1997-03-14,425.3476359439422
1997-03-17,424.8244812334192
1997-03-18,421.756302796615
1997-03-19,419.1990040860992
1997-03-20,418.40960429539734
1997-03-21,418.84395331798726
1997-03-24,421.073512651145
1997-03-25,420.91409123596486
1997-03-26,421.8185431717404
1997-03-27,413.60125085841855
1997-03-28,413.5419254455772
1997-03-31,404.45481181552725
1997-04-01,405.2606483826264
1997-04-02,400.7040216199301
1997-04-03,400.57061278550276
1997-04-04,404.775460613182
1997-04-07,407.88432188600734
1997-04-08,409.60644353633126
1997-04-09,407.31810227627125
1997-04-10,405.6443644886946
1997-04-11,395.76054693020353
1997-04-14,397.8457065295822
1997-04-15,402.84832563932207
1997-04-16,406.21816052640935
1997-04-17,405.94029553383297
1997-04-18,407.61642096286977
1997-04-21,403.7982159135179
1997-04-22,409.50111142613645
1997-04-23,409.53098687595485
1997-04-24,408.6612947006749
1997-04-25,404.9357853106918
1997-04-28,408.1497205111966
1997-04-29,417.9029060951703
1997-04-30,421.95482622793685
1997-05-01,421.7637629467763
1997-05-02,430.04741269951296
1997-05-05,438.57691101363014
1997-05-06,437.7200594356901
1997-05-07,432.7351828625176
1997-05-08,434.64021868973504
1997-05-09,436.99259302561467
1997-05-12,442.60511401662416
1997-05-13,440.7835650545313
1997-05-14,442.3575234651394
1997-05-15,444.9825455341959
1997-05-16,440.5020248572305
1997-05-19,441.774949876285
1997-05-20,445.68497860597387
1997-05-21,445.4454731259098
1997-05-22,444.38512887108396
1997-05-23,449.9783093840202
1997-05-26,450.13544134886683
1997-05-27,451.2375380894578
1997-05-28,450.66647705017755
1997-05-29,449.54097112936216
1997-05-30,452.0350009952727
1997-06-02,452.11319835704444
1997-06-03,451.63389228725725
1997-06-04,449.7476064613604
1997-06-05,451.7415907696176
1997-06-06,457.7939959982074
1997-06-09,459.8711297013056
1997-06-10,460.63700540563906
1997-06-11,462.47465192407947
1997-06-12,468.5374726286311
1997-06-13,473.1108626725881
1997-06-16,473.44222247174986
1997-06-17,473.9986869636175
1997-06-18,472.28168844552056
1997-06-19,476.63101947201125
1997-06-20,476.44081696695383
1997-06-23,467.90572984688123
1997-06-24,475.1877519554288
1997-06-25,472.0695242542332
1997-06-26,470.0025271677907
1997-06-27,471.8386600589737
1997-06-30,471.63443449748223
1997-07-01,474.29196795691223
1997-07-02,480.2109945149806
1997-07-03,485.8995098155349
1997-07-04,485.8994916646717
1997-07-07,484.21138452008785
1997-07-08,487.56072874469464
1997-07-09,483.2117664990949
1997-07-10,486.1785422918417
1997-07-11,488.4147852527341
1997-07-14,489.7163630285843
1997-07-15,493.2209674073638
1997-07-16,498.9067774905799
1997-07-17,496.4298197708735
1997-07-18,489.7939318063926
1997-07-21,487.62691355943247
1997-07-22,497.08347370160715
1997-07-23,498.6856871319632
1997-07-24,500.30122009352425
1997-07-25,499.8174189010767
1997-07-28,498.7814696228574
1997-07-29,501.5070776605306
1997-07-30,507.0328430314268
1997-07-31,508.1395317629886
1997-08-01,505.4524955540989
1997-08-04,506.99494694185967
1997-08-05,508.8754454585456
1997-08-06,512.5022187706153
1997-08-07,508.86620429221193
1997-08-08,499.9512656039869
1997-08-11,500.5085740286483
1997-08-12,496.1473965764761
1997-08-13,494.87021265859016
1997-08-14,496.06771302671757
1997-08-15,486.2306643661612
1997-08-18,489.92577856428716
1997-08-19,496.5823485173864
1997-08-20,503.21904108597465
1997-08-21,497.25436130254167
1997-08-22,495.88886065975436
1997-08-25,495.5097348129367
1997-08-26,492.638071421871
1997-08-27,493.5201455642454
1997-08-28,489.73717000819687
1997-08-29,488.6701836073039
1997-09-01,488.68501687996337
1997-09-02,500.3593587662974
1997-09-03,501.42884308303434
1997-09-04,502.9204366739899
1997-09-05,503.2009396160598
1997-09-08,504.88712882054375
1997-09-09,506.3469396003529
1997-09-10,500.49915590419283
1997-09-11,497.36825745718295
1997-09-12,503.1224905738387
1997-09-15,501.87511280391516
1997-09-16,512.9369468432005
1997-09-17,512.8807917999048
1997-09-18,514.9486248812486
1997-09-19,516.4747558047245
1997-09-22,519.14885944472
1997-09-23,517.750440666835
1997-09-24,514.710987064388
1997-09-25,511.8040179102362
1997-09-26,514.9811948840851
1997-09-29,518.8454084116133
1997-09-30,517.1735512244501
1997-10-01,520.5700376828407
1997-10-02,523.5186151138201
1997-10-03,526.1437584421099
1997-10-06,529.8601708078149
1997-10-07,534.5308521620838
1997-10-08,531.3359042971629
1997-10-09,530.1766751380061
1997-10-10,528.6607021577049
1997-10-13,529.0851465827842
1997-10-14,529.5460639577707
1997-10-15,527.7404019171861
1997-10-16,522.4807553338841
1997-10-17,516.0832010003519
1997-10-20,521.7301386053896
1997-10-21,530.0094084220486
1997-10-22,528.6273769241134
1997-10-23,519.2983446448579
1997-10-24,515.2614262334484
1997-10-27,481.7284345911516
1997-10-28,500.44341469577245
1997-10-29,501.70308985650877
1997-10-30,493.8584544133483
1997-10-31,499.53927950359633
1997-11-03,511.03681244520016
1997-11-04,512.323700134543
1997-11-05,514.4534194392763
1997-11-06,511.9930568997687
1997-11-07,505.2888735027554
1997-11-10,502.9136544907255
1997-11-11,503.1563744265989
1997-11-12,493.4541707376076
1997-11-13,497.72184787459196
1997-11-14,503.5788531093015
1997-11-17,512.649876625155
1997-11-18,508.80037596868436
1997-11-19,510.94518330244813
1997-11-20,517.8140742828613
1997-11-21,519.3822907466514
1997-11-24,511.00324068250967
1997-11-25,512.5691258126672
1997-11-26,513.0176983021681
1997-11-27,512.8337629609852
1997-11-28,514.975460147894
1997-12-01,524.0693688543593
1997-12-02,522.888549514336
1997-12-03,525.8074878224525
1997-12-04,524.802444885984
1997-12-05,529.9680293454062
1997-12-08,530.5639182517191
1997-12-09,526.8802732601849
1997-12-10,523.0555472605994
1997-12-11,514.944300436556
1997-12-12,513.8453970147266
1997-12-15,517.0129783974446
1997-12-16,520.0010820237795
1997-12-17,519.6145315025683
1997-12-18,514.2694012553541
1997-12-19,510.6480100069943
1997-12-22,513.7343752949648
1997-12-23,507.8650254913688
1997-12-24,505.1895315224503
1997-12-25,505.1893699881534
1997-12-26,506.828558265939
1997-12-29,515.1727196954317
1997-12-30,524.0890062588417
1997-12-31,525.4185375189091
1998-01-01,525.4186778491983
1998-01-02,526.6258622799988
1998-01-05,527.8401422285029
1998-01-06,522.303412716965
1998-01-07,520.348766357229
1998-01-08,515.9957108053925
1998-01-09,500.8657702752792
1998-01-12,504.25387495884246
1998-01-13,511.86112986194723
1998-01-14,515.1932666696079
1998-01-15,512.1840235638741
1998-01-16,517.8961837339403
1998-01-19,518.121518888207
1998-01-20,526.3262351502069
1998-01-21,523.029589417487
1998-01-22,518.4519139136826
1998-01-23,515.9618831405178
1998-01-26,515.167168533755
1998-01-27,520.3842216170129
1998-01-28,525.4584956012371
1998-01-29,529.3732851735986
1998-01-30,527.258098873476
1998-02-02,537.3873471454834
1998-02-03,540.2490620727955
1998-02-04,541.7314994256411
1998-02-05,541.1606757403283
1998-02-06,545.4937736653276
1998-02-09,544.8877371307211
1998-02-10,549.298597710241
1998-02-11,550.3712871746667
1998-02-12,552.4803112117598
1998-02-13,551.1911690143261
1998-02-16,551.2210285270437
1998-02-17,552.0615007300132
1998-02-18,556.4664137788083
1998-02-19,555.372048446433
1998-02-20,557.5663431058987
1998-02-23,559.9358079528464
1998-02-24,556.1101312948114
1998-02-25,562.535264854159
1998-02-26,566.0246553567179
1998-02-27,566.3134139254488
1998-03-02,565.6454385950441
1998-03-03,567.9263920448018
1998-03-04,565.6257536703915
1998-03-05,560.0731013498361
1998-03-06,570.2424719364702
1998-03-09,568.768309906837
1998-03-10,574.8666122140382
1998-03-11,577.8599184603331
1998-03-12,578.7225640682915
1998-03-13,578.3066580851165
1998-03-16,583.3886191018696
1998-03-17,583.9763149202682
1998-03-18,586.6982106046354
1998-03-19,588.9565015858324
1998-03-20,592.4591991289717
1998-03-23,591.1408315057281
1998-03-24,596.1102428929745
1998-03-25,595.2326107408851
1998-03-26,595.0090087872256
