Date,EUROPE ex SWITZERLAND IMI
2007-11-14,1026.8435258180994
2007-11-15,1008.1750826742185
2007-11-16,1000.0225072613872
2007-11-19,979.4002572538909
2007-11-20,999.1210664300274
2007-11-21,975.8696575281662
2007-11-22,984.3371905152443
2007-11-23,996.8875070652286
2007-11-26,994.4988310175656
2007-11-27,990.040855245859
2007-11-28,1010.8686263028388
2007-11-29,1015.723722902546
2007-11-30,1022.6431690882313
2007-12-03,1017.8230619721915
2007-12-04,1007.9970488470804
2007-12-05,1018.8819906834402
2007-12-06,1017.1668946060611
2007-12-07,1028.0537656498486
2007-12-10,1037.8703483455
2007-12-11,1033.0582124523569
2007-12-12,1035.9432620033792
2007-12-13,1005.5833291996028
2007-12-14,998.5774961361265
2007-12-17,976.1476317946572
2007-12-18,977.5586814220031
2007-12-19,972.7107682437489
2007-12-20,971.8973779742242
2007-12-21,987.6055718324883
2007-12-24,991.0621603671746
2007-12-25,991.0621603671746
2007-12-26,996.8097094559307
2007-12-27,1002.684454468088
2007-12-28,1010.1746701531578
2007-12-31,1005.0429324132526
2008-01-01,1005.0429324132526
2008-01-02,998.6533884207087
2008-01-03,996.6136497086766
2008-01-04,980.6191891529919
2008-01-07,974.6857079249215
2008-01-08,978.5215636249076
2008-01-09,960.0575549059405
2008-01-10,953.5781003014089
2008-01-11,952.7840180092976
2008-01-14,961.773627532778
2008-01-15,935.1517218260936
2008-01-16,915.2177725647733
2008-01-17,912.1086951255857
2008-01-18,898.4400598665497
2008-01-21,838.5254968772227
2008-01-22,864.1952038837935
2008-01-23,833.5145376191743
2008-01-24,887.2427126139495
2008-01-25,888.7263512054972
2008-01-28,884.833462408441
2008-01-29,899.1394459777451
2008-01-30,894.4405112286271
2008-01-31,894.9635891150664
2008-02-01,913.2030150064761
2008-02-04,917.0257986573029
2008-02-05,878.33713871969
2008-02-06,883.3632418708626
2008-02-07,856.8200443079782
2008-02-08,860.6067246392736
2008-02-11,853.1235377570254
2008-02-12,888.0807897669896
2008-02-13,888.2005741199703
2008-02-14,893.2368861562497
2008-02-15,879.63746869472
2008-02-18,894.8495168082545
2008-02-19,902.84565079173
2008-02-20,887.0539006352874
2008-02-21,901.5158328072073
2008-02-22,895.2504109256648
2008-02-25,911.0763438762461
2008-02-26,926.68251784748
2008-02-27,937.6718800682373
2008-02-28,924.4985330569132
2008-02-29,911.6445185705088
2008-03-03,900.3511748804837
2008-03-04,890.3875576586717
2008-03-05,910.1084324666102
2008-03-06,903.1090169999219
2008-03-07,892.332499361051
2008-03-10,882.0068099368177
2008-03-11,890.2148870932969
2008-03-12,910.9834271098239
2008-03-13,902.4059035335692
2008-03-14,895.4557459595405
2008-03-17,863.2882459489699
2008-03-18,894.4838204994523
2008-03-19,876.3068292923407
2008-03-20,861.6165524244526
2008-03-21,861.6165524244526
2008-03-24,861.2739642539755
2008-03-25,900.690513350348
2008-03-26,904.645188236647
2008-03-27,918.6303298486621
2008-03-28,911.605537488218
2008-03-31,914.688105721605
2008-04-01,929.4700246490321
2008-04-02,940.5519511572297
2008-04-03,937.5948905265317
2008-04-04,947.0884143864641
2008-04-07,954.8579571757731
2008-04-08,944.5762483497663
2008-04-09,943.9636166984557
2008-04-10,941.4614072698006
2008-04-11,930.0470993871002
2008-04-14,924.5801883300222
2008-04-15,926.678331296177
2008-04-16,953.0758111120944
2008-04-17,946.0139658755718
2008-04-18,957.828718829656
2008-04-21,957.1713862863072
2008-04-22,957.0527764483147
2008-04-23,958.2960194709098
2008-04-24,947.3374130506103
2008-04-25,957.6664241190497
2008-04-28,962.5558932630719
2008-04-29,952.295904281705
2008-04-30,957.9535219181817
2008-05-01,951.9274494073793
2008-05-02,966.8640081027337
2008-05-05,968.8986211542198
2008-05-06,970.1017541056149
2008-05-07,968.0690326967162
2008-05-08,969.7671998755453
2008-05-09,958.4468318396188
2008-05-12,967.4411997670671
2008-05-13,964.3152723290107
2008-05-14,968.2885519556177
2008-05-15,972.6875483219517
2008-05-16,983.6483913143319
2008-05-19,991.99115252029
2008-05-20,979.2242687921777
2008-05-21,979.9534970855295
2008-05-22,981.227388134696
2008-05-23,968.22369506482
2008-05-26,967.5807918481793
2008-05-27,959.7429887911236
2008-05-28,963.3393515880945
2008-05-29,959.9874609128796
2008-05-30,964.1114415558199
2008-06-02,950.6997765403208
2008-06-03,954.5681818210378
2008-06-04,942.1422875297428
2008-06-05,946.499019738556
2008-06-06,940.1783508117932
2008-06-09,935.3932629675537
2008-06-10,913.8822853067198
2008-06-11,901.8096314235008
2008-06-12,902.649209260288
2008-06-13,902.9111381077441
2008-06-16,908.3723365695206
2008-06-17,915.944134346456
2008-06-18,901.9153574145213
2008-06-19,896.0453071059883
2008-06-20,888.3971950727539
2008-06-23,880.1323673562374
2008-06-24,878.1923846784664
2008-06-25,887.7956171928984
2008-06-26,874.8188598368645
2008-06-27,871.492962465703
2008-06-30,877.0253079129292
2008-07-01,857.6444100937698
2008-07-02,855.6643842754589
2008-07-03,854.3984845323705
2008-07-04,842.4240390407647
2008-07-07,852.8972425329275
2008-07-08,839.9556088070165
2008-07-09,857.4020836296746
2008-07-10,842.8182277562506
2008-07-11,826.146271160943
2008-07-14,831.5431054722701
2008-07-15,816.0387381886686
2008-07-16,814.4984588246184
2008-07-17,841.7040932446079
2008-07-18,853.6340341024311
2008-07-21,860.0200875440598
2008-07-22,853.4976516394303
2008-07-23,863.7586109939575
2008-07-24,846.9906581538064
2008-07-25,845.7158923064446
2008-07-28,840.1431967268147
2008-07-29,834.9428850523659
2008-07-30,846.6001541728049
2008-07-31,847.8403140477
2008-08-01,834.3375349076252
2008-08-04,829.0569650175298
2008-08-05,844.3873621645275
2008-08-06,850.0625283770524
2008-08-07,845.2318139634982
2008-08-08,832.6959427900852
2008-08-11,841.8355491696565
2008-08-12,833.76641580245
2008-08-13,810.0674543615249
2008-08-14,816.5552667622057
2008-08-15,808.3899238210779
2008-08-18,808.7960033960296
2008-08-19,787.597428235752
2008-08-20,793.2420434075964
2008-08-21,795.9917127344825
2008-08-22,808.3568417656892
2008-08-25,801.6427039305506
2008-08-26,795.3160308508807
2008-08-27,800.4573615232572
2008-08-28,811.5128882829575
2008-08-29,814.5260878125995
2008-09-01,803.5001062313462
2008-09-02,807.1006485838933
2008-09-03,790.6261756979794
2008-09-04,765.8715461662487
2008-09-05,742.0915422852108
2008-09-08,764.0807635442138
2008-09-09,754.3281377364219
2008-09-10,744.2348386100683
2008-09-11,732.4448956684987
2008-09-12,758.8805636996746
2008-09-15,733.2774233783077
2008-09-16,710.056949820079
2008-09-17,698.9710302192159
2008-09-18,703.5633352293556
2008-09-19,764.179611312887
2008-09-22,760.8601752585496
2008-09-23,750.8449319288533
2008-09-24,743.3779234296143
2008-09-25,756.9811084955055
2008-09-26,739.425192014218
2008-09-29,689.7714149498146
2008-09-30,682.7972671131532
2008-10-01,684.1125544411362
2008-10-02,664.5014690679318
2008-10-03,682.7494601892495
2008-10-06,614.8527892438838
2008-10-07,619.1821178558822
2008-10-08,581.8124791887519
2008-10-09,572.7285246938472
2008-10-10,523.7116409089874
2008-10-13,578.8150589103419
2008-10-14,597.8433970291204
2008-10-15,556.5700595461869
2008-10-16,519.8038709023459
2008-10-17,539.4528104793587
2008-10-20,554.3642823936838
2008-10-21,546.2493248937266
2008-10-22,505.87190919061163
2008-10-23,502.5326283702073
2008-10-24,470.71317007661344
2008-10-27,450.7441990513161
2008-10-28,463.16598412237266
2008-10-29,512.3690641495826
2008-10-30,520.1440551158461
2008-10-31,526.1398949514444
2008-11-03,532.2671524641523
2008-11-04,567.4765241996555
2008-11-05,560.3385348732767
2008-11-06,517.0276910096561
2008-11-07,525.9104718422204
2008-11-10,531.1405648974867
2008-11-11,498.1394271606636
2008-11-12,480.81587132482633
2008-11-13,479.8216295328744
2008-11-14,487.608528640594
2008-11-17,474.60906842442114
2008-11-18,478.58552955884704
2008-11-19,459.55703208202976
2008-11-20,438.5028241809616
2008-11-21,428.0927663848164
2008-11-24,477.01095630112144
2008-11-25,485.7189208070334
2008-11-26,482.60393401330055
2008-11-27,493.4078592704576
2008-11-28,490.88497465023124
2008-12-01,457.2355841546828
2008-12-02,470.4278005834378
2008-12-03,471.66404642965733
2008-12-04,470.404163264712
2008-12-05,449.6182229625983
2008-12-08,490.0902767163762
2008-12-09,496.0950888534443
2008-12-10,500.77418116289454
2008-12-11,507.2924884022443
2008-12-12,497.88913209193436
2008-12-15,508.8717080285298
2008-12-16,515.411418937858
2008-12-17,531.3908586068542
2008-12-18,535.7927672395277
2008-12-19,513.8164230863372
2008-12-22,504.18156697879635
2008-12-23,503.7055274025955
2008-12-24,502.7986302087993
2008-12-25,502.7986302087993
2008-12-26,504.1708635506101
2008-12-29,513.0933083750565
2008-12-30,519.397055501873
2008-12-31,514.2239366906464
2009-01-01,514.2239366906464
2009-01-02,534.8675880977936
2009-01-05,533.404245722684
2009-01-06,535.407915492895
2009-01-07,538.7190457760772
2009-01-08,537.3119155490855
2009-01-09,527.118054235605
2009-01-12,512.6587904385445
2009-01-13,498.17578267302986
2009-01-14,474.8512195383403
2009-01-15,466.6035269282944
2009-01-16,478.409867744923
2009-01-19,466.53442254944724
2009-01-20,447.55386420562564
2009-01-21,443.12258171843575
2009-01-22,441.78000595919076
2009-01-23,435.41737745010334
2009-01-26,461.4929850384423
2009-01-27,464.342082148137
2009-01-28,482.7433277235895
2009-01-29,469.0116604900008
2009-01-30,460.36051503314417
2009-02-02,448.1815248028496
2009-02-03,462.3676221556392
2009-02-04,473.1589492078399
2009-02-05,472.69771864058026
2009-02-06,484.7145767818985
2009-02-09,495.5037756104214
2009-02-10,479.01381026785873
2009-02-11,472.1156434485385
2009-02-12,461.0039882828733
2009-02-13,467.88407863747705
2009-02-16,456.8892419220608
2009-02-17,437.90092903197075
2009-02-18,434.7363049402208
2009-02-19,440.28096272982407
2009-02-20,422.08079367317674
2009-02-23,421.71041319882266
2009-02-24,416.7243978397053
2009-02-25,413.99718610597733
2009-02-26,425.2999295440849
2009-02-27,415.5042736922808
2009-03-02,391.69301295596154
2009-03-03,383.74158596278573
2009-03-04,399.3784507023918
2009-03-05,383.7162850648184
2009-03-06,381.9218442729153
2009-03-09,377.32048419186
2009-03-10,399.9056721719418
2009-03-11,401.2898627854088
2009-03-12,405.83294542160974
2009-03-13,411.78798869700586
2009-03-16,426.8133355099478
2009-03-17,422.77466190401424
2009-03-18,423.702658767546
2009-03-19,447.09975235271884
2009-03-20,443.48193511714277
2009-03-23,457.0496485259672
2009-03-24,456.9380613588467
2009-03-25,458.73309957586764
2009-03-26,460.738574668689
2009-03-27,447.7984141395688
2009-03-30,425.71287080644674
2009-03-31,443.7581873451952
2009-04-01,449.5047984963663
2009-04-02,480.8081471212322
2009-04-03,476.5777591034787
2009-04-06,473.30937264177294
2009-04-07,464.1496175504437
2009-04-08,464.0465943514981
2009-04-09,474.15207348687386
2009-04-10,474.1671763065779
2009-04-13,478.3362113626447
2009-04-14,484.0399766501467
2009-04-15,480.7657162570473
2009-04-16,489.5478296359691
2009-04-17,492.7499577167059
2009-04-20,469.8313406574537
2009-04-21,471.8177192981034
2009-04-22,480.7773013273379
2009-04-23,481.25300904947596
2009-04-24,500.52258242924785
2009-04-27,496.79889166194175
2009-04-28,487.34735002984985
2009-04-29,505.1941417856384
2009-04-30,512.6470316956921
2009-05-01,513.4943164289185
2009-05-04,526.3326047498681
2009-05-05,531.6512409879813
2009-05-06,537.8975269591681
2009-05-07,538.3102645327336
2009-05-08,549.5280707011908
2009-05-11,546.1900495231456
2009-05-12,546.9816404536435
2009-05-13,530.3298618750683
2009-05-14,531.7623650626274
2009-05-15,535.771393302224
2009-05-18,546.1502742594998
2009-05-19,559.5243576522776
2009-05-20,570.241948521274
2009-05-21,557.5032487166984
2009-05-22,566.2387637466848
2009-05-25,567.3019113679459
2009-05-26,571.1161375854678
2009-05-27,573.5385086584956
2009-05-28,567.7581301422634
2009-05-29,577.0825131402873
2009-06-01,596.6979757543221
2009-06-02,601.8718665709098
2009-06-03,585.2328687400308
2009-06-04,583.0875879064932
2009-06-05,579.9231299388565
2009-06-08,569.3611407692797
2009-06-09,578.5988498642279
2009-06-10,585.9516060055265
2009-06-11,594.1267799402461
2009-06-12,588.8527845166351
2009-06-15,567.3140757042515
2009-06-16,569.0502514994214
2009-06-17,555.8850232454755
2009-06-18,561.7810417820391
2009-06-19,567.9561728168554
2009-06-22,549.6769592181427
2009-06-23,551.2967557796455
2009-06-24,566.379316855713
2009-06-25,557.7660342371072
2009-06-26,563.8772620357793
2009-06-29,573.3803676912463
2009-06-30,565.9932122797643
2009-07-01,580.7111174803994
2009-07-02,561.3816573055806
2009-07-03,560.6324413946826
2009-07-06,549.5684850460636
2009-07-07,548.5546601522166
2009-07-08,538.1160944412478
2009-07-09,545.1126361193293
2009-07-10,538.1131675089041
2009-07-13,547.9262257174615
2009-07-14,555.808364158648
2009-07-15,577.1217526829083
2009-07-16,579.9347080300868
2009-07-17,581.617193342427
2009-07-20,593.1853513490901
2009-07-21,599.0706304649528
2009-07-22,600.1692025002302
2009-07-23,613.355293030325
2009-07-24,611.2746368955752
2009-07-27,614.8512326542686
2009-07-28,606.7407211415303
2009-07-29,607.175606408754
2009-07-30,620.7679586478616
2009-07-31,624.2353880324792
2009-08-03,645.9526555798196
2009-08-04,643.6508826268722
2009-08-05,641.3625075577844
2009-08-06,643.1219727129221
2009-08-07,643.950911931189
2009-08-10,638.8168816078608
2009-08-11,628.4123874646646
2009-08-12,639.0196033792975
2009-08-13,648.1858368184528
2009-08-14,640.3617133790623
2009-08-17,619.7612197539135
2009-08-18,629.8046493819318
2009-08-19,632.4346807461566
2009-08-20,642.7509935980955
2009-08-21,660.6336557436985
2009-08-24,667.2908011058281
2009-08-25,670.7271387563578
2009-08-26,662.4738354136135
2009-08-27,658.4303563032896
2009-08-28,671.7605113527977
2009-08-31,665.8443977618903
2009-09-01,651.1829198794247
2009-09-02,645.2115795668354
2009-09-03,646.9564033641444
2009-09-04,655.4110867354067
2009-09-07,670.1869560950205
2009-09-08,680.8733963316038
2009-09-09,691.1116359448778
2009-09-10,691.3320995162181
2009-09-11,697.2509900443151
2009-09-14,695.4477967310403
2009-09-15,695.8393467752404
2009-09-16,710.3227712032265
2009-09-17,716.9724317226644
2009-09-18,711.7919929933568
2009-09-21,702.6336169167286
2009-09-22,713.049137745723
2009-09-23,713.7816101423508
2009-09-24,695.6714612067411
2009-09-25,692.0180577423055
2009-09-28,701.8133517120357
2009-09-29,698.8866530878804
2009-09-30,699.1439686253171
2009-10-01,685.261632895191
2009-10-02,673.6942117481191
2009-10-05,680.986662735324
2009-10-06,701.8282150848714
2009-10-07,696.6228427829128
2009-10-08,710.4006392778709
2009-10-09,708.0928431448624
2009-10-12,714.7917305157672
2009-10-13,708.8133397401728
2009-10-14,727.9414689178204
2009-10-15,730.882483447131
2009-10-16,723.2974974308113
2009-10-19,737.5199436058751
2009-10-20,733.9207964308091
2009-10-21,739.5192812080201
2009-10-22,730.4938445079699
2009-10-23,727.194792912172
2009-10-26,714.5387668857016
2009-10-27,708.9793487335371
2009-10-28,690.7962445204707
2009-10-29,706.7502353414945
2009-10-30,689.3530025638712
2009-11-02,693.9644972116222
2009-11-03,679.6488365613632
2009-11-04,700.5264249958742
2009-11-05,707.5050708656572
2009-11-06,708.0804248250896
2009-11-09,728.7217911342444
2009-11-10,725.1889005134407
2009-11-11,729.6050111345176
2009-11-12,726.1200123990234
2009-11-13,730.5371674720761
2009-11-16,745.8132507908788
2009-11-17,736.6804532554277
2009-11-18,741.2917763618568
2009-11-19,723.4365384613876
2009-11-20,716.6249783572609
2009-11-23,737.1930476341778
2009-11-24,730.3259759238462
2009-11-25,738.2746021395025
2009-11-26,709.6731489060039
2009-11-27,717.7731145149799
2009-11-30,708.9768181946347
2009-12-01,732.8616119477284
2009-12-02,735.7519121421651
2009-12-03,733.9221547076528
2009-12-04,732.2869448688621
2009-12-07,726.2151486949987
2009-12-08,709.8459668968927
2009-12-09,702.6914830259767
2009-12-10,708.6718341940871
2009-12-11,707.8645182315832
2009-12-14,715.2573926087049
2009-12-15,710.9828008182917
2009-12-16,720.9419568025606
2009-12-17,699.8748677253983
2009-12-18,693.2862843214947
2009-12-21,704.8953004100734
2009-12-22,704.7363064406859
2009-12-23,711.8300078248702
2009-12-24,713.0831514331702
2009-12-25,713.0831514331702
2009-12-28,718.3934215201587
2009-12-29,721.8337927207475
2009-12-30,714.929181825833
2009-12-31,719.3424785995362
2010-01-01,719.3424785995362
2010-01-04,734.9810156176567
2010-01-05,734.8218393175308
2010-01-06,734.4118943168385
2010-01-07,731.6851480188781
2010-01-08,734.2563572771794
2010-01-11,745.115750953213
2010-01-12,737.3847047271861
2010-01-13,737.5953588830852
2010-01-14,741.0021946203432
2010-01-15,728.8473869394152
2010-01-18,734.6667409004145
2010-01-19,735.5462093838858
2010-01-20,715.5381941172099
2010-01-21,701.6741685531059
2010-01-22,697.2466559652206
2010-01-25,694.5030922625167
2010-01-26,692.635587749177
2010-01-27,685.7590290779921
2010-01-28,674.3146857638853
2010-01-29,678.2163979729411
2010-02-01,682.3530731440005
2010-02-02,692.0345612133442
2010-02-03,686.1552466309332
2010-02-04,660.9158359061151
2010-02-05,641.6960133827993
2010-02-08,645.6712069733219
2010-02-09,648.7094969887044
2010-02-10,652.2023383091034
2010-02-11,649.9690544535363
2010-02-12,647.9096322579987
2010-02-15,649.2420631912667
2010-02-16,661.1038671592072
2010-02-17,668.331912404397
2010-02-18,670.4399529727041
2010-02-19,667.1537132746935
2010-02-22,669.6405996785118
2010-02-23,660.4447720390999
2010-02-24,663.2288028310109
2010-02-25,647.7449235402738
2010-02-26,660.3914457159698
2010-03-01,659.8104567464328
2010-03-02,669.3485418305592
2010-03-03,681.7734463834821
2010-03-04,679.0409238337351
2010-03-05,690.7024236176554
2010-03-08,692.2691301917966
2010-03-09,688.0929381368355
2010-03-10,697.1815861989004
2010-03-11,696.2818667234413
2010-03-12,702.9201919957756
2010-03-15,692.2517519981842
2010-03-16,704.1378682902321
2010-03-17,710.0937303213509
2010-03-18,702.3582270972893
2010-03-19,695.0917309286297
2010-03-22,694.8380485497302
2010-03-23,699.914863259223
2010-03-24,691.4056300143845
2010-03-25,698.5101566613245
2010-03-26,698.8881370327427
2010-03-29,703.4488387318629
2010-03-30,700.725947878335
2010-03-31,704.9966875779602
2010-04-01,716.6557922693744
2010-04-02,716.6557922693744
2010-04-05,715.9636092219665
2010-04-06,715.101594271937
2010-04-07,711.6313362356001
2010-04-08,706.4293913574461
2010-04-09,720.3967042913538
2010-04-12,727.8545748199289
2010-04-13,723.3883914164163
2010-04-14,732.2345938366525
2010-04-15,733.7540513736362
2010-04-16,719.1365583160982
2010-04-19,712.666946450921
2010-04-20,723.1952890104985
2010-04-21,715.6268428071309
2010-04-22,703.5860308839666
2010-04-23,712.9212887155982
2010-04-26,718.4340717548733
2010-04-27,695.1433066461103
2010-04-28,680.7771431639381
2010-04-29,692.2544378412689
2010-04-30,690.9931793931993
2010-05-03,687.2845207247177
2010-05-04,659.7623677804285
2010-05-05,645.3626990305866
2010-05-06,627.0092518060419
2010-05-07,599.0361648933717
2010-05-10,653.6034163786642
2010-05-11,641.7481283322669
2010-05-12,651.2032898230264
2010-05-13,646.9945574540867
2010-05-14,617.8152761904204
2010-05-17,612.0564277736831
2010-05-18,622.1087063813641
2010-05-19,601.9010853526989
2010-05-20,588.3752570104214
2010-05-21,597.3226955410873
2010-05-24,591.3993501949608
2010-05-25,569.3703779710486
2010-05-26,582.6903045589304
2010-05-27,603.2727724624713
2010-05-28,604.4620240104044
2010-05-31,604.070726378602
2010-06-01,605.8507424228466
2010-06-02,601.6311552498779
2010-06-03,610.6800742796287
2010-06-04,591.2677173416965
2010-06-07,580.4786626284397
2010-06-08,573.8841330423265
2010-06-09,590.6535584309291
2010-06-10,603.0775783059455
2010-06-11,605.061501659987
2010-06-14,622.6860770672597
2010-06-15,628.721020644872
2010-06-16,629.478372357273
2010-06-17,631.7479863210049
2010-06-18,634.8787048523054
2010-06-21,641.3747485313866
2010-06-22,632.9745756082475
2010-06-23,625.285959531664
2010-06-24,616.9236447627673
2010-06-25,611.4393424145077
2010-06-28,620.5471353576205
2010-06-29,593.3700234160275
2010-06-30,595.5203957782895
2010-07-01,590.3255536557602
2010-07-02,598.8658163093148
2010-07-05,593.7688565292596
2010-07-06,615.3309190848171
2010-07-07,622.7127257560128
2010-07-08,631.6548683168161
2010-07-09,633.0833255858803
2010-07-12,633.535420579653
2010-07-13,650.3870648762513
2010-07-14,653.4630734993985
2010-07-15,654.024416668136
2010-07-16,645.4503863758689
2010-07-19,641.1924164827238
2010-07-20,637.0289821789352
2010-07-21,642.0138480132549
2010-07-22,660.2157195520439
2010-07-23,660.652238778853
2010-07-26,670.4108569230948
2010-07-27,676.2485980312537
2010-07-28,674.9748174801838
2010-07-29,675.8731101964675
2010-07-30,670.6374246761965
2010-08-02,697.5049401050342
2010-08-03,699.7563830850709
2010-08-04,696.5616518967225
2010-08-05,695.1144782120061
2010-08-06,694.7993493660327
2010-08-09,702.4964698578721
2010-08-10,687.3051886893084
2010-08-11,662.9231255038319
2010-08-12,659.5239148920624
2010-08-13,656.5549614903783
2010-08-16,660.5642336588728
2010-08-17,669.7651368507651
2010-08-18,666.4349119432533
2010-08-19,656.549136190467
2010-08-20,642.8999493880486
2010-08-23,645.8620609935199
2010-08-24,635.1165619881147
2010-08-25,627.037842929553
2010-08-26,638.6376406006152
2010-08-27,641.7549468050302
2010-08-30,639.4853614105375
2010-08-31,640.4556981546498
2010-09-01,664.7745482149844
2010-09-02,664.9615615889551
2010-09-03,672.8581109369215
2010-09-06,674.8914044238913
2010-09-07,663.0550768675079
2010-09-08,671.5260642828869
2010-09-09,678.652548021057
2010-09-10,677.6248329373052
2010-09-13,689.9132367291228
2010-09-14,695.0125196165549
2010-09-15,697.0568794322174
2010-09-16,696.76529776829
2010-09-17,691.9342543707241
2010-09-20,702.5800375316284
2010-09-21,702.5467413323928
2010-09-22,707.1919985664365
2010-09-23,702.8749669996382
2010-09-24,719.119911612247
2010-09-27,716.3593827243964
2010-09-28,718.5916880508103
2010-09-29,718.0325100768556
2010-09-30,717.5979362931063
2010-10-01,721.6321162153293
2010-10-04,713.9349860225416
2010-10-05,732.043667750689
2010-10-06,738.5204602569395
2010-10-07,740.8019803542352
2010-10-08,739.810199391734
2010-10-11,740.8283969611468
2010-10-12,734.6461276622381
2010-10-13,752.952886307273
2010-10-14,758.6229046703922
2010-10-15,755.1415746802725
2010-10-18,754.2835394558132
2010-10-19,740.9644899570438
2010-10-20,752.8244911630306
2010-10-21,759.3475332250781
2010-10-22,753.7739584134142
2010-10-25,758.5966155766358
2010-10-26,752.4925678197961
2010-10-27,741.47111449496
2010-10-28,751.0795171528733
2010-10-29,751.6013124447146
2010-11-01,752.9674659076323
2010-11-02,762.7114254005411
2010-11-03,759.6607274460058
2010-11-04,783.2277908883659
2010-11-05,774.8024199063817
2010-11-08,767.3780205114575
2010-11-09,772.7595805098971
2010-11-10,755.5818845739915
2010-11-11,753.7273259777805
2010-11-12,752.7872389568662
2010-11-15,752.9174021527947
2010-11-16,731.9845534354422
2010-11-17,735.5649853241995
2010-11-18,750.1118410251653
2010-11-19,749.3373054655909
2010-11-22,740.95121410904
2010-11-23,719.7214672466412
2010-11-24,724.7567782703679
2010-11-25,727.7520550528517
2010-11-26,715.5664394897469
2010-11-29,695.9976804324737
2010-11-30,691.572802539894
2010-12-01,709.5316732630477
2010-12-02,727.6789312793511
2010-12-03,737.7341326616121
2010-12-06,734.6607757585485
2010-12-07,745.0771210971793
2010-12-08,740.1380567847395
2010-12-09,739.6356400012202
2010-12-10,743.2676459358122
2010-12-13,754.9250544359687
2010-12-14,755.9285755173868
2010-12-15,748.8511798229799
2010-12-16,744.1961974075521
2010-12-17,738.5602094110861
2010-12-20,740.7025242960367
2010-12-21,749.6460165497965
2010-12-22,748.0179078619125
2010-12-23,747.4330393909721
