Date,EUROPE & MIDDLE EAST IMI
2010-09-24,1230.5757257733694
2010-09-27,1225.6058784791462
2010-09-28,1229.7407929336882
2010-09-29,1228.8563431488915
2010-09-30,1227.7444258112146
2010-10-01,1233.8083282348946
2010-10-04,1221.8483631441857
2010-10-05,1251.5754033088147
2010-10-06,1262.3693464838925
2010-10-07,1265.883534267961
2010-10-08,1264.8892585443382
2010-10-11,1266.6112902198709
2010-10-12,1257.7657759376314
2010-10-13,1287.2729568339566
2010-10-14,1296.358149860572
2010-10-15,1290.5639847511284
2010-10-18,1290.3116441337831
2010-10-19,1267.2834138244812
2010-10-20,1287.4314664591366
2010-10-21,1297.3393974307776
2010-10-22,1286.550994076883
2010-10-25,1295.3216449888828
2010-10-26,1283.1121353651224
2010-10-27,1265.7088028821204
2010-10-28,1281.3951572825113
2010-10-29,1282.0265029498578
2010-11-01,1283.3468267600947
2010-11-02,1300.7594104992868
2010-11-03,1295.646297234711
2010-11-04,1335.4708474250788
2010-11-05,1323.4499326881394
2010-11-08,1311.077739870204
2010-11-09,1319.6255250292625
2010-11-10,1290.8372849124794
2010-11-11,1287.3384796742941
2010-11-12,1285.0687155606945
2010-11-15,1285.4916801286015
2010-11-16,1251.9082886283156
2010-11-17,1257.550399376882
2010-11-18,1280.982117138103
2010-11-19,1279.052311728828
2010-11-22,1266.484637710439
2010-11-23,1231.4248029721055
2010-11-24,1240.2564766691044
2010-11-25,1245.0136092603232
2010-11-26,1225.6061442254497
2010-11-29,1194.9663340832951
2010-11-30,1187.1517760272088
2010-12-01,1215.1181604599315
2010-12-02,1245.2671932168453
2010-12-03,1262.4596999527582
2010-12-06,1256.2293010394428
2010-12-07,1273.3104648296421
2010-12-08,1265.6293461906928
2010-12-09,1266.4666852635928
2010-12-10,1272.1551039509395
2010-12-13,1292.0112578757069
2010-12-14,1294.770736242461
2010-12-15,1284.386651636944
2010-12-16,1276.0357087807054
2010-12-17,1267.054031631971
2010-12-20,1270.846389661168
2010-12-21,1286.119532995559
2010-12-22,1284.439994384458
2010-12-23,1283.147716419894
2010-12-24,1286.5363099961837
2010-12-27,1279.5604724808716
2010-12-28,1280.480916130542
2010-12-29,1285.7823617487568
2010-12-30,1284.1764891366686
2010-12-31,1292.159484202177
2011-01-03,1296.4144447900414
2011-01-04,1303.4955309379593
2011-01-05,1286.9824238204649
2011-01-06,1280.845928486134
2011-01-07,1274.012120576637
2011-01-10,1259.2784162536877
2011-01-11,1274.6680864510258
2011-01-12,1303.3891553164458
2011-01-13,1321.8312945282707
2011-01-14,1323.049469059672
2011-01-17,1317.579242565975
2011-01-18,1339.553076375276
2011-01-19,1331.818854307837
2011-01-20,1307.2553474824806
2011-01-21,1332.2497386916107
2011-01-24,1343.754602627592
2011-01-25,1334.6263161095176
2011-01-26,1348.6110491485047
2011-01-27,1354.550112479875
2011-01-28,1333.4568026211778
2011-01-31,1338.850325503491
2011-02-01,1366.9038252043126
2011-02-02,1370.862372441358
2011-02-03,1354.9166859181105
2011-02-04,1351.136093293835
2011-02-07,1363.9488371770815
2011-02-08,1375.3694903864623
2011-02-09,1373.7757857632819
2011-02-10,1360.1508973049117
2011-02-11,1360.860012275597
2011-02-14,1357.5246876275437
2011-02-15,1364.2249832034224
2011-02-16,1370.3820622285962
2011-02-17,1378.4128797465357
2011-02-18,1384.3218668809657
2011-02-21,1369.6387504979728
2011-02-22,1363.4573485051021
2011-02-23,1355.8312147433487
2011-02-24,1349.6023015133765
2011-02-25,1362.373682891707
2011-02-28,1380.1322640664469
2011-03-01,1373.8362495903539
2011-03-02,1369.9455916587824
2011-03-03,1380.4724211035311
2011-03-04,1378.2407316055478
2011-03-07,1375.4538643563399
2011-03-08,1368.958971019815
2011-03-09,1369.044969168321
2011-03-10,1340.9576594940982
2011-03-11,1332.890788704898
2011-03-14,1331.845921282939
2011-03-15,1300.9928815670435
2011-03-16,1278.5188465292954
2011-03-17,1311.2424640363356
2011-03-18,1325.6903424771792
2011-03-21,1353.2582645057278
2011-03-22,1353.323874884859
2011-03-23,1351.1908855145787
2011-03-24,1371.3725843254247
2011-03-25,1367.7359722883332
2011-03-28,1365.6099742259926
2011-03-29,1363.2948457383777
2011-03-30,1376.0846375217313
2011-03-31,1372.8182932888035
2011-04-01,1388.2984692937387
2011-04-04,1399.4091465528898
2011-04-05,1399.5814016207814
2011-04-06,1416.6025249262593
2011-04-07,1407.045103687156
2011-04-08,1425.8769435870206
2011-04-11,1424.2774136422383
2011-04-12,1403.6547780590276
2011-04-13,1415.0408260486506
2011-04-14,1405.7868507996066
2011-04-15,1405.565287063644
2011-04-18,1362.7585500486596
2011-04-19,1380.3594454449437
2011-04-20,1422.792388635799
2011-04-21,1436.4322057839556
2011-04-22,1436.4322057839556
2011-04-25,1433.1181457035757
2011-04-26,1445.1337088840785
2011-04-27,1451.6369851793695
2011-04-28,1474.007377409616
2011-04-29,1480.550327459804
2011-05-02,1487.481225671171
2011-05-03,1474.795126357598
2011-05-04,1459.391035423964
2011-05-05,1430.3935780831441
2011-05-06,1438.7557768447605
2011-05-09,1411.8526804732653
2011-05-10,1433.4424580580371
2011-05-11,1432.6641880403265
2011-05-12,1413.0833642766513
2011-05-13,1408.2695339560696
2011-05-16,1410.0301177206004
2011-05-17,1389.4509565588448
2011-05-18,1402.29167382992
2011-05-19,1411.2817889390756
2011-05-20,1401.3008843949058
2011-05-23,1365.9663814501198
2011-05-24,1376.7270842435803
2011-05-25,1382.7621217234157
2011-05-26,1385.168660389251
2011-05-27,1410.3057164962763
2011-05-30,1410.7145197410812
2011-05-31,1432.902906052654
2011-06-01,1425.6152595043034
2011-06-02,1408.4491873871593
2011-06-03,1415.267335575614
2011-06-06,1411.3619926840038
2011-06-07,1417.219206285368
2011-06-08,1395.1542980747024
2011-06-09,1399.498980847914
2011-06-10,1367.7200494440149
2011-06-13,1372.0710515657477
2011-06-14,1391.9655596761954
2011-06-15,1359.7744461466546
2011-06-16,1339.1645221322494
2011-06-17,1356.3828220083644
2011-06-20,1349.0300603838673
2011-06-21,1373.906306552547
2011-06-22,1372.1074619126346
2011-06-23,1326.693945935253
2011-06-24,1326.8357419617055
2011-06-27,1337.161507504054
2011-06-28,1351.1794661946224
2011-06-29,1377.5725439863465
2011-06-30,1402.862825107599
2011-07-01,1411.8171825134311
2011-07-04,1418.7055282947529
2011-07-05,1414.9755435256643
2011-07-06,1395.9415536905149
2011-07-07,1407.8210534613308
2011-07-08,1387.2564225821316
2011-07-11,1342.4421567433544
2011-07-12,1333.1095576616963
2011-07-13,1358.872863394845
2011-07-14,1347.2896055877586
2011-07-15,1340.6621129826951
2011-07-18,1307.7313115151599
2011-07-19,1333.486025139562
2011-07-20,1350.8961931543163
2011-07-21,1381.4862967685763
2011-07-22,1388.3342665559342
2011-07-25,1382.3548304483263
2011-07-26,1390.4672351561899
2011-07-27,1365.6053743555747
2011-07-28,1357.2427964804726
2011-07-29,1354.6290283235821
2011-08-01,1323.1470727924188
2011-08-02,1299.1115044662072
2011-08-03,1280.4306845704334
2011-08-04,1223.4503975843004
2011-08-05,1204.0862291816754
2011-08-08,1153.1344384483489
2011-08-09,1172.1336252805456
2011-08-10,1128.4407729328682
2011-08-11,1162.958061655586
2011-08-12,1200.4939378266804
2011-08-15,1222.596479869783
2011-08-16,1216.3304099323752
2011-08-17,1224.1038195702636
2011-08-18,1155.1478316230875
2011-08-19,1145.5127220015102
2011-08-22,1151.399306189001
2011-08-23,1160.6896935503887
2011-08-24,1177.9411818953258
2011-08-25,1159.8468828537495
2011-08-26,1152.8648268052577
2011-08-29,1181.1043739421839
2011-08-30,1185.7180529753707
2011-08-31,1217.8886024908902
2011-09-01,1212.9811870914123
2011-09-02,1180.9439445307373
2011-09-05,1124.5342092508577
2011-09-06,1111.1677970415278
2011-09-07,1145.9200633491419
2011-09-08,1151.640785384419
2011-09-09,1100.5010456768623
2011-09-12,1064.6290782893175
2011-09-13,1078.6722541693227
2011-09-14,1094.0743915132773
2011-09-15,1130.1124054479842
2011-09-16,1132.7840396408735
2011-09-19,1094.240809132755
2011-09-20,1121.6186021429735
2011-09-21,1102.3122340830178
2011-09-22,1034.481266005034
2011-09-23,1043.615463363187
2011-09-26,1058.0716581172646
2011-09-27,1116.3629901341285
2011-09-28,1101.7896249134872
2011-09-29,1111.9405242712257
2011-09-30,1080.9516158110682
2011-10-03,1057.517750666524
2011-10-04,1027.941038299913
2011-10-05,1060.957830195211
2011-10-06,1097.352979188879
2011-10-07,1112.7039718560827
2011-10-10,1145.1100837692702
2011-10-11,1140.9098727145738
2011-10-12,1173.1597496074917
2011-10-13,1153.6637576755181
2011-10-14,1176.9444203777548
2011-10-17,1159.1328885329435
2011-10-18,1148.0569451623865
2011-10-19,1164.6002995331178
2011-10-20,1138.9208630082987
2011-10-21,1183.6287670616957
2011-10-24,1197.5141574977774
2011-10-25,1191.4516909327717
2011-10-26,1186.9078252119793
2011-10-27,1256.0502169786564
2011-10-28,1257.2057376020389
2011-10-31,1210.5837365829755
2011-11-01,1147.2340587104852
2011-11-02,1168.1277768249552
2011-11-03,1186.8793690926295
2011-11-04,1177.3967957326947
2011-11-07,1170.978239722287
2011-11-08,1185.7245911652553
2011-11-09,1147.2104646519074
2011-11-10,1142.445165650348
2011-11-11,1181.7769601565362
2011-11-14,1161.6001570683868
2011-11-15,1145.0831356151848
2011-11-16,1146.0038507080878
2011-11-17,1130.1023594279502
2011-11-18,1122.1674582539215
2011-11-21,1081.600118262087
2011-11-22,1076.4310033133233
2011-11-23,1051.2491730088348
2011-11-24,1047.3193102956893
2011-11-25,1050.0634364985565
2011-11-28,1095.1113479674614
2011-11-29,1102.363813713085
2011-11-30,1153.33717236586
2011-12-01,1145.8478688491766
2011-12-02,1153.663608823284
2011-12-05,1166.9451742002857
2011-12-06,1155.2266851859058
2011-12-07,1153.9401364385735
2011-12-08,1129.5388940759715
2011-12-09,1146.3686089293585
2011-12-12,1113.2159288823057
2011-12-13,1108.9122328793103
2011-12-14,1075.1946892224119
2011-12-15,1089.3758453336275
2011-12-16,1089.118552809573
2011-12-19,1087.2071683838385
2011-12-20,1116.5252960396792
2011-12-21,1106.0659455508821
2011-12-22,1119.0032851233861
2011-12-23,1126.2215890700982
2011-12-26,1126.37595931532
2011-12-27,1128.882709184863
2011-12-28,1111.1344401464908
2011-12-29,1118.1723194403369
2011-12-30,1133.4749855850719
2012-01-02,1145.5178943703806
2012-01-03,1169.8898273121008
2012-01-04,1151.283128923657
2012-01-05,1131.2789965397044
2012-01-06,1125.4802489604947
2012-01-09,1122.7879161397298
2012-01-10,1145.9681491155388
2012-01-11,1133.8329760039173
2012-01-12,1141.5703764229693
2012-01-13,1128.9134247648951
2012-01-16,1137.9466973799842
2012-01-17,1153.363724206512
2012-01-18,1162.0897478080774
2012-01-19,1182.9873114873324
2012-01-20,1182.4510234144955
2012-01-23,1199.7718779029572
2012-01-24,1189.234911466121
2012-01-25,1184.354576701381
2012-01-26,1214.4671714240387
2012-01-27,1201.2626709245762
2012-01-30,1186.0464941535272
2012-01-31,1193.0150622452568
2012-02-01,1226.3586271249146
2012-02-02,1227.0042992620113
2012-02-03,1242.60451247729
2012-02-06,1237.5174393796522
2012-02-07,1249.2185329719848
2012-02-08,1248.2130608907978
2012-02-09,1255.9965602429509
2012-02-10,1234.870708131083
2012-02-13,1246.333872347569
2012-02-14,1235.4229054183484
2012-02-15,1238.112993242115
2012-02-16,1236.2549659699032
2012-02-17,1255.2869957563134
2012-02-20,1275.4368562594852
2012-02-21,1268.8591325503048
2012-02-22,1256.5133329272437
2012-02-23,1260.8071473925356
2012-02-24,1278.0766235006945
2012-02-27,1268.303334263634
2012-02-28,1272.9359390646127
2012-02-29,1269.7815455994732
2012-03-01,1278.114141257277
2012-03-02,1266.843926150892
2012-03-05,1261.5573997905162
2012-03-06,1217.3139808244155
2012-03-07,1226.0813883839774
2012-03-08,1259.9214654560649
2012-03-09,1251.697247935118
2012-03-12,1250.303043599598
2012-03-13,1269.451392678587
2012-03-14,1265.403989771375
2012-03-15,1272.6407061230586
2012-03-16,1289.1628442651777
2012-03-19,1294.7191452969344
2012-03-20,1278.0446755372254
2012-03-21,1274.177583306511
2012-03-22,1259.6659740353198
2012-03-23,1267.3415616134573
2012-03-26,1285.7326879030484
2012-03-27,1279.929955479896
2012-03-28,1263.6936959003556
2012-03-29,1246.8695905458646
2012-03-30,1263.0083541161644
2012-04-02,1280.3581125090598
2012-04-03,1270.8592074225264
2012-04-04,1224.6026921746397
2012-04-05,1221.510928492405
2012-04-06,1221.510928492405
2012-04-09,1222.1949424029578
2012-04-10,1193.250154280334
2012-04-11,1205.6337677728397
2012-04-12,1224.4446674216988
2012-04-13,1199.146881100004
2012-04-16,1200.565008718644
2012-04-17,1231.8616501689512
2012-04-18,1223.6121067495926
2012-04-19,1219.9035712850925
2012-04-20,1232.2032764311334
2012-04-23,1197.3794003517098
2012-04-24,1216.813791113813
2012-04-25,1227.9644802089174
2012-04-26,1234.1921923871478
2012-04-27,1246.392246673315
2012-04-30,1237.1750954235551
2012-05-01,1241.6514667074753
2012-05-02,1230.738691543446
2012-05-03,1231.5974082634893
2012-05-04,1207.3917389627159
2012-05-07,1209.5715451348965
2012-05-08,1184.6144680760592
2012-05-09,1175.45127679707
2012-05-10,1185.7303033877226
2012-05-11,1188.679412485076
2012-05-14,1157.8974458888376
2012-05-15,1144.370433301742
2012-05-16,1135.4955402747175
2012-05-17,1120.0962649674098
2012-05-18,1109.0540476973913
2012-05-21,1119.1664883249614
2012-05-22,1139.7282061785227
2012-05-23,1100.8480434737546
2012-05-24,1111.6666885571553
2012-05-25,1108.3957025087511
2012-05-28,1110.88601724657
2012-05-29,1119.1107576950528
2012-05-30,1090.1364803396498
2012-05-31,1084.3387770470752
2012-06-01,1063.379880146633
2012-06-04,1068.5120473620084
2012-06-05,1068.9085954068723
2012-06-06,1097.2714777806425
2012-06-07,1115.829599538971
2012-06-08,1104.2533920667552
2012-06-11,1108.1514811522225
2012-06-12,1109.643151002245
2012-06-13,1115.698993218881
2012-06-14,1114.3183394162888
2012-06-15,1127.9662157348976
2012-06-18,1125.3019110907542
2012-06-19,1151.722193210276
2012-06-20,1160.865236100786
2012-06-21,1146.306496959529
2012-06-22,1131.4132054303327
2012-06-25,1109.7540897455906
2012-06-26,1107.6023687046918
2012-06-27,1121.0477498388764
2012-06-28,1112.8778222108467
2012-06-29,1165.564231122947
2012-07-02,1172.9946238745624
2012-07-03,1186.9157732747565
2012-07-04,1178.3145697901161
2012-07-05,1164.938713104941
2012-07-06,1147.1063170869493
2012-07-09,1141.7029391109847
2012-07-10,1147.2502956945318
2012-07-11,1146.6890478582595
2012-07-12,1128.6588325923105
2012-07-13,1149.262416175886
2012-07-16,1151.517707674918
2012-07-17,1146.5352435614473
2012-07-18,1163.4313988108206
2012-07-19,1176.3253596892948
2012-07-20,1152.067995409992
2012-07-23,1118.7904438997446
2012-07-24,1111.0971004597095
2012-07-25,1113.9437235799137
2012-07-26,1156.0381902836784
2012-07-27,1176.35883567665
2012-07-30,1182.6327070823434
2012-07-31,1178.3330574418878
2012-08-01,1181.8816495829592
2012-08-02,1154.6787616136505
2012-08-03,1199.0050936068876
2012-08-06,1211.4131303427791
2012-08-07,1221.001438694882
2012-08-08,1218.443035408324
2012-08-09,1218.6860324472318
2012-08-10,1217.612690427
2012-08-13,1215.8158680041956
2012-08-14,1220.8200595956648
2012-08-15,1217.1041899525314
2012-08-16,1228.793830850122
2012-08-17,1229.7785557599352
2012-08-20,1228.2329683233097
2012-08-21,1246.6369154748502
2012-08-22,1230.7280159547402
2012-08-23,1234.7773157119052
2012-08-24,1229.5276668530134
2012-08-27,1234.8212824901284
2012-08-28,1231.053663335575
2012-08-29,1226.1042181698774
2012-08-30,1214.3224747197069
2012-08-31,1230.009036163783
2012-09-03,1238.2359831847234
2012-09-04,1222.6109669982786
2012-09-05,1227.3126972071277
2012-09-06,1258.1472755595285
2012-09-07,1278.221343738171
2012-09-10,1274.6496020819384
2012-09-11,1284.247066524994
2012-09-12,1290.475728477296
2012-09-13,1290.120016526286
2012-09-14,1330.660856753341
2012-09-17,1325.4826974514901
2012-09-18,1311.6069523936499
2012-09-19,1317.0673380850808
2012-09-20,1304.3292236693394
2012-09-21,1314.0063950087615
2012-09-24,1302.4030290904068
2012-09-25,1312.3049778988527
2012-09-26,1276.8623889197074
2012-09-27,1283.3640759635098
2012-09-28,1269.5536950438302
2012-10-01,1291.0093251448177
2012-10-02,1291.340477498336
2012-10-03,1286.7376036267676
2012-10-04,1296.6736666749398
2012-10-05,1315.2452649941044
2012-10-08,1293.7837086809209
2012-10-09,1280.8929464063774
2012-10-10,1274.406063135087
2012-10-11,1287.9313237031433
2012-10-12,1284.11238151406
2012-10-15,1287.2526852192395
2012-10-16,1312.314093150785
2012-10-17,1328.7937034089516
2012-10-18,1328.1584337564225
2012-10-19,1312.2783706502291
2012-10-22,1311.203296549199
2012-10-23,1279.3693190656732
2012-10-24,1285.838436260973
2012-10-25,1288.6358815302124
2012-10-26,1287.1457331087684
2012-10-29,1279.3984811771363
2012-10-30,1297.1518790988634
2012-10-31,1288.6312201499459
2012-11-01,1302.6943596979806
2012-11-02,1298.9734138232443
2012-11-05,1285.5543545468645
2012-11-06,1294.351271205512
2012-11-07,1273.4686935446039
2012-11-08,1268.2512029993077
2012-11-09,1264.6721122215017
2012-11-12,1261.067166465829
2012-11-13,1265.7120294015765
2012-11-14,1256.5138815671146
2012-11-15,1250.3652773817496
2012-11-16,1229.6321704420006
2012-11-19,1266.6637252172702
2012-11-20,1269.6443476732413
2012-11-21,1274.8654278990493
2012-11-22,1288.8128742544313
2012-11-23,1303.4655595482072
2012-11-26,1298.2858519047948
2012-11-27,1298.8773783838267
2012-11-28,1298.0406118263281
2012-11-29,1319.5202643257846
2012-11-30,1319.947521129006
2012-12-03,1327.970125776926
2012-12-04,1330.0665937647816
2012-12-05,1331.968546268411
2012-12-06,1333.0537698179935
2012-12-07,1328.7121835541386
2012-12-10,1330.5852949231162
2012-12-11,1342.5067245274465
2012-12-12,1347.656272178237
2012-12-13,1347.369072851128
2012-12-14,1348.4449609467738
2012-12-17,1352.9897735979996
2012-12-18,1364.7589738984996
2012-12-19,1375.761205851869
2012-12-20,1374.0858258587236
2012-12-21,1363.6674851077205
2012-12-24,1363.4125085715552
2012-12-25,1363.313159728065
2012-12-26,1365.2561581698797
2012-12-27,1366.7358535564574
2012-12-28,1358.3842238102006
2012-12-31,1359.1458841051028
2013-01-01,1359.3836411952711
2013-01-02,1391.9631432015206
2013-01-03,1384.418760387981
2013-01-04,1383.9748646293244
2013-01-07,1384.727648057387
2013-01-08,1379.1907995580139
2013-01-09,1386.1931966570464
2013-01-10,1400.8939595380145
2013-01-11,1412.8897559305815
2013-01-14,1409.80836407146
2013-01-15,1407.8391122634441
2013-01-16,1402.9034298451088
2013-01-17,1415.658441998249
2013-01-18,1407.6712631371581
2013-01-21,1413.7571722968444
2013-01-22,1410.5604795533245
2013-01-23,1412.9859009525514
2013-01-24,1426.045204795977
2013-01-25,1440.735615820491
2013-01-28,1437.580309222747
2013-01-29,1443.5599687191557
2013-01-30,1444.9040849388684
2013-01-31,1438.1145139837652
2013-02-01,1456.0219993607088
2013-02-04,1421.2211120575462
2013-02-05,1426.026223695462
2013-02-06,1422.6677774640455
2013-02-07,1404.6804903183565
2013-02-08,1420.3851477747742
2013-02-11,1412.2310668672544
2013-02-12,1428.0219500814385
2013-02-13,1432.2325527186103
2013-02-14,1420.010317644561
2013-02-15,1418.7981971148333
2013-02-18,1415.8069692714514
2013-02-19,1432.286310062711
2013-02-20,1430.0210111964484
2013-02-21,1394.0339660701322
2013-02-22,1404.8150616770438
2013-02-25,1409.1514739115182
2013-02-26,1377.5417188712338
2013-02-27,1393.6933776305113
2013-02-28,1403.1424154339115
2013-03-01,1388.8210427022318
2013-03-04,1390.457780465045
2013-03-05,1416.9651147030575
2013-03-06,1411.676529599048
2013-03-07,1420.4722964423097
2013-03-08,1420.6250880633577
2013-03-11,1422.6675041461067
2013-03-12,1423.9552273714392
2013-03-13,1417.009011089959
2013-03-14,1435.627897509725
2013-03-15,1440.3561251090564
2013-03-18,1425.7362867544553
2013-03-19,1411.9874366091065
2013-03-20,1423.653021775438
2013-03-21,1412.3992846993287
2013-03-22,1417.9981594589365
2013-03-25,1402.521625927199
2013-03-26,1402.2986264825688
2013-03-27,1387.998749694188
2013-03-28,1400.2497981397134
2013-03-29,1400.2497981397134
2013-04-01,1401.869917849049
2013-04-02,1416.9591137671102
2013-04-03,1405.6412002270706
2013-04-04,1391.8173953289067
2013-04-05,1388.0366831954066
2013-04-08,1390.184860504378
2013-04-09,1396.6498551269992
2013-04-10,1424.0066038316572
2013-04-11,1437.7908023401192
2013-04-12,1423.30243837046
2013-04-15,1412.4266152253613
2013-04-16,1406.5545141622713
2013-04-17,1376.3801632418215
2013-04-18,1380.1648041260178
2013-04-19,1387.7768108217235
2013-04-22,1384.8331348055242
2013-04-23,1415.9758476389502
2013-04-24,1424.8543862154527
2013-04-25,1437.7524210536237
2013-04-26,1436.0957716563266
2013-04-29,1451.9961535684513
2013-04-30,1458.8743607218555
2013-05-01,1460.9721186883855
2013-05-02,1453.0927718485204
2013-05-03,1473.2919465747023
2013-05-06,1467.3807758405223
2013-05-07,1474.206953798458
2013-05-08,1495.1275965386044
2013-05-09,1487.8169473624052
2013-05-10,1479.7142265375212
2013-05-13,1478.5542556351527
2013-05-14,1483.872093260113
2013-05-15,1482.5251045138134
2013-05-16,1489.2824709481254
2013-05-17,1483.0632689103354
2013-05-20,1492.562627881243
2013-05-21,1495.9232388834196
2013-05-22,1499.262393060606
2013-05-23,1470.3636690647857
2013-05-24,1470.795059228456
2013-05-27,1476.533011995294
2013-05-28,1485.9093154095044
2013-05-29,1471.8662647547014
2013-05-30,1486.9567984678258
2013-05-31,1464.048884006529
2013-06-03,1460.8817680197308
2013-06-04,1469.9447308630272
2013-06-05,1450.7193256217834
2013-06-06,1446.274660681875
2013-06-07,1466.7992266605681
2013-06-10,1463.5239746441732
2013-06-11,1454.949535435079
2013-06-12,1457.5862515638773
2013-06-13,1452.0810668937588
2013-06-14,1459.974797652885
2013-06-17,1471.4166889572896
2013-06-18,1475.1231090919841
2013-06-19,1473.5463839885824
2013-06-20,1406.7142680616278
2013-06-21,1386.6810249227788
2013-06-24,1359.4316552977944
2013-06-25,1376.9125082564992
2013-06-26,1392.5078256754798
2013-06-27,1401.8185449313241
2013-06-28,1394.8597875030105
2013-07-01,1414.6875312374316
2013-07-02,1409.106650784439
2013-07-03,1394.8926877275437
2013-07-04,1420.2401266674292
2013-07-05,1393.753253749944
2013-07-08,1416.4660834386143
2013-07-09,1418.6222171026993
2013-07-10,1427.9828364638736
2013-07-11,1456.601841099597
2013-07-12,1456.6595279629644
2013-07-15,1462.1594375193629
2013-07-16,1462.3211234991836
2013-07-17,1466.0237007018368
2013-07-18,1478.9461810409482
2013-07-19,1484.807426210836
2013-07-22,1493.3651075802627
2013-07-23,1492.2010800121072
2013-07-24,1502.216968044776
2013-07-25,1494.9448273201024
2013-07-26,1494.6865325578503
2013-07-29,1494.1091530774318
2013-07-30,1495.230226958933
2013-07-31,1499.124023156086
2013-08-01,1511.5389484255911
2013-08-02,1521.0922565632973
2013-08-05,1519.8152576691664
2013-08-06,1521.5429205275843
2013-08-07,1520.226997189861
2013-08-08,1534.8929529231873
2013-08-09,1539.8574605266683
2013-08-12,1534.4981321153944
2013-08-13,1536.3381763901068
2013-08-14,1545.0385087878703
2013-08-15,1526.9859184328195
2013-08-16,1541.3815867804092
2013-08-19,1536.4129331609388
2013-08-20,1531.8844406015392
2013-08-21,1519.0657438925152
2013-08-22,1529.7149337233518
2013-08-23,1542.2798971709503
2013-08-26,1537.686282237043
2013-08-27,1512.8546945893438
2013-08-28,1501.9740510246363
2013-08-29,1500.2635166779537
2013-08-30,1482.4547276034566
2013-09-02,1509.955796258307
2013-09-03,1500.9389876237647
2013-09-04,1508.8399838947125
2013-09-05,1511.0203653238414
2013-09-06,1522.7430778813111
2013-09-09,1532.5848039963053
2013-09-10,1554.0495655605152
2013-09-11,1563.9651194726512
2013-09-12,1564.0310677310085
2013-09-13,1562.073980558664
2013-09-16,1582.7988995663577
2013-09-17,1574.6594248109127
2013-09-18,1581.067625695569
2013-09-19,1612.77867027835
2013-09-20,1603.959388017733
2013-09-23,1594.541315169353
2013-09-24,1597.596498161201
2013-09-25,1598.5809853523817
2013-09-26,1595.7535233069752
2013-09-27,1598.8076995254744
2013-09-30,1590.2611304526718
2013-10-01,1600.9183840802361
2013-10-02,1598.2143868073783
2013-10-03,1595.8923632041376
2013-10-04,1594.1590027256086
2013-10-07,1587.7890299868172
2013-10-08,1579.130780518855
2013-10-09,1561.3887801824073
2013-10-10,1588.0802310658473
2013-10-11,1599.5679815616377
2013-10-14,1605.638686411209
2013-10-15,1609.2314134367998
2013-10-16,1611.800398505585
