Date,WORLD ex CANADA IMI
2007-09-07,1539.5713413382036
2007-09-10,1529.9256308894635
2007-09-11,1551.3300199427808
2007-09-12,1554.7456506434246
2007-09-13,1562.482966822402
2007-09-14,1560.0679159540414
2007-09-17,1546.5202995462337
2007-09-18,1572.1479070448854
2007-09-19,1603.2968468688052
2007-09-20,1602.4411812828569
2007-09-21,1606.0972694917527
2007-09-24,1603.5764445219338
2007-09-25,1601.5267761450355
2007-09-26,1609.552641828626
2007-09-27,1624.0732177343705
2007-09-28,1625.7988951307325
2007-10-01,1641.7213333207776
2007-10-02,1644.5476318067508
2007-10-03,1642.5517336828516
2007-10-04,1643.2183772559326
2007-10-05,1657.9719024239475
2007-10-08,1649.6798796988614
2007-10-09,1662.095474072288
2007-10-10,1665.321670594557
2007-10-11,1669.1750291870817
2007-10-12,1669.0107986217943
2007-10-15,1658.5866399917547
2007-10-16,1641.904299590891
2007-10-17,1646.6693030027764
2007-10-18,1649.171602210191
2007-10-19,1620.4237656728903
2007-10-22,1608.3785187299989
2007-10-23,1627.2339115935995
2007-10-24,1621.4620743802238
2007-10-25,1628.3227689376172
2007-10-26,1650.8436791144081
2007-10-29,1663.2305951092296
2007-10-30,1655.050781013535
2007-10-31,1673.6936689438357
2007-11-01,1644.3198927831734
2007-11-02,1637.3963497414404
2007-11-05,1624.3525443618869
2007-11-06,1640.9032734508305
2007-11-07,1619.0489888098211
2007-11-08,1611.1253529145267
2007-11-09,1590.1949062673862
2007-11-12,1569.8685368633671
2007-11-13,1595.110396058366
2007-11-14,1600.888078661989
2007-11-15,1580.3665263348232
2007-11-16,1575.4629995053883
2007-11-19,1549.300893788918
2007-11-20,1563.0875406923801
2007-11-21,1535.5792792607347
2007-11-22,1539.2262451565525
2007-11-23,1559.8698560023138
2007-11-26,1546.7020363265883
2007-11-27,1555.5901921516725
2007-11-28,1586.6360476500138
2007-11-29,1595.9131006225205
2007-11-30,1606.5396540332258
2007-12-03,1599.5679921835313
2007-12-04,1588.575140736348
2007-12-05,1605.2644423546014
2007-12-06,1620.3010300962972
2007-12-07,1626.2341934949886
2007-12-10,1637.1724470692675
2007-12-11,1615.6490566586128
2007-12-12,1618.3393234439802
2007-12-13,1597.1962332964351
2007-12-14,1576.904567845142
2007-12-17,1546.2731525356082
2007-12-18,1551.7594526391167
2007-12-19,1546.8274532288667
