Date,ACFM ASIA IMI
2007-05-31,1000.0
2007-06-01,1007.1735019229367
2007-06-04,1013.2451534340562
2007-06-05,1016.0512289595259
2007-06-06,1018.7516710555557
2007-06-07,1016.5448001390644
2007-06-08,1001.2268991268567
2007-06-11,1003.7174292582239
2007-06-12,1002.628162566634
2007-06-13,995.4185019599009
2007-06-14,1003.4056460308456
2007-06-15,1009.0787630475148
2007-06-18,1020.105959173276
2007-06-19,1019.5776650921183
2007-06-20,1021.5879096328612
2007-06-21,1026.653438317086
2007-06-22,1019.8676921274135
2007-06-25,1015.2351611013535
2007-06-26,1016.2481264428163
2007-06-27,1007.7775100964399
2007-06-28,1012.6647826158818
2007-06-29,1018.8768544260927
2007-07-02,1030.32941494314
2007-07-03,1038.0563387470686
2007-07-04,1040.0336428123499
2007-07-05,1042.5566951589801
2007-07-06,1041.6500072453637
2007-07-09,1052.5853728269503
2007-07-10,1059.050565500362
2007-07-11,1049.4163071364685
2007-07-12,1047.8577780351907
2007-07-13,1063.6272345662953
2007-07-16,1061.316742895275
2007-07-17,1060.1156709999036
2007-07-18,1051.210405713281
2007-07-19,1055.8944158175009
2007-07-20,1070.4922891900326
2007-07-23,1065.8204582257072
2007-07-24,1075.4860121313395
2007-07-25,1072.5394687873643
2007-07-26,1065.8266359423724
2007-07-27,1038.5516557099515
2007-07-30,1044.4226518900105
2007-07-31,1049.7523309065293
2007-08-01,1021.4935890932521
2007-08-02,1019.5601567391545
2007-08-03,1028.0222972593656
2007-08-06,1019.0431972887917
2007-08-07,1012.3168886737507
2007-08-08,1020.6490851439808
2007-08-09,1031.4993680032765
2007-08-10,1003.7117203716517
2007-08-13,1002.7606166010395
2007-08-14,1004.816774049311
2007-08-15,983.0104726612044
2007-08-16,964.9730833802254
2007-08-17,925.7004209622199
2007-08-20,959.2325279274937
2007-08-21,970.860934786993
2007-08-22,973.4912517000375
2007-08-23,994.5244646588689
2007-08-24,993.4905516645587
2007-08-27,1002.7822638655366
2007-08-28,1006.7303097103679
2007-08-29,991.5480784912611
2007-08-30,997.8070406002457
2007-08-31,1021.6212973424657
2007-09-03,1022.023003536567
2007-09-04,1015.9725715274897
2007-09-05,1011.6189422334271
2007-09-06,1015.070001239062
2007-09-07,1020.3704974612881
2007-09-10,1005.5082428401581
2007-09-11,1005.4515964279486
2007-09-12,1005.4848801114896
2007-09-13,1000.318929994785
2007-09-14,1015.3041820269516
2007-09-17,1011.6893841697022
2007-09-18,994.360058249695
2007-09-19,1027.6485356057603
2007-09-20,1039.6777231372444
2007-09-21,1033.8687895990086
2007-09-24,1043.3562021025139
2007-09-25,1053.9261604907445
2007-09-26,1053.2972898522753
2007-09-27,1077.2648564667707
2007-09-28,1084.7971847339181
2007-10-01,1084.7458707052638
2007-10-02,1104.7900602648751
2007-10-03,1105.2074013820863
2007-10-04,1097.0257423892795
2007-10-05,1102.290880096724
2007-10-08,1098.8583568525698
2007-10-09,1107.0022105487049
2007-10-10,1112.2899942476104
2007-10-11,1125.2794144599077
2007-10-12,1113.142851567093
2007-10-15,1119.2020707263798
2007-10-16,1107.6418867830223
2007-10-17,1096.8153054664494
2007-10-18,1109.3867708550404
2007-10-19,1099.5813165471543
2007-10-22,1078.0419379718128
2007-10-23,1090.5957127734114
2007-10-24,1090.03246030971
2007-10-25,1091.1249744177826
2007-10-26,1111.6689556241574
2007-10-29,1134.9471075639904
2007-10-30,1132.740183722645
2007-10-31,1134.3704788278544
2007-11-01,1141.6035254632804
2007-11-02,1117.2997706404765
2007-11-05,1097.3171909024506
2007-11-06,1102.5895572843513
2007-11-07,1104.2713393256658
2007-11-08,1077.3338018227037
2007-11-09,1079.2735940641162
2007-11-12,1053.276207748956
2007-11-13,1048.0061108902612
2007-11-14,1075.487692052706
2007-11-15,1072.5243752985582
2007-11-16,1053.2306025664102
2007-11-19,1045.6259564345546
2007-11-20,1049.7583420831832
2007-11-21,1029.8295117293687
2007-11-22,1022.7519309780548
2007-11-23,1026.710368629359
2007-11-26,1052.532087758415
2007-11-27,1050.6285562571572
2007-11-28,1041.0766821991983
2007-11-29,1070.3545295792005
2007-11-30,1078.067253577796
2007-12-03,1081.74798331426
2007-12-04,1083.1889431431425
2007-12-05,1086.0834314340607
2007-12-06,1096.3854255993795
2007-12-07,1095.3040994141347
2007-12-10,1087.8685038116444
2007-12-11,1098.7091808967846
2007-12-12,1085.1978625673394
2007-12-13,1061.32053877047
2007-12-14,1044.4915049409572
2007-12-17,1016.1082575074139
2007-12-18,1015.0684703694349
2007-12-19,1014.2691243891386
2007-12-20,1013.9245943299613
2007-12-21,1021.7815228802627
2007-12-24,1030.4590407420822
2007-12-25,1041.1963827929185
2007-12-26,1048.3037390207103
2007-12-27,1046.2908141559403
2007-12-28,1041.07942809446
2007-12-31,1053.0843555787433
2008-01-01,1053.340436825203
2008-01-02,1058.1026337214487
2008-01-03,1053.2709095026125
2008-01-04,1042.3087660899312
2008-01-07,1023.9980835759052
2008-01-08,1022.7873531530494
2008-01-09,1037.2018666110678
2008-01-10,1023.3149937906298
2008-01-11,1013.0644649799777
2008-01-14,1015.0694676842921
2008-01-15,1004.9829783883979
2008-01-16,967.6093989743378
2008-01-17,980.684204736309
2008-01-18,983.8268103434473
2008-01-21,948.6414904483529
2008-01-22,886.1457172401573
2008-01-23,920.421255912236
2008-01-24,929.860165440951
2008-01-25,970.6109337971102
2008-01-28,937.7905314890043
2008-01-29,954.8346517198057
2008-01-30,940.7809792569186
2008-01-31,957.6158706450159
2008-02-01,962.7639598179501
2008-02-04,984.1586895436769
2008-02-05,979.8473835917748
2008-02-06,947.2807472592034
2008-02-07,948.4973140455846
2008-02-08,936.866312159125
2008-02-11,927.5691076019056
2008-02-12,926.0618340808938
2008-02-13,924.4330660446606
2008-02-14,958.9155528792023
2008-02-15,966.1763699630669
2008-02-18,961.1155148523948
2008-02-19,974.5426916516494
2008-02-20,946.7325068710767
2008-02-21,965.3334148320899
2008-02-22,959.1251391693214
2008-02-25,970.026134217939
2008-02-26,972.7884978018886
2008-02-27,993.461124143051
2008-02-28,994.3641816706112
2008-02-29,986.9257346281715
2008-03-03,954.1068624387588
2008-03-04,952.0681774873887
2008-03-05,944.1131107584459
2008-03-06,963.1962619376001
2008-03-07,935.9015350389774
2008-03-10,922.7310201431784
2008-03-11,926.218403806006
2008-03-12,941.2919624082233
2008-03-13,917.481435166028
2008-03-14,906.7819704393718
2008-03-17,886.1834571250263
2008-03-18,888.7213728880332
2008-03-19,904.4100907735987
2008-03-20,902.9756021967944
2008-03-21,915.8710293242672
2008-03-24,914.9254080898437
2008-03-25,942.9433392806818
2008-03-26,951.4085733403782
2008-03-27,941.4325077418787
2008-03-28,956.4548642945308
2008-03-31,939.9433903400723
2008-04-01,935.3860770623945
2008-04-02,962.6042895201052
2008-04-03,974.7585850442867
2008-04-04,972.9010050938997
2008-04-07,980.3753529651605
2008-04-08,966.4289521877162
2008-04-09,956.5213516880242
2008-04-10,961.694532126849
2008-04-11,979.6194307650582
2008-04-14,958.8364847807893
2008-04-15,961.0687077860234
2008-04-16,970.9136168564048
2008-04-17,979.0917138835993
2008-04-18,971.3220765956987
2008-04-21,996.2707772696748
2008-04-22,989.0317122115088
2008-04-23,991.4568169161516
2008-04-24,988.9776360199459
2008-04-25,1000.9972156947761
2008-04-28,1009.3253043167293
2008-04-29,1014.4127156027222
2008-04-30,1006.3619159556387
2008-05-01,1004.0209160501855
2008-05-02,1016.3360990906051
2008-05-05,1016.3299930113351
2008-05-06,1020.3504152894902
2008-05-07,1015.8886434356997
2008-05-08,1009.5284735554658
2008-05-09,995.2578717836938
2008-05-12,992.7408999440189
2008-05-13,1001.0260555642249
2008-05-14,1001.0739280111886
2008-05-15,1016.7570276655806
2008-05-16,1026.0474330815964
2008-05-19,1028.9239183509542
2008-05-20,1023.1349167105469
2008-05-21,1014.6954400008385
2008-05-22,1010.0639744459845
2008-05-23,1005.9782111404747
2008-05-26,983.622836095269
2008-05-27,993.1579672097257
2008-05-28,980.5749891094376
2008-05-29,993.8299333787473
2008-05-30,1005.9658220787204
2008-06-02,1019.5525056389347
2008-06-03,1002.205499926566
2008-06-04,1009.4826693877427
2008-06-05,1001.855546535656
2008-06-06,1009.1038488786321
2008-06-09,987.0416911194329
2008-06-10,963.428660288241
2008-06-11,967.8831626976967
2008-06-12,943.3880588453924
2008-06-13,943.591901613161
2008-06-16,959.981937079704
2008-06-17,963.2185640828884
2008-06-18,969.0226734728614
2008-06-19,946.6195450656372
2008-06-20,938.964912651979
2008-06-23,928.1895715259957
2008-06-24,926.011704958318
2008-06-25,926.3148521680346
2008-06-26,929.7160508744136
2008-06-27,915.1906692754665
2008-06-30,914.0307074986279
2008-07-01,910.3084337138927
2008-07-02,899.6681313753592
2008-07-03,887.936195017597
2008-07-04,886.0461174963922
2008-07-07,893.384658825754
2008-07-08,873.842064634322
2008-07-09,882.7622935366293
2008-07-10,887.3346894054483
2008-07-11,894.8261332240273
2008-07-14,887.4504330108476
2008-07-15,871.9605468711368
2008-07-16,866.3476067000739
2008-07-17,875.3117609782113
2008-07-18,864.3535368574215
2008-07-21,874.134558977047
2008-07-22,887.9027212354304
2008-07-23,901.3750791941802
2008-07-24,915.9766267766903
2008-07-25,894.0809749469855
2008-07-28,896.1171847673065
2008-07-29,876.9853474566086
2008-07-30,890.1590529497452
2008-07-31,891.6938037528176
2008-08-01,881.8332440446522
2008-08-04,865.3016226683178
2008-08-05,859.2500602232261
2008-08-06,871.3346319065186
2008-08-07,861.846477928517
2008-08-08,857.9817822266814
2008-08-11,868.3371235743956
2008-08-12,862.3775022507052
2008-08-13,854.4653468267727
2008-08-14,847.8430556371078
2008-08-15,843.9488051572403
2008-08-18,844.7995929560426
2008-08-19,830.6438623168633
2008-08-20,833.8656350476394
2008-08-21,830.3533777043367
2008-08-22,819.7536810828298
2008-08-25,833.2848231724569
2008-08-26,825.1090583786447
2008-08-27,827.96439243705
2008-08-28,822.9676697968583
