Date,ACWI FM ex USA IMI
2007-11-21,1011.1308447853343
2007-11-22,1014.6619203774775
2007-11-23,1022.8152915397608
2007-11-26,1028.5244814716834
2007-11-27,1024.663230073894
2007-11-28,1036.913517537172
2007-11-29,1049.3449047313302
2007-11-30,1056.6374935447545
2007-12-03,1054.3850741145843
2007-12-04,1048.5221716077099
2007-12-05,1057.2338114170725
2007-12-06,1061.4497893228665
2007-12-07,1068.8901360897075
2007-12-10,1072.993419686714
2007-12-11,1071.6033788635225
2007-12-12,1069.270579191486
2007-12-13,1042.7630811567017
2007-12-14,1031.0352082077388
2007-12-17,1005.9792412846253
2007-12-18,1006.5131108809359
2007-12-19,1004.1625076432167
2007-12-20,1003.9977653071396
2007-12-21,1018.1643828131056
2007-12-24,1024.5789391158942
2007-12-25,1027.5231917741314
2007-12-26,1033.7204575007872
2007-12-27,1037.5608463012256
2007-12-28,1041.3831028326529
2007-12-31,1040.6534396441905
2008-01-01,1040.7679912570434
2008-01-02,1039.5785882775447
2008-01-03,1036.6258205188626
2008-01-04,1021.5037541205069
2008-01-07,1009.9588472023694
2008-01-08,1014.6586861607007
2008-01-09,1008.7124850593455
2008-01-10,1002.2476393453195
2008-01-11,996.9446048507638
2008-01-14,1004.3468209520139
2008-01-15,982.9107442586159
2008-01-16,954.4173798404108
2008-01-17,953.3684204548442
2008-01-18,945.8914119933855
2008-01-21,893.5590263565105
2008-01-22,891.1391980539283
2008-01-23,886.1545442274844
2008-01-24,924.63779433157
2008-01-25,939.5181973283708
2008-01-28,928.2425535726078
2008-01-29,941.5340082408827
2008-01-30,934.6988228051341
2008-01-31,939.4671088447652
2008-02-01,956.6481211619623
2008-02-04,965.189227162536
2008-02-05,937.8205284800986
2008-02-06,928.3563116210461
2008-02-07,913.5062604519871
2008-02-08,914.0119113201133
2008-02-11,907.9582965518263
2008-02-12,928.7962451712241
2008-02-13,928.5271723437486
2008-02-14,942.7358707869594
2008-02-15,936.1088109418539
2008-02-18,943.554015598756
2008-02-19,953.6272966956245
2008-02-20,936.0415319232166
2008-02-21,951.54932397937
2008-02-22,947.3650423263089
2008-02-25,961.9060612032061
2008-02-26,974.009000063833
2008-02-27,988.8990219608577
2008-02-28,982.9875301213991
2008-02-29,968.8840494032977
2008-03-03,951.0720518570555
2008-03-04,943.6305962046938
2008-03-05,953.0900012072914
2008-03-06,953.7253691638864
2008-03-07,936.7690304120702
2008-03-10,922.6425497289223
2008-03-11,932.4036004420972
2008-03-12,950.1191755671308
2008-03-13,939.0923903789649
2008-03-14,931.2655012727075
2008-03-17,901.2098407278501
2008-03-18,921.9269098413139
2008-03-19,914.7763283497283
2008-03-20,900.4655696501571
2008-03-21,904.2149828597796
2008-03-24,906.7115051189973
2008-03-25,940.3347142471467
2008-03-26,946.462713455553
2008-03-27,951.5518736054142
2008-03-28,950.3128777069537
2008-03-31,947.3058636411116
2008-04-01,954.7025765986021
2008-04-02,972.4434080765088
2008-04-03,976.1884167378317
2008-04-04,982.631393379126
2008-04-07,989.9745090361582
2008-04-08,980.2474414635532
2008-04-09,975.9511959273343
2008-04-10,976.5738526879329
2008-04-11,973.4064729925916
2008-04-14,963.1920756866949
2008-04-15,966.8567691744252
2008-04-16,988.0025313679969
2008-04-17,986.3932534067259
2008-04-18,990.4730395182959
2008-04-21,1001.0507652991487
2008-04-22,998.600340329335
2008-04-23,998.3606728716694
2008-04-24,989.7303284045336
2008-04-25,999.1907683569386
2008-04-28,1004.623344402029
2008-04-29,997.5794031822683
2008-04-30,1001.3818749889375
2008-05-01,996.8745843346354
2008-05-02,1011.5053943659307
2008-05-05,1014.4974635159917
2008-05-06,1017.7789500519743
2008-05-07,1015.1592205150348
2008-05-08,1015.5194205630116
2008-05-09,1005.7099866918555
2008-05-12,1011.6352649463057
2008-05-13,1013.0234733178557
2008-05-14,1015.5143290259934
2008-05-15,1024.7808421899804
2008-05-16,1036.7516635574298
2008-05-19,1043.6816698839868
2008-05-20,1035.4727087755164
2008-05-21,1032.3198112961754
2008-05-22,1030.5168173926056
2008-05-23,1021.3463039101299
2008-05-26,1013.3410643729657
2008-05-27,1009.8665897023855
2008-05-28,1009.3529230661995
2008-05-29,1012.0069670157291
2008-05-30,1017.6079679147394
2008-06-02,1015.1035263303928
2008-06-03,1009.4116276457107
2008-06-04,1003.1690023797994
2008-06-05,1005.0709778920013
2008-06-06,1004.4802014595318
2008-06-09,993.6061216791729
2008-06-10,970.8666097693493
2008-06-11,965.5356004439172
2008-06-12,956.0761589303042
2008-06-13,957.6622392752553
2008-06-16,966.8861150947405
2008-06-17,973.9892076889167
2008-06-18,967.8459034932813
2008-06-19,956.9899641276371
2008-06-20,947.625283863558
2008-06-23,939.4123194556056
2008-06-24,936.9298770767849
2008-06-25,942.8125501774181
2008-06-26,936.8431566551694
2008-06-27,930.7002898634058
2008-06-30,934.169472492917
2008-07-01,919.4030052156896
2008-07-02,912.6074411094111
2008-07-03,905.4037659100038
2008-07-04,899.3961515462296
2008-07-07,903.6766379546935
2008-07-08,890.8256045989024
2008-07-09,903.2048972505158
2008-07-10,897.177733317658
2008-07-11,891.184237479925
2008-07-14,892.5287534916603
2008-07-15,877.8386665836887
2008-07-16,876.090867021482
2008-07-17,893.6494576708823
2008-07-18,894.4660086873588
2008-07-21,904.138394625847
2008-07-22,903.7594005769039
2008-07-23,911.9644729323276
2008-07-24,905.2262896700782
2008-07-25,895.7888028891
2008-07-28,892.581487847028
2008-07-29,883.9830505286818
2008-07-30,898.639908509289
2008-07-31,899.7569767625977
2008-08-01,887.1175051837074
2008-08-04,876.9124956908945
2008-08-05,879.093340550275
2008-08-06,887.469033969828
2008-08-07,881.2490157364839
2008-08-08,869.2894149897431
2008-08-11,876.3035882094043
2008-08-12,869.6159487590719
2008-08-13,854.7077050157395
2008-08-14,858.2561447772885
2008-08-15,850.1338004676039
2008-08-18,850.4323185711854
2008-08-19,832.9126054774966
2008-08-20,840.0668153547946
2008-08-21,843.0741415228309
2008-08-22,845.3234549659751
2008-08-25,844.0153262581708
2008-08-26,837.1673613904582
2008-08-27,842.8067434719633
2008-08-28,850.5286461158636
2008-08-29,857.5618949370074
2008-09-01,844.7152336478265
2008-09-02,839.729396979542
2008-09-03,829.0226329336454
2008-09-04,809.1881478003578
2008-09-05,790.4775505628455
2008-09-08,811.1231398598512
2008-09-09,794.9342048583745
2008-09-10,788.2758765029423
2008-09-11,775.0995498104236
2008-09-12,795.3361550156519
2008-09-15,774.1808658332712
2008-09-16,747.9648566115908
2008-09-17,738.3258470623015
2008-09-18,737.8821623870443
2008-09-19,792.8334671084741
2008-09-22,797.8386737176935
2008-09-23,788.0745531695242
2008-09-24,783.8432983501049
2008-09-25,790.6253351678349
2008-09-26,775.9459510833402
2008-09-29,735.8972980540999
2008-09-30,726.0519546435135
2008-10-01,730.601583885619
2008-10-02,708.2762561705356
2008-10-03,709.4407292733341
2008-10-06,653.7988522370143
2008-10-07,648.4202663582672
2008-10-08,609.1190877915978
2008-10-09,603.9879946386102
2008-10-10,558.3479845007769
2008-10-13,597.611786368853
2008-10-14,633.0734225841042
2008-10-15,599.5798869012854
2008-10-16,559.3523953119825
2008-10-17,573.2439710875308
2008-10-20,591.8120757736122
2008-10-21,588.3425970442847
2008-10-22,548.8631204702526
2008-10-23,540.7706828191261
2008-10-24,510.81247858718524
2008-10-27,483.642875080451
2008-10-28,500.7070540775434
2008-10-29,539.2226147607292
2008-10-30,563.7136658293362
2008-10-31,563.2354633371713
2008-11-03,571.7005572890247
2008-11-04,600.7610974882508
2008-11-05,603.1824921585267
2008-11-06,563.577510339498
2008-11-07,565.1947454223431
2008-11-10,575.9084569446494
2008-11-11,547.8459769029682
2008-11-12,532.0486056945298
2008-11-13,524.1361087592808
2008-11-14,529.7007152345356
2008-11-17,519.0442896027594
2008-11-18,514.1127754470336
2008-11-19,500.05748878530227
2008-11-20,474.0936291802063
2008-11-21,474.28328907311527
2008-11-24,503.78501343240646
2008-11-25,516.6814272805397
2008-11-26,516.778522063348
2008-11-27,526.9012122686981
2008-11-28,530.7117794104258
2008-12-01,507.6985464583945
2008-12-02,505.1766099069738
2008-12-03,507.8053508281407
2008-12-04,505.3003582853984
2008-12-05,493.1927439441669
2008-12-08,528.0164810691371
2008-12-09,531.3080438072958
2008-12-10,541.4882015383396
2008-12-11,549.0555085054738
2008-12-12,536.0527462126707
2008-12-15,549.7562788704571
2008-12-16,554.2133008662402
2008-12-17,571.197094665485
2008-12-18,572.898070774345
2008-12-19,557.7464735954042
2008-12-22,549.4021546447018
2008-12-23,547.2361810168501
2008-12-24,544.5305089634345
2008-12-25,545.5516590817497
2008-12-26,547.1802172858314
2008-12-29,557.6822977893598
2008-12-30,563.4116728306118
2008-12-31,561.2984598092829
2009-01-01,561.532588373318
2009-01-02,574.7284619835243
2009-01-05,578.5019914997721
2009-01-06,580.5089177378396
2009-01-07,582.7562690450088
2009-01-08,576.9460083635912
2009-01-09,570.0691434532278
2009-01-12,557.7740471399987
2009-01-13,542.9881674409284
2009-01-14,530.1678561509384
2009-01-15,517.624359170974
2009-01-16,528.735723441476
2009-01-19,521.8494360662459
2009-01-20,505.11256460811757
2009-01-21,502.92186157150724
2009-01-22,501.8278761014874
2009-01-23,492.9756693273677
2009-01-26,508.13358835277694
2009-01-27,516.5506396263783
2009-01-28,528.6150334486312
2009-01-29,522.3895780381926
2009-01-30,512.9135421169354
2009-02-02,501.25228330537465
2009-02-03,510.657749486591
2009-02-04,519.5772864463644
2009-02-05,517.6280130446559
2009-02-06,527.1132604479005
2009-02-09,533.6898275556414
2009-02-10,524.3433953447927
2009-02-11,518.8408944656962
2009-02-12,508.9411600867088
2009-02-13,514.5383615211131
2009-02-16,507.74051673142185
2009-02-17,488.23454536032915
2009-02-18,482.7060378100229
2009-02-19,486.82745608066074
2009-02-20,470.9475667247077
2009-02-23,470.4148765893195
2009-02-24,464.16549690851343
2009-02-25,464.925932985816
2009-02-26,470.68478933650783
2009-02-27,465.7984779664386
2009-03-02,443.0582045135951
2009-03-03,436.8222076470278
2009-03-04,448.3801249064633
2009-03-05,441.3581912073474
2009-03-06,437.8615171950022
2009-03-09,431.8188840306435
2009-03-10,448.71150791528754
2009-03-11,455.4613961249469
2009-03-12,455.72814347645016
2009-03-13,465.8022815389957
2009-03-16,478.3200391227752
2009-03-17,479.732612439126
2009-03-18,482.38104525608543
2009-03-19,503.9503349585483
2009-03-20,497.9174210338165
2009-03-23,514.9580836667485
2009-03-24,517.8451438187661
2009-03-25,520.7610179567048
2009-03-26,526.092055700704
2009-03-27,517.1675038996163
2009-03-30,494.7926331782985
2009-03-31,503.1867113400858
2009-04-01,511.1089171951846
2009-04-02,539.4722805325667
2009-04-03,538.4643778736057
2009-04-06,537.1294588138521
2009-04-07,530.6655044488166
2009-04-08,527.4997694952153
2009-04-09,541.7637570424395
2009-04-10,542.9667842378959
2009-04-13,547.5175622985922
2009-04-14,552.9029262687626
2009-04-15,549.5717990756438
2009-04-16,555.5308441318978
2009-04-17,557.9702138061492
2009-04-20,543.4382956041927
2009-04-21,540.8117100764334
2009-04-22,545.8825900985779
2009-04-23,550.9036897063404
2009-04-24,563.0677276277024
2009-04-27,559.0778529911446
2009-04-28,548.349581277782
2009-04-29,562.7190005595914
2009-04-30,573.3548176414658
2009-05-01,574.2895348616264
2009-05-04,591.5945616695908
2009-05-05,595.6470076021918
2009-05-06,602.0607253364915
2009-05-07,608.7308866140172
2009-05-08,619.1597715397918
2009-05-11,618.9799477871267
2009-05-12,617.7839191249984
2009-05-13,606.7758890670169
2009-05-14,601.7094227242018
2009-05-15,608.6064216518106
2009-05-18,614.121622149588
2009-05-19,629.7076960217948
2009-05-20,640.3335966689294
2009-05-21,630.1053421548922
2009-05-22,635.5623744736815
2009-05-25,637.548060954253
2009-05-26,639.7087835411537
2009-05-27,644.9668646553619
2009-05-28,642.1839122218717
2009-05-29,653.060694000069
2009-06-01,670.7236624616269
2009-06-02,674.8849250793033
2009-06-03,663.5986774675104
2009-06-04,660.8679445788305
2009-06-05,659.0566559946203
2009-06-08,649.7401865315727
2009-06-09,655.1844050387957
2009-06-10,664.9996836721273
2009-06-11,671.9972335513077
2009-06-12,668.9140697965062
2009-06-15,651.050656727694
2009-06-16,647.4940235062176
2009-06-17,637.8338576920485
2009-06-18,639.0208806980758
2009-06-19,644.8233951196069
2009-06-22,631.274635380291
2009-06-23,626.8955528624558
2009-06-24,639.9564862918292
2009-06-25,638.530310836796
2009-06-26,647.7775375936003
2009-06-29,650.9371401235242
2009-06-30,647.4945565594245
2009-07-01,656.6456382092007
2009-07-02,644.3642350371704
2009-07-03,643.4367295928346
2009-07-06,633.8471428162334
2009-07-07,632.0912157715624
2009-07-08,621.5406413666807
2009-07-09,625.72901484248
2009-07-10,621.3979683218744
2009-07-13,620.9066832607349
2009-07-14,632.6931567212072
2009-07-15,650.5545528374139
2009-07-16,655.8371987577195
2009-07-17,659.4778027422559
2009-07-20,671.551473945117
2009-07-21,679.6745002835693
2009-07-22,679.9488167909636
2009-07-23,690.6104478476005
2009-07-24,692.1050911584971
2009-07-27,697.4397199947007
2009-07-28,695.2581950534181
2009-07-29,690.5444651441388
2009-07-30,701.8771037716001
2009-07-31,709.8659984710164
2009-08-03,727.0546071343537
2009-08-04,726.2156283609382
2009-08-05,722.1259176437088
2009-08-06,722.8998596227665
2009-08-07,719.300195547357
2009-08-10,718.6046713360968
2009-08-11,712.9517866187691
2009-08-12,715.5749487529484
2009-08-13,727.8000007211064
2009-08-14,725.1838662991217
2009-08-17,701.6273787702099
2009-08-18,708.4037412495222
2009-08-19,710.1258611998941
2009-08-20,719.9692654323101
2009-08-21,729.5005409171206
2009-08-24,740.5276286367381
2009-08-25,741.885562535849
2009-08-26,736.993302242449
2009-08-27,733.2986334261009
2009-08-28,744.2970537362104
2009-08-31,738.1968142847004
2009-09-01,730.725010035675
2009-09-02,722.4328259691482
2009-09-03,725.5694513667721
2009-09-04,732.3786305607181
2009-09-07,744.6913983922249
2009-09-08,756.3182099088584
2009-09-09,760.1394492320994
2009-09-10,764.6161955972418
2009-09-11,771.1489546423715
2009-09-14,765.0376859749443
2009-09-15,766.8275876875895
2009-09-16,780.7369264570228
2009-09-17,787.6830161607846
2009-09-18,783.4036803090512
2009-09-21,774.9657154078524
2009-09-22,786.163334776328
2009-09-23,785.6570375055916
2009-09-24,774.1384432659552
2009-09-25,770.5373265508817
2009-09-28,772.4314061472969
2009-09-29,772.9912313053845
2009-09-30,776.841898700348
2009-10-01,765.0558080226089
2009-10-02,752.2850648176794
2009-10-05,756.3277920510981
2009-10-06,775.0939884044495
2009-10-07,775.9402333813235
2009-10-08,788.505488419732
2009-10-09,788.9976739968191
2009-10-12,793.5947696863377
2009-10-13,791.71117461167
2009-10-14,806.5287823608031
2009-10-15,808.8969594144307
2009-10-16,801.2232024045426
2009-10-19,812.341762303335
2009-10-20,810.5926384273907
2009-10-21,812.0792262724195
2009-10-22,804.9129494869549
2009-10-23,802.7440230535858
2009-10-26,795.0107038255644
2009-10-27,784.4309588135799
2009-10-28,766.7743226299044
2009-10-29,774.7289266795572
2009-10-30,767.2763058304268
2009-11-02,766.0884133157681
2009-11-03,757.7122336403046
2009-11-04,773.2476157767679
2009-11-05,776.8461150751632
2009-11-06,780.7240727635578
2009-11-09,798.4992262352439
2009-11-10,797.9747687618188
2009-11-11,802.4974088562375
2009-11-12,796.064644574243
2009-11-13,799.7449057657084
2009-11-16,812.6367541913354
2009-11-17,805.2676216100567
2009-11-18,808.2656673326815
2009-11-19,793.6932745745697
2009-11-20,788.807904414253
2009-11-23,803.8269608489354
2009-11-24,797.4133496898905
2009-11-25,806.3408286234701
2009-11-26,786.8727354450698
2009-11-27,783.1490459191837
2009-11-30,787.7026071714286
2009-12-01,807.7166734092515
2009-12-02,811.1115684778932
2009-12-03,813.5069402959847
2009-12-04,808.0568161723264
2009-12-07,805.4659041239598
2009-12-08,795.2667676839663
2009-12-09,789.5034015194902
2009-12-10,791.6233391018025
2009-12-11,792.5613353609743
2009-12-14,799.2194928086733
2009-12-15,794.4486794265345
2009-12-16,801.2221907773439
2009-12-17,784.3268092735248
2009-12-18,779.0084625430738
2009-12-21,784.0893663680419
2009-12-22,786.7047488674323
2009-12-23,794.2181090370789
2009-12-24,798.7335128738348
2009-12-25,798.2472147153791
2009-12-28,803.8181570893964
2009-12-29,806.4848891568599
2009-12-30,799.9664249221371
2009-12-31,804.4892679239415
2010-01-01,804.4892679239415
2010-01-04,819.6705849516102
2010-01-05,823.7232454607991
2010-01-06,825.3721011763133
2010-01-07,821.6322149281993
2010-01-08,825.8539210729442
2010-01-11,836.3455362041564
2010-01-12,832.5183406573897
2010-01-13,828.4586819168957
2010-01-14,834.0064102194389
2010-01-15,827.8826345462996
2010-01-18,830.6646009805982
2010-01-19,828.5183249539431
2010-01-20,812.9004413126032
2010-01-21,802.6530428716111
2010-01-22,794.7579250139995
2010-01-25,790.6687786067514
2010-01-26,783.1715445235761
2010-01-27,775.5212065646596
2010-01-28,772.7669810718996
2010-01-29,768.0362957437685
2010-02-01,770.1438497269878
2010-02-02,780.2659279873858
2010-02-03,779.6973817018809
2010-02-04,759.7837226217644
2010-02-05,741.8230725293863
2010-02-08,742.3297225827179
2010-02-09,746.7385628797332
2010-02-10,749.2921877586896
2010-02-11,752.8705314305246
2010-02-12,753.1543315147098
2010-02-15,753.7290937126801
2010-02-16,762.9154435615797
2010-02-17,771.8658548309043
2010-02-18,773.0388134269059
2010-02-19,765.3648310794147
2010-02-22,773.5969602761908
2010-02-23,768.7147538847764
2010-02-24,766.9520745982646
2010-02-25,756.9632609867675
2010-02-26,767.9954543530723
2010-03-01,771.8800598182456
2010-03-02,781.7927044247358
2010-03-03,791.2356548574438
2010-03-04,786.8628521150712
2010-03-05,796.343571425989
2010-03-08,802.6340418269616
2010-03-09,801.0985495160683
2010-03-10,806.2409275474563
2010-03-11,805.9359099007596
2010-03-12,811.4399667812258
2010-03-15,804.410233283342
2010-03-16,813.0851925507899
2010-03-17,821.5350527577859
2010-03-18,815.4658669109423
2010-03-19,812.0251603446937
2010-03-22,810.3898741093881
2010-03-23,814.4483611271124
2010-03-24,806.6982386562086
2010-03-25,809.1187962063005
2010-03-26,811.288465816863
2010-03-29,818.0866420592768
2010-03-30,819.5990405675332
2010-03-31,821.1381731511636
2010-04-01,831.7840110937922
2010-04-02,832.625675229666
2010-04-05,834.0109948016645
2010-04-06,834.7090983266279
2010-04-07,834.4534730263166
2010-04-08,829.4801471381238
2010-04-09,839.0940461913286
2010-04-12,843.9227109650401
2010-04-13,838.4915103990704
2010-04-14,847.5698067664378
2010-04-15,850.1185527084847
2010-04-16,837.7043324660582
2010-04-19,826.3357084807018
2010-04-20,834.2313381921581
2010-04-21,833.7197174268916
2010-04-22,824.7778471790788
2010-04-23,828.17706448186
2010-04-26,836.3515178997822
2010-04-27,821.8236176553886
2010-04-28,806.4355718768605
2010-04-29,814.7682078085612
2010-04-30,816.7815975567119
2010-05-03,810.993858822057
2010-05-04,791.2272993587754
2010-05-05,777.884851104643
2010-05-06,760.3817864664933
2010-05-07,738.7777404859756
2010-05-10,776.6494716319215
2010-05-11,768.6361941630378
2010-05-12,776.3800401672123
2010-05-13,779.0261837336417
2010-05-14,758.566435449719
2010-05-17,745.4598504470944
2010-05-18,749.2615764129549
2010-05-19,730.2673766462811
2010-05-20,714.3993845083551
2010-05-21,716.9913858714611
2010-05-24,715.4066701521878
2010-05-25,691.969487777685
2010-05-26,704.9725761731909
2010-05-27,723.4216527618345
2010-05-28,728.4587190056945
2010-05-31,729.8454482832421
2010-06-01,725.8345498165916
2010-06-02,722.0162673305625
2010-06-03,734.5761142866068
2010-06-04,720.8530654740847
2010-06-07,704.3323929584102
2010-06-08,703.3136185285151
2010-06-09,712.0816109623339
2010-06-10,723.8993474890726
2010-06-11,728.5789244007689
2010-06-14,743.1958093348735
2010-06-15,748.9525827414894
2010-06-16,753.158515303576
2010-06-17,754.9405125600621
2010-06-18,758.0720807706409
2010-06-21,770.2074900777999
2010-06-22,762.148089805115
2010-06-23,752.9274303918163
2010-06-24,747.4897512621342
2010-06-25,742.1246897536676
2010-06-28,747.0945564848956
2010-06-29,724.1447933847369
2010-06-30,721.3052459393368
2010-07-01,715.9680118890183
2010-07-02,719.9220611849685
2010-07-05,717.1240398495129
2010-07-06,735.8704655119656
2010-07-07,739.6789984881499
2010-07-08,750.0438704863933
2010-07-09,754.9236974130177
2010-07-12,754.7050689526391
2010-07-13,764.7840881639229
2010-07-14,769.911677546501
2010-07-15,768.7501850282932
2010-07-16,759.7706713245384
2010-07-19,755.0207710725342
2010-07-20,754.4290975675937
2010-07-21,758.6417901811903
2010-07-22,770.1493975418147
2010-07-23,774.7436643760395
2010-07-26,782.0406263949889
2010-07-27,784.8729754762162
2010-07-28,787.4419592511948
2010-07-29,789.6957635303394
2010-07-30,785.589350540915
2010-08-02,805.0670643395199
2010-08-03,808.3204089517167
2010-08-04,804.6819752104963
2010-08-05,806.1785563102212
2010-08-06,807.6593887396838
2010-08-09,811.5451954257837
2010-08-10,799.130190906162
2010-08-11,778.47660435404
2010-08-12,773.0280617839992
2010-08-13,773.7955939286679
2010-08-16,777.5085002592059
2010-08-17,785.4456941146999
2010-08-18,785.8256046330821
2010-08-19,782.5308995210339
2010-08-20,769.6482497882977
2010-08-23,771.1165760653689
2010-08-24,762.3134308690189
2010-08-25,753.0688134783891
2010-08-26,761.5590416223812
2010-08-27,765.6592283046521
2010-08-30,768.5779666184208
2010-08-31,764.9656208733498
2010-09-01,784.2547132427828
2010-09-02,788.3245340134637
2010-09-03,795.3974948517929
2010-09-06,802.1904488816389
2010-09-07,794.7957308092847
2010-09-08,796.2389550475607
2010-09-09,802.9753075551221
2010-09-10,803.4177432555985
2010-09-13,816.8433935532557
2010-09-14,821.4713193120946
2010-09-15,820.8902119657926
2010-09-16,817.6936081376717
2010-09-17,817.4642740848061
2010-09-20,826.0616850617452
2010-09-21,825.7155465149974
2010-09-22,830.440671128964
2010-09-23,827.4681649461309
2010-09-24,836.7270451024508
2010-09-27,839.4339251779165
2010-09-28,841.1432418194241
2010-09-29,844.4012303700338
2010-09-30,842.3733606797778
2010-10-01,847.0730402660827
2010-10-04,843.4385871110419
2010-10-05,856.7599149644401
2010-10-06,865.9486691744779
2010-10-07,867.3697265452048
2010-10-08,866.83069944194
2010-10-11,868.881992982895
2010-10-12,862.0996888774418
2010-10-13,876.3028544512995
2010-10-14,884.524168660863
2010-10-15,879.2177774224886
2010-10-18,877.8894046546719
2010-10-19,865.3225950467919
2010-10-20,873.1500008356495
2010-10-21,876.2588431002189
2010-10-22,872.8217896525263
2010-10-25,880.637083347053
2010-10-26,874.6377705224387
2010-10-27,862.5257433264152
2010-10-28,870.0796170190436
2010-10-29,871.8495371457644
2010-11-01,875.2132420263046
2010-11-02,881.9271177057183
2010-11-03,881.3892490159243
2010-11-04,903.4536942167714
2010-11-05,903.483755748351
2010-11-08,901.2451774244083
2010-11-09,903.7108807595957
2010-11-10,890.9716138276129
2010-11-11,889.4964054077085
2010-11-12,881.5107613327975
2010-11-15,879.9452193502125
2010-11-16,863.69471193125
2010-11-17,864.4411936730701
2010-11-18,878.6775415227654
2010-11-19,878.5612760512398
2010-11-22,876.2162204504223
2010-11-23,859.2849904878226
2010-11-24,862.9125404787198
2010-11-25,865.4911966312708
2010-11-26,852.9337037034907
2010-11-29,844.0358523733299
2010-11-30,839.7907822266002
2010-12-01,854.5505552236383
2010-12-02,871.4928907009485
2010-12-03,881.4787143819884
2010-12-06,881.1478895695901
2010-12-07,886.4825293182745
2010-12-08,878.6960544667302
2010-12-09,881.1792488523564
2010-12-10,882.6048187840074
2010-12-13,893.5323244523534
2010-12-14,896.6959850404616
2010-12-15,890.5027025074721
2010-12-16,885.0718416303155
2010-12-17,883.0518355818863
2010-12-20,882.5039781459484
