Date,ACWI ex SOUTH AFRICA IMI
1997-05-26,1439.4782081679568
1997-05-27,1437.5086790812834
1997-05-28,1440.670533464993
1997-05-29,1437.5893547222272
1997-05-30,1433.9083556174724
1997-06-02,1437.3356234913526
1997-06-03,1439.4709541369239
1997-06-04,1437.6076611452788
1997-06-05,1443.1768980009736
1997-06-06,1454.6175190333997
1997-06-09,1466.8751083056177
1997-06-10,1469.4931514108778
1997-06-11,1475.1979791681463
1997-06-12,1483.069943069571
1997-06-13,1490.42614207349
1997-06-16,1497.5384219899634
1997-06-17,1494.3602512600237
1997-06-18,1492.4688980270523
1997-06-19,1500.2652759050318
1997-06-20,1500.0284201839795
1997-06-23,1488.3124421863893
1997-06-24,1500.5771499937389
1997-06-25,1506.984121134152
1997-06-26,1504.7154221220035
1997-06-27,1501.720662302928
1997-06-30,1500.4801419801854
1997-07-01,1506.667731586536
1997-07-02,1516.7839007731948
1997-07-03,1533.9681777466906
1997-07-04,1532.8848849978422
1997-07-07,1533.6895185328253
1997-07-08,1536.6723843755426
1997-07-09,1529.587471119928
1997-07-10,1533.0240172312326
1997-07-11,1535.9947322734247
1997-07-14,1539.0074339460305
1997-07-15,1535.3135330889118
1997-07-16,1552.3538026418448
1997-07-17,1549.3914787643535
1997-07-18,1532.97408791807
1997-07-21,1524.1573613564203
1997-07-22,1541.463842150192
1997-07-23,1548.8558222626089
1997-07-24,1549.3046088040194
1997-07-25,1547.063214364235
1997-07-28,1544.1869459171821
1997-07-29,1548.3172226418042
1997-07-30,1556.5039893347148
1997-07-31,1560.0168904342888
1997-08-01,1547.1778392269086
1997-08-04,1541.981841748757
1997-08-05,1539.601846063875
1997-08-06,1552.3982506834354
1997-08-07,1548.452097194544
1997-08-08,1539.1978475823826
1997-08-11,1530.7034035682611
1997-08-12,1525.6145865940164
1997-08-13,1522.1410336864908
1997-08-14,1517.894867299635
1997-08-15,1504.6555336203114
1997-08-18,1500.3337363459848
1997-08-19,1511.6614415103948
1997-08-20,1525.3870883697707
1997-08-21,1518.869513499679
1997-08-22,1507.1741034746829
1997-08-25,1503.337785727116
1997-08-26,1499.8095191150292
1997-08-27,1495.6718978885467
1997-08-28,1481.939689425277
1997-08-29,1468.2492020323193
1997-09-01,1461.5398714630314
1997-09-02,1483.4170541382948
1997-09-03,1496.0625343668444
1997-09-04,1497.191921166348
1997-09-05,1504.568338169312
1997-09-08,1507.9534990562556
1997-09-09,1514.4046569626048
1997-09-10,1500.7210152291761
1997-09-11,1485.2296565670024
1997-09-12,1492.5876768048195
1997-09-15,1495.0128680874707
1997-09-16,1511.598244311349
1997-09-17,1515.0134014554828
1997-09-18,1519.4479289010526
1997-09-19,1522.5956853446366
1997-09-22,1528.020270736586
1997-09-23,1526.6692700703904
1997-09-24,1533.8219046991958
1997-09-25,1529.2738258421357
1997-09-26,1532.7710218854595
1997-09-29,1538.5695684502678
1997-09-30,1539.4214563796195
1997-10-01,1545.353067083389
1997-10-02,1549.0437523389685
1997-10-03,1555.2560790478592
1997-10-06,1561.3766205434576
1997-10-07,1567.1320781815182
1997-10-08,1563.9708511003646
1997-10-09,1555.8120090168761
1997-10-10,1552.886630963896
1997-10-13,1553.7491179310678
1997-10-14,1552.2168870248613
1997-10-15,1548.4383213138458
1997-10-16,1546.0680686423136
1997-10-17,1526.9937205269073
1997-10-20,1527.557491210817
1997-10-21,1542.372616803676
1997-10-22,1538.7282150860867
1997-10-23,1502.5800339981997
1997-10-24,1495.7161509010434
1997-10-27,1428.451891679178
1997-10-28,1436.261841435153
1997-10-29,1459.7420251218036
1997-10-30,1436.8410999563064
1997-10-31,1449.8375934937626
1997-11-03,1476.8134651201829
1997-11-04,1479.6664092991143
1997-11-05,1481.281742909727
1997-11-06,1474.2989367672396
1997-11-07,1447.5992528571278
1997-11-10,1439.8690359736936
1997-11-11,1440.597235433308
1997-11-12,1411.955390614741
1997-11-13,1416.9904228109513
1997-11-14,1421.8611812364024
1997-11-17,1457.1991291493255
1997-11-18,1455.4344981598829
1997-11-19,1444.9987312345104
1997-11-20,1462.6376540300164
1997-11-21,1476.5320215434233
1997-11-24,1456.8223002283967
1997-11-25,1443.669539315994
1997-11-26,1445.435116882438
1997-11-27,1451.8647815599381
1997-11-28,1455.3195215679661
1997-12-01,1473.8996830977615
1997-12-02,1476.4581896131833
1997-12-03,1479.45153536693
1997-12-04,1479.4155686601619
1997-12-05,1486.5089405827125
1997-12-08,1487.9010308152294
1997-12-09,1482.9993640792704
1997-12-10,1474.7507427396292
1997-12-11,1447.6947526677966
1997-12-12,1443.6972620654813
1997-12-15,1447.2158066598483
1997-12-16,1455.1307025265637
1997-12-17,1470.0081944775484
1997-12-18,1458.4442642087172
1997-12-19,1436.8127945167942
1997-12-22,1433.3698200034974
1997-12-23,1428.2707532965248
1997-12-24,1424.1905518691212
1997-12-25,1424.4173031199891
1997-12-26,1428.9968813001228
1997-12-29,1449.67045538192
1997-12-30,1468.6559268664628
1997-12-31,1469.558310389926
1998-01-01,1469.584794611353
1998-01-02,1470.982580719962
1998-01-05,1472.192636576259
1998-01-06,1458.0647390367467
1998-01-07,1453.2865640264056
1998-01-08,1440.9948816885412
1998-01-09,1409.791964967377
1998-01-12,1396.0307568046237
1998-01-13,1417.3971101488835
1998-01-14,1431.2611456588022
1998-01-15,1425.930944874642
1998-01-16,1451.9950533743827
1998-01-19,1461.9540999442324
1998-01-20,1473.3367568375018
1998-01-21,1472.15836078791
1998-01-22,1466.0636543220717
1998-01-23,1468.0742025932852
1998-01-26,1473.321364073532
1998-01-27,1486.289726064979
1998-01-28,1496.4369432342498
1998-01-29,1500.236569749737
1998-01-30,1495.5065149215343
1998-02-02,1522.358825315863
1998-02-03,1532.8714601997594
1998-02-04,1537.4688901681131
1998-02-05,1545.65951348823
1998-02-06,1553.1245575960822
1998-02-09,1550.2246645673163
1998-02-10,1560.4016833894184
1998-02-11,1563.5679806066767
1998-02-12,1563.228875356756
1998-02-13,1552.1162111854844
1998-02-16,1551.6105375376892
1998-02-17,1557.4993049110844
1998-02-18,1566.8696093889896
1998-02-19,1563.5219771921982
1998-02-20,1566.9489525297374
1998-02-23,1575.0990469882179
1998-02-24,1565.44817761837
1998-02-25,1580.0725986494565
1998-02-26,1592.6795877470165
1998-02-27,1601.3207331524666
1998-03-02,1612.746329437481
1998-03-03,1613.8844761747637
1998-03-04,1601.9841035712225
1998-03-05,1581.9788107258116
1998-03-06,1605.66770170928
1998-03-09,1606.3237937628712
1998-03-10,1617.4677821288317
1998-03-11,1619.6350234015044
1998-03-12,1621.4960636686494
1998-03-13,1634.7397945827176
1998-03-16,1639.0369628021779
1998-03-17,1646.6483275544163
1998-03-18,1643.954148261304
1998-03-19,1650.9714040707574
1998-03-20,1659.4693470361494
1998-03-23,1662.2003121800205
1998-03-24,1670.704638890266
1998-03-25,1676.2326648235107
1998-03-26,1677.7009035691524
1998-03-27,1674.3429014353776
1998-03-30,1660.5961912295434
1998-03-31,1667.7452572982604
1998-04-01,1674.324221089231
1998-04-02,1677.5390822913287
1998-04-03,1678.5514514937524
1998-04-06,1685.2545885898926
1998-04-07,1677.9254801148638
1998-04-08,1677.4350533419527
1998-04-09,1693.8465911350377
1998-04-10,1694.0727871710646
1998-04-13,1692.2366774757297
1998-04-14,1706.1876380904848
1998-04-15,1712.2650937626756
1998-04-16,1690.8628304878634
1998-04-17,1697.5294464990866
1998-04-20,1703.5309422930777
1998-04-21,1709.454388641544
1998-04-22,1709.8899362203815
1998-04-23,1694.3452929463408
1998-04-24,1682.093653837713
1998-04-27,1643.4573533024843
1998-04-28,1648.650119521645
1998-04-29,1656.9297050521784
1998-04-30,1681.1644380915573
1998-05-01,1691.9702611934601
1998-05-04,1701.3040646541401
1998-05-05,1694.6702030064348
1998-05-06,1683.691538827886
1998-05-07,1667.936466610775
1998-05-08,1679.0134967107806
1998-05-11,1683.9389166375956
1998-05-12,1682.5040577012758
1998-05-13,1682.4209717757396
1998-05-14,1678.8240737724511
1998-05-15,1671.7800675384062
1998-05-18,1654.2849742084986
1998-05-19,1666.1686194270862
1998-05-20,1679.6235575300745
1998-05-21,1684.013539831213
1998-05-22,1681.159403424502
1998-05-25,1679.4739393684008
1998-05-26,1665.9242095580707
1998-05-27,1647.4719250592173
1998-05-28,1651.275229259132
1998-05-29,1648.602430029393
1998-06-01,1637.342304613985
1998-06-02,1644.4246977976977
1998-06-03,1643.3690554557638
1998-06-04,1651.3283537071432
1998-06-05,1663.8228233079687
1998-06-08,1668.9056420832655
1998-06-09,1669.112656053586
1998-06-10,1650.701556765883
1998-06-11,1625.8759016027002
1998-06-12,1615.7615731842125
1998-06-15,1581.9323438068702
1998-06-16,1597.323907061255
1998-06-17,1633.3496717589774
1998-06-18,1638.4969701937619
1998-06-19,1636.5542649705776
1998-06-22,1626.6192881203576
1998-06-23,1638.5140987257162
1998-06-24,1649.917672420319
1998-06-25,1655.21747088213
1998-06-26,1652.779732675076
1998-06-29,1662.5947416730116
1998-06-30,1669.8735233089797
1998-07-01,1688.8453040892693
1998-07-02,1687.500953645238
1998-07-03,1692.9535438805
1998-07-06,1701.3606363052234
1998-07-07,1704.1795038870769
1998-07-08,1712.3820196050483
1998-07-09,1700.5678893614859
1998-07-10,1699.7849404644003
1998-07-13,1708.340387259045
1998-07-14,1726.873105825576
1998-07-15,1729.5128889510881
1998-07-16,1740.3865853562525
1998-07-17,1749.3541032921971
1998-07-20,1753.755116024078
1998-07-21,1732.4359392675792
1998-07-22,1715.8184558567605
1998-07-23,1691.7899279077578
1998-07-24,1692.4534348359068
1998-07-27,1679.6296829483636
1998-07-28,1668.7950861713823
1998-07-29,1661.0729157927651
1998-07-30,1679.2546267571463
1998-07-31,1658.1930828916861
1998-08-03,1636.2860694527888
1998-08-04,1604.65337417174
1998-08-05,1600.4658957002848
1998-08-06,1600.318726715333
1998-08-07,1606.7458591190941
1998-08-10,1587.7890518269744
1998-08-11,1552.7279972178108
1998-08-12,1572.4432130867285
1998-08-13,1559.061590473912
1998-08-14,1552.8766841816957
1998-08-17,1560.7101421677048
1998-08-18,1588.5686732093254
1998-08-19,1591.9750228211592
1998-08-20,1583.7362676851885
1998-08-21,1550.2267662832126
1998-08-24,1552.868056489579
1998-08-25,1562.665135079995
1998-08-26,1537.939778993538
1998-08-27,1483.7655396041496
1998-08-28,1465.20920967506
1998-08-31,1416.9745645475841
1998-09-01,1441.5780186968966
1998-09-02,1454.0184423668693
1998-09-03,1443.6350566624083
1998-09-04,1437.4438032868807
1998-09-07,1459.2472768636537
1998-09-08,1498.9878017121487
1998-09-09,1472.8517403016397
1998-09-10,1443.6714611205564
1998-09-11,1459.1062287264529
1998-09-14,1483.6772289844753
1998-09-15,1492.413779819434
1998-09-16,1500.335142665069
1998-09-17,1467.7417233066608
1998-09-18,1461.3541269463378
1998-09-21,1444.935722851851
1998-09-22,1457.9883396372525
1998-09-23,1493.0458287553868
1998-09-24,1482.3083517685109
1998-09-25,1474.514264260333
1998-09-28,1481.9277720458686
1998-09-29,1482.749450649495
1998-09-30,1446.4992018885612
1998-10-01,1402.267241009236
1998-10-02,1401.7283816666288
1998-10-05,1375.8653481803906
1998-10-06,1389.5505936906316
1998-10-07,1398.621586064412
1998-10-08,1375.1517503676012
1998-10-09,1398.4014741630522
1998-10-12,1431.7319974103448
1998-10-13,1427.4185965843667
1998-10-14,1441.156268755627
1998-10-15,1483.0798791347684
1998-10-16,1508.5217904608712
1998-10-19,1516.2446250665241
1998-10-20,1528.800789565904
1998-10-21,1532.1885222239875
1998-10-22,1539.9146108555071
1998-10-23,1533.9926485763895
1998-10-26,1535.5763780343061
1998-10-27,1536.3967587198026
1998-10-28,1530.7411807266496
1998-10-29,1550.5404245709256
1998-10-30,1569.4490185595353
1998-11-02,1600.0916401854256
1998-11-03,1595.9709873392756
1998-11-04,1616.3332800067237
1998-11-05,1622.4325806846687
1998-11-06,1625.1801166909368
1998-11-09,1602.9968928919764
1998-11-10,1592.4788859536686
1998-11-11,1596.4973218145653
1998-11-12,1582.2251595059101
1998-11-13,1592.3764881798363
1998-11-16,1617.6759510460736
1998-11-17,1616.805038663467
1998-11-18,1622.2974817154616
1998-11-19,1637.017749555364
1998-11-20,1653.5840444813218
1998-11-23,1676.441950962052
1998-11-24,1674.7776696089966
1998-11-25,1673.6794029857779
1998-11-26,1683.3620810885075
1998-11-27,1687.160452916363
1998-11-30,1658.5930816597668
1998-12-01,1651.3557527232872
1998-12-02,1650.6475379463377
1998-12-03,1639.1460836849103
1998-12-04,1656.702814438253
1998-12-07,1665.4907907813426
1998-12-08,1664.5068034072503
1998-12-09,1672.8366451273312
1998-12-10,1660.4475602988825
1998-12-11,1650.9993603792138
1998-12-14,1630.218517611642
1998-12-15,1642.4127690940209
1998-12-16,1647.2323480472971
1998-12-17,1664.2741170723723
1998-12-18,1673.220971060963
1998-12-21,1694.607759168315
1998-12-22,1690.8131019555444
1998-12-23,1716.588765889535
1998-12-24,1713.1083704621365
1998-12-25,1714.634068555417
1998-12-28,1719.501973471078
1998-12-29,1735.7116610039172
1998-12-30,1729.784313920899
1998-12-31,1738.3828897260676
1999-01-01,1738.449604405697
1999-01-04,1752.427000117116
1999-01-05,1766.9786427224567
1999-01-06,1798.0354112628602
1999-01-07,1795.5355380322478
1999-01-08,1794.6299469970845
1999-01-11,1785.6239707435816
1999-01-12,1755.9983142701792
1999-01-13,1730.942750025685
1999-01-14,1719.004447214123
1999-01-15,1744.0046247529488
1999-01-18,1756.9418381833882
1999-01-19,1763.9022651161852
1999-01-20,1772.465135641602
1999-01-21,1752.3922573396985
1999-01-22,1729.4196420379026
1999-01-25,1734.8262080589252
1999-01-26,1750.9548850230858
1999-01-27,1743.8921977754578
1999-01-28,1757.2746964870014
1999-01-29,1769.8012506800083
1999-02-01,1775.0702088389419
1999-02-02,1769.628373312115
1999-02-03,1770.0327679442964
1999-02-04,1750.4868434091636
1999-02-05,1737.6000514690475
1999-02-08,1734.4265711258402
1999-02-09,1704.030950685565
1999-02-10,1702.4604738416945
1999-02-11,1731.4288434729724
1999-02-12,1720.08811899972
1999-02-15,1719.7086383751007
1999-02-16,1722.411530308332
1999-02-17,1705.8297176082626
1999-02-18,1712.1452692109913
1999-02-19,1710.7332927349635
1999-02-22,1738.2400088655552
1999-02-23,1741.2685469220494
1999-02-24,1732.4011079913382
1999-02-25,1725.8396382672545
1999-02-26,1719.1811171342556
1999-03-01,1709.4092426785498
1999-03-02,1700.979098662418
1999-03-03,1697.533676913543
1999-03-04,1707.901972708013
1999-03-05,1746.3644419174957
1999-03-08,1754.8059465671095
1999-03-09,1759.2097014089436
1999-03-10,1773.471506118748
1999-03-11,1782.9787756516207
1999-03-12,1788.2721111922933
1999-03-15,1800.2736926436303
1999-03-16,1803.9930862450265
1999-03-17,1802.4045093400653
1999-03-18,1808.5210982380274
1999-03-19,1808.0587090073286
1999-03-22,1800.924255614099
1999-03-23,1767.3387998010799
1999-03-24,1763.8655599715573
1999-03-25,1789.2341539364027
1999-03-26,1777.7168672208654
1999-03-29,1801.817309334761
1999-03-30,1796.0775055226356
1999-03-31,1796.8146933793555
1999-04-01,1806.7714795606853
1999-04-02,1805.692358899856
1999-04-05,1820.0017682782943
1999-04-06,1829.5624710720172
1999-04-07,1839.9805149265892
1999-04-08,1860.2975374725295
1999-04-09,1864.9477327964335
1999-04-12,1872.7818886411796
1999-04-13,1875.0477687234581
1999-04-14,1867.2887192889393
1999-04-15,1857.3869110044777
1999-04-16,1859.391899609479
1999-04-19,1841.070599864264
1999-04-20,1840.6890599162002
1999-04-21,1858.1534287228983
1999-04-22,1878.8514570493999
1999-04-23,1886.5582536209806
1999-04-26,1894.7313792156588
1999-04-27,1905.7801064508355
1999-04-28,1898.197609933595
1999-04-29,1889.1532713678844
1999-04-30,1886.6009825840472
1999-05-03,1899.940992528012
1999-05-04,1888.5276301436256
1999-05-05,1894.3145294439437
1999-05-06,1896.3995555327613
1999-05-07,1899.9409748204698
1999-05-10,1903.176991874724
1999-05-11,1908.1954890923457
1999-05-12,1909.9917756993748
1999-05-13,1912.552100644761
1999-05-14,1884.7034677656688
1999-05-17,1868.294765799402
1999-05-18,1870.2139131550318
1999-05-19,1875.973531115084
1999-05-20,1875.7562372392015
1999-05-21,1867.3850209697098
1999-05-24,1848.3332599692808
1999-05-25,1825.7837612414746
1999-05-26,1834.129639400172
1999-05-27,1814.2874235417107
1999-05-28,1829.485165535927
1999-05-31,1830.369369536215
1999-06-01,1830.1068228239897
1999-06-02,1831.4604675445037
1999-06-03,1835.0749244592453
1999-06-04,1856.7111225835981
1999-06-07,1873.4117431326963
1999-06-08,1871.5944945718095
1999-06-09,1876.9307277518096
1999-06-10,1868.9769104674288
1999-06-11,1869.9562332933283
1999-06-14,1856.2328916954343
1999-06-15,1859.8447444491787
1999-06-16,1883.8435043059944
1999-06-17,1898.4656025167199
1999-06-18,1904.2145048893187
1999-06-21,1915.2380977420346
1999-06-22,1907.0617405646733
1999-06-23,1897.296082602557
1999-06-24,1880.8092004307402
1999-06-25,1884.9395444130387
1999-06-28,1895.4868187096506
1999-06-29,1910.294100031162
1999-06-30,1923.1106307539515
1999-07-01,1944.3372702566107
1999-07-02,1956.6334294106866
1999-07-05,1969.360999214831
1999-07-06,1966.8697715341762
1999-07-07,1963.3785116804122
1999-07-08,1957.3626167950936
1999-07-09,1964.7259547646345
1999-07-12,1964.0998623750322
1999-07-13,1955.9638061565363
1999-07-14,1966.8734414264798
1999-07-15,1987.0920916255936
1999-07-16,1986.7182887677106
1999-07-19,1980.9884214284518
1999-07-20,1960.4689344770286
1999-07-21,1958.282144962158
1999-07-22,1936.3906450315742
1999-07-23,1922.1013838606752
1999-07-26,1913.3522617554015
1999-07-27,1925.5233845287516
1999-07-28,1934.0756839027745
1999-07-29,1917.8365809672182
1999-07-30,1921.0060353092529
1999-08-02,1914.2682684223796
1999-08-03,1908.3144519956577
1999-08-04,1895.7412787215173
1999-08-05,1885.7618206608597
1999-08-06,1872.3173378878198
1999-08-09,1868.0211672421676
1999-08-10,1851.7788180593302
1999-08-11,1863.6318475678224
1999-08-12,1875.5266639713257
1999-08-13,1900.435871170337
1999-08-16,1913.6340356709861
1999-08-17,1921.9813751864685
1999-08-18,1922.9901523951744
1999-08-19,1916.4842072570789
1999-08-20,1935.6320202059892
1999-08-23,1960.5356543729858
1999-08-24,1957.6464189837898
1999-08-25,1972.3497402019357
1999-08-26,1955.7044222446352
1999-08-27,1947.088277186859
1999-08-30,1933.2932155584997
1999-08-31,1925.3943484715292
1999-09-01,1944.805340182493
1999-09-02,1934.7685968978321
1999-09-03,1965.0495165325938
1999-09-06,1974.8243776518398
1999-09-07,1966.7713295621916
1999-09-08,1960.9445913798324
1999-09-09,1975.8273426976587
1999-09-10,1978.7674179482613
1999-09-13,1976.8862949861884
1999-09-14,1969.4467899741007
1999-09-15,1954.886721586679
1999-09-16,1941.4670125378282
1999-09-17,1950.4827778595582
1999-09-20,1956.539063568509
1999-09-21,1941.6619716773082
1999-09-22,1933.8625203935753
1999-09-23,1912.3329889900015
1999-09-24,1894.9031573432444
1999-09-27,1898.702402791359
1999-09-28,1901.7788780339554
1999-09-29,1894.1996363230862
1999-09-30,1914.1055129371782
1999-10-01,1918.7621110074713
1999-10-04,1937.426312197201
1999-10-05,1936.4764974459656
1999-10-06,1957.4893159225078
1999-10-07,1962.2719215069287
1999-10-08,1970.5057375339807
1999-10-11,1976.3262805688119
1999-10-12,1963.3103137889211
1999-10-13,1932.14086315684
1999-10-14,1931.105629861274
1999-10-15,1898.7280566037805
1999-10-18,1880.8487887985323
1999-10-19,1895.966240805314
1999-10-20,1922.1774034014852
1999-10-21,1918.8429326653616
1999-10-22,1939.2941512654083
1999-10-25,1937.3824750324095
1999-10-26,1931.9026156391387
1999-10-27,1933.4855502497592
1999-10-28,1972.6022798850672
1999-10-29,2006.6636449003142
1999-11-01,2003.3882096076663
1999-11-02,2003.7230547863212
1999-11-03,2010.90563279509
1999-11-04,2027.806127606807
1999-11-05,2031.328297446761
1999-11-08,2033.1981970633262
1999-11-09,2032.7623695437953
1999-11-10,2049.4218986009446
1999-11-11,2059.4165873234692
1999-11-12,2068.870908676594
1999-11-15,2075.083736562358
1999-11-16,2091.8162625665614
1999-11-17,2091.216232946823
1999-11-18,2108.4661498373093
1999-11-19,2109.1555156450486
1999-11-22,2113.180477510607
1999-11-23,2103.6448315494827
1999-11-24,2107.397465816236
1999-11-25,2116.4733160642118
1999-11-26,2127.1972772380545
1999-11-29,2121.727304162113
1999-11-30,2093.7588465515387
1999-12-01,2097.6043779439296
1999-12-02,2106.612295287246
1999-12-03,2137.5339628014876
1999-12-06,2148.692489069742
1999-12-07,2148.669547976117
1999-12-08,2143.604301793698
1999-12-09,2146.275748922106
1999-12-10,2156.0840354217303
1999-12-13,2154.5601345455934
1999-12-14,2135.4474413386633
1999-12-15,2133.406630293854
1999-12-16,2153.5173834696902
1999-12-17,2159.5534698374545
1999-12-20,2163.3366978454137
1999-12-21,2177.6897756048957
1999-12-22,2195.559859473701
1999-12-23,2223.16104427128
1999-12-24,2231.8891636652284
1999-12-27,2229.094371356954
1999-12-28,2238.8305174334196
1999-12-29,2252.1894546246817
1999-12-30,2262.6873593694313
1999-12-31,2269.325582158326
2000-01-03,2272.568746420888
2000-01-04,2209.1220772790757
2000-01-05,2174.95134053291
2000-01-06,2148.6944511689035
2000-01-07,2192.471790276578
2000-01-10,2224.142068131982
2000-01-11,2216.732252768046
2000-01-12,2203.6528071274824
2000-01-13,2226.8947705797164
2000-01-14,2243.0420064934488
2000-01-17,2258.048730417029
2000-01-18,2241.4542480083624
2000-01-19,2231.532878324222
2000-01-20,2228.9709190555427
2000-01-21,2227.1944767653977
2000-01-24,2200.1787090507573
2000-01-25,2192.127169357083
2000-01-26,2198.2457868526376
2000-01-27,2201.9280201799106
2000-01-28,2166.1941120592573
2000-01-31,2164.2464275289344
2000-02-01,2179.2120718825004
2000-02-02,2191.8900958396575
2000-02-03,2229.7872006300804
2000-02-04,2235.7252601713326
2000-02-07,2235.9324876090272
2000-02-08,2262.841054445231
2000-02-09,2250.5381863952207
2000-02-10,2252.102261083275
2000-02-11,2234.510940350448
2000-02-14,2226.511459684344
2000-02-15,2221.355462750241
2000-02-16,2219.9870780245587
2000-02-17,2236.152363332104
2000-02-18,2203.090058407651
2000-02-21,2187.559718211831
2000-02-22,2189.515597761086
2000-02-23,2210.41109949364
2000-02-24,2212.5309699281574
2000-02-25,2207.875472896927
2000-02-28,2207.051108735939
2000-02-29,2226.863412674805
2000-03-01,2264.1829776148525
2000-03-02,2274.730840723139
2000-03-03,2298.533459285101
2000-03-06,2289.7773342279124
2000-03-07,2263.0721519541444
2000-03-08,2262.3381331292194
2000-03-09,2299.216490643927
2000-03-10,2295.868844187319
2000-03-13,2248.7663996342153
2000-03-14,2225.958199360999
2000-03-15,2226.0684507483465
2000-03-16,2291.056515464886
2000-03-17,2306.09216578796
2000-03-20,2291.261094271055
2000-03-21,2313.5253256903493
2000-03-22,2322.036486730368
2000-03-23,2339.57639928195
2000-03-24,2356.0651616463133
2000-03-27,2355.5116244742494
2000-03-28,2347.1506811255067
2000-03-29,2336.13058410468
2000-03-30,2294.4423733358735
2000-03-31,2316.2435749175233
2000-04-03,2283.814185208239
2000-04-04,2257.2146284546557
2000-04-05,2247.8230076516325
2000-04-06,2272.1390251701982
2000-04-07,2301.0731636244022
2000-04-10,2284.870709690652
