Date,SELECT OECD COUNTRIES IMI
1999-06-21,1093.9161585631653
1999-06-22,1088.564224856158
1999-06-23,1083.0686079850811
1999-06-24,1073.5232876986445
1999-06-25,1076.4872234639427
1999-06-28,1082.5525498735121
1999-06-29,1091.2373164388205
1999-06-30,1099.095487590181
1999-07-01,1111.3558313783728
1999-07-02,1117.8922311870253
1999-07-05,1125.0200471507646
1999-07-06,1123.8725219841258
1999-07-07,1122.1828847293766
1999-07-08,1118.7795154445619
1999-07-09,1123.1064973045732
1999-07-12,1122.9380932030783
1999-07-13,1118.5271616618145
1999-07-14,1125.50344783499
1999-07-15,1137.3432132409876
1999-07-16,1137.828036816763
1999-07-19,1134.3045541215577
1999-07-20,1121.8775685147207
1999-07-21,1120.7375976100832
1999-07-22,1108.0361273129283
1999-07-23,1100.2856166613865
1999-07-26,1095.8775286936493
1999-07-27,1103.2438055137745
1999-07-28,1107.6207804049998
1999-07-29,1098.0088874767414
1999-07-30,1100.010936750455
1999-08-02,1096.360426620837
1999-08-03,1092.6673656429105
1999-08-04,1085.3022295824521
1999-08-05,1080.127351479134
1999-08-06,1072.4248849265293
1999-08-09,1069.8865400506104
1999-08-10,1060.7651299360887
1999-08-11,1068.2762772276471
1999-08-12,1074.8940096913414
1999-08-13,1089.7833283508699
1999-08-16,1096.7815133939584
1999-08-17,1102.0243084065075
1999-08-18,1102.32601522548
1999-08-19,1098.0808643408795
1999-08-20,1108.8411955389208
1999-08-23,1123.141786021397
1999-08-24,1121.5751787130673
1999-08-25,1130.0671483802762
1999-08-26,1120.1137563022223
1999-08-27,1115.3301899258352
1999-08-30,1106.9572066526641
1999-08-31,1102.4787151289358
1999-09-01,1113.896626868901
1999-09-02,1108.145256118991
1999-09-03,1126.4958956938656
1999-09-06,1131.9845399928968
1999-09-07,1127.4202449567524
1999-09-08,1124.1516813454493
1999-09-09,1132.2057285075077
1999-09-10,1133.6322762065552
1999-09-13,1132.3892238540952
1999-09-14,1128.0392533317338
1999-09-15,1120.0662217579165
1999-09-16,1112.4105766155972
1999-09-17,1117.5951777564212
1999-09-20,1121.1391651867773
1999-09-21,1112.5421823001307
1999-09-22,1108.149170375624
1999-09-23,1095.5227207060473
1999-09-24,1085.3650411228664
1999-09-27,1088.018970438099
1999-09-28,1090.0117798828553
1999-09-29,1085.3128633828985
1999-09-30,1097.2696224998188
1999-10-01,1099.8232730450359
1999-10-04,1110.856615544658
1999-10-05,1110.0505285067993
1999-10-06,1122.32325448318
1999-10-07,1124.698260558396
1999-10-08,1129.6458531859823
1999-10-11,1132.9410433978092
1999-10-12,1125.2197597854858
1999-10-13,1107.2503816247452
1999-10-14,1106.49310941572
1999-10-15,1087.8206853204315
1999-10-18,1077.6433076952483
1999-10-19,1086.6508790239743
1999-10-20,1101.5640111850835
1999-10-21,1099.4897954158625
1999-10-22,1111.3596586394633
1999-10-25,1110.1058842829734
1999-10-26,1106.9025799383269
1999-10-27,1108.119002818922
1999-10-28,1131.371415245666
1999-10-29,1151.147734090441
1999-11-01,1149.107143772577
1999-11-02,1149.1470927199844
1999-11-03,1153.2234822082426
1999-11-04,1162.8336098735433
1999-11-05,1164.653398328425
1999-11-08,1165.817063940983
1999-11-09,1165.4741682199297
1999-11-10,1174.995621306759
1999-11-11,1180.7998124152214
1999-11-12,1186.2257316951045
1999-11-15,1189.6351158412963
1999-11-16,1199.4029529830398
1999-11-17,1199.1892181298672
1999-11-18,1209.3159758994532
1999-11-19,1209.1243783050556
1999-11-22,1211.177247595132
1999-11-23,1205.458364848123
1999-11-24,1208.0906564954114
1999-11-25,1213.587145558979
1999-11-26,1219.7795259099828
1999-11-29,1216.3070606714691
1999-11-30,1199.72982896119
1999-12-01,1201.6538305709926
1999-12-02,1206.3119470506624
1999-12-03,1224.265185962015
1999-12-06,1230.3932947483065
1999-12-07,1230.42321477617
1999-12-08,1227.418666287797
1999-12-09,1228.5866452037978
1999-12-10,1234.184793974835
1999-12-13,1232.7994882987305
1999-12-14,1221.6830054507066
1999-12-15,1221.0349597300126
1999-12-16,1232.941668007182
1999-12-17,1235.905138165316
1999-12-20,1237.5048610401627
1999-12-21,1245.6948778842404
1999-12-22,1255.878084870506
1999-12-23,1271.8147449503265
1999-12-24,1276.6362243436247
1999-12-27,1274.673326336582
1999-12-28,1280.1905826576449
1999-12-29,1288.0577450516332
1999-12-30,1293.564022261135
1999-12-31,1297.294156330183
2000-01-03,1298.0998620240644
2000-01-04,1260.535533929569
2000-01-05,1241.6957596252857
2000-01-06,1226.8645339231753
2000-01-07,1252.6300986208294
2000-01-10,1270.1473034947303
2000-01-11,1266.4399831162718
2000-01-12,1258.261266728594
2000-01-13,1271.662201253503
2000-01-14,1280.9449566357334
2000-01-17,1289.299510425877
2000-01-18,1279.4684435110628
2000-01-19,1274.365426880592
2000-01-20,1272.6570652047662
2000-01-21,1271.5239958317356
2000-01-24,1255.2609763718472
2000-01-25,1250.814188597326
2000-01-26,1253.9584176819387
2000-01-27,1255.7161062597945
2000-01-28,1234.5447104167179
2000-01-31,1234.2784073815942
2000-02-01,1242.8004570244811
2000-02-02,1249.9075313544558
2000-02-03,1271.9126426822274
2000-02-04,1274.9025229049578
2000-02-07,1274.699198194603
2000-02-08,1290.3816295461322
2000-02-09,1282.5304823889612
2000-02-10,1282.8494049626634
2000-02-11,1271.6566374653173
2000-02-14,1267.393517973741
2000-02-15,1264.877845713382
2000-02-16,1263.6648550461214
2000-02-17,1272.7448969478748
2000-02-18,1253.606159334474
2000-02-21,1244.677033240046
2000-02-22,1246.9119295522335
2000-02-23,1259.529254828696
2000-02-24,1260.4820396975972
2000-02-25,1258.2256254853346
2000-02-28,1258.3995161904486
2000-02-29,1270.36453831657
2000-03-01,1292.1035311794164
2000-03-02,1298.4272700484814
2000-03-03,1312.3229167259842
2000-03-06,1306.4488048460844
2000-03-07,1290.498260500983
2000-03-08,1289.9744801975864
2000-03-09,1311.9499255273106
2000-03-10,1309.9103242172969
2000-03-13,1283.8945226931835
2000-03-14,1270.48603601823
2000-03-15,1271.3295531703782
2000-03-16,1310.389547765852
2000-03-17,1318.7515922677276
2000-03-20,1310.5407336098735
2000-03-21,1323.2598673595433
2000-03-22,1327.8298617053463
2000-03-23,1337.5102492509604
2000-03-24,1346.934113742768
2000-03-27,1345.5533231765694
2000-03-28,1340.7609085823067
2000-03-29,1334.6015948174295
2000-03-30,1310.7126614590334
2000-03-31,1323.825627267835
2000-04-03,1305.6284599745547
2000-04-04,1290.5099709155177
2000-04-05,1285.4682091307725
2000-04-06,1299.44838624433
2000-04-07,1315.6962154748896
2000-04-10,1305.5520302132031
2000-04-11,1290.1076672666134
2000-04-12,1269.85231286022
2000-04-13,1251.3144158929376
2000-04-14,1198.5342517067888
2000-04-17,1196.8513297817283
2000-04-18,1227.2712303341953
2000-04-19,1226.693039036322
2000-04-20,1230.3405817434307
2000-04-21,1231.7077320992585
2000-04-24,1227.5949020537173
2000-04-25,1250.8471956547285
2000-04-26,1245.8960292331697
2000-04-27,1240.5684394134214
2000-04-28,1244.7767136724074
2000-05-01,1256.449952318417
2000-05-02,1252.107931551441
2000-05-03,1226.5854159764178
2000-05-04,1227.6138201137244
2000-05-05,1238.4917998185767
2000-05-08,1229.5843113924068
2000-05-09,1215.7611674153627
2000-05-10,1194.6132561258926
2000-05-11,1202.6809765306812
2000-05-12,1217.5230091269498
2000-05-15,1229.6176012824358
2000-05-16,1242.279835003095
2000-05-17,1222.2070693615506
2000-05-18,1213.636478651884
2000-05-19,1188.0571578854149
2000-05-22,1173.6497818589723
2000-05-23,1161.9028126115172
2000-05-24,1164.4276224143996
2000-05-25,1166.1033817783486
2000-05-26,1168.245033222401
2000-05-29,1172.881063985693
2000-05-30,1204.4266888752404
2000-05-31,1202.587661036811
2000-06-01,1225.1997444991434
2000-06-02,1261.576150372409
2000-06-05,1262.6069698046995
2000-06-06,1262.7849949464674
2000-06-07,1265.9969160341661
2000-06-08,1260.662679335275
2000-06-09,1259.3979003809434
2000-06-12,1254.0815263037
2000-06-13,1262.372052190621
2000-06-14,1262.9868451188004
2000-06-15,1257.6771478557878
2000-06-16,1254.573700170867
2000-06-19,1267.7850486773668
2000-06-20,1271.010063476451
2000-06-21,1269.7130085339718
2000-06-22,1254.7425507088467
2000-06-23,1244.494958320774
2000-06-26,1247.6919613162304
2000-06-27,1248.1254784718578
2000-06-28,1254.9555120099524
2000-06-29,1248.4397423463802
2000-06-30,1257.5452857198989
2000-07-03,1268.0660026311016
2000-07-04,1267.3297814017028
2000-07-05,1255.6326392809397
2000-07-06,1259.0488539751839
2000-07-07,1272.164798280021
2000-07-10,1274.8992909135143
2000-07-11,1274.8052820411474
2000-07-12,1281.0295829252989
2000-07-13,1280.365677487818
2000-07-14,1289.7664012025111
2000-07-17,1290.6661263425078
2000-07-18,1274.5920925318
2000-07-19,1262.8167796143518
2000-07-20,1274.4266092133266
2000-07-21,1262.2226639399314
2000-07-24,1250.9315230924676
2000-07-25,1255.2976878518919
2000-07-26,1246.9531553423035
2000-07-27,1231.9393958716794
2000-07-28,1206.3845713409582
2000-07-31,1214.835256438474
2000-08-01,1219.6551868295728
2000-08-02,1217.3028118341965
2000-08-03,1215.5839553004837
2000-08-04,1224.3290204094455
2000-08-07,1236.278985099849
2000-08-08,1235.001877772855
2000-08-09,1235.8654028561002
2000-08-10,1232.4741136792425
2000-08-11,1238.2588173987258
2000-08-14,1248.7885638629025
2000-08-15,1250.2085418822596
2000-08-16,1250.8054390269622
2000-08-17,1256.1217417708788
2000-08-18,1253.4060175566694
2000-08-21,1252.397542595761
2000-08-22,1253.724900700502
2000-08-23,1257.189576772526
2000-08-24,1262.7832857715532
2000-08-25,1267.1848435789393
2000-08-28,1271.3431913073748
2000-08-29,1269.0040876331373
2000-08-30,1264.237507900662
2000-08-31,1272.1960476950405
2000-09-01,1286.4338768656314
2000-09-04,1289.0236938578032
2000-09-05,1273.6899275980725
2000-09-06,1259.6932691100894
2000-09-07,1262.8520559098174
2000-09-08,1251.7314715662303
2000-09-11,1242.7370845442838
2000-09-12,1234.7862520278409
2000-09-13,1236.0262720502708
2000-09-14,1238.7811641753462
2000-09-15,1228.1424892366244
2000-09-18,1208.5485722638116
2000-09-19,1216.232819991596
2000-09-20,1211.9971991041102
2000-09-21,1204.9477987206749
2000-09-22,1209.670205617893
2000-09-25,1209.4808510493092
2000-09-26,1202.2683853059623
2000-09-27,1199.8932763281296
2000-09-28,1213.9974236881942
2000-09-29,1208.5933382904916
2000-10-02,1206.7561218008957
2000-10-03,1199.9262228863452
2000-10-04,1201.4117832263828
2000-10-05,1200.906109079235
2000-10-06,1184.2330150874673
2000-10-09,1174.5537664480426
2000-10-10,1165.092406087128
2000-10-11,1146.310900121534
2000-10-12,1124.9309772700265
2000-10-13,1146.7100689370566
2000-10-16,1147.6649498099996
2000-10-17,1130.1797496120525
2000-10-18,1118.204989505113
2000-10-19,1143.845725682993
2000-10-20,1155.3231298972562
2000-10-23,1156.0241576358058
2000-10-24,1162.3129665060019
2000-10-25,1137.954474355062
2000-10-26,1134.4892922437975
2000-10-27,1147.168890054398
2000-10-30,1151.5784502965255
2000-10-31,1172.3734358243646
2000-11-01,1178.9788141494544
2000-11-02,1186.8104905102646
2000-11-03,1189.8579714247476
2000-11-06,1193.3583684888247
2000-11-07,1192.0193947214548
2000-11-08,1176.6565691565856
2000-11-09,1165.3957442963888
2000-11-10,1144.217409957836
2000-11-13,1126.9084966809942
2000-11-14,1148.5334086584844
2000-11-15,1155.1204066720147
2000-11-16,1138.1162924897355
2000-11-17,1133.624018512036
2000-11-20,1110.3697299902929
2000-11-21,1107.9690445544459
2000-11-22,1086.45298848339
2000-11-23,1087.3987888201416
2000-11-24,1101.7308519424935
2000-11-27,1112.5472240243373
2000-11-28,1100.2565040739569
2000-11-29,1097.9249325378887
2000-11-30,1084.838939176423
2000-12-01,1094.6753668539488
2000-12-04,1098.6430768481982
2000-12-05,1131.0917039435915
2000-12-06,1122.8239280888822
2000-12-07,1117.2457282973471
2000-12-08,1135.8201073988341
2000-12-11,1148.4166317374534
2000-12-12,1139.87352267051
2000-12-13,1129.23221195557
2000-12-14,1116.0123781418629
2000-12-15,1099.608719935339
2000-12-18,1103.1313492738848
2000-12-19,1091.9571481555597
2000-12-20,1063.9959773034539
2000-12-21,1063.0091326257498
2000-12-22,1084.6497337104015
2000-12-25,1088.4457745241739
2000-12-26,1092.5843986773916
2000-12-27,1104.9254632760367
2000-12-28,1109.9870279515835
2000-12-29,1107.650493236358
2001-01-01,1107.6561865414835
2001-01-02,1085.4383569059146
2001-01-03,1111.4149855658939
2001-01-04,1109.5607117106892
2001-01-05,1093.7090728123706
2001-01-08,1089.446831942162
2001-01-09,1083.8571665589482
2001-01-10,1088.5736434609862
2001-01-11,1100.0784251888795
2001-01-12,1100.5504058184958
2001-01-15,1099.5038447416712
2001-01-16,1102.1828351673896
2001-01-17,1110.2494676361675
2001-01-18,1123.9144753401117
2001-01-19,1120.0561700100438
2001-01-22,1120.6032470794933
2001-01-23,1130.1407919648616
2001-01-24,1127.8454684201909
2001-01-25,1124.601501574402
2001-01-26,1122.3603368258707
2001-01-29,1128.2980878187648
2001-01-30,1135.0154959299239
2001-01-31,1134.928187715208
2001-02-01,1138.8954689660584
2001-02-02,1121.4023555280348
2001-02-05,1121.626046825125
2001-02-06,1120.326791117366
2001-02-07,1110.8706975933205
2001-02-08,1100.6740222178305
2001-02-09,1089.9688942270413
2001-02-12,1100.2899134986608
2001-02-13,1091.8777407353869
2001-02-14,1087.5612214961538
2001-02-15,1092.6688231735188
2001-02-16,1077.7036596899025
2001-02-19,1076.024333580226
2001-02-20,1060.7218920028404
2001-02-21,1045.4183873402794
2001-02-22,1039.9418102329153
2001-02-23,1034.5792223577482
2001-02-26,1048.9179683297984
2001-02-27,1045.3748815216354
2001-02-28,1034.3707191605358
2001-03-01,1033.5275558281992
2001-03-02,1027.977365701994
2001-03-05,1031.4344732415323
2001-03-06,1045.6259725981229
2001-03-07,1048.7614394322572
2001-03-08,1048.244153651613
2001-03-09,1030.762651299444
2001-03-12,994.6921644231761
2001-03-13,991.7529247340274
2001-03-14,970.1652657316736
2001-03-15,975.455996946623
2001-03-16,955.2848679658701
2001-03-19,964.1786678758737
2001-03-20,956.845760550992
2001-03-21,946.2173767528103
2001-03-22,925.7525553718383
2001-03-23,948.0958601688521
2001-03-26,968.2218434351536
2001-03-27,986.078274530561
2001-03-28,968.2523436178268
2001-03-29,957.6017554723152
2001-03-30,962.5736293941195
2001-04-02,951.2462158638193
2001-04-03,927.8797586269628
2001-04-04,933.0180740621411
2001-04-05,962.1568611357052
2001-04-06,953.3110646298225
2001-04-09,957.9437966623467
2001-04-10,974.4111923030864
2001-04-11,976.0174277413096
2001-04-12,989.1841977216941
2001-04-13,989.0025784104351
2001-04-16,982.4438231000192
2001-04-17,985.9783747234825
2001-04-18,1016.512045088827
2001-04-19,1032.6990521243833
2001-04-20,1028.110671813892
2001-04-23,1015.6499317029044
2001-04-24,1008.8880459841583
2001-04-25,1020.0837330905294
2001-04-26,1027.8194048534842
2001-04-27,1036.2821502840582
2001-04-30,1038.5359131626328
2001-05-01,1052.4921592782698
2001-05-02,1055.2858859167538
2001-05-03,1043.142417566159
2001-05-04,1053.1795495597582
2001-05-07,1053.4742474327538
2001-05-08,1047.7692452633473
2001-05-09,1041.1237964088043
2001-05-10,1043.8419405698548
2001-05-11,1035.912410153597
2001-05-14,1029.1860191825756
2001-05-15,1035.1800414827712
2001-05-16,1050.3911582007747
2001-05-17,1059.4012068346055
2001-05-18,1060.5294805093454
2001-05-21,1074.5001997958686
2001-05-22,1072.9545343053776
2001-05-23,1060.7528412608056
2001-05-24,1061.67693266889
2001-05-25,1052.8739746366277
2001-05-28,1052.5078736186285
2001-05-29,1044.6183757287347
2001-05-30,1028.9405454364155
2001-05-31,1030.445469267741
2001-06-01,1032.6643170545376
2001-06-04,1036.6259068774232
2001-06-05,1046.0948395174844
2001-06-06,1038.3058673351013
2001-06-07,1043.2379586495413
2001-06-08,1036.7487721736577
2001-06-11,1024.5952643838796
2001-06-12,1018.3015294847482
2001-06-13,1015.5052855798747
2001-06-14,1004.0660924299345
2001-06-15,998.3903167722005
2001-06-18,990.3001476034799
2001-06-19,990.1093412008526
2001-06-20,992.2208739791964
2001-06-21,1000.2234555537455
2001-06-22,997.7459414424059
2001-06-25,995.6338413817616
2001-06-26,991.9306680096693
2001-06-27,989.4732126751564
2001-06-28,994.3981346461148
2001-06-29,1001.3649014296636
2001-07-02,1007.3137285282534
2001-07-03,1004.0895918826119
2001-07-04,1000.5305308547879
2001-07-05,987.3859036948688
2001-07-06,968.8676063749825
2001-07-09,971.8038189307189
2001-07-10,965.45446255081
2001-07-11,960.9625284288489
2001-07-12,976.6680612553757
2001-07-13,979.4556948578427
2001-07-16,971.8986907256509
2001-07-17,972.9405740846685
2001-07-18,970.5253796272649
2001-07-19,977.0680473254363
2001-07-20,974.5505764176523
2001-07-23,961.8886589683705
2001-07-24,952.9227852501253
2001-07-25,959.4764936263952
2001-07-26,966.8818539241827
2001-07-27,971.4698318769929
2001-07-30,971.3722720221622
2001-07-31,979.0896421251247
2001-08-01,986.5102825103899
2001-08-02,993.4065540644627
2001-08-03,988.6192005223145
2001-08-06,980.4467480679682
2001-08-07,981.1451620728551
2001-08-08,968.7377431691632
2001-08-09,963.8475150202373
2001-08-10,967.0609101764369
2001-08-13,968.4379870101127
2001-08-14,972.9458000818921
2001-08-15,973.2284601695651
2001-08-16,969.8867512367681
2001-08-17,957.8784017676786
2001-08-20,957.951290357252
2001-08-21,955.717258964173
2001-08-22,962.018211170358
2001-08-23,956.619038551883
2001-08-24,970.3291335866099
2001-08-27,968.6898132074471
2001-08-28,956.90491494622
2001-08-29,950.2621057801373
2001-08-30,934.9991201313221
2001-08-31,936.2676760456509
2001-09-03,929.843876974319
2001-09-04,930.7957511077358
2001-09-05,922.1424803677617
2001-09-06,905.9387020240125
2001-09-07,894.0755968564368
2001-09-10,888.6709876553001
2001-09-11,876.9830577695712
2001-09-12,870.75832873832
2001-09-13,875.3312210239592
2001-09-14,870.218311925475
2001-09-17,844.2482587282278
2001-09-18,840.3414936176736
2001-09-19,832.5522104321007
2001-09-20,807.8976950300126
2001-09-21,787.5489617659143
2001-09-24,814.2497130142469
2001-09-25,824.3361895743567
2001-09-26,822.4095835563472
2001-09-27,828.6231732431545
2001-09-28,846.677720914344
2001-10-01,842.7734493659096
2001-10-02,851.2849692093109
2001-10-03,862.2533566760499
2001-10-04,870.6634185604815
2001-10-05,871.4916005689191
2001-10-08,867.8651427077594
2001-10-09,862.4934499407639
2001-10-10,875.9535931975308
2001-10-11,888.7145721072537
2001-10-12,887.7788498115318
2001-10-15,882.336782647787
2001-10-16,889.6210550098072
2001-10-17,885.7910053907505
2001-10-18,875.1509651500278
2001-10-19,872.6652700198857
2001-10-22,881.2137097898473
2001-10-23,885.1484315376346
2001-10-24,888.054901520379
2001-10-25,892.7311488667461
2001-10-26,898.3192119275277
2001-10-29,884.7474852198208
2001-10-30,870.0165848996745
2001-10-31,871.1380100341605
2001-11-01,884.5065012212759
2001-11-02,885.750097146422
2001-11-05,896.4618805963315
2001-11-06,905.5336102535734
2001-11-07,904.958710128746
2001-11-08,909.2847163392499
2001-11-09,906.7289087397967
2001-11-12,900.8722107432693
2001-11-13,913.1625837388382
2001-11-14,916.6770058522567
2001-11-15,918.7059521016312
2001-11-16,921.112658832938
2001-11-19,929.7200378407698
2001-11-20,922.7988938403047
2001-11-21,917.5312407736137
2001-11-22,920.3554551963786
2001-11-23,924.4733834886249
2001-11-26,932.2727296565505
2001-11-27,927.0901517391393
2001-11-28,913.6181479227307
2001-11-29,918.2928163448447
2001-11-30,921.7638902219024
2001-12-03,912.270538560457
2001-12-04,922.6144512943823
2001-12-05,943.6459956956784
2001-12-06,945.7307273752349
2001-12-07,938.1046521688287
2001-12-10,922.6445450457053
2001-12-11,920.9214095080347
2001-12-12,922.9370380696424
2001-12-13,908.985198677592
2001-12-14,908.2719514163921
2001-12-17,917.7615062725177
2001-12-18,921.2195622165597
2001-12-19,920.373744811962
2001-12-20,914.7289700845806
2001-12-21,917.5820942598324
2001-12-24,915.8554801050708
2001-12-25,915.5594423828907
2001-12-26,917.7125161544737
2001-12-27,928.4213883680949
2001-12-28,933.3427906732844
2001-12-31,930.2830777960168
2002-01-01,930.281368910369
2002-01-02,933.1613970982366
2002-01-03,942.6877922634229
2002-01-04,948.5441198050945
2002-01-07,942.6792396036839
2002-01-08,936.0635903137111
2002-01-09,932.7617293821614
2002-01-10,929.9373684356112
2002-01-11,925.0750774315218
2002-01-14,917.0161876155927
2002-01-15,919.4191620434713
2002-01-16,906.374171267175
2002-01-17,913.0289645825088
2002-01-18,908.9774746154609
2002-01-21,907.751323632838
2002-01-22,901.2750881352541
2002-01-23,906.8344216948045
2002-01-24,911.0101384742111
2002-01-25,907.5736086864416
2002-01-28,910.0696989559373
2002-01-29,892.1803365437124
2002-01-30,892.9285875134234
2002-01-31,903.1684429505752
2002-02-01,898.8223387928372
2002-02-04,884.5344944867763
2002-02-05,876.8919850177534
2002-02-06,870.3863777329057
2002-02-07,871.7315084173514
2002-02-08,880.4754880957552
2002-02-11,891.8558951383978
2002-02-12,891.8511359650914
2002-02-13,898.0447719016987
2002-02-14,900.066899414765
2002-02-15,893.0640881921081
2002-02-18,890.981072650246
2002-02-19,875.3553023683394
2002-02-20,878.9600560118231
2002-02-21,875.8798659878303
2002-02-22,879.2986343321002
2002-02-25,889.2247959894767
2002-02-26,890.5780429069773
2002-02-27,895.545709510695
2002-02-28,895.1850965665454
2002-03-01,910.8726883503715
2002-03-04,933.3557966002066
2002-03-05,929.5658963760526
2002-03-06,940.3353876368338
2002-03-07,946.82661634858
2002-03-08,950.9568998592681
2002-03-11,952.8302901494594
2002-03-12,945.0377712371983
2002-03-13,938.3050107409636
2002-03-14,941.8551821248989
2002-03-15,950.83367960537
2002-03-18,950.27690610704
2002-03-19,955.5361237380279
2002-03-20,945.471148795928
2002-03-21,945.5679271868111
2002-03-22,941.6225839706561
2002-03-25,930.6081187199367
2002-03-26,933.5053894192367
2002-03-27,937.4903212443327
2002-03-28,942.1107971992095
2002-03-29,940.280497805624
2002-04-01,940.8924819873185
2002-04-02,937.0242312491921
2002-04-03,933.0202070256933
2002-04-04,932.854611869924
2002-04-05,931.0597056978146
2002-04-08,928.1855105140147
2002-04-09,924.6286858834062
2002-04-10,934.0629078302005
2002-04-11,918.8983824185974
2002-04-12,921.7183235698793
2002-04-15,921.8190815305488
2002-04-16,939.3807824131701
2002-04-17,942.059852979971
2002-04-18,941.7725242669399
2002-04-19,941.4219636939839
2002-04-22,933.3461078580046
2002-04-23,929.7418481785064
2002-04-24,925.9545058174019
2002-04-25,924.9818209717855
2002-04-26,916.3545794877925
2002-04-29,910.9148019031319
2002-04-30,917.2500365510232
2002-05-01,923.3118561254597
2002-05-02,920.9715828528482
2002-05-03,918.2908009207907
2002-05-06,908.4709926655247
2002-05-07,901.2276572227573
2002-05-08,923.2060788820619
2002-05-09,915.8416267631634
2002-05-10,906.5184335186145
2002-05-13,915.6929047921287
2002-05-14,925.733137205044
2002-05-15,929.5509602605042
2002-05-16,932.8589186697634
2002-05-17,941.2101343042632
2002-05-20,934.5789640240408
2002-05-21,928.281572727743
2002-05-22,930.7573346961818
2002-05-23,934.5447215269555
2002-05-24,929.8617574731137
2002-05-27,928.5844197284388
2002-05-28,925.7058297670256
2002-05-29,921.7550969338483
2002-05-30,919.1106595423462
2002-05-31,920.2027662017726
2002-06-03,906.9485901697471
2002-06-04,902.2549370285532
2002-06-05,902.8058816773682
2002-06-06,892.9660724939048
2002-06-07,888.815733266663
2002-06-10,889.6817961320849
2002-06-11,882.1772818163287
2002-06-12,880.4525042707053
2002-06-13,871.075650547314
2002-06-14,863.6493939599455
