Date,ACWI IMI WITH PARTIAL A SHARES
2017-05-10,2688.174597025121
2017-05-11,2683.9665839525856
2017-05-12,2685.825811525059
2017-05-15,2699.8129548914862
2017-05-16,2707.8048150118625
2017-05-17,2675.9204824262442
2017-05-18,2668.31647140209
2017-05-19,2688.077532558248
2017-05-22,2703.639637553252
2017-05-23,2706.248272988143
2017-05-24,2707.9910183744187
2017-05-25,2718.7786644563207
2017-05-26,2716.624144728682
2017-05-29,2715.3895809657447
2017-05-30,2711.842812032513
2017-05-31,2712.8995416385906
2017-06-01,2730.342397820811
2017-06-02,2747.6997391242703
2017-06-05,2743.734684949865
2017-06-06,2736.387257397115
2017-06-07,2737.9485831839042
2017-06-08,2737.169857809474
2017-06-09,2735.5560012277915
2017-06-12,2727.6378547767404
2017-06-13,2741.77407923219
2017-06-14,2744.926730827863
2017-06-15,2723.475118980564
2017-06-16,2731.6005494321826
2017-06-19,2750.8304397266866
2017-06-20,2731.559807845235
2017-06-21,2727.4364161764256
2017-06-22,2730.826716494767
2017-06-23,2737.217674608869
2017-06-26,2743.1320676046985
2017-06-27,2729.590982476206
2017-06-28,2747.065549052492
2017-06-29,2733.35462858971
2017-06-30,2729.024117633991
2017-07-03,2735.5509640550013
2017-07-04,2731.0260855936876
2017-07-05,2733.1635391356253
2017-07-06,2717.94837489128
2017-07-07,2722.686102602281
2017-07-10,2728.6306908098554
2017-07-11,2729.939449361636
2017-07-12,2754.969475232333
2017-07-13,2763.665241911114
2017-07-14,2779.668790302165
2017-07-17,2782.337695906786
2017-07-18,2784.339969173754
2017-07-19,2798.9246377668474
2017-07-20,2804.5873708981267
2017-07-21,2798.9840546567057
2017-07-24,2796.175868561057
2017-07-25,2803.226784606077
2017-07-26,2804.0101941631256
2017-07-27,2807.8714156726364
2017-07-28,2801.99170043824
2017-07-31,2803.9446772241386
2017-08-01,2816.1814761843925
2017-08-02,2815.0870254797255
2017-08-03,2811.29672676217
2017-08-04,2811.465860944754
2017-08-07,2819.0081865675425
2017-08-08,2813.620660045871
2017-08-09,2803.6323424724383
2017-08-10,2773.8261815187884
2017-08-11,2766.9415787124804
2017-08-14,2789.1453948603585
2017-08-15,2783.5351024660927
2017-08-16,2792.5908222161024
2017-08-17,2772.0956459815466
2017-08-18,2763.973237198739
2017-08-21,2767.523569599462
2017-08-22,2786.1329004333093
2017-08-23,2783.9314216512407
2017-08-24,2783.316598482795
2017-08-25,2790.9643561770963
2017-08-28,2793.7503624237424
2017-08-29,2791.2716217950797
2017-08-30,2797.2242932200074
2017-08-31,2814.033116866725
2017-09-01,2823.8988660663886
2017-09-04,2818.2939981877876
2017-09-05,2807.896517582167
2017-09-06,2813.0637211978706
2017-09-07,2822.5931099211207
2017-09-08,2823.2652136749343
2017-09-11,2847.1257895366775
2017-09-12,2856.372958830727
2017-09-13,2853.723918499698
2017-09-14,2850.4441161203686
2017-09-15,2857.334725733759
2017-09-18,2864.667285519652
2017-09-19,2870.3778511689875
2017-09-20,2875.1394702670345
2017-09-21,2863.303228264529
2017-09-22,2867.3082462438865
2017-09-25,2856.5730893769583
2017-09-26,2847.2113696992633
2017-09-27,2855.624042318887
2017-09-28,2860.9245061778947
2017-09-29,2874.224687981996
2017-10-02,2880.9576320765605
2017-10-03,2891.1807410211795
2017-10-04,2894.0524854132104
2017-10-05,2900.5915604141474
2017-10-06,2898.141622121286
2017-10-09,2895.93469306685
2017-10-10,2910.6245998918494
2017-10-11,2915.4782079587753
2017-10-12,2916.448938948688
2017-10-13,2923.293321169947
2017-10-16,2927.150937953574
2017-10-17,2920.841291935508
2017-10-18,2925.4404748122056
2017-10-19,2925.452333576903
2017-10-20,2929.341998835088
2017-10-23,2920.922788672569
2017-10-24,2922.180253314454
2017-10-25,2912.86554513412
2017-10-26,2914.140497352496
2017-10-27,2925.510604953549
2017-10-30,2926.8048570760166
2017-10-31,2932.3851516250716
2017-11-01,2939.7738358101706
2017-11-02,2942.107381445325
2017-11-03,2944.256064184915
2017-11-06,2947.9458300268384
2017-11-07,2946.9379540294644
2017-11-08,2951.880664632225
2017-11-09,2940.8360997244595
2017-11-10,2937.5285550702524
2017-11-13,2929.911067016928
2017-11-14,2924.25924735191
2017-11-15,2908.187388607835
2017-11-16,2933.1861410562774
2017-11-17,2934.385982534526
2017-11-20,2938.825622515207
2017-11-21,2958.5106285985707
2017-11-22,2964.367783887575
2017-11-23,2967.559055941535
2017-11-24,2975.7630871470383
2017-11-27,2967.5404697623653
2017-11-28,2981.98996235491
2017-11-29,2981.1785117674885
2017-11-30,2989.6487017289883
2017-12-01,2977.8087799004384
2017-12-04,2979.858240069436
2017-12-05,2969.5444703330572
2017-12-06,2956.2411306606723
2017-12-07,2963.8932074079316
2017-12-08,2978.9087983165587
2017-12-11,2990.75755143757
2017-12-12,2990.1116453552404
2017-12-13,2994.221588360119
2017-12-14,2986.236825866816
2017-12-15,2996.488382305652
2017-12-18,3024.76582021715
2017-12-19,3015.4717990232484
2017-12-20,3015.915239572757
2017-12-21,3023.4887807016257
2017-12-22,3024.439467251397
2017-12-25,3024.8439892962056
2017-12-26,3024.0414998045458
2017-12-27,3032.2980520803735
2017-12-28,3040.974183848168
2017-12-29,3038.4228105714856
2018-01-01,3038.230992074789
2018-01-02,3060.7059592154374
2018-01-03,3074.038444124289
2018-01-04,3097.466100698592
2018-01-05,3116.72966301612
2018-01-08,3120.486347615993
2018-01-09,3124.566037608577
2018-01-10,3122.756718368583
2018-01-11,3136.33184007212
2018-01-12,3156.1703028307625
2018-01-15,3168.0980302313515
2018-01-16,3161.7236280111833
2018-01-17,3177.14705037807
2018-01-18,3173.5012334720795
2018-01-19,3190.1333971113304
2018-01-22,3209.0300085441086
2018-01-23,3225.0921980370276
2018-01-24,3230.026762604686
2018-01-25,3234.2635511508383
2018-01-26,3253.8698595275673
2018-01-29,3233.5990911744393
2018-01-30,3201.849583428596
2018-01-31,3202.340831103428
2018-02-01,3201.1961098908237
2018-02-02,3143.9438339343355
2018-02-05,3051.915857716612
2018-02-06,3033.119777298334
2018-02-07,3036.3229192506865
2018-02-08,2964.4986526192733
2018-02-09,2964.5938185241293
2018-02-12,2998.811835392537
2018-02-13,3008.2743519209016
2018-02-14,3047.6168719793236
2018-02-15,3084.857032529117
2018-02-16,3093.974731788008
2018-02-19,3092.7168339209006
2018-02-20,3078.4181247422152
2018-02-21,3074.100848121699
2018-02-22,3070.227154006536
2018-02-23,3104.6062553443803
2018-02-26,3128.6944039777563
2018-02-27,3101.7108095063704
2018-02-28,3068.537060883303
2018-03-01,3034.2551550517537
2018-03-02,3033.137972476156
2018-03-05,3051.5557595703863
2018-03-06,3073.671509957353
2018-03-07,3071.1479243036642
2018-03-08,3084.479468896893
2018-03-09,3118.156037569629
2018-03-12,3129.8770536291954
2018-03-13,3118.8294981479366
2018-03-14,3105.165325776213
2018-03-15,3102.858673620827
2018-03-16,3102.986289239987
2018-03-19,3071.4398774268325
2018-03-20,3073.5908093076982
2018-03-21,3072.918585881135
2018-03-22,3024.291184780697
2018-03-23,2970.8666935067627
2018-03-26,3014.2505112731174
2018-03-27,2998.82641103378
2018-03-28,2984.1163901812006
2018-03-29,3008.8741571752767
2018-03-30,3011.2798822735203
2018-04-02,2975.1039033371303
2018-04-03,2988.4543455766016
2018-04-04,2999.7890516559987
2018-04-05,3027.5473500895528
2018-04-06,2992.60106279623
2018-04-09,3003.275353469614
2018-04-10,3043.843476279123
2018-04-11,3036.0599526506103
2018-04-12,3046.8075334661753
2018-04-13,3042.866876756044
2018-04-16,3055.4933296275312
2018-04-17,3076.4164472754014
2018-04-18,3089.8977864017825
2018-04-19,3082.9817139327915
2018-04-20,3057.800814850989
2018-04-23,3051.0919703679165
2018-04-24,3031.009465053313
2018-04-25,3020.3214695939278
2018-04-26,3040.6479341576037
2018-04-27,3048.67181092354
2018-04-30,3039.1578488303926
2018-05-01,3035.3336346350984
2018-05-02,3025.330960698289
2018-05-03,3015.377222618377
2018-05-04,3037.8673884837795
2018-05-07,3049.816270845109
2018-05-08,3049.2579224565716
2018-05-09,3068.008668004493
2018-05-10,3089.2853922603363
2018-05-11,3103.4643569270033
2018-05-14,3109.51423820802
2018-05-15,3084.5071339949423
2018-05-16,3090.7679820315257
2018-05-17,3092.709178449617
2018-05-18,3086.051791081393
2018-05-21,3098.5438161565125
2018-05-22,3097.4870778835275
2018-05-23,3087.3679413593522
2018-05-24,3082.6031474217157
2018-05-25,3074.819756545832
2018-05-28,3070.680674311692
2018-05-29,3038.484515714498
2018-05-30,3057.354803093431
2018-05-31,3051.1803663934693
2018-06-01,3073.785410148058
2018-06-04,3095.473820874676
2018-06-05,3092.799671916856
2018-06-06,3116.5620518382752
2018-06-07,3117.7376615162375
2018-06-08,3113.9255826349563
2018-06-11,3123.4959157205385
2018-06-12,3126.236628732888
2018-06-13,3117.953668304997
2018-06-14,3117.769004404721
2018-06-15,3102.9414630927627
2018-06-18,3091.341866940839
2018-06-19,3066.478238584033
2018-06-20,3078.3766280127074
2018-06-21,3058.6197691937673
2018-06-22,3071.9759393524537
2018-06-25,3029.565528519482
2018-06-26,3032.6176884836896
2018-06-27,3010.8636825467697
2018-06-28,3012.819026542097
2018-06-29,3032.5264023474033
2018-07-02,3019.5740334223733
2018-07-03,3020.293706042442
2018-07-04,3019.939214452768
2018-07-05,3037.24546458974
2018-07-06,3061.9670564114317
2018-07-09,3089.7555366369206
2018-07-10,3094.9415278865717
2018-07-11,3067.513280743877
2018-07-12,3085.6077959307204
2018-07-13,3091.6614847030437
2018-07-16,3087.140964383997
2018-07-17,3094.711185017739
2018-07-18,3099.236656653651
2018-07-19,3088.5934550281327
2018-07-20,3096.339698763012
2018-07-23,3095.9996203557384
2018-07-24,3111.5504336469294
2018-07-25,3127.119711859264
2018-07-26,3129.742025212149
2018-07-27,3121.588093522785
2018-07-30,3110.5345939240724
2018-07-31,3116.391841455825
2018-08-01,3112.2888766817223
2018-08-02,3104.9024477631733
2018-08-03,3115.3450181255275
2018-08-06,3117.417895525032
2018-08-07,3131.9074175596434
2018-08-08,3130.7378531973477
2018-08-09,3129.4425445423017
2018-08-10,3095.2570752378733
2018-08-13,3071.9842071913786
2018-08-14,3085.639213469571
2018-08-15,3051.7758675067744
2018-08-16,3070.8869475643314
2018-08-17,3080.93197962013
2018-08-20,3093.437104410331
2018-08-21,3107.6416471115167
2018-08-22,3115.7729903375907
2018-08-23,3106.761948768944
2018-08-24,3123.069036165623
2018-08-27,3151.893766019325
2018-08-28,3155.780921975005
2018-08-29,3165.872303323539
2018-08-30,3151.3472785086938
2018-08-31,3144.8156962390935
2018-09-03,3138.8004142986165
2018-09-04,3122.9751621593828
2018-09-05,3104.8410151329595
2018-09-06,3092.672550082656
2018-09-07,3085.7521791437357
2018-09-10,3088.455775796698
2018-09-11,3092.091684966972
2018-09-12,3098.781946401612
2018-09-13,3114.6327422468735
2018-09-14,3124.28266324307
2018-09-17,3112.0190339544897
2018-09-18,3127.975569253499
2018-09-19,3137.046142675383
2018-09-20,3161.4609090276253
2018-09-21,3170.398643860412
2018-09-24,3158.598210205265
2018-09-25,3160.613882496743
2018-09-26,3155.96394877348
2018-09-27,3155.702200805938
2018-09-28,3149.796490083158
2018-10-01,3151.793435499191
2018-10-02,3140.127856258923
2018-10-03,3141.636367768043
2018-10-04,3109.740789154642
2018-10-05,3087.595382263729
2018-10-08,3075.0285875046006
2018-10-09,3066.799096474749
2018-10-10,3002.3113156537647
2018-10-11,2936.427556473054
2018-10-12,2966.513187417485
2018-10-15,2954.6530593235534
2018-10-16,3006.0878123462758
2018-10-17,3003.551473885903
2018-10-18,2967.29441649432
2018-10-19,2961.871385908276
2018-10-22,2954.007757648365
2018-10-23,2920.235365467945
2018-10-24,2859.9447884701376
2018-10-25,2879.799010582812
2018-10-26,2846.6521100690725
2018-10-29,2837.1531382515172
2018-10-30,2865.957715349609
2018-10-31,2903.356015851755
2018-11-01,2935.354906812228
2018-11-02,2940.1886197073622
2018-11-05,2942.549476219555
2018-11-06,2955.0727940082033
2018-11-07,2999.502196527425
2018-11-08,2996.4595824912367
2018-11-09,2965.40508863552
2018-11-12,2917.598096094286
2018-11-13,2914.3214159103254
2018-11-14,2900.6440169890566
2018-11-15,2919.5651449041366
2018-11-16,2928.2904058081076
2018-11-19,2900.2059878980026
2018-11-20,2853.390709801756
2018-11-21,2865.6805663063656
2018-11-22,2865.85876316005
2018-11-23,2853.4172679843914
2018-11-26,2885.738923462166
2018-11-27,2885.9127675091
2018-11-28,2927.9621408906214
2018-11-29,2937.3118892402704
2018-11-30,2944.421430440664
2018-12-03,2983.6715314695684
2018-12-04,2917.4936844593567
2018-12-05,2903.0246787362066
2018-12-06,2873.282001599037
2018-12-07,2842.443471798505
2018-12-10,2818.0128698079593
2018-12-11,2820.2440017197237
2018-12-12,2852.8630210530896
2018-12-13,2850.930195681849
2018-12-14,2806.633098333248
2018-12-17,2768.4025035239983
2018-12-18,2759.159293018105
2018-12-19,2740.8091107328582
2018-12-20,2699.4782758788306
2018-12-21,2662.597400279311
2018-12-24,2621.7421672340215
2018-12-25,2610.5611332345293
2018-12-26,2681.164395349078
2018-12-27,2697.461151336013
2018-12-28,2712.980473450136
2018-12-31,2731.4338754987775
2019-01-01,2731.5877467684177
2019-01-02,2725.1637160519026
2019-01-03,2689.5103478377937
2019-01-04,2758.99475316182
2019-01-07,2786.1427688044655
2019-01-08,2807.14515848924
2019-01-09,2833.981771867263
2019-01-10,2844.2831358989415
2019-01-11,2844.745892900227
2019-01-14,2830.239795844743
2019-01-15,2853.1594815231692
2019-01-16,2859.3093912281406
2019-01-17,2871.0954955670936
2019-01-18,2905.69609855335
2019-01-21,2906.0575899206992
2019-01-22,2875.413172538534
2019-01-23,2876.777550269077
2019-01-24,2884.7635545672465
2019-01-25,2913.5254687574266
2019-01-28,2896.949149465301
2019-01-29,2898.2259035858856
2019-01-30,2926.297470811813
2019-01-31,2953.6368002982144
2019-02-01,2955.281690697614
2019-02-04,2966.2879797260803
2019-02-05,2983.834724357209
2019-02-06,2977.9055689881247
2019-02-07,2950.2465479862385
2019-02-08,2940.0341973308
2019-02-11,2942.2621915695727
2019-02-12,2974.6907511590543
2019-02-13,2985.0859805476343
2019-02-14,2979.3120097190963
2019-02-15,3001.206146168766
2019-02-18,3011.5522623163215
2019-02-19,3016.2237996669046
2019-02-20,3030.586318477409
2019-02-21,3023.8088946181174
2019-02-22,3039.141053808342
2019-02-25,3048.411407712349
2019-02-26,3046.5208877000673
2019-02-27,3046.870589285974
2019-02-28,3036.0329321211198
2019-03-01,3050.4742629318057
2019-03-04,3043.742701480882
2019-03-05,3039.930734019991
2019-03-06,3026.660876482022
2019-03-07,3001.4455396001317
2019-03-08,2983.688267332954
2019-03-11,3017.7039066953434
2019-03-12,3032.4717027678043
2019-03-13,3047.4962620651095
2019-03-14,3047.645543236873
2019-03-15,3065.9870551178874
2019-03-18,3082.058442961545
2019-03-19,3085.052144049549
2019-03-20,3072.8902706409385
2019-03-21,3094.042739346703
2019-03-22,3046.4191912804263
2019-03-25,3032.724874135895
2019-03-26,3054.724901068032
2019-03-27,3044.1118485851325
2019-03-28,3047.088516545795
2019-03-29,3067.4973463181873
2019-04-01,3102.741625771616
2019-04-02,3102.579440030793
2019-04-03,3120.902048765787
2019-04-04,3121.434860597806
2019-04-05,3132.8567420028326
2019-04-08,3137.39154695972
2019-04-09,3125.8014902653445
2019-04-10,3134.864810196913
2019-04-11,3131.925420146953
2019-04-12,3147.677925973564
2019-04-15,3149.812583011817
2019-04-16,3154.4997758291497
2019-04-17,3151.112036224624
2019-04-18,3148.0189310280884
2019-04-19,3148.521706629679
2019-04-22,3147.992829802865
2019-04-23,3165.8931899499235
2019-04-24,3158.3079096080282
2019-04-25,3150.3294765997894
2019-04-26,3162.3542655795945
2019-04-29,3166.5945921008606
2019-04-30,3168.835522951203
2019-05-01,3157.7440299167197
2019-05-02,3147.176388169463
2019-05-03,3171.547530049863
2019-05-06,3152.074490394089
2019-05-07,3110.543603100372
2019-05-08,3103.0851947648866
2019-05-09,3080.2827959228507
2019-05-10,3091.5316617063963
2019-05-13,3033.3713302045653
2019-05-14,3049.501445262457
2019-05-15,3064.732419633038
2019-05-16,3083.6961933579946
2019-05-17,3065.736641376559
2019-05-20,3049.7422091230546
2019-05-21,3069.3293257936884
2019-05-22,3060.742475855354
2019-05-23,3024.7311467773943
2019-05-24,3036.459452233118
2019-05-27,3039.384876916992
2019-05-28,3024.7298714036574
2019-05-29,2998.2687974154114
2019-05-30,3003.033630928454
2019-05-31,2979.077440531638
2019-06-03,2981.226241510109
2019-06-04,3023.067764597147
2019-06-05,3045.409532171673
2019-06-06,3054.1783753095556
2019-06-07,3084.166786529592
2019-06-10,3099.979379122998
2019-06-11,3108.8331280078232
2019-06-12,3100.8509016658104
2019-06-13,3103.962284545968
2019-06-14,3092.7230894083195
2019-06-17,3091.442579060716
2019-06-18,3120.9121537719925
2019-06-19,3139.6332110361873
2019-06-20,3172.8156450479096
2019-06-21,3164.8493149554592
2019-06-24,3163.4227226323337
2019-06-25,3143.3985406491865
2019-06-26,3137.3470561336826
2019-06-27,3153.4788631084725
2019-06-28,3170.552647615191
2019-07-01,3191.310285635039
2019-07-02,3198.24785254772
2019-07-03,3216.3425508840705
2019-07-04,3220.9855283193983
2019-07-05,3207.8829141197325
2019-07-08,3188.2125274087907
2019-07-09,3185.346881845919
2019-07-10,3196.928719298617
2019-07-11,3204.1218824673
2019-07-12,3213.037819304636
2019-07-15,3216.5699041821554
2019-07-16,3209.9134037588624
2019-07-17,3195.2330278608133
2019-07-18,3194.2760386767022
2019-07-19,3192.4408635407262
2019-07-22,3194.4541463071305
2019-07-23,3210.0888671231896
2019-07-24,3222.8319371866323
2019-07-25,3208.422008857726
2019-07-26,3217.9798055904794
2019-07-29,3211.6517584626235
2019-07-30,3201.664927342213
2019-07-31,3180.06372446395
2019-08-01,3156.1784398053146
2019-08-02,3119.172992976475
2019-08-05,3041.3697928954607
2019-08-06,3056.2257539554394
2019-08-07,3062.410797316879
2019-08-08,3110.1159206318844
2019-08-09,3093.6905538332976
2019-08-12,3068.3104534403424
2019-08-13,3086.474884697045
2019-08-14,3024.634422450847
2019-08-15,3019.0451959698485
2019-08-16,3055.3971356882107
2019-08-19,3087.7739054600725
2019-08-20,3073.74367663317
2019-08-21,3095.1091062471055
2019-08-22,3088.155974345782
2019-08-23,3040.4910332976306
2019-08-26,3048.5161746972994
2019-08-27,3048.335233648229
2019-08-28,3058.126542838061
2019-08-29,3087.2798047972487
2019-08-30,3099.9445570327375
2019-09-02,3097.0158571901543
2019-09-03,3080.2588310565147
2019-09-04,3115.2562035318115
2019-09-05,3152.164515965589
2019-09-06,3159.016270272762
2019-09-09,3161.16601874907
2019-09-10,3162.75178907802
2019-09-11,3187.2302535470862
2019-09-12,3197.9884086905463
2019-09-13,3205.771748884041
2019-09-16,3195.011303675905
2019-09-17,3198.6467909021467
2019-09-18,3197.772802794933
2019-09-19,3200.7256251725557
2019-09-20,3194.3164207257737
2019-09-23,3187.75670991981
2019-09-24,3170.850869517348
2019-09-25,3172.085014708212
2019-09-26,3170.869940493306
2019-09-27,3159.62816784574
2019-09-30,3165.0301593771583
2019-10-01,3136.1391977131575
2019-10-02,3087.6271773292
2019-10-03,3101.0038276600753
2019-10-04,3130.5435744111874
2019-10-07,3127.421957671233
2019-10-08,3092.2475280988187
2019-10-09,3108.7024566448654
2019-10-10,3125.3103552706616
2019-10-11,3169.235661588045
2019-10-14,3165.8036750469128
2019-10-15,3193.9043874826557
2019-10-16,3194.4157275269936
2019-10-17,3206.1503679689476
2019-10-18,3196.867460936806
2019-10-21,3216.7273440578897
2019-10-22,3212.4101727799016
2019-10-23,3216.319440088168
2019-10-24,3227.437283482143
2019-10-25,3236.128593784249
2019-10-28,3249.869674647808
2019-10-29,3252.288306858431
2019-10-30,3256.8082415057193
2019-10-31,3252.1113746396504
2019-11-01,3279.604958621525
2019-11-04,3296.975571569027
2019-11-05,3296.7234925224757
2019-11-06,3297.3011418320557
2019-11-07,3306.352287340673
2019-11-08,3306.441205335086
2019-11-11,3299.850247063141
2019-11-12,3305.1760985057736
2019-11-13,3298.199307430281
2019-11-14,3294.9964692966278
2019-11-15,3319.999921581953
2019-11-18,3324.646419869501
2019-11-19,3325.974564115153
2019-11-20,3311.920291703691
2019-11-21,3302.6260725950656
2019-11-22,3308.6375159062745
2019-11-25,3333.7522511104694
2019-11-26,3337.8908983347233
2019-11-27,3350.6666026780786
2019-11-28,3349.029048065303
2019-11-29,3333.3345863434315
2019-12-02,3313.315120909599
2019-12-03,3295.9839277445467
2019-12-04,3312.3982228985865
2019-12-05,3319.0893337936186
2019-12-06,3344.1983841442907
2019-12-09,3340.3768023841685
2019-12-10,3336.256685943236
2019-12-11,3345.420024642197
2019-12-12,3368.1384813744885
2019-12-13,3387.1233568294756
2019-12-16,3410.436483361997
2019-12-17,3414.9742129908173
2019-12-18,3413.583934487474
2019-12-19,3422.416422029041
2019-12-20,3434.385405573158
2019-12-23,3437.282661337534
2019-12-24,3438.7619874664024
2019-12-25,3437.965158435535
2019-12-26,3449.9287797244974
2019-12-27,3459.1671636814667
2019-12-30,3445.613341569661
2019-12-31,3451.1436487692185
2020-01-01,3451.197083164395
2020-01-02,3476.680553267971
2020-01-03,3459.400067622707
2020-01-06,3455.697157826488
2020-01-07,3454.6868562443656
2020-01-08,3457.2548697376
2020-01-09,3479.867703924298
2020-01-10,3478.5274989895747
2020-01-13,3495.856005867653
2020-01-14,3497.2979092303262
2020-01-15,3500.297610443853
2020-01-16,3519.9794835213966
2020-01-17,3532.6942485785135
2020-01-20,3531.9607591314884
2020-01-21,3517.2649130393233
2020-01-22,3520.766061809483
2020-01-23,3511.407921889717
2020-01-24,3495.98430033715
2020-01-27,3440.2206940138894
2020-01-28,3459.8325786004034
2020-01-29,3459.0089140735035
2020-01-30,3446.6870818138764
2020-01-31,3405.6348281558285
2020-02-03,3416.4513508737323
2020-02-04,3465.9632454874877
2020-02-05,3495.8427346279764
2020-02-06,3513.808112375604
2020-02-07,3493.5354606566893
2020-02-10,3502.158708588588
2020-02-11,3518.56564207478
2020-02-12,3540.184914391474
2020-02-13,3534.4219680567085
2020-02-14,3536.133143686852
2020-02-17,3535.2345660821284
2020-02-18,3518.806094631033
2020-02-19,3534.6240925694756
2020-02-20,3518.8954433854633
2020-02-21,3492.8004807211955
2020-02-24,3390.588083780171
2020-02-25,3311.3765228604198
2020-02-26,3290.192648141461
2020-02-27,3182.8541837374646
2020-02-28,3126.1871542612153
2020-03-02,3218.0155199884853
2020-03-03,3182.8093143131864
2020-03-04,3264.2631274620176
2020-03-05,3200.304625262569
2020-03-06,3134.4683693145594
2020-03-09,2910.0899043721392
2020-03-10,2985.1820198648584
2020-03-11,2873.2742265698294
2020-03-12,2596.996877647634
2020-03-13,2727.8400543278744
2020-03-16,2475.219262699745
2020-03-17,2557.949885959322
2020-03-18,2420.776642090014
2020-03-19,2433.166879101033
2020-03-20,2393.8943064375608
2020-03-23,2316.2283415347724
2020-03-24,2510.863568818555
2020-03-25,2581.5291548012874
2020-03-26,2701.558485453097
2020-03-27,2638.492881049754
2020-03-30,2689.568548653878
2020-03-31,2675.579180117362
2020-04-01,2574.551047038205
2020-04-02,2603.054147270127
2020-04-03,2565.0125574913186
2020-04-06,2706.8415395923257
2020-04-07,2736.1253772879872
2020-04-08,2795.064540610303
2020-04-09,2844.0756488292163
2020-04-10,2846.355722163425
2020-04-13,2822.725415266918
2020-04-14,2889.888379087249
2020-04-15,2824.137970956632
2020-04-16,2827.479681365371
2020-04-17,2903.007242916692
2020-04-20,2873.8380562417187
2020-04-21,2788.7608895234443
2020-04-22,2836.433735554407
2020-04-23,2849.020754447017
2020-04-24,2861.222812054521
2020-04-27,2915.932882620289
2020-04-28,2923.129711984934
2020-04-29,2993.713613942656
2020-04-30,2970.589025101719
2020-05-01,2905.3354715229666
2020-05-04,2885.105728381925
2020-05-05,2913.923234254968
2020-05-06,2901.808834886563
2020-05-07,2926.7649276979537
2020-05-08,2981.1706322041277
2020-05-11,2980.1603749381547
2020-05-12,2941.461264112473
2020-05-13,2893.4549164488467
2020-05-14,2890.9878595715995
2020-05-15,2904.382459695757
2020-05-18,2990.0660343446893
2020-05-19,2985.520107707155
2020-05-20,3029.084034775469
2020-05-21,3008.42627253828
2020-05-22,2997.7523340071357
2020-05-25,3013.716156167899
2020-05-26,3064.414066801136
2020-05-27,3095.486044262466
2020-05-28,3106.750229173121
2020-05-29,3107.8657671088476
2020-06-01,3138.4776108154397
2020-06-02,3175.0613672786653
2020-06-03,3230.8254189025465
2020-06-04,3227.9740431994655
2020-06-05,3296.740998852844
2020-06-08,3328.7475341494965
2020-06-09,3309.7180202941245
2020-06-10,3296.004985854519
2020-06-11,3141.61308596316
2020-06-12,3153.515416774866
2020-06-15,3156.0244607692975
2020-06-16,3227.4571462586455
2020-06-17,3225.3838991585408
2020-06-18,3222.807008322811
2020-06-19,3216.373926943151
2020-06-22,3227.7864377329697
2020-06-23,3256.64817566952
2020-06-24,3182.128971203336
2020-06-25,3196.3051312303046
2020-06-26,3148.7296910113578
2020-06-29,3173.7734714966796
2020-06-30,3206.521516966258
2020-07-01,3219.037788912399
2020-07-02,3248.4737961657606
2020-07-03,3250.915559557711
2020-07-06,3307.9500612990737
2020-07-07,3277.1212225526956
2020-07-08,3295.0917947785333
2020-07-09,3281.6027630422363
2020-07-10,3301.877834727641
2020-07-13,3295.1171871977917
2020-07-14,3311.9646614515777
2020-07-15,3355.800027344071
2020-07-16,3335.7243805922903
2020-07-17,3345.706125745491
2020-07-20,3371.506885119959
2020-07-21,3393.513145163273
2020-07-22,3398.9540581019633
2020-07-23,3377.0023586074662
2020-07-24,3349.096388476731
2020-07-27,3379.952773198824
2020-07-28,3367.704604914314
2020-07-29,3395.9279546839234
2020-07-30,3374.473719726706
2020-07-31,3372.090364391012
2020-08-03,3397.4830305233754
2020-08-04,3419.539195232007
2020-08-05,3452.37601462192
2020-08-06,3457.901969825314
2020-08-07,3448.963996966368
2020-08-10,3455.128972155162
2020-08-11,3455.9612121434425
2020-08-12,3495.627479183736
2020-08-13,3496.193002897186
2020-08-14,3487.3753290668656
2020-08-17,3502.062826243378
2020-08-18,3508.8331243918824
2020-08-19,3501.708037584815
2020-08-20,3486.2930206820674
2020-08-21,3492.9308534350466
2020-08-24,3531.5115272982825
2020-08-25,3541.2329426264787
2020-08-26,3569.906473705835
2020-08-27,3565.4278450412353
2020-08-28,3586.0684494583697
2020-08-31,3576.3282002510537
2020-09-01,3598.1930361829627
2020-09-02,3630.944164513536
2020-09-03,3542.095488116981
2020-09-04,3505.7038074392954
2020-09-07,3515.485062223307
2020-09-08,3446.605242399671
2020-09-09,3494.149294608503
2020-09-10,3462.3776601913532
2020-09-11,3463.883552918543
2020-09-14,3508.5221306361595
2020-09-15,3525.72206088231
2020-09-16,3525.2491350139876
2020-09-17,3497.3209287652726
2020-09-18,3479.243546529597
2020-09-21,3418.525139924383
2020-09-22,3432.633397676994
2020-09-23,3381.9566295076597
2020-09-24,3366.1362474571124
2020-09-25,3400.7956349178403
2020-09-28,3457.9211488923406
2020-09-29,3451.3147438895653
2020-09-30,3465.556400123484
2020-10-01,3485.218820661062
2020-10-02,3464.5352154126776
2020-10-05,3523.204713391977
2020-10-06,3503.58491329302
2020-10-07,3539.816181031344
2020-10-08,3568.482498580187
2020-10-09,3596.0918181893826
2020-10-12,3637.712544967671
2020-10-13,3618.7946400580386
2020-10-14,3605.705632074709
2020-10-15,3579.10026289348
2020-10-16,3584.5243653712796
2020-10-19,3558.862961308935
2020-10-20,3567.3402180088124
