Date,AC ASIA IMI WITH PARTIAL A SHARES
2017-04-28,2269.971905232113
2017-05-01,2274.9593338661184
2017-05-02,2286.225882708818
2017-05-03,2284.5874293083148
2017-05-04,2279.955734286318
2017-05-05,2273.2704642308386
2017-05-08,2305.883150286298
2017-05-09,2296.134323844912
2017-05-10,2299.794783373267
2017-05-11,2311.776775194692
2017-05-12,2310.7033408944594
2017-05-15,2314.349438026613
2017-05-16,2327.8884293444535
2017-05-17,2334.36059065655
2017-05-18,2313.2840674459753
2017-05-19,2316.4570168623095
2017-05-22,2336.9397186412257
2017-05-23,2330.4242992905106
2017-05-24,2328.219252675088
2017-05-25,2345.949003646232
2017-05-26,2348.3739433583155
2017-05-29,2348.1183333123568
2017-05-30,2349.853305617178
2017-05-31,2349.782500344803
2017-06-01,2359.2392595097594
2017-06-02,2392.42903891837
2017-06-05,2395.5159356048225
2017-06-06,2396.883269840446
2017-06-07,2398.836527116848
2017-06-08,2394.270710084265
2017-06-09,2388.027719369121
2017-06-12,2383.1389066253037
2017-06-13,2386.4916107346517
2017-06-14,2396.717051683764
2017-06-15,2369.484138037414
2017-06-16,2371.8092260018175
2017-06-19,2385.7782347764846
2017-06-20,2388.741561744371
2017-06-21,2382.7066046608206
2017-06-22,2388.225280377319
2017-06-23,2390.597349695227
2017-06-26,2399.209920184647
2017-06-27,2393.374062800433
2017-06-28,2383.839739362648
2017-06-29,2391.921865209402
2017-06-30,2380.019503027756
2017-07-03,2375.7192497580863
2017-07-04,2361.9566127705193
2017-07-05,2374.57467871284
2017-07-06,2370.5906131119905
2017-07-07,2353.7881923031573
2017-07-10,2362.8482369539565
2017-07-11,2378.24052111153
2017-07-12,2394.294755681631
2017-07-13,2405.5423149504613
2017-07-14,2421.168589326221
2017-07-17,2423.4058309235147
2017-07-18,2434.2278251224216
2017-07-19,2444.7466017000456
2017-07-20,2450.462357995852
2017-07-21,2457.053556327584
2017-07-24,2458.2169450315137
2017-07-25,2448.1460871630898
2017-07-26,2447.69972458436
2017-07-27,2464.8364286503665
2017-07-28,2457.7371812296615
2017-07-31,2468.015338993755
2017-08-01,2481.4780517015197
2017-08-02,2485.3709808514595
2017-08-03,2479.2711570547713
2017-08-04,2474.0232815569657
2017-08-07,2486.485517007363
2017-08-08,2488.50367220558
2017-08-09,2474.901825725089
2017-08-10,2463.087259227738
2017-08-11,2445.907464684109
2017-08-14,2443.0919827365
2017-08-15,2444.560260477243
2017-08-16,2448.8310333994277
2017-08-17,2462.282917468303
2017-08-18,2455.3031852759414
2017-08-21,2456.3665114414875
2017-08-22,2460.208977279607
2017-08-23,2470.4880742553323
2017-08-24,2468.4882338763377
2017-08-25,2476.2459656058654
2017-08-28,2479.8761600147245
2017-08-29,2477.3461225844676
2017-08-30,2480.935411569458
2017-08-31,2489.9698046644635
2017-09-01,2493.272537349046
2017-09-04,2479.3598587850925
2017-09-05,2480.247850898907
2017-09-06,2477.650940450545
2017-09-07,2494.492622821341
2017-09-08,2501.449714190564
2017-09-11,2512.198157560343
2017-09-12,2518.249810949631
2017-09-13,2517.824125459941
2017-09-14,2513.831078358215
2017-09-15,2517.423210185568
2017-09-18,2529.565555196486
2017-09-19,2545.1598839879516
2017-09-20,2547.973776731303
2017-09-21,2534.4138770798195
2017-09-22,2525.0075019956353
2017-09-25,2511.8549010823604
2017-09-26,2499.4845794804246
2017-09-27,2500.283230060692
2017-09-28,2498.844139869952
2017-09-29,2510.1553645686863
2017-10-02,2511.892257432348
2017-10-03,2532.4315326582923
2017-10-04,2538.3034994703844
2017-10-05,2539.6890938520737
2017-10-06,2546.505293726356
2017-10-09,2546.518332910316
2017-10-10,2571.3105170278636
2017-10-11,2573.295958818049
2017-10-12,2581.948412866785
2017-10-13,2595.09054044447
2017-10-16,2613.2969822592413
2017-10-17,2604.9475528950047
2017-10-18,2600.2623641989103
2017-10-19,2594.5406700846447
2017-10-20,2593.7552925659465
2017-10-23,2598.6042079299427
2017-10-24,2600.9142250832633
2017-10-25,2603.6633487020085
2017-10-26,2598.470852998713
2017-10-27,2612.4035297114624
2017-10-30,2624.391962410784
2017-10-31,2624.6188294150506
2017-11-01,2648.730288163273
2017-11-02,2653.3806879520866
2017-11-03,2652.2619174996375
2017-11-06,2654.9777927926075
2017-11-07,2676.852754261842
2017-11-08,2681.5727751988647
2017-11-09,2680.2607749704666
2017-11-10,2672.5876941228944
2017-11-13,2655.7707084328117
2017-11-14,2650.4890200391415
2017-11-15,2623.0731613511252
2017-11-16,2649.9981638721483
2017-11-17,2667.657300853737
2017-11-20,2663.5035342593455
2017-11-21,2687.8933559674197
2017-11-22,2708.533283175616
2017-11-23,2708.532135109122
2017-11-24,2711.252366131434
2017-11-27,2698.887419252511
2017-11-28,2693.65703207688
2017-11-29,2692.764856889792
2017-11-30,2672.356485681494
2017-12-01,2661.678164787938
2017-12-04,2658.8644819692245
2017-12-05,2652.884714461531
2017-12-06,2618.964910810134
2017-12-07,2629.9703166959016
2017-12-08,2647.9333871795006
2017-12-11,2668.93664095212
2017-12-12,2657.3363000256077
2017-12-13,2670.113422114553
2017-12-14,2674.736256809839
2017-12-15,2660.360522284715
2017-12-18,2684.9151245371636
2017-12-19,2682.179353528969
2017-12-20,2682.6327114533747
2017-12-21,2682.114903072688
2017-12-22,2697.591505049794
2017-12-25,2699.3275701861103
2017-12-26,2693.4948179238554
2017-12-27,2703.4505023141023
2017-12-28,2713.9744141688875
2017-12-29,2721.6254325386785
2018-01-01,2720.5719039725846
2018-01-02,2750.9600818275117
2018-01-03,2756.4572267670933
2018-01-04,2791.0135951980083
2018-01-05,2808.6075076488714
2018-01-08,2819.5005933190305
2018-01-09,2831.4212489626516
2018-01-10,2838.8867717829503
2018-01-11,2832.3555966173226
2018-01-12,2839.462426061262
2018-01-15,2855.5690125564547
2018-01-16,2870.2448170905063
2018-01-17,2869.788880491736
2018-01-18,2860.419035149754
2018-01-19,2882.8997865297547
2018-01-22,2888.9698582595943
2018-01-23,2927.5077946838474
2018-01-24,2934.6974654797823
2018-01-25,2930.956879732589
2018-01-26,2941.4251277516905
2018-01-29,2934.4872543209503
2018-01-30,2897.7318811094747
2018-01-31,2886.5751187118626
2018-02-01,2894.9963801200247
2018-02-02,2862.6084956760137
2018-02-05,2812.468318105712
2018-02-06,2713.9227706653014
2018-02-07,2711.3141253203253
2018-02-08,2721.524431291452
2018-02-09,2673.5180694908927
2018-02-12,2686.8201779256933
2018-02-13,2702.3697698566357
2018-02-14,2721.911131081072
2018-02-15,2755.170818775159
2018-02-16,2766.416205869301
2018-02-19,2792.832366892275
2018-02-20,2770.047644931005
2018-02-21,2782.762572465554
2018-02-22,2764.78238031676
2018-02-23,2799.2563353291457
2018-02-26,2815.3798197449696
2018-02-27,2810.298884133761
2018-02-28,2787.8367079950754
2018-03-01,2763.881722183877
2018-03-02,2744.9249810747597
2018-03-05,2712.852306167283
2018-03-06,2749.277584064436
2018-03-07,2733.4461492457845
2018-03-08,2752.1375864587144
2018-03-09,2757.9721040646846
2018-03-12,2805.7994278006177
2018-03-13,2813.7192044114868
2018-03-14,2810.8677579579007
2018-03-15,2815.9306384493616
2018-03-16,2807.5158963218723
2018-03-19,2787.3934317994144
2018-03-20,2784.2425623792587
2018-03-21,2779.5050138501447
2018-03-22,2784.0746354952726
2018-03-23,2706.9467229885854
2018-03-26,2723.9936563042743
2018-03-27,2758.2743324293497
2018-03-28,2721.2318986593314
2018-03-29,2730.5683733858787
2018-03-30,2742.068912088882
2018-04-02,2739.0243001138283
2018-04-03,2731.3036592440117
2018-04-04,2711.0290326162226
2018-04-05,2723.8422274178743
2018-04-06,2724.232527802034
2018-04-09,2742.3524500875433
2018-04-10,2762.3134635711936
2018-04-11,2765.5306277424315
2018-04-12,2750.0994535505492
2018-04-13,2752.200677089848
2018-04-16,2750.103805852894
2018-04-17,2740.8842495348845
2018-04-18,2763.3851128042716
2018-04-19,2777.4935590574696
2018-04-20,2754.6854532468606
2018-04-23,2734.47880642424
2018-04-24,2738.9594511502437
2018-04-25,2721.092156564826
2018-04-26,2721.7125638574753
2018-04-27,2743.076253193949
2018-04-30,2757.6583862808297
2018-05-01,2752.9711578558504
2018-05-02,2740.038510524878
2018-05-03,2737.8413545798317
2018-05-04,2728.596459684649
2018-05-07,2734.5982169279673
2018-05-08,2747.627005789107
2018-05-09,2736.7702712397877
2018-05-10,2751.8139902985204
2018-05-11,2778.1095688086634
2018-05-14,2792.6608382716363
2018-05-15,2766.478569823711
2018-05-16,2762.7389384302587
2018-05-17,2756.0910898953925
2018-05-18,2761.2669459962544
2018-05-21,2756.2543966476346
2018-05-22,2756.938967190683
2018-05-23,2750.225026989134
2018-05-24,2751.4322773236554
2018-05-25,2750.036882128124
2018-05-28,2756.7002807591048
2018-05-29,2743.4997658699185
2018-05-30,2704.039168577482
2018-05-31,2729.9348483390386
2018-06-01,2728.4764163974974
2018-06-04,2763.336399334207
2018-06-05,2765.731468716285
2018-06-06,2774.092584362155
2018-06-07,2789.4996865983417
2018-06-08,2771.406176410656
2018-06-11,2774.1200217553182
2018-06-12,2776.787311056649
2018-06-13,2771.2909422233593
2018-06-14,2747.477319646098
2018-06-15,2737.9536400027305
2018-06-18,2718.058169309249
2018-06-19,2670.6992132541623
2018-06-20,2684.088096283279
2018-06-21,2667.200097768408
2018-06-22,2669.7688562570374
2018-06-25,2638.566199006838
2018-06-26,2634.051179830366
2018-06-27,2607.008790059173
2018-06-28,2596.236260596361
2018-06-29,2620.1920030560386
2018-07-02,2585.9262050296893
2018-07-03,2577.0869462735564
2018-07-04,2573.330843700223
2018-07-05,2555.9598905707135
2018-07-06,2575.2146921031595
2018-07-09,2607.660994342471
2018-07-10,2607.857171571054
2018-07-11,2582.9576656722993
2018-07-12,2585.78882771639
2018-07-13,2607.41388911606
2018-07-16,2600.660261426169
2018-07-17,2602.4849446681123
2018-07-18,2604.508936937111
2018-07-19,2594.1634016167077
2018-07-20,2610.7201296831786
2018-07-23,2611.162056570377
2018-07-24,2630.1728176999227
2018-07-25,2648.573221283232
2018-07-26,2656.2039174133265
2018-07-27,2666.019472942416
2018-07-30,2654.436648539318
2018-07-31,2632.8752883568245
2018-08-01,2642.1402649487004
2018-08-02,2609.941359906097
2018-08-03,2608.6549268541016
2018-08-06,2600.646155909261
2018-08-07,2624.2999392453034
2018-08-08,2630.5061356412307
2018-08-09,2634.150822340795
2018-08-10,2610.969230792085
2018-08-13,2558.2341349606163
2018-08-14,2570.7020663240496
2018-08-15,2549.3585053688594
2018-08-16,2532.6293633542386
2018-08-17,2549.135707138729
2018-08-20,2560.063237298444
2018-08-21,2569.7878334483603
2018-08-22,2583.8993880786397
2018-08-23,2574.37247924445
2018-08-24,2579.7465306507747
2018-08-27,2617.151411573155
2018-08-28,2623.124762036068
2018-08-29,2625.9070268176524
2018-08-30,2621.026195745738
2018-08-31,2618.0739266698965
2018-09-03,2596.293961483035
2018-09-04,2591.511960521172
2018-09-05,2553.159168492978
2018-09-06,2542.5764748350243
2018-09-07,2535.1734641331414
2018-09-10,2518.3360297802524
2018-09-11,2514.9313555443714
2018-09-12,2511.2536810371157
2018-09-13,2535.941509286637
2018-09-14,2564.2813715222037
2018-09-17,2546.412822907173
2018-09-18,2563.9985766788122
2018-09-19,2595.8829308949976
2018-09-20,2601.4586534142245
2018-09-21,2630.428609746011
2018-09-24,2614.110135412187
2018-09-25,2623.16073349716
2018-09-26,2634.2125873052946
2018-09-27,2619.4556768202488
2018-09-28,2625.500896215088
2018-10-01,2621.142354014293
2018-10-02,2603.407899054647
2018-10-03,2582.7038819202385
2018-10-04,2555.8578765038656
2018-10-05,2534.1164806534885
2018-10-08,2523.6219795249986
2018-10-09,2499.0443332192913
2018-10-10,2499.359238136457
2018-10-11,2412.4843808657924
2018-10-12,2449.3835191312396
2018-10-15,2420.082703705398
2018-10-16,2432.998453659885
2018-10-17,2452.727525677269
2018-10-18,2431.205266590358
2018-10-19,2425.554558388954
2018-10-22,2440.284064963102
2018-10-23,2386.6576645992336
2018-10-24,2376.0331555340304
2018-10-25,2329.7266895357307
2018-10-26,2323.842028105736
2018-10-29,2304.189839034359
2018-10-30,2316.4659739271547
2018-10-31,2365.0959636290067
2018-11-01,2375.879935701367
2018-11-02,2432.6596635883757
2018-11-05,2401.2363202251277
2018-11-06,2415.9380706526736
2018-11-07,2418.3849540883098
2018-11-08,2435.3075676985177
2018-11-09,2407.488003009408
2018-11-12,2398.0100656514824
2018-11-13,2380.018003734121
2018-11-14,2381.462470665653
2018-11-15,2405.5662268179426
2018-11-16,2405.3717805703654
2018-11-19,2417.1712607888085
2018-11-20,2388.546390269431
2018-11-21,2382.1005542846924
2018-11-22,2390.2700152897587
2018-11-23,2386.740626558054
2018-11-26,2399.254273528747
2018-11-27,2407.3088364368678
2018-11-28,2424.991181517657
2018-11-29,2438.413740049268
2018-11-30,2442.60311837791
2018-12-03,2487.2513260762935
2018-12-04,2465.0712686341258
2018-12-05,2440.108816768075
2018-12-06,2397.4379043238037
2018-12-07,2400.9104023501545
2018-12-10,2357.8418797985796
2018-12-11,2345.4992348614414
2018-12-12,2385.599936041712
2018-12-13,2400.1712239442995
2018-12-14,2368.2887450364956
2018-12-17,2370.7562173603587
2018-12-18,2343.982884552018
2018-12-19,2348.830187009382
2018-12-20,2317.715104815052
2018-12-21,2301.1626475443477
2018-12-24,2301.0050634740833
2018-12-25,2249.348928100972
2018-12-26,2263.0704058285187
2018-12-27,2310.713865376814
2018-12-28,2317.7843660327408
2018-12-31,2330.4134863207164
2019-01-01,2330.8872136304385
2019-01-02,2312.2112563919013
2019-01-03,2315.0847991873247
2019-01-04,2311.143034545994
2019-01-07,2356.4245010022987
2019-01-08,2356.9900417594945
2019-01-09,2396.3434910224764
2019-01-10,2392.0604868238443
2019-01-11,2401.5929550777623
2019-01-14,2386.9312859362462
2019-01-15,2414.927618566673
2019-01-16,2412.794318270285
2019-01-17,2412.877076804497
2019-01-18,2427.6512104873777
2019-01-21,2436.002730396727
2019-01-22,2420.4812868989657
2019-01-23,2411.9757481866777
2019-01-24,2425.16044039079
2019-01-25,2452.986377277108
2019-01-28,2449.743432781268
2019-01-29,2447.481728050967
2019-01-30,2449.507011134802
2019-01-31,2481.8472846978084
2019-02-01,2476.0175742906267
2019-02-04,2479.3141371021493
2019-02-05,2484.7206167252225
2019-02-06,2486.882053278817
2019-02-07,2475.900071217598
2019-02-08,2449.514625898848
2019-02-11,2447.1282781171612
2019-02-12,2472.869958320734
2019-02-13,2489.833554618024
2019-02-14,2490.167793844492
2019-02-15,2464.042685822772
2019-02-18,2492.5867160474286
2019-02-19,2494.8669531826094
2019-02-20,2515.567777301452
2019-02-21,2521.5032809444933
2019-02-22,2526.5238651467025
2019-02-25,2545.93201824824
2019-02-26,2540.259769025785
2019-02-27,2538.2866234215285
2019-02-28,2513.9782712066217
2019-03-01,2520.2186038205346
2019-03-04,2534.03679198977
2019-03-05,2530.3442024880937
2019-03-06,2530.7437047148705
2019-03-07,2511.4145278095107
2019-03-08,2472.4057001384363
2019-03-11,2490.7627021801163
2019-03-12,2520.8828825917517
2019-03-13,2510.8000015641132
2019-03-14,2501.3047528408533
2019-03-15,2521.7682459136026
2019-03-18,2546.445538731951
2019-03-19,2545.9356201071623
2019-03-20,2545.955742788731
2019-03-21,2553.230035199518
2019-03-22,2563.6509878482643
2019-03-25,2510.593403450625
2019-03-26,2537.8314398793896
2019-03-27,2544.7268887627356
2019-03-28,2525.4004787538393
2019-03-29,2545.5861168371243
2019-04-01,2571.637726200852
2019-04-02,2573.4916130996207
2019-04-03,2590.3838497254187
2019-04-04,2586.8173288309144
2019-04-05,2592.37143919267
2019-04-08,2594.303788202871
2019-04-09,2603.832105171708
2019-04-10,2599.3779703708333
2019-04-11,2583.144482319573
2019-04-12,2582.2555334256936
2019-04-15,2595.608419787364
2019-04-16,2603.4818804043293
2019-04-17,2609.299218383417
2019-04-18,2593.230949083365
2019-04-19,2595.551921811966
2019-04-22,2590.884834724323
2019-04-23,2594.9386307586756
2019-04-24,2584.603597003339
2019-04-25,2580.2234901532947
2019-04-26,2576.9968179865405
2019-04-29,2584.161480508897
2019-04-30,2583.5738327995905
2019-05-01,2586.50737434429
2019-05-02,2588.2424115479907
2019-05-03,2593.8809866127663
2019-05-06,2565.437316190013
2019-05-07,2556.7180834936084
2019-05-08,2526.1266139539875
2019-05-09,2487.603730378868
2019-05-10,2493.1442518148715
2019-05-13,2471.802769295711
2019-05-14,2454.8969193241837
2019-05-15,2467.9112071824943
2019-05-16,2453.4429103246403
2019-05-17,2444.6745134100797
2019-05-20,2442.0247385226953
2019-05-21,2434.48002082179
2019-05-22,2433.5193382351904
2019-05-23,2419.5099509460297
2019-05-24,2427.937675365193
2019-05-27,2432.584234097147
2019-05-28,2438.198057026179
2019-05-29,2420.425724349076
2019-05-30,2417.288917878667
2019-05-31,2418.1144025538583
2019-06-03,2421.7216784144202
2019-06-04,2418.8798148357055
2019-06-05,2446.329558833367
2019-06-06,2438.244476956401
2019-06-07,2447.4553069364874
2019-06-10,2477.7682547155014
2019-06-11,2495.965417819043
2019-06-12,2482.137342939949
2019-06-13,2469.6194402965198
2019-06-14,2464.2978325313693
2019-06-17,2452.645838884644
2019-06-18,2459.862000705944
2019-06-19,2505.3504896053623
2019-06-20,2538.6917624403736
2019-06-21,2524.1890109848587
2019-06-24,2531.848758370711
2019-06-25,2525.189401053286
2019-06-26,2516.5450327872813
2019-06-27,2542.3771997734557
2019-06-28,2539.173154060993
2019-07-01,2567.914337004571
2019-07-02,2580.9949408455723
2019-07-03,2569.6375910268416
2019-07-04,2579.7649947772506
2019-07-05,2570.651413938192
2019-07-08,2532.9406594529532
2019-07-09,2525.496863384292
2019-07-10,2530.0767820284186
2019-07-11,2548.5691493449044
2019-07-12,2547.933978674538
2019-07-15,2556.360126962274
2019-07-16,2553.285258632228
2019-07-17,2548.915616749528
2019-07-18,2522.0614090726654
2019-07-19,2555.1486405391397
2019-07-22,2541.214417305551
2019-07-23,2551.279864004334
2019-07-24,2555.067008422639
2019-07-25,2554.3092920144964
2019-07-26,2541.0888699292623
2019-07-29,2526.739350845526
2019-07-30,2531.306566595064
2019-07-31,2515.1691692102304
2019-08-01,2505.2856971560727
2019-08-02,2471.3089411655355
2019-08-05,2414.3711264097647
2019-08-06,2401.6879647514475
2019-08-07,2408.260804781342
2019-08-08,2417.6607389693136
2019-08-09,2422.89488373472
2019-08-12,2423.7337585072046
2019-08-13,2380.5078376609586
2019-08-14,2405.0839806800077
2019-08-15,2392.4736752076287
2019-08-16,2402.6690586436707
2019-08-19,2425.645277407723
2019-08-20,2437.635945775407
2019-08-21,2430.543810496213
2019-08-22,2420.254684357354
2019-08-23,2429.1426848462297
2019-08-26,2393.515645873031
2019-08-27,2408.548988719432
2019-08-28,2409.9400310517
2019-08-29,2408.690654068406
2019-08-30,2442.1323293751575
2019-09-02,2435.875453584947
2019-09-03,2428.526049774406
2019-09-04,2449.7620543986964
2019-09-05,2474.585409039571
2019-09-06,2486.386049242014
2019-09-09,2496.986484127382
2019-09-10,2497.644436081674
2019-09-11,2523.251137028531
2019-09-12,2534.338175526366
2019-09-13,2550.924346070582
2019-09-16,2547.726371548738
2019-09-17,2536.9363123803264
2019-09-18,2535.263328645181
2019-09-19,2535.4042478679303
2019-09-20,2547.832636303801
2019-09-23,2545.7265585208447
2019-09-24,2545.319294796747
2019-09-25,2529.6205890319807
2019-09-26,2535.5476577548275
2019-09-27,2516.08248461421
2019-09-30,2508.8748994838297
2019-10-01,2520.4145079230925
2019-10-02,2511.9056100543426
2019-10-03,2502.6581350738834
2019-10-04,2502.4872102751865
2019-10-07,2501.0932357694437
2019-10-08,2513.235773638892
2019-10-09,2502.934228385131
2019-10-10,2497.8570810115175
2019-10-11,2520.918590369209
2019-10-14,2535.4670736217104
2019-10-15,2551.012569647605
2019-10-16,2566.6611951428004
2019-10-17,2568.958618816222
2019-10-18,2562.6944301467597
2019-10-21,2572.9109823307967
2019-10-22,2576.474242375429
2019-10-23,2576.60954110023
2019-10-24,2590.3433739864
2019-10-25,2591.3540038334
2019-10-28,2597.4834454508436
2019-10-29,2611.804115380877
2019-10-30,2610.9986073544596
2019-10-31,2626.479031552443
2019-11-01,2633.3783618644366
2019-11-04,2652.7311860515138
2019-11-05,2674.4731208572007
2019-11-06,2674.7831808848355
2019-11-07,2679.980397770695
2019-11-08,2676.3136407130287
2019-11-11,2654.38996903688
2019-11-12,2667.35255182916
2019-11-13,2645.9676825049405
2019-11-14,2632.0032242956445
2019-11-15,2645.9568315490696
2019-11-18,2659.9150185306644
2019-11-19,2666.3943375114945
2019-11-20,2651.203444810996
2019-11-21,2636.0898433803886
2019-11-22,2640.760124542144
2019-11-25,2659.1868034441836
2019-11-26,2659.245549956984
2019-11-27,2668.037924293269
2019-11-28,2660.995967588765
2019-11-29,2635.9799418771936
2019-12-02,2651.205930847595
2019-12-03,2648.192023334665
2019-12-04,2633.5695788123912
2019-12-05,2650.2541866060774
2019-12-06,2660.8311213595575
2019-12-09,2667.581921679839
2019-12-10,2663.2877525821136
2019-12-11,2669.429011020033
2019-12-12,2679.558117537375
2019-12-13,2724.0215194940492
2019-12-16,2715.437941397474
2019-12-17,2742.966425038031
2019-12-18,2740.474439342307
2019-12-19,2737.9986281179954
2019-12-20,2736.6080202007
2019-12-23,2739.380402767801
2019-12-24,2735.013046973025
2019-12-25,2731.9318918894837
2019-12-26,2738.203054533054
2019-12-27,2755.275804659398
2019-12-30,2754.832828689913
2019-12-31,2752.8268924002605
2020-01-01,2753.152962489446
2020-01-02,2775.1711959338836
2020-01-03,2772.678820165555
2020-01-06,2736.2942684479112
2020-01-07,2760.6756205287593
2020-01-08,2733.5304832826787
2020-01-09,2772.520305367767
2020-01-10,2783.8819283838275
2020-01-13,2798.358014005849
2020-01-14,2802.1205856419924
2020-01-15,2790.1429487510436
2020-01-16,2791.44819314587
2020-01-17,2803.114996421888
2020-01-20,2803.9681691642313
2020-01-21,2771.0411396400996
2020-01-22,2787.703476321454
2020-01-23,2768.1917219657284
2020-01-24,2765.8272736592567
2020-01-27,2742.1648266952075
2020-01-28,2723.718946060515
2020-01-29,2716.7427037367834
2020-01-30,2663.0785202118946
2020-01-31,2662.504830302776
2020-02-03,2645.9680181183803
2020-02-04,2680.946358969181
2020-02-05,2694.473158643757
2020-02-06,2744.6819950045597
2020-02-07,2730.7318108713507
2020-02-10,2716.8496504738964
2020-02-11,2729.7016714701676
2020-02-12,2745.090408259896
2020-02-13,2739.6774393639857
2020-02-14,2735.0745224349103
2020-02-17,2724.6248443209147
2020-02-18,2693.0396179633462
2020-02-19,2695.9292744272193
2020-02-20,2676.7525758637125
2020-02-21,2661.30424232196
2020-02-24,2632.1017877207832
2020-02-25,2608.023579137375
2020-02-26,2580.003039638678
2020-02-27,2555.6729742315692
2020-02-28,2503.118735141464
2020-03-02,2524.9524118605996
2020-03-03,2523.734470379746
2020-03-04,2540.624490645995
2020-03-05,2574.6290594464667
2020-03-06,2520.568849408427
2020-03-09,2417.0463886408907
2020-03-10,2436.8373488880457
2020-03-11,2392.41229103977
2020-03-12,2267.6479024828272
2020-03-13,2196.8829311489417
2020-03-16,2118.1482616323697
2020-03-17,2110.6808373800027
2020-03-18,2053.8541957110688
2020-03-19,1992.4341849125433
2020-03-20,2046.3999416328809
2020-03-23,1985.0190582535515
2020-03-24,2075.3603016629504
2020-03-25,2191.80758334184
2020-03-26,2201.963091505063
2020-03-27,2258.345099764996
2020-03-30,2234.9750928742205
2020-03-31,2242.7716212058713
2020-04-01,2183.9741254032897
2020-04-02,2174.553420567333
2020-04-03,2159.1621470989435
2020-04-06,2217.5486564995176
2020-04-07,2275.5327632477192
2020-04-08,2282.843211294042
2020-04-09,2297.301880413918
2020-04-10,2308.0674269034735
2020-04-13,2295.4018350343363
2020-04-14,2339.0564803905686
2020-04-15,2335.5774755397356
2020-04-16,2321.8675246600887
2020-04-17,2365.940021364669
2020-04-20,2356.382529110424
2020-04-21,2312.0823353480027
2020-04-22,2316.3769908488116
2020-04-23,2336.6606717698487
2020-04-24,2319.942219697194
2020-04-27,2364.9159798059068
2020-04-28,2375.0685788722913
2020-04-29,2395.617310204544
2020-04-30,2416.8257851844037
2020-05-01,2386.3458364413073
2020-05-04,2340.2589627995835
2020-05-05,2352.203137882074
2020-05-06,2368.794530560387
2020-05-07,2360.4587373902536
2020-05-08,2403.2223878397726
2020-05-11,2420.45119382277
2020-05-12,2406.083504106093
2020-05-13,2410.057204685899
2020-05-14,2376.158260273993
2020-05-15,2379.8627104747206
2020-05-18,2387.6523857288603
2020-05-19,2424.7347010437647
2020-05-20,2440.386581103633
2020-05-21,2430.632442560913
2020-05-22,2378.2273037716554
2020-05-25,2398.4509558084733
2020-05-26,2444.906322287951
2020-05-27,2451.6664350400665
2020-05-28,2467.5500399231
2020-05-29,2469.693042273609
2020-06-01,2508.0604137962646
2020-06-02,2530.701097946126
2020-06-03,2565.098643666988
2020-06-04,2571.285674855613
2020-06-05,2589.524946478769
2020-06-08,2619.012720380629
2020-06-09,2632.3459609700385
2020-06-10,2646.5069533891196
2020-06-11,2598.4240055152177
2020-06-12,2570.760949610675
2020-06-15,2508.7530758243956
2020-06-16,2592.431409995575
2020-06-17,2595.40050497327
2020-06-18,2603.0010152713353
2020-06-19,2607.4984458882623
2020-06-22,2603.866492140108
2020-06-23,2636.6044296236055
2020-06-24,2626.2715785994706
2020-06-25,2601.2736490963134
2020-06-26,2607.1028384266565
2020-06-29,2570.812573657798
2020-06-30,2582.954640698437
2020-07-01,2578.5330815499615
2020-07-02,2618.7643486612133
2020-07-03,2643.0417607503227
2020-07-06,2703.2754068392633
2020-07-07,2685.9456141026344
2020-07-08,2703.825616879217
2020-07-09,2721.419399243355
2020-07-10,2692.6032238871107
2020-07-13,2716.796323074004
2020-07-14,2693.907270935223
2020-07-15,2721.2534797657936
2020-07-16,2679.456978383714
2020-07-17,2690.1553634437573
2020-07-20,2703.231686976678
2020-07-21,2743.023140961452
2020-07-22,2715.243801365368
2020-07-23,2723.578813862082
2020-07-24,2707.43564757801
2020-07-27,2728.923298175254
2020-07-28,2742.8281842904057
2020-07-29,2732.7993675132984
2020-07-30,2726.160514627446
2020-07-31,2688.4469774328636
2020-08-03,2703.1160115101807
2020-08-04,2753.0612295210076
2020-08-05,2774.184592857303
2020-08-06,2779.9221724287554
2020-08-07,2749.838939183416
2020-08-10,2745.4876194067374
2020-08-11,2772.8775591963167
2020-08-12,2785.6966258880775
2020-08-13,2803.461446067001
2020-08-14,2801.1322613297816
2020-08-17,2809.675062940047
2020-08-18,2821.505183488914
2020-08-19,2814.596838164289
2020-08-20,2772.329085021403
2020-08-21,2797.1323201609825
2020-08-24,2826.4598000813617
2020-08-25,2843.746119234189
2020-08-26,2855.641345922941
2020-08-27,2843.2818740387656
2020-08-28,2852.016534772237
2020-08-31,2829.831947504679
2020-09-01,2851.4171561614235
2020-09-02,2857.9824103974606
2020-09-03,2848.9795992287645
2020-09-04,2819.839837319087
2020-09-07,2809.1850908254796
2020-09-08,2812.4599179379115
2020-09-09,2789.86180892403
2020-09-10,2803.11154842338
2020-09-11,2821.216862251192
2020-09-14,2856.0260009948784
2020-09-15,2864.919774388265
2020-09-16,2882.772583742039
2020-09-17,2863.351453228723
2020-09-18,2879.798138200346
2020-09-21,2857.2582523757656
2020-09-22,2834.252790854476
2020-09-23,2826.9217348313514
2020-09-24,2774.6268556035393
2020-09-25,2783.27303706689
2020-09-28,2821.9228341221547
2020-09-29,2826.4803267457423
2020-09-30,2823.5882329255783
2020-10-01,2827.2451357328587
2020-10-02,2815.6813883515324
2020-10-05,2847.43488620185
2020-10-06,2872.8460518390334
