Date,ACWI ex DENMARK IMI
1997-10-15,1543.021831336496
1997-10-16,1540.7353446129498
1997-10-17,1521.7713272298345
1997-10-20,1522.4768415150327
1997-10-21,1537.3488425176497
1997-10-22,1533.7081176909282
1997-10-23,1497.3307863886928
1997-10-24,1490.6762261940978
1997-10-27,1422.9857128892506
1997-10-28,1429.1313456838784
1997-10-29,1453.1629649261793
1997-10-30,1430.1580244758686
1997-10-31,1443.7446966435652
1997-11-03,1470.8134033843899
1997-11-04,1473.5594595837579
1997-11-05,1475.2629640961384
1997-11-06,1468.2565290539437
1997-11-07,1441.3818683635002
1997-11-10,1433.8943223738738
1997-11-11,1434.7371566876895
1997-11-12,1406.1550558783413
1997-11-13,1411.0820314995146
1997-11-14,1415.57453255007
1997-11-17,1450.5857485564306
1997-11-18,1448.7794339006086
1997-11-19,1438.3549495700472
1997-11-20,1455.7683421962572
1997-11-21,1469.6429466999991
1997-11-24,1450.1255526273012
1997-11-25,1437.0726272883358
1997-11-26,1438.8013277151279
1997-11-27,1445.2400565706437
1997-11-28,1448.5859387569271
1997-12-01,1466.915346481216
1997-12-02,1469.4315711683494
1997-12-03,1472.2681170983412
1997-12-04,1472.0798546908104
1997-12-05,1478.807865135459
1997-12-08,1480.1653125827183
1997-12-09,1475.278120270079
1997-12-10,1466.925972361929
1997-12-11,1439.8098768915777
1997-12-12,1435.7925081659903
1997-12-15,1439.5721097933395
1997-12-16,1447.4027924604188
1997-12-17,1462.4178839917004
1997-12-18,1451.0121301470165
1997-12-19,1429.4258456713542
1997-12-22,1426.008252744151
1997-12-23,1420.9653015416948
1997-12-24,1416.9116814646804
1997-12-25,1417.1361531328785
1997-12-26,1421.6606935878954
1997-12-29,1442.1121344318642
1997-12-30,1460.9899006375606
1997-12-31,1461.9709352390876
1998-01-01,1461.9971535138015
1998-01-02,1463.235856117338
1998-01-05,1464.0510191642338
1998-01-06,1449.9523761610901
1998-01-07,1445.1763801306233
1998-01-08,1432.9970394750073
1998-01-09,1402.0270900443895
1998-01-12,1387.6088068033982
1998-01-13,1408.8281575374072
1998-01-14,1422.781851501188
1998-01-15,1417.4580207566219
1998-01-16,1443.3560578735696
1998-01-19,1453.3588962698875
1998-01-20,1464.8823538788793
1998-01-21,1463.9126352074056
1998-01-22,1457.9103593245168
1998-01-23,1459.844468719994
1998-01-26,1465.3682028344867
1998-01-27,1478.195893487756
1998-01-28,1488.6152995125628
1998-01-29,1492.862095454902
1998-01-30,1488.3217512605727
1998-02-02,1514.9825949550834
1998-02-03,1525.2142324389572
1998-02-04,1529.633543059136
1998-02-05,1537.9367009459168
1998-02-06,1545.4065717215515
1998-02-09,1542.674576536291
1998-02-10,1552.6881178334559
1998-02-11,1555.9332962127296
1998-02-12,1555.3638080926385
1998-02-13,1544.452458384189
1998-02-16,1544.013840134178
1998-02-17,1550.0112533248569
1998-02-18,1559.360772820618
1998-02-19,1556.0091946411455
1998-02-20,1559.3758573152616
1998-02-23,1567.4586937966446
1998-02-24,1557.8775438673429
1998-02-25,1572.621608747731
1998-02-26,1585.3251205002764
1998-02-27,1594.1450433206123
1998-03-02,1605.5937623720333
1998-03-03,1606.5393738822302
1998-03-04,1594.637774557857
1998-03-05,1574.407567868674
1998-03-06,1597.827853152148
1998-03-09,1598.580092818439
1998-03-10,1609.6588032142135
1998-03-11,1612.1063194396959
1998-03-12,1613.9073769629147
1998-03-13,1626.8930803351109
1998-03-16,1631.3210470557572
1998-03-17,1638.8371384037775
1998-03-18,1636.0022043182726
1998-03-19,1642.884312424094
1998-03-20,1651.1402083882688
1998-03-23,1653.767828479822
1998-03-24,1662.2496530879746
1998-03-25,1667.821994450401
1998-03-26,1669.4355801554525
1998-03-27,1666.3144604775591
1998-03-30,1652.8133076966665
1998-03-31,1659.95915621929
1998-04-01,1666.6707027511738
1998-04-02,1669.9847345903438
1998-04-03,1671.1054687128824
1998-04-06,1677.9424590520914
1998-04-07,1670.7951155257788
1998-04-08,1670.2843811848159
1998-04-09,1686.4931825729045
1998-04-10,1686.7170854448023
1998-04-13,1684.916691381527
1998-04-14,1698.9128784552984
1998-04-15,1705.30550208876
1998-04-16,1684.1129461687813
1998-04-17,1690.7133547687515
1998-04-20,1696.9389594300692
1998-04-21,1702.6356690447074
1998-04-22,1703.1545980109313
1998-04-23,1687.7611022097872
1998-04-24,1675.7335944913757
1998-04-27,1637.7287303375165
1998-04-28,1642.641123394347
1998-04-29,1650.9140072587702
1998-04-30,1674.902989630226
1998-05-01,1685.4048469049787
1998-05-04,1694.5229942358455
1998-05-05,1687.8644981253867
1998-05-06,1676.8431497593897
1998-05-07,1661.0327313725195
1998-05-08,1672.0608395819977
1998-05-11,1676.9832687487356
1998-05-12,1675.2344028847504
1998-05-13,1675.2195947575808
1998-05-14,1671.7428353042906
1998-05-15,1664.9666615638214
1998-05-18,1647.6275015717351
1998-05-19,1659.3970205360772
1998-05-20,1672.4049760632122
1998-05-21,1676.887701927075
1998-05-22,1673.9805650234746
1998-05-25,1671.775872933849
1998-05-26,1658.1703693710926
1998-05-27,1639.1684813485897
1998-05-28,1642.7492172579668
1998-05-29,1640.587609648218
1998-06-01,1628.951973717485
1998-06-02,1636.2172504665768
1998-06-03,1635.4377469846434
1998-06-04,1643.1842907770304
1998-06-05,1655.4494728210573
1998-06-08,1660.1350946976454
1998-06-09,1660.1896210084
1998-06-10,1641.3847382458966
1998-06-11,1616.4733367787107
1998-06-12,1606.084091459111
1998-06-15,1572.2672678055587
1998-06-16,1587.4226011102228
1998-06-17,1623.5552919757445
1998-06-18,1628.573820589872
1998-06-19,1626.2588326351208
1998-06-22,1615.8939114331642
1998-06-23,1628.0164380177202
1998-06-24,1639.710095850206
1998-06-25,1644.5132611982845
1998-06-26,1641.3129696216806
1998-06-29,1650.6489356251514
1998-06-30,1657.9403080273432
1998-07-01,1676.5345441417412
1998-07-02,1674.8181387333234
1998-07-03,1680.0572905669815
1998-07-06,1688.2869784413656
1998-07-07,1692.0605760179874
1998-07-08,1700.0336643781427
1998-07-09,1687.9731512321025
1998-07-10,1686.8357313920465
1998-07-13,1695.621017490477
1998-07-14,1714.4479679701742
1998-07-15,1717.0050517170553
1998-07-16,1727.7183631353564
1998-07-17,1736.1674648455391
1998-07-20,1740.5583448762457
1998-07-21,1719.4104066536404
1998-07-22,1702.9457018796456
1998-07-23,1679.1061796002223
1998-07-24,1679.6242840459815
1998-07-27,1666.7631829666857
1998-07-28,1656.0453898358269
1998-07-29,1648.7343211687576
1998-07-30,1666.9845774610214
1998-07-31,1646.1014327186601
1998-08-03,1624.1697535373605
1998-08-04,1593.0067169838217
1998-08-05,1588.81367474688
1998-08-06,1588.4284167283702
1998-08-07,1594.4722630004756
1998-08-10,1575.854160032525
1998-08-11,1540.678133855029
1998-08-12,1560.248442721519
1998-08-13,1546.9173571837607
1998-08-14,1540.9476820319562
1998-08-17,1548.4776329137774
1998-08-18,1576.1331119037266
1998-08-19,1579.5710638069233
1998-08-20,1571.4065307087067
1998-08-21,1537.9401737221954
1998-08-24,1540.3672835625841
1998-08-25,1549.9015846881116
1998-08-26,1524.652125357872
1998-08-27,1470.3758246959678
1998-08-28,1451.845503800563
1998-08-31,1404.023018081987
1998-09-01,1428.4060339577986
1998-09-02,1440.860345935521
1998-09-03,1430.4225331812609
1998-09-04,1424.3488068346592
1998-09-07,1446.2082911283833
1998-09-08,1485.4957339031032
1998-09-09,1459.5341264969697
1998-09-10,1430.4320181192718
1998-09-11,1445.4915296565473
1998-09-14,1469.8675554031531
1998-09-15,1478.7688280389018
1998-09-16,1486.9911451693856
1998-09-17,1454.6257050535896
1998-09-18,1448.502733287419
1998-09-21,1432.4481604105813
1998-09-22,1445.7256412959848
1998-09-23,1480.608487376321
1998-09-24,1470.1584099534382
1998-09-25,1462.4528328781741
1998-09-28,1469.942085942968
1998-09-29,1470.6320452748014
1998-09-30,1434.6089840975856
1998-10-01,1390.2398534364913
1998-10-02,1389.6473404444178
1998-10-05,1364.2551939228722
1998-10-06,1378.03375731945
1998-10-07,1387.2712484181818
1998-10-08,1364.0963671432746
1998-10-09,1387.309246731213
1998-10-12,1420.5244939919871
1998-10-13,1416.0907414662697
1998-10-14,1430.1984239645574
1998-10-15,1471.7287734697038
1998-10-16,1497.235899427973
1998-10-19,1504.89885947689
1998-10-20,1517.4302885415257
1998-10-21,1520.7388415577238
1998-10-22,1528.3239513779984
1998-10-23,1522.2979311418414
1998-10-26,1523.8954287817924
1998-10-27,1524.664604523299
1998-10-28,1519.2553472405193
1998-10-29,1538.8918842036844
1998-10-30,1557.9248629303702
1998-11-02,1588.4469078887766
1998-11-03,1584.4407124771767
1998-11-04,1605.0257344777824
1998-11-05,1610.985883760589
1998-11-06,1613.8711055623926
1998-11-09,1591.6776548376506
1998-11-10,1580.824856333028
1998-11-11,1584.698245804209
1998-11-12,1570.3368246627306
1998-11-13,1580.3656415928115
1998-11-16,1605.4623559872116
1998-11-17,1604.6971190584811
1998-11-18,1610.1364578488522
1998-11-19,1624.9235442139773
1998-11-20,1641.4187538461438
1998-11-23,1664.0403144459
1998-11-24,1662.3404745236612
1998-11-25,1661.1503534269912
1998-11-26,1670.5869758319134
1998-11-27,1674.178719827717
1998-11-30,1645.9088646245557
1998-12-01,1638.3685845510283
1998-12-02,1637.65738857079
1998-12-03,1625.9275996536899
1998-12-04,1642.8898376088152
1998-12-07,1651.5833187428314
1998-12-08,1650.4110932093977
1998-12-09,1658.6526525949764
1998-12-10,1646.4174819903706
1998-12-11,1636.940622633492
1998-12-14,1616.20156074697
1998-12-15,1628.2047506238623
1998-12-16,1632.9978462795611
1998-12-17,1649.9117213657962
1998-12-18,1658.6529177111656
1998-12-21,1679.9001311524855
1998-12-22,1676.1353662522158
1998-12-23,1701.5278388509741
1998-12-24,1698.2437499928242
1998-12-25,1699.7540178086554
1998-12-28,1704.7718299819144
1998-12-29,1720.8934930242378
1998-12-30,1715.1634707085902
1998-12-31,1723.6521240663196
1999-01-01,1723.7181610172875
1999-01-04,1737.3184333981087
1999-01-05,1751.9710950473839
1999-01-06,1783.4022438094464
1999-01-07,1780.7958314409636
1999-01-08,1780.2819277967226
1999-01-11,1771.1180437340763
1999-01-12,1741.632128876774
1999-01-13,1716.256484911065
1999-01-14,1704.4174937346158
1999-01-15,1729.2495613603196
1999-01-18,1742.42192255459
1999-01-19,1749.2167030625596
1999-01-20,1757.7131210779603
1999-01-21,1737.682321925496
1999-01-22,1714.918800711366
1999-01-25,1720.1831658752744
1999-01-26,1736.1741977263246
1999-01-27,1729.475612587854
1999-01-28,1742.8225825643988
1999-01-29,1755.3110448952054
1999-02-01,1760.636815760351
1999-02-02,1755.224030495833
1999-02-03,1755.613053010965
1999-02-04,1736.3559542625785
1999-02-05,1723.8373550064468
1999-02-08,1720.9407687967307
1999-02-09,1690.5396081226224
1999-02-10,1688.9229512546774
1999-02-11,1717.7045721323832
1999-02-12,1706.5864487640156
1999-02-15,1706.1770230767033
1999-02-16,1708.8824284917525
1999-02-17,1692.3796466648364
1999-02-18,1698.6461783253762
1999-02-19,1697.103451487142
1999-02-22,1724.5125470441321
1999-02-23,1727.5665330695413
1999-02-24,1718.923007600839
1999-02-25,1712.4062729184152
1999-02-26,1705.7587765329251
1999-03-01,1696.2120770674007
1999-03-02,1687.8674682536944
1999-03-03,1684.6601171372192
1999-03-04,1695.1604444096943
1999-03-05,1733.4143438843068
1999-03-08,1741.9089978692264
1999-03-09,1746.4756505793403
1999-03-10,1760.59898240952
1999-03-11,1770.317901579407
1999-03-12,1775.4969359220845
1999-03-15,1787.3825399524987
1999-03-16,1791.1455386588107
1999-03-17,1789.511195968597
1999-03-18,1795.3989319140542
1999-03-19,1795.2103056949693
1999-03-22,1788.2091897471296
1999-03-23,1754.7596914411406
1999-03-24,1751.1549364320829
1999-03-25,1776.2265772832625
1999-03-26,1764.77275310207
1999-03-29,1788.6823645989664
1999-03-30,1782.9263252036933
1999-03-31,1783.5597544514512
1999-04-01,1793.4766061823502
1999-04-02,1792.4140300975664
1999-04-05,1806.635360082771
1999-04-06,1815.948817516042
1999-04-07,1826.2085275196796
1999-04-08,1846.15298594972
1999-04-09,1850.8919555117284
1999-04-12,1858.7563142549936
1999-04-13,1861.3243439890368
1999-04-14,1853.811391759022
1999-04-15,1844.29063044344
1999-04-16,1846.5315769428787
1999-04-19,1828.5054157794946
1999-04-20,1828.0859948706352
1999-04-21,1845.1338417021454
1999-04-22,1865.5331604050955
1999-04-23,1873.2337402172614
1999-04-26,1881.4429356913329
1999-04-27,1892.2037710088723
1999-04-28,1884.803396714872
1999-04-29,1875.8541123037166
1999-04-30,1873.3986782906006
1999-05-03,1886.50661933431
1999-05-04,1875.2067844264648
1999-05-05,1880.7255836943095
1999-05-06,1882.8933219450284
1999-05-07,1886.1819836205739
1999-05-10,1889.3192838780155
1999-05-11,1894.423189433403
1999-05-12,1896.0669314296608
1999-05-13,1898.6171867739092
1999-05-14,1870.9276379556554
1999-05-17,1854.5939784765694
1999-05-18,1856.5792790083449
1999-05-19,1862.1011363322536
1999-05-20,1861.813721626008
1999-05-21,1853.691702519744
1999-05-24,1834.7437749392534
1999-05-25,1812.273705020656
1999-05-26,1820.444251269923
1999-05-27,1800.722023703582
1999-05-28,1815.8721846332699
1999-05-31,1816.8370168919855
1999-06-01,1817.013625623061
1999-06-02,1818.4064599357264
1999-06-03,1822.115778629407
1999-06-04,1843.5489450818643
1999-06-07,1860.377795485485
1999-06-08,1858.5286847136047
1999-06-09,1863.8022086100705
1999-06-10,1855.9142560448731
1999-06-11,1857.0728492238875
1999-06-14,1843.5420318064844
1999-06-15,1847.0837401132928
1999-06-16,1870.890866296451
1999-06-17,1885.3619574239895
1999-06-18,1891.1936359324045
1999-06-21,1902.3072033836352
1999-06-22,1894.2662181056846
1999-06-23,1884.4361216276088
1999-06-24,1867.9217494075292
1999-06-25,1871.910015953573
1999-06-28,1882.4269190188827
1999-06-29,1897.1239861266788
1999-06-30,1909.9158861935302
1999-07-01,1931.159596512231
1999-07-02,1943.3993536648675
1999-07-05,1956.1127293169234
1999-07-06,1953.4740138446923
1999-07-07,1949.9834131041468
1999-07-08,1943.9455870692489
1999-07-09,1951.0967856327761
1999-07-12,1950.4795599501645
1999-07-13,1942.1062468470639
1999-07-14,1952.9945192681944
1999-07-15,1972.9057888880927
1999-07-16,1972.5106891991989
1999-07-19,1966.972194713007
1999-07-20,1946.500719108765
1999-07-21,1944.3088372084444
1999-07-22,1922.6773037961336
1999-07-23,1908.491557395253
1999-07-26,1899.5294949858965
1999-07-27,1911.612379934117
1999-07-28,1920.0730260336309
1999-07-29,1903.923731119628
1999-07-30,1907.1235319113325
1999-08-02,1900.4266949920516
1999-08-03,1894.5971803633604
1999-08-04,1882.3538963368476
1999-08-05,1872.5412195310398
1999-08-06,1859.1314228569715
1999-08-09,1854.8848970954984
1999-08-10,1838.6465884734146
1999-08-11,1850.4976103595332
1999-08-12,1862.4035677252425
1999-08-13,1887.1608585345855
1999-08-16,1900.2082107677122
1999-08-17,1908.5240350051886
1999-08-18,1909.5434983679247
1999-08-19,1902.8948882496236
1999-08-20,1921.7145038985434
1999-08-23,1946.423986821069
1999-08-24,1943.4541563590553
1999-08-25,1957.9287808662784
1999-08-26,1941.4449439645953
1999-08-27,1932.8741010549736
1999-08-30,1919.2414366168919
1999-08-31,1911.3437938414813
1999-09-01,1930.5781761072485
1999-09-02,1920.4436046379674
1999-09-03,1950.4948353405455
1999-09-06,1960.1183073272011
1999-09-07,1952.0598129594698
1999-09-08,1946.0472065613596
1999-09-09,1960.657542163336
1999-09-10,1963.540185812135
1999-09-13,1961.6635819819812
1999-09-14,1954.4646632745532
1999-09-15,1940.0494518138078
1999-09-16,1926.555149245344
1999-09-17,1935.455431154751
1999-09-20,1941.431808068253
1999-09-21,1926.6922354964045
1999-09-22,1918.9559390044078
1999-09-23,1897.7587227787938
1999-09-24,1880.5198804829713
1999-09-27,1884.5724458884765
1999-09-28,1887.9867632194644
1999-09-29,1880.2841098483639
1999-09-30,1900.006829973349
1999-10-01,1904.7012734659154
1999-10-04,1923.5054420120973
1999-10-05,1922.7137263384702
1999-10-06,1943.4057468251397
1999-10-07,1948.361819212736
1999-10-08,1956.7354996070426
1999-10-11,1962.5527862636936
1999-10-12,1949.4926215596001
1999-10-13,1918.3421429660264
1999-10-14,1917.1806958228156
1999-10-15,1884.7094595079473
1999-10-18,1867.0869796323645
1999-10-19,1882.1339183714229
1999-10-20,1908.1595518940308
1999-10-21,1904.5841141573103
1999-10-22,1925.0605941651897
1999-10-25,1923.183644273353
1999-10-26,1917.8113101964068
1999-10-27,1919.3689321104596
1999-10-28,1958.2105120550063
1999-10-29,1991.9402231419563
1999-11-01,1988.634963427043
1999-11-02,1988.9784125591802
1999-11-03,1996.0135417151198
1999-11-04,2012.9225121534987
1999-11-05,2016.4302356026838
1999-11-08,2018.3212634099434
1999-11-09,2018.026522043227
1999-11-10,2034.300781612401
1999-11-11,2044.1974065353766
1999-11-12,2053.643335796562
1999-11-15,2059.933902397173
1999-11-16,2076.510857491471
1999-11-17,2075.7794983485173
1999-11-18,2092.854147999903
1999-11-19,2093.5813027078593
1999-11-22,2097.663193796896
1999-11-23,2088.2677138636727
1999-11-24,2092.0449069795923
1999-11-25,2100.892242011909
1999-11-26,2111.7391020961
1999-11-29,2106.249639417149
1999-11-30,2078.612595865637
1999-12-01,2082.5345127770493
1999-12-02,2091.539733304177
1999-12-03,2122.054674473915
1999-12-06,2133.0903231193197
1999-12-07,2133.090451575984
1999-12-08,2128.2086807672117
1999-12-09,2131.0294607163123
1999-12-10,2140.833680028892
1999-12-13,2139.541662135111
1999-12-14,2120.6084516192473
1999-12-15,2118.5455720598134
1999-12-16,2138.435402627754
1999-12-17,2144.826690270259
1999-12-20,2148.989568747765
1999-12-21,2163.151606538185
1999-12-22,2180.8090483043525
1999-12-23,2208.03249631955
1999-12-24,2216.726267325838
1999-12-27,2213.9559137048614
1999-12-28,2223.642722410972
1999-12-29,2236.976642440378
1999-12-30,2247.3163069780444
1999-12-31,2253.8888516157936
2000-01-03,2256.976866521414
2000-01-04,2194.1319929841234
2000-01-05,2160.368568378928
2000-01-06,2134.293218709136
2000-01-07,2178.1270679411896
2000-01-10,2209.951580389976
2000-01-11,2202.685545015768
2000-01-12,2189.8047167488935
2000-01-13,2212.8397736320767
2000-01-14,2229.0694563665443
2000-01-17,2244.218290451339
2000-01-18,2227.811127741966
2000-01-19,2217.8314472086886
2000-01-20,2215.307076348021
2000-01-21,2213.265148719854
2000-01-24,2186.3012480100574
2000-01-25,2178.0009837301914
2000-01-26,2183.7961965411755
2000-01-27,2187.4490551255967
2000-01-28,2151.5167319152033
2000-01-31,2149.7396149150377
2000-02-01,2165.145630632334
2000-02-02,2177.6375367381843
2000-02-03,2215.0673504948254
2000-02-04,2220.70276689689
2000-02-07,2221.1592582371613
2000-02-08,2247.647398212165
2000-02-09,2235.679576474513
2000-02-10,2237.0927529620662
2000-02-11,2219.3964003666865
2000-02-14,2211.3199423518927
2000-02-15,2206.0503717647866
2000-02-16,2204.3240286331925
2000-02-17,2220.557042408385
2000-02-18,2187.714392949944
2000-02-21,2172.1334166404745
2000-02-22,2173.664987694258
2000-02-23,2194.46755576205
2000-02-24,2196.66726701667
2000-02-25,2192.02440139901
2000-02-28,2191.123622072252
2000-02-29,2210.77114874017
2000-03-01,2247.738611091522
2000-03-02,2257.874598739797
2000-03-03,2281.107102900256
2000-03-06,2272.4577594509497
2000-03-07,2246.0194211794214
2000-03-08,2245.25986209444
2000-03-09,2281.691087277883
2000-03-10,2278.2628543223814
2000-03-13,2231.184284581794
2000-03-14,2208.9963907470947
2000-03-15,2209.1140014173625
2000-03-16,2273.4013239796495
2000-03-17,2288.19350801405
2000-03-20,2273.4104316089956
2000-03-21,2295.4812632281987
2000-03-22,2304.229204715821
2000-03-23,2321.6248407608487
2000-03-24,2337.9999593110365
2000-03-27,2337.57669888919
2000-03-28,2328.969191765232
2000-03-29,2318.1934187354254
2000-03-30,2276.5978553649056
2000-03-31,2298.1419096299906
2000-04-03,2266.143614725581
2000-04-04,2239.903789267202
2000-04-05,2230.0984355278256
2000-04-06,2254.367119059942
2000-04-07,2283.053843396576
2000-04-10,2267.2390473441073
2000-04-11,2240.5455358014083
