Date,ACWI ex SPAIN IMI
1997-10-22,1532.615070971172
1997-10-23,1496.2169001941154
1997-10-24,1489.689606090434
1997-10-27,1422.1677059553087
1997-10-28,1428.6341829565795
1997-10-29,1452.1451088717238
1997-10-30,1428.6851839728038
1997-10-31,1442.4319133380866
1997-11-03,1469.6492455544053
1997-11-04,1472.2446120963355
1997-11-05,1473.836600121881
1997-11-06,1466.8414164729143
1997-11-07,1440.0153335222576
1997-11-10,1432.649197762187
1997-11-11,1433.6254041213622
1997-11-12,1405.087851249949
1997-11-13,1409.8406986845957
1997-11-14,1414.2696411888594
1997-11-17,1449.1100992083336
1997-11-18,1447.2107553234162
1997-11-19,1436.7786521256462
1997-11-20,1453.9649172183151
1997-11-21,1467.8956487370378
1997-11-24,1448.4757547344232
1997-11-25,1435.2506883889118
1997-11-26,1436.8534770707615
1997-11-27,1443.241490857544
1997-11-28,1446.5000215268265
1997-12-01,1464.6270609128783
1997-12-02,1467.2241699275687
1997-12-03,1470.1102385824827
1997-12-04,1469.8407309472814
1997-12-05,1476.68927835782
1997-12-08,1478.15795967802
1997-12-09,1473.1732723629693
1997-12-10,1464.9242064592863
1997-12-11,1437.8774122789719
1997-12-12,1433.7666408336343
1997-12-15,1437.4056621477673
1997-12-16,1445.1783682478163
1997-12-17,1460.2084486738738
1997-12-18,1448.741875930757
1997-12-19,1427.2864039891745
1997-12-22,1423.9187786125358
1997-12-23,1418.8795863553005
1997-12-24,1414.8266599753983
1997-12-25,1415.0522064913466
1997-12-26,1419.6297358124878
1997-12-29,1439.917129291651
1997-12-30,1458.8604442518254
1997-12-31,1460.0409800038333
1998-01-01,1460.0673227822842
1998-01-02,1461.0510426777519
1998-01-05,1461.9429237426345
1998-01-06,1447.7853911025709
1998-01-07,1442.9872749075903
1998-01-08,1430.7384503171534
1998-01-09,1399.6310797469891
1998-01-12,1385.0181627721995
1998-01-13,1406.3372165535582
1998-01-14,1420.3824310200823
1998-01-15,1415.0027657311155
1998-01-16,1440.755611356016
1998-01-19,1450.8655020041404
1998-01-20,1462.2283561967884
1998-01-21,1461.091046376892
1998-01-22,1454.8154823781747
1998-01-23,1456.7957928441788
1998-01-26,1462.1552756939684
1998-01-27,1474.9674650132015
1998-01-28,1485.5368174438827
1998-01-29,1489.9127470822727
1998-01-30,1485.2637066770976
1998-02-02,1511.8516003763548
1998-02-03,1522.0552387356208
1998-02-04,1526.2837573605673
1998-02-05,1534.624139963542
1998-02-06,1542.0007272764256
1998-02-09,1539.645405212419
1998-02-10,1549.5976915185095
1998-02-11,1552.7452252004243
1998-02-12,1552.3348050736543
1998-02-13,1541.3491274070168
1998-02-16,1540.7813367785982
1998-02-17,1546.5989504280074
1998-02-18,1555.8658098796934
1998-02-19,1552.4989901682554
1998-02-20,1555.58271502323
1998-02-23,1563.530521717001
1998-02-24,1553.6414456001016
1998-02-25,1568.175806213512
1998-02-26,1581.0174618732763
1998-02-27,1589.672577813349
1998-03-02,1600.6867731154825
1998-03-03,1601.638060036266
1998-03-04,1590.0735547677468
1998-03-05,1569.7551952552535
1998-03-06,1592.7739034973008
1998-03-09,1593.4487615437313
1998-03-10,1604.7085375199117
1998-03-11,1607.2447806455218
1998-03-12,1608.8868288685708
1998-03-13,1621.7969131276193
1998-03-16,1626.2709944285086
1998-03-17,1633.6211319917477
1998-03-18,1630.9018457569512
1998-03-19,1637.9321354989588
1998-03-20,1645.7650906478327
1998-03-23,1648.1199905504907
1998-03-24,1656.4812581974934
1998-03-25,1661.760891999986
1998-03-26,1663.505006400277
1998-03-27,1660.2986797847723
1998-03-30,1646.858399684782
1998-03-31,1654.0827405549771
1998-04-01,1660.5962469244578
1998-04-02,1663.756199348661
1998-04-03,1664.5352506320894
1998-04-06,1670.9737928270824
1998-04-07,1663.9784742690006
1998-04-08,1663.5767421695548
1998-04-09,1679.792185740768
1998-04-10,1680.0107466114357
1998-04-13,1678.244548023956
1998-04-14,1692.2034821539728
1998-04-15,1698.8652388573646
1998-04-16,1677.7493623470743
1998-04-17,1684.2403390611457
1998-04-20,1690.3612036693385
1998-04-21,1696.0182121165822
1998-04-22,1696.7823087482923
1998-04-23,1681.9266790964748
1998-04-24,1669.8071706996104
1998-04-27,1632.007230772245
1998-04-28,1636.3022936616624
1998-04-29,1644.9914729438756
1998-04-30,1668.5430699374426
1998-05-01,1679.119879723258
1998-05-04,1687.9497005176268
1998-05-05,1681.3616992080401
1998-05-06,1670.4443485287338
1998-05-07,1655.0238541184592
1998-05-08,1666.1155136102454
1998-05-11,1670.8697268704168
1998-05-12,1669.3065684042951
1998-05-13,1669.4046664327834
1998-05-14,1665.605562134004
1998-05-15,1658.7444771339772
1998-05-18,1641.5037546330161
1998-05-19,1653.0460036062
1998-05-20,1665.8189199319215
1998-05-21,1670.2312412941521
1998-05-22,1667.1668436544244
1998-05-25,1664.6286874065465
1998-05-26,1651.0340121033992
1998-05-27,1632.548406205004
1998-05-28,1636.1342426870926
1998-05-29,1634.0255651162238
1998-06-01,1622.3227556807994
1998-06-02,1629.5540151260846
1998-06-03,1628.5169255787766
1998-06-04,1636.209312828832
1998-06-05,1648.2645859388786
1998-06-08,1653.1286750781162
1998-06-09,1653.69500230395
1998-06-10,1634.8003060291853
1998-06-11,1610.2039403186138
1998-06-12,1600.0787823740304
1998-06-15,1566.3011418946076
1998-06-16,1581.2829367051452
1998-06-17,1617.1803857538814
1998-06-18,1622.392556065277
1998-06-19,1619.9426909892059
1998-06-22,1609.6958288894878
1998-06-23,1621.6524645852162
1998-06-24,1633.413210167562
1998-06-25,1637.7350903267948
1998-06-26,1634.6375931346743
1998-06-29,1643.8193270154977
1998-06-30,1651.24711631649
1998-07-01,1669.6227912840461
1998-07-02,1667.8597742360369
1998-07-03,1672.854765017527
1998-07-06,1680.8502015590523
1998-07-07,1684.6977555064175
1998-07-08,1692.6452028432802
1998-07-09,1680.8349348493746
1998-07-10,1679.5994634025444
1998-07-13,1688.200397207248
1998-07-14,1707.0208598515558
1998-07-15,1709.8562966872025
1998-07-16,1720.412024251244
1998-07-17,1728.5409439037564
1998-07-20,1732.9556024446588
1998-07-21,1711.9635152193225
1998-07-22,1695.756807151281
1998-07-23,1671.729293945157
1998-07-24,1672.208314112008
1998-07-27,1659.500915155644
1998-07-28,1648.7061728816718
1998-07-29,1641.1242344707946
1998-07-30,1659.2734939967438
1998-07-31,1638.4603291251042
1998-08-03,1616.5494298559752
1998-08-04,1585.0194409991648
1998-08-05,1580.8497242416302
1998-08-06,1580.681522078682
1998-08-07,1586.65736582321
1998-08-10,1568.2687445761678
1998-08-11,1533.3077868004198
1998-08-12,1552.6214150104474
1998-08-13,1539.3330806249442
1998-08-14,1533.3960250089135
1998-08-17,1540.992522307854
1998-08-18,1568.5653041252506
1998-08-19,1571.8604328162571
1998-08-20,1563.8924503420508
1998-08-21,1531.172767404538
1998-08-24,1533.94171672046
1998-08-25,1543.3540637309318
1998-08-26,1518.711704765971
1998-08-27,1465.1045581906035
1998-08-28,1446.6204403039874
1998-08-31,1398.5714691026471
1998-09-01,1422.998522640996
1998-09-02,1435.0731860463504
1998-09-03,1424.5641783265844
1998-09-04,1418.649480413162
1998-09-07,1440.3591442309676
1998-09-08,1479.4491023835287
1998-09-09,1453.6426650294059
1998-09-10,1425.2699215921753
1998-09-11,1440.733417715212
1998-09-14,1465.075701236464
1998-09-15,1473.9436100099765
1998-09-16,1481.8401602135539
1998-09-17,1449.7918771921352
1998-09-18,1443.6618960458688
1998-09-21,1428.0289643595547
1998-09-22,1441.0335398525056
1998-09-23,1475.1522664858749
1998-09-24,1464.9147646114445
1998-09-25,1456.9652224020385
1998-09-28,1464.4618388583908
1998-09-29,1465.1017171154626
1998-09-30,1429.4753870136235
1998-10-01,1385.796737678018
1998-10-02,1385.1294623111314
1998-10-05,1359.6312100493826
1998-10-06,1372.7188968768826
1998-10-07,1382.0522332918122
1998-10-08,1359.0006934611133
1998-10-09,1382.140321742848
1998-10-12,1415.7906021775557
1998-10-13,1410.5634044135354
1998-10-14,1424.1919154169896
1998-10-15,1465.6554695415366
1998-10-16,1490.5125281532753
1998-10-19,1498.2417404903567
1998-10-20,1510.6789085285207
1998-10-21,1514.328456147741
1998-10-22,1522.3073634966518
1998-10-23,1515.927828002545
1998-10-26,1517.5437495529236
1998-10-27,1518.085146081599
1998-10-28,1512.8432376644892
1998-10-29,1532.5809703097964
1998-10-30,1551.2844502349635
1998-11-02,1581.4300112357776
1998-11-03,1577.5606355634422
1998-11-04,1597.9055310251495
1998-11-05,1603.7500209529956
1998-11-06,1606.53050707736
1998-11-09,1584.607104264894
1998-11-10,1573.9755650804307
1998-11-11,1577.8115345402032
1998-11-12,1563.421779354031
1998-11-13,1573.804397651131
1998-11-16,1598.433618343555
1998-11-17,1597.6325887557302
1998-11-18,1603.0990762779768
1998-11-19,1617.4842808057108
1998-11-20,1633.7438314407052
1998-11-23,1656.6746315276955
1998-11-24,1654.8557437572554
1998-11-25,1653.5394160791159
1998-11-26,1662.6240713891996
1998-11-27,1666.093684110202
1998-11-30,1637.8539732150107
1998-12-01,1630.723230299566
1998-12-02,1630.1485259844019
1998-12-03,1618.1355209476133
1998-12-04,1635.1132861620354
1998-12-07,1643.7482804790613
1998-12-08,1642.4580782743797
1998-12-09,1650.5158180373048
1998-12-10,1638.4182036902416
1998-12-11,1629.3238711371587
1998-12-14,1608.4528423425636
1998-12-15,1620.6619614133244
1998-12-16,1625.4133458521949
1998-12-17,1642.5258142204825
1998-12-18,1651.2183666680066
1998-12-21,1672.2411899201134
1998-12-22,1668.3702461820471
1998-12-23,1693.5356312441304
1998-12-24,1690.3062741678673
1998-12-25,1691.8237214652174
1998-12-28,1696.7128531350925
1998-12-29,1712.8479803660723
1998-12-30,1707.1871722791757
1998-12-31,1715.6258489792142
1999-01-01,1715.6933656160445
1999-01-04,1728.0673433468542
1999-01-05,1742.3888529784845
1999-01-06,1774.081697207655
1999-01-07,1771.8750688240932
1999-01-08,1771.54980832855
1999-01-11,1762.7024789387503
1999-01-12,1733.5255556776262
1999-01-13,1709.1690533542348
1999-01-14,1697.2394314911794
1999-01-15,1721.8230278171545
1999-01-18,1734.1070245527562
1999-01-19,1741.1409284178953
1999-01-20,1749.527341130777
1999-01-21,1729.6627825153898
1999-01-22,1707.3636801795838
1999-01-25,1712.6205609101298
1999-01-26,1728.8275892401077
1999-01-27,1722.1620474101824
1999-01-28,1735.266943122179
1999-01-29,1747.8188318771695
1999-02-01,1753.0163531439366
1999-02-02,1747.5896822107452
1999-02-03,1747.9497422334327
1999-02-04,1728.8253464125887
1999-02-05,1716.337712104441
1999-02-08,1713.7735123647444
1999-02-09,1683.4358917906563
1999-02-10,1681.4154429366029
1999-02-11,1710.3369464934513
1999-02-12,1699.0295421777469
1999-02-15,1698.3000724657636
1999-02-16,1701.2604762769897
1999-02-17,1684.627541272351
1999-02-18,1691.0393804646505
1999-02-19,1689.496922274824
1999-02-22,1716.931508268786
1999-02-23,1719.7159790465157
1999-02-24,1710.8438096095495
1999-02-25,1704.483001952366
1999-02-26,1698.0038703359653
1999-03-01,1688.7107944666996
1999-03-02,1680.3807901078128
1999-03-03,1677.395540070238
1999-03-04,1687.73024432423
1999-03-05,1725.8417573238512
1999-03-08,1734.5662170252385
1999-03-09,1738.9459804825985
1999-03-10,1752.972864984255
1999-03-11,1762.4241922369367
1999-03-12,1767.673715478931
1999-03-15,1779.4604245775793
1999-03-16,1783.1433318669772
1999-03-17,1781.6481734440767
1999-03-18,1787.8121033065006
1999-03-19,1787.7059902801068
1999-03-22,1780.9100196793631
1999-03-23,1747.8254782609547
1999-03-24,1744.2645490527043
1999-03-25,1769.3763725831761
1999-03-26,1758.4468839104875
1999-03-29,1782.279818893129
1999-03-30,1776.6192979770526
1999-03-31,1777.1112045110406
1999-04-01,1787.0528919973588
1999-04-02,1786.019456045455
1999-04-05,1800.3931486825632
1999-04-06,1809.323494314456
1999-04-07,1819.5673298557992
1999-04-08,1839.471197227105
1999-04-09,1844.4036598883413
1999-04-12,1852.254001952275
1999-04-13,1854.7781662091302
1999-04-14,1847.3276736293196
1999-04-15,1837.983102177645
1999-04-16,1840.6727342153422
1999-04-19,1822.7360233671204
1999-04-20,1822.4952586298048
1999-04-21,1839.498962063591
1999-04-22,1859.9301270504832
1999-04-23,1867.349755050875
1999-04-26,1875.672215470086
1999-04-27,1886.2681590680609
1999-04-28,1879.0862618480724
1999-04-29,1870.2195482863124
1999-04-30,1867.8223374349968
1999-05-03,1880.9289812473153
1999-05-04,1869.6695395613501
1999-05-05,1875.0367074891792
1999-05-06,1876.9351050116236
1999-05-07,1880.087448238097
1999-05-10,1883.1655351465715
1999-05-11,1888.298943648201
1999-05-12,1889.8875867003283
1999-05-13,1892.3466701991579
1999-05-14,1864.6365729657714
1999-05-17,1848.5957439871383
1999-05-18,1850.5726145986548
1999-05-19,1855.8514756763832
1999-05-20,1855.6820029447606
1999-05-21,1847.523466925574
1999-05-24,1828.532025602491
1999-05-25,1805.9339827198323
1999-05-26,1814.43363410246
1999-05-27,1794.7970048135971
1999-05-28,1809.957310804228
1999-05-31,1810.901798068617
1999-06-01,1810.9301647173243
1999-06-02,1812.4934255270557
1999-06-03,1816.0085702944348
1999-06-04,1837.6704766043645
1999-06-07,1854.5933016938864
1999-06-08,1852.6931939774995
1999-06-09,1857.9442936011756
1999-06-10,1850.1418448547317
1999-06-11,1851.1310972598353
1999-06-14,1837.744246730185
1999-06-15,1841.2137316141252
1999-06-16,1865.3131432757061
1999-06-17,1879.8405623347508
1999-06-18,1885.315333845891
1999-06-21,1896.5062209511827
1999-06-22,1888.4469205502946
1999-06-23,1878.5671999360634
1999-06-24,1862.0236111988424
1999-06-25,1865.9118060905105
1999-06-28,1876.657467300308
1999-06-29,1891.4634666487586
1999-06-30,1904.5465213838268
1999-07-01,1925.7323759531957
1999-07-02,1938.0788490803054
1999-07-05,1950.677215721245
1999-07-06,1948.1346762376472
1999-07-07,1944.6988318322112
1999-07-08,1938.9357705253353
1999-07-09,1946.125556582467
1999-07-12,1945.647064664902
1999-07-13,1937.5396457768682
1999-07-14,1948.65891977392
1999-07-15,1968.425831436268
1999-07-16,1968.0762120299103
1999-07-19,1962.3283293825375
1999-07-20,1941.6482806773292
1999-07-21,1939.3102724164744
1999-07-22,1917.7925188928602
1999-07-23,1903.8646594419122
1999-07-26,1894.784449984356
1999-07-27,1907.1774829033259
1999-07-28,1915.7235060285539
1999-07-29,1899.8464538388098
1999-07-30,1902.8850964686558
1999-08-02,1896.1317751108688
1999-08-03,1890.1827514940596
1999-08-04,1877.740171008342
1999-08-05,1868.1358622125026
1999-08-06,1854.8240240522666
1999-08-09,1850.3596656452012
1999-08-10,1834.2165462905064
1999-08-11,1846.0131270397735
1999-08-12,1857.9413856136496
1999-08-13,1882.602519469989
1999-08-16,1895.8915671549937
1999-08-17,1904.0483821336484
1999-08-18,1905.139339889168
1999-08-19,1898.3596750718639
1999-08-20,1917.0255576275938
1999-08-23,1942.013854576186
1999-08-24,1938.9101441365117
1999-08-25,1953.5117919803572
1999-08-26,1936.976941180895
1999-08-27,1928.1009963517445
1999-08-30,1914.4522832448486
1999-08-31,1906.592261874783
1999-09-01,1925.798698961872
1999-09-02,1915.8134489181166
1999-09-03,1945.7701835691967
1999-09-06,1955.4612994936315
1999-09-07,1947.52868929547
1999-09-08,1941.4339286011252
1999-09-09,1955.9546965201212
1999-09-10,1958.99289490493
1999-09-13,1957.448323568946
1999-09-14,1950.3691256532904
1999-09-15,1936.0441255841322
1999-09-16,1922.6126956734229
1999-09-17,1931.3849576050718
1999-09-20,1937.4013187046771
1999-09-21,1922.6624895796394
1999-09-22,1914.7361018392908
1999-09-23,1893.4390356690462
1999-09-24,1876.234537035602
1999-09-27,1880.2357305917596
1999-09-28,1883.6311434289778
1999-09-29,1875.9443825881758
1999-09-30,1895.6976988439553
1999-10-01,1900.4065255018575
1999-10-04,1919.118007110833
1999-10-05,1918.291122079817
1999-10-06,1939.0738137386834
1999-10-07,1943.869292980933
1999-10-08,1952.3053580117755
1999-10-11,1958.0503912740091
1999-10-12,1944.8501311060952
1999-10-13,1913.9206615975052
1999-10-14,1912.8147884197679
1999-10-15,1880.3472716013475
1999-10-18,1862.7611279702282
1999-10-19,1877.8027827538783
1999-10-20,1904.0269645729597
1999-10-21,1900.6659262125925
1999-10-22,1921.1764588897233
1999-10-25,1919.4579360090613
1999-10-26,1913.9360505691009
1999-10-27,1915.657980949751
1999-10-28,1954.400130068879
1999-10-29,1988.0932756133147
1999-11-01,1984.852172756328
1999-11-02,1985.0020062185454
1999-11-03,1992.0103275890367
1999-11-04,2008.8150521562184
1999-11-05,2012.2270111012228
1999-11-08,2014.0091120176996
1999-11-09,2013.854604235068
1999-11-10,2030.0134149318142
1999-11-11,2039.7861158484056
1999-11-12,2049.4074176410677
1999-11-15,2055.538868468627
1999-11-16,2072.1151103858883
1999-11-17,2071.314564113532
1999-11-18,2088.577387007402
1999-11-19,2089.3099828232434
1999-11-22,2093.5397808796147
1999-11-23,2084.0414038202703
1999-11-24,2087.9471273818085
1999-11-25,2096.499521644326
1999-11-26,2107.4417671883148
1999-11-29,2102.0874804418045
1999-11-30,2074.0880830054634
1999-12-01,2077.8394674188135
1999-12-02,2086.8953338071965
1999-12-03,2117.3896088865044
1999-12-06,2128.135992368516
1999-12-07,2127.629947008824
1999-12-08,2122.7264217118645
1999-12-09,2125.612332113064
1999-12-10,2135.8246903794316
1999-12-13,2134.5000077947584
1999-12-14,2115.509703849124
1999-12-15,2113.803162156935
1999-12-16,2133.3325643469057
1999-12-17,2139.5391735727126
1999-12-20,2143.517938964812
1999-12-21,2157.7579227856477
1999-12-22,2175.4262137005812
1999-12-23,2202.41521680152
1999-12-24,2211.1560034615372
1999-12-27,2208.3645358501853
1999-12-28,2218.493810142352
1999-12-29,2231.7148508668683
1999-12-30,2241.9485873874223
1999-12-31,2248.555907565701
2000-01-03,2251.5032918653724
2000-01-04,2188.7690763364963
2000-01-05,2155.255981980899
2000-01-06,2129.090097533628
2000-01-07,2172.8747584416346
2000-01-10,2204.7487040477804
2000-01-11,2197.627500084156
2000-01-12,2184.8934700781206
2000-01-13,2207.8378212341618
2000-01-14,2223.761929515519
2000-01-17,2238.6075934296564
2000-01-18,2222.2385405141663
2000-01-19,2212.3144408033977
2000-01-20,2209.938707356874
2000-01-21,2208.266419664582
2000-01-24,2181.337522638674
2000-01-25,2172.991370712669
2000-01-26,2178.5085017549486
2000-01-27,2181.9625040270894
2000-01-28,2146.447018321223
2000-01-31,2144.850511833441
2000-02-01,2160.179034479792
2000-02-02,2172.4025421126235
2000-02-03,2209.2545199076744
2000-02-04,2214.916599684821
2000-02-07,2215.5602484807473
2000-02-08,2241.5073084986816
2000-02-09,2229.08905560235
2000-02-10,2230.3479820441057
2000-02-11,2211.8556024416603
2000-02-14,2203.8564696925814
2000-02-15,2199.028088940731
2000-02-16,2197.3035407216335
2000-02-17,2213.423046245092
2000-02-18,2180.3812320685597
2000-02-21,2164.861237448871
2000-02-22,2166.280304830055
2000-02-23,2186.8476950490613
2000-02-24,2189.044378890444
2000-02-25,2184.0433071605294
2000-02-28,2183.550227902899
2000-02-29,2203.1109168644125
2000-03-01,2240.306420868117
2000-03-02,2250.318704037458
2000-03-03,2273.809563212289
2000-03-06,2265.0137715976334
2000-03-07,2238.8282386706787
2000-03-08,2238.0922322758884
2000-03-09,2274.76220802399
2000-03-10,2271.629320967129
2000-03-13,2224.501350089197
2000-03-14,2201.8374372046865
2000-03-15,2202.267714156434
2000-03-16,2267.007919498364
2000-03-17,2281.9567764808735
2000-03-20,2267.062396599856
2000-03-21,2289.315063282519
2000-03-22,2298.54441057438
2000-03-23,2315.9811827898216
2000-03-24,2332.1923765089236
2000-03-27,2331.833173389557
2000-03-28,2323.2249539311188
2000-03-29,2312.747707841651
2000-03-30,2271.3389612877318
2000-03-31,2292.831837782995
2000-04-03,2261.0577256512256
2000-04-04,2234.9059259887786
2000-04-05,2225.1876337101394
2000-04-06,2249.2694284183117
2000-04-07,2277.7485829691445
2000-04-10,2261.645610001916
