Date,ACWI + FRONTIER MARKETS (ACWI FM) IMI
2002-10-14,399.1126490179907
2002-10-15,416.7940664271282
2002-10-16,409.7933767449841
2002-10-17,418.29979123848284
2002-10-18,419.5632411558303
2002-10-21,423.87602024262185
2002-10-22,419.3339121960077
2002-10-23,418.98969468581333
2002-10-24,417.4934768668331
2002-10-25,421.8907411633442
2002-10-28,422.12234258590547
2002-10-29,415.5850417114526
2002-10-30,420.5503872002808
2002-10-31,421.66448264501526
2002-11-01,425.5576278496409
2002-11-04,431.5556658609338
2002-11-05,434.93000301045595
2002-11-06,436.271169929049
2002-11-07,429.9809302793704
2002-11-08,426.5791275285781
2002-11-11,419.18924257211864
2002-11-12,422.3976083443076
2002-11-13,420.83582396822135
2002-11-14,427.88682794718517
2002-11-15,431.39370391268983
2002-11-18,429.4978361907875
2002-11-19,427.61701433278915
2002-11-20,431.68013947468
2002-11-21,441.20200144363383
2002-11-22,441.25296316370765
2002-11-25,441.3598259920495
2002-11-26,433.70290832103655
2002-11-27,442.7849113632831
2002-11-28,445.2543766017683
2002-11-29,444.41462731126353
2002-12-02,443.8925950077845
2002-12-03,438.04289395548085
2002-12-04,435.66116011342825
2002-12-05,431.3338190294373
2002-12-06,433.2197979379859
2002-12-09,425.26170286868603
2002-12-10,429.10081196018143
2002-12-11,430.1417144616554
2002-12-12,428.9692393573424
2002-12-13,424.93955253663665
2002-12-16,432.41569213821293
2002-12-17,430.36958344721904
2002-12-18,423.9500341334086
2002-12-19,422.24154677821224
2002-12-20,426.5147946441023
2002-12-23,427.46482857801334
2002-12-24,426.8245529639014
2002-12-25,426.70257541480066
2002-12-26,426.9712887130167
2002-12-27,420.8602706266936
2002-12-30,423.0809051566608
2002-12-31,424.5765304444878
2003-01-01,424.57953961205754
2003-01-02,434.16342779157316
2003-01-03,435.5874111208206
2003-01-06,443.43513308066
2003-01-07,439.48003275411764
2003-01-08,433.49864239437284
2003-01-09,439.8216401167344
2003-01-10,440.95377524516863
2003-01-13,441.33742073138643
2003-01-14,444.0705718219705
2003-01-15,439.6321710439954
2003-01-16,438.4914634709242
2003-01-17,433.3318841599023
2003-01-20,431.53402925921523
2003-01-21,426.82926914235134
2003-01-22,422.45912673940916
2003-01-23,425.57959629149184
2003-01-24,417.9452805993047
2003-01-27,409.36398271928005
2003-01-28,412.08220190637576
2003-01-29,413.6981031259912
2003-01-30,409.75949906247695
2003-01-31,412.4382173524272
2003-02-03,415.71292659174287
2003-02-04,411.15781873428546
2003-02-05,411.40674120382806
2003-02-06,407.1960946286236
2003-02-07,403.4570028434209
2003-02-10,403.70867211833655
2003-02-11,403.5734444315925
2003-02-12,399.7004020091218
2003-02-13,399.1889463222465
2003-02-14,404.72570808489377
2003-02-17,406.8703717429871
2003-02-18,412.10792309285233
2003-02-19,408.8291543024235
2003-02-20,407.0033646891153
2003-02-21,410.33933203368747
2003-02-24,405.2051307638896
2003-02-25,402.61469242578664
2003-02-26,399.69748034990715
2003-02-27,402.42932108490487
2003-02-28,405.1775392506045
2003-03-03,405.2796172638154
2003-03-04,400.1951536453348
2003-03-05,401.4844261632729
2003-03-06,398.16044921654066
2003-03-07,397.656116902282
2003-03-10,389.3119857553826
2003-03-11,386.4731516489667
2003-03-12,384.1128896966303
2003-03-13,394.82071946765325
2003-03-14,398.46809125527926
2003-03-17,408.0194602935186
2003-03-18,409.88571758138477
2003-03-19,412.7569535326812
2003-03-20,414.24951057493314
2003-03-21,421.7340425570088
2003-03-24,411.2795541077605
2003-03-25,414.8023580063813
2003-03-26,414.1661072826918
2003-03-27,412.70762227178903
2003-03-28,411.1746612511377
2003-03-31,404.1328132534733
2003-04-01,408.15244481749636
2003-04-02,416.6558838873511
2003-04-03,415.71941720198015
2003-04-04,417.19782449008244
2003-04-07,421.35678682080584
2003-04-08,419.2723743748522
2003-04-09,415.9502962384185
2003-04-10,416.83217081204407
2003-04-11,415.69727046994717
2003-04-14,421.3473807490931
2003-04-15,425.52404018260825
2003-04-16,422.72933214088715
2003-04-17,427.91094205902095
2003-04-18,428.14491432750253
2003-04-21,427.3522636688185
2003-04-22,433.87382532524674
2003-04-23,437.3713324394772
2003-04-24,434.4590825857556
2003-04-25,428.8782704931419
2003-04-28,435.1628912512062
2003-04-29,436.46804233142336
2003-04-30,439.2686709852755
2003-05-01,440.2490529542422
2003-05-02,444.6414904735402
2003-05-05,445.8939571454771
2003-05-06,451.17870538284734
2003-05-07,449.48841278542216
2003-05-08,444.98321164104794
2003-05-09,450.20285007098425
2003-05-12,454.9650910915164
2003-05-13,454.45754050157814
2003-05-14,454.3425524009251
2003-05-15,456.87408067863015
2003-05-16,457.4110265518064
2003-05-19,448.40147821935915
2003-05-20,448.30112030844305
2003-05-21,448.6598910759306
2003-05-22,452.8109528750725
2003-05-23,454.8401957900166
2003-05-26,455.5000233069102
2003-05-27,460.6429654705041
2003-05-28,462.24584039516395
2003-05-29,463.4209189374705
2003-05-30,466.87192948604553
2003-06-02,471.0558920423511
2003-06-03,471.0802619639512
2003-06-04,476.5762404652463
2003-06-05,480.19365673041824
2003-06-06,480.8358549880938
2003-06-09,476.70944401876073
2003-06-10,478.8881130247306
2003-06-11,485.46997525888673
2003-06-12,486.8592179039483
2003-06-13,483.4535331287674
2003-06-16,491.5224514315006
2003-06-17,493.72157612437087
2003-06-18,492.70246383851867
2003-06-19,486.6120392183182
2003-06-20,486.9868390415396
2003-06-23,479.9657669790127
2003-06-24,478.40911826300334
2003-06-25,478.25537225877144
2003-06-26,479.22480089712275
2003-06-27,477.60516896228427
2003-06-30,476.10570735421805
2003-07-01,478.2972270058925
2003-07-02,484.8831158537429
2003-07-03,484.5408498897976
2003-07-04,483.7017016137237
2003-07-07,491.13787575045654
2003-07-08,492.0368684782006
2003-07-09,490.43220851805773
2003-07-10,485.23686879241177
2003-07-11,487.5064395718144
2003-07-14,492.14135664254127
2003-07-15,489.4379045500019
2003-07-16,486.2217484732011
2003-07-17,479.53755549777026
2003-07-18,482.9471933719679
2003-07-21,479.30615186715994
2003-07-22,482.34426099913657
2003-07-23,484.3951262847854
2003-07-24,485.5208599614091
2003-07-25,489.9940312867183
2003-07-28,491.4442349006509
2003-07-29,489.20716419683373
2003-07-30,486.75845955252953
2003-07-31,487.3295579251177
2003-08-01,483.9043025535917
2003-08-04,483.6795877652582
2003-08-05,479.368333631072
2003-08-06,477.6846341231027
2003-08-07,480.4862591833976
2003-08-08,481.7983684303792
2003-08-11,484.43466918705155
2003-08-12,488.08058882313014
2003-08-13,488.14343558517857
2003-08-14,491.80427069081315
2003-08-15,492.21657614281423
2003-08-18,495.7859387757464
2003-08-19,496.9820362477416
2003-08-20,497.70690780876515
2003-08-21,499.1399115036484
2003-08-22,495.36140819969154
2003-08-25,494.53422732877976
2003-08-26,493.9537981625748
2003-08-27,495.28013596526847
2003-08-28,497.7331074050615
2003-08-29,500.3084379843144
2003-09-01,503.1038498553815
2003-09-02,506.5058507518476
2003-09-03,509.948558799528
2003-09-04,510.8438905196823
2003-09-05,510.01716718926804
2003-09-08,514.7399997432319
2003-09-09,512.8595362589735
2003-09-10,507.3677351637745
2003-09-11,508.29393535654566
2003-09-12,510.3432286318917
2003-09-15,509.5073022787871
2003-09-16,515.0782921413866
2003-09-17,515.9737419578478
2003-09-18,521.4525538923762
2003-09-19,521.0605646623416
2003-09-22,515.926892547521
2003-09-23,517.7480293592274
2003-09-24,512.4698793343167
2003-09-25,508.5250706256272
2003-09-26,504.5541899729172
2003-09-29,507.29993195621137
2003-09-30,503.87298722188206
2003-10-01,513.8385843186552
2003-10-02,516.9412895102007
2003-10-03,522.8250484535045
2003-10-06,524.5973261384945
2003-10-07,527.388850614675
2003-10-08,525.4224742242569
2003-10-09,529.1319168904902
2003-10-10,530.7707814184133
2003-10-13,533.8671901272086
2003-10-14,535.3369392911953
2003-10-15,534.635114457926
2003-10-16,537.040505824709
2003-10-17,532.745182255095
2003-10-20,534.5686185123234
2003-10-21,535.7277264297969
2003-10-22,529.5570354011588
2003-10-23,525.4262605470867
2003-10-24,525.0062045485466
2003-10-27,527.5191819605403
2003-10-28,533.4247761729779
2003-10-29,535.7434529980679
2003-10-30,536.2094740692648
2003-10-31,535.1332876197771
2003-11-03,537.8799348434385
2003-11-04,538.5245598670327
2003-11-05,537.076894406749
2003-11-06,537.092061002017
2003-11-07,538.8199556253053
2003-11-10,536.0811153720092
2003-11-11,533.1548250965398
2003-11-12,538.9974447296448
2003-11-13,541.7347369671604
2003-11-14,539.9641278396988
2003-11-17,533.0077964178806
2003-11-18,532.0869527069829
2003-11-19,532.1567003852723
2003-11-20,530.3692434545997
2003-11-21,531.5798457315941
2003-11-24,536.7972504856489
2003-11-25,538.8192568590368
2003-11-26,542.6478241525722
2003-11-27,543.1050511741196
2003-11-28,543.7592454612856
2003-12-01,550.7100194154381
2003-12-02,551.3945342549695
2003-12-03,551.5832394540847
2003-12-04,552.0004204278423
2003-12-05,549.5887004114074
2003-12-08,551.0835368585122
2003-12-09,549.2381594312709
2003-12-10,546.4372119593361
2003-12-11,550.4371027178581
2003-12-12,553.7414715201508
2003-12-15,553.6358828938793
2003-12-16,553.8666075647976
2003-12-17,554.1695752497277
2003-12-18,559.2083434709242
2003-12-19,559.9053482350641
2003-12-22,562.135914243083
2003-12-23,564.1302328658687
2003-12-24,564.6681795979856
2003-12-25,564.728338656204
2003-12-26,565.7076956363147
2003-12-29,571.3802777245734
2003-12-30,573.97504258564
2003-12-31,575.5299660940377
2004-01-01,575.5495224422285
2004-01-02,577.0609726774554
2004-01-05,585.0220440459668
2004-01-06,586.2894441767229
2004-01-07,585.613470042466
2004-01-08,589.5298303770224
2004-01-09,588.8090337630821
2004-01-12,589.712264312268
2004-01-13,588.0808554837669
2004-01-14,590.5314835400766
2004-01-15,588.8400013961478
2004-01-16,590.6008817334376
2004-01-19,591.3418775045719
2004-01-20,594.4656839474736
2004-01-21,597.9584182636755
2004-01-22,598.4487286869916
2004-01-23,597.9005855600069
2004-01-26,599.2345069675199
2004-01-27,597.1533976489607
2004-01-28,592.3303460699609
2004-01-29,587.6542356701704
2004-01-30,587.257806389303
2004-02-02,589.0011931301032
2004-02-03,590.0800222604362
2004-02-04,584.5492200070357
2004-02-05,586.2520268378047
2004-02-06,593.8116016463248
2004-02-09,595.4549413981648
2004-02-10,597.7702507817529
2004-02-11,601.48941876763
2004-02-12,602.6674821501283
2004-02-13,600.9313139025277
2004-02-16,601.5789068171828
2004-02-17,607.3692612091886
2004-02-18,605.7205521528058
2004-02-19,603.3311987215711
2004-02-20,598.6322024661192
2004-02-23,597.8702265955641
2004-02-24,596.5180403555621
2004-02-25,596.9882020230826
2004-02-26,596.7373754337252
2004-02-27,598.8575399505943
2004-03-01,606.2255090902589
2004-03-02,603.1355965914389
2004-03-03,600.1753451768195
2004-03-04,603.2180651889436
2004-03-05,607.638718939342
2004-03-08,603.9357352281795
2004-03-09,601.4594477728825
2004-03-10,592.3352662441824
2004-03-11,582.9680025741316
2004-03-12,585.8643223529992
2004-03-15,579.2959728603998
2004-03-16,583.9829356634937
2004-03-17,590.1367575243266
2004-03-18,591.1462146403004
2004-03-19,587.7941067315726
2004-03-22,579.8806591352792
2004-03-23,579.1009957503727
2004-03-24,577.5213697316373
2004-03-25,585.0116742523743
2004-03-26,585.7319943765116
2004-03-29,593.1033005678123
2004-03-30,595.4347596998526
2004-03-31,597.9972328115804
2004-04-01,603.2461726258017
2004-04-02,606.005308496699
2004-04-05,608.0642287222273
2004-04-06,607.1806869718309
2004-04-07,607.2074882877423
2004-04-08,606.3155433452692
2004-04-09,605.2957194525688
2004-04-12,607.6376624127101
2004-04-13,601.1858505904373
2004-04-14,596.2567948902561
2004-04-15,594.880749879918
2004-04-16,599.0923280695882
2004-04-19,599.3071453957378
2004-04-20,594.8058027980769
2004-04-21,593.5086324576604
2004-04-22,598.4782217555652
2004-04-23,599.602472173533
2004-04-26,599.4919417634795
2004-04-27,599.4554294149071
2004-04-28,590.7779199471796
2004-04-29,586.6136947066367
2004-04-30,582.2106279162864
2004-05-03,585.4329304385208
2004-05-04,589.8325675743258
2004-05-05,592.3161277115307
2004-05-06,585.2237129194928
2004-05-07,575.5466204201157
2004-05-10,561.1116438686794
2004-05-11,565.3951279442346
2004-05-12,567.887772147528
2004-05-13,565.9415330876459
2004-05-14,564.191770608061
2004-05-17,557.7273955760851
2004-05-18,562.1005820338137
2004-05-19,568.6455796425805
2004-05-20,565.6585070828102
2004-05-21,570.3611669985563
2004-05-24,571.867869389192
2004-05-25,577.7406141152061
2004-05-26,580.9225723197208
2004-05-27,586.8301425255955
2004-05-28,586.5958631723191
2004-05-31,586.7700177387419
2004-06-01,586.7532167887315
2004-06-02,588.3636187526168
2004-06-03,583.4581738460691
2004-06-04,586.7610674477864
2004-06-07,597.2300865933719
2004-06-08,597.6695778682008
2004-06-09,591.629738071866
2004-06-10,593.448375623958
2004-06-11,591.2174697904725
2004-06-14,585.46673051466
2004-06-15,589.1456264353218
2004-06-16,591.3561568617641
2004-06-17,592.1053169132765
2004-06-18,593.7171160924831
2004-06-21,593.0865292808379
2004-06-22,592.3331772612131
2004-06-23,596.0748946952332
2004-06-24,599.2892247420717
2004-06-25,597.5571772135849
2004-06-28,599.259417202089
2004-06-29,598.1554334587595
2004-06-30,599.6914133978864
2004-07-01,596.5434262863282
2004-07-02,595.5488919070661
2004-07-05,593.8638499895397
2004-07-06,589.8894311824024
2004-07-07,591.8562182293119
2004-07-08,589.0260173985138
2004-07-09,590.9128245677156
2004-07-12,591.5724979560835
2004-07-13,590.6014279129164
2004-07-14,589.0285535577065
2004-07-15,585.8769356645976
2004-07-16,586.5674035248595
2004-07-19,585.9062221097656
2004-07-20,586.8716523917387
2004-07-21,581.4229742348903
2004-07-22,579.6858965837894
2004-07-23,573.7422598753964
2004-07-26,571.0417473960509
2004-07-27,573.2084667438702
2004-07-28,573.7604478311933
2004-07-29,577.3785874984742
2004-07-30,579.2020082668971
2004-08-02,580.3217817337118
2004-08-03,578.8990764689696
2004-08-04,576.0374192541314
2004-08-05,571.1694736845371
2004-08-06,565.9894988445619
2004-08-09,564.3277587130161
2004-08-10,570.1279443383941
2004-08-11,567.0866561239307
2004-08-12,563.0600891652064
2004-08-13,563.9010895899657
2004-08-16,568.9742137578345
2004-08-17,570.4912799673621
2004-08-18,574.7803128339538
2004-08-19,576.3884010873104
2004-08-20,578.4687597914926
2004-08-23,578.0316023283361
2004-08-24,577.0223050237595
2004-08-25,580.2115809050288
2004-08-26,581.7619637795499
2004-08-27,583.7605817660703
2004-08-30,580.651231051919
2004-08-31,582.3105728284202
2004-09-01,585.3457386052818
2004-09-02,589.3760254132487
2004-09-03,586.3074979074424
2004-09-06,588.4088441840387
2004-09-07,591.2879328306033
2004-09-08,590.432539259085
2004-09-09,590.209974801665
2004-09-10,594.3228154434803
2004-09-13,596.371999299481
2004-09-14,597.8006928340541
2004-09-15,592.2849320730836
2004-09-16,594.5736968807068
2004-09-17,596.3886330278568
2004-09-20,594.394040966961
2004-09-21,599.0299608318193
2004-09-22,593.1026605018254
2004-09-23,591.762975190396
2004-09-24,591.356839314518
2004-09-27,588.0408862630296
2004-09-28,590.9920307330116
2004-09-29,593.4996000863115
2004-09-30,595.6353434301731
2004-10-01,603.9447946234719
2004-10-04,606.3776227549229
2004-10-05,607.0974268392771
2004-10-06,609.6842015672948
2004-10-07,605.7980776705255
2004-10-08,605.2713449160104
2004-10-11,605.5415910587326
2004-10-12,601.0467341991226
2004-10-13,597.718543763936
2004-10-14,595.1168042535023
2004-10-15,597.6647452914785
2004-10-18,598.8512693258509
2004-10-19,598.3004435443977
2004-10-20,597.5450183175484
2004-10-21,600.0038029434116
2004-10-22,597.4217496452587
2004-10-25,596.0747742687746
2004-10-26,601.1768190897134
2004-10-27,607.8033418366471
2004-10-28,610.0179262645976
2004-10-29,610.0895822904345
2004-11-01,611.6890752273272
2004-11-02,613.5032603066998
2004-11-03,620.252282711631
2004-11-04,626.4969933803843
2004-11-05,630.1802514576976
2004-11-08,629.5068991757729
2004-11-09,628.9503832411843
2004-11-10,628.9828997673176
2004-11-11,633.060155437328
2004-11-12,639.1873973654754
2004-11-15,640.5044277110039
2004-11-16,637.6616876871946
2004-11-17,642.8958883983873
2004-11-18,642.2023955389745
2004-11-19,638.9197084882975
2004-11-22,638.5972855611844
2004-11-23,639.9132037427986
2004-11-24,643.3790112745227
2004-11-25,646.4738028401956
2004-11-26,646.62484798765
2004-11-29,646.9709110431569
2004-11-30,644.6301968332554
2004-12-01,651.2251726688289
2004-12-02,652.1020256977143
2004-12-03,653.9627238062751
2004-12-06,653.1949379890864
2004-12-07,648.5929757985589
2004-12-08,645.7788807661898
2004-12-09,644.9605349904108
2004-12-10,644.3007631766882
2004-12-13,650.5970336411891
2004-12-14,652.8766862592892
2004-12-15,657.6401234588492
2004-12-16,655.3160748878421
2004-12-17,652.2815469702554
2004-12-20,655.7838181944924
2004-12-21,658.3356418942628
2004-12-22,661.2920257523533
2004-12-23,663.5923190387336
2004-12-24,665.427201571001
2004-12-27,665.2233507105966
2004-12-28,668.3562997904711
2004-12-29,667.6333998672939
2004-12-30,670.1849794577537
2004-12-31,670.119440237995
2005-01-03,665.4260526480265
2005-01-04,657.6095289140076
2005-01-05,653.1854699824481
2005-01-06,652.848221032779
2005-01-07,651.5991651472735
2005-01-10,654.1857957972376
2005-01-11,652.6983531252273
2005-01-12,655.3966635103499
2005-01-13,652.1482477279218
2005-01-14,653.8257773785937
2005-01-17,655.2820950688323
2005-01-18,657.0862217168901
2005-01-19,654.4934062413392
2005-01-20,648.6972964935195
2005-01-21,647.4435155445871
2005-01-24,647.2127353226668
2005-01-25,647.3291556717655
2005-01-26,652.9850075069849
2005-01-27,653.2559946609057
2005-01-28,651.0803432049914
2005-01-31,656.7974752107352
2005-02-01,659.8015489131898
2005-02-02,662.7082109580974
2005-02-03,660.1121308884375
2005-02-04,666.3087371391987
2005-02-07,665.5370268606979
2005-02-08,664.3294070013172
2005-02-09,661.5299235379538
2005-02-10,665.078791788444
2005-02-11,669.4073809399251
2005-02-14,672.7286087437898
2005-02-15,674.6670382871927
2005-02-16,673.6589347652975
2005-02-17,672.4329718181156
2005-02-18,673.3447838259216
2005-02-21,673.6100556399538
2005-02-22,669.9462713706693
2005-02-23,669.0646505549854
2005-02-24,672.401434449453
2005-02-25,679.150348996915
2005-02-28,679.5610348933724
2005-03-01,681.4019383907546
2005-03-02,680.1302702962414
2005-03-03,680.741097531934
2005-03-04,688.2962415828213
2005-03-07,688.4507904059528
2005-03-08,688.5370780187006
2005-03-09,684.6834071655837
2005-03-10,683.008572836306
2005-03-11,682.7333377445713
2005-03-14,682.0371567705703
2005-03-15,679.7899097892987
2005-03-16,676.8943778210044
2005-03-17,676.25356961727
2005-03-18,675.2726555326669
2005-03-21,671.3655835768645
2005-03-22,668.6679180719508
2005-03-23,662.3621042220137
2005-03-24,661.8320782263384
2005-03-25,662.2769673301926
2005-03-28,661.3833267511467
2005-03-29,657.3426791187949
2005-03-30,662.1662356952437
2005-03-31,664.8088453689509
2005-04-01,663.8521059125527
2005-04-04,660.6787861200519
2005-04-05,664.1302387004375
2005-04-06,666.2215405957844
2005-04-07,670.0386273382105
2005-04-08,666.7466945527453
2005-04-11,667.6091957419974
2005-04-12,666.8962745337905
2005-04-13,664.2156575425713
2005-04-14,656.6702473405679
2005-04-15,648.6199798057112
2005-04-18,644.5570396804889
2005-04-19,650.7290617780368
2005-04-20,646.4590689815387
2005-04-21,652.8203229332811
2005-04-22,652.9061588619682
2005-04-25,655.7368596778679
2005-04-26,651.4722409813854
2005-04-27,649.6753343092403
2005-04-28,644.399661744366
2005-04-29,649.0321433976067
2005-05-02,650.5780243284518
2005-05-03,651.3491222917693
2005-05-04,658.8529970441039
2005-05-05,659.4616146577677
2005-05-06,659.9226204102753
2005-05-09,660.9240910482815
2005-05-10,656.5897678795156
2005-05-11,656.0893257065371
2005-05-12,650.9732856144495
2005-05-13,647.3314763851905
2005-05-16,648.8014619674958
2005-05-17,650.9133685967646
2005-05-18,657.2823092155922
2005-05-19,661.192099628061
2005-05-20,659.3025547067795
2005-05-23,663.0685539123004
2005-05-24,663.5362983701569
2005-05-25,661.1078057508686
2005-05-26,663.7180648328913
2005-05-27,665.744881910114
2005-05-30,666.6606713178619
2005-05-31,662.8713664266562
2005-06-01,667.3226667155499
2005-06-02,668.7355942746498
2005-06-03,666.9779752766805
2005-06-06,667.8477723863601
2005-06-07,669.4657614447891
2005-06-08,669.8178211349806
2005-06-09,668.5337605115806
2005-06-10,668.3842540951167
2005-06-13,668.3063578520148
2005-06-14,670.0379712982443
2005-06-15,672.3213085023302
2005-06-16,675.4298756592784
2005-06-17,680.6914581067151
2005-06-20,678.8432148326899
2005-06-21,679.1719650297771
2005-06-22,680.1725656641398
2005-06-23,675.8984138499671
2005-06-24,671.7574660259997
2005-06-27,670.3016452979438
2005-06-28,674.4019173171106
2005-06-29,674.3846766870963
2005-06-30,671.8848787847766
2005-07-01,671.8369264592683
2005-07-04,671.5570222105215
2005-07-05,674.0902340626978
2005-07-06,673.2072678977572
2005-07-07,670.6420070948735
2005-07-08,677.2170118446626
2005-07-11,684.3178229653562
2005-07-12,687.8360643511554
2005-07-13,686.5652942781888
2005-07-14,688.5519242614841
2005-07-15,687.4011805438194
2005-07-18,685.7866564121982
2005-07-19,687.7198645590121
2005-07-20,689.9125803403966
2005-07-21,691.330327317773
2005-07-22,693.6523762819124
2005-07-25,691.6066643764586
2005-07-26,691.0082611851984
2005-07-27,694.1871094625344
2005-07-28,698.7668542255702
2005-07-29,697.8544559317431
2005-08-01,700.3200406268394
2005-08-02,705.6826192635332
2005-08-03,707.7254412303103
2005-08-04,703.9496322576812
2005-08-05,697.8706002064654
2005-08-08,698.8162501914854
2005-08-09,702.2778598743816
2005-08-10,706.9221459061604
2005-08-11,711.7118212094853
2005-08-12,709.573387964793
2005-08-15,709.4545080995723
2005-08-16,704.2081736064409
2005-08-17,702.8423643683024
2005-08-18,698.172734692945
2005-08-19,699.4812450414695
2005-08-22,704.4264106019353
2005-08-23,701.5523101844257
2005-08-24,699.122817994717
2005-08-25,699.415869468277
2005-08-26,696.9024197792198
2005-08-29,696.7942089047291
2005-08-30,695.0683684389268
2005-08-31,703.0733222180148
2005-09-01,710.1363823855132
2005-09-02,710.9050434764339
2005-09-05,712.303079411971
2005-09-06,717.3487136668241
2005-09-07,718.6819350974015
2005-09-08,716.0329029004582
2005-09-09,721.8285055236266
2005-09-12,720.54802043887
2005-09-13,715.9966701131906
2005-09-14,716.5580594274238
2005-09-15,715.9098720400876
2005-09-16,719.6541807336325
2005-09-19,717.7435713996377
2005-09-20,717.0650266875119
2005-09-21,713.2162510804474
2005-09-22,711.3503469209923
2005-09-23,710.5168715348216
2005-09-26,714.6784406700218
2005-09-27,712.9689805638899
2005-09-28,716.3447084903972
2005-09-29,721.5662088269781
2005-09-30,723.388501886648
2005-10-03,721.7957650791976
2005-10-04,719.4281277233188
2005-10-05,709.6585816365521
2005-10-06,704.3727808642082
2005-10-07,704.8358438850056
2005-10-10,701.9283441058933
2005-10-11,702.149726948789
2005-10-12,697.951624518878
2005-10-13,692.1902998861711
2005-10-14,697.6499359962462
2005-10-17,697.8386918585453
2005-10-18,690.758979647747
2005-10-19,692.0551738587028
2005-10-20,687.7626942025717
2005-10-21,688.6040804914752
2005-10-24,696.2453646440564
2005-10-25,698.4554803393587
2005-10-26,697.5447099433137
2005-10-27,692.4417468993502
2005-10-28,696.4866148126309
2005-10-31,704.0873042491047
2005-11-01,705.3112082252012
2005-11-02,712.1565987771688
2005-11-03,716.1318529578447
2005-11-04,712.946362778986
2005-11-07,714.3549710238539
2005-11-08,712.8746189762851
2005-11-09,712.9254414279162
2005-11-10,715.3879009797167
2005-11-11,718.9251930500662
2005-11-14,717.381440238379
2005-11-15,714.0196056157149
2005-11-16,714.1317742052868
2005-11-17,722.1396020770903
2005-11-18,725.460338580866
2005-11-21,729.5190063574677
2005-11-22,730.6031594865216
2005-11-23,735.3742485951784
2005-11-24,735.1221089147142
2005-11-25,735.3872479661718
2005-11-28,732.5821915922076
2005-11-29,732.2445996051437
2005-11-30,729.7391997703884
2005-12-01,737.4000841784689
2005-12-02,740.7109213041617
2005-12-05,741.0969833967971
2005-12-06,742.9680875457324
2005-12-07,740.6541268849644
2005-12-08,740.7866080966089
2005-12-09,743.0425766058232
2005-12-12,747.6181626797171
2005-12-13,749.8833694581477
2005-12-14,753.3570094223006
2005-12-15,749.7526276590518
2005-12-16,751.323116341851
2005-12-19,748.9173595561754
2005-12-20,748.3505164935897
2005-12-21,750.7548311676309
2005-12-22,753.7471560088047
2005-12-23,754.7716585609544
2005-12-26,755.319655623251
2005-12-27,750.9273124296227
2005-12-28,753.2696329611774
