Date,AC FAR EAST ex JAPAN IMI
1994-05-31,695.5570224565163
1994-06-30,665.3807673047974
1994-07-29,697.1888351714166
1994-08-31,753.6346989413727
1994-09-30,755.4695609276154
1994-10-31,763.7601829233662
1994-11-30,693.741081479597
1994-12-30,676.6316972941586
1995-01-31,610.2226397900175
1995-02-28,661.9665050116826
1995-03-31,662.3217963911134
1995-04-28,654.3597313108298
1995-05-31,725.1107329519356
1995-06-30,720.8114788636082
1995-07-31,738.2415448324963
1995-08-31,707.601060400362
1995-09-29,714.8678868080576
1995-10-31,702.544414599013
1995-11-30,692.6506082206243
1995-12-29,726.3207375606944
1996-01-31,794.8477742304977
1996-02-29,791.9759696153762
1996-03-29,796.6569654367019
1996-04-30,828.188596150242
1996-05-31,822.5442124949999
1996-06-28,807.6890049696837
1996-07-31,749.8864741829524
1996-08-30,778.5198854804033
1996-09-30,794.9225579441302
1996-10-31,782.1543999540158
1996-11-29,823.8226880558112
1996-12-31,817.0889836538979
1997-01-01,817.2486902229572
1997-01-02,811.877508382503
1997-01-03,813.8368363919666
1997-01-06,819.0941903465339
1997-01-07,822.609002694278
1997-01-08,829.1725865584116
1997-01-09,826.9641462560861
1997-01-10,827.2016023508519
1997-01-13,827.7988109869101
1997-01-14,825.2892129305986
1997-01-15,836.0539718561807
1997-01-16,839.1409500566407
1997-01-17,843.3679586245305
1997-01-20,849.4969887024486
1997-01-21,844.6508921640705
1997-01-22,846.9269131362305
1997-01-23,846.6673537801206
1997-01-24,842.7624004239874
1997-01-27,838.5442729285705
1997-01-28,838.6967295070834
1997-01-29,835.3980971911851
1997-01-30,838.0028512648125
1997-01-31,838.2266488921716
1997-02-03,838.5358181341813
1997-02-04,838.9936487393898
1997-02-05,840.838289605884
1997-02-06,842.1634967560817
1997-02-07,841.9448920818243
1997-02-10,841.9331264851256
1997-02-11,840.1960417297382
1997-02-12,844.3451826349889
1997-02-13,844.9261800319603
1997-02-14,843.1624741623993
1997-02-17,845.3080557607396
1997-02-18,839.9933566309455
1997-02-19,846.1932994680685
1997-02-20,854.67676798065
1997-02-21,855.7640521967427
1997-02-24,853.7018004631875
1997-02-25,857.2816140072514
1997-02-26,855.1387757549181
1997-02-27,853.3777907051261
1997-02-28,854.033796006872
1997-03-03,851.6068644284727
1997-03-04,848.1988382016805
1997-03-05,847.1554242804549
1997-03-06,844.8819657798597
1997-03-07,845.8005709950382
1997-03-10,843.132996580092
1997-03-11,846.9058817954453
1997-03-12,842.897366174379
1997-03-13,837.430639486803
1997-03-14,828.8953562989749
1997-03-17,831.7442741872807
1997-03-18,828.7591085142124
1997-03-19,826.8567092838176
1997-03-20,820.9820884762489
1997-03-21,811.6715668601498
1997-03-24,812.0010785484516
1997-03-25,816.250702410392
1997-03-26,819.356564351767
1997-03-27,815.5709265601379
1997-03-28,815.0522905491416
1997-03-31,810.4726592009167
1997-04-01,801.4918328073518
1997-04-02,802.3631608348629
1997-04-03,795.2020035553682
1997-04-04,795.2713855349198
1997-04-07,796.2540020271605
1997-04-08,801.9607320677982
1997-04-09,804.3064372929127
1997-04-10,798.3075632622447
1997-04-11,797.3041369522584
1997-04-14,785.6776963905471
1997-04-15,779.4838309296728
1997-04-16,785.1293840789122
1997-04-17,784.1437275085786
1997-04-18,783.0185795953973
1997-04-21,788.8747457774116
1997-04-22,784.0877620325658
1997-04-23,787.6068701411746
1997-04-24,783.182471322635
1997-04-25,780.8454560851461
1997-04-28,775.2564270114472
1997-04-29,767.6876298410505
1997-04-30,774.3982275272598
1997-05-01,777.3991987532153
1997-05-02,775.9787511135878
1997-05-05,784.1030334316667
1997-05-06,786.6609355254188
1997-05-07,788.8255577618783
1997-05-08,787.0697312060066
1997-05-09,789.0421042327372
1997-05-12,783.8392281081697
1997-05-13,782.8457692059343
1997-05-14,783.9544153406109
1997-05-15,773.2616267143881
1997-05-16,774.9903626076839
1997-05-19,777.4400090167217
1997-05-20,781.6748409190353
1997-05-21,783.724326778222
1997-05-22,786.0700196387968
1997-05-23,790.277136599433
1997-05-26,794.7903774087454
1997-05-27,793.366171509148
1997-05-28,794.8812645765215
1997-05-29,794.0318028803331
1997-05-30,800.5620342395931
1997-06-02,811.1092471669075
1997-06-03,808.9883360083896
1997-06-04,808.4014058244838
1997-06-05,807.1260257326336
1997-06-06,806.4543699133784
1997-06-09,807.0577436202759
1997-06-10,802.6056053298447
1997-06-11,799.1224148455551
1997-06-12,789.0453639131434
1997-06-13,789.8843425738993
1997-06-16,798.3194808933557
1997-06-17,798.4723635707109
1997-06-18,797.9265780719275
1997-06-19,802.0411658080274
1997-06-20,813.9147917646271
1997-06-23,813.7163005348997
1997-06-24,809.7364662388749
1997-06-25,810.8119894833454
1997-06-26,810.7274065451453
1997-06-27,811.8326067766181
1997-06-30,814.8290146714888
1997-07-01,817.12960628045
1997-07-02,818.0275155209918
1997-07-03,816.48515279536
1997-07-04,815.8904589897107
1997-07-07,815.5681425839788
1997-07-08,813.419714341955
1997-07-09,805.9217579533184
1997-07-10,803.0967415036808
1997-07-11,804.6900237154227
1997-07-14,801.6982775521011
1997-07-15,800.1491745675255
1997-07-16,793.0268043285794
1997-07-17,795.780904209435
1997-07-18,796.5728067804997
1997-07-21,799.5763674388726
1997-07-22,794.3268706749478
1997-07-23,797.0364241748763
1997-07-24,801.1707876501102
1997-07-25,803.2997284612845
1997-07-28,807.3526970083865
1997-07-29,808.830477700549
1997-07-30,807.8058167573193
1997-07-31,810.9626763407371
1997-08-01,808.3610923363658
1997-08-04,806.9293090345875
1997-08-05,799.3684861830275
1997-08-06,802.7682562945694
1997-08-07,795.3220583252788
1997-08-08,792.1675226271103
1997-08-11,776.463414974974
1997-08-12,769.808089874252
1997-08-13,768.1888491234704
1997-08-14,761.8018317226544
1997-08-15,752.0362142521648
1997-08-18,741.3958981328799
1997-08-19,733.1999691556501
1997-08-20,752.4268545808898
1997-08-21,752.7400854693324
1997-08-22,745.0100076065676
1997-08-25,742.4308118441469
1997-08-26,736.8742436958545
1997-08-27,728.3635854394034
1997-08-28,688.6279320430499
1997-08-29,668.5542767977141
1997-09-01,646.9164627580641
1997-09-02,644.3230852313416
1997-09-03,657.330004286955
1997-09-04,646.2092723051512
1997-09-05,678.8634193604734
1997-09-08,697.6384159528968
1997-09-09,706.5860190556166
1997-09-10,696.419025077453
1997-09-11,681.6024082101511
1997-09-12,684.5196813263998
1997-09-15,682.3662418442412
1997-09-16,673.5293837449672
1997-09-17,668.893683276246
1997-09-18,664.4845618401254
1997-09-19,664.6476191837872
1997-09-22,650.7096716674629
1997-09-23,653.3260570295702
1997-09-24,654.1331127097709
1997-09-25,657.372503739831
1997-09-26,655.1013873287203
1997-09-29,651.3863838312377
1997-09-30,654.9348986205036
1997-10-01,642.0619593254875
1997-10-02,640.0521400565189
1997-10-03,634.2302385926173
1997-10-06,624.6946436106346
1997-10-07,624.5438449683952
1997-10-08,632.6511144014569
1997-10-09,632.2405752434557
1997-10-10,638.8819880672768
1997-10-13,632.0472700531501
1997-10-14,628.1744756172254
1997-10-15,611.8042724359733
1997-10-16,605.63942082937
1997-10-17,601.183305712873
1997-10-20,569.434058256085
1997-10-21,560.6604059129552
1997-10-22,543.280719977253
1997-10-23,522.6665241766916
1997-10-24,523.1102356731343
1997-10-27,510.8311134931773
1997-10-28,465.6169385914047
1997-10-29,493.82843850614927
1997-10-30,489.95591302960827
1997-10-31,497.65555168383094
1997-11-03,530.8363203902652
1997-11-04,530.0102271926936
1997-11-05,529.8183748059018
1997-11-06,526.1715910469588
1997-11-07,512.4662376854137
1997-11-10,504.35318189982974
1997-11-11,501.73152276745117
1997-11-12,494.5172220333107
1997-11-13,490.75628754509415
1997-11-14,492.23219833872923
1997-11-17,496.795688751778
1997-11-18,484.6173158869477
1997-11-19,472.1773387379246
1997-11-20,456.49866250376067
1997-11-21,473.3332676690213
1997-11-24,471.7192004548445
1997-11-25,459.3273033638901
1997-11-26,460.5940063072789
1997-11-27,464.7306611352324
1997-11-28,461.6810816533188
1997-12-01,455.3621339170868
1997-12-02,462.8091169759104
1997-12-03,463.35589173011743
1997-12-04,474.31998051280146
1997-12-05,481.33950561889
1997-12-08,493.4659642496472
1997-12-09,479.5157160846834
1997-12-10,473.55874695599
1997-12-11,448.44820494136957
1997-12-12,441.58861570014056
1997-12-15,429.0632382846079
1997-12-16,425.5424866653536
1997-12-17,436.51733991647416
1997-12-18,444.92802125838597
1997-12-19,435.3992784221746
1997-12-22,427.4468171719428
1997-12-23,424.29930412742965
1997-12-24,422.16230822440474
1997-12-25,422.15624840224257
1997-12-26,427.1307577543433
1997-12-29,429.22698893050637
1997-12-30,433.08842665677827
1997-12-31,434.3934479282512
1998-01-01,434.525143123501
1998-01-02,428.84097411867543
1998-01-05,411.2833185858308
1998-01-06,395.36785245362427
1998-01-07,380.01951749024846
1998-01-08,363.33946391787174
1998-01-09,354.041453020809
1998-01-12,332.79302813962823
1998-01-13,351.03310520936174
1998-01-14,374.5387183819899
1998-01-15,365.62369226258494
1998-01-16,373.9838628456111
1998-01-19,392.6822797706857
1998-01-20,391.1700979550289
1998-01-21,386.76734625931005
1998-01-22,372.3493334842375
1998-01-23,367.57390415513464
1998-01-26,372.81353418428455
1998-01-27,380.76731264205483
1998-01-28,382.7176553821767
1998-01-29,383.1467782821879
1998-01-30,392.39922972719006
1998-02-02,429.6883989982401
1998-02-03,442.39281307268254
1998-02-04,435.34882146796457
1998-02-05,444.8203291476821
1998-02-06,452.70330834616544
1998-02-09,460.7298972826711
1998-02-10,470.72597522021914
1998-02-11,473.6864225234414
1998-02-12,456.7628440002779
1998-02-13,443.4855945164835
1998-02-16,429.9809225728741
1998-02-17,440.05751008149747
1998-02-18,452.8753030154342
1998-02-19,461.80299589904166
1998-02-20,461.0488476703345
1998-02-23,461.11834488605655
1998-02-24,464.71568355928144
1998-02-25,464.79033994109324
1998-02-26,477.55339757690166
1998-02-27,486.34800223482137
1998-03-02,489.05577487003984
1998-03-03,481.8541268629573
1998-03-04,471.3182619306014
1998-03-05,453.83891058800253
1998-03-06,453.7938334604018
1998-03-09,450.48440796937916
1998-03-10,456.9370822061907
1998-03-11,460.53676716093975
1998-03-12,461.63009041099104
1998-03-13,470.3812525457928
1998-03-16,469.57030657736516
1998-03-17,469.35965520875135
1998-03-18,469.63647598807904
1998-03-19,479.39270533891283
1998-03-20,481.9349875311908
1998-03-23,486.2491575837736
1998-03-24,484.56769481877365
1998-03-25,491.8827544980929
1998-03-26,487.5203307946052
1998-03-27,490.09790790620497
1998-03-30,480.87940483591956
1998-03-31,478.1639803448059
1998-04-01,468.83426484200544
1998-04-02,461.13592819135766
1998-04-03,455.15055754504266
1998-04-06,457.3404871646203
1998-04-07,459.1532868841197
1998-04-08,464.0918233044859
1998-04-09,468.7770978698692
1998-04-10,468.1174529259695
1998-04-13,466.5668547339375
1998-04-14,462.00300614104316
1998-04-15,458.6422780622951
1998-04-16,451.05167057811445
1998-04-17,447.37900647637775
1998-04-20,447.29014161542165
1998-04-21,444.93858569045966
1998-04-22,444.8063409785259
1998-04-23,443.0466128052338
1998-04-24,443.16730297336676
1998-04-27,433.9710744569991
1998-04-28,435.6615048517481
1998-04-29,433.0585447250858
1998-04-30,431.68268171774565
1998-05-01,434.5501190702552
1998-05-04,431.6996989034068
1998-05-05,424.98515131246774
1998-05-06,412.9333653325272
1998-05-07,409.6724347112177
1998-05-08,410.09135545421134
1998-05-11,410.97377255054937
1998-05-12,404.48697097800806
1998-05-13,390.8409130612562
1998-05-14,393.7411176797691
1998-05-15,394.8405628473973
1998-05-18,386.17356876912595
1998-05-19,385.97985360165865
1998-05-20,393.107644596398
1998-05-21,401.5801389453963
1998-05-22,398.95415278435604
1998-05-25,394.8077232469217
1998-05-26,389.8991634332822
1998-05-27,377.9287998911946
1998-05-28,374.15319891562365
1998-05-29,371.1754088394333
1998-06-01,356.9493573356849
1998-06-02,355.6861994094596
1998-06-03,360.8923355907433
1998-06-04,352.54096220361595
1998-06-05,351.8150186389423
1998-06-08,347.32211278117035
1998-06-09,342.8981108588198
1998-06-10,327.4386414786166
1998-06-11,324.2239463784685
1998-06-12,320.3875351155611
1998-06-15,310.23309994929116
1998-06-16,310.6636291365616
1998-06-17,325.7902034809689
1998-06-18,344.52358876052637
1998-06-19,346.1450388675404
1998-06-22,335.05074754933906
1998-06-23,334.17562662237333
1998-06-24,333.672577836913
1998-06-25,336.80324051917006
1998-06-26,334.5075946187078
1998-06-29,329.2760866878112
1998-06-30,331.68728223722286
1998-07-01,336.18787886784855
1998-07-02,345.0661615843623
1998-07-03,341.41795837967305
1998-07-06,339.897860140928
1998-07-07,339.6003632538313
1998-07-08,341.29025943137793
1998-07-09,336.87529099296074
1998-07-10,330.59965248782083
1998-07-13,325.8133668627806
1998-07-14,328.4556335738058
1998-07-15,335.30078317034395
1998-07-16,341.76265821526636
1998-07-17,344.9495414241026
1998-07-20,345.38376091041954
1998-07-21,341.91931591624734
1998-07-22,335.6684427395359
1998-07-23,330.8502779503832
1998-07-24,332.7450819921194
1998-07-27,327.70932032838385
1998-07-28,325.607398978107
1998-07-29,322.05674893335885
1998-07-30,323.0445137899186
1998-07-31,323.23396522317034
1998-08-03,314.46972379005365
1998-08-04,315.48457369260535
1998-08-05,311.8494521459414
1998-08-06,305.51606867585133
1998-08-07,301.09927959067056
1998-08-10,296.23704854896005
1998-08-11,289.5016591331206
1998-08-12,290.33931399682126
1998-08-13,285.41748178891874
1998-08-14,293.14403751167293
1998-08-17,288.5960053211255
1998-08-18,287.1672084147468
1998-08-19,298.0048634182189
1998-08-20,301.30645054657384
1998-08-21,294.96943495289685
1998-08-24,290.90738136196916
1998-08-25,292.6864568522543
1998-08-26,291.85352487964036
1998-08-27,290.8849729099686
1998-08-28,283.86515018475706
1998-08-31,273.5623986754027
1998-09-01,268.5263951620943
1998-09-02,275.6738894042712
1998-09-03,275.56477434316605
1998-09-04,284.42970951120276
1998-09-07,309.51538163909896
1998-09-08,303.2627562796062
1998-09-09,302.68398862864893
1998-09-10,300.3667501352542
1998-09-11,294.1600617915019
1998-09-14,297.4656600666026
1998-09-15,299.621090346068
1998-09-16,306.6988772964615
1998-09-17,303.5573710918967
1998-09-18,298.8914793592319
1998-09-21,292.50841207425634
1998-09-22,295.41587155515714
1998-09-23,296.1897717483635
1998-09-24,306.9198190120847
1998-09-25,305.57720340821544
1998-09-28,308.02789959785235
1998-09-29,308.8792339181987
1998-09-30,298.0082413088622
1998-10-01,294.1040780233282
1998-10-02,290.5849667215692
1998-10-05,288.4736790486955
1998-10-06,290.59188027008855
1998-10-07,298.06752329170433
1998-10-08,309.363651477769
1998-10-09,320.9212159602631
1998-10-12,331.28374534400996
1998-10-13,329.30431887605744
1998-10-14,323.8977250210134
1998-10-15,331.4457573900009
1998-10-16,350.86819434474637
1998-10-19,350.6153817825507
1998-10-20,353.48580965287334
1998-10-21,356.58317628558996
1998-10-22,353.2900982920133
1998-10-23,355.141294326614
1998-10-26,355.8789763033457
1998-10-27,357.9111841971075
1998-10-28,359.5296698044401
1998-10-29,364.35855711149617
1998-10-30,370.73854355531824
1998-11-02,376.8797188473574
1998-11-03,378.1583961939097
1998-11-04,380.4917099757262
1998-11-05,380.19678214832334
1998-11-06,378.81069721816357
1998-11-09,372.96993024095576
1998-11-10,363.39113376290504
1998-11-11,372.83790267555577
1998-11-12,365.7657819259162
1998-11-13,369.8183241135098
1998-11-16,380.24401867176994
1998-11-17,381.21287773081224
1998-11-18,384.70472034707245
1998-11-19,393.77695429919686
1998-11-20,398.10183816861814
1998-11-23,404.3509658572692
1998-11-24,413.3259407881134
1998-11-25,408.53199014897257
1998-11-26,408.13238785352587
1998-11-27,407.3457352228788
1998-11-30,402.58073871046827
1998-12-01,391.87483346278776
1998-12-02,394.49764518218853
1998-12-03,393.5196458101845
1998-12-04,395.92908506924147
1998-12-07,410.1179023964183
1998-12-08,408.11083853020347
1998-12-09,410.30026729564366
1998-12-10,416.03289650329157
1998-12-11,407.3161296901089
1998-12-14,402.79159726115637
1998-12-15,405.3077709486229
1998-12-16,400.1497489337336
1998-12-17,397.7181830739622
1998-12-18,401.2078049074666
1998-12-21,406.79118103047085
1998-12-22,407.97791588580975
1998-12-23,404.733384799849
1998-12-24,407.1657163381845
1998-12-25,407.6570566941983
1998-12-28,403.6432583672176
1998-12-29,403.4290483792142
1998-12-30,403.32134934009116
1998-12-31,402.38398391809733
1999-01-01,402.38687707874095
1999-01-04,404.54920367748275
1999-01-05,405.14525410881623
1999-01-06,416.26134791231624
1999-01-07,431.874410958838
1999-01-08,428.10854138018846
1999-01-11,428.71766167308994
1999-01-12,426.3927165668412
1999-01-13,415.34134406423846
1999-01-14,404.9881445772269
1999-01-15,411.2762592555351
1999-01-18,416.7663949732017
1999-01-19,414.34786921747445
1999-01-20,414.47578874102624
1999-01-21,404.5615503343011
1999-01-22,390.99657431849374
1999-01-25,378.0489221155515
1999-01-26,380.81099768755826
1999-01-27,390.25242508438345
1999-01-28,383.4836085984158
1999-01-29,383.68369744021925
1999-02-01,383.660061145408
1999-02-02,378.5981586981423
1999-02-03,374.41556371643054
1999-02-04,371.31578252369343
1999-02-05,367.0282778252911
1999-02-08,367.1146269876333
1999-02-09,362.28038871237885
1999-02-10,359.3228393362547
1999-02-11,363.3490310230565
1999-02-12,372.22963071883675
1999-02-15,371.9683952954475
1999-02-16,371.9536789025497
1999-02-17,371.11255598286107
1999-02-18,367.22321965796704
1999-02-19,362.0303340159234
1999-02-22,365.4778189043613
1999-02-23,365.22627618559846
1999-02-24,368.0051310973428
1999-02-25,368.1675108403499
1999-02-26,374.3185129927382
1999-03-01,377.58702520837
1999-03-02,376.2576818447589
