Date,ACWI ex BELGIUM IMI
1997-02-20,1352.4216791225306
1997-02-21,1354.1052933719138
1997-02-24,1362.9971119908284
1997-02-25,1368.1060209188076
1997-02-26,1358.9200991047412
1997-02-27,1351.6305956601134
1997-02-28,1344.0384692785526
1997-03-03,1342.974147676761
1997-03-04,1343.0755272650783
1997-03-05,1348.686819458066
1997-03-06,1347.2642573561548
1997-03-07,1352.3854480267873
1997-03-10,1362.0625135808068
1997-03-11,1362.9323388786008
1997-03-12,1352.1194613955308
1997-03-13,1337.548274541094
1997-03-14,1339.2780011585169
1997-03-17,1336.1567402654207
1997-03-18,1333.7188589407442
1997-03-19,1330.1491929981348
1997-03-20,1321.641477928341
1997-03-21,1327.827718168949
1997-03-24,1326.9811045975127
1997-03-25,1331.3423912011383
1997-03-26,1337.2483404456173
1997-03-27,1327.8393323611801
1997-03-28,1327.1059712041438
1997-03-31,1313.2444859539148
1997-04-01,1304.2301074359455
1997-04-02,1299.6136858108362
1997-04-03,1296.515251279577
1997-04-04,1299.896581736116
1997-04-07,1300.1424263959336
1997-04-08,1303.6041798503213
1997-04-09,1299.0516902102172
1997-04-10,1293.4835154705393
1997-04-11,1278.3271367864857
1997-04-14,1275.9102959057932
1997-04-15,1287.7552163440582
1997-04-16,1296.8053566419176
1997-04-17,1299.0780052052776
1997-04-18,1305.291519433819
1997-04-21,1306.2676932620466
1997-04-22,1312.8633841255983
1997-04-23,1317.635007668858
1997-04-24,1316.0377810994466
1997-04-25,1306.5227986206417
1997-04-28,1309.242623593941
1997-04-29,1326.7475301340214
1997-04-30,1338.0001588976636
1997-05-01,1343.3688489957885
1997-05-02,1356.7300844093315
1997-05-05,1371.8037558064811
1997-05-06,1383.8176340380874
1997-05-07,1377.2871156445656
1997-05-08,1382.5453794735156
1997-05-09,1391.3085094712658
1997-05-12,1409.3519895480147
1997-05-13,1409.4185406190313
1997-05-14,1415.0090097342118
1997-05-15,1420.6822208284163
1997-05-16,1420.3615033193375
1997-05-19,1419.6867496422633
1997-05-20,1430.2990158138612
1997-05-21,1429.2883573124318
1997-05-22,1422.7120004228595
1997-05-23,1435.3079927424078
1997-05-26,1435.5584063963925
1997-05-27,1433.662047649742
1997-05-28,1436.732187835571
1997-05-29,1433.7681911287316
1997-05-30,1430.0717231163135
1997-06-02,1433.6333545512564
1997-06-03,1435.836552337898
1997-06-04,1434.110771612711
1997-06-05,1439.7163105176007
1997-06-06,1451.0708503573524
1997-06-09,1463.050971489011
1997-06-10,1465.59080023315
1997-06-11,1471.2142143422811
1997-06-12,1479.0195394354462
1997-06-13,1486.2933561275147
1997-06-16,1493.3599245981663
1997-06-17,1490.1263233490988
1997-06-18,1488.3055016940154
1997-06-19,1496.0113100858716
1997-06-20,1495.8435875339899
1997-06-23,1484.3496235067648
1997-06-24,1496.6030909461776
1997-06-25,1502.8865015530423
1997-06-26,1500.7204378002123
1997-06-27,1497.8076206418098
1997-06-30,1496.5393040301326
1997-07-01,1502.602155609683
1997-07-02,1512.5596943471537
1997-07-03,1529.4757303453848
1997-07-04,1528.3793014745604
1997-07-07,1528.8255202553032
1997-07-08,1531.9038072674896
1997-07-09,1524.825595086181
1997-07-10,1528.3597000086488
1997-07-11,1531.4012321991547
1997-07-14,1534.5631226584405
1997-07-15,1531.0072518191894
1997-07-16,1547.8898950637843
1997-07-17,1544.9392906956125
1997-07-18,1528.6901861955464
1997-07-21,1519.9519253229225
1997-07-22,1537.1049598260124
1997-07-23,1544.4170679179858
1997-07-24,1544.887143863161
1997-07-25,1542.6950565530421
1997-07-28,1539.889233224428
1997-07-29,1543.9021332042682
1997-07-30,1552.048434299872
1997-07-31,1555.4864162953502
1997-08-01,1542.7951044649456
1997-08-04,1537.786227904106
1997-08-05,1535.6771824183204
1997-08-06,1548.3618455856606
1997-08-07,1544.5080862717014
1997-08-08,1535.39192764301
1997-08-11,1526.9861116673253
1997-08-12,1521.8516701229737
1997-08-13,1518.3372808738031
1997-08-14,1514.066028311923
1997-08-15,1500.6009353600223
1997-08-18,1496.346534190991
1997-08-19,1507.5535180525203
1997-08-20,1521.092315289946
1997-08-21,1514.6312398915402
1997-08-22,1503.0045736635032
1997-08-25,1499.3277261222265
1997-08-26,1495.79229347151
1997-08-27,1491.7630188219443
1997-08-28,1478.1004387343587
1997-08-29,1464.4154667993757
1997-09-01,1457.5605104232209
1997-09-02,1479.141814403871
1997-09-03,1491.697780440167
1997-09-04,1492.8630325502252
1997-09-05,1500.2813784495886
1997-09-08,1503.6841033608464
1997-09-09,1510.029175057756
1997-09-10,1496.420014824147
1997-09-11,1480.8560014417194
1997-09-12,1488.0839792259883
1997-09-15,1490.4721129556892
1997-09-16,1506.8074707743608
1997-09-17,1510.2519344899936
1997-09-18,1514.649613661376
1997-09-19,1517.699803093609
1997-09-22,1523.0031202590746
1997-09-23,1521.543742116077
1997-09-24,1528.6148062504724
1997-09-25,1524.1094852193417
1997-09-26,1527.5052178343446
1997-09-29,1533.2928679066151
1997-09-30,1534.2249532576452
1997-10-01,1540.035741950081
1997-10-02,1543.7521064913287
1997-10-03,1549.8418325661692
1997-10-06,1555.950736747465
1997-10-07,1561.6799262797147
1997-10-08,1558.6395541765387
1997-10-09,1550.4935591825106
1997-10-10,1547.7458852797145
1997-10-13,1548.641452009429
1997-10-14,1547.1053158113507
1997-10-15,1543.4218432065345
1997-10-16,1541.0848984564861
1997-10-17,1522.2007376305244
1997-10-20,1522.9211627966308
1997-10-21,1537.8128204566249
1997-10-22,1534.2220888198453
1997-10-23,1497.819696613318
1997-10-24,1491.2435188641723
1997-10-27,1423.5724036984464
1997-10-28,1429.5881241454922
1997-10-29,1453.4478999060905
1997-10-30,1430.3238926619863
1997-10-31,1443.7721236147595
1997-11-03,1470.861131016894
1997-11-04,1473.566949850264
1997-11-05,1475.234293394154
1997-11-06,1468.345910743418
1997-11-07,1441.4929958367593
1997-11-10,1434.0630123690378
1997-11-11,1434.9244207650775
1997-11-12,1406.2543689017873
1997-11-13,1411.097887752433
1997-11-14,1415.5895747328645
1997-11-17,1450.5753875712194
1997-11-18,1448.7124989938386
1997-11-19,1438.3474449667551
1997-11-20,1455.8312163363992
1997-11-21,1469.679129545497
1997-11-24,1450.2212119996134
1997-11-25,1437.1142646754306
1997-11-26,1438.8387020642224
1997-11-27,1445.2820924975304
1997-11-28,1448.573651223379
1997-12-01,1466.8446013026503
1997-12-02,1469.4104052221455
1997-12-03,1472.196136491536
1997-12-04,1472.0365748726363
1997-12-05,1478.7994349959292
1997-12-08,1480.2096341157428
1997-12-09,1475.408699139957
1997-12-10,1467.0786119840893
1997-12-11,1439.9636947918316
1997-12-12,1435.9601788868692
1997-12-15,1439.7498144150347
1997-12-16,1447.4685503592482
1997-12-17,1462.4161118158756
1997-12-18,1450.9591164650008
1997-12-19,1429.1122563506203
1997-12-22,1425.9500106422372
1997-12-23,1421.0488876458885
1997-12-24,1417.0276748537717
1997-12-25,1417.252514779337
1997-12-26,1421.7812539757742
1997-12-29,1442.2626950751912
1997-12-30,1461.1780613314957
1997-12-31,1462.1643212333083
1998-01-01,1462.1905825385181
1998-01-02,1463.3364282765297
1998-01-05,1464.2776678856155
1998-01-06,1450.1585249689044
1998-01-07,1445.2922677527768
1998-01-08,1433.1544360050837
1998-01-09,1402.2013378579559
1998-01-12,1387.6606145579956
1998-01-13,1408.970919888171
1998-01-14,1423.0414600706579
1998-01-15,1417.727435836844
1998-01-16,1443.6018186639685
1998-01-19,1453.5952927486708
1998-01-20,1465.0589201321707
1998-01-21,1463.9592786441806
1998-01-22,1457.8638711455098
1998-01-23,1459.8108287150037
1998-01-26,1465.290801942988
1998-01-27,1478.1809384067153
1998-01-28,1488.575258569253
1998-01-29,1492.8119043437448
1998-01-30,1488.173708325957
1998-02-02,1514.898309489248
1998-02-03,1525.1112226015546
1998-02-04,1529.5641421238563
1998-02-05,1537.8150676191167
1998-02-06,1545.216167478274
1998-02-09,1542.4738512602223
1998-02-10,1552.5109144951798
1998-02-11,1555.6645694560063
1998-02-12,1555.1609673303994
1998-02-13,1544.2038495935215
1998-02-16,1543.7626673469363
1998-02-17,1549.662592942651
1998-02-18,1558.9961870948905
1998-02-19,1555.7082571804622
1998-02-20,1559.0805662390867
1998-02-23,1567.0532450345256
1998-02-24,1557.374996970767
1998-02-25,1572.0491589533212
1998-02-26,1584.7493393462792
1998-02-27,1593.68540169262
1998-03-02,1605.0504098945826
1998-03-03,1606.1067466026434
1998-03-04,1594.1883698042318
1998-03-05,1573.9788787969699
1998-03-06,1597.3226533550267
1998-03-09,1598.020623684121
1998-03-10,1609.1612610744025
1998-03-11,1611.4847766296546
1998-03-12,1613.3693450769797
1998-03-13,1626.258278850976
1998-03-16,1630.6446673386272
1998-03-17,1638.0660769984659
1998-03-18,1635.2800286573477
1998-03-19,1642.2276031943752
1998-03-20,1650.4508847247039
1998-03-23,1653.024257127996
1998-03-24,1661.5420383522487
1998-03-25,1667.109485972112
1998-03-26,1668.8206455512832
1998-03-27,1665.8009454709095
1998-03-30,1652.3721947976576
1998-03-31,1659.531698968763
1998-04-01,1666.2522295373126
1998-04-02,1669.5070253839424
1998-04-03,1670.572283742228
1998-04-06,1677.449843777951
1998-04-07,1670.2398663197541
1998-04-08,1669.523259358218
1998-04-09,1685.7419857494788
1998-04-10,1685.9662616431315
1998-04-13,1684.1704212313566
1998-04-14,1698.0456149341112
1998-04-15,1704.3357473786666
1998-04-16,1683.2007530264582
1998-04-17,1689.7535045999214
1998-04-20,1695.8781243065048
1998-04-21,1701.4742478772037
1998-04-22,1701.933699380694
1998-04-23,1686.569781289973
1998-04-24,1674.4218274326108
1998-04-27,1636.469034705478
1998-04-28,1641.3417175536486
1998-04-29,1649.619076907512
1998-04-30,1673.5241505399645
1998-05-01,1684.155495839711
1998-05-04,1693.2477594576806
1998-05-05,1686.3431418226412
1998-05-06,1675.4959357302425
1998-05-07,1659.833016488608
1998-05-08,1670.7794479923464
1998-05-11,1675.7136880542496
1998-05-12,1673.9036832922227
1998-05-13,1673.6666475171119
1998-05-14,1670.0794564071002
1998-05-15,1663.1850996749308
1998-05-18,1645.86363717519
1998-05-19,1657.5410246359047
1998-05-20,1670.4663882164953
1998-05-21,1674.9182100927374
1998-05-22,1671.9412159017154
1998-05-25,1669.7432281521728
1998-05-26,1656.0465804500388
1998-05-27,1636.9708770624234
1998-05-28,1640.5479112118417
1998-05-29,1638.2691110234737
1998-06-01,1626.6170735840492
1998-06-02,1633.922396210798
1998-06-03,1632.944234776287
1998-06-04,1640.6383999678417
1998-06-05,1652.7550928199546
1998-06-08,1657.5626375768468
1998-06-09,1657.64262591388
1998-06-10,1638.7928202353532
1998-06-11,1613.7853013068006
1998-06-12,1603.3964234394828
1998-06-15,1569.6116803947546
1998-06-16,1584.633264197621
1998-06-17,1620.7156908082166
1998-06-18,1625.703313653674
1998-06-19,1623.218921190177
1998-06-22,1612.8969062649508
1998-06-23,1625.1583285685585
1998-06-24,1636.864001110456
1998-06-25,1641.4442235691859
1998-06-26,1638.3350533011385
1998-06-29,1647.7907183854825
1998-06-30,1654.7314652495024
1998-07-01,1673.1256523612526
1998-07-02,1671.333235081713
1998-07-03,1676.566820950793
1998-07-06,1684.8352818090268
1998-07-07,1688.5977865105926
1998-07-08,1696.6478846574112
1998-07-09,1684.58865756171
1998-07-10,1683.4231149835698
1998-07-13,1692.1528556551689
1998-07-14,1710.7910669360385
1998-07-15,1713.4006845884442
1998-07-16,1724.201626091106
1998-07-17,1732.588840059188
1998-07-20,1736.8261359777248
1998-07-21,1715.58876339308
1998-07-22,1699.10240018157
1998-07-23,1675.429848803019
1998-07-24,1675.830466096761
1998-07-27,1662.826411151327
1998-07-28,1651.9928588302757
1998-07-29,1644.6750911007275
1998-07-30,1663.1839438294733
1998-07-31,1642.518865369693
1998-08-03,1620.5483636672895
1998-08-04,1589.2902544600581
1998-08-05,1585.0140399509683
1998-08-06,1584.5604050291545
1998-08-07,1590.5335145092515
1998-08-10,1571.8363238517663
1998-08-11,1536.671932541556
1998-08-12,1556.2785773617259
1998-08-13,1543.0737822485407
1998-08-14,1537.1577976632198
1998-08-17,1544.8927920312378
1998-08-18,1572.5568012457395
1998-08-19,1575.8808520066164
1998-08-20,1567.5663374566989
1998-08-21,1534.1315753015806
1998-08-24,1536.7065502897603
1998-08-25,1546.3626314907065
1998-08-26,1521.2665250009106
1998-08-27,1466.9308182292066
1998-08-28,1448.3718875174718
1998-08-31,1400.4930269254853
1998-09-01,1425.0197040781354
1998-09-02,1437.1792683997717
1998-09-03,1426.5379125575337
1998-09-04,1420.295101707118
1998-09-07,1442.1187620081098
1998-09-08,1481.5013340875294
1998-09-09,1455.5890240098477
1998-09-10,1426.5248037312208
1998-09-11,1441.6895794854602
1998-09-14,1466.1196298732395
1998-09-15,1474.8870513534794
1998-09-16,1483.121623487921
1998-09-17,1450.7780261618007
1998-09-18,1444.7959369745406
1998-09-21,1428.6768773993776
1998-09-22,1442.1998658725763
1998-09-23,1477.0733225091578
1998-09-24,1466.6212508673636
1998-09-25,1459.0752057728355
1998-09-28,1466.601149958811
1998-09-29,1467.2468008504786
1998-09-30,1431.246948121738
1998-10-01,1387.2371442863214
1998-10-02,1387.0173423173192
1998-10-05,1361.5838719531118
1998-10-06,1375.1577126593152
1998-10-07,1384.0338564002195
1998-10-08,1360.8424883786852
1998-10-09,1383.9873747090428
1998-10-12,1417.0086109080169
1998-10-13,1412.2848678949315
1998-10-14,1426.1596709863911
1998-10-15,1467.5072682935404
1998-10-16,1493.1161716510283
1998-10-19,1500.9326666104535
1998-10-20,1513.4132594114171
1998-10-21,1516.899502152197
1998-10-22,1524.377238152751
1998-10-23,1518.5017677992435
1998-10-26,1520.1245758757225
1998-10-27,1520.806547270593
1998-10-28,1515.4398705858168
1998-10-29,1535.28820841875
1998-10-30,1554.3290565068962
1998-11-02,1584.6762918886202
1998-11-03,1580.4838346057802
1998-11-04,1600.9908725319476
1998-11-05,1607.0262568214168
1998-11-06,1609.98931740997
1998-11-09,1587.7826200116183
1998-11-10,1577.0706595879274
1998-11-11,1580.960710627896
1998-11-12,1566.7057093961896
1998-11-13,1576.7568451345242
1998-11-16,1601.750385362613
1998-11-17,1600.878235164917
1998-11-18,1606.372526532019
1998-11-19,1621.1273794920269
1998-11-20,1637.5087515887456
1998-11-23,1660.2859541667738
1998-11-24,1658.6005471050673
1998-11-25,1657.3555521038998
1998-11-26,1666.716900309351
1998-11-27,1670.2914319266215
1998-11-30,1641.8088757331986
1998-12-01,1634.382373157692
1998-12-02,1633.5692236230336
1998-12-03,1621.737174458065
1998-12-04,1638.7635545415762
1998-12-07,1647.4051640721352
1998-12-08,1646.0052343143873
1998-12-09,1654.2865789959433
1998-12-10,1642.1013430976404
1998-12-11,1632.5991327999636
1998-12-14,1611.7686636396493
1998-12-15,1623.6684914049583
1998-12-16,1628.3368018485187
1998-12-17,1645.1179974646136
1998-12-18,1653.7578719799874
1998-12-21,1674.8645985253854
1998-12-22,1671.2182621858362
1998-12-23,1696.8612040961864
1998-12-24,1693.5003021274106
1998-12-25,1695.0141691187152
1998-12-28,1699.9948673494073
1998-12-29,1716.1118083641747
1998-12-30,1710.3741818760948
1998-12-31,1718.8196589646213
1999-01-01,1718.8848605228357
1999-01-04,1732.207576496941
1999-01-05,1746.578059370932
1999-01-06,1778.0428553014806
1999-01-07,1775.6317388209416
1999-01-08,1775.2785559391903
1999-01-11,1766.306458104696
1999-01-12,1736.9131841974524
1999-01-13,1711.6150451938177
1999-01-14,1699.449782300671
1999-01-15,1724.5755895220507
1999-01-18,1737.4748423582778
1999-01-19,1744.324444772734
1999-01-20,1752.8281375066654
1999-01-21,1732.88820004923
1999-01-22,1710.2679308365693
1999-01-25,1715.6921037948493
1999-01-26,1731.6698839051194
1999-01-27,1725.0904925313475
1999-01-28,1738.3607981757932
1999-01-29,1750.8869228392873
1999-02-01,1756.091913862748
1999-02-02,1750.486782745294
1999-02-03,1750.9038767706757
1999-02-04,1731.5360532721575
1999-02-05,1718.92684959345
1999-02-08,1716.0903100208968
1999-02-09,1685.7959016139105
1999-02-10,1684.3566398685612
1999-02-11,1713.1693323240484
1999-02-12,1701.8047685428533
1999-02-15,1701.2889353923158
1999-02-16,1703.9811876131032
1999-02-17,1687.502787568613
1999-02-18,1693.7976893169805
1999-02-19,1692.2496884444627
1999-02-22,1719.611375166256
1999-02-23,1722.7812080173157
1999-02-24,1714.2247001771004
1999-02-25,1707.5921823325564
1999-02-26,1701.1880360849802
1999-03-01,1691.8243551280314
1999-03-02,1683.4993592734145
1999-03-03,1680.3738160463813
1999-03-04,1690.9220139657973
1999-03-05,1729.0340182952064
1999-03-08,1737.5835513410495
1999-03-09,1742.1286455789996
1999-03-10,1756.3599605101906
1999-03-11,1766.0306895834372
1999-03-12,1771.0827509947644
1999-03-15,1782.7903376293284
1999-03-16,1786.5871790235344
1999-03-17,1785.020533795483
1999-03-18,1791.1157701943678
1999-03-19,1791.0110600235125
1999-03-22,1784.145843256656
1999-03-23,1751.007524312144
1999-03-24,1747.6250279404558
1999-03-25,1772.6360737235377
1999-03-26,1761.2484925247543
1999-03-29,1785.0595822188568
1999-03-30,1779.2911065974697
1999-03-31,1779.9647827442113
1999-04-01,1789.8459275130463
1999-04-02,1788.7983545305763
1999-04-05,1803.0919581683881
1999-04-06,1812.407936082637
1999-04-07,1822.537238242724
1999-04-08,1842.5774085785042
1999-04-09,1847.4092105435664
1999-04-12,1855.2015503568114
1999-04-13,1857.7900729990122
1999-04-14,1850.3187769821866
1999-04-15,1840.7683684978244
1999-04-16,1843.1706584821093
1999-04-19,1825.213892983461
1999-04-20,1824.939688866193
1999-04-21,1841.9508030337397
1999-04-22,1862.3942977948002
1999-04-23,1870.1130007355196
1999-04-26,1878.3753998721222
1999-04-27,1889.1996751925956
1999-04-28,1882.036828192014
1999-04-29,1873.1720842995778
1999-04-30,1870.7337072378566
1999-05-03,1883.8400162978537
1999-05-04,1872.5487296651008
1999-05-05,1878.0209995033615
1999-05-06,1880.2079758165332
1999-05-07,1883.6070690388706
1999-05-10,1886.6007999354792
1999-05-11,1891.5690179975677
1999-05-12,1893.1760901436844
1999-05-13,1895.7615260031425
1999-05-14,1868.1974600061615
1999-05-17,1852.0364885806885
1999-05-18,1854.0618504032057
1999-05-19,1859.471495141737
1999-05-20,1859.1284687878886
1999-05-21,1850.9904999233386
1999-05-24,1831.9929356555226
1999-05-25,1809.507257061888
1999-05-26,1817.8683656227954
1999-05-27,1798.2016666063137
1999-05-28,1813.3503788557362
1999-05-31,1814.3794109216342
1999-06-01,1814.4299748572741
1999-06-02,1816.0343029487392
1999-06-03,1819.7877816261655
1999-06-04,1841.2229259756057
1999-06-07,1858.0603331196137
1999-06-08,1856.0685436381402
1999-06-09,1861.3958928559675
1999-06-10,1853.5737351528317
1999-06-11,1854.5516445297217
1999-06-14,1841.0757062925363
1999-06-15,1844.5959122495346
1999-06-16,1868.5224886757785
1999-06-17,1882.9954078170222
1999-06-18,1888.648834992124
1999-06-21,1899.799412817716
1999-06-22,1891.805132743267
1999-06-23,1882.1411060468445
1999-06-24,1865.7066394816354
1999-06-25,1869.6155758169489
1999-06-28,1880.2277164790496
1999-06-29,1894.9687563434998
1999-06-30,1907.8580727550543
1999-07-01,1929.1694485738903
1999-07-02,1941.4432790030753
1999-07-05,1954.2780684118425
1999-07-06,1951.7143376407087
1999-07-07,1948.2156966400148
1999-07-08,1942.2955860346501
1999-07-09,1949.4575686950045
1999-07-12,1949.0121989828274
1999-07-13,1940.577140500644
1999-07-14,1951.3430801943648
1999-07-15,1971.2236877018972
1999-07-16,1971.0152203089494
1999-07-19,1965.3366665650635
1999-07-20,1944.7878837863793
1999-07-21,1942.4307046991646
1999-07-22,1920.8362159891635
1999-07-23,1906.8921417880958
1999-07-26,1897.9604920476322
1999-07-27,1910.0120972678174
1999-07-28,1918.337355809026
1999-07-29,1902.2243947615468
1999-07-30,1905.4125121477327
1999-08-02,1898.7403275631975
1999-08-03,1893.0494591473384
1999-08-04,1880.750052188355
1999-08-05,1870.946889942732
1999-08-06,1857.5713475650566
1999-08-09,1853.3571345398125
1999-08-10,1837.2323097759395
1999-08-11,1849.1395920490081
1999-08-12,1860.9334392949536
1999-08-13,1885.465488948831
1999-08-16,1898.4572155218511
1999-08-17,1906.6599688451327
1999-08-18,1907.5652132589635
1999-08-19,1900.9450900119182
1999-08-20,1919.8077261021938
1999-08-23,1944.4225554223374
1999-08-24,1941.630843173462
1999-08-25,1956.1031324949222
1999-08-26,1939.450804909945
1999-08-27,1930.829870405882
1999-08-30,1917.138672231261
1999-08-31,1909.1503048653854
1999-09-01,1928.5400443771423
1999-09-02,1918.5131630750968
1999-09-03,1948.608846290562
1999-09-06,1958.2558061606494
1999-09-07,1950.1971165158884
1999-09-08,1944.1502510333544
1999-09-09,1958.8071470281845
1999-09-10,1961.7440035956001
1999-09-13,1960.0256549362853
1999-09-14,1952.7640771826846
1999-09-15,1938.3399529135306
1999-09-16,1924.770838301306
1999-09-17,1933.569664777939
1999-09-20,1939.6110078503452
1999-09-21,1924.870252378571
1999-09-22,1917.1250674865676
1999-09-23,1896.0181580014457
1999-09-24,1878.767025753304
1999-09-27,1882.8377982461247
1999-09-28,1886.2621611073453
1999-09-29,1878.6546221843705
1999-09-30,1898.3651235955647
1999-10-01,1903.180949296595
1999-10-04,1922.1680361539638
1999-10-05,1921.3509770708765
1999-10-06,1942.030078467976
1999-10-07,1946.8861239919809
1999-10-08,1955.2912445111651
1999-10-11,1961.2000228495644
1999-10-12,1948.1853541723842
1999-10-13,1917.0519267682755
1999-10-14,1915.8491724479686
1999-10-15,1883.320735986393
1999-10-18,1865.7425454474737
1999-10-19,1880.8111658625166
1999-10-20,1906.7930191290186
1999-10-21,1903.2272599931184
1999-10-22,1923.760601220649
1999-10-25,1921.994212204006
1999-10-26,1916.6614326918018
1999-10-27,1918.230551100782
1999-10-28,1957.0741698090415
1999-10-29,1990.6882184657868
1999-11-01,1987.4419185156005
1999-11-02,1987.722891376365
1999-11-03,1994.6573752041238
1999-11-04,2011.5413163424623
1999-11-05,2014.981797470465
1999-11-08,2016.8945986329443
1999-11-09,2016.5319982207106
1999-11-10,2032.7921415619187
1999-11-11,2042.7674135265524
1999-11-12,2051.956557282746
1999-11-15,2058.216410124276
1999-11-16,2074.773881166497
1999-11-17,2074.1329534471333
1999-11-18,2091.4391705137523
1999-11-19,2092.458241184894
1999-11-22,2096.5780286295408
1999-11-23,2087.2632460058676
1999-11-24,2091.2904956353436
1999-11-25,2100.0814976651154
1999-11-26,2111.0147659367976
1999-11-29,2105.651074752702
1999-11-30,2077.9477662370864
1999-12-01,2081.9179990083726
1999-12-02,2090.8896538705385
1999-12-03,2121.3274319150964
1999-12-06,2132.3355540958473
1999-12-07,2132.5124180636794
1999-12-08,2127.81819925989
1999-12-09,2130.8136524737674
1999-12-10,2140.737275352608
1999-12-13,2139.2735411877993
1999-12-14,2120.3648777703347
1999-12-15,2118.30447555064
1999-12-16,2138.1403211330635
1999-12-17,2144.5188523684465
1999-12-20,2148.6274849373185
1999-12-21,2162.7902588419824
1999-12-22,2180.4389618992595
1999-12-23,2207.4997935631823
1999-12-24,2215.998197154993
1999-12-27,2213.288069508802
1999-12-28,2223.0383395580693
1999-12-29,2236.3556210465895
1999-12-30,2246.683252641671
1999-12-31,2253.264714999678
2000-01-03,2256.4873146015775
2000-01-04,2193.796980964774
2000-01-05,2160.1013613977966
2000-01-06,2134.05461225341
2000-01-07,2177.8057946001645
2000-01-10,2209.5542033391216
2000-01-11,2202.432777836435
2000-01-12,2189.5750750074335
2000-01-13,2212.600671340031
2000-01-14,2228.890488690119
2000-01-17,2244.2981040185514
2000-01-18,2228.0632159509464
2000-01-19,2218.055535845779
2000-01-20,2215.5315371153133
2000-01-21,2213.688521223436
2000-01-24,2186.8173322254984
2000-01-25,2178.6157075372216
2000-01-26,2184.440072853694
2000-01-27,2188.0817880582263
2000-01-28,2152.173391760997
2000-01-31,2150.458145511808
2000-02-01,2165.963136222184
2000-02-02,2178.535288781807
2000-02-03,2215.868884221864
2000-02-04,2221.3847827676764
2000-02-07,2221.9047889831713
2000-02-08,2248.4879802845944
2000-02-09,2236.648815209525
2000-02-10,2238.1783425347103
2000-02-11,2220.454251025842
2000-02-14,2212.174124125796
2000-02-15,2206.887757017746
2000-02-16,2205.332923045492
2000-02-17,2221.633427548679
2000-02-18,2188.8576542527953
2000-02-21,2173.282163737221
2000-02-22,2174.848083196014
2000-02-23,2195.667260193693
2000-02-24,2197.6825846073857
2000-02-25,2193.0744359137766
2000-02-28,2192.1096533766404
2000-02-29,2211.733450703845
2000-03-01,2248.833976511805
2000-03-02,2259.0388278678834
2000-03-03,2282.4804206857143
2000-03-06,2273.91337755007
2000-03-07,2247.543142212971
2000-03-08,2246.877686807641
2000-03-09,2283.504295713129
2000-03-10,2280.39709830134
2000-03-13,2233.350817113177
2000-03-14,2210.9088905420144
2000-03-15,2210.5279297558827
2000-03-16,2274.512041226858
2000-03-17,2289.701219260438
2000-03-20,2274.829617208222
2000-03-21,2297.1039118043404
2000-03-22,2305.6662480831046
2000-03-23,2323.014062512169
2000-03-24,2339.4451768815957
2000-03-27,2339.2203826634463
2000-03-28,2330.537791340194
2000-03-29,2319.695167674457
2000-03-30,2278.1300902706653
2000-03-31,2299.7728801691605
2000-04-03,2267.544566626615
2000-04-04,2241.098854951924
2000-04-05,2231.1876388714386
2000-04-06,2255.579720457908
2000-04-07,2284.3113112401697
2000-04-10,2268.2225811842995
