Date,ACWI ex FRANCE IMI
1997-03-07,1352.374929680322
1997-03-10,1361.9935232436756
1997-03-11,1363.1421103397429
1997-03-12,1352.550775235549
1997-03-13,1337.6580487275062
1997-03-14,1339.3380610529216
1997-03-17,1336.5122250952393
1997-03-18,1333.8540435605032
1997-03-19,1329.9754217262769
1997-03-20,1321.7568537218763
1997-03-21,1327.6444728041538
1997-03-24,1326.9741854653296
1997-03-25,1331.0501011256945
1997-03-26,1336.9806681597506
1997-03-27,1326.8804633107065
1997-03-28,1326.0737072118252
1997-03-31,1311.7232387369636
1997-04-01,1303.276785955024
1997-04-02,1299.1839124283167
1997-04-03,1296.1194389513666
1997-04-04,1299.6844416710817
1997-04-07,1300.1170483057124
1997-04-08,1303.5711366787582
1997-04-09,1298.6461913847581
1997-04-10,1293.010195010577
1997-04-11,1277.8925952633294
1997-04-14,1275.5512878410723
1997-04-15,1287.287529362785
1997-04-16,1296.4493967847584
1997-04-17,1298.9064910392258
1997-04-18,1305.9690321886665
1997-04-21,1307.2389875753124
1997-04-22,1314.4719973968317
1997-04-23,1319.1745503387692
1997-04-24,1317.3529417683935
1997-04-25,1307.7273301451323
1997-04-28,1310.3909666201007
1997-04-29,1327.7649655692828
1997-04-30,1339.018758345854
1997-05-01,1344.359298331114
1997-05-02,1357.9818547396897
1997-05-05,1373.3428968442054
1997-05-06,1385.7404215593745
1997-05-07,1379.0309194268154
1997-05-08,1384.1922143326974
1997-05-09,1392.9890361999942
1997-05-12,1411.0676144024458
1997-05-13,1410.7488872262913
1997-05-14,1415.9548534939966
1997-05-15,1421.7444112107964
1997-05-16,1421.0930307003086
1997-05-19,1420.6789045142468
1997-05-20,1431.6677717123373
1997-05-21,1430.2637993692906
1997-05-22,1424.0269206240782
1997-05-23,1436.6745669191112
1997-05-26,1438.7069330333557
1997-05-27,1436.5714326126367
1997-05-28,1440.9790356933588
1997-05-29,1438.1571308218463
1997-05-30,1434.1535814414008
1997-06-02,1438.0784022641092
1997-06-03,1439.891927476498
1997-06-04,1438.0733313686696
1997-06-05,1443.0354893196081
1997-06-06,1454.5092184413515
1997-06-09,1466.888116335418
1997-06-10,1470.078523646846
1997-06-11,1475.5293494992732
1997-06-12,1482.9669083539459
1997-06-13,1490.1711573044174
1997-06-16,1497.3047629452597
1997-06-17,1494.3997071790654
1997-06-18,1492.3871302850257
1997-06-19,1500.3772078329023
1997-06-20,1500.2125720830625
1997-06-23,1488.092242657057
1997-06-24,1500.4054011722276
1997-06-25,1505.8066030027012
1997-06-26,1503.366845757851
1997-06-27,1500.5254893835204
1997-06-30,1499.5773497970774
1997-07-01,1504.8013521968348
1997-07-02,1515.7526338370092
1997-07-03,1532.8766973166776
1997-07-04,1531.7255660712578
1997-07-07,1531.818450967882
1997-07-08,1535.375307315773
1997-07-09,1528.009727765655
1997-07-10,1531.699938226006
1997-07-11,1535.0119502928708
1997-07-14,1538.7091245255142
1997-07-15,1535.0818766972764
1997-07-16,1551.9549777572272
1997-07-17,1549.165120539272
1997-07-18,1533.3227018807186
1997-07-21,1524.5572148328245
1997-07-22,1541.9486369733345
1997-07-23,1549.010133296874
1997-07-24,1549.8864670171074
1997-07-25,1547.1302306560196
1997-07-28,1544.4367372347622
1997-07-29,1548.1629936395475
1997-07-30,1556.118101008853
1997-07-31,1559.4550688914155
1997-08-01,1546.9939672328708
1997-08-04,1542.3762920703766
1997-08-05,1540.6463413164254
1997-08-06,1553.088832923148
1997-08-07,1548.8896379973264
1997-08-08,1539.574866086875
1997-08-11,1531.1129342865913
1997-08-12,1525.9878790123933
1997-08-13,1522.4851920623166
1997-08-14,1518.4415913663279
1997-08-15,1504.0542793027962
1997-08-18,1500.2549783502695
1997-08-19,1511.3244240450451
1997-08-20,1525.183171425949
1997-08-21,1518.5082328643891
1997-08-22,1506.5362987521796
1997-08-25,1502.8475679547412
1997-08-26,1499.1690328404263
1997-08-27,1495.1407079735627
1997-08-28,1481.2139936312365
1997-08-29,1467.9557740516163
1997-09-01,1460.8895679435493
1997-09-02,1482.424873350339
1997-09-03,1495.0043213866034
1997-09-04,1496.0829419129661
1997-09-05,1503.602301545761
1997-09-08,1506.9533545251861
1997-09-09,1513.6275177095592
1997-09-10,1499.8973357636994
1997-09-11,1484.010214049031
1997-09-12,1491.1405752222515
1997-09-15,1492.7909327201387
1997-09-16,1509.27632496052
1997-09-17,1512.6484436687788
1997-09-18,1516.7451851146118
1997-09-19,1519.9684650298636
1997-09-22,1525.4683846094044
1997-09-23,1524.2424252614755
1997-09-24,1530.6029155307215
1997-09-25,1526.1286873364845
1997-09-26,1529.8049506556051
1997-09-29,1535.7183745808952
1997-09-30,1536.570744681051
1997-10-01,1542.2723872466902
1997-10-02,1546.063191729874
1997-10-03,1551.843861429939
1997-10-06,1558.3362357299047
1997-10-07,1564.1460181160276
1997-10-08,1561.3125956701206
1997-10-09,1553.309112628323
1997-10-10,1550.7474004408623
1997-10-13,1551.090035203905
1997-10-14,1549.6078168634094
1997-10-15,1545.8096098989852
1997-10-16,1543.3102819254261
1997-10-17,1524.8383079344912
1997-10-20,1525.7613071710066
1997-10-21,1540.935411732759
1997-10-22,1537.5741230547799
1997-10-23,1501.2564819686957
1997-10-24,1494.6355746190654
1997-10-27,1425.799130989684
1997-10-28,1433.04628126348
1997-10-29,1455.8150056601971
1997-10-30,1432.6012401140272
1997-10-31,1446.4146546542213
1997-11-03,1474.1075000834223
1997-11-04,1476.547285996062
1997-11-05,1477.885952438385
1997-11-06,1471.0871017917607
1997-11-07,1444.070910023869
1997-11-10,1436.5776781420775
1997-11-11,1437.4624755696898
1997-11-12,1408.3737311034654
1997-11-13,1413.425907784997
1997-11-14,1418.314377327855
1997-11-17,1453.519257736139
1997-11-18,1451.3498856894983
1997-11-19,1440.7687385369409
1997-11-20,1458.4301607172376
1997-11-21,1472.570815150792
1997-11-24,1452.904111696743
1997-11-25,1439.7158791183854
1997-11-26,1441.5368454634975
1997-11-27,1447.9547668882844
1997-11-28,1450.8787050090873
1997-12-01,1469.4045125532166
1997-12-02,1472.0008832122664
1997-12-03,1474.7835912701305
1997-12-04,1474.4730032732216
1997-12-05,1481.804653087026
1997-12-08,1483.0754813660749
1997-12-09,1477.8757743419133
1997-12-10,1469.2262555003783
1997-12-11,1442.4046427476496
1997-12-12,1438.2911766405712
1997-12-15,1442.0868518048571
1997-12-16,1449.719239250929
1997-12-17,1465.0890470301904
1997-12-18,1453.3384921627492
1997-12-19,1431.7851484675825
1997-12-22,1428.0170438811872
1997-12-23,1422.9184763067333
1997-12-24,1418.5092776116896
1997-12-25,1418.740494569763
1997-12-26,1423.35450452326
1997-12-29,1443.9199686482975
1997-12-30,1463.0430598562416
1997-12-31,1463.826857759279
1998-01-01,1463.8538641835369
1998-01-02,1464.820097130059
1998-01-05,1465.8721337787313
1998-01-06,1451.8138622179595
1998-01-07,1447.255968757804
1998-01-08,1434.9837377260917
1998-01-09,1403.575544538529
1998-01-12,1389.4406522603629
1998-01-13,1410.8701638127418
1998-01-14,1425.134706851652
1998-01-15,1419.6911107879762
1998-01-16,1445.672538232483
1998-01-19,1456.0598151900615
1998-01-20,1467.6575774789535
1998-01-21,1466.397085954712
1998-01-22,1459.7085665497261
1998-01-23,1461.501134434053
1998-01-26,1466.87456589577
1998-01-27,1479.5829426571152
1998-01-28,1490.3027741916148
1998-01-29,1494.5148930422858
1998-01-30,1489.2914094942098
1998-02-02,1516.5733359809203
1998-02-03,1526.8310367968209
1998-02-04,1531.3920356151339
1998-02-05,1539.105890446607
1998-02-06,1546.58303352035
1998-02-09,1544.19773869891
1998-02-10,1554.2287431544082
1998-02-11,1557.7069889114773
1998-02-12,1557.6140799854898
1998-02-13,1546.641314747619
1998-02-16,1545.6039942729356
1998-02-17,1551.1763751090234
1998-02-18,1560.6045946243635
1998-02-19,1557.6219791151698
1998-02-20,1560.852543882983
1998-02-23,1568.2284784585154
1998-02-24,1558.4092716241796
1998-02-25,1572.70331318299
1998-02-26,1585.1709709514614
1998-02-27,1593.9789673963783
1998-03-02,1605.3170261453665
1998-03-03,1606.6733374300668
1998-03-04,1594.9381337119153
1998-03-05,1574.20469891234
1998-03-06,1597.1257840143694
1998-03-09,1597.3378924585281
1998-03-10,1609.0096858367783
1998-03-11,1611.4211143264706
1998-03-12,1613.1543402741938
1998-03-13,1626.043253934205
1998-03-16,1630.005773050097
1998-03-17,1636.7480459826388
1998-03-18,1634.262700609736
1998-03-19,1641.0153554765866
1998-03-20,1649.8008660361418
1998-03-23,1652.5108888098496
1998-03-24,1660.6600553245344
1998-03-25,1665.3484720505398
1998-03-26,1667.3005563865863
1998-03-27,1663.8979307235097
1998-03-30,1650.6595269264128
1998-03-31,1657.1678958485843
1998-04-01,1663.8673448734892
1998-04-02,1666.6425479388186
1998-04-03,1667.7584902357244
1998-04-06,1674.0493458567025
1998-04-07,1667.4009604985574
1998-04-08,1666.8679652705018
1998-04-09,1683.0742998117485
1998-04-10,1683.3053276995356
1998-04-13,1681.611079943285
1998-04-14,1695.5539783568368
1998-04-15,1701.6568503592994
1998-04-16,1680.5054276841952
1998-04-17,1687.2145579491282
1998-04-20,1693.0573496263446
1998-04-21,1698.813281983192
1998-04-22,1699.6260367523055
1998-04-23,1684.104626427399
1998-04-24,1671.8660161006424
1998-04-27,1633.768130329371
1998-04-28,1638.0308043347927
1998-04-29,1647.05715204492
1998-04-30,1669.92030245168
1998-05-01,1680.3389346540027
1998-05-04,1688.4214983310144
1998-05-05,1681.2417098071226
1998-05-06,1669.7298965937014
1998-05-07,1653.9214956183262
1998-05-08,1665.4732385931443
1998-05-11,1669.622754917848
1998-05-12,1668.0404496548606
1998-05-13,1667.6270404640932
1998-05-14,1663.9225979637522
1998-05-15,1657.2112885104548
1998-05-18,1640.2736257166862
1998-05-19,1651.7305648107779
1998-05-20,1663.8811065329592
1998-05-21,1668.0679600359924
1998-05-22,1665.040379625521
1998-05-25,1662.2354383297125
1998-05-26,1648.2155290520836
1998-05-27,1629.9459259607443
1998-05-28,1633.626656366407
1998-05-29,1631.108455305093
1998-06-01,1619.0199825689938
1998-06-02,1625.8213955401761
1998-06-03,1623.6750998286223
1998-06-04,1631.737692366651
1998-06-05,1644.3226055419018
1998-06-08,1648.6750850679837
1998-06-09,1648.8751395303234
1998-06-10,1630.1450467551153
1998-06-11,1605.6538503781608
1998-06-12,1596.218336745037
1998-06-15,1562.392452921348
1998-06-16,1577.2128495536288
1998-06-17,1613.0475319158156
1998-06-18,1618.588958905276
1998-06-19,1616.1967328723947
1998-06-22,1606.538852567121
1998-06-23,1618.4603402444545
1998-06-24,1629.793429281043
1998-06-25,1633.5031076120927
1998-06-26,1630.5553128599672
1998-06-29,1640.1039111041666
1998-06-30,1647.4104582132495
1998-07-01,1666.1405075308078
1998-07-02,1664.5852014959742
1998-07-03,1669.3377009917922
1998-07-06,1677.5527259164764
1998-07-07,1681.2621639902748
1998-07-08,1689.6113432687434
1998-07-09,1677.8204057394732
1998-07-10,1676.952307666459
1998-07-13,1685.5771473256855
1998-07-14,1704.9508071129217
1998-07-15,1706.6061000940917
1998-07-16,1717.0813547087625
1998-07-17,1725.3365995687927
1998-07-20,1729.661525730418
1998-07-21,1708.6334034187562
1998-07-22,1693.1184224772835
1998-07-23,1668.5226354931517
1998-07-24,1668.9771291432883
1998-07-27,1656.6374013388463
1998-07-28,1645.6461669889334
1998-07-29,1637.7766749753914
1998-07-30,1655.9772253574724
1998-07-31,1634.6393617993515
1998-08-03,1613.4377810362655
1998-08-04,1581.8158045968073
1998-08-05,1577.9455168797945
1998-08-06,1577.605720897703
1998-08-07,1582.992445356846
1998-08-10,1565.3216832554185
1998-08-11,1530.3093687178973
1998-08-12,1549.0284985116416
1998-08-13,1535.4765156709575
1998-08-14,1529.3172856589044
1998-08-17,1537.2057634672808
1998-08-18,1564.1815543434636
1998-08-19,1567.743128733382
1998-08-20,1559.665950778076
1998-08-21,1526.938894951315
1998-08-24,1529.5978698112967
1998-08-25,1538.402388563597
1998-08-26,1514.2578472080834
1998-08-27,1460.574619126519
1998-08-28,1440.9249957534776
1998-08-31,1391.8482817328727
1998-09-01,1416.9971299192425
1998-09-02,1428.7368464374651
1998-09-03,1418.3012980773308
1998-09-04,1411.8669249729444
1998-09-07,1434.3725175437526
1998-09-08,1473.5580776127192
1998-09-09,1447.3753396158563
1998-09-10,1418.572493005883
1998-09-11,1433.9238858763265
1998-09-14,1457.7888969170815
1998-09-15,1466.4471785256726
1998-09-16,1474.5488091376578
1998-09-17,1443.559337354375
1998-09-18,1438.4461041429952
1998-09-21,1423.3571243299791
1998-09-22,1437.0367104595944
1998-09-23,1472.0403903013307
1998-09-24,1461.3249077892274
1998-09-25,1454.4499265487125
1998-09-28,1462.2066172139525
1998-09-29,1462.709270955416
1998-09-30,1427.1483156542085
1998-10-01,1383.2339405744988
1998-10-02,1382.631312053082
1998-10-05,1357.21642837072
1998-10-06,1369.3970068643205
1998-10-07,1378.424287071447
1998-10-08,1356.301361783795
1998-10-09,1379.143957894438
1998-10-12,1411.4256770924671
1998-10-13,1406.191708285366
1998-10-14,1419.7371273453264
1998-10-15,1461.791517140244
1998-10-16,1487.471609991107
1998-10-19,1495.4457127520996
1998-10-20,1507.4446034939556
1998-10-21,1511.5518796616077
1998-10-22,1519.2085581219508
1998-10-23,1513.326283219897
1998-10-26,1514.6055541487679
1998-10-27,1514.527055727214
1998-10-28,1509.5066676784259
1998-10-29,1529.67943696474
1998-10-30,1548.814009879427
1998-11-02,1579.2015203936996
1998-11-03,1575.0610837857364
1998-11-04,1595.087793974565
1998-11-05,1601.7751978616477
1998-11-06,1605.1317134318986
1998-11-09,1583.2241912087784
1998-11-10,1572.64226353644
1998-11-11,1576.4661392959938
1998-11-12,1562.039621791815
1998-11-13,1572.2473268636468
1998-11-16,1596.547098330476
1998-11-17,1596.0132935371694
1998-11-18,1601.3837711892604
1998-11-19,1615.76783507789
1998-11-20,1631.7055301596265
1998-11-23,1655.116107157089
1998-11-24,1653.2727859097124
1998-11-25,1651.8721976672266
1998-11-26,1660.6477332720756
1998-11-27,1664.1283620906136
1998-11-30,1635.642916876296
1998-12-01,1629.5061242712447
1998-12-02,1629.2614615220152
1998-12-03,1616.4693886908683
1998-12-04,1633.5779741820477
1998-12-07,1642.1047298456892
1998-12-08,1640.7608606708461
1998-12-09,1649.0754054386337
1998-12-10,1636.5574423411924
1998-12-11,1627.4344502841786
1998-12-14,1606.5453998103937
1998-12-15,1619.1239817844698
1998-12-16,1623.8678082600725
1998-12-17,1640.647165723368
1998-12-18,1650.3395506347756
1998-12-21,1671.1454121149422
1998-12-22,1667.0672180949457
1998-12-23,1692.3216356481703
1998-12-24,1689.1101947719644
1998-12-25,1690.6665818284016
1998-12-28,1695.8382051637157
1998-12-29,1711.9349808110342
1998-12-30,1705.2519177484996
1998-12-31,1713.7726631417304
1999-01-01,1713.7679891369219
1999-01-04,1724.7291034873044
1999-01-05,1739.1264822417565
1999-01-06,1770.3606370035639
1999-01-07,1768.8403057141186
1999-01-08,1768.7469111695616
1999-01-11,1760.0853066032998
1999-01-12,1731.0376231683056
1999-01-13,1706.08344128967
1999-01-14,1693.386062330515
1999-01-15,1718.749980410966
1999-01-18,1730.9860960308572
1999-01-19,1738.5298465217488
1999-01-20,1746.7385377755254
1999-01-21,1726.3968339525907
1999-01-22,1704.7209809413362
1999-01-25,1709.7952789736457
1999-01-26,1725.9312691138355
1999-01-27,1718.9481597764727
1999-01-28,1731.847252903036
1999-01-29,1744.3714880646598
1999-02-01,1749.3947900773405
1999-02-02,1744.2751092057038
1999-02-03,1745.3790593608483
1999-02-04,1726.1752284105894
1999-02-05,1713.6125311365745
1999-02-08,1710.6005780829375
1999-02-09,1680.5211196716837
1999-02-10,1679.2949839988728
1999-02-11,1708.2720580989044
1999-02-12,1696.8653628963027
1999-02-15,1696.6598699757399
1999-02-16,1699.7583240023694
1999-02-17,1683.3830692986248
1999-02-18,1689.3218341355196
1999-02-19,1687.344726476273
1999-02-22,1715.2329772363903
1999-02-23,1718.1660494810315
1999-02-24,1709.2325766354272
1999-02-25,1702.730341461234
1999-02-26,1697.1667711620003
1999-03-01,1688.2657940714741
1999-03-02,1679.4966870191306
1999-03-03,1676.7847302389246
1999-03-04,1686.9948416286982
1999-03-05,1724.9797229161632
1999-03-08,1733.5619678395003
1999-03-09,1738.3222350866179
1999-03-10,1752.4216269588899
1999-03-11,1762.675052225946
1999-03-12,1767.5232267961424
1999-03-15,1779.5709356035588
1999-03-16,1783.6045818390896
1999-03-17,1781.8295369367193
1999-03-18,1788.368752168879
1999-03-19,1787.7467150165082
1999-03-22,1780.9123011020624
1999-03-23,1748.0900955440668
1999-03-24,1744.6660753991152
1999-03-25,1769.6544373223048
1999-03-26,1758.8025093516699
1999-03-29,1782.9409542421688
1999-03-30,1776.9202698643344
1999-03-31,1776.562580018185
1999-04-01,1786.2836487639363
1999-04-02,1785.325528782737
1999-04-05,1800.3416845516917
1999-04-06,1808.9494800134507
1999-04-07,1819.1483453627764
1999-04-08,1839.3591759148785
1999-04-09,1844.2346047100236
1999-04-12,1852.0054715759686
1999-04-13,1854.7323245321709
1999-04-14,1847.0978446240335
1999-04-15,1838.0866683904271
1999-04-16,1840.6485699634034
1999-04-19,1821.7568922729781
1999-04-20,1822.5389701449528
1999-04-21,1839.9515658960202
1999-04-22,1860.9276288670717
1999-04-23,1868.8654567045885
1999-04-26,1877.207291433998
1999-04-27,1886.7118606221575
1999-04-28,1879.4672971134157
1999-04-29,1870.5779597897954
1999-04-30,1867.5156527100248
1999-05-03,1880.5758100893788
1999-05-04,1868.65319187743
1999-05-05,1874.7418843579717
1999-05-06,1876.7378833529442
1999-05-07,1880.594064895096
1999-05-10,1883.0424468486249
1999-05-11,1888.519216193973
1999-05-12,1890.278661980541
1999-05-13,1892.3608832855027
1999-05-14,1864.5194896265448
1999-05-17,1848.927799990687
1999-05-18,1850.2072867565137
1999-05-19,1855.1574143640578
1999-05-20,1854.410155480919
1999-05-21,1846.7262560344814
1999-05-24,1827.096110521416
1999-05-25,1804.0128994406048
1999-05-26,1813.181305776766
1999-05-27,1793.5280454180702
1999-05-28,1809.3240118809492
1999-05-31,1810.031966753236
1999-06-01,1810.262802200788
1999-06-02,1812.3531520093668
1999-06-03,1815.7669754750862
1999-06-04,1838.283677325178
1999-06-07,1854.949721892993
1999-06-08,1852.095275476586
1999-06-09,1857.1709076810462
1999-06-10,1849.1364308700486
1999-06-11,1850.2242928483006
1999-06-14,1836.75630225309
1999-06-15,1839.9174351093793
1999-06-16,1864.3808845719693
1999-06-17,1878.8117578171077
1999-06-18,1883.8399590887464
1999-06-21,1895.5946254941296
1999-06-22,1887.6406958558873
1999-06-23,1878.04737517914
1999-06-24,1861.437385013484
1999-06-25,1865.0776495111231
1999-06-28,1876.029515849635
1999-06-29,1890.769609676173
1999-06-30,1903.6004317716106
1999-07-01,1924.8667080702246
1999-07-02,1937.6463648550412
1999-07-05,1949.895842061996
1999-07-06,1947.2043732241946
1999-07-07,1944.0400074115007
1999-07-08,1938.5378728016094
1999-07-09,1945.625748535515
1999-07-12,1945.1752107512805
1999-07-13,1937.2627031974914
1999-07-14,1948.3242282970498
1999-07-15,1967.758856989933
1999-07-16,1967.5418698143199
1999-07-19,1962.4355046151657
1999-07-20,1940.7721250660006
1999-07-21,1938.588876491254
1999-07-22,1916.5535318071381
1999-07-23,1902.752505217891
1999-07-26,1892.945259802731
1999-07-27,1905.3041390047451
1999-07-28,1913.9243818411703
1999-07-29,1898.0088112040603
1999-07-30,1900.3792809538966
1999-08-02,1893.9753127131944
1999-08-03,1888.2216088629398
1999-08-04,1875.1569722354102
1999-08-05,1865.797798447876
1999-08-06,1852.2314743160998
1999-08-09,1847.3751053952178
1999-08-10,1831.2217969322164
1999-08-11,1843.6021453860892
1999-08-12,1854.6748833365534
1999-08-13,1879.6205328352492
1999-08-16,1892.7633133682195
1999-08-17,1901.3179450950402
1999-08-18,1902.0615468544784
1999-08-19,1895.5805529388115
1999-08-20,1914.2150785378317
1999-08-23,1939.9425089282486
1999-08-24,1936.5931122530274
1999-08-25,1950.7364611070452
1999-08-26,1933.8335728512516
1999-08-27,1924.6494835028027
1999-08-30,1910.3575407454305
1999-08-31,1902.2593240764563
1999-09-01,1921.2987545597448
1999-09-02,1911.1470050859232
1999-09-03,1941.2275391982596
1999-09-06,1951.2245959206505
1999-09-07,1942.576475356154
1999-09-08,1936.347698650415
1999-09-09,1951.1567561565062
1999-09-10,1954.3250329408456
1999-09-13,1953.3152711186412
1999-09-14,1945.8526307148388
1999-09-15,1931.7447211839044
1999-09-16,1918.1437000721344
1999-09-17,1927.2532053678426
1999-09-20,1932.9936267202245
1999-09-21,1918.3059449651685
1999-09-22,1910.6669399302666
1999-09-23,1888.805575803928
1999-09-24,1871.5991960864478
1999-09-27,1875.0827964986297
1999-09-28,1878.7361061124277
1999-09-29,1870.3832785455195
1999-09-30,1889.6232885824338
1999-10-01,1894.5798690704332
1999-10-04,1913.1191446294854
1999-10-05,1911.8553798264566
1999-10-06,1932.4690122537222
1999-10-07,1936.6737748328612
1999-10-08,1946.2778880425342
1999-10-11,1952.274336607579
1999-10-12,1939.1256724300852
1999-10-13,1907.4215630182657
1999-10-14,1906.3001059342223
1999-10-15,1873.1748756992176
1999-10-18,1855.6961814349474
1999-10-19,1870.2549261597114
1999-10-20,1897.4367441959778
1999-10-21,1893.1542906517413
1999-10-22,1913.9252342171767
1999-10-25,1912.059544839768
1999-10-26,1906.4693690683505
1999-10-27,1908.658914728045
1999-10-28,1947.9404979556036
1999-10-29,1981.0620346825565
1999-11-01,1977.8377579813862
1999-11-02,1977.8636331837765
1999-11-03,1984.96882338398
1999-11-04,2002.2974809229092
1999-11-05,2005.7863557591304
1999-11-08,2007.8170498038783
1999-11-09,2007.281522430519
1999-11-10,2023.0528267752495
1999-11-11,2032.4872235441671
1999-11-12,2042.6789440035966
1999-11-15,2048.7313021518817
1999-11-16,2065.6934098384504
1999-11-17,2064.581102689034
1999-11-18,2081.9175013080626
1999-11-19,2082.7815820849464
1999-11-22,2088.1094802450725
1999-11-23,2078.6758375768654
1999-11-24,2082.838970534468
1999-11-25,2089.6592418110363
1999-11-26,2100.826916731165
1999-11-29,2095.832491899923
1999-11-30,2067.6302726672957
1999-12-01,2071.1572958575935
1999-12-02,2080.9539315903976
1999-12-03,2111.031806194042
1999-12-06,2120.041023923144
1999-12-07,2119.630422465821
1999-12-08,2114.805929248958
1999-12-09,2117.3845318633407
1999-12-10,2128.4271926219753
1999-12-13,2126.710519159947
1999-12-14,2107.2451357873924
1999-12-15,2105.9388580848145
1999-12-16,2125.0790842669326
1999-12-17,2132.673372708781
1999-12-20,2136.686390634887
1999-12-21,2150.9746208442475
1999-12-22,2167.977702885666
1999-12-23,2194.01991469125
1999-12-24,2200.9602431976928
1999-12-27,2198.5865422100364
1999-12-28,2209.0818296415673
1999-12-29,2222.858834399074
1999-12-30,2232.149517233723
1999-12-31,2238.9312155967955
2000-01-03,2241.2918135188215
2000-01-04,2178.713753226474
2000-01-05,2146.5682673922497
2000-01-06,2119.9632662348517
2000-01-07,2164.2405319016566
2000-01-10,2195.413180279906
2000-01-11,2188.0232846046265
2000-01-12,2175.451373933802
2000-01-13,2198.4536565230455
2000-01-14,2214.1198759752842
2000-01-17,2229.268541808814
2000-01-18,2214.382320830778
2000-01-19,2204.4736518115915
2000-01-20,2201.174461855384
2000-01-21,2199.8216083702123
2000-01-24,2172.4011559365067
2000-01-25,2164.5149124866707
2000-01-26,2170.0914008803857
2000-01-27,2174.277361525681
2000-01-28,2137.331288605029
2000-01-31,2136.6649713836396
2000-02-01,2151.5670850117413
2000-02-02,2162.0579683193105
2000-02-03,2196.9544020745843
2000-02-04,2201.434275497917
2000-02-07,2203.017853900163
2000-02-08,2228.215660583526
2000-02-09,2215.6595069196874
2000-02-10,2218.4347921286453
2000-02-11,2198.7167896930814
2000-02-14,2191.0805487406346
2000-02-15,2187.7965021011964
2000-02-16,2186.7532773132957
2000-02-17,2201.934780059392
2000-02-18,2169.5386600938327
2000-02-21,2154.9327998660337
2000-02-22,2154.8023359393865
2000-02-23,2175.2851459964513
2000-02-24,2177.145092841532
2000-02-25,2172.2096609382543
2000-02-28,2173.2915999600755
2000-02-29,2192.599497031397
2000-03-01,2228.938610831524
2000-03-02,2236.718527328922
2000-03-03,2260.522547509113
2000-03-06,2250.848284886052
2000-03-07,2225.5494276886093
2000-03-08,2226.271825845636
2000-03-09,2261.6716166656875
2000-03-10,2257.449643268277
2000-03-13,2211.3769192411555
2000-03-14,2188.827435614837
2000-03-15,2190.874173924129
2000-03-16,2256.498445408499
2000-03-17,2271.2557594165764
2000-03-20,2255.0494043838235
2000-03-21,2278.6629699764376
2000-03-22,2289.2056242146696
2000-03-23,2306.872655653115
2000-03-24,2322.3768356650294
2000-03-27,2320.2303486948163
2000-03-28,2310.4639594706605
2000-03-29,2301.0258261873623
2000-03-30,2260.994678078215
2000-03-31,2283.3013072406734
2000-04-03,2252.8880295689937
2000-04-04,2225.0973485167665
2000-04-05,2216.66997346303
2000-04-06,2239.2730936496077
2000-04-07,2267.4980419413637
2000-04-10,2250.01783619812
