Date,ACWI ex ANDEAN IMI
2002-05-31,1000.0
2002-06-03,986.099565162839
2002-06-04,981.0870998489753
2002-06-05,981.548278282816
2002-06-06,971.1382346220831
2002-06-07,966.4180230177052
2002-06-10,967.5071167176623
2002-06-11,959.2913946747009
2002-06-12,957.3085843694128
2002-06-13,947.4927925665877
2002-06-14,939.2517839566442
2002-06-17,958.3367581311093
2002-06-18,959.8608839331582
2002-06-19,946.1392953567433
2002-06-20,936.8926724050763
2002-06-21,928.2958401990124
2002-06-24,926.0726076012229
2002-06-25,920.4033098128679
2002-06-26,915.9468882818817
2002-06-27,927.0405970134588
2002-06-28,939.130688131137
2002-07-01,927.5964756928332
2002-07-02,907.9670573431214
2002-07-03,903.7549494788601
2002-07-04,907.4429902004617
2002-07-05,934.7184132577353
2002-07-08,931.5159091622138
2002-07-09,920.2180821547979
2002-07-10,894.2772540233246
2002-07-11,886.838535111248
2002-07-12,885.3278482256518
2002-07-15,873.811042066005
2002-07-16,865.3260704820111
2002-07-17,874.107452590954
2002-07-18,865.9981735542158
2002-07-19,838.8159726365369
2002-07-22,809.9084998115129
2002-07-23,789.3993051966623
2002-07-24,808.1389649589281
2002-07-25,813.7103398642632
2002-07-26,815.7230416157653
2002-07-29,850.5504754723476
2002-07-30,856.8110036758909
2002-07-31,859.3582947181917
2002-08-01,837.1019976127786
2002-08-02,825.9424416141222
2002-08-05,802.5847117048872
2002-08-06,816.1543080154639
2002-08-07,827.45590377767
2002-08-08,849.2792823195542
2002-08-09,856.8708513493563
2002-08-12,850.6875550131132
2002-08-13,842.0389298661878
2002-08-14,858.7473024184538
2002-08-15,869.9186247069795
2002-08-16,872.1329940610985
2002-08-19,885.5105083807343
2002-08-20,875.8552345285084
2002-08-21,886.6163664697407
2002-08-22,896.6628611468825
2002-08-23,882.1852676228674
2002-08-26,886.3936546908925
2002-08-27,883.7976563477507
2002-08-28,865.4942886959025
2002-08-29,861.9066821912251
2002-08-30,862.0914399961966
2002-09-02,858.6281927870905
2002-09-03,830.9784681386366
2002-09-04,837.3093118879001
2002-09-05,829.1068155092951
2002-09-06,840.9115756438684
2002-09-09,843.3257513115817
2002-09-10,850.4031161081484
2002-09-11,854.4801369277077
2002-09-12,836.8155634023583
2002-09-13,832.7931883220247
2002-09-16,829.7665854455859
2002-09-17,820.3543331451879
2002-09-18,811.5587957407478
2002-09-19,796.2040295050023
2002-09-20,794.6597483162717
2002-09-23,780.5159410502183
2002-09-24,768.7036205687481
2002-09-25,780.9669952270715
2002-09-26,798.2957756896272
2002-09-27,785.5538809348996
2002-09-30,772.5987157210351
2002-10-01,788.8273681714949
2002-10-02,782.0702750199902
2002-10-03,774.0349559366015
2002-10-04,759.2754249913673
2002-10-07,744.1311969252315
2002-10-08,747.0168995469814
2002-10-09,733.2322133824728
2002-10-10,750.2511917859275
2002-10-11,777.0475882525857
2002-10-14,779.1158680699268
2002-10-15,813.7049486430234
2002-10-16,800.0127339672085
2002-10-17,816.6489908910212
2002-10-18,819.1133328153619
2002-10-21,827.5399007264456
2002-10-22,818.6485977634991
2002-10-23,817.9734363853551
2002-10-24,815.041999973713
2002-10-25,823.6419776613475
2002-10-28,824.089305681173
2002-10-29,811.304965685755
2002-10-30,821.0122552807622
2002-10-31,823.1743797072338
2002-11-01,830.7892831222051
2002-11-04,842.5036529280997
2002-11-05,849.096716454086
2002-11-06,851.7160298918307
2002-11-07,839.4031853655604
2002-11-08,832.7464926982236
2002-11-11,818.2907042802723
2002-11-12,824.5645073390936
2002-11-13,821.5099693944846
2002-11-14,835.3005247794869
2002-11-15,842.1502895152379
2002-11-18,838.4270031525069
2002-11-19,834.7447994462225
2002-11-20,842.698928384607
2002-11-21,861.3263960000708
2002-11-22,861.4290112842874
2002-11-25,861.6421810123611
2002-11-26,846.6649179882969
2002-11-27,864.4315670081482
2002-11-28,869.2491158344782
2002-11-29,867.5999338234345
2002-12-02,866.5725264011244
2002-12-03,855.1321624494637
2002-12-04,850.4737804474809
2002-12-05,841.9918252639644
2002-12-06,845.6783541560111
2002-12-09,830.1119846945123
2002-12-10,837.6269691516393
2002-12-11,839.6480662481829
2002-12-12,837.342958796878
2002-12-13,829.4594283588297
2002-12-16,844.0743344776789
2002-12-17,840.0655973518326
2002-12-18,827.4948774194371
2002-12-19,824.1450406024464
2002-12-20,832.504417305096
2002-12-23,834.3779242806181
2002-12-24,833.1225017482357
2002-12-25,832.8854388005767
2002-12-26,833.4151472891917
2002-12-27,821.4593316382984
2002-12-30,825.8095539861953
2002-12-31,828.7284946518047
2003-01-01,828.734141760347
2003-01-02,847.4878627669011
2003-01-03,850.2612830260803
2003-01-06,865.5940233314943
2003-01-07,857.8589736353485
2003-01-08,846.1611766064747
2003-01-09,858.5200417262549
2003-01-10,860.7226381716721
2003-01-13,861.261604557058
2003-01-14,866.8128990271503
2003-01-15,858.1362068275195
2003-01-16,855.9071776550591
2003-01-17,845.8179294177843
2003-01-20,842.3035232303955
2003-01-21,833.1031299516285
2003-01-22,824.5579765745376
2003-01-23,830.6589621349603
2003-01-24,815.7271197968178
2003-01-27,798.9525866991856
2003-01-28,804.2749114574026
2003-01-29,807.4432209196536
2003-01-30,799.729171604616
2003-01-31,804.9675439210998
2003-02-03,811.3727087014256
2003-02-04,802.4695146663054
2003-02-05,802.9548225369899
2003-02-06,794.7198171914168
2003-02-07,787.401494758098
2003-02-10,787.9104453250533
2003-02-11,787.6462797247532
2003-02-12,780.0686746125123
2003-02-13,779.0665975033692
2003-02-14,789.9052854956259
2003-02-17,794.0787788107956
2003-02-18,804.3308401080724
2003-02-19,797.9146688648749
2003-02-20,794.3429409787796
2003-02-21,800.8726093773741
2003-02-24,790.8437862884463
2003-02-25,785.7868069195118
2003-02-26,780.0783901261962
2003-02-27,785.4225344833038
2003-02-28,790.7917749612948
2003-03-03,790.9812286326621
2003-03-04,781.0275853839164
2003-03-05,783.5464380127552
2003-03-06,777.0375795988493
2003-03-07,776.0519600362502
2003-03-10,759.7376356339446
2003-03-11,754.1899354100423
2003-03-12,749.5734908507699
2003-03-13,770.5201694585144
2003-03-14,777.6476629310548
2003-03-17,796.3434239336929
2003-03-18,799.9813556122613
2003-03-19,805.5890091755812
2003-03-20,808.5071249515544
2003-03-21,823.145854905742
2003-03-24,802.6885681402757
2003-03-25,809.5841669419963
2003-03-26,808.3349308568285
2003-03-27,805.4800573989361
2003-03-28,802.4752316769471
2003-03-31,788.6966676591504
2003-04-01,796.5655389971542
2003-04-02,813.1952327904476
2003-04-03,811.3590014249488
2003-04-04,814.2487115885613
2003-04-07,822.3506938059123
2003-04-08,818.2757472169027
2003-04-09,811.7551359352464
2003-04-10,813.4709949337669
2003-04-11,811.2399080266662
2003-04-14,822.3003287211012
2003-04-15,830.4563713705323
2003-04-16,824.9679698803134
2003-04-17,835.0985319761808
2003-04-18,835.5564648309437
2003-04-21,833.9685801041547
2003-04-22,846.7297761504401
2003-04-23,853.5611918184977
2003-04-24,847.856940018352
2003-04-25,836.9417248546456
2003-04-28,849.228837044887
2003-04-29,851.7564091298844
2003-04-30,857.2097142574195
2003-05-01,859.1212701060144
2003-05-02,867.7125911514466
2003-05-05,870.1587366453132
2003-05-06,880.5029851871254
2003-05-07,877.1889704105615
2003-05-08,868.3662842103348
2003-05-09,878.5667718971051
2003-05-12,887.8854315507795
2003-05-13,886.8877809112424
2003-05-14,886.6671087763671
2003-05-15,891.6237074467695
2003-05-16,892.6788845048977
2003-05-19,875.058348224574
2003-05-20,874.87631015662
2003-05-21,875.5659918054035
2003-05-22,883.6731988229942
2003-05-23,887.6350605715594
2003-05-26,888.9002662789768
2003-05-27,898.9587262750654
2003-05-28,902.0898285535126
2003-05-29,904.3717495349408
2003-05-30,911.1300791780241
2003-06-02,919.2933075802259
2003-06-03,919.3526097898293
2003-06-04,930.1018121335144
2003-06-05,937.1665028827305
2003-06-06,938.4085980727341
2003-06-09,930.3394717570872
2003-06-10,934.6041215480886
2003-06-11,947.4612655732896
2003-06-12,950.165246088942
2003-06-13,943.4974035279419
2003-06-16,959.2707769680887
2003-06-17,963.5672203934196
2003-06-18,961.5869698145303
2003-06-19,949.6731418066887
2003-06-20,950.4133082702118
2003-06-23,936.7115230457408
2003-06-24,933.6892659033326
2003-06-25,933.3722202209445
2003-06-26,935.2856835411167
2003-06-27,932.1007677879726
2003-06-30,929.1822709368664
2003-07-01,933.4729350395668
2003-07-02,946.3262844387169
2003-07-03,945.6565402497889
2003-07-04,944.0006230072865
2003-07-07,958.5510975605209
2003-07-08,960.3111779632405
2003-07-09,957.1865559819475
2003-07-10,947.0233073257058
2003-07-11,951.4542921618515
2003-07-14,960.5058699644312
2003-07-15,955.216957122609
2003-07-16,948.9341463350868
2003-07-17,935.8600096426958
2003-07-18,942.5335483139538
2003-07-21,935.4008217878513
2003-07-22,941.3359568880171
2003-07-23,945.3373429387098
2003-07-24,947.5319017422745
2003-07-25,956.2682880419152
2003-07-28,959.0904998398495
2003-07-29,954.7039819686205
2003-07-30,949.9263014814134
2003-07-31,951.0406166009658
2003-08-01,944.3296028198579
2003-08-04,943.8906665332199
2003-08-05,935.4539875559481
2003-08-06,932.1507167456899
2003-08-07,937.6269220570008
2003-08-08,940.1837923916775
2003-08-11,945.3170940515705
2003-08-12,952.4453691118229
2003-08-13,952.5432610744276
2003-08-14,959.6887279056081
2003-08-15,960.4970286871903
2003-08-18,967.4884497531043
2003-08-19,969.8368537513734
2003-08-20,971.252545393978
2003-08-21,974.0566131676164
2003-08-22,966.6686917856864
2003-08-25,965.0664411513274
2003-08-26,963.946369809984
2003-08-27,966.5350920137532
2003-08-28,971.3345206543588
2003-08-29,976.3703913536132
2003-09-01,981.8313577420467
2003-09-02,988.481547025472
2003-09-03,995.1996517674751
2003-09-04,996.9460904506867
2003-09-05,995.311920893747
2003-09-08,1004.5408460153322
2003-09-09,1000.8475587293966
2003-09-10,990.0905586468599
2003-09-11,991.8925681426304
2003-09-12,995.9035124374047
2003-09-15,994.2629460150413
2003-09-16,1005.1624360091531
2003-09-17,1006.9035753264883
2003-09-18,1017.6211625943643
2003-09-19,1016.8456879189089
2003-09-22,1006.7849247885317
2003-09-23,1010.333400432347
2003-09-24,999.9979874124892
2003-09-25,992.281405998552
2003-09-26,984.5096354289167
2003-09-29,989.8777434522883
2003-09-30,983.1603561263723
2003-10-01,1002.6420296622757
2003-10-02,1008.7222687354124
2003-10-03,1020.2275538936103
2003-10-06,1023.6823584695355
2003-10-07,1029.1371559907734
2003-10-08,1025.2518670040342
2003-10-09,1032.488552434331
2003-10-10,1035.6824842671952
2003-10-13,1041.7454191345998
2003-10-14,1044.593613633941
2003-10-15,1043.2383851882246
2003-10-16,1047.929402284259
2003-10-17,1039.5354333290816
2003-10-20,1043.0981729835257
2003-10-21,1045.3519298002038
2003-10-22,1033.2563156543695
2003-10-23,1025.1795184706164
2003-10-24,1024.3540940761063
2003-10-27,1029.2733869890594
2003-10-28,1040.8201550348451
2003-10-29,1045.3489200689214
2003-10-30,1046.2626114443335
2003-10-31,1044.1654295613935
2003-11-03,1049.5362877630073
2003-11-04,1050.8238983221122
2003-11-05,1048.0098936683755
2003-11-06,1048.0363406207755
2003-11-07,1051.3961493554466
2003-11-10,1046.0641835788645
2003-11-11,1040.337381924039
2003-11-12,1051.7529008938795
2003-11-13,1057.0873664153294
2003-11-14,1053.6083404388348
2003-11-17,1040.0087046723813
2003-11-18,1038.2039859824451
2003-11-19,1038.3497098058326
2003-11-20,1034.8485661427424
2003-11-21,1037.2099311304619
2003-11-24,1047.404271472584
2003-11-25,1051.3464894117935
2003-11-26,1058.8348129109904
2003-11-27,1059.7267457089276
2003-11-28,1060.9909927670963
2003-12-01,1074.5649894476865
2003-12-02,1075.8952939468027
2003-12-03,1076.2495065622454
2003-12-04,1077.0652837587693
2003-12-05,1072.3351142119684
2003-12-08,1075.2523395096946
2003-12-09,1071.6509197494527
2003-12-10,1066.1823346036829
2003-12-11,1074.001385224876
2003-12-12,1080.4525752709853
2003-12-15,1080.2167256524167
2003-12-16,1080.6989762518606
2003-12-17,1081.2981930162746
2003-12-18,1091.1308907332689
2003-12-19,1092.496745889606
2003-12-22,1096.8502085566581
2003-12-23,1100.7422101390478
2003-12-24,1101.7822166128424
2003-12-25,1101.9000409805092
2003-12-26,1103.8154549934843
2003-12-29,1114.887093707043
2003-12-30,1119.9541605082422
2003-12-31,1122.995622251949
2004-01-01,1123.03378300734
2004-01-02,1125.9805208311711
2004-01-05,1141.5017412433226
2004-01-06,1143.987251175182
2004-01-07,1142.6610701122013
2004-01-08,1150.3141549732027
2004-01-09,1148.8757124346287
2004-01-12,1150.6548454113292
2004-01-13,1147.474990444125
2004-01-14,1152.2878237508044
2004-01-15,1148.9900436209832
2004-01-16,1152.4590297629716
2004-01-19,1153.905721401894
2004-01-20,1159.978947374295
2004-01-21,1166.8143816109223
2004-01-22,1167.782219669785
2004-01-23,1166.716890415498
2004-01-26,1169.3647367367885
2004-01-27,1165.276313161989
2004-01-28,1155.8372438805231
2004-01-29,1146.7412840644483
2004-01-30,1145.9359452496321
2004-02-02,1149.345080422398
2004-02-03,1151.43406736977
2004-02-04,1140.6306923113327
2004-02-05,1143.9538914576615
2004-02-06,1158.736242899069
2004-02-09,1161.924678206755
2004-02-10,1166.4372781446834
2004-02-11,1173.7038267550618
2004-02-12,1175.9756781975939
2004-02-13,1172.5652489203085
2004-02-16,1173.7894784429238
2004-02-17,1185.099683184776
