Date,ACWI ex CANADA IMI
1994-05-31,539.842776933192
1994-06-30,541.6356624538372
1994-07-29,549.9264375925181
1994-08-31,567.8076439981606
1994-09-30,554.6261813928437
1994-10-31,567.1522118147379
1994-11-30,540.0392693564355
1994-12-30,544.9746907822099
1995-01-31,534.2528810217943
1995-02-28,536.910252415472
1995-03-31,561.2247034882587
1995-04-28,578.6289950621517
1995-05-31,581.9200951039724
1995-06-30,583.1675017269289
1995-07-31,612.0111510335536
1995-08-31,601.2394783023682
1995-09-29,615.906860054678
1995-10-31,603.4717808160202
1995-11-30,620.4418968083426
1995-12-29,638.7452615665375
1996-01-31,649.9288008683998
1996-02-29,655.2569854631706
1996-03-29,665.3903836043668
1996-04-30,686.1347764365653
1996-05-31,687.6283608292093
1996-06-28,688.5025377486821
1996-07-31,658.707746727331
1996-08-30,668.3307442090703
1996-09-30,690.3584714814317
1996-10-31,687.9841699052807
1996-11-29,718.7472583862984
1996-12-31,709.4501805923688
1997-01-01,709.4582178133312
1997-01-02,704.3951263313783
1997-01-03,708.5504819689386
1997-01-06,710.915861827658
1997-01-07,712.5113842391016
1997-01-08,710.2096294118636
1997-01-09,709.1915218269003
1997-01-10,705.7053379769108
1997-01-13,710.0869465546834
1997-01-14,714.9553630140722
1997-01-15,715.929161635604
1997-01-16,719.2788178696599
1997-01-17,720.003468735412
1997-01-20,717.2056062091947
1997-01-21,717.3268254094421
1997-01-22,720.2355870602183
1997-01-23,716.5629282501087
1997-01-24,711.7922594275468
1997-01-27,705.9345883546647
1997-01-28,705.1716147830853
1997-01-29,707.4504695571271
1997-01-30,711.390355285239
1997-01-31,716.2274024368446
1997-02-03,715.8065834630733
1997-02-04,717.1911454682598
1997-02-05,712.4942157137232
1997-02-06,712.9857586348486
1997-02-07,714.5587456940477
1997-02-10,717.3063754045626
1997-02-11,717.4560840276685
1997-02-12,722.9631618677587
1997-02-13,727.2662894824525
1997-02-14,727.7951549954396
1997-02-17,727.367039441596
1997-02-18,728.8632157189664
1997-02-19,728.2539676452635
1997-02-20,728.0133656958373
1997-02-21,728.9168487717199
1997-02-24,733.8199996718702
1997-02-25,736.6438291857748
1997-02-26,731.767546902653
1997-02-27,727.8146162513062
1997-02-28,723.7081657433062
1997-03-03,723.165892004891
1997-03-04,723.1876363028158
1997-03-05,726.1548724541533
1997-03-06,725.3195333852623
1997-03-07,728.0230021176259
1997-03-10,733.27566824245
1997-03-11,733.7781249484407
1997-03-12,727.9180818324468
1997-03-13,720.1212766331557
1997-03-14,720.9703468033371
1997-03-17,719.449230575762
1997-03-18,718.166118679905
1997-03-19,716.3552637785667
1997-03-20,711.6797908241235
1997-03-21,715.0908248149791
1997-03-24,714.377781075861
1997-03-25,716.8350609044535
1997-03-26,720.151192987212
1997-03-27,715.6365757953968
1997-03-28,715.2832636584079
1997-03-31,707.9428812809311
1997-04-01,702.8422958460427
1997-04-02,700.4619392176737
1997-04-03,698.7747479208155
1997-04-04,700.6892916254506
1997-04-07,700.7255429974301
1997-04-08,702.6536777402977
1997-04-09,700.2070110709034
1997-04-10,697.2166568376779
1997-04-11,689.2092674412231
1997-04-14,687.8908874516878
1997-04-15,694.2053474159823
1997-04-16,699.1111698027862
1997-04-17,700.2699904058956
1997-04-18,703.7559949847143
1997-04-21,704.4078909395449
1997-04-22,707.8543407460252
1997-04-23,710.4219508233581
1997-04-24,709.5527317229765
1997-04-25,704.4146821883809
1997-04-28,705.9482809781729
1997-04-29,715.3848636949632
1997-04-30,721.3527748948819
1997-05-01,724.1962868003918
1997-05-02,731.115686602895
1997-05-05,739.2725016342746
1997-05-06,745.9008807772314
1997-05-07,742.3721431143697
1997-05-08,745.2315404291645
1997-05-09,749.9473536412833
1997-05-12,759.7528919223034
1997-05-13,759.8208065103224
1997-05-14,762.8624662066441
1997-05-15,765.8877334614278
1997-05-16,765.5843959896239
1997-05-19,765.199197091771
1997-05-20,771.0036669918366
1997-05-21,770.2564982558237
1997-05-22,766.6412200649592
1997-05-23,773.3990117259879
1997-05-26,773.45608999311
1997-05-27,772.5413951743379
1997-05-28,774.414513321208
1997-05-29,772.7903233782635
1997-05-30,770.6570056418868
1997-06-02,772.467393234876
1997-06-03,773.574122299212
1997-06-04,772.6288462463185
1997-06-05,775.6405694531433
1997-06-06,781.9209679986645
1997-06-09,788.6998925910822
1997-06-10,790.0959069196568
1997-06-11,793.2319210927674
1997-06-12,797.276136487695
1997-06-13,801.083227218814
1997-06-16,805.0249616709781
1997-06-17,803.2627920164034
1997-06-18,802.3692451170954
1997-06-19,806.6037191553391
1997-06-20,806.551448148423
1997-06-23,800.4500027432841
1997-06-24,807.0686003675838
1997-06-25,810.577580374596
1997-06-26,809.3139560159328
1997-06-27,807.7791666331692
1997-06-30,806.960692715175
1997-07-01,810.3473222953065
1997-07-02,815.4662498887463
1997-07-03,824.6635478002361
1997-07-04,824.020860977827
1997-07-07,824.5114908711712
1997-07-08,826.0094605139749
1997-07-09,822.1300650309531
1997-07-10,824.0076042031864
1997-07-11,825.4931376016714
1997-07-14,827.0816254748112
1997-07-15,825.060880088771
1997-07-16,834.2050071837679
1997-07-17,832.6508582059801
1997-07-18,823.7200373071319
1997-07-21,819.1468038582461
1997-07-22,828.4606757192341
1997-07-23,832.3894506341793
1997-07-24,832.5664777782475
1997-07-25,831.395073129689
1997-07-28,829.8950755609661
1997-07-29,832.0518615937825
1997-07-30,836.2929546107268
1997-07-31,838.1173776923586
1997-08-01,831.1000858316715
1997-08-04,828.1920328296718
1997-08-05,826.8098446773294
1997-08-06,833.7759014943636
1997-08-07,831.6742104117576
1997-08-08,826.8474399422261
1997-08-11,822.4005640746158
1997-08-12,819.6801025527167
1997-08-13,817.7967515793478
1997-08-14,815.4878176773815
1997-08-15,808.3553736211927
1997-08-18,806.0033222303825
1997-08-19,812.0405946779719
1997-08-20,819.3258591585566
1997-08-21,815.9583532566993
1997-08-22,809.5872790637678
1997-08-25,807.4602147170983
1997-08-26,805.6438375071536
1997-08-27,803.446824399095
1997-08-28,796.0070053479077
1997-08-29,788.56327125071
1997-09-01,784.8099613458497
1997-09-02,796.5250769005403
1997-09-03,803.3615132592412
1997-09-04,803.9633965007077
1997-09-05,807.98002550956
1997-09-08,809.7562235312685
1997-09-09,813.1174799320031
1997-09-10,805.7020454504658
1997-09-11,797.2845329771659
1997-09-12,801.268461138828
1997-09-15,802.5443646256191
1997-09-16,811.3129979004765
1997-09-17,813.0539931678467
1997-09-18,815.273934036227
1997-09-19,816.9298176904782
1997-09-22,819.6978080143621
1997-09-23,818.8647538982441
1997-09-24,822.7823580257592
1997-09-25,820.3322306084208
1997-09-26,822.2678900506525
1997-09-29,825.3518713520506
1997-09-30,825.759909813611
1997-10-01,828.8858024503702
1997-10-02,830.888026920598
1997-10-03,834.1409046746176
1997-10-06,837.2946735709814
1997-10-07,840.3265898640607
1997-10-08,838.7055449498117
1997-10-09,834.3819680824524
1997-10-10,832.9026757338231
1997-10-13,833.472211844464
1997-10-14,832.4994627879915
1997-10-15,830.6379800350705
1997-10-16,829.4918798266397
1997-10-17,819.1066510850808
1997-10-20,819.3398269018081
1997-10-21,827.4440643433954
1997-10-22,825.4758479295416
1997-10-23,805.6220331189345
1997-10-24,802.1346124069471
1997-10-27,766.2806140209046
1997-10-28,769.3474589619335
1997-10-29,782.1329617436694
1997-10-30,769.7742426405762
1997-10-31,777.0814489509344
1997-11-03,791.6287582325382
1997-11-04,793.1775209201521
1997-11-05,793.8810859578537
1997-11-06,790.0734542579773
1997-11-07,775.7314364581734
1997-11-10,771.6298054825633
1997-11-11,772.1874715079707
1997-11-12,756.8546511793985
1997-11-13,759.3967388803807
1997-11-14,761.8406870215904
1997-11-17,780.9705797887314
1997-11-18,780.1186010816243
1997-11-19,774.480457029225
1997-11-20,784.0795347478245
1997-11-21,791.621456461479
1997-11-24,781.0776747015949
1997-11-25,774.1058141539859
1997-11-26,775.4588925982445
1997-11-27,779.1461451327724
1997-11-28,780.7471704266178
1997-12-01,790.5221230940626
1997-12-02,791.8125441347568
1997-12-03,793.2870667088724
1997-12-04,793.3359902887703
1997-12-05,796.8725338943443
1997-12-08,797.4670512011188
1997-12-09,794.8412436986439
1997-12-10,790.3397947039508
1997-12-11,775.7476790139344
1997-12-12,773.4595659726407
1997-12-15,775.6706069662631
1997-12-16,780.0692845862712
1997-12-17,788.1783907002995
1997-12-18,782.010618243059
1997-12-19,770.3443204852503
1997-12-22,768.35626613447
1997-12-23,765.7839318396641
1997-12-24,763.5738677629074
1997-12-25,763.6974337818426
