Date,AC PACIFIC IMI
1994-05-31,745.6585198736012
1994-06-30,774.5069005943608
1994-07-29,758.5338966585884
1994-08-31,771.1791341453469
1994-09-30,754.0573170510563
1994-10-31,769.952403208541
1994-11-30,719.1715444663184
1994-12-30,727.1446367578928
1995-01-31,680.4626990111974
1995-02-28,658.1628309912635
1995-03-31,704.9232365283343
1995-04-28,729.6248563757345
1995-05-31,702.9227938656383
1995-06-30,677.8249040786521
1995-07-31,721.3087219271176
1995-08-31,696.8413142744416
1995-09-29,700.6822876096304
1995-10-31,670.2233796696605
1995-11-30,695.6068994878705
1995-12-29,727.3357846699587
1996-01-31,733.0037813855553
1996-02-29,725.4170193653487
1996-03-29,744.9641737411756
1996-04-30,790.1626667978677
1996-05-31,760.0927488909233
1996-06-28,759.4485151755343
1996-07-31,720.7275704470662
1996-08-30,706.1631280983878
1996-09-30,722.872318335095
1996-10-31,687.4167661342811
1996-11-29,699.736004691217
1996-12-31,662.7028381436329
1997-01-01,662.7369434741124
1997-01-02,662.6049103158235
1997-01-03,661.001222580123
1997-01-06,667.097139713341
1997-01-07,661.8195377615548
1997-01-08,655.4308253219306
1997-01-09,641.8294709858326
1997-01-10,626.9568407495652
1997-01-13,637.5830265609213
1997-01-14,636.0245201947428
1997-01-15,637.4840319172893
1997-01-16,643.054425213911
1997-01-17,640.0980212747423
1997-01-20,630.7722476427923
1997-01-21,626.698537773793
1997-01-22,631.581023419225
1997-01-23,626.5856003440605
1997-01-24,623.3205496523693
1997-01-27,613.5961853442356
1997-01-28,612.5164792336744
1997-01-29,614.9201760214293
1997-01-30,610.5425739269457
1997-01-31,618.9112922486256
1997-02-03,617.1285165425284
1997-02-04,617.8369842111343
1997-02-05,609.2294255697127
1997-02-06,607.4360680998369
1997-02-07,601.4890660861254
1997-02-10,610.2747206973787
1997-02-11,609.356192234033
1997-02-12,611.481839488806
1997-02-13,613.947572713167
1997-02-14,616.6047608790266
1997-02-17,617.4100719960121
1997-02-18,614.2041829126341
1997-02-19,615.0232684121441
1997-02-20,628.0663375680136
1997-02-21,632.9002090031079
1997-02-24,634.8062414805776
1997-02-25,636.6155037294537
1997-02-26,633.2225885157094
1997-02-27,635.7805766066444
1997-02-28,629.8432392755475
1997-03-03,626.0184292790981
1997-03-04,624.5154845801273
1997-03-05,621.0417939536144
1997-03-06,615.3020959084247
1997-03-07,616.2747742902833
1997-03-10,615.9161103992109
1997-03-11,618.7254512759431
1997-03-12,614.3261151684014
1997-03-13,608.1896476191688
1997-03-14,605.1922049184502
1997-03-17,606.1581453463037
1997-03-18,612.7192922807392
1997-03-19,612.6492219965161
1997-03-20,609.4236551835802
1997-03-21,614.0052152427214
1997-03-24,608.4678229503743
1997-03-25,610.0141256164111
1997-03-26,612.7075240022509
1997-03-27,610.3282137301804
1997-03-28,608.4401157245532
1997-03-31,606.3234266054112
1997-04-01,602.9323820611634
1997-04-02,608.2466782743599
1997-04-03,606.6204787803341
1997-04-04,599.1441092716495
1997-04-07,590.2930438220271
1997-04-08,592.9322167893039
1997-04-09,587.1706875981225
1997-04-10,581.1243623842978
1997-04-11,584.6796926259333
1997-04-14,578.6666943334807
1997-04-15,580.9366141558334
1997-04-16,587.5948642665116
1997-04-17,589.9401209972391
1997-04-18,596.0509409676496
1997-04-21,604.0205687004664
1997-04-22,601.5603114914044
1997-04-23,606.9157364806337
1997-04-24,605.4489977338256
1997-04-25,603.3336681540186
1997-04-28,600.2518500530108
1997-04-29,598.3609931120462
1997-04-30,607.5267038358046
1997-05-01,614.2546718093615
1997-05-02,616.2854847802267
1997-05-05,617.7578315502848
1997-05-06,633.910054718123
1997-05-07,634.1591089880011
1997-05-08,636.0148377042275
1997-05-09,639.4346774193389
1997-05-12,653.832783410231
1997-05-13,654.0274121212293
1997-05-14,658.1227722948707
1997-05-15,660.3445183367145
1997-05-16,668.4272127355129
1997-05-19,668.3134238056376
1997-05-20,677.0405836747061
1997-05-21,667.7468314952824
1997-05-22,661.6939341975044
1997-05-23,667.6204745764805
1997-05-26,666.2729859219304
1997-05-27,662.2351638880166
1997-05-28,672.7683517703716
1997-05-29,670.830374279334
1997-05-30,666.2297863662052
1997-06-02,673.715859395682
1997-06-03,676.0653657660042
1997-06-04,677.6102949442151
1997-06-05,678.8102796892134
1997-06-06,677.9991846365396
1997-06-09,687.6936925022652
1997-06-10,689.7997882358555
1997-06-11,693.0958670068454
1997-06-12,685.1340886479752
1997-06-13,683.6236399717196
1997-06-16,694.3337248794058
1997-06-17,693.2548446302605
1997-06-18,692.5594747520696
1997-06-19,690.254197381082
1997-06-20,689.9989143572633
1997-06-23,686.8021112893899
1997-06-24,688.0078391828215
1997-06-25,699.7650516759662
1997-06-26,701.2537768556062
1997-06-27,694.22641864617
1997-06-30,698.2310450200105
1997-07-01,690.4999857148111
1997-07-02,692.9335152826261
1997-07-03,694.8759620648339
1997-07-04,690.4363665559322
1997-07-07,689.0943269898627
1997-07-08,688.8245630366689
1997-07-09,684.8961482236721
1997-07-10,684.3815588233036
1997-07-11,684.0686653551625
1997-07-14,687.7035892938976
1997-07-15,678.9206564586447
1997-07-16,682.3140886866612
1997-07-17,685.0970709058903
1997-07-18,683.8026820370462
1997-07-21,682.7526684571048
1997-07-22,680.0743291915604
1997-07-23,679.5087001046116
1997-07-24,682.1642783898418
1997-07-25,681.3711131238741
1997-07-28,682.2274834579623
1997-07-29,681.2446682967544
1997-07-30,675.9307107147545
1997-07-31,678.061481198579
1997-08-01,670.1905033753467
1997-08-04,664.321970944791
1997-08-05,655.8317792931846
1997-08-06,663.1773456027245
1997-08-07,659.6514360617886
1997-08-08,670.3395127579764
1997-08-11,654.2686679197988
1997-08-12,656.4678702748425
1997-08-13,658.2804669708722
1997-08-14,652.533154467838
1997-08-15,655.8080749672554
1997-08-18,646.8396442280962
1997-08-19,641.381084827542
1997-08-20,648.5330393883427
1997-08-21,650.2687843182065
1997-08-22,639.380462364699
1997-08-25,633.8487603209037
1997-08-26,636.2376308591198
1997-08-27,626.4201566254183
1997-08-28,617.1658140285141
1997-08-29,602.8715444341342
1997-09-01,588.6095242503739
1997-09-02,588.8591521056165
1997-09-03,603.4961810776132
1997-09-04,600.6506926113269
1997-09-05,606.5621229157213
1997-09-08,609.9964304926652
1997-09-09,619.340995452965
1997-09-10,616.2963756633525
1997-09-11,603.323153504133
1997-09-12,594.6927539143029
1997-09-15,596.3435019649326
1997-09-16,591.1850829180706
1997-09-17,587.5969123783068
1997-09-18,583.6089554352468
1997-09-19,586.4278656690284
1997-09-22,586.1891772681355
1997-09-23,589.0169761639717
1997-09-24,600.5705933126835
1997-09-25,597.7045940946343
1997-09-26,589.725110821692
1997-09-29,586.2425748845235
1997-09-30,588.7662918369738
1997-10-01,585.6096296363755
1997-10-02,579.1703599586729
1997-10-03,576.5847083100662
1997-10-06,579.7707894794432
1997-10-07,574.7673311175096
1997-10-08,580.2719401095264
1997-10-09,575.6507976667697
1997-10-10,580.2511164018916
1997-10-13,569.4807687381738
1997-10-14,565.4661544124732
1997-10-15,564.8080781188538
1997-10-16,574.7586330723632
1997-10-17,570.8009710643234
1997-10-20,556.3160750976015
1997-10-21,556.1102627468274
1997-10-22,556.9365499574873
1997-10-23,539.1619128626345
1997-10-24,538.572299392355
1997-10-27,527.2962696998759
1997-10-28,507.58270824648565
1997-10-29,525.5640154588173
1997-10-30,516.5852549260104
1997-10-31,519.4019891153924
1997-11-03,526.1713236184504
1997-11-04,524.8863809745959
1997-11-05,520.150718170573
1997-11-06,517.5308912082508
1997-11-07,499.8285304208905
1997-11-10,491.2982471532286
1997-11-11,491.9401612189599
1997-11-12,481.1223672321703
1997-11-13,479.5098700823966
1997-11-14,470.6493895921967
1997-11-17,496.3103553254551
1997-11-18,500.1522854722652
1997-11-19,477.2269201307323
1997-11-20,479.4506545779101
1997-11-21,496.29794725550494
1997-11-24,492.99127395336524
1997-11-25,469.59953743687726
1997-11-26,470.34417574965545
1997-11-27,479.5935286424075
1997-11-28,480.7956836098689
1997-12-01,481.0690487906337
1997-12-02,483.99992041472274
1997-12-03,479.9711506267979
1997-12-04,474.3082995862418
1997-12-05,475.97445002397956
1997-12-08,474.0660081140551
1997-12-09,479.3579295332707
1997-12-10,478.4872855611895
1997-12-11,462.6328643690596
1997-12-12,456.0748413549226
1997-12-15,451.52385406846037
1997-12-16,450.90986970986773
1997-12-17,470.66499443276933
1997-12-18,465.7589660874574
1997-12-19,450.02101374832085
1997-12-22,435.21225920250555
1997-12-23,436.4290010095457
1997-12-24,436.4820338202094
1997-12-25,436.92425456239636
1997-12-26,439.604298684592
1997-12-29,442.43606187821365
1997-12-30,450.84929392892735
1997-12-31,450.7233559416273
1998-01-01,450.7523653879125
1998-01-02,443.81842448453216
1998-01-05,434.72557386687066
1998-01-06,430.33441484928073
1998-01-07,431.50845365159387
1998-01-08,426.10066834837465
1998-01-09,423.30507554200227
1998-01-12,406.76618582703287
1998-01-13,414.09122133228
1998-01-14,427.2770440347914
1998-01-15,427.5051756162807
1998-01-16,447.4975755065808
1998-01-19,460.48884180320766
1998-01-20,460.1073942962105
1998-01-21,465.2924469063919
1998-01-22,460.6701156576168
1998-01-23,466.8399262625468
1998-01-26,478.593606436514
1998-01-27,482.5411375060804
1998-01-28,485.77785019211217
1998-01-29,483.35146950796144
1998-01-30,477.1875194562858
1998-02-02,484.8917722516446
1998-02-03,493.32104900033306
1998-02-04,495.31218270897
1998-02-05,500.5661271693881
1998-02-06,502.193954623072
1998-02-09,506.7508137269653
1998-02-10,513.0548389264086
1998-02-11,513.2531671189852
1998-02-12,509.48091366108576
1998-02-13,496.24797858739373
1998-02-16,488.5783663607236
1998-02-17,489.5413661491752
1998-02-18,490.3367909136617
1998-02-19,492.09121740498347
1998-02-20,488.77397459051195
1998-02-23,486.33259134299504
1998-02-24,482.1207622922846
1998-02-25,482.11927769165425
1998-02-26,489.95586737317825
1998-02-27,501.7594892629192
1998-03-02,511.22645505366165
1998-03-03,507.7946775862224
1998-03-04,502.837029447035
1998-03-05,490.53966650022926
1998-03-06,493.05730489451435
1998-03-09,489.85021410949645
1998-03-10,491.2674715686921
1998-03-11,484.0907409230132
1998-03-12,481.06359641794893
1998-03-13,493.71846477414067
1998-03-16,486.88096348228834
1998-03-17,488.65962330224664
1998-03-18,481.59477013022877
1998-03-19,482.50738127818084
1998-03-20,484.339800142189
1998-03-23,484.6141152323459
1998-03-24,481.5310969964749
1998-03-25,486.21511076798794
1998-03-26,494.0536499388821
1998-03-27,489.66097228323025
1998-03-30,477.4526131430337
1998-03-31,476.45410306500514
1998-04-01,470.1121540746021
1998-04-02,457.1409179749345
1998-04-03,451.6402081955568
1998-04-06,456.2290080075273
1998-04-07,461.4783618873481
1998-04-08,473.0308331139258
1998-04-09,483.87675099652654
1998-04-10,483.1637517965263
1998-04-13,482.07919899616303
1998-04-14,480.8837754293838
1998-04-15,480.6501949670628
1998-04-16,466.9945073257993
1998-04-17,465.5124594511179
1998-04-20,463.53529991082553
1998-04-21,467.26566475953274
1998-04-22,467.9592741583303
1998-04-23,470.38955830879365
1998-04-24,472.6334522156542
1998-04-27,460.3228179066324
1998-04-28,456.6990067815786
1998-04-29,456.61105177077746
1998-04-30,462.0196336344971
1998-05-01,459.72232057152206
1998-05-04,458.325569198794
1998-05-05,460.02206713389523
1998-05-06,450.39920016022387
1998-05-07,445.62102037972
1998-05-08,446.09320290833494
1998-05-11,449.99758051147796
1998-05-12,446.2666747310415
1998-05-13,442.7927980090621
1998-05-14,443.2153963037249
1998-05-15,443.5024651970429
1998-05-18,436.4268580794383
1998-05-19,439.2912555352531
1998-05-20,441.97873451568006
1998-05-21,447.5710816511927
1998-05-22,446.1485056942208
1998-05-25,440.72436031159026
1998-05-26,439.04008030699504
1998-05-27,433.93167718478963
1998-05-28,431.9339022042542
1998-05-29,430.885253891033
1998-06-01,418.43866269193023
1998-06-02,423.4657012026466
1998-06-03,423.86789462504777
1998-06-04,422.8933275704371
1998-06-05,417.3987033320344
1998-06-08,413.3904183910675
1998-06-09,414.6423926879294
1998-06-10,405.7944305550114
1998-06-11,397.31196787653334
1998-06-12,393.0118049685542
1998-06-15,383.3483164664976
1998-06-16,384.72564110496984
1998-06-17,402.00657739092713
1998-06-18,419.22410867173534
1998-06-19,424.9358955201387
1998-06-22,412.58201182857584
1998-06-23,407.5358879863683
1998-06-24,405.4683880030267
1998-06-25,405.66349235454175
1998-06-26,403.3588335624455
1998-06-29,407.52191328270584
1998-06-30,422.55397218392625
1998-07-01,433.7359710767738
1998-07-02,430.89987482868986
1998-07-03,433.9715996270655
1998-07-06,430.06980588450335
1998-07-07,435.7296164689994
1998-07-08,433.76022602577683
1998-07-09,427.8179189778106
1998-07-10,421.8330941434569
1998-07-13,424.03898538856123
1998-07-14,431.12705905116474
1998-07-15,433.07843327561875
1998-07-16,438.6868003129487
1998-07-17,439.3148120190056
1998-07-20,440.65643940371933
1998-07-21,437.06926579562383
1998-07-22,428.7415444167234
1998-07-23,424.2866014854933
