Date,ACWI ex TAIWAN IMI
1997-05-26,1435.5579542663927
1997-05-27,1433.7002854552347
1997-05-28,1436.922602353423
1997-05-29,1434.0357258235144
1997-05-30,1430.2387950064885
1997-06-02,1433.4693741841822
1997-06-03,1435.6466598405264
1997-06-04,1433.8867224416897
1997-06-05,1439.5702428520972
1997-06-06,1450.8758934898776
1997-06-09,1463.0192251072974
1997-06-10,1465.5434461566192
1997-06-11,1471.4578179623888
1997-06-12,1479.3241199274905
1997-06-13,1486.5023795778004
1997-06-16,1493.124790195003
1997-06-17,1489.7195424268739
1997-06-18,1487.8433988761976
1997-06-19,1495.7167261145084
1997-06-20,1495.2008244463336
1997-06-23,1483.6756418791963
1997-06-24,1495.9613177436368
1997-06-25,1502.2977772539275
1997-06-26,1500.2412479152986
1997-06-27,1497.0961000076265
1997-06-30,1495.7270334242053
1997-07-01,1501.8869678616002
1997-07-02,1511.984568275266
1997-07-03,1529.0453432383517
1997-07-04,1527.6279151991728
1997-07-07,1528.0168155666445
1997-07-08,1531.011114108727
1997-07-09,1523.8305889809121
1997-07-10,1527.254620208323
1997-07-11,1530.3045679390907
1997-07-14,1533.1371877885006
1997-07-15,1529.5679235804355
1997-07-16,1546.6372846363276
1997-07-17,1543.7198214278867
1997-07-18,1527.1799529969658
1997-07-21,1518.1620267451408
1997-07-22,1535.7898261759456
1997-07-23,1543.4934731180574
1997-07-24,1543.5442542897433
1997-07-25,1541.1116064440969
1997-07-28,1538.1988781854361
1997-07-29,1542.4008643317045
1997-07-30,1550.6150581329493
1997-07-31,1553.9723311960215
1997-08-01,1541.1843710561334
1997-08-04,1535.768452659266
1997-08-05,1533.7274117954412
1997-08-06,1546.591298013645
1997-08-07,1542.9591448816936
1997-08-08,1533.511903155454
1997-08-11,1525.0959183250827
1997-08-12,1520.1357373745982
1997-08-13,1516.9780951966218
1997-08-14,1512.5550551288684
1997-08-15,1498.9925687468567
1997-08-18,1494.613642761505
1997-08-19,1505.8814381721386
1997-08-20,1519.2446960489365
1997-08-21,1512.5931776122827
1997-08-22,1500.8806215453412
1997-08-25,1497.1875454243852
1997-08-26,1493.5040059626149
1997-08-27,1489.5151050592756
1997-08-28,1476.1190194319927
1997-08-29,1462.4049715192882
1997-09-01,1455.9814495253058
1997-09-02,1478.2715680615609
1997-09-03,1490.551058038662
1997-09-04,1492.1528947111067
1997-09-05,1499.4480577427335
1997-09-08,1503.019344278327
1997-09-09,1509.4055450335459
1997-09-10,1495.5743425671235
1997-09-11,1479.9136449925352
1997-09-12,1487.1999749266033
1997-09-15,1490.0161834377861
1997-09-16,1506.446547952315
1997-09-17,1509.6935910810273
1997-09-18,1514.0417251446288
1997-09-19,1516.961712786445
1997-09-22,1522.2630445675215
1997-09-23,1520.9778068153294
1997-09-24,1528.230530825986
1997-09-25,1524.0696065696443
1997-09-26,1527.6899462856297
1997-09-29,1533.3538445334223
1997-09-30,1534.1542790432914
1997-10-01,1540.3886396669864
1997-10-02,1544.4695485281136
1997-10-03,1550.667503137093
1997-10-06,1557.025622992471
1997-10-07,1563.056283884351
1997-10-08,1559.8914394694123
1997-10-09,1551.3695112348637
1997-10-10,1548.4540497893818
1997-10-13,1549.4384556765135
1997-10-14,1547.9530199586472
1997-10-15,1544.4092135769436
1997-10-16,1542.5158011748722
1997-10-17,1523.84844102906
1997-10-20,1525.728172904138
1997-10-21,1540.1043196005187
1997-10-22,1536.4199866950842
1997-10-23,1499.5765498133
1997-10-24,1493.1268757490602
1997-10-27,1425.2922357863038
1997-10-28,1432.0733053554936
1997-10-29,1456.4382368749898
1997-10-30,1432.986163187384
1997-10-31,1446.613862253785
1997-11-03,1473.4776555689518
1997-11-04,1475.8559614188753
1997-11-05,1477.3566725545538
1997-11-06,1470.1028506733883
1997-11-07,1443.4580321118397
1997-11-10,1436.1142901660623
1997-11-11,1437.0708216773353
1997-11-12,1408.2945432855777
1997-11-13,1413.4866133153255
1997-11-14,1418.137018462413
1997-11-17,1453.1643638007256
1997-11-18,1451.542041885696
1997-11-19,1441.314660354865
1997-11-20,1458.9278966416807
1997-11-21,1472.6160180813997
1997-11-24,1453.0234667714706
1997-11-25,1439.8853331913997
1997-11-26,1441.638723305187
1997-11-27,1447.9229843993005
1997-11-28,1451.2289566835188
1997-12-01,1470.130078110793
1997-12-02,1472.3962144685852
1997-12-03,1474.9666614813934
1997-12-04,1474.5552780602231
1997-12-05,1481.1409493811718
1997-12-08,1482.287314481148
1997-12-09,1477.4987125134708
1997-12-10,1469.016165313978
1997-12-11,1442.0701663780533
1997-12-12,1437.992702099029
1997-12-15,1442.063795644777
1997-12-16,1450.0637791855281
1997-12-17,1464.86379612811
1997-12-18,1453.3826844555333
1997-12-19,1431.8458419494846
1997-12-22,1428.494385800186
1997-12-23,1423.6254198628199
1997-12-24,1419.5433105202646
1997-12-25,1419.7687584061239
1997-12-26,1424.2413130476987
1997-12-29,1444.9564399866783
1997-12-30,1463.8093096306409
1997-12-31,1464.743285123808
1998-01-01,1464.7696143144422
1998-01-02,1466.1163735627017
1998-01-05,1467.5566290701915
1998-01-06,1453.574170066898
1998-01-07,1449.027337327391
1998-01-08,1436.8039961411748
1998-01-09,1405.6324782808977
1998-01-12,1391.4713836183403
1998-01-13,1412.7498206441812
1998-01-14,1426.452230360411
1998-01-15,1421.0721040178485
1998-01-16,1447.0503687500639
1998-01-19,1456.9766754746793
1998-01-20,1468.3758648925966
1998-01-21,1467.124463819024
1998-01-22,1461.2232215066274
1998-01-23,1463.318119508945
1998-01-26,1468.817616307133
1998-01-27,1481.769686134372
1998-01-28,1492.236790607919
1998-01-29,1496.402008651845
1998-01-30,1491.7696635961347
1998-02-02,1518.081889048077
1998-02-03,1528.1158527355517
1998-02-04,1532.568968958103
1998-02-05,1540.7490602867142
1998-02-06,1548.3472430276247
1998-02-09,1545.4482656731466
1998-02-10,1555.5606882028758
1998-02-11,1558.5122192659082
1998-02-12,1557.9720613392712
1998-02-13,1547.062800950052
1998-02-16,1546.6550105874444
1998-02-17,1552.602410659906
1998-02-18,1561.9357474238464
1998-02-19,1558.3644812465898
1998-02-20,1561.694256486645
1998-02-23,1569.7387687659286
1998-02-24,1560.1452981417146
1998-02-25,1574.8959055626851
1998-02-26,1587.2821333055024
1998-02-27,1596.1314147337855
1998-03-02,1607.5528510653066
1998-03-03,1608.6825614517156
1998-03-04,1596.9412257655747
1998-03-05,1576.8557543836073
1998-03-06,1600.3373644938981
1998-03-09,1601.152810115854
1998-03-10,1612.3400655041326
1998-03-11,1614.612725530627
1998-03-12,1616.5067893549917
1998-03-13,1629.7078504250762
1998-03-16,1634.1825086228032
1998-03-17,1641.8538976056125
1998-03-18,1639.1650179061376
1998-03-19,1646.3047942018384
1998-03-20,1654.5658889749768
1998-03-23,1657.4459384061488
1998-03-24,1665.9560357901005
1998-03-25,1671.371003233998
1998-03-26,1672.9194816004122
1998-03-27,1669.738093428544
1998-03-30,1656.2035172699718
1998-03-31,1663.3738180860958
1998-04-01,1670.2204301258234
1998-04-02,1673.6462225825173
1998-04-03,1674.6241709890255
1998-04-06,1681.4716123268013
1998-04-07,1674.2433807564414
1998-04-08,1673.712955605647
1998-04-09,1690.2255129299144
1998-04-10,1690.4980855594035
1998-04-13,1688.9338572080671
1998-04-14,1703.2009775219612
1998-04-15,1709.5423293748686
1998-04-16,1688.2712459388429
1998-04-17,1695.1112458781297
1998-04-20,1701.5759786252936
1998-04-21,1707.379061843208
1998-04-22,1707.6037020288686
1998-04-23,1692.0572756445922
1998-04-24,1679.8058954869957
1998-04-27,1641.6525150743207
1998-04-28,1646.6038418775127
1998-04-29,1655.0194208266091
1998-04-30,1679.2662918782041
1998-05-01,1690.0302307682352
1998-05-04,1699.2390784293334
1998-05-05,1692.3542732335118
1998-05-06,1681.4890331977488
1998-05-07,1665.6803458217846
1998-05-08,1676.8696397473254
1998-05-11,1681.737376192941
1998-05-12,1680.0608869335256
1998-05-13,1680.1038281853907
1998-05-14,1676.4968169725532
1998-05-15,1669.6509252268681
1998-05-18,1652.378192013196
1998-05-19,1664.285123488856
1998-05-20,1677.3209384629893
1998-05-21,1681.7230757260957
1998-05-22,1678.7865574179802
1998-05-25,1676.7211542805755
1998-05-26,1663.307061660304
1998-05-27,1644.1346684950379
1998-05-28,1647.7919794890392
1998-05-29,1645.8979680646846
1998-06-01,1634.6796798865707
1998-06-02,1642.12063530353
1998-06-03,1641.1478796528504
1998-06-04,1649.205482980887
1998-06-05,1661.3989030429275
1998-06-08,1666.2677724832852
1998-06-09,1666.5552554399121
1998-06-10,1647.9162619755548
1998-06-11,1622.9578677374957
1998-06-12,1612.5150220561325
1998-06-15,1578.0848978845308
1998-06-16,1593.2426375950413
1998-06-17,1629.597603426443
1998-06-18,1634.0294030396788
1998-06-19,1631.6776877006084
1998-06-22,1621.357787608491
1998-06-23,1633.581487734018
1998-06-24,1645.395766918699
1998-06-25,1650.1585706193214
1998-06-26,1646.9837797981163
1998-06-29,1656.542683816527
1998-06-30,1663.8175477651375
1998-07-01,1682.4115742120832
1998-07-02,1680.373998130954
1998-07-03,1685.7889667612176
1998-07-06,1693.9647526206065
1998-07-07,1697.8019007425066
1998-07-08,1705.6969902599808
1998-07-09,1693.6032471940832
1998-07-10,1692.5667913631441
1998-07-13,1701.6491627064852
1998-07-14,1720.6902413585622
1998-07-15,1723.1806358701256
1998-07-16,1733.925591141129
1998-07-17,1742.286678670021
1998-07-20,1746.7258519922796
1998-07-21,1725.4824448662098
1998-07-22,1708.9553284760618
1998-07-23,1685.0137914896702
1998-07-24,1685.5419564466
1998-07-27,1672.4547922588024
1998-07-28,1661.786015665143
1998-07-29,1654.3657008328578
1998-07-30,1672.8806082642382
1998-07-31,1651.9595755642572
1998-08-03,1629.9150471821574
1998-08-04,1598.5848334085483
1998-08-05,1594.2860081646681
1998-08-06,1593.8947175126962
1998-08-07,1599.988116925573
1998-08-10,1581.3889028987176
1998-08-11,1545.7246263406182
1998-08-12,1565.5144676590846
1998-08-13,1552.0055525718026
1998-08-14,1546.053588366054
1998-08-17,1553.7615079173297
1998-08-18,1581.8117236124651
1998-08-19,1585.1066742577016
1998-08-20,1576.7579693737848
1998-08-21,1543.0252989943842
1998-08-24,1545.8919608321526
1998-08-25,1555.7340027334237
1998-08-26,1530.4255897739174
1998-08-27,1475.714728214726
1998-08-28,1457.1500722902597
1998-08-31,1409.3678896948632
1998-09-01,1434.0638074485978
1998-09-02,1446.5822672488716
1998-09-03,1436.304491714234
1998-09-04,1429.916850905116
1998-09-07,1451.483333011678
1998-09-08,1490.893485936811
1998-09-09,1464.807632773795
1998-09-10,1435.6559287229436
1998-09-11,1450.6441684490972
1998-09-14,1475.2480722404023
1998-09-15,1484.1530278116825
1998-09-16,1492.2512594192222
1998-09-17,1459.501252418069
1998-09-18,1453.1997977747064
1998-09-21,1436.675483639995
1998-09-22,1450.2136415028415
1998-09-23,1485.4584227644104
1998-09-24,1475.0480376529624
1998-09-25,1467.3255890571997
1998-09-28,1475.003799624911
1998-09-29,1475.7098362365878
1998-09-30,1439.4233333308123
1998-10-01,1394.974214031184
1998-10-02,1394.6876788551456
1998-10-05,1368.9275040735636
1998-10-06,1382.7867437939692
1998-10-07,1391.849675157356
1998-10-08,1367.8802446263503
1998-10-09,1391.0977497101971
1998-10-12,1424.6209654132665
1998-10-13,1420.2994844725015
1998-10-14,1434.5449318410535
1998-10-15,1476.4262019158357
1998-10-16,1502.1608792566944
1998-10-19,1509.704470291129
1998-10-20,1522.4676936191574
1998-10-21,1525.5013473351403
1998-10-22,1533.1974765793734
1998-10-23,1527.0878353702865
1998-10-26,1528.6836628197116
1998-10-27,1529.5382547573656
1998-10-28,1524.0202830320898
1998-10-29,1543.773979900143
1998-10-30,1562.800498843573
1998-11-02,1593.3941251419374
1998-11-03,1589.490076108998
1998-11-04,1610.3505864481424
1998-11-05,1616.2881048816769
1998-11-06,1619.3171280469442
1998-11-09,1596.8043775610558
1998-11-10,1586.1126128738001
1998-11-11,1590.2601797735417
1998-11-12,1575.7808629054002
1998-11-13,1585.6642877259817
1998-11-16,1610.7729136938942
1998-11-17,1609.6214159033427
1998-11-18,1615.1191449268
1998-11-19,1629.5804326605366
1998-11-20,1646.0400207393932
1998-11-23,1668.8958172255502
1998-11-24,1666.9856365426012
1998-11-25,1666.0369448012457
1998-11-26,1675.4038102304219
1998-11-27,1679.0859408367512
1998-11-30,1650.821790838817
1998-12-01,1643.310820995899
1998-12-02,1642.5196938598324
1998-12-03,1630.7435877456285
1998-12-04,1647.6641381453703
1998-12-07,1656.2366317394617
1998-12-08,1655.1523726337757
1998-12-09,1663.586102448876
1998-12-10,1651.489298592488
1998-12-11,1642.1457654435226
1998-12-14,1621.370857018289
1998-12-15,1633.444168124022
1998-12-16,1638.5101706201087
1998-12-17,1655.7555792580818
1998-12-18,1664.5511097061546
1998-12-21,1686.062140858678
1998-12-22,1681.9985151680085
1998-12-23,1707.7511542750747
1998-12-24,1704.43126337798
1998-12-25,1705.949166812598
1998-12-28,1711.342055393878
1998-12-29,1727.591403188023
1998-12-30,1721.8193847574453
1998-12-31,1730.4093565441908
1999-01-01,1730.475722688328
1999-01-04,1744.3250297810357
1999-01-05,1759.4160452723336
1999-01-06,1790.9119238011317
1999-01-07,1787.8860227420657
1999-01-08,1787.24574817929
1999-01-11,1778.084607089694
1999-01-12,1748.5339430107315
1999-01-13,1723.0461187994897
1999-01-14,1711.2537550298487
1999-01-15,1735.8622102179786
1999-01-18,1749.2922147296788
1999-01-19,1756.1975515431157
1999-01-20,1764.776612618215
1999-01-21,1744.5750945251539
1999-01-22,1721.7853945287757
1999-01-25,1727.3896300371196
1999-01-26,1743.3389185918954
1999-01-27,1736.5512759272046
1999-01-28,1750.046993110935
1999-01-29,1762.6861100868314
1999-02-01,1768.2038046500563
1999-02-02,1762.9399547140106
1999-02-03,1763.2855579322586
1999-02-04,1744.1973620107726
1999-02-05,1731.6416809876034
1999-02-08,1728.1850872492068
1999-02-09,1697.7853174383824
1999-02-10,1696.0086434682557
1999-02-11,1724.9849643517086
1999-02-12,1713.7061515699777
1999-02-15,1713.2126365897716
1999-02-16,1715.868204859956
1999-02-17,1699.338116999436
1999-02-18,1705.6487072949285
1999-02-19,1704.0850375115135
1999-02-22,1731.061120883755
1999-02-23,1734.3209578861622
1999-02-24,1725.4939700957705
1999-02-25,1718.9217412368519
1999-02-26,1712.160137812689
1999-03-01,1702.4525464164417
1999-03-02,1694.152579414716
1999-03-03,1690.7486535073162
1999-03-04,1701.1840675567446
1999-03-05,1739.6942151341632
1999-03-08,1748.1342903984387
1999-03-09,1752.5433311847855
1999-03-10,1766.7344279915817
1999-03-11,1776.4759555627163
1999-03-12,1781.7290525078527
1999-03-15,1793.369513653526
1999-03-16,1797.0487351360143
1999-03-17,1795.4669621244363
1999-03-18,1801.2310914570473
1999-03-19,1800.9117816883356
1999-03-22,1793.7871914378738
1999-03-23,1760.3466651518231
1999-03-24,1756.8535005879617
1999-03-25,1782.1110880116316
1999-03-26,1770.3652198046427
1999-03-29,1794.5077164084973
1999-03-30,1788.796623548089
1999-03-31,1789.527834088128
1999-04-01,1799.3037608967234
1999-04-02,1797.9321083700875
1999-04-05,1812.253707000413
1999-04-06,1821.786017643017
1999-04-07,1832.17936320444
1999-04-08,1852.1094155852206
1999-04-09,1856.9206514629348
1999-04-12,1864.785434305383
1999-04-13,1867.202830161697
1999-04-14,1859.6033601263098
1999-04-15,1849.7589067778174
1999-04-16,1852.0346787526194
1999-04-19,1833.754018412592
1999-04-20,1833.2374293155247
1999-04-21,1850.6039637570973
1999-04-22,1871.070480916371
1999-04-23,1878.593562151438
1999-04-26,1886.8085971775913
1999-04-27,1897.910587641633
1999-04-28,1890.654606285233
1999-04-29,1881.9926155640762
1999-04-30,1879.411485547691
1999-05-03,1892.6712747021033
1999-05-04,1881.083382898816
1999-05-05,1886.5923541043614
1999-05-06,1888.8404072576382
1999-05-07,1892.3046586014427
1999-05-10,1895.4256294820182
1999-05-11,1900.4265851829653
1999-05-12,1901.9687969686408
1999-05-13,1904.5558783246972
1999-05-14,1876.5494296180816
1999-05-17,1860.0441278600185
1999-05-18,1862.0548247452655
1999-05-19,1867.639897349779
1999-05-20,1867.402002899362
1999-05-21,1859.1957450089085
1999-05-24,1840.1781482746624
1999-05-25,1817.8019922422234
1999-05-26,1825.935398490705
1999-05-27,1806.004603858643
1999-05-28,1821.331693557168
1999-05-31,1822.3925932770296
1999-06-01,1822.3633328505803
1999-06-02,1823.5911625347583
1999-06-03,1827.2549703665118
1999-06-04,1848.836876911056
1999-06-07,1865.4662795161546
1999-06-08,1863.5759723037663
1999-06-09,1868.7621045448798
1999-06-10,1860.7427390145465
1999-06-11,1861.922929361372
1999-06-14,1848.2386189014508
1999-06-15,1851.8380381342351
1999-06-16,1875.6108522191535
1999-06-17,1889.8404718430886
1999-06-18,1895.7140960661252
1999-06-21,1906.652528549957
1999-06-22,1898.2718334535687
1999-06-23,1888.5562207550802
1999-06-24,1871.8437878607901
1999-06-25,1876.3992547064208
1999-06-28,1886.93586134093
1999-06-29,1901.3305047698364
1999-06-30,1914.3019601870171
1999-07-01,1935.6892518944649
1999-07-02,1947.873580668792
1999-07-05,1960.7635091278516
1999-07-06,1958.3464773475096
1999-07-07,1954.7139373687237
1999-07-08,1948.5173035163016
1999-07-09,1955.8368557128133
1999-07-12,1955.3536334096582
1999-07-13,1947.366456052344
1999-07-14,1958.8221763977836
1999-07-15,1978.8804877404427
1999-07-16,1979.2235485886547
1999-07-19,1973.5627912411464
1999-07-20,1952.4624625025504
1999-07-21,1950.2405318716073
1999-07-22,1928.6360854114544
1999-07-23,1914.349760391655
1999-07-26,1905.6455454591617
1999-07-27,1918.1447469042973
1999-07-28,1926.475770214084
1999-07-29,1910.4054585693468
1999-07-30,1913.561412841266
1999-08-02,1907.059191369279
1999-08-03,1901.2199982116008
1999-08-04,1889.028352486651
1999-08-05,1879.2418863306532
1999-08-06,1865.9806665573224
1999-08-09,1861.4227109744324
1999-08-10,1844.7646897738255
1999-08-11,1856.7507485647122
1999-08-12,1868.6304864200101
1999-08-13,1892.9970959544064
1999-08-16,1905.5151826644446
1999-08-17,1913.7290893148543
1999-08-18,1914.9440134711301
1999-08-19,1908.3741517180308
1999-08-20,1927.1902096829565
1999-08-23,1952.019227707271
1999-08-24,1949.2441365107227
1999-08-25,1963.6686425150256
1999-08-26,1947.0913513741614
1999-08-27,1938.5727258469253
1999-08-30,1924.7745734619577
1999-08-31,1916.6540873097765
1999-09-01,1935.940690912752
1999-09-02,1925.844704813939
1999-09-03,1956.293986548288
1999-09-06,1965.9346635478457
1999-09-07,1958.1326193512307
1999-09-08,1952.00214692118
1999-09-09,1966.6799420472425
1999-09-10,1969.3092632888527
1999-09-13,1967.3687816843624
1999-09-14,1960.2401952739185
1999-09-15,1945.9048453447333
1999-09-16,1932.3428090128332
1999-09-17,1941.3981828410203
1999-09-20,1947.309952394187
1999-09-21,1932.535140530395
1999-09-22,1924.713766422461
1999-09-23,1903.3794909386138
1999-09-24,1886.0348861671737
1999-09-27,1890.4730235399938
1999-09-28,1894.116896922366
1999-09-29,1886.4206575847204
1999-09-30,1906.2181846374165
1999-10-01,1910.8025944393014
1999-10-04,1929.7864552520366
1999-10-05,1929.2017338921291
1999-10-06,1950.0734622314774
1999-10-07,1954.92051191932
1999-10-08,1963.322115293923
1999-10-11,1969.0962808637355
1999-10-12,1955.6985107355222
1999-10-13,1924.3688785717056
1999-10-14,1923.1322684309441
1999-10-15,1890.5676658993125
1999-10-18,1872.7868477699053
1999-10-19,1888.0914653949983
1999-10-20,1914.3363576447318
1999-10-21,1910.7838804424775
1999-10-22,1931.4683841997842
1999-10-25,1929.3750106614202
1999-10-26,1923.895686758571
1999-10-27,1925.4414928101935
1999-10-28,1964.5785394008328
1999-10-29,1998.5105264740503
1999-11-01,1995.0436190826508
1999-11-02,1995.5233872180181
1999-11-03,2002.8888600660368
1999-11-04,2020.1278636795591
1999-11-05,2023.6506391930466
1999-11-08,2025.6779173429345
1999-11-09,2025.4973964306637
1999-11-10,2041.8604534186823
1999-11-11,2051.6554207279796
1999-11-12,2061.036247973116
1999-11-15,2067.2994766935576
1999-11-16,2083.949496925778
1999-11-17,2083.33169833782
1999-11-18,2100.5000606918343
1999-11-19,2101.1866926596736
1999-11-22,2104.738455156734
1999-11-23,2095.2855111768004
1999-11-24,2099.249370182332
1999-11-25,2108.2749798535147
1999-11-26,2119.5644416184086
1999-11-29,2113.627124062507
1999-11-30,2085.8842738757126
1999-12-01,2089.803624364762
1999-12-02,2098.83214353594
1999-12-03,2129.4153485622155
1999-12-06,2140.7204135341767
1999-12-07,2140.9105975514576
1999-12-08,2136.0807396209793
1999-12-09,2139.020742730318
1999-12-10,2148.9591675173433
1999-12-13,2147.376272715188
1999-12-14,2128.300198619793
1999-12-15,2126.2196673408075
1999-12-16,2146.4359272175443
1999-12-17,2152.7927635551423
1999-12-20,2156.8316888567383
1999-12-21,2170.7242080077963
1999-12-22,2188.481909828801
1999-12-23,2215.8062420597657
1999-12-24,2224.338109362728
1999-12-27,2221.2032946774157
1999-12-28,2230.8300235002985
1999-12-29,2244.2287060573667
1999-12-30,2254.630230517921
1999-12-31,2261.2443114341704
2000-01-03,2264.581289947624
2000-01-04,2200.4443858704194
2000-01-05,2166.270229608061
2000-01-06,2140.03634630269
2000-01-07,2184.243168934435
2000-01-10,2215.896940487837
2000-01-11,2208.9400403612794
2000-01-12,2195.515503469141
2000-01-13,2218.821035537496
2000-01-14,2235.14586175157
2000-01-17,2249.9309186206865
2000-01-18,2233.4534645463973
2000-01-19,2223.5609874947604
2000-01-20,2221.016223062316
2000-01-21,2218.7861314874995
2000-01-24,2191.507359483957
2000-01-25,2183.094962838399
2000-01-26,2188.5736483991295
2000-01-27,2192.0749095759284
2000-01-28,2155.7664171071124
2000-01-31,2153.673595100972
2000-02-01,2168.9418922559375
2000-02-02,2181.656478151676
2000-02-03,2219.5778242809324
2000-02-04,2225.1979791584586
2000-02-07,2225.663960629913
2000-02-08,2252.4809602913388
2000-02-09,2240.0615251377335
2000-02-10,2241.2768697750203
2000-02-11,2223.4126867229047
2000-02-14,2215.546851828923
2000-02-15,2210.2906753511356
2000-02-16,2208.570396151376
2000-02-17,2224.687219368202
2000-02-18,2191.89328984504
2000-02-21,2176.5563105235738
2000-02-22,2178.5619916189853
2000-02-23,2199.671607682285
2000-02-24,2201.821098611478
2000-02-25,2197.31443836669
2000-02-28,2196.136219088235
2000-02-29,2215.8079559190546
2000-03-01,2252.6971415336093
2000-03-02,2263.209895442938
2000-03-03,2286.5896250300134
2000-03-06,2278.208665967507
2000-03-07,2251.6890449552225
2000-03-08,2250.928730522757
2000-03-09,2287.4140114062516
2000-03-10,2284.360845132787
2000-03-13,2237.9824712898785
2000-03-14,2215.5445073878154
2000-03-15,2215.898116311978
2000-03-16,2280.726695557892
2000-03-17,2295.5960953768167
2000-03-20,2281.1748281528294
2000-03-21,2302.534673231443
2000-03-22,2311.059550224168
2000-03-23,2327.752804121732
2000-03-24,2344.3350102001255
2000-03-27,2343.246696325038
2000-03-28,2334.519624278121
2000-03-29,2323.5015119625923
2000-03-30,2281.356430250036
2000-03-31,2303.2318342188473
2000-04-03,2270.672760888442
2000-04-04,2244.2055560293506
2000-04-05,2233.959506890747
2000-04-06,2258.8020713275723
2000-04-07,2287.7208930161205
2000-04-10,2271.116821978115
2000-04-11,2244.2201830737176
