Date,ACWI IMI WITH USA GROSS
2002-05-23,1116.3979893193755
2002-05-24,1111.7955719148745
2002-05-27,1110.412441339464
2002-05-28,1106.798117555627
2002-05-29,1102.2045266622451
2002-05-30,1099.4180142518362
2002-05-31,1100.184580156944
2002-06-03,1084.9115527260526
2002-06-04,1079.3929940132052
2002-06-05,1079.9502656184309
2002-06-06,1068.5198347885143
2002-06-07,1063.322757813626
2002-06-10,1064.524309914126
2002-06-11,1055.4863248231838
2002-06-12,1053.322363182116
2002-06-13,1042.5381680387006
2002-06-14,1033.4738434109013
2002-06-17,1054.46237525684
2002-06-18,1056.1466713345756
2002-06-19,1041.0574197978588
2002-06-20,1030.8896729730523
2002-06-21,1021.4291060383243
2002-06-24,1018.9804107446279
2002-06-25,1012.7561284573743
2002-06-26,1007.9185508580733
2002-06-27,1020.125245528927
2002-06-28,1033.4242801072805
2002-07-01,1020.745063003684
2002-07-02,999.1838016926254
2002-07-03,994.536865103176
2002-07-04,998.5991990410508
2002-07-05,1028.590734926535
2002-07-08,1025.1112649926154
2002-07-09,1012.7044556778369
2002-07-10,984.1833755110285
2002-07-11,975.9952118074068
2002-07-12,974.3437938628311
2002-07-15,961.6653087959546
2002-07-16,952.3301745157311
2002-07-17,961.9986489870942
2002-07-18,953.0995329329573
2002-07-19,923.2166153929209
2002-07-22,891.4221795501729
2002-07-23,868.8582863816431
2002-07-24,889.4508838928074
2002-07-25,895.5868839039925
2002-07-26,897.8003735867094
2002-07-29,936.1237677146383
2002-07-30,943.0237578882778
2002-07-31,945.8369916579979
2002-08-01,921.3734777024908
2002-08-02,909.1150115763719
2002-08-05,883.418639872764
2002-08-06,898.3405056959438
2002-08-07,910.8094836735104
2002-08-08,934.8236826910129
2002-08-09,943.199909754379
2002-08-12,936.397908255504
2002-08-13,926.9049368343526
2002-08-14,945.3101993231126
2002-08-15,957.6160435405371
2002-08-16,960.0752263389667
2002-08-19,974.7874827718105
2002-08-20,964.1700221734959
2002-08-21,976.0103107088314
2002-08-22,987.0639717216917
2002-08-23,971.1476442362435
2002-08-26,975.7735115936136
2002-08-27,972.9242483812743
2002-08-28,952.8117395185463
2002-08-29,948.8811561947498
2002-08-30,949.0892740721941
2002-09-02,945.2771172637343
2002-09-03,914.8650342800908
2002-09-04,921.8674975866682
2002-09-05,912.8463879583983
2002-09-06,925.8317718897187
2002-09-09,928.4928942539725
2002-09-10,936.2830983439983
2002-09-11,940.7929471660489
2002-09-12,921.3970016092018
2002-09-13,916.9700777102802
2002-09-16,913.6353707633872
2002-09-17,903.2800253754505
2002-09-18,893.6137894325112
2002-09-19,876.7289591279093
2002-09-20,875.0125638946462
2002-09-23,859.4340629998051
2002-09-24,846.4321749879938
2002-09-25,859.9588804660535
2002-09-26,879.0575847484861
2002-09-27,865.0435632933539
2002-09-30,850.7856070935904
2002-10-01,868.6436094592569
2002-10-02,861.2516296542884
2002-10-03,852.4173169942015
2002-10-04,836.1851754263968
2002-10-07,819.51590021538
2002-10-08,822.7341093304549
2002-10-09,807.56568687934
2002-10-10,826.2965237462469
2002-10-11,855.7949495550082
2002-10-14,858.0704968848728
2002-10-15,896.123785831706
2002-10-16,881.0700923825169
2002-10-17,899.3810007630489
2002-10-18,902.1004940639896
2002-10-21,911.3733778499828
2002-10-22,901.602328509468
2002-10-23,900.86449161104
2002-10-24,897.6479665390164
2002-10-25,907.1085947592059
2002-10-28,907.6104545227553
2002-10-29,893.5572043963303
2002-10-30,904.2698189906915
2002-10-31,906.6934893885378
2002-11-01,915.0719868027282
2002-11-04,927.975845787115
2002-11-05,935.2417398425735
2002-11-06,938.1674482439614
2002-11-07,924.6564002675776
2002-11-08,917.3401942413002
2002-11-11,901.4279676656835
2002-11-12,908.339743788817
2002-11-13,905.0242180151773
2002-11-14,920.229368361882
2002-11-15,927.7886050520226
2002-11-18,923.705843085995
2002-11-19,919.6540440609543
2002-11-20,928.4133280183607
2002-11-21,948.9191941941987
2002-11-22,949.0299387309068
2002-11-25,949.2563613322386
2002-11-26,932.8007404239181
2002-11-27,952.3682505576296
2002-11-28,957.6820791167355
2002-11-29,955.881821070132
2002-12-02,954.7524309444716
2002-12-03,942.1623598472879
2002-12-04,937.080332894005
2002-12-05,927.763736177241
2002-12-06,931.8316032005699
2002-12-09,914.69949470868
2002-12-10,922.9728285742207
2002-12-11,925.2419800014197
2002-12-12,922.7257786677292
2002-12-13,914.0508784543564
2002-12-16,930.1443889431453
2002-12-17,925.7397532108786
2002-12-18,911.9205284614841
2002-12-19,908.2720631656152
2002-12-20,917.4729675257656
2002-12-23,919.5340350902446
2002-12-24,918.1509698966292
2002-12-25,917.8900487114836
2002-12-26,918.4710244597006
2002-12-27,905.3766417556411
2002-12-30,910.1666832063514
2002-12-31,913.395871459067
2003-01-01,913.4023526811554
2003-01-02,934.0627235382934
2003-01-03,937.1279196839131
2003-01-06,954.0183475907245
2003-01-07,945.5042457033774
2003-01-08,932.669078038025
2003-01-09,946.292363255085
2003-01-10,948.7230097179463
2003-01-13,949.3298303002799
2003-01-14,955.4422828364645
2003-01-15,945.9053725356946
2003-01-16,943.451640867735
2003-01-17,932.3395899829925
2003-01-20,928.4688499796313
2003-01-21,918.3312079854094
2003-01-22,908.9324055472845
2003-01-23,915.6541949161476
2003-01-24,899.2082814566448
2003-01-27,880.7256762467714
2003-01-28,886.5861762218323
2003-01-29,890.0961970627018
2003-01-30,881.6432671667325
2003-01-31,887.413963040297
2003-02-03,894.4748016021351
2003-02-04,884.671553136238
2003-02-05,885.2369432739368
2003-02-06,876.2072862969945
2003-02-07,868.1546408872806
2003-02-10,868.7137984263117
2003-02-11,868.4286326025315
2003-02-12,860.1389268448121
2003-02-13,859.0510289951434
2003-02-14,870.9891019860668
2003-02-17,875.5875000709802
2003-02-18,886.8884161363501
2003-02-19,879.8438812569792
2003-02-20,875.9170217913581
2003-02-21,883.1080799365502
2003-02-24,872.060166551949
2003-02-25,866.4836799467093
2003-02-26,860.254856805974
2003-02-27,866.1611203952826
2003-02-28,872.0806795028445
2003-03-03,872.2895412920393
2003-03-04,861.3324986009575
2003-03-05,864.1551865014276
2003-03-06,857.0049818244712
2003-03-07,855.9230653626161
2003-03-10,837.9451100537038
2003-03-11,831.8307225600146
2003-03-12,826.8015039633506
2003-03-13,849.8888320713677
2003-03-14,857.7521307946017
2003-03-17,878.3497167251372
2003-03-18,882.3674375496903
2003-03-19,888.5540730155102
2003-03-20,891.7743451709841
2003-03-21,907.9077900366194
2003-03-24,885.3682348476683
2003-03-25,892.9656247369771
2003-03-26,891.5991953884308
2003-03-27,888.4791911946875
2003-03-28,885.1825905173686
2003-03-31,870.0026971339697
2003-04-01,878.6743977602797
2003-04-02,897.03282905768
2003-04-03,895.0160168490704
2003-04-04,898.2057168181667
2003-04-07,907.1427764328508
2003-04-08,902.7020119069864
2003-04-09,895.5447041271428
2003-04-10,897.4435789112117
2003-04-11,895.0020064023706
2003-04-14,907.2007095586124
2003-04-15,916.2093440633059
2003-04-16,910.1751633677029
2003-04-17,921.3461362268006
2003-04-18,921.8505203571118
2003-04-21,920.0973059303335
2003-04-22,934.1587462187373
2003-04-23,941.7059459884019
2003-04-24,935.4285623426365
2003-04-25,923.3976803625268
2003-04-28,936.9623717755802
2003-04-29,939.7765165694027
2003-04-30,945.8252481544614
2003-05-01,947.9633326119964
2003-05-02,957.4396234963529
2003-05-05,960.1450731577527
2003-05-06,971.5446022918297
2003-05-07,967.9210774519963
2003-05-08,958.2102982397573
2003-05-09,969.496169185393
2003-05-12,979.7752194557721
2003-05-13,978.7113715039133
2003-05-14,978.5091088328821
2003-05-15,983.9859184403543
2003-05-16,985.1582216115762
2003-05-19,965.7291604323267
2003-05-20,965.5130703554688
2003-05-21,966.2911494560309
2003-05-22,975.2428256485849
2003-05-23,979.618726398669
2003-05-26,981.0160060338302
2003-05-27,992.1016956424291
2003-05-28,995.5829135598896
2003-05-29,998.1283511539518
2003-05-30,1005.5824523014844
2003-06-02,1014.5998618889639
2003-06-03,1014.6620489087973
2003-06-04,1026.5605614230121
2003-06-05,1034.3688687077445
2003-06-06,1035.7706118245126
2003-06-09,1026.8752076886822
2003-06-10,1031.5774950170785
2003-06-11,1045.8109435409006
2003-06-12,1048.8207081141866
2003-06-13,1041.4740218723978
2003-06-16,1058.8668828573154
2003-06-17,1063.6130047805182
2003-06-18,1061.4234799539242
2003-06-19,1048.286055902238
2003-06-20,1049.0995368675235
2003-06-23,1033.9836261141318
2003-06-24,1030.6490284059805
2003-06-25,1030.308235519202
2003-06-26,1032.469719399925
2003-06-27,1028.9806283477963
2003-06-30,1025.7610056327478
2003-07-01,1030.5394561926917
2003-07-02,1044.7304140599813
2003-07-03,1043.9905810625762
2003-07-04,1042.1615485156628
2003-07-07,1058.2115512979133
2003-07-08,1060.1953982356379
2003-07-09,1056.7577546521482
2003-07-10,1045.547142435924
2003-07-11,1050.4538830600668
2003-07-14,1060.4418583423526
2003-07-15,1054.6072994619947
2003-07-16,1047.688243727424
2003-07-17,1033.2676086940655
2003-07-18,1040.62727038277
2003-07-21,1032.7715981988636
2003-07-22,1039.3252843880773
2003-07-23,1043.7537833317313
2003-07-24,1046.1835067285895
2003-07-25,1055.83327609778
2003-07-28,1058.9518912114963
2003-07-29,1054.1393867134614
2003-07-30,1048.8858911221118
2003-07-31,1050.159029854131
2003-08-01,1042.7704577361565
2003-08-04,1042.2805372176758
2003-08-05,1032.976625618519
2003-08-06,1029.3722946434818
2003-08-07,1035.4249835727087
2003-08-08,1038.2573274058661
2003-08-11,1043.9669079188143
2003-08-12,1051.8370363020126
2003-08-13,1052.0209566460317
2003-08-14,1059.9245420693026
2003-08-15,1060.8408777752256
2003-08-18,1068.5592734308982
2003-08-19,1071.145979502285
2003-08-20,1072.730447203569
2003-08-21,1075.8259758688753
2003-08-22,1067.6706027768385
2003-08-25,1065.8910551869008
2003-08-26,1064.6470236178582
2003-08-27,1067.545027105349
2003-08-28,1072.8516859058914
2003-08-29,1078.4212309380605
2003-09-01,1084.4432019141616
2003-09-02,1091.7820537761445
2003-09-03,1099.244065024187
2003-09-04,1101.1778059325889
2003-09-05,1099.3911957509467
2003-09-08,1109.5919529006917
2003-09-09,1105.5269010700101
2003-09-10,1093.6825910585035
2003-09-11,1095.7344056032966
2003-09-12,1100.1607506564715
2003-09-15,1098.3502777856336
2003-09-16,1110.376465460413
2003-09-17,1112.3134397992314
2003-09-18,1124.1415435327522
2003-09-19,1123.2952563731808
2003-09-22,1112.2094843776279
2003-09-23,1116.1387898663654
2003-09-24,1104.7444534456718
2003-09-25,1096.2595680293175
2003-09-26,1087.7234300030252
2003-09-29,1093.652526366949
2003-09-30,1086.2488109197093
2003-10-01,1107.785176605552
2003-10-02,1114.507780159885
2003-10-03,1127.2148127392481
2003-10-06,1131.029905886674
2003-10-07,1137.0520304845675
2003-10-08,1132.8541756801446
2003-10-09,1140.8544932267218
2003-10-10,1144.4044565811387
2003-10-13,1151.109354763343
2003-10-14,1154.275721112589
2003-10-15,1152.7975840891643
2003-10-16,1157.9940726137004
2003-10-17,1148.7269295286717
2003-10-20,1152.6799655450363
2003-10-21,1155.178786829876
2003-10-22,1141.856940914137
2003-10-23,1132.9392910887943
2003-10-24,1132.0301201348475
2003-10-27,1137.4610685130265
2003-10-28,1150.2006272865533
2003-10-29,1155.2466415311585
2003-10-30,1156.2991548581247
2003-10-31,1153.9766080932332
2003-11-03,1159.8998246407732
2003-11-04,1161.303409010389
2003-11-05,1158.209753955355
2003-11-06,1158.254932960988
2003-11-07,1162.0151365001345
2003-11-10,1156.1129158702831
2003-11-11,1149.7958211877033
2003-11-12,1162.4845713555094
2003-11-13,1168.399222664681
2003-11-14,1164.603929970283
2003-11-17,1149.5684065685791
2003-11-18,1147.580005550578
2003-11-19,1147.7402896631552
2003-11-20,1143.8841354901376
2003-11-21,1146.5060251515588
2003-11-24,1157.7632276686595
2003-11-25,1162.1470054845745
2003-11-26,1170.4471176032648
2003-11-27,1171.437355297113
2003-11-28,1172.853871481297
2003-12-01,1187.8787594771836
2003-12-02,1189.3632530526518
2003-12-03,1189.8083259842235
2003-12-04,1190.7209651567237
2003-12-05,1185.5065959748422
2003-12-08,1188.7394123130464
2003-12-09,1184.7571874650203
2003-12-10,1178.730275316173
2003-12-11,1187.4004674787357
2003-12-12,1194.5424012860485
2003-12-15,1194.2979299814115
2003-12-16,1194.8022476010026
2003-12-17,1195.4736263072848
2003-12-18,1206.3792978282988
2003-12-19,1207.888565582456
2003-12-22,1212.7033911769834
2003-12-23,1217.0191377897584
2003-12-24,1218.1783745234845
2003-12-25,1218.3084245783396
2003-12-26,1220.427800856582
2003-12-29,1232.7354089953271
2003-12-30,1238.366189413384
2003-12-31,1241.73372109722
2004-01-01,1241.7759774450665
2004-01-02,1245.0543847037998
2004-01-05,1262.234054395524
2004-01-06,1264.9910730639085
2004-01-07,1263.5659325798897
2004-01-08,1272.031955953669
2004-01-09,1270.4718149354328
2004-01-12,1272.4332400226028
2004-01-13,1268.9183232489547
2004-01-14,1274.2267247431068
2004-01-15,1270.5729319531729
2004-01-16,1274.3823823127757
2004-01-19,1275.9744381448304
2004-01-20,1282.712929530259
2004-01-21,1290.2735659626765
2004-01-22,1291.3349471302292
2004-01-23,1290.1465960970388
2004-01-26,1293.04303925927
2004-01-27,1288.5473613068584
2004-01-28,1278.1394243340371
2004-01-29,1268.0850487606933
2004-01-30,1267.2258878605926
2004-02-02,1270.9961815172826
2004-02-03,1273.326489841166
2004-02-04,1261.4031861865788
2004-02-05,1265.0893108503517
2004-02-06,1281.4343710602093
2004-02-09,1285.0192698957183
2004-02-10,1290.005884369829
2004-02-11,1298.1072455938233
2004-02-12,1300.6630538697389
2004-02-13,1296.920008083569
2004-02-16,1298.2940924762074
2004-02-17,1310.8320538699522
2004-02-18,1307.3026608038197
2004-02-19,1302.1534287503266
2004-02-20,1292.0027901375272
2004-02-23,1290.3868854732532
2004-02-24,1287.457752708405
2004-02-25,1288.4982942971126
2004-02-26,1288.0114325997658
2004-02-27,1292.5997551595467
2004-03-01,1308.5654191608069
2004-03-02,1301.891861414571
2004-03-03,1295.579035230116
2004-03-04,1302.1555590634077
2004-03-05,1311.7085928823258
2004-03-08,1303.7158220617252
2004-03-09,1298.3688431532223
2004-03-10,1278.6626665305846
2004-03-11,1258.4632731660618
2004-03-12,1264.7264153749106
2004-03-15,1250.5555529463538
2004-03-16,1260.7108279259241
2004-03-17,1274.0322667993767
2004-03-18,1276.2159856035053
2004-03-19,1268.9702865027311
2004-03-22,1251.8488695998553
2004-03-23,1250.1927340112945
2004-03-24,1246.778407244887
2004-03-25,1262.9683861338478
2004-03-26,1264.489350730175
2004-03-29,1280.5002849575499
2004-03-30,1285.5593612035161
2004-03-31,1291.107544121215
2004-04-01,1302.457359798444
2004-04-02,1308.4313171823428
2004-04-05,1312.8676581213024
2004-04-06,1311.0098826330727
2004-04-07,1311.0598934920547
2004-04-08,1309.1271340178978
2004-04-09,1306.9155690033526
2004-04-12,1311.9899911794828
2004-04-13,1298.0361493646822
2004-04-14,1287.383091706492
2004-04-15,1284.4004513214961
2004-04-16,1293.5020767858393
2004-04-19,1293.971692601498
2004-04-20,1284.2366117551624
2004-04-21,1281.4487295156878
2004-04-22,1292.2033365923182
2004-04-23,1294.6342049704015
2004-04-26,1294.408093066763
2004-04-27,1294.353567646785
2004-04-28,1275.629420783016
2004-04-29,1266.674711765686
2004-04-30,1257.1606096401226
2004-05-03,1264.1569097922695
2004-05-04,1273.6826376554957
2004-05-05,1279.0519568281848
2004-05-06,1263.7362517696472
2004-05-07,1242.8149860895937
2004-05-10,1211.607680736221
2004-05-11,1220.9148221403307
2004-05-12,1226.3834449899573
2004-05-13,1222.188813451868
2004-05-14,1218.4214342178525
2004-05-17,1204.4590755904242
2004-05-18,1213.901464036653
2004-05-19,1228.0799706185753
2004-05-20,1221.6215709912217
2004-05-21,1231.7975073226485
2004-05-24,1235.0483301729425
2004-05-25,1247.7217132480757
2004-05-26,1254.6366235329206
2004-05-27,1267.4352436746617
2004-05-28,1266.9344747279654
2004-05-31,1267.3205303134093
2004-06-01,1267.2663904492995
2004-06-02,1270.8167626607476
2004-06-03,1260.2158742547647
2004-06-04,1267.3557997618686
2004-06-07,1290.0147739469699
2004-06-08,1290.984595982231
2004-06-09,1277.9605183511921
2004-06-10,1281.896946111875
2004-06-11,1276.993758486889
2004-06-14,1264.5641396927958
2004-06-15,1272.5647228218347
2004-06-16,1277.362837329836
2004-06-17,1278.9843462307367
2004-06-18,1282.4676977082347
2004-06-21,1281.1041109853095
2004-06-22,1279.4999977989974
2004-06-23,1287.6169223942425
2004-06-24,1294.6170849683056
2004-06-25,1290.8719780712513
2004-06-28,1294.5892605271722
2004-06-29,1292.1974228791478
2004-06-30,1295.5450684184104
2004-07-01,1288.7624005740306
2004-07-02,1286.6173989522172
2004-07-05,1282.979888112033
2004-07-06,1274.3861481727022
2004-07-07,1278.6856300084532
2004-07-08,1272.5623738877
2004-07-09,1276.6504063284085
2004-07-12,1278.0772871693744
2004-07-13,1275.9794782274676
2004-07-14,1272.5701000873416
2004-07-15,1265.7479880534356
2004-07-16,1267.2452059218842
2004-07-19,1265.8087203001216
2004-07-20,1267.8928553221017
2004-07-21,1256.0984082039092
2004-07-22,1252.343713282986
2004-07-23,1239.4850312828837
2004-07-26,1233.6482267498932
2004-07-27,1238.3382807047165
2004-07-28,1239.5517847007038
2004-07-29,1247.4348613151096
2004-07-30,1251.3848928999644
2004-08-02,1253.7942050966724
2004-08-03,1250.7085830233925
2004-08-04,1244.5553962168956
2004-08-05,1234.0286205956154
2004-08-06,1222.8248248202767
2004-08-09,1219.2265114530219
2004-08-10,1231.7842844349098
2004-08-11,1225.2964166063614
2004-08-12,1216.588170627386
2004-08-13,1218.4380369336973
2004-08-16,1229.4324587405197
2004-08-17,1232.7379230148874
2004-08-18,1242.0593684268715
2004-08-19,1245.554142243382
2004-08-20,1250.0613060678772
2004-08-23,1249.1342927373196
2004-08-24,1246.9493336391915
2004-08-25,1253.8597348270546
2004-08-26,1257.2159323798571
2004-08-27,1261.5620035792297
2004-08-30,1254.8449102165757
2004-08-31,1258.4446595779737
2004-09-01,1265.07409443063
2004-09-02,1273.8041426178456
2004-09-03,1267.1640787198633
2004-09-06,1271.7149301878967
2004-09-07,1277.950481343573
2004-09-08,1276.127043603553
2004-09-09,1275.6454137231656
2004-09-10,1284.5502111500957
2004-09-13,1289.0353143029217
2004-09-14,1292.107457879107
2004-09-15,1280.1677259156206
2004-09-16,1285.136012159056
2004-09-17,1289.0643337555664
2004-09-20,1284.7339970050616
2004-09-21,1294.7618496353605
2004-09-22,1281.9226516149663
2004-09-23,1279.051736343724
2004-09-24,1278.1853061942634
2004-09-27,1270.9972530093135
2004-09-28,1277.4348299961457
2004-09-29,1282.8952761918374
2004-09-30,1287.5231921309503
2004-10-01,1305.5239441554368
2004-10-04,1310.8033003317405
2004-10-05,1312.3728743662327
2004-10-06,1318.0294819472697
2004-10-07,1309.6288239150203
2004-10-08,1308.4869948847997
2004-10-11,1309.0763455070298
2004-10-12,1299.3375053061995
2004-10-13,1292.1462208570902
2004-10-14,1286.517945600823
2004-10-15,1292.0364050675184
2004-10-18,1294.6198805137992
2004-10-19,1293.436705835022
2004-10-20,1291.7966841971056
2004-10-21,1297.1245313811726
2004-10-22,1291.5244324456314
2004-10-25,1288.6247147273098
2004-10-26,1299.7237036278602
2004-10-27,1314.0483413962947
2004-10-28,1318.8959218811926
2004-10-29,1319.0434583340132
2004-11-01,1322.4982396393982
2004-11-02,1326.4327893966242
2004-11-03,1341.0806187400085
2004-11-04,1354.617063515246
2004-11-05,1362.5989019760668
2004-11-08,1361.1507144282768
2004-11-09,1360.0046324720527
2004-11-10,1360.1034220607191
2004-11-11,1368.9286271291505
2004-11-12,1382.2297347060824
2004-11-15,1385.1001884850762
2004-11-16,1378.9637898965018
2004-11-17,1390.3357442282927
2004-11-18,1388.8401525773213
2004-11-19,1381.7215942470912
2004-11-22,1380.9828568812886
2004-11-23,1383.823868814491
2004-11-24,1391.3277857515593
2004-11-25,1398.014895277312
2004-11-26,1398.3755441936637
2004-11-29,1399.1222286951772
2004-11-30,1394.057610527303
2004-12-01,1408.3897074087122
2004-12-02,1410.2970826055887
2004-12-03,1414.3279562106427
2004-12-06,1412.6606528227678
2004-12-07,1402.6828842754987
2004-12-08,1396.626392781854
2004-12-09,1394.843192467458
2004-12-10,1393.4156270040583
2004-12-13,1407.0815443160486
2004-12-14,1411.9977451978107
2004-12-15,1422.3247625961533
2004-12-16,1417.304130332846
2004-12-17,1410.735583410564
2004-12-20,1418.3151442951055
2004-12-21,1423.855454646035
2004-12-22,1430.3365919680057
2004-12-23,1435.3327836756723
2004-12-24,1439.3099015329053
2004-12-27,1438.8754515613562
2004-12-28,1445.672202315938
2004-12-29,1444.1388884027294
2004-12-30,1449.6701379064327
2004-12-31,1449.5216905609122
2005-01-03,1439.2701492985473
2005-01-04,1422.356283277583
2005-01-05,1412.782570300418
2005-01-06,1412.0784598728658
2005-01-07,1409.3614643441797
2005-01-10,1414.9413246824681
2005-01-11,1411.721194313939
2005-01-12,1417.5741886181038
2005-01-13,1410.5412433833123
2005-01-14,1414.180621932795
2005-01-17,1417.3160627269415
2005-01-18,1421.248213037167
2005-01-19,1415.6413270007952
2005-01-20,1403.0860885925847
2005-01-21,1400.3716094380004
2005-01-24,1399.8759602446196
2005-01-25,1400.122285815264
2005-01-26,1412.3739224473434
2005-01-27,1412.9862462564402
2005-01-28,1408.2799456651405
2005-01-31,1420.6543780385534
2005-02-01,1427.1605077154754
2005-02-02,1433.4649523417336
2005-02-03,1427.8841140961433
2005-02-04,1441.325397269245
2005-02-07,1439.6294669583417
2005-02-08,1437.065044503341
2005-02-09,1431.0415802320963
2005-02-10,1438.7213550723263
2005-02-11,1448.1409090486536
2005-02-14,1455.3064973230541
2005-02-15,1459.4867367774114
2005-02-16,1457.2914506740535
2005-02-17,1454.6323410513537
2005-02-18,1456.6145556322797
2005-02-21,1457.1713346670524
2005-02-22,1449.2354407113792
2005-02-23,1447.3041388817787
2005-02-24,1454.5672315179377
2005-02-25,1469.2263908846608
2005-02-28,1470.0123909473637
2005-03-01,1474.0066540494972
2005-03-02,1471.279501789106
2005-03-03,1472.575873218482
2005-03-04,1488.9513410195734
2005-03-07,1489.217637903133
2005-03-08,1489.3788340773187
