Date,ACWI ex SWEDEN IMI
1998-03-31,1654.213651359749
1998-04-01,1660.8839240518053
1998-04-02,1664.3188319151702
1998-04-03,1664.9245804734385
1998-04-06,1671.5770869921223
1998-04-07,1664.6134634243808
1998-04-08,1663.9811587609195
1998-04-09,1679.9407193704603
1998-04-10,1680.1594594804258
1998-04-13,1678.3448399384827
1998-04-14,1691.8150314507352
1998-04-15,1697.8707695005
1998-04-16,1676.7579323890513
1998-04-17,1683.5525793663742
1998-04-20,1689.7566111333108
1998-04-21,1695.1310470536555
1998-04-22,1696.1107797002585
1998-04-23,1680.800273117322
1998-04-24,1668.6557307432035
1998-04-27,1630.8354713180247
1998-04-28,1635.3965218458995
1998-04-29,1643.9006630332888
1998-04-30,1667.7710861722642
1998-05-01,1678.3862418327935
1998-05-04,1687.2065594713079
1998-05-05,1680.13556712674
1998-05-06,1668.7680708254488
1998-05-07,1652.9775666273918
1998-05-08,1664.0562789623432
1998-05-11,1668.9765193479589
1998-05-12,1667.2579988426755
1998-05-13,1667.4905016698615
1998-05-14,1664.0427356725536
1998-05-15,1657.1324046530958
1998-05-18,1640.0917980648014
1998-05-19,1651.7242416320157
1998-05-20,1664.6395184886635
1998-05-21,1669.0616989880361
1998-05-22,1665.998574250675
1998-05-25,1663.58810550114
1998-05-26,1650.06079096643
1998-05-27,1631.410483788173
1998-05-28,1635.1115748941065
1998-05-29,1632.8929195797775
1998-06-01,1621.1759265516066
1998-06-02,1628.5952060367827
1998-06-03,1627.6527728427257
1998-06-04,1635.3866962659577
1998-06-05,1647.2245918152553
1998-06-08,1651.8976786707353
1998-06-09,1651.9701795744152
1998-06-10,1633.6267201157602
1998-06-11,1608.9891209060152
1998-06-12,1598.7015168171795
1998-06-15,1565.3208811720092
1998-06-16,1580.6245809626396
1998-06-17,1616.4038428039712
1998-06-18,1621.608007099308
1998-06-19,1619.1964062159932
1998-06-22,1609.0158100321717
1998-06-23,1620.895850339753
1998-06-24,1632.4651978685577
1998-06-25,1636.7623117767382
1998-06-26,1633.6758382264636
1998-06-29,1642.9864955429452
1998-06-30,1650.3789338577317
1998-07-01,1668.882806167771
1998-07-02,1667.1928342566948
1998-07-03,1672.3327263864899
1998-07-06,1680.49251406066
1998-07-07,1684.1564477291338
1998-07-08,1692.0270557175954
1998-07-09,1680.1567491632622
1998-07-10,1679.109651380781
1998-07-13,1687.8115122086297
1998-07-14,1706.7103492594101
1998-07-15,1709.0879749588526
1998-07-16,1719.8297739846607
1998-07-17,1728.0692262657706
1998-07-20,1732.3552941954104
1998-07-21,1711.2642880718877
1998-07-22,1695.0615150493516
1998-07-23,1670.9983268613048
1998-07-24,1671.5643726203634
1998-07-27,1659.0801766983711
1998-07-28,1648.5297454217555
1998-07-29,1640.9674160655359
1998-07-30,1659.3923084605121
1998-07-31,1638.6114450779562
1998-08-03,1616.707804932602
1998-08-04,1585.4954892208377
1998-08-05,1581.4875892858113
1998-08-06,1581.420221969639
1998-08-07,1587.319686100689
1998-08-10,1569.2342582340882
1998-08-11,1534.4020661430984
1998-08-12,1553.7586246574738
1998-08-13,1540.6429451955626
1998-08-14,1534.4792854845366
1998-08-17,1542.1571584179237
1998-08-18,1569.3441764968484
1998-08-19,1572.7773295922475
1998-08-20,1564.552603696634
1998-08-21,1531.5240007412178
1998-08-24,1534.0815979389638
1998-08-25,1543.8254040313943
1998-08-26,1518.9262774198262
1998-08-27,1465.1051551067144
1998-08-28,1446.2020814850823
1998-08-31,1398.123334484629
1998-09-01,1422.8561137221423
1998-09-02,1435.3993896770805
1998-09-03,1425.286921101156
1998-09-04,1418.8161010273452
1998-09-07,1440.485553866601
1998-09-08,1479.7193610610493
1998-09-09,1453.9916686844558
1998-09-10,1425.199227528229
1998-09-11,1440.282701232918
1998-09-14,1464.7792623478992
1998-09-15,1473.6713310658602
1998-09-16,1482.264410751774
1998-09-17,1450.2984325323232
1998-09-18,1444.2545998989121
1998-09-21,1428.3693637869262
1998-09-22,1441.5886127498045
1998-09-23,1476.1452641240069
1998-09-24,1466.0344266935522
1998-09-25,1458.3139584844491
1998-09-28,1465.4617986160604
1998-09-29,1466.1105361925324
1998-09-30,1430.2834263976429
1998-10-01,1386.2938840750028
1998-10-02,1386.179494874281
1998-10-05,1361.6914119485932
1998-10-06,1375.2550216244758
1998-10-07,1384.2884066193828
1998-10-08,1362.138027190985
1998-10-09,1384.9044324118108
1998-10-12,1416.749832629162
1998-10-13,1412.1450824696174
1998-10-14,1425.8614989691523
1998-10-15,1467.4813900501902
1998-10-16,1492.480513000225
1998-10-19,1500.3435972535697
1998-10-20,1512.7345880801313
1998-10-21,1516.537596331611
1998-10-22,1524.414059751683
1998-10-23,1518.0604850373047
1998-10-26,1519.6203771106482
1998-10-27,1520.3419666991604
1998-10-28,1515.3034401318823
1998-10-29,1534.9287340652886
1998-10-30,1553.6975082229585
1998-11-02,1583.6360497660976
1998-11-03,1579.8991362688942
1998-11-04,1600.2391802556415
1998-11-05,1606.4219876973168
1998-11-06,1609.2981973149165
1998-11-09,1587.2162746365923
1998-11-10,1576.4471503278617
1998-11-11,1580.2447583329827
1998-11-12,1566.2205789944794
1998-11-13,1576.3992075868698
1998-11-16,1601.3341679645112
1998-11-17,1600.326913977421
1998-11-18,1605.3428673384078
1998-11-19,1620.0897689851827
1998-11-20,1636.6086221157705
1998-11-23,1659.13154674802
1998-11-24,1657.4238745504956
1998-11-25,1656.2150595830828
1998-11-26,1665.3055470075367
1998-11-27,1668.6436209262276
1998-11-30,1640.2812500525029
1998-12-01,1633.1532352189458
1998-12-02,1632.532816904456
1998-12-03,1620.9014888689237
1998-12-04,1637.89506146537
1998-12-07,1646.5393369978065
1998-12-08,1645.2996098717392
1998-12-09,1652.747804075483
1998-12-10,1641.591543780993
1998-12-11,1632.4815093463505
1998-12-14,1612.049608107517
1998-12-15,1624.3126592231538
1998-12-16,1628.743586195597
1998-12-17,1645.7932928145467
1998-12-18,1654.6752605094798
1998-12-21,1675.8300501537262
1998-12-22,1671.7814461676235
1998-12-23,1696.8255905975986
1998-12-24,1693.5255525594641
1998-12-25,1695.0431126143742
1998-12-28,1700.1725395667781
1998-12-29,1716.4337799862149
1998-12-30,1710.7215635915202
1998-12-31,1719.2363580657247
1999-01-01,1719.3027151317178
1999-01-04,1732.3873901684394
1999-01-05,1746.7067621392396
1999-01-06,1778.1307604831795
1999-01-07,1775.2358002195986
1999-01-08,1774.6497899126616
1999-01-11,1765.6169199963444
1999-01-12,1736.326615695687
1999-01-13,1711.2589427117691
1999-01-14,1699.2121352981158
1999-01-15,1724.1976868785907
1999-01-18,1736.9475719355378
1999-01-19,1743.476084194764
1999-01-20,1752.0167918614825
1999-01-21,1732.1327094065914
1999-01-22,1709.4981015918916
1999-01-25,1714.840367287871
1999-01-26,1730.9071440274236
1999-01-27,1723.9651113877708
1999-01-28,1737.1274123358126
1999-01-29,1749.654369903281
1999-02-01,1754.7076473078807
1999-02-02,1749.2713577240875
1999-02-03,1749.7776711743566
1999-02-04,1730.2155771741877
1999-02-05,1717.5611442838874
1999-02-08,1714.9916597428305
1999-02-09,1684.7682216875153
1999-02-10,1683.3447217897512
1999-02-11,1712.3261675675003
1999-02-12,1700.864863782932
1999-02-15,1700.3455579486954
1999-02-16,1702.8947443740724
1999-02-17,1686.5868245171914
1999-02-18,1692.9028060198586
1999-02-19,1691.2589277240095
1999-02-22,1718.4409880951976
1999-02-23,1721.6333580088901
1999-02-24,1712.895760139507
1999-02-25,1706.5326958214057
1999-02-26,1700.0763933465294
1999-03-01,1690.7216708523952
1999-03-02,1682.2020423000945
1999-03-03,1679.0123614383972
1999-03-04,1689.480857475661
1999-03-05,1727.5454083046163
1999-03-08,1736.2066980974273
1999-03-09,1740.6439725419627
1999-03-10,1754.874527730955
1999-03-11,1764.5765219923892
1999-03-12,1769.7194173142182
1999-03-15,1781.6972165208463
1999-03-16,1785.568740335007
1999-03-17,1784.0645951184736
1999-03-18,1790.3325594349328
1999-03-19,1789.8912580328379
1999-03-22,1783.0770628530943
1999-03-23,1749.5181292826576
1999-03-24,1746.3426020351806
1999-03-25,1771.1880258873136
1999-03-26,1759.5519633845354
1999-03-29,1783.3263611587352
1999-03-30,1777.571427392759
1999-03-31,1777.8515461596141
1999-04-01,1787.682390633623
1999-04-02,1786.6429975511749
1999-04-05,1800.9996269398837
1999-04-06,1809.896686961379
1999-04-07,1820.2323596815659
1999-04-08,1840.254411989313
1999-04-09,1845.0346615256296
1999-04-12,1853.0641458211267
1999-04-13,1855.4687345495665
1999-04-14,1847.7910063713168
1999-04-15,1838.4112472416693
1999-04-16,1840.3291004142568
1999-04-19,1822.252630908186
1999-04-20,1822.00057078429
1999-04-21,1838.9986689747707
1999-04-22,1859.4186919579943
1999-04-23,1866.9818784477516
1999-04-26,1875.075766836435
1999-04-27,1885.7788309521845
1999-04-28,1878.6299889487261
1999-04-29,1869.676227509714
1999-04-30,1867.2370674667195
1999-05-03,1880.2172991916652
1999-05-04,1868.8328647359533
1999-05-05,1874.5329961239795
1999-05-06,1876.805849000774
1999-05-07,1880.0856301801489
1999-05-10,1883.0670030983047
1999-05-11,1888.041887663173
1999-05-12,1889.612806444473
1999-05-13,1892.2325215914718
1999-05-14,1864.5724002528088
1999-05-17,1848.3164203675633
1999-05-18,1850.126837011478
1999-05-19,1855.4177734912164
1999-05-20,1855.0276050173823
1999-05-21,1847.0042367295994
1999-05-24,1827.988263568683
1999-05-25,1805.5963128381852
1999-05-26,1814.0119583443072
1999-05-27,1794.4153812952184
1999-05-28,1809.6628552814043
1999-05-31,1810.6320177159278
1999-06-01,1810.6715244480852
1999-06-02,1812.0451512910395
1999-06-03,1815.5546598802318
1999-06-04,1837.0181097258298
1999-06-07,1853.705993594818
1999-06-08,1851.740006050716
1999-06-09,1856.8581680015466
1999-06-10,1848.9078860557177
1999-06-11,1849.8045169314448
1999-06-14,1836.2463866034277
1999-06-15,1840.0453264335097
1999-06-16,1863.8416812141384
1999-06-17,1878.2608201690919
1999-06-18,1883.5855879340113
1999-06-21,1894.538507039414
1999-06-22,1886.7234685638143
1999-06-23,1876.971502870651
1999-06-24,1860.4940291454946
1999-06-25,1864.4071826355441
1999-06-28,1874.9729955491741
1999-06-29,1889.5800880871527
1999-06-30,1902.756891057687
1999-07-01,1923.9681162826053
1999-07-02,1936.1021659034159
1999-07-05,1948.770199916918
1999-07-06,1946.23553029605
1999-07-07,1943.1929503872093
1999-07-08,1937.3695313907306
1999-07-09,1944.4398703029453
1999-07-12,1943.8512739555672
1999-07-13,1935.7071564295795
1999-07-14,1946.637434888151
1999-07-15,1966.4358676191857
1999-07-16,1966.0931803725148
1999-07-19,1960.2578568940392
1999-07-20,1939.6135242966989
1999-07-21,1937.4947087326157
1999-07-22,1916.0095773402932
1999-07-23,1901.614823913046
1999-07-26,1892.4501144446192
1999-07-27,1904.5774021145335
1999-07-28,1912.8638340010007
1999-07-29,1896.7111525419293
1999-07-30,1899.695231021983
1999-08-02,1893.083871592519
1999-08-03,1887.2324594094391
1999-08-04,1874.9381012729984
1999-08-05,1865.307416131373
1999-08-06,1851.6980014466483
1999-08-09,1847.426406886569
1999-08-10,1831.369473515683
1999-08-11,1843.1115461268632
1999-08-12,1854.7569042845062
1999-08-13,1879.5450302027314
1999-08-16,1892.561233150054
1999-08-17,1900.899815607027
1999-08-18,1901.995311559579
1999-08-19,1895.5108032098071
1999-08-20,1914.1673707554994
1999-08-23,1938.7816675136398
1999-08-24,1935.8653060990332
1999-08-25,1950.4604358747933
1999-08-26,1933.8998032758193
1999-08-27,1925.2707021004326
1999-08-30,1911.7388190682166
1999-08-31,1903.9372768877756
1999-09-01,1923.1007412151307
1999-09-02,1912.9728290690307
1999-09-03,1942.892179823463
1999-09-06,1952.3888500221283
1999-09-07,1944.3372792973323
1999-09-08,1938.4822807975938
1999-09-09,1953.2148891062432
1999-09-10,1956.052552887501
1999-09-13,1954.3003753455612
1999-09-14,1947.132974308871
1999-09-15,1932.9848447491363
1999-09-16,1919.54824782408
1999-09-17,1928.3026782328127
1999-09-20,1934.0683752030773
1999-09-21,1919.2833482671367
1999-09-22,1911.7048889588953
1999-09-23,1890.3326113361495
1999-09-24,1873.2527089278772
1999-09-27,1877.179039009926
1999-09-28,1880.5025329721611
1999-09-29,1873.0338211570565
1999-09-30,1892.7732850962707
1999-10-01,1897.3584007000304
1999-10-04,1916.16093963342
1999-10-05,1915.370415550893
1999-10-06,1935.9734806285069
1999-10-07,1940.8099963057464
1999-10-08,1949.0844963881805
1999-10-11,1954.7776302141745
1999-10-12,1941.8025555146337
1999-10-13,1910.812153882968
1999-10-14,1909.7269514709853
1999-10-15,1877.4627993470056
1999-10-18,1860.073161210197
1999-10-19,1874.8970987266864
1999-10-20,1901.0755219074879
1999-10-21,1897.5193015391817
1999-10-22,1917.1576257487486
1999-10-25,1915.134229481598
1999-10-26,1909.5070696972718
1999-10-27,1910.9611015230705
1999-10-28,1949.8315434152978
1999-10-29,1983.3495804079876
1999-11-01,1980.1648181956402
1999-11-02,1980.3478068056108
1999-11-03,1987.4551859019518
1999-11-04,2004.3232142717209
1999-11-05,2007.8487698639547
1999-11-08,2009.5354643944174
1999-11-09,2009.3157827205498
1999-11-10,2025.426356698596
1999-11-11,2035.0585691492356
1999-11-12,2044.5766513913293
1999-11-15,2050.500455457034
1999-11-16,2066.9499902875455
1999-11-17,2065.820148337291
1999-11-18,2082.6515285296273
1999-11-19,2083.8710492468567
1999-11-22,2087.9636485427395
1999-11-23,2078.6025909951522
1999-11-24,2082.6739686469905
1999-11-25,2091.154282137127
1999-11-26,2101.8540034939388
1999-11-29,2096.2230678671303
1999-11-30,2068.6171888713347
1999-12-01,2072.238116525302
1999-12-02,2080.972487276558
1999-12-03,2110.979373385035
1999-12-06,2121.319143539824
1999-12-07,2121.3777813209335
1999-12-08,2115.0331240561127
1999-12-09,2118.6718473866404
1999-12-10,2128.9804843082757
1999-12-13,2127.437309499549
1999-12-14,2108.254558490448
1999-12-15,2106.990486052778
1999-12-16,2126.699225964094
1999-12-17,2132.873518151475
1999-12-20,2137.2001006598907
1999-12-21,2151.3084331522427
1999-12-22,2168.5617099695874
1999-12-23,2195.3779962715817
1999-12-24,2204.0946911258734
1999-12-27,2201.302808527349
1999-12-28,2210.843290900504
1999-12-29,2223.8891568969175
1999-12-30,2234.1696092154016
1999-12-31,2240.7595168232274
2000-01-03,2243.4828575189363
2000-01-04,2180.8868760370437
2000-01-05,2148.0289666783115
2000-01-06,2121.957246626199
2000-01-07,2165.7473332652557
2000-01-10,2197.0221772974533
2000-01-11,2189.562055747699
2000-01-12,2176.587209870915
2000-01-13,2199.379466204935
2000-01-14,2215.0910506828304
2000-01-17,2229.4808511843225
2000-01-18,2213.52570208356
2000-01-19,2203.5203176632403
2000-01-20,2200.805017614368
2000-01-21,2198.7574646122466
2000-01-24,2171.4198548569116
2000-01-25,2163.2324167990046
2000-01-26,2169.0849555252144
2000-01-27,2173.330088869227
2000-01-28,2136.97915797442
2000-01-31,2135.758570500704
2000-02-01,2150.2371672574245
2000-02-02,2161.6493714320723
2000-02-03,2198.7681443718907
2000-02-04,2204.242496211796
2000-02-07,2204.2296437337645
2000-02-08,2230.4439932859
2000-02-09,2218.262229998252
2000-02-10,2219.566072421643
2000-02-11,2201.4937553290615
2000-02-14,2194.1547535873065
2000-02-15,2189.9029456938733
2000-02-16,2187.7862193487313
2000-02-17,2203.9613597457374
2000-02-18,2170.4264699198743
2000-02-21,2154.7288576873707
2000-02-22,2156.3035292688155
2000-02-23,2176.984723285783
2000-02-24,2178.744665281281
2000-02-25,2173.465969621608
2000-02-28,2172.230261158515
2000-02-29,2191.976215601072
2000-03-01,2228.1851297587455
2000-03-02,2237.542752735963
2000-03-03,2260.714571748911
2000-03-06,2251.9002052748347
2000-03-07,2225.5131107382085
2000-03-08,2226.186850586425
2000-03-09,2262.558924474523
2000-03-10,2258.7858018837455
2000-03-13,2212.332989007103
2000-03-14,2189.9490984855925
2000-03-15,2191.2140690697097
2000-03-16,2256.094107582777
2000-03-17,2270.14265224735
2000-03-20,2254.3401361731494
2000-03-21,2276.747302935437
2000-03-22,2285.430866780508
2000-03-23,2303.489062567933
2000-03-24,2319.4747049070634
2000-03-27,2319.094859044633
2000-03-28,2310.9764276751735
2000-03-29,2300.6751047694606
2000-03-30,2259.963756300912
2000-03-31,2281.5753647643783
2000-04-03,2250.0124493973776
2000-04-04,2224.1616422030797
2000-04-05,2214.8025080088014
2000-04-06,2237.808961985948
2000-04-07,2265.9943974223615
2000-04-10,2249.7380601257623
2000-04-11,2223.8856681547036
