Date,ACWI ex BRAZIL IMI
1997-07-03,1523.5542278586959
1997-07-04,1522.0387313220851
1997-07-07,1522.5256585584577
1997-07-08,1525.21535199944
1997-07-09,1518.1098567031693
1997-07-10,1521.5595180403984
1997-07-11,1524.9548242771357
1997-07-14,1528.6243863103377
1997-07-15,1526.893654587103
1997-07-16,1542.7660677000638
1997-07-17,1540.7437788125674
1997-07-18,1525.0681883024458
1997-07-21,1516.1902221761416
1997-07-22,1532.2200297610555
1997-07-23,1539.3921649899657
1997-07-24,1539.6481957863261
1997-07-25,1537.3050533533715
1997-07-28,1534.0233793984664
1997-07-29,1537.9543959197986
1997-07-30,1546.1443474963664
1997-07-31,1549.6734078934298
1997-08-01,1537.469573079745
1997-08-04,1532.4974953533806
1997-08-05,1530.2560140038836
1997-08-06,1542.388666402419
1997-08-07,1538.8067687219268
1997-08-08,1529.7407867307027
1997-08-11,1521.4138751300543
1997-08-12,1516.3859540177018
1997-08-13,1512.8268531080457
1997-08-14,1508.503539617274
1997-08-15,1495.7762650523696
1997-08-18,1491.6413153252502
1997-08-19,1503.0039884415282
1997-08-20,1517.1701774486792
1997-08-21,1510.5369684896755
1997-08-22,1498.9311297939205
1997-08-25,1494.9958375169583
1997-08-26,1491.1423881032817
1997-08-27,1486.8411011662156
1997-08-28,1473.6283242967406
1997-08-29,1460.8408381699953
1997-09-01,1454.7867545933896
1997-09-02,1475.5153227412554
1997-09-03,1488.0481269735149
1997-09-04,1488.833242261948
1997-09-05,1495.7221777625825
1997-09-08,1499.1827138573772
1997-09-09,1505.5274970675093
1997-09-10,1492.263491481937
1997-09-11,1476.9493992096263
1997-09-12,1484.1094563667946
1997-09-15,1487.1164453918552
1997-09-16,1503.2891783151279
1997-09-17,1506.1926119011534
1997-09-18,1510.2529710144427
1997-09-19,1513.2682199748565
1997-09-22,1518.5007278888327
1997-09-23,1517.2866361669685
1997-09-24,1524.4778611071656
1997-09-25,1520.0909291242745
1997-09-26,1523.4044605692625
1997-09-29,1529.1314305799062
1997-09-30,1529.739133627205
1997-10-01,1535.1789316726736
1997-10-02,1538.6039527127427
1997-10-03,1544.7125433199071
1997-10-06,1550.8130717496936
1997-10-07,1556.9653700594433
1997-10-08,1554.0356960429756
1997-10-09,1545.5066244761808
1997-10-10,1542.607484809894
1997-10-13,1543.6433088960637
1997-10-14,1541.9180710323003
1997-10-15,1538.2395341945303
1997-10-16,1536.1807323330677
1997-10-17,1517.0762916014357
1997-10-20,1517.43462193848
1997-10-21,1532.0548204965426
1997-10-22,1528.5553687579247
1997-10-23,1493.1691872163433
1997-10-24,1486.934274244498
1997-10-27,1421.111717863685
1997-10-28,1426.8520334478824
1997-10-29,1451.7589470853516
1997-10-30,1430.0379518552172
1997-10-31,1443.8365362525526
1997-11-03,1470.103264457618
1997-11-04,1472.4173553744517
1997-11-05,1474.3619716734408
1997-11-06,1467.8907486094076
1997-11-07,1441.9307469418088
1997-11-10,1434.3361065550203
1997-11-11,1435.5052710883674
1997-11-12,1408.290022522878
1997-11-13,1413.1041099661368
1997-11-14,1416.8865236386102
1997-11-17,1451.4735036270351
1997-11-18,1449.727290279346
1997-11-19,1438.8375188951866
1997-11-20,1456.4743044353563
1997-11-21,1469.9923086436472
1997-11-24,1450.8459519502128
1997-11-25,1437.6781216929314
1997-11-26,1439.026621828952
1997-11-27,1445.075707731878
1997-11-28,1448.5543545752887
1997-12-01,1466.7268129460872
1997-12-02,1469.0167629562368
1997-12-03,1471.882921330197
1997-12-04,1471.7442529771167
1997-12-05,1478.5477972694293
1997-12-08,1479.9389027454188
1997-12-09,1475.3570667237504
1997-12-10,1467.534058811902
1997-12-11,1440.7734035036847
1997-12-12,1436.6600621812004
1997-12-15,1439.9948145533065
1997-12-16,1447.59312747279
1997-12-17,1462.6512498135178
1997-12-18,1451.564577305807
1997-12-19,1430.2675091519538
1997-12-22,1426.4730497045819
1997-12-23,1421.3778677703713
1997-12-24,1417.2979006508365
1997-12-25,1417.522499843932
1997-12-26,1421.718428607556
1997-12-29,1441.9416474336194
1997-12-30,1460.649461641605
1997-12-31,1461.6120359499164
1998-01-01,1461.6341359276419
1998-01-02,1462.5697325010708
1998-01-05,1463.5157359552854
1998-01-06,1449.939166314392
1998-01-07,1445.4800027539418
1998-01-08,1433.564202617754
1998-01-09,1403.0866187581828
1998-01-12,1388.3108585874568
1998-01-13,1409.6321796026712
1998-01-14,1423.8221485286904
1998-01-15,1418.842949507229
1998-01-16,1444.5331412352189
1998-01-19,1454.1883329602379
1998-01-20,1465.9595041408768
1998-01-21,1465.2137332986329
1998-01-22,1458.8823396388257
1998-01-23,1461.1538872661686
1998-01-26,1466.6558786319424
1998-01-27,1479.6059888153975
1998-01-28,1490.0730309834767
1998-01-29,1494.117547659394
1998-01-30,1489.5519218223953
1998-02-02,1516.2991917755985
1998-02-03,1526.5562535485699
1998-02-04,1531.096671774317
1998-02-05,1539.5032511928364
1998-02-06,1546.984069929161
1998-02-09,1543.871191481315
1998-02-10,1553.84434523263
1998-02-11,1556.784085763605
1998-02-12,1556.4730058277883
1998-02-13,1545.4009903579386
1998-02-16,1545.2234554695162
1998-02-17,1551.137645623607
1998-02-18,1560.668314681476
1998-02-19,1557.4572324550766
1998-02-20,1560.677862091616
1998-02-23,1568.8723280553693
1998-02-24,1559.180584917609
1998-02-25,1573.6540060236978
1998-02-26,1586.41922213221
1998-02-27,1595.2304250812406
1998-03-02,1606.4728086516384
1998-03-03,1607.3958167308767
1998-03-04,1595.3649353593473
1998-03-05,1574.8307327971004
1998-03-06,1598.106297422834
1998-03-09,1598.8748830834315
1998-03-10,1610.0703827516768
1998-03-11,1612.3718711202907
1998-03-12,1614.1930687709164
1998-03-13,1627.1110943252547
1998-03-16,1631.6205901505164
1998-03-17,1638.9326108792382
1998-03-18,1636.048307083774
1998-03-19,1643.0173259696269
1998-03-20,1651.2743939153463
1998-03-23,1653.836084555577
1998-03-24,1662.6430290655403
1998-03-25,1668.5579357503275
1998-03-26,1669.9856275899642
1998-03-27,1666.938395084345
1998-03-30,1653.4767512322285
1998-03-31,1660.4263804406096
1998-04-01,1667.297146972791
1998-04-02,1670.5179867481113
1998-04-03,1671.922424408782
1998-04-06,1678.5062599262646
1998-04-07,1671.3519432333003
1998-04-08,1670.7047661182976
1998-04-09,1687.052793325553
1998-04-10,1687.2760429689865
1998-04-13,1685.3052785653524
1998-04-14,1699.2435972802928
1998-04-15,1705.584337950069
1998-04-16,1684.3539171403409
1998-04-17,1690.9483193567721
1998-04-20,1697.2833569392287
1998-04-21,1703.0305224385863
1998-04-22,1703.954598970748
1998-04-23,1688.479479024379
1998-04-24,1676.0836072305062
1998-04-27,1638.5014547567357
1998-04-28,1643.1179323367608
1998-04-29,1651.3461813280326
1998-04-30,1675.3245025895178
1998-05-01,1686.1158199059353
1998-05-04,1695.5641143690175
1998-05-05,1688.6085042621794
1998-05-06,1678.094485754634
1998-05-07,1662.3164328149082
1998-05-08,1673.2342783349618
1998-05-11,1678.775183341423
1998-05-12,1677.2793779467245
1998-05-13,1677.2817180337686
1998-05-14,1673.7140968424567
1998-05-15,1666.5772369866127
1998-05-18,1650.2346038418862
1998-05-19,1662.0707931476766
1998-05-20,1675.4997757454103
1998-05-21,1680.3344357780127
1998-05-22,1677.4458264911257
1998-05-25,1675.5336024361952
1998-05-26,1662.6454419871532
1998-05-27,1643.0391684859158
1998-05-28,1646.1681497737413
1998-05-29,1644.1704290469288
1998-06-01,1632.7797164358847
1998-06-02,1639.6310207421996
1998-06-03,1639.2152645116892
1998-06-04,1646.6772495800406
1998-06-05,1658.7290820224546
1998-06-08,1663.533135301862
1998-06-09,1663.8893890976253
1998-06-10,1645.452802804273
1998-06-11,1620.4229611756887
1998-06-12,1610.303935796319
1998-06-15,1576.6953706959978
1998-06-16,1592.0080104591668
1998-06-17,1627.7747574127452
1998-06-18,1633.1459631873715
1998-06-19,1630.6166965588313
1998-06-22,1620.2091657210628
1998-06-23,1632.0124298188439
1998-06-24,1643.9128634717767
1998-06-25,1649.1224886589641
1998-06-26,1645.9840053929797
1998-06-29,1655.2639669654957
1998-06-30,1662.5000794766604
1998-07-01,1680.8818330868858
1998-07-02,1679.1965399526964
1998-07-03,1684.260982215954
1998-07-06,1692.651758366229
1998-07-07,1696.1745375439746
1998-07-08,1703.9917416773594
1998-07-09,1691.8709600141885
1998-07-10,1690.7035149396718
1998-07-13,1699.7122532739104
1998-07-14,1718.396669403523
1998-07-15,1720.948040502399
1998-07-16,1731.4854114495336
1998-07-17,1739.6926157027099
1998-07-20,1744.1811693706331
1998-07-21,1722.895506173389
1998-07-22,1706.3695499516768
1998-07-23,1682.6915361206952
1998-07-24,1683.4005256090106
1998-07-27,1670.3338598767102
1998-07-28,1659.8282055367424
1998-07-29,1652.1230441217167
1998-07-30,1670.2625297166933
1998-07-31,1649.389165220707
1998-08-03,1627.5134796819045
1998-08-04,1596.712265310547
1998-08-05,1592.4112680535773
1998-08-06,1592.1388203578563
1998-08-07,1598.658828292225
1998-08-10,1580.1202916245854
1998-08-11,1544.8593471226384
1998-08-12,1565.1690162457203
1998-08-13,1551.3711892281558
1998-08-14,1545.3154642415193
1998-08-17,1553.1121947058687
1998-08-18,1581.1341002437848
1998-08-19,1584.7196718933453
1998-08-20,1576.9464670923003
1998-08-21,1543.4851629426428
1998-08-24,1546.1932176376188
1998-08-25,1556.0598041587057
1998-08-26,1530.9594721073327
1998-08-27,1477.1125839073272
1998-08-28,1458.3172968718502
1998-08-31,1410.5304520054792
1998-09-01,1434.530444738097
1998-09-02,1447.385359552876
1998-09-03,1437.486362042992
1998-09-04,1431.9500065039952
1998-09-07,1454.0416665991731
1998-09-08,1493.695390974781
1998-09-09,1467.7892372444962
1998-09-10,1439.5900987707
1998-09-11,1454.085955177045
1998-09-14,1478.2515941552658
1998-09-15,1485.8968318091506
1998-09-16,1494.263633012491
1998-09-17,1461.9130632257738
1998-09-18,1455.2695657773022
1998-09-21,1439.1034559031398
1998-09-22,1452.5671775576864
1998-09-23,1486.9526869303359
1998-09-24,1476.9909593691216
1998-09-25,1469.4567014801955
1998-09-28,1476.9236238569542
1998-09-29,1477.6114703966418
1998-09-30,1441.4704700862267
1998-10-01,1397.4920373435991
1998-10-02,1396.507693433084
1998-10-05,1371.309893175744
1998-10-06,1384.9767656514382
1998-10-07,1394.5054215424198
1998-10-08,1371.1157919308268
1998-10-09,1393.9793589291255
1998-10-12,1427.5245116294614
1998-10-13,1422.964569067428
1998-10-14,1437.3138697321156
1998-10-15,1478.9272612279565
1998-10-16,1504.7843051855657
1998-10-19,1512.4280490961266
1998-10-20,1524.9542518451738
1998-10-21,1527.837988933815
1998-10-22,1535.152503244603
1998-10-23,1529.4925857521803
1998-10-26,1531.4848852244277
1998-10-27,1532.4860306367264
1998-10-28,1526.9567209626778
1998-10-29,1547.0610276530233
1998-10-30,1565.7413575961868
1998-11-02,1596.5526805762631
1998-11-03,1591.9971540226338
1998-11-04,1612.431760446468
1998-11-05,1617.8937216651634
1998-11-06,1620.6032639403488
1998-11-09,1598.0339061014379
1998-11-10,1587.430571830336
1998-11-11,1591.5875135353585
1998-11-12,1577.4514459619563
1998-11-13,1587.4878556262277
1998-11-16,1612.5764912138932
1998-11-17,1611.2986015567167
1998-11-18,1616.4937809382673
1998-11-19,1631.54784890817
1998-11-20,1647.9680068101047
1998-11-23,1670.6183811173225
1998-11-24,1668.8754588409674
1998-11-25,1667.3791764859739
1998-11-26,1676.911779031795
1998-11-27,1680.4395352829883
1998-11-30,1652.3208853319422
1998-12-01,1644.8895894187215
1998-12-02,1644.322069268747
1998-12-03,1633.262854584499
1998-12-04,1650.4174870265208
1998-12-07,1658.8857133482447
1998-12-08,1657.9792975319986
1998-12-09,1666.4522090553742
1998-12-10,1654.1982948201733
1998-12-11,1645.0630970913155
1998-12-14,1624.8265176612865
1998-12-15,1636.7304881155153
1998-12-16,1641.9453202620791
1998-12-17,1659.0092171983692
1998-12-18,1667.650883038899
1998-12-21,1688.760207470606
1998-12-22,1685.0023509953178
1998-12-23,1710.6217318536826
1998-12-24,1707.2885725084698
1998-12-25,1708.8092181017219
1998-12-28,1714.093389540745
1998-12-29,1730.469422333147
1998-12-30,1724.4871416285189
1998-12-31,1733.0352554904484
1999-01-01,1733.1017295553463
1999-01-04,1746.9696483808302
1999-01-05,1761.6358555240295
1999-01-06,1793.0899740203527
1999-01-07,1790.675905710131
1999-01-08,1790.2071805826952
1999-01-11,1781.4508689884924
1999-01-12,1752.230670233035
1999-01-13,1727.6006702092893
1999-01-14,1716.1871437550294
1999-01-15,1740.3184825925928
1999-01-18,1754.1728066322448
1999-01-19,1760.7831771926521
1999-01-20,1769.1105804512915
1999-01-21,1749.6856848069046
1999-01-22,1726.8203931001806
1999-01-25,1732.4234118857835
1999-01-26,1748.3389724490435
1999-01-27,1741.7457666644343
1999-01-28,1755.0807874640234
1999-01-29,1767.800507890268
1999-02-01,1772.2661598831735
1999-02-02,1766.25280450113
1999-02-03,1766.7874761638293
1999-02-04,1747.4000754887481
1999-02-05,1735.0797858698825
1999-02-08,1732.1812134314573
1999-02-09,1701.60553591668
1999-02-10,1699.8086651055598
1999-02-11,1728.7503534342732
1999-02-12,1717.4450145883065
1999-02-15,1716.9508683894549
1999-02-16,1719.6098338339968
1999-02-17,1703.1152343354263
1999-02-18,1709.5201139322949
1999-02-19,1707.9041869797484
1999-02-22,1735.5677435251037
1999-02-23,1738.8468573987657
1999-02-24,1730.1969899135165
1999-02-25,1723.8262926303162
1999-02-26,1716.9563617009542
1999-03-01,1707.4116058115908
1999-03-02,1699.0837590487758
1999-03-03,1695.7857291231333
1999-03-04,1705.8161042369704
1999-03-05,1744.0345301318987
1999-03-08,1752.463157725627
1999-03-09,1756.7112761535652
1999-03-10,1770.7408785187229
1999-03-11,1780.648788793162
1999-03-12,1786.002843171517
1999-03-15,1797.3960278249333
1999-03-16,1801.0658336063784
1999-03-17,1799.6131726316455
1999-03-18,1805.3129608290426
1999-03-19,1805.1211026000099
1999-03-22,1798.1941437587625
1999-03-23,1764.6939368530493
1999-03-24,1761.126307618804
1999-03-25,1785.9703823932816
1999-03-26,1774.3051076617023
1999-03-29,1798.1597498169122
1999-03-30,1792.2399802428856
1999-03-31,1792.83517436025
1999-04-01,1802.8215324553328
1999-04-02,1801.7390098460082
1999-04-05,1815.8630917788853
1999-04-06,1825.1695939494134
1999-04-07,1835.3070287744933
1999-04-08,1855.3749444051107
1999-04-09,1860.2664374394592
1999-04-12,1868.0495259787751
1999-04-13,1870.5693187388042
1999-04-14,1862.9985134416734
1999-04-15,1853.223057692029
1999-04-16,1855.3833710900356
1999-04-19,1837.4884408940482
1999-04-20,1837.3677390855999
1999-04-21,1854.519579837954
1999-04-22,1874.8587076002525
1999-04-23,1882.5209346567954
1999-04-26,1890.9727672442814
1999-04-27,1902.0005357531472
1999-04-28,1894.3561433075229
1999-04-29,1885.259721992076
1999-04-30,1882.5995335872265
1999-05-03,1895.8451070265396
1999-05-04,1884.652437904806
1999-05-05,1889.882321469063
1999-05-06,1891.8399629300056
1999-05-07,1894.81386290044
1999-05-10,1897.7387671566803
1999-05-11,1902.864780624375
1999-05-12,1904.4806654847894
1999-05-13,1906.71112964464
1999-05-14,1878.9350150684504
1999-05-17,1862.7009171072648
1999-05-18,1864.5793503509005
1999-05-19,1870.3068415574335
1999-05-20,1870.169289240376
1999-05-21,1862.3230479990614
1999-05-24,1843.7950293257456
1999-05-25,1821.5851011290913
1999-05-26,1829.2042571270335
1999-05-27,1809.564688472855
1999-05-28,1824.8223717856781
1999-05-31,1825.665209266041
1999-06-01,1825.8619644166502
1999-06-02,1827.2286766973136
1999-06-03,1831.008967676419
1999-06-04,1852.487818307283
1999-06-07,1869.5912508588935
1999-06-08,1867.9549895197956
1999-06-09,1873.3131680353958
1999-06-10,1865.314417833563
1999-06-11,1866.462418062759
1999-06-14,1852.835947997227
1999-06-15,1856.3078833735804
1999-06-16,1879.8676492716936
1999-06-17,1894.3401660052984
1999-06-18,1900.108920077259
1999-06-21,1911.2293528842283
1999-06-22,1903.210498134936
1999-06-23,1893.4795938309717
1999-06-24,1877.1618944617894
1999-06-25,1881.3715353161786
1999-06-28,1891.8557638538039
1999-06-29,1906.516307585059
1999-06-30,1919.1636694172034
1999-07-01,1940.5842035091491
1999-07-02,1952.7555089807022
1999-07-05,1965.6388719537972
1999-07-06,1963.1614538940232
1999-07-07,1959.497202968208
1999-07-08,1953.7038821059662
1999-07-09,1960.9382946157925
1999-07-12,1960.7270891165629
1999-07-13,1952.2959723908334
1999-07-14,1963.2131061124735
1999-07-15,1983.2277350396398
1999-07-16,1982.6854932565611
1999-07-19,1976.8645006934519
1999-07-20,1956.6250225444585
1999-07-21,1954.3129870621287
1999-07-22,1932.544745807418
1999-07-23,1918.4909208008214
1999-07-26,1909.8512688633134
1999-07-27,1921.9414334576875
1999-07-28,1930.3887574887517
1999-07-29,1914.1977319501827
1999-07-30,1917.5867486697255
1999-08-02,1911.0229932475315
1999-08-03,1905.1389024994999
1999-08-04,1892.981801348308
1999-08-05,1883.0471681667589
1999-08-06,1869.6198364299064
1999-08-09,1865.458877561998
1999-08-10,1849.2572146418847
1999-08-11,1860.9747688562504
1999-08-12,1872.9736971668099
1999-08-13,1897.7927552494073
1999-08-16,1910.975638922562
1999-08-17,1919.40940776421
1999-08-18,1920.7695850921002
1999-08-19,1914.1815501314964
1999-08-20,1932.8775601883221
1999-08-23,1957.610024004535
1999-08-24,1954.7114549213286
1999-08-25,1969.1024678607694
1999-08-26,1952.57989805461
1999-08-27,1944.0768346028387
1999-08-30,1930.2556051267081
1999-08-31,1922.1999220001294
1999-09-01,1941.528160290346
1999-09-02,1931.2557891876677
1999-09-03,1961.4194714810774
1999-09-06,1971.0902005409187
1999-09-07,1962.9975804935716
1999-09-08,1956.9085383150402
1999-09-09,1971.4411567856152
1999-09-10,1974.265398402252
1999-09-13,1972.364310134062
1999-09-14,1965.038145550884
1999-09-15,1950.6312050790596
1999-09-16,1937.1188708509953
1999-09-17,1945.9539096469289
1999-09-20,1951.8069584414668
1999-09-21,1937.093811489908
1999-09-22,1929.2176195025413
1999-09-23,1908.0432356718698
1999-09-24,1890.6448032822582
1999-09-27,1894.7450955689453
1999-09-28,1898.2020552820118
1999-09-29,1890.5240827362634
1999-09-30,1910.534447703038
1999-10-01,1915.398433435238
1999-10-04,1934.3089520218514
1999-10-05,1933.6656823820688
1999-10-06,1954.2461625452556
1999-10-07,1959.2107256540428
1999-10-08,1967.5292169375118
1999-10-11,1973.3149616239577
1999-10-12,1960.2819944001656
1999-10-13,1929.1163269384567
1999-10-14,1927.9679013428395
1999-10-15,1895.4566679875545
1999-10-18,1877.7414093996329
1999-10-19,1892.8957243118364
1999-10-20,1918.926520498599
1999-10-21,1915.3502599804788
1999-10-22,1935.6825442110207
1999-10-25,1933.859543059712
1999-10-26,1928.3800309777155
1999-10-27,1929.8683770870496
1999-10-28,1968.8346081222678
1999-10-29,2002.7026271642367
1999-11-01,1999.3696417760686
1999-11-02,1999.703452205762
1999-11-03,2006.5369583535446
1999-11-04,2023.3508530665652
1999-11-05,2026.685968510411
1999-11-08,2028.508966396744
1999-11-09,2028.3597953124142
1999-11-10,2044.6172768382312
1999-11-11,2054.6368232255495
1999-11-12,2064.0578400338754
1999-11-15,2070.3530090298104
1999-11-16,2087.0142526810805
1999-11-17,2086.582294742763
1999-11-18,2103.6764099765405
1999-11-19,2104.1710424357066
1999-11-22,2108.2139479408042
1999-11-23,2098.6627505608017
1999-11-24,2102.5561896257936
1999-11-25,2111.44021649193
1999-11-26,2121.9978043454453
1999-11-29,2116.3898213643947
1999-11-30,2088.508758898079
1999-12-01,2092.404492450051
1999-12-02,2101.091908278771
1999-12-03,2131.782388486154
1999-12-06,2143.0334123225025
1999-12-07,2143.0669700822814
1999-12-08,2138.1834957484293
1999-12-09,2140.984902869416
1999-12-10,2150.742648503063
1999-12-13,2149.3381699327447
1999-12-14,2130.3247301861575
1999-12-15,2128.37863207297
1999-12-16,2148.1645726044912
1999-12-17,2154.114983355461
1999-12-20,2157.9233637882717
1999-12-21,2171.881929448234
1999-12-22,2189.622483356324
1999-12-23,2217.1315606595035
1999-12-24,2225.877693589984
1999-12-27,2223.1105094542386
1999-12-28,2232.630756761523
1999-12-29,2245.6114736277327
1999-12-30,2255.747381586429
1999-12-31,2262.359453739034
2000-01-03,2265.8960378920824
2000-01-04,2203.4071878014092
2000-01-05,2169.095420567723
2000-01-06,2143.007170717861
2000-01-07,2186.923914535903
2000-01-10,2218.488799580189
2000-01-11,2211.46408006994
2000-01-12,2198.419812458029
2000-01-13,2221.2629102569276
2000-01-14,2237.1701051598307
2000-01-17,2252.154230764102
2000-01-18,2235.623596209504
2000-01-19,2225.7779141641877
2000-01-20,2223.3833591374682
2000-01-21,2221.3792104810664
2000-01-24,2194.247801414475
2000-01-25,2185.848035679614
2000-01-26,2191.6684005046436
2000-01-27,2195.206285763702
2000-01-28,2159.3947460159707
2000-01-31,2157.6013341782163
2000-02-01,2173.04886767815
2000-02-02,2185.6125020301265
2000-02-03,2223.1462663004095
2000-02-04,2228.4296927175437
2000-02-07,2228.794329086393
2000-02-08,2255.2872833024744
2000-02-09,2243.350899040735
2000-02-10,2244.5905071880297
2000-02-11,2227.0511131568765
2000-02-14,2219.1884833047716
2000-02-15,2213.8887995512255
2000-02-16,2212.176753916508
2000-02-17,2228.5549023329822
2000-02-18,2195.823220986111
2000-02-21,2180.0369528150286
2000-02-22,2181.909216118545
2000-02-23,2202.7237944645176
2000-02-24,2204.81704353789
2000-02-25,2200.043999561708
2000-02-28,2199.0577192355076
2000-02-29,2218.7372148714176
2000-03-01,2255.8998059764945
2000-03-02,2266.147384971963
2000-03-03,2289.1792190156716
2000-03-06,2280.5277254924945
2000-03-07,2253.940083364517
2000-03-08,2253.2918403842837
2000-03-09,2290.016596807816
2000-03-10,2286.8351066252944
2000-03-13,2239.823979861851
2000-03-14,2217.5280113608883
2000-03-15,2217.577663715934
2000-03-16,2282.207480857671
2000-03-17,2297.2985728607687
2000-03-20,2282.5042696087453
2000-03-21,2304.333702737732
2000-03-22,2312.9271448948066
2000-03-23,2330.308656511506
2000-03-24,2346.765650880982
2000-03-27,2346.238129622035
2000-03-28,2337.9061629076773
2000-03-29,2326.9703794492457
2000-03-30,2285.291055228441
2000-03-31,2306.715100597002
2000-04-03,2274.735396269007
2000-04-04,2248.599807210283
2000-04-05,2238.68311082865
2000-04-06,2262.962387316169
2000-04-07,2291.5582772323532
2000-04-10,2275.7940412884673
