Date,ACWI ex CHILE IMI
1994-05-31,1000.0
1994-06-30,1001.8902731333303
1994-07-29,1017.7447792652422
1994-08-31,1050.8016650662275
1994-09-30,1027.204190728549
1994-10-31,1049.0927108917406
1994-11-30,998.6700587903139
1994-12-30,1007.9782669991553
1995-01-31,987.5312531099912
1995-02-28,993.38126192596
1995-03-31,1038.4013848539337
1995-04-28,1070.1940556315094
1995-05-31,1076.4402151910695
1995-06-30,1078.9284131228749
1995-07-31,1132.1181548477186
1995-08-31,1112.817451918288
1995-09-29,1139.626022250684
1995-10-31,1116.8017290838886
1995-11-30,1148.7772183972627
1995-12-29,1182.0988342778442
1996-01-31,1203.6269427773864
1996-02-29,1213.4144836833502
1996-03-29,1232.5022719204692
1996-04-30,1271.078890790877
1996-05-31,1274.3395364244068
1996-06-28,1274.8977203256347
1996-07-31,1219.9036155619644
1996-08-30,1238.9246655103127
1996-09-30,1279.8856123222617
1996-10-31,1277.7734651029862
1996-11-29,1335.8842622821326
1996-12-31,1318.353570099123
1997-01-01,1318.3681250940454
1997-01-02,1308.9593017979814
1997-01-03,1316.504907059957
1997-01-06,1320.8680256825046
1997-01-07,1324.1523729601968
1997-01-08,1319.9230635475544
1997-01-09,1318.3600936646283
1997-01-10,1312.2531643520747
1997-01-13,1320.2843084153374
1997-01-14,1329.2990340376366
1997-01-15,1331.2929268925739
1997-01-16,1337.7177759809183
1997-01-17,1339.1724635355715
1997-01-20,1334.0166406319745
1997-01-21,1334.0172056063047
1997-01-22,1339.3340077213265
1997-01-23,1332.410328202114
1997-01-24,1323.5833136853912
1997-01-27,1313.0389951352931
1997-01-28,1311.8183795642165
1997-01-29,1315.9881812751435
1997-01-30,1323.1184945588955
1997-01-31,1332.0543258817786
1997-02-03,1331.50246354442
1997-02-04,1334.0754664342362
1997-02-05,1325.3292658935093
1997-02-06,1325.9545141768479
1997-02-07,1328.812314782013
1997-02-10,1333.6614769556236
1997-02-11,1334.0798035014452
1997-02-12,1344.2302275683232
1997-02-13,1352.41919325749
1997-02-14,1353.4105513581505
1997-02-17,1352.6380820679126
1997-02-18,1355.3481077294732
1997-02-19,1354.3302403693467
1997-02-20,1353.6300639195401
1997-02-21,1355.317142160399
1997-02-24,1364.27594427707
1997-02-25,1369.3756737927743
1997-02-26,1360.154914560637
1997-02-27,1352.9176637312357
1997-02-28,1345.3886407307325
1997-03-03,1344.379336854525
1997-03-04,1344.46735304065
1997-03-05,1350.1204094958844
1997-03-06,1348.7204165568992
1997-03-07,1353.7738184273585
1997-03-10,1363.5566229784254
1997-03-11,1364.461907481971
1997-03-12,1353.6598777465094
1997-03-13,1339.0778521616064
1997-03-14,1340.7977978321512
1997-03-17,1337.700646277557
1997-03-18,1335.2494654002915
1997-03-19,1331.6476212642197
1997-03-20,1322.9600857349055
1997-03-21,1329.1909618847674
1997-03-24,1328.289830790707
1997-03-25,1332.723288325671
1997-03-26,1338.6828575614752
1997-03-27,1329.4393881953554
1997-03-28,1328.7118831406146
1997-03-31,1314.9432659185852
1997-04-01,1305.786150814612
1997-04-02,1301.173501419517
1997-04-03,1297.9333544216947
1997-04-04,1301.3193937966976
1997-04-07,1301.492035317498
1997-04-08,1304.9366680775527
1997-04-09,1300.3958955054075
1997-04-10,1294.8015515974341
1997-04-11,1279.651071341237
1997-04-14,1277.2305495256946
1997-04-15,1289.1278978682685
1997-04-16,1298.1747735555593
1997-04-17,1300.4880579185406
1997-04-18,1306.7970389121997
1997-04-21,1307.904109160577
1997-04-22,1314.4785891817337
1997-04-23,1319.27849465257
1997-04-24,1317.706939932388
1997-04-25,1308.127969835317
1997-04-28,1310.8803336018593
1997-04-29,1328.4226786694296
1997-04-30,1339.6681114449023
1997-05-01,1345.0887572760444
1997-05-02,1358.3850675228346
1997-05-05,1373.4198512953687
1997-05-06,1385.4622303038434
1997-05-07,1378.967598396487
1997-05-08,1384.2538154366946
1997-05-09,1393.0330633380247
1997-05-12,1411.07151196792
1997-05-13,1411.2195336876166
1997-05-14,1416.800432533532
1997-05-15,1422.4874193968933
1997-05-16,1422.159617170204
1997-05-19,1421.3914716938082
1997-05-20,1431.967759574026
1997-05-21,1431.0297882518837
1997-05-22,1424.4195073298008
1997-05-23,1437.0434000128569
1997-05-26,1437.3697045007043
1997-05-27,1435.378110958947
1997-05-28,1438.4440863578748
1997-05-29,1435.4825874878582
1997-05-30,1431.6275492880268
1997-06-02,1435.0379759991297
1997-06-03,1437.2853382573833
1997-06-04,1435.566269158038
1997-06-05,1441.2032361731176
1997-06-06,1452.6275896778764
1997-06-09,1464.7839013934615
1997-06-10,1467.28168293304
1997-06-11,1472.9080192329109
1997-06-12,1480.6501096175296
1997-06-13,1487.848472102266
1997-06-16,1494.9695460983494
1997-06-17,1491.6677978551593
1997-06-18,1489.8625697317907
1997-06-19,1497.556841953647
1997-06-20,1497.3850655403846
1997-06-23,1485.9920370162806
1997-06-24,1498.2191687513832
1997-06-25,1504.6131769131675
1997-06-26,1502.4540766798427
1997-06-27,1499.4706845125988
1997-06-30,1498.181686233295
1997-07-01,1504.274697542542
1997-07-02,1514.214994594571
1997-07-03,1531.1954886502822
1997-07-04,1530.0204837405527
1997-07-07,1530.6274033548978
1997-07-08,1533.565807727319
1997-07-09,1526.4983217477588
1997-07-10,1530.0275499043892
1997-07-11,1533.017675588157
1997-07-14,1536.0817562813543
1997-07-15,1532.5391954876065
1997-07-16,1549.4759814353836
1997-07-17,1546.626173543047
1997-07-18,1530.3717698166026
1997-07-21,1521.6815556045226
1997-07-22,1538.7798757902085
1997-07-23,1546.125839304939
1997-07-24,1546.5101508807238
1997-07-25,1544.2921543373645
1997-07-28,1541.5833202443139
1997-07-29,1545.6240707605543
1997-07-30,1553.7081349256084
1997-07-31,1557.1292420419577
1997-08-01,1544.2387734336774
1997-08-04,1538.9753191465823
1997-08-05,1536.783679527587
1997-08-06,1549.4539440057224
1997-08-07,1545.648272999621
1997-08-08,1536.498714890455
1997-08-11,1528.096674374297
1997-08-12,1523.0696110589208
1997-08-13,1519.5800163555068
1997-08-14,1515.2524852496776
1997-08-15,1501.9437923998105
1997-08-18,1497.5157657475047
1997-08-19,1508.7057358695272
1997-08-20,1522.175879354002
1997-08-21,1515.820156906533
1997-08-22,1504.2061061921825
1997-08-25,1500.5310954006939
1997-08-26,1497.0239842790727
1997-08-27,1492.9619822214988
1997-08-28,1479.3643312921217
1997-08-29,1465.7291931261545
1997-09-01,1458.932318913841
1997-09-02,1480.585407950647
1997-09-03,1493.1303397482354
1997-09-04,1494.3266343884536
1997-09-05,1501.816587700319
1997-09-08,1505.186338078369
1997-09-09,1511.436900327832
1997-09-10,1497.77790011088
1997-09-11,1482.1369727356416
1997-09-12,1489.4741608479087
1997-09-15,1491.9887275766314
1997-09-16,1508.3142705653243
1997-09-17,1511.7662543129684
1997-09-18,1516.1658934461052
1997-09-19,1519.2244877538108
1997-09-22,1524.4619395705456
1997-09-23,1522.9876423403907
1997-09-24,1530.1053935941586
1997-09-25,1525.713988306944
1997-09-26,1529.2035253042504
1997-09-29,1535.0005093502982
1997-09-30,1535.9412567813154
1997-10-01,1541.79663254749
1997-10-02,1545.6134509636304
1997-10-03,1551.82727020109
1997-10-06,1557.987264798775
1997-10-07,1563.781132778454
1997-10-08,1560.7673645279617
1997-10-09,1552.5589887026827
1997-10-10,1549.6849390043174
1997-10-13,1550.6645217163993
1997-10-14,1549.162179838897
1997-10-15,1545.406489822994
1997-10-16,1543.111547199635
1997-10-17,1524.0680731985722
1997-10-20,1524.747681837779
1997-10-21,1539.5972279430955
1997-10-22,1536.0126247274784
1997-10-23,1499.5477910344741
1997-10-24,1492.9918317041697
1997-10-27,1425.5198116394033
1997-10-28,1431.5873329727167
1997-10-29,1455.5658138078675
1997-10-30,1432.5233885881444
1997-10-31,1446.0714089027463
1997-11-03,1473.109122156966
1997-11-04,1475.873251656979
1997-11-05,1477.5454821267338
1997-11-06,1470.5883241864842
1997-11-07,1443.7557375324393
1997-11-10,1436.3116477734804
1997-11-11,1437.1840504346105
1997-11-12,1408.603259966389
1997-11-13,1413.5357248900466
1997-11-14,1418.0445684255133
1997-11-17,1453.0949718512077
1997-11-18,1451.3605975255316
1997-11-19,1440.966267366972
1997-11-20,1458.4798497783988
1997-11-21,1472.289751321638
1997-11-24,1452.7567883048714
1997-11-25,1439.6823136174562
1997-11-26,1441.4066155307107
1997-11-27,1447.86385348957
1997-11-28,1451.1504434732683
1997-12-01,1469.523321546736
1997-12-02,1472.0784470133488
1997-12-03,1474.9314664468295
1997-12-04,1474.7961222692393
1997-12-05,1481.5772142992125
1997-12-08,1482.9829722046331
1997-12-09,1478.158065104405
1997-12-10,1469.8488911766794
1997-12-11,1442.709599090365
1997-12-12,1438.7430475554577
1997-12-15,1442.5464219500884
1997-12-16,1450.4202448410826
1997-12-17,1465.4559550259416
1997-12-18,1454.073396193067
1997-12-19,1432.436899289696
1997-12-22,1429.042233072171
1997-12-23,1424.155914524072
1997-12-24,1420.0999128246601
1997-12-25,1420.3260253235474
1997-12-26,1424.8479843852438
1997-12-29,1445.352595184114
1997-12-30,1464.1652662457443
1997-12-31,1465.0841138551414
1998-01-01,1465.1077441421196
1998-01-02,1466.442926726047
1998-01-05,1467.4940351621071
1998-01-06,1453.42332007221
1998-01-07,1448.6655197200564
1998-01-08,1436.6581092074518
1998-01-09,1405.7242332651517
1998-01-12,1391.1495173932528
1998-01-13,1412.5334938083063
1998-01-14,1426.6239141685412
1998-01-15,1421.337293698582
1998-01-16,1447.234533708166
1998-01-19,1457.212472881643
1998-01-20,1468.6685560118501
1998-01-21,1467.7044291222196
1998-01-22,1461.786937001521
1998-01-23,1463.8098004376368
1998-01-26,1469.2489875368728
1998-01-27,1482.1587399410005
1998-01-28,1492.5886446103316
1998-01-29,1496.7406768782225
1998-01-30,1492.0738952024362
1998-02-02,1518.7691476236114
1998-02-03,1528.9968981173056
1998-02-04,1533.4709880892854
1998-02-05,1541.8624282604371
1998-02-06,1549.3274646137559
1998-02-09,1546.519412404624
1998-02-10,1556.5309384803406
1998-02-11,1559.6995873821677
1998-02-12,1559.2455651838757
1998-02-13,1548.2331336526677
1998-02-16,1547.7920080573556
1998-02-17,1553.718385061915
1998-02-18,1563.0625353126707
1998-02-19,1559.7210462864798
1998-02-20,1563.0985799005082
1998-02-23,1571.2509201260177
1998-02-24,1561.6693962551544
1998-02-25,1576.3937849590352
1998-02-26,1589.0337929345023
1998-02-27,1597.8012051031324
1998-03-02,1609.2487271832827
1998-03-03,1610.270937905121
1998-03-04,1598.2941720091394
1998-03-05,1577.9657000903062
1998-03-06,1601.388051682667
1998-03-09,1602.195830667218
1998-03-10,1613.291969465123
1998-03-11,1615.6900855698298
1998-03-12,1617.5901590432409
1998-03-13,1630.665749068423
1998-03-16,1635.0929984758698
1998-03-17,1642.6599948298708
1998-03-18,1639.8415959059225
1998-03-19,1646.8503186041871
1998-03-20,1655.0650245117527
1998-03-23,1657.7512583855944
1998-03-24,1666.332216881197
1998-03-25,1672.0375335022052
1998-03-26,1673.587766196164
1998-03-27,1670.5213222718035
1998-03-30,1656.950751131525
1998-03-31,1664.0639268455134
1998-04-01,1670.8215576531802
1998-04-02,1674.1613805622712
1998-04-03,1675.2759477013446
1998-04-06,1682.1989870927416
1998-04-07,1675.0749702048631
1998-04-08,1674.5736328586665
1998-04-09,1690.77251600704
1998-04-10,1690.999293265443
1998-04-13,1689.2108845639484
1998-04-14,1703.3213828090586
1998-04-15,1709.720521344846
1998-04-16,1688.5203985147589
1998-04-17,1695.1380396454144
1998-04-20,1701.4565547963791
1998-04-21,1707.176005368998
1998-04-22,1707.6259760731082
1998-04-23,1692.1303893187135
1998-04-24,1679.9847154626405
1998-04-27,1641.8068666443232
1998-04-28,1646.6616039112314
1998-04-29,1654.9148424028622
1998-04-30,1678.9982117654856
1998-05-01,1689.7178167716509
1998-05-04,1698.9565629408696
1998-05-05,1692.0886937763344
1998-05-06,1681.2338589391313
1998-05-07,1665.435043683083
1998-05-08,1676.4670919028847
1998-05-11,1681.5765836216062
1998-05-12,1679.7875076376158
1998-05-13,1679.7533272969288
1998-05-14,1676.1623738703736
1998-05-15,1669.3407567720103
1998-05-18,1652.0133250769618
1998-05-19,1663.874151470427
1998-05-20,1677.028309063588
1998-05-21,1681.5701735301388
1998-05-22,1678.593877894993
1998-05-25,1676.4391757418377
1998-05-26,1662.895341807321
1998-05-27,1643.684227562975
1998-05-28,1647.4103521374545
1998-05-29,1645.21356832562
1998-06-01,1633.6211091511454
1998-06-02,1640.979313871121
1998-06-03,1640.128649368377
1998-06-04,1647.8479976216206
1998-06-05,1660.068169700658
1998-06-08,1664.9019770481914
1998-06-09,1664.946056431067
1998-06-10,1646.085337184635
1998-06-11,1621.2163675577133
1998-06-12,1610.7573271641656
1998-06-15,1576.7692120886213
1998-06-16,1592.068607779194
1998-06-17,1628.3216553804689
1998-06-18,1633.2946018149305
1998-06-19,1630.9361023846168
1998-06-22,1620.5391322881333
1998-06-23,1632.6567057648756
1998-06-24,1644.4284558487561
1998-06-25,1649.2835156255128
1998-06-26,1646.0669602029752
1998-06-29,1655.4046601155183
1998-06-30,1662.7206102381756
1998-07-01,1681.2117033546588
1998-07-02,1679.5630848177511
1998-07-03,1684.88109459619
1998-07-06,1693.1726623680067
1998-07-07,1696.9831907474193
1998-07-08,1704.9191942184752
1998-07-09,1692.8618853958033
1998-07-10,1691.728844326335
1998-07-13,1700.6535632518544
1998-07-14,1719.5252756084549
1998-07-15,1722.0422331915368
1998-07-16,1732.7534510261778
1998-07-17,1741.124563602967
1998-07-20,1745.5580022869149
1998-07-21,1724.3413091535933
1998-07-22,1707.814832682096
1998-07-23,1683.9573409891912
1998-07-24,1684.5262084176854
1998-07-27,1671.4781098067183
1998-07-28,1660.8101579983136
1998-07-29,1653.3790025522007
1998-07-30,1671.7668486490231
1998-07-31,1650.8177021743304
1998-08-03,1628.8044584149268
1998-08-04,1597.6439368396977
1998-08-05,1593.2572171009763
1998-08-06,1592.81902728078
1998-08-07,1598.94399773573
1998-08-10,1580.2101645495964
1998-08-11,1544.8006264126013
1998-08-12,1564.4901616280144
1998-08-13,1551.083895532428
1998-08-14,1545.1635619035228
1998-08-17,1552.7898652816086
1998-08-18,1580.626713183699
1998-08-19,1584.081667736389
1998-08-20,1575.8831900998161
1998-08-21,1542.2739439288857
1998-08-24,1544.7940318616288
1998-08-25,1554.5042491454392
1998-08-26,1529.2844757616174
1998-08-27,1474.9613687202589
1998-08-28,1456.3618291447742
1998-08-31,1408.6633380133892
1998-09-01,1432.9375024223802
1998-09-02,1445.6007911312686
1998-09-03,1435.172386850749
1998-09-04,1429.1604491486985
1998-09-07,1451.0848227084882
1998-09-08,1490.5165523009523
1998-09-09,1464.5252147065746
1998-09-10,1435.498751214694
1998-09-11,1450.4835426084912
1998-09-14,1474.9810592481706
1998-09-15,1483.7284286216775
1998-09-16,1491.9230039396216
1998-09-17,1459.4092142460092
1998-09-18,1453.0833268656033
1998-09-21,1436.7020182869496
1998-09-22,1450.109878856137
1998-09-23,1484.9537906813496
1998-09-24,1474.6541023396953
1998-09-25,1466.9756239890175
1998-09-28,1474.4729186978489
1998-09-29,1475.1660379420966
1998-09-30,1439.0308305954848
1998-10-01,1394.6769257077974
1998-10-02,1394.0753050985447
1998-10-05,1368.691473412165
1998-10-06,1382.5378227010729
1998-10-07,1391.812938486512
1998-10-08,1368.5194978038967
1998-10-09,1391.5946266841947
1998-10-12,1424.9187544228625
1998-10-13,1420.5065085615977
1998-10-14,1434.5049906368188
1998-10-15,1476.240187015157
1998-10-16,1501.8523267866997
1998-10-19,1509.5212701677121
1998-10-20,1522.1081932626091
1998-10-21,1525.412772028402
1998-10-22,1532.9706221383026
1998-10-23,1526.9461979072323
1998-10-26,1528.562569863089
1998-10-27,1529.419931768963
1998-10-28,1523.8697184478729
1998-10-29,1543.6061107426
1998-10-30,1562.583342980905
1998-11-02,1593.16226626376
1998-11-03,1588.9794550282968
1998-11-04,1609.3831565532978
1998-11-05,1615.3273642283555
1998-11-06,1618.1994094966035
1998-11-09,1595.8605489461813
1998-11-10,1585.0285468411485
1998-11-11,1588.8696157786267
1998-11-12,1574.454195539774
1998-11-13,1584.5625866481023
1998-11-16,1609.815489544529
1998-11-17,1608.8567085888758
1998-11-18,1614.284262613575
1998-11-19,1628.9126650208389
1998-11-20,1645.3631660680799
1998-11-23,1668.0001886583784
1998-11-24,1666.245778771214
1998-11-25,1665.0078411962472
1998-11-26,1674.511934789629
1998-11-27,1678.0978315408488
1998-11-30,1649.7817213068686
1998-12-01,1642.2434443281825
1998-12-02,1641.6589258493923
1998-12-03,1629.9976386813648
1998-12-04,1646.9827088328946
1998-12-07,1655.650552669946
1998-12-08,1654.446301936446
1998-12-09,1662.8393456417666
1998-12-10,1650.6857121378166
1998-12-11,1641.269757677692
1998-12-14,1620.5732244575747
1998-12-15,1632.634229340469
1998-12-16,1637.4519730399893
1998-12-17,1654.4080476404185
1998-12-18,1663.1026032413572
1998-12-21,1684.3820134907555
1998-12-22,1680.6777557060414
1998-12-23,1706.1805763867935
1998-12-24,1702.8650746586534
1998-12-25,1704.3772389856872
1998-12-28,1709.5161302513995
1998-12-29,1725.6817708438293
1998-12-30,1719.9207872947447
1998-12-31,1728.4151256917794
1999-01-01,1728.4799110804545
1999-01-04,1742.249237027815
1999-01-05,1756.890239835584
1999-01-06,1788.3011619516403
1999-01-07,1785.6366347888893
1999-01-08,1785.0075499895918
1999-01-11,1775.9443878904488
1999-01-12,1746.5249603455134
1999-01-13,1721.2228952144246
1999-01-14,1709.4021575440713
1999-01-15,1734.166372542415
1999-01-18,1747.3998034722856
1999-01-19,1754.230016198684
1999-01-20,1762.6925356519457
1999-01-21,1742.6137941619425
1999-01-22,1719.7696296906277
1999-01-25,1724.9679525227123
1999-01-26,1740.9362038908234
1999-01-27,1734.2004551580517
1999-01-28,1747.5410156522162
1999-01-29,1760.0195505153692
1999-02-01,1765.322098232158
1999-02-02,1759.9296259330827
1999-02-03,1760.2671319755323
1999-02-04,1740.918237100433
1999-02-05,1728.3562329052393
1999-02-08,1725.386890621066
1999-02-09,1694.947029756809
1999-02-10,1693.25081729326
1999-02-11,1722.0344406232184
1999-02-12,1710.821116217758
1999-02-15,1710.3397167902087
1999-02-16,1712.9638974300974
1999-02-17,1696.4953496969163
1999-02-18,1702.7415482911788
1999-02-19,1701.102102373641
1999-02-22,1728.4828480914837
1999-02-23,1731.5919513710414
1999-02-24,1722.8083007960267
1999-02-25,1716.3681480255482
1999-02-26,1709.741494619664
1999-03-01,1700.0971631331129
1999-03-02,1691.7768169522856
1999-03-03,1688.5093384890433
1999-03-04,1698.7968247533763
1999-03-05,1737.1085683881613
1999-03-08,1745.5533449200486
1999-03-09,1750.0251276228075
1999-03-10,1764.1316412790368
1999-03-11,1773.738870622275
1999-03-12,1778.9735084062593
1999-03-15,1790.7473729928822
1999-03-16,1794.5039882982378
1999-03-17,1793.027164734033
1999-03-18,1798.959337742485
1999-03-19,1798.7638162746166
1999-03-22,1791.7294233132486
1999-03-23,1758.3229808567637
1999-03-24,1754.7738722593117
1999-03-25,1779.9276378972645
1999-03-26,1768.3408444498123
1999-03-29,1792.1764767316065
1999-03-30,1786.466870517343
1999-03-31,1787.1428227520692
1999-04-01,1797.046969394158
1999-04-02,1795.968673554023
1999-04-05,1810.1204765186135
1999-04-06,1819.5591805379922
1999-04-07,1829.8385274013917
1999-04-08,1849.7912949874303
1999-04-09,1854.545722384996
1999-04-12,1862.368231829917
1999-04-13,1864.867813881063
1999-04-14,1857.3242350815726
1999-04-15,1847.6112759721218
1999-04-16,1849.8134707454392
1999-04-19,1831.7869975261324
1999-04-20,1831.2562996928311
1999-04-21,1848.3430281618628
1999-04-22,1868.8226709373275
1999-04-23,1876.5766898716886
1999-04-26,1884.8310831413671
1999-04-27,1895.8524941068888
1999-04-28,1888.4656078784997
1999-04-29,1879.5842905282238
1999-04-30,1877.0827792650753
1999-05-03,1890.2619078307227
1999-05-04,1879.002733627229
1999-05-05,1884.4600912432784
1999-05-06,1886.6392020791504
1999-05-07,1889.8897149489342
1999-05-10,1892.9023377066442
1999-05-11,1897.8746550855078
1999-05-12,1899.3737487223696
1999-05-13,1901.8405890432114
1999-05-14,1874.2423090197087
1999-05-17,1857.875919969287
1999-05-18,1859.8851143050808
1999-05-19,1865.5294090919272
1999-05-20,1865.3098684430352
1999-05-21,1857.1450886075108
1999-05-24,1838.2998271544166
1999-05-25,1815.8346919448961
1999-05-26,1823.9039697300811
1999-05-27,1804.1217394851365
1999-05-28,1819.2956017430017
1999-05-31,1820.2663255327118
1999-06-01,1820.3410427760007
1999-06-02,1821.709707930815
1999-06-03,1825.4734959169878
1999-06-04,1846.942374254538
1999-06-07,1863.796713486217
1999-06-08,1862.042102813217
1999-06-09,1867.341909541983
1999-06-10,1859.4114428369967
1999-06-11,1860.5679604932384
1999-06-14,1846.9653453619521
1999-06-15,1850.533647992352
1999-06-16,1874.2875914853548
1999-06-17,1888.750175986118
1999-06-18,1894.6250138823618
1999-06-21,1905.7201587904237
1999-06-22,1897.5963303510298
1999-06-23,1887.7974209408262
1999-06-24,1871.3572087766545
1999-06-25,1875.4593657765326
1999-06-28,1885.9644929766007
1999-06-29,1900.6533588369373
1999-06-30,1913.4345196749402
1999-07-01,1934.615531256524
1999-07-02,1946.8457766924316
1999-07-05,1959.644848129085
1999-07-06,1957.0164094482625
1999-07-07,1953.4259392557287
1999-07-08,1947.4252376344348
1999-07-09,1954.6212443377292
1999-07-12,1954.0819622104018
1999-07-13,1945.7201510974714
1999-07-14,1956.6556575595414
1999-07-15,1976.6430912252583
1999-07-16,1976.1958302679536
1999-07-19,1970.5534182972058
1999-07-20,1950.205693743771
1999-07-21,1947.9478171055882
1999-07-22,1926.2925154706013
1999-07-23,1912.209692083581
1999-07-26,1903.4004883250668
1999-07-27,1915.512889556599
1999-07-28,1923.9468882979806
1999-07-29,1907.80706823695
1999-07-30,1911.0135011071532
1999-08-02,1904.222621402359
1999-08-03,1898.3852956049902
1999-08-04,1886.147429970175
1999-08-05,1876.1957961046119
1999-08-06,1862.7794319509546
1999-08-09,1858.5715614219641
1999-08-10,1842.398301645109
1999-08-11,1854.2635131062227
1999-08-12,1866.2046957045304
1999-08-13,1890.9062954074234
1999-08-16,1904.0024204292017
1999-08-17,1912.2817016146812
1999-08-18,1913.4023221597868
1999-08-19,1906.8573513199483
1999-08-20,1925.8152715430017
1999-08-23,1950.52137617422
1999-08-24,1947.5598867835834
1999-08-25,1962.078587477682
1999-08-26,1945.5198255763733
1999-08-27,1937.0020464650345
1999-08-30,1923.300148277168
1999-08-31,1915.3501998492584
1999-09-01,1934.6765439581768
1999-09-02,1924.5826990613482
1999-09-03,1954.6445329573037
1999-09-06,1964.3132953980485
1999-09-07,1956.2469886715278
1999-09-08,1950.2045414139877
1999-09-09,1964.8129379517766
1999-09-10,1967.665666184124
1999-09-13,1965.7650128271791
1999-09-14,1958.5412970302066
1999-09-15,1944.1261383911535
1999-09-16,1930.6455417852926
1999-09-17,1939.5748770489722
1999-09-20,1945.5559840284122
1999-09-21,1930.8642360387048
1999-09-22,1923.0897082675474
1999-09-23,1901.9034402454497
1999-09-24,1884.651222390136
1999-09-27,1888.7409847723084
1999-09-28,1892.151875477732
1999-09-29,1884.5928555883968
1999-09-30,1904.28526090509
1999-10-01,1908.989241980956
1999-10-04,1927.846182239403
1999-10-05,1927.0647749492632
1999-10-06,1947.7538724149965
1999-10-07,1952.7391710225472
1999-10-08,1961.051723550146
1999-10-11,1966.889036824828
1999-10-12,1953.9276515470688
1999-10-13,1922.8600360112234
1999-10-14,1921.7282423136314
1999-10-15,1889.3331609996396
1999-10-18,1871.6105142897247
1999-10-19,1886.72599505656
1999-10-20,1912.7088794530591
1999-10-21,1909.0961058002117
1999-10-22,1929.5005031867122
1999-10-25,1927.6444032587171
1999-10-26,1922.2547018268872
1999-10-27,1923.8276786376593
