Date,ACWI ex IRELAND IMI
1997-04-28,1309.6212717762148
1997-04-29,1327.1084129695264
1997-04-30,1338.3577892447356
1997-05-01,1343.729109967331
1997-05-02,1357.0147903086424
1997-05-05,1372.0184366043143
1997-05-06,1383.9838426824456
1997-05-07,1377.4927323326974
1997-05-08,1382.8063312109132
1997-05-09,1391.5377517829272
1997-05-12,1409.511059551193
1997-05-13,1409.590193006805
1997-05-14,1415.1408992758234
1997-05-15,1420.8103006530087
1997-05-16,1420.4982487226698
1997-05-19,1419.7728257550261
1997-05-20,1430.3529428227025
1997-05-21,1429.424049510463
1997-05-22,1422.8837752163909
1997-05-23,1435.5037966959228
1997-05-26,1435.8172898903645
1997-05-27,1433.857263623847
1997-05-28,1436.9377670734173
1997-05-29,1433.987185463718
1997-05-30,1430.2482055177998
1997-06-02,1433.7519160665245
1997-06-03,1435.9888803362996
1997-06-04,1434.2638358117167
1997-06-05,1439.8153365570238
1997-06-06,1451.1885952660753
1997-06-09,1463.283090485556
1997-06-10,1465.8019950690498
1997-06-11,1471.508599360045
1997-06-12,1479.2723965847854
1997-06-13,1486.4656414169708
1997-06-16,1493.5047190660102
1997-06-17,1490.1921108283182
1997-06-18,1488.386161174579
1997-06-19,1496.0694783820134
1997-06-20,1495.8944135466975
1997-06-23,1484.4910869540176
1997-06-24,1496.6872792507265
1997-06-25,1503.0280212019911
1997-06-26,1500.894437373412
1997-06-27,1497.9374105368092
1997-06-30,1496.6425403432577
1997-07-01,1502.7416554629249
1997-07-02,1512.7066549076355
1997-07-03,1529.6170329923698
1997-07-04,1528.4603585335042
1997-07-07,1529.0295185907357
1997-07-08,1531.9463663178715
1997-07-09,1524.8957514098151
1997-07-10,1528.4051630137249
1997-07-11,1531.3526750554136
1997-07-14,1534.3977806531532
1997-07-15,1530.8083991887233
1997-07-16,1547.6735912570382
1997-07-17,1544.7798710536786
1997-07-18,1528.5236412375175
1997-07-21,1519.8627062959456
1997-07-22,1536.9197183184872
1997-07-23,1544.2800301734737
1997-07-24,1544.6954648064802
1997-07-25,1542.5371121752223
1997-07-28,1539.8195471872539
1997-07-29,1543.8499060111976
1997-07-30,1551.927651362906
1997-07-31,1555.2924650597388
1997-08-01,1542.4709257959291
1997-08-04,1537.257771234562
1997-08-05,1535.0403277927244
1997-08-06,1547.7056690535558
1997-08-07,1543.8926857929612
1997-08-08,1534.740217836292
1997-08-11,1526.333488627838
1997-08-12,1521.2913510615258
1997-08-13,1517.7785809544564
1997-08-14,1513.4792357570511
1997-08-15,1500.2230372041122
1997-08-18,1495.7978059790755
1997-08-19,1506.9912798292446
1997-08-20,1520.4877156262312
1997-08-21,1514.1150763297906
1997-08-22,1502.4837430753055
1997-08-25,1498.8004249397143
1997-08-26,1495.2798193313945
1997-08-27,1491.215046209288
1997-08-28,1477.602201690255
1997-08-29,1463.9843789293357
1997-09-01,1457.2026908819512
1997-09-02,1478.8570279664234
1997-09-03,1491.4549906286165
1997-09-04,1492.6011213774912
1997-09-05,1500.0290926589935
1997-09-08,1503.3775164233434
1997-09-09,1509.6187703558385
1997-09-10,1495.9860400323473
1997-09-11,1480.3937822368214
1997-09-12,1487.6877149621578
1997-09-15,1490.1769194627477
1997-09-16,1506.4951168224668
1997-09-17,1509.9380877596195
1997-09-18,1514.3065655015257
1997-09-19,1517.3534447927732
1997-09-22,1522.6307851642152
1997-09-23,1521.117715599138
1997-09-24,1528.1768212765767
1997-09-25,1523.7372002275883
1997-09-26,1527.2043764057155
1997-09-29,1532.963289672849
1997-09-30,1533.8993912465917
1997-10-01,1539.7151893789264
1997-10-02,1543.4668730976261
1997-10-03,1549.6254589839823
1997-10-06,1555.751306269632
1997-10-07,1561.4798741104655
1997-10-08,1558.449430582284
1997-10-09,1550.2966909210807
1997-10-10,1547.4075865773987
1997-10-13,1548.3625667329177
1997-10-14,1546.8024008682864
1997-10-15,1543.0408377162644
1997-10-16,1540.7578269847882
1997-10-17,1521.7620828996053
1997-10-20,1522.411583024883
1997-10-21,1537.2462008957339
1997-10-22,1533.6777791837399
1997-10-23,1497.2883857321995
1997-10-24,1490.7036064698325
1997-10-27,1423.1999464251683
1997-10-28,1429.3555196563173
1997-10-29,1453.2916149655964
1997-10-30,1430.293927322987
1997-10-31,1443.7985972255706
1997-11-03,1470.8323285874299
1997-11-04,1473.5131651651113
1997-11-05,1475.2033133890657
1997-11-06,1468.197846742852
1997-11-07,1441.3672946971963
1997-11-10,1433.9353586304999
1997-11-11,1434.7891561829313
1997-11-12,1406.2601276770984
1997-11-13,1411.1647329253622
1997-11-14,1415.6453816920655
1997-11-17,1450.6026595570654
1997-11-18,1448.832507146045
1997-11-19,1438.4681756862474
1997-11-20,1455.936266369845
1997-11-21,1469.7344570846694
1997-11-24,1450.2517784817676
1997-11-25,1437.1846192461849
1997-11-26,1438.8874568176052
1997-11-27,1445.3077873570953
1997-11-28,1448.5625048492097
1997-12-01,1466.8550259426581
1997-12-02,1469.4261511105067
1997-12-03,1472.257711611298
1997-12-04,1472.0433436695514
1997-12-05,1478.7890068496629
1997-12-08,1480.1598042806188
1997-12-09,1475.2535930869751
1997-12-10,1466.9991858800768
1997-12-11,1439.9522983673671
1997-12-12,1435.968360444577
1997-12-15,1439.7655364604464
1997-12-16,1447.6120363467119
1997-12-17,1462.660526157263
1997-12-18,1451.2512252928625
1997-12-19,1429.6209396404306
1997-12-22,1426.2283343342958
1997-12-23,1421.3326826582224
1997-12-24,1417.2965252954168
1997-12-25,1417.520421481647
1997-12-26,1422.0332631282465
1997-12-29,1442.5130032329967
1997-12-30,1461.3124216834206
1997-12-31,1462.23157160473
1998-01-01,1462.2557716969984
1998-01-02,1463.6057650419314
1998-01-05,1464.5743170010269
1998-01-06,1450.4390207938259
1998-01-07,1445.585009724037
1998-01-08,1433.4232509456058
1998-01-09,1402.52190714627
1998-01-12,1387.969948737258
1998-01-13,1409.21271041703
1998-01-14,1423.2328365415583
1998-01-15,1417.8640004930216
1998-01-16,1443.7427048462453
1998-01-19,1453.736696849034
1998-01-20,1465.1420168688007
1998-01-21,1464.1350922734973
1998-01-22,1458.1895407025488
1998-01-23,1460.1558216065498
1998-01-26,1465.592497233093
1998-01-27,1478.45135998357
1998-01-28,1488.8659571031742
1998-01-29,1493.0096312770902
1998-01-30,1488.3780400486007
1998-02-02,1515.0232417659754
1998-02-03,1525.1358469656377
1998-02-04,1529.5333730978134
1998-02-05,1537.8574555209975
1998-02-06,1545.3222477857817
1998-02-09,1542.54218302325
1998-02-10,1552.5361055276665
1998-02-11,1555.6975883318742
1998-02-12,1555.213876934452
1998-02-13,1544.268752649624
1998-02-16,1543.8191671578709
1998-02-17,1549.8023044999932
1998-02-18,1559.0939592860836
1998-02-19,1555.7457718372311
1998-02-20,1559.05685788533
1998-02-23,1567.1252240465155
1998-02-24,1557.5212958999311
1998-02-25,1572.1876757237414
1998-02-26,1584.7785660724164
1998-02-27,1593.579508228011
1998-03-02,1604.9929722874172
1998-03-03,1606.0261750181073
1998-03-04,1594.1301920207015
1998-03-05,1573.919453704209
1998-03-06,1597.2834113364383
1998-03-09,1598.0808621484648
1998-03-10,1609.193007431784
1998-03-11,1611.6018832824407
1998-03-12,1613.4776896529286
1998-03-13,1626.5080840786025
1998-03-16,1630.952631663774
1998-03-17,1638.4972282764134
1998-03-18,1635.5551510870125
1998-03-19,1642.4843611930007
1998-03-20,1650.742971797302
1998-03-23,1653.398518353761
1998-03-24,1661.9544825400208
1998-03-25,1667.6056017994526
1998-03-26,1669.174742534247
1998-03-27,1666.0929136591037
1998-03-30,1652.5815498034574
1998-03-31,1659.7615537491786
1998-04-01,1666.4388153311154
1998-04-02,1669.7858937095
1998-04-03,1670.8832948054728
1998-04-06,1677.8134198779715
1998-04-07,1670.7086927254907
1998-04-08,1670.2192012460964
1998-04-09,1686.353021592199
1998-04-10,1686.5763483332405
1998-04-13,1684.7683630847912
1998-04-14,1698.7064368398323
1998-04-15,1705.0045463078188
1998-04-16,1683.8130565240954
1998-04-17,1690.393453101896
1998-04-20,1696.6141704658417
1998-04-21,1702.2529451700057
1998-04-22,1702.7254348187869
1998-04-23,1687.2891486203503
1998-04-24,1675.1687346479698
1998-04-27,1637.0905649877282
1998-04-28,1642.0143529002116
1998-04-29,1650.2796631355313
1998-04-30,1674.2559229471815
1998-05-01,1684.8767719118991
1998-05-04,1694.099412780143
1998-05-05,1687.196463998562
1998-05-06,1676.3492138454158
1998-05-07,1660.649520620526
1998-05-08,1671.6628808633584
1998-05-11,1676.6859886735263
1998-05-12,1674.9018125233222
1998-05-13,1674.7793292505467
1998-05-14,1671.242599707004
1998-05-15,1664.4055514950867
1998-05-18,1647.165461341011
1998-05-19,1658.9580312126654
1998-05-20,1672.12562353357
1998-05-21,1676.629928497603
1998-05-22,1673.7173013804634
1998-05-25,1671.5769120776101
1998-05-26,1658.0484894329475
1998-05-27,1638.9872879691359
1998-05-28,1642.6482324774347
1998-05-29,1640.4129525224082
1998-06-01,1628.8188593629052
1998-06-02,1636.1631763946896
1998-06-03,1635.319778330988
1998-06-04,1643.0442060470248
1998-06-05,1655.2188982709044
1998-06-08,1659.9870401374978
1998-06-09,1660.003123626122
1998-06-10,1641.2271096705567
1998-06-11,1616.4570033479238
1998-06-12,1605.9851249433088
1998-06-15,1572.0865509575378
1998-06-16,1587.2894964490558
1998-06-17,1623.474542004953
1998-06-18,1628.3863139629132
1998-06-19,1626.0091194286952
1998-06-22,1615.633468478381
1998-06-23,1627.6798634367776
1998-06-24,1639.369895965491
1998-06-25,1644.13129694607
1998-06-26,1640.9252499122715
1998-06-29,1650.199830771646
1998-06-30,1657.4842199143775
1998-07-01,1675.9152854275717
1998-07-02,1674.2188974603741
1998-07-03,1679.4757517626592
1998-07-06,1687.7160730562118
1998-07-07,1691.4614200973513
1998-07-08,1699.3945879617308
1998-07-09,1687.3466539655349
1998-07-10,1686.2181621016643
1998-07-13,1695.0958821739034
1998-07-14,1713.9576518656595
1998-07-15,1716.5634865463849
1998-07-16,1727.3038933705589
1998-07-17,1735.714054377003
1998-07-20,1740.1014041805824
1998-07-21,1718.925219452402
1998-07-22,1702.5270062374827
1998-07-23,1678.8328687224823
1998-07-24,1679.3783686147135
1998-07-27,1666.395301594963
1998-07-28,1655.7463725259533
1998-07-29,1648.3593011185035
1998-07-30,1666.6154572833186
1998-07-31,1645.7507071629516
1998-08-03,1623.8005314639117
1998-08-04,1592.681119389744
1998-08-05,1588.3363588758893
1998-08-06,1587.8782365827872
1998-08-07,1593.9028808191176
1998-08-10,1575.1965622230205
1998-08-11,1539.919331353226
1998-08-12,1559.5145968672211
1998-08-13,1546.243599082174
1998-08-14,1540.3646946605982
1998-08-17,1547.9048491452768
1998-08-18,1575.6028709779114
1998-08-19,1578.9904611031902
1998-08-20,1570.7410811831878
1998-08-21,1537.2539909746486
1998-08-24,1539.7449115798672
1998-08-25,1549.3970611463596
1998-08-26,1524.239737891767
1998-08-27,1470.0978921082406
1998-08-28,1451.6240890442132
1998-08-31,1404.0334308954305
1998-09-01,1428.4135685375668
1998-09-02,1440.991923515904
1998-09-03,1430.5354781332155
1998-09-04,1424.5620928499832
1998-09-07,1446.4657596474754
1998-09-08,1485.599807417827
1998-09-09,1459.5439406283656
1998-09-10,1430.5687759829302
1998-09-11,1445.5367620352786
1998-09-14,1469.9198456974827
1998-09-15,1478.7456613172462
1998-09-16,1486.8822607454547
1998-09-17,1454.4453350293647
1998-09-18,1448.1455736343632
1998-09-21,1431.8509053373505
1998-09-22,1445.2533465885706
1998-09-23,1480.035550034923
1998-09-24,1469.6373339332986
1998-09-25,1461.994441119144
1998-09-28,1469.4708867041666
1998-09-29,1470.1313677362352
1998-09-30,1434.109657828213
1998-10-01,1389.9578739664735
1998-10-02,1389.5125773978414
1998-10-05,1364.3182642543031
1998-10-06,1378.0181431968972
1998-10-07,1387.1829117008583
1998-10-08,1364.0416076426006
1998-10-09,1387.112982428239
1998-10-12,1420.1775424731375
1998-10-13,1415.7596765044195
1998-10-14,1429.7496761033847
1998-10-15,1471.2410457504584
1998-10-16,1496.7039210036005
1998-10-19,1504.3826446484202
1998-10-20,1516.9765296413507
1998-10-21,1520.1961520592142
1998-10-22,1527.7642993766442
1998-10-23,1521.8416243282966
1998-10-26,1523.4561190797613
1998-10-27,1524.251948360611
1998-10-28,1518.7569958787785
1998-10-29,1538.411787077932
1998-10-30,1557.3732897663838
1998-11-02,1587.8568999849879
1998-11-03,1583.775709274072
1998-11-04,1604.24368975721
1998-11-05,1610.2264425727465
1998-11-06,1613.181510101368
1998-11-09,1590.9124379551245
1998-11-10,1580.0619424837
1998-11-11,1583.9542525437394
1998-11-12,1569.6002383146915
1998-11-13,1579.6298764685819
1998-11-16,1604.715419677531
1998-11-17,1603.7234722111418
1998-11-18,1609.153438201193
1998-11-19,1623.7764085409244
1998-11-20,1640.186685918822
1998-11-23,1662.7268443338392
1998-11-24,1661.003417230166
1998-11-25,1659.7776469184141
1998-11-26,1669.2941547347966
1998-11-27,1672.898737029099
1998-11-30,1644.6442234450203
1998-12-01,1637.213522299991
1998-12-02,1636.4331362563034
1998-12-03,1624.7322192520737
1998-12-04,1641.6458104539277
1998-12-07,1650.2983838589762
1998-12-08,1649.1130397517486
1998-12-09,1657.4030038950991
1998-12-10,1645.1715214805959
1998-12-11,1635.7704987425852
1998-12-14,1615.1318333820648
1998-12-15,1627.1746573182434
1998-12-16,1631.8906232267914
1998-12-17,1648.7882147133703
1998-12-18,1657.4180014445274
1998-12-21,1678.6129904805912
1998-12-22,1674.9369958941234
1998-12-23,1700.3537014420738
1998-12-24,1697.0189521774519
1998-12-25,1698.5256118096436
1998-12-28,1703.587688697058
1998-12-29,1719.6795334541425
1998-12-30,1713.8919025447126
1998-12-31,1722.3456740012452
1999-01-01,1722.4115797619115
1999-01-04,1736.0950795129806
1999-01-05,1750.5847838672196
1999-01-06,1781.7761730434431
1999-01-07,1779.1695115682937
1999-01-08,1778.598880359764
1999-01-11,1769.5002225559704
1999-01-12,1740.1514781444669
1999-01-13,1714.861909400352
1999-01-14,1702.999638324237
1999-01-15,1727.7834255785106
1999-01-18,1740.9363831408452
1999-01-19,1747.7019394456056
1999-01-20,1756.107298059728
1999-01-21,1736.0415351411477
1999-01-22,1713.3337026856411
1999-01-25,1718.616124172213
1999-01-26,1734.5775661598304
1999-01-27,1727.9137755516317
1999-01-28,1741.2529307074801
1999-01-29,1753.7262905863927
1999-02-01,1759.011779979599
1999-02-02,1753.5088848805285
1999-02-03,1753.7849011627786
1999-02-04,1734.6270807002313
1999-02-05,1722.1736073072173
1999-02-08,1719.2418266502914
1999-02-09,1688.9490929829594
1999-02-10,1687.2823649380532
1999-02-11,1716.0580778932779
1999-02-12,1704.779403369643
1999-02-15,1704.3247114401522
1999-02-16,1706.925590199321
1999-02-17,1690.5451779618334
1999-02-18,1696.8538040981582
1999-02-19,1695.27190827672
1999-02-22,1722.5815073185718
1999-02-23,1725.6244614734042
1999-02-24,1716.9031397757776
1999-02-25,1710.4064801647733
1999-02-26,1703.74485723417
1999-03-01,1694.1605770888245
1999-03-02,1685.8695033032182
1999-03-03,1682.6515717470788
1999-03-04,1692.9898505505726
1999-03-05,1731.1205037365767
1999-03-08,1739.5146881124947
1999-03-09,1744.0295652867976
1999-03-10,1758.110198054227
1999-03-11,1767.7200602286925
1999-03-12,1772.9456163177867
1999-03-15,1784.7476445490015
1999-03-16,1788.5574639339918
1999-03-17,1787.0782873392943
1999-03-18,1792.988895510029
1999-03-19,1792.7787440232032
1999-03-22,1785.739831414645
1999-03-23,1752.4253405591874
1999-03-24,1748.9683682426687
1999-03-25,1774.0994303470766
1999-03-26,1762.670444792649
1999-03-29,1786.4171739320036
1999-03-30,1780.701200615167
1999-03-31,1781.400444236839
1999-04-01,1791.2774748994527
1999-04-02,1790.2126305660815
1999-04-05,1804.3667652568724
1999-04-06,1813.7479957494666
1999-04-07,1824.0241994859302
1999-04-08,1843.9743267519946
1999-04-09,1848.782097902121
1999-04-12,1856.580063855104
1999-04-13,1859.0882107661294
1999-04-14,1851.662373010935
1999-04-15,1842.1213698950053
1999-04-16,1844.3707353294637
1999-04-19,1826.5215580113434
1999-04-20,1826.024115739333
1999-04-21,1843.0047881125736
1999-04-22,1863.284879806896
1999-04-23,1870.983044277464
1999-04-26,1879.2183758875028
1999-04-27,1890.0703381211256
1999-04-28,1882.811141198384
1999-04-29,1874.0071814884006
1999-04-30,1871.544893850041
1999-05-03,1884.7140358854804
1999-05-04,1873.4662139324803
1999-05-05,1878.8848571340704
1999-05-06,1881.0839188085608
1999-05-07,1884.4095586898372
1999-05-10,1887.5532009245753
1999-05-11,1892.5211351056687
1999-05-12,1893.9962596868322
1999-05-13,1896.5781473239272
1999-05-14,1869.044609555704
1999-05-17,1852.710895043231
1999-05-18,1854.721915176482
1999-05-19,1860.291467631395
1999-05-20,1860.0130985133
1999-05-21,1851.9151110879377
1999-05-24,1832.9990692610636
1999-05-25,1810.6593647143916
1999-05-26,1818.7804445886086
1999-05-27,1799.0834990113276
1999-05-28,1814.2441981942359
1999-05-31,1815.215945774222
1999-06-01,1815.3306137031616
1999-06-02,1816.6804771281477
1999-06-03,1820.4392904338245
1999-06-04,1841.8743018421876
1999-06-07,1858.704641555335
1999-06-08,1856.8902428300596
1999-06-09,1862.1502054507773
1999-06-10,1854.2471875070075
1999-06-11,1855.3872947573934
1999-06-14,1841.879530768445
1999-06-15,1845.4811166184963
1999-06-16,1869.2388635089346
1999-06-17,1883.6509099181142
1999-06-18,1889.3999191251967
1999-06-21,1900.4329123723123
1999-06-22,1892.364900946968
1999-06-23,1882.5584749406798
1999-06-24,1866.2097749512911
1999-06-25,1870.2800186187737
1999-06-28,1880.8415719352472
1999-06-29,1895.517543488191
1999-06-30,1908.3145289837232
1999-07-01,1929.437839753239
1999-07-02,1941.665059727995
1999-07-05,1954.3886319971941
1999-07-06,1951.7851312985879
1999-07-07,1948.2135014506778
1999-07-08,1942.1970584932167
1999-07-09,1949.369006071632
1999-07-12,1948.8146870915161
1999-07-13,1940.4959024923658
1999-07-14,1951.35859931013
1999-07-15,1971.2912927982993
1999-07-16,1970.8541107878261
1999-07-19,1965.2078483389441
1999-07-20,1944.887928567696
1999-07-21,1942.6552691555733
1999-07-22,1921.057039233154
1999-07-23,1907.0120439173384
1999-07-26,1898.1989261263184
1999-07-27,1910.223054421321
1999-07-28,1918.655065518377
1999-07-29,1902.4965695285894
1999-07-30,1905.6724281404329
1999-08-02,1898.9084532123225
1999-08-03,1893.1310812658219
1999-08-04,1880.9882085833708
1999-08-05,1871.0687362156268
1999-08-06,1857.6834203097585
1999-08-09,1853.484055708074
1999-08-10,1837.3386243697532
1999-08-11,1849.202131662055
1999-08-12,1861.0175125508188
1999-08-13,1885.6914429491635
1999-08-16,1898.7359038999396
1999-08-17,1907.0373178441669
1999-08-18,1908.104035047421
1999-08-19,1901.5288260919826
1999-08-20,1920.3845597628583
1999-08-23,1945.0378340666223
1999-08-24,1942.0918564662325
1999-08-25,1956.640400218887
1999-08-26,1940.1423671507716
1999-08-27,1931.586954881367
1999-08-30,1917.926362192159
1999-08-31,1909.989207916025
1999-09-01,1929.2139502023938
1999-09-02,1919.0923269693533
1999-09-03,1949.1089711539694
1999-09-06,1958.7864349127044
1999-09-07,1950.764337246764
1999-09-08,1944.7693260336648
1999-09-09,1959.4412538818149
1999-09-10,1962.311087369461
1999-09-13,1960.5363561630775
1999-09-14,1953.3867924468575
1999-09-15,1939.0035361036428
1999-09-16,1925.6156499239814
1999-09-17,1934.497851390529
1999-09-20,1940.4568139244143
1999-09-21,1925.7167640133462
1999-09-22,1917.9316700594397
1999-09-23,1896.758100027135
1999-09-24,1879.547305248304
1999-09-27,1883.651455339825
1999-09-28,1886.9835903023395
1999-09-29,1879.3798829133077
1999-09-30,1898.9704640857672
1999-10-01,1903.6478904523829
1999-10-04,1922.4219062095897
1999-10-05,1921.6279550408249
1999-10-06,1942.2557748948802
1999-10-07,1947.1951659778417
1999-10-08,1955.486246516514
1999-10-11,1961.2681191933254
1999-10-12,1948.3439856849152
1999-10-13,1917.2798319837243
1999-10-14,1916.1220969324202
1999-10-15,1883.7388764492243
1999-10-18,1866.1024146116577
1999-10-19,1881.210935784168
1999-10-20,1907.2264255745092
1999-10-21,1903.6640893203062
1999-10-22,1924.0355523046996
1999-10-25,1922.1544433286779
1999-10-26,1916.864213792811
1999-10-27,1918.4736168230977
1999-10-28,1957.3235933172773
1999-10-29,1991.016272016202
1999-11-01,1987.7105548056625
1999-11-02,1988.0225069314636
1999-11-03,1995.066691403344
1999-11-04,2012.0542924064346
1999-11-05,2015.6500138776937
1999-11-08,2017.5259192724757
1999-11-09,2017.2545836503705
1999-11-10,2033.5903693484795
1999-11-11,2043.4467443330793
1999-11-12,2052.754856787216
1999-11-15,2058.9188772692582
1999-11-16,2075.423902364791
1999-11-17,2074.6904840179313
1999-11-18,2091.901942125935
1999-11-19,2092.670964794149
1999-11-22,2096.6706063566135
1999-11-23,2087.2848111674944
1999-11-24,2091.0599305309634
1999-11-25,2099.9410261311377
1999-11-26,2110.6814973374726
1999-11-29,2105.1673775467166
1999-11-30,2077.568675993479
1999-12-01,2081.5131235003746
1999-12-02,2090.52398581821
1999-12-03,2121.014056044004
1999-12-06,2132.1529812776057
1999-12-07,2132.3184733286416
1999-12-08,2127.5899636458407
1999-12-09,2130.4230949487974
1999-12-10,2140.232768597366
1999-12-13,2138.885448674253
1999-12-14,2119.955302025132
1999-12-15,2117.9226937284016
1999-12-16,2137.7545537805245
1999-12-17,2144.090834465409
1999-12-20,2148.1298836564124
1999-12-21,2162.2089048499975
1999-12-22,2179.9147916638017
1999-12-23,2207.0842011330124
1999-12-24,2215.7359447681533
1999-12-27,2212.9781086138455
1999-12-28,2222.6376061990354
1999-12-29,2235.9024577057207
1999-12-30,2246.247729247663
1999-12-31,2252.793465454537
2000-01-03,2256.042646464167
2000-01-04,2193.300623886752
2000-01-05,2159.4656745090824
2000-01-06,2133.530277831132
2000-01-07,2177.2718361734505
2000-01-10,2209.052472848468
2000-01-11,2201.784045040466
2000-01-12,2188.806322416509
2000-01-13,2211.8589847834473
2000-01-14,2227.9956241607697
2000-01-17,2243.139851802111
2000-01-18,2226.644183498666
2000-01-19,2216.7775988556273
2000-01-20,2214.322999011536
2000-01-21,2212.3548265124646
2000-01-24,2185.505670199804
2000-01-25,2177.2180719139856
2000-01-26,2183.0603165037637
2000-01-27,2186.5661980131094
2000-01-28,2150.672392507267
2000-01-31,2148.7358948012766
2000-02-01,2164.132803153064
2000-02-02,2176.794996597724
2000-02-03,2214.258273972737
2000-02-04,2219.854647565916
2000-02-07,2220.3556340201353
2000-02-08,2246.8845900721444
2000-02-09,2234.795215280606
2000-02-10,2236.0787956892746
2000-02-11,2218.487194412646
2000-02-14,2210.426883123752
2000-02-15,2205.152507971414
2000-02-16,2203.607059072979
2000-02-17,2219.8882601381833
2000-02-18,2187.1848129798473
2000-02-21,2171.6822031160114
2000-02-22,2173.2073246122704
2000-02-23,2193.9901016841495
2000-02-24,2196.0716306588142
2000-02-25,2191.3984688318424
2000-02-28,2190.3552632611395
2000-02-29,2209.7464383000115
2000-03-01,2246.6858548393043
2000-03-02,2256.878091032915
2000-03-03,2280.166924262552
2000-03-06,2271.551605747463
2000-03-07,2245.189935686256
2000-03-08,2244.5234218274595
2000-03-09,2281.042025797285
2000-03-10,2277.6945408083584
2000-03-13,2230.6636519275157
2000-03-14,2208.444401761547
2000-03-15,2208.4979455087587
2000-03-16,2272.660893823396
2000-03-17,2287.600383349824
2000-03-20,2272.756972418207
2000-03-21,2294.7952559902
2000-03-22,2303.4517730616917
2000-03-23,2320.8024599738014
2000-03-24,2337.169163472622
2000-03-27,2336.759927051524
2000-03-28,2328.211934197507
2000-03-29,2317.199305062686
2000-03-30,2275.606980606495
2000-03-31,2297.1258877260257
2000-04-03,2265.105639622197
2000-04-04,2238.7960811691332
2000-04-05,2229.000254978468
2000-04-06,2253.326807631028
2000-04-07,2281.9888678261395
2000-04-10,2266.0400352528713
2000-04-11,2239.327353039344
