Date,ACWI ex USA IMI
1994-05-31,364.6251991134114
1994-06-30,370.681920817342
1994-07-29,373.79680510515556
1994-08-31,384.06225408205023
1994-09-30,375.15451712641766
1994-10-31,384.1542207504129
1994-11-30,363.4463948939314
1994-12-30,365.7771676322412
1995-01-31,350.4328976516409
1995-02-28,345.7506171972696
1995-03-31,365.13382031959037
1995-04-28,377.550385426411
1995-05-31,374.267414795123
1995-06-30,369.17729169504975
1995-07-31,389.06066435240365
1995-08-31,376.3522383696785
1995-09-29,382.1424145299897
1995-10-31,372.01116396703566
1995-11-30,378.85552931153086
1995-12-29,393.14420098334415
1996-01-31,397.96070784306056
1996-02-29,398.97299684965105
1996-03-29,406.28605374686293
1996-04-30,421.2677436191342
1996-05-31,416.0018392500856
1996-06-28,417.8646958915959
1996-07-31,402.6408849543975
1996-08-30,404.82800251600685
1996-09-30,412.6238712004124
1996-10-31,407.3279641493164
1996-11-29,419.30874114902394
1996-12-31,413.2889375111384
1997-01-01,413.29670370546324
1997-01-02,410.4932083815676
1997-01-03,410.5436308481038
1997-01-06,412.74967707347884
1997-01-07,412.4252025507683
1997-01-08,411.4409277385253
1997-01-09,408.3804898883734
1997-01-10,403.5846569567209
1997-01-13,407.99144170106547
1997-01-14,409.4521129683891
1997-01-15,411.1697161957544
1997-01-16,413.709611676115
1997-01-17,412.28598083784556
1997-01-20,408.7346825249727
1997-01-21,406.9467481466825
1997-01-22,408.35923330393507
1997-01-23,407.2916377204791
1997-01-24,405.45044929494287
1997-01-27,401.949672668391
1997-01-28,401.23856633328296
1997-01-29,401.38679001811005
1997-01-30,401.42174321090954
1997-01-31,405.1682030132179
1997-02-03,404.9274816561673
1997-02-04,405.8292306967493
1997-02-05,405.07361921059925
1997-02-06,404.619479742475
1997-02-07,403.2190794855991
1997-02-10,407.6421551890339
1997-02-11,406.7677362869204
1997-02-12,407.4777875129149
1997-02-13,408.60491257987724
1997-02-14,409.7545792468874
1997-02-17,409.3346536469601
1997-02-18,408.45143566281877
1997-02-19,408.8038449825931
1997-02-20,412.01525272636485
1997-02-21,413.65474181284975
1997-02-24,415.7643538591605
1997-02-25,417.6850600431084
1997-02-26,415.02560463387726
1997-02-27,415.08423192683426
1997-02-28,412.43985763083526
1997-03-03,410.577789893107
1997-03-04,411.3866685306848
1997-03-05,410.7430506998766
1997-03-06,410.90485664171786
1997-03-07,411.4503972929091
1997-03-10,413.90414863178546
1997-03-11,415.02808942200056
1997-03-12,411.7468221638852
1997-03-13,409.05303277955585
1997-03-14,408.88301496360907
1997-03-17,407.4126193075807
1997-03-18,408.34272019750443
1997-03-19,408.19054024348077
1997-03-20,404.05004444086705
1997-03-21,407.0599940879099
1997-03-24,405.0840250347302
1997-03-25,407.55696666420266
1997-03-26,410.0051518589724
1997-03-27,410.87607849674333
1997-03-28,410.49002841065965
1997-03-31,409.8575052068039
1997-04-01,404.40780464449284
1997-04-02,405.3141361773705
1997-04-03,403.6493449972202
1997-04-04,402.154322403951
1997-04-07,399.9340614679918
1997-04-08,400.41692412676167
1997-04-09,399.7100952984388
1997-04-10,397.9721073795808
1997-04-11,397.13563134951903
1997-04-14,394.2117685836799
1997-04-15,396.90650781461727
1997-04-16,399.24413014817617
1997-04-17,400.80018321453264
1997-04-18,402.8702321072463
1997-04-21,406.3175728916064
1997-04-22,405.62197049419746
1997-04-23,408.2177796153817
1997-04-24,408.0530701085463
1997-04-25,405.66288871717904
1997-04-28,404.6368965813629
1997-04-29,406.7260272395733
1997-04-30,409.81920687385065
1997-05-01,412.9812186189571
1997-05-02,414.12244350111024
1997-05-05,415.70803607425904
1997-05-06,422.7699029510113
1997-05-07,423.0772349660812
1997-05-08,424.5038789649868
1997-05-09,427.5018889296665
1997-05-12,432.91038222044864
1997-05-13,434.36541562097625
1997-05-14,436.15246546171306
1997-05-15,437.2697486371513
1997-05-16,440.6705651573885
1997-05-19,439.28142789764604
1997-05-20,441.95460722264505
1997-05-21,441.8765823802797
1997-05-22,439.20293973374567
1997-05-23,441.8522426682477
1997-05-26,442.03518406861394
1997-05-27,439.986087403029
1997-05-28,441.90383482042364
1997-05-29,441.1967165676589
1997-05-30,437.3334723900162
1997-06-02,439.2616669070434
1997-06-03,440.93368892623226
1997-06-04,441.46157430170643
1997-06-05,442.97396399793666
1997-06-06,444.4166772282921
1997-06-09,449.2145473008815
1997-06-10,449.9701493952675
1997-06-11,451.5944912313144
1997-06-12,451.350522243657
1997-06-13,451.8360778922018
1997-06-16,455.2771365601966
1997-06-17,452.9991419540607
1997-06-18,453.2325802187409
1997-06-19,454.0148669486342
1997-06-20,454.0335830541254
1997-06-23,454.30431806191865
1997-06-24,455.34140087302654
1997-06-25,461.1164968212993
1997-06-26,461.6136442887967
1997-06-27,458.5452195161796
1997-06-30,458.1351336758954
1997-07-01,459.35423096378423
1997-07-02,460.49987687551686
1997-07-03,465.36949071551606
1997-07-04,464.7535637277978
1997-07-07,466.1976862225293
1997-07-08,465.3319986566543
1997-07-09,464.87442598284815
1997-07-10,464.57159188379177
1997-07-11,464.5699254433453
1997-07-14,465.27876592821275
1997-07-15,460.7010399169253
1997-07-16,465.5556285205654
1997-07-17,465.89756385297665
1997-07-18,462.2607633062845
1997-07-21,459.02042615616176
1997-07-22,460.9959221607234
1997-07-23,463.84416028730516
1997-07-24,462.87497779889696
1997-07-25,462.0471608050005
1997-07-28,461.37544714277215
1997-07-29,461.5054870873092
1997-07-30,461.8016774852581
1997-07-31,462.819902458831
1997-08-01,457.97722622477124
1997-08-04,454.032961476259
1997-08-05,451.56459649143443
1997-08-06,455.55818352195337
1997-08-07,456.3306417901723
1997-08-08,458.0603626329827
1997-08-11,452.9634440881956
1997-08-12,453.54544920784383
1997-08-13,452.6121203213527
1997-08-14,449.34992336403855
1997-08-15,449.62828589347663
1997-08-18,444.3276405557838
1997-08-19,445.3475114824377
1997-08-20,447.5974517834582
1997-08-21,448.62574819200483
1997-08-22,443.423493717078
1997-08-25,441.84276152465884
1997-08-26,442.0544735737857
1997-08-27,439.1810259759613
1997-08-28,434.763295748951
1997-08-29,428.2348605790293
1997-09-01,424.62269026142803
1997-09-02,427.4653221102126
1997-09-03,433.46069046845327
1997-09-04,432.980572225344
1997-09-05,436.8215762154152
1997-09-08,437.3839639622054
1997-09-09,439.67411953284227
1997-09-10,436.77552681600065
1997-09-11,430.68028546061635
1997-09-12,430.2433342444118
1997-09-15,432.59617329673114
1997-09-16,433.08593043800903
1997-09-17,435.13812943622645
1997-09-18,436.1000069326724
1997-09-19,436.57742445757776
1997-09-22,437.45570234287686
1997-09-23,437.73898497786627
1997-09-24,443.81302528370463
1997-09-25,443.6945939848535
1997-09-26,443.1085570700094
1997-09-29,443.3547620568831
1997-09-30,445.2559083224234
1997-10-01,445.8593852372986
1997-10-02,445.70773862054904
1997-10-03,447.1689010977469
1997-10-06,447.8112389579702
1997-10-07,447.44177669149974
1997-10-08,448.19900371300776
1997-10-09,444.57822613409826
1997-10-10,444.07621402571357
1997-10-13,444.2499004440398
1997-10-14,443.21227668209696
1997-10-15,442.37068321435214
1997-10-16,445.0298059856957
1997-10-17,439.6509631094528
1997-10-20,435.86272280777507
1997-10-21,437.5284763172324
1997-10-22,436.6813533559431
1997-10-23,424.1749400798617
1997-10-24,423.60291137586665
1997-10-27,411.8413123757673
1997-10-28,401.0761099993246
1997-10-29,413.35636847291056
1997-10-30,406.74665169227046
1997-10-31,409.7882814258792
1997-11-03,415.7760077932374
1997-11-04,416.215955547921
1997-11-05,415.7344224581109
1997-11-06,413.8465552055278
1997-11-07,404.2228136171555
1997-11-10,402.08893472419055
1997-11-11,402.28174369705494
1997-11-12,394.03180990405707
1997-11-13,393.56757589143274
1997-11-14,391.5572003416111
1997-11-17,403.392382189026
1997-11-18,405.23788899409806
1997-11-19,398.04323744832016
1997-11-20,402.1752813963974
1997-11-21,408.36027423718065
1997-11-24,404.1518704541653
1997-11-25,395.8288853697064
1997-11-26,395.98553908203417
1997-11-27,399.3873700915479
1997-11-28,399.68907189749643
1997-12-01,402.8458677302519
1997-12-02,405.2270063684779
1997-12-03,404.637361982756
1997-12-04,405.2241369143897
1997-12-05,405.0913504398216
1997-12-08,405.5607761786287
1997-12-09,405.68242484587626
1997-12-10,404.1093067248882
1997-12-11,395.58054269507215
1997-12-12,394.400685899081
1997-12-15,393.85667316597835
1997-12-16,395.67934663413723
1997-12-17,404.06505252151385
1997-12-18,401.93132351080294
1997-12-19,392.96793595914363
1997-12-22,388.9717913884258
1997-12-23,390.6566266059558
1997-12-24,390.51854509204327
1997-12-25,390.6369779808795
1997-12-26,391.79157436243435
1997-12-29,396.62345988654477
1997-12-30,400.0235118944873
1997-12-31,399.6610842585187
1998-01-01,399.67497283759405
1998-01-02,399.58747951554545
1998-01-05,399.32639665803265
1998-01-06,395.7101892116028
1998-01-07,394.40264983987043
1998-01-08,390.9968714312425
1998-01-09,385.51329032161897
1998-01-12,375.0658856709022
1998-01-13,380.8684198298547
1998-01-14,385.85717986241394
1998-01-15,385.1594191581419
1998-01-16,394.76903814272856
1998-01-19,400.02465832606146
1998-01-20,399.99246746862315
1998-01-21,401.83413666172567
1998-01-22,401.7682834605592
1998-01-23,404.8506987276494
1998-01-26,408.5781337734584
1998-01-27,411.79367698873335
1998-01-28,413.46945835168157
1998-01-29,412.6620857739856
1998-01-30,411.81171985205833
1998-02-02,418.64387371836074
1998-02-03,421.89537240540295
1998-02-04,423.1898784197143
1998-02-05,428.2257692243196
1998-02-06,429.16346151911426
1998-02-09,428.0271866750639
1998-02-10,430.1408533545898
1998-02-11,431.0989035829136
1998-02-12,429.35239740004243
1998-02-13,424.43740397664544
1998-02-16,424.21319604763386
1998-02-17,426.72983053371
1998-02-18,428.40016530589753
1998-02-19,427.50466183164434
1998-02-20,427.78455417151395
1998-02-23,430.32827881986725
1998-02-24,428.1371925002473
1998-02-25,431.25866661102503
1998-02-26,435.6282376524032
1998-02-27,440.03373796517513
1998-03-02,446.5801749879245
1998-03-03,445.6033466391962
1998-03-04,440.9820809548185
1998-03-05,434.35736615655395
1998-03-06,439.3194641236406
1998-03-09,441.0365143435372
1998-03-10,442.5301164210682
1998-03-11,441.85388560911576
1998-03-12,442.3196309923797
1998-03-13,449.50725479785297
1998-03-16,448.13171967617416
1998-03-17,451.65882876449035
1998-03-18,448.0825337750453
1998-03-19,449.99368591472694
1998-03-20,451.8114784993969
1998-03-23,454.4542902664587
1998-03-24,455.34939339395845
1998-03-25,459.19284480684075
1998-03-26,460.13091813678807
1998-03-27,460.2286032120643
1998-03-30,453.85341540907115
1998-03-31,454.3823892341253
1998-04-01,455.26559466710427
1998-04-02,453.3881758044904
1998-04-03,453.1207368642232
1998-04-06,457.93558397124036
1998-04-07,458.4501712617768
1998-04-08,460.29086951209666
1998-04-09,465.4927179470703
1998-04-10,465.6138118539924
1998-04-13,464.75560388323214
1998-04-14,469.2946690818635
1998-04-15,470.9618860079228
1998-04-16,463.5757851668742
1998-04-17,462.1435120639045
1998-04-20,464.6986241696355
1998-04-21,466.55097356658945
1998-04-22,465.48295626564004
1998-04-23,462.06786474981635
1998-04-24,459.88311746028234
1998-04-27,448.8403575047626
1998-04-28,450.75833812557636
1998-04-29,451.21815084909247
1998-04-30,457.6440141518485
1998-05-01,460.45861680942386
1998-05-04,464.7034109827062
1998-05-05,463.50482463048377
1998-05-06,461.29400284243417
1998-05-07,456.4488863482499
1998-05-08,457.7210073818722
1998-05-11,461.37121221381176
1998-05-12,457.9835248060981
1998-05-13,456.72111134007145
1998-05-14,455.5066954848381
1998-05-15,455.0974278574082
1998-05-18,447.59547113895184
1998-05-19,452.1102277494633
1998-05-20,456.9142975532015
1998-05-21,460.73027327846205
1998-05-22,461.3398699551157
1998-05-25,460.19457662825266
1998-05-26,459.3263860902094
1998-05-27,450.57843797252156
1998-05-28,450.11961204620775
1998-05-29,450.6477442872252
1998-06-01,445.79361998054935
1998-06-02,448.78582400587067
1998-06-03,451.4841108540589
1998-06-04,451.37898547307475
1998-06-05,451.7246463940491
1998-06-08,453.10658300096463
1998-06-09,452.0154515100987
1998-06-10,444.95263794811177
1998-06-11,438.0360025606425
1998-06-12,432.0213884510211
1998-06-15,422.03848412918285
1998-06-16,426.06070425956545
1998-06-17,438.147978008865
1998-06-18,441.28772707181264
1998-06-19,441.7663340110123
1998-06-22,434.74798756527906
1998-06-23,435.40085996424
1998-06-24,436.63343723823994
1998-06-25,440.4339919419185
1998-06-26,437.3812938122792
1998-06-29,439.71931491655903
1998-06-30,444.18361767070115
1998-07-01,448.97894078624734
1998-07-02,448.8225446678048
1998-07-03,451.608105709133
1998-07-06,452.1721338500025
1998-07-07,454.7333474305863
1998-07-08,454.915790629363
1998-07-09,450.7460140716655
1998-07-10,448.7699382882588
1998-07-13,452.9732007459112
1998-07-14,459.132731220203
1998-07-15,460.7599468759971
1998-07-16,463.4724471074089
1998-07-17,467.0793247284291
1998-07-20,470.030588142541
1998-07-21,465.90860586780326
1998-07-22,458.3657902783175
1998-07-23,454.7776665663873
1998-07-24,455.7758913851734
1998-07-27,447.9345273224737
1998-07-28,448.6890371930792
1998-07-29,446.68525075279155
1998-07-30,450.0704661191092
1998-07-31,447.00788188194815
1998-08-03,438.96227986631095
1998-08-04,437.3804779619627
1998-08-05,433.02092870091224
1998-08-06,428.3789519748661
1998-08-07,429.8377402298372
1998-08-10,422.3755090979476
1998-08-11,410.4083524237547
1998-08-12,414.46471118014085
1998-08-13,410.8920216059392
1998-08-14,411.71756035499936
1998-08-17,409.44996624919685
1998-08-18,417.285176338185
1998-08-19,420.89674602984473
1998-08-20,419.1692762716894
1998-08-21,406.10285673923596
1998-08-24,405.7425325817104
1998-08-25,409.7976540913579
1998-08-26,400.76469585146486
1998-08-27,387.8158369901376
1998-08-28,384.4342062604803
1998-08-31,384.83195770368496
1998-09-01,384.9695807722468
1998-09-02,391.674556445038
1998-09-03,390.0422162526848
1998-09-04,389.5073387910871
1998-09-07,401.01398279371983
1998-09-08,404.0721257940858
1998-09-09,397.0815765718343
1998-09-10,391.12046942462604
1998-09-11,389.22992033526447
1998-09-14,394.32843044346936
1998-09-15,396.0912133596542
1998-09-16,397.03820090342896
1998-09-17,388.7944038643121
1998-09-18,384.00575216536646
1998-09-21,374.49040148489127
1998-09-22,378.67173633564704
1998-09-23,384.54988676541507
1998-09-24,387.1192615040947
1998-09-25,382.7444375762244
1998-09-28,385.33730890938347
1998-09-29,386.04314156428063
1998-09-30,377.0341839270455
1998-10-01,366.01680370274556
1998-10-02,360.6366399568378
1998-10-05,354.5099802145377
1998-10-06,363.70710196039784
1998-10-07,375.0410736948767
1998-10-08,368.617796065817
1998-10-09,371.1956914309279
1998-10-12,382.7866160735391
1998-10-13,382.7474379806517
1998-10-14,385.32893933765155
1998-10-15,392.1569658961215
1998-10-16,401.26948712144326
1998-10-19,401.84535222294227
1998-10-20,407.0499449064429
1998-10-21,406.6087884456171
1998-10-22,407.0274255478593
1998-10-23,406.3086803031743
1998-10-26,405.61117943860853
1998-10-27,408.3763693309563
1998-10-28,404.3675409315089
1998-10-29,408.3817791437349
1998-10-30,413.40528910225504
1998-11-02,423.6940402453545
1998-11-03,421.92193600859116
1998-11-04,429.0775743215945
1998-11-05,426.83049687773104
1998-11-06,425.5090960657854
1998-11-09,417.49062217037294
1998-11-10,412.5146552525294
1998-11-11,417.29149839530186
1998-11-12,410.93490603600293
1998-11-13,413.99785411256994
1998-11-16,424.07693243402906
1998-11-17,422.119182107727
1998-11-18,422.8211353922099
1998-11-19,427.6112658407472
1998-11-20,432.8105787887346
1998-11-23,436.17025515001563
1998-11-24,437.08338055475906
1998-11-25,434.6882178521269
1998-11-26,439.661933688673
1998-11-27,439.32202867600165
1998-11-30,434.50564202427796
1998-12-01,426.9301141377294
1998-12-02,427.4078099821492
1998-12-03,428.08250133846593
1998-12-04,428.42842204838
1998-12-07,428.98702832294043
1998-12-08,430.1278378497864
1998-12-09,434.0896002153403
1998-12-10,434.4451341891542
1998-12-11,429.71659836878126
1998-12-14,427.8524275103471
1998-12-15,427.2340678333264
1998-12-16,429.9052191250059
1998-12-17,432.2843459346123
1998-12-18,433.977489182494
1998-12-21,439.0560929398654
1998-12-22,437.04515098667724
