Date,ACWI ex GREECE IMI
1994-05-31,1000.0
1994-06-30,1001.8362829063187
1994-07-29,1017.5787196633568
1994-08-31,1050.9844877528233
1994-09-30,1027.713667333653
1994-10-31,1050.0192669771677
1994-11-30,999.5580354979732
1994-12-30,1008.728091301353
1995-01-31,988.2738736309026
1995-02-28,993.9604968153718
1995-03-31,1038.8519447320452
1995-04-28,1070.9206941812288
1995-05-31,1077.7234648112803
1995-06-30,1080.2798200530508
1995-07-31,1133.0884365244867
1995-08-31,1113.609031114052
1995-09-29,1140.1459804056578
1995-10-31,1117.2522700423963
1995-11-30,1148.947585244417
1995-12-29,1182.4215604782187
1996-01-31,1203.7345241237783
1996-02-29,1213.38920241937
1996-03-29,1232.2164671689761
1996-04-30,1270.9923590078542
1996-05-31,1274.1252226046095
1996-06-28,1274.7892770174487
1996-07-31,1219.8712730744828
1996-08-30,1238.5964984420677
1996-09-30,1279.5184252721317
1996-10-31,1277.2976025121172
1996-11-29,1335.036868504458
1996-12-31,1317.369731623013
1997-01-01,1317.384307884298
1997-01-02,1307.9675454981193
1997-01-03,1315.5426715865733
1997-01-06,1319.9734197678424
1997-01-07,1323.262168918826
1997-01-08,1319.0697328618028
1997-01-09,1317.4582764310032
1997-01-10,1311.367539503987
1997-01-13,1319.381837015947
1997-01-14,1328.404396981312
1997-01-15,1330.3898080351507
1997-01-16,1336.7873720700586
1997-01-17,1338.2689173840827
1997-01-20,1333.1309549127745
1997-01-21,1333.1239963170872
1997-01-22,1338.4073700360998
1997-01-23,1331.570629265865
1997-01-24,1322.6934308479706
1997-01-27,1312.0963043519785
1997-01-28,1310.8900045144344
1997-01-29,1315.042038453032
1997-01-30,1322.176064424932
1997-01-31,1331.1172046213221
1997-02-03,1330.6220460620034
1997-02-04,1333.1529133697225
1997-02-05,1324.4108539917115
1997-02-06,1325.0190452770812
1997-02-07,1328.013880998769
1997-02-10,1332.800847344281
1997-02-11,1333.166788389198
1997-02-12,1343.321210757968
1997-02-13,1351.5644708542452
1997-02-14,1352.5322826527727
1997-02-17,1351.7216179689226
1997-02-18,1354.4367683450573
1997-02-19,1353.4238605888759
1997-02-20,1352.7195920208555
1997-02-21,1354.3569923979544
1997-02-24,1363.2704599607491
1997-02-25,1368.4026691949853
1997-02-26,1359.1714086663246
1997-02-27,1352.0226232107364
1997-02-28,1344.5286653013486
1997-03-03,1343.6063159335088
1997-03-04,1343.6686057479824
1997-03-05,1349.223593619966
1997-03-06,1347.819682941739
1997-03-07,1352.9242821577652
1997-03-10,1362.6745682034423
1997-03-11,1363.6061960426075
1997-03-12,1352.8639089397816
1997-03-13,1338.2674388158716
1997-03-14,1339.9692028590794
1997-03-17,1336.8235405123255
1997-03-18,1334.3088810474096
1997-03-19,1330.7102799311685
1997-03-20,1322.0536803891202
1997-03-21,1328.2744266032948
1997-03-24,1327.3781852043421
1997-03-25,1331.8079496075816
1997-03-26,1337.7561713926498
1997-03-27,1328.5514794290077
1997-03-28,1327.7709887229773
1997-03-31,1313.9811469544804
1997-04-01,1304.8427336828618
1997-04-02,1300.2244233363028
1997-04-03,1297.0543417599515
1997-04-04,1300.3752311953442
1997-04-07,1300.5325002811744
1997-04-08,1303.961046758196
1997-04-09,1299.4466486662182
1997-04-10,1293.9276088806232
1997-04-11,1278.7863358132217
1997-04-14,1276.3807401324236
1997-04-15,1288.2413118873042
1997-04-16,1297.2752365209872
1997-04-17,1299.5750601829727
1997-04-18,1305.8707952464333
1997-04-21,1306.9348977018194
1997-04-22,1313.521907437984
1997-04-23,1318.2962787702659
1997-04-24,1316.707249073439
1997-04-25,1307.149225952324
1997-04-28,1309.884676589082
1997-04-29,1327.385207929543
1997-04-30,1338.6113019409693
1997-05-01,1344.0004451540347
1997-05-02,1357.277923973337
1997-05-05,1372.230976924837
1997-05-06,1384.233913022482
1997-05-07,1377.7182647432535
1997-05-08,1382.995850373105
1997-05-09,1391.7323182829477
1997-05-12,1409.7044609269228
1997-05-13,1409.7933420746094
1997-05-14,1415.3231207991928
1997-05-15,1420.9955655113376
1997-05-16,1420.6873328732202
1997-05-19,1419.9313230777734
1997-05-20,1430.5501930610833
1997-05-21,1429.5925597305368
1997-05-22,1423.0020849035375
1997-05-23,1435.5541962723053
1997-05-26,1435.883745685382
1997-05-27,1433.9800986013038
1997-05-28,1437.0620468238262
1997-05-29,1434.111758296171
1997-05-30,1430.4023186185436
1997-06-02,1433.8628246485705
1997-06-03,1436.0399971598636
1997-06-04,1434.3461498503325
1997-06-05,1439.9494529209712
1997-06-06,1451.4162067260017
1997-06-09,1463.5326266582247
1997-06-10,1466.0396266009955
1997-06-11,1471.6523591709301
1997-06-12,1479.48839236071
1997-06-13,1486.708759229048
1997-06-16,1493.7420903445657
1997-06-17,1490.4766792394705
1997-06-18,1488.7042590299209
1997-06-19,1496.3930031489717
1997-06-20,1496.2773791872464
1997-06-23,1484.8887925173788
1997-06-24,1497.0733697664232
1997-06-25,1503.3995066352998
1997-06-26,1501.273423068536
1997-06-27,1498.3562211459137
1997-06-30,1497.041934431899
1997-07-01,1503.1484823521291
1997-07-02,1513.1555741911752
1997-07-03,1530.1392186820115
1997-07-04,1528.9499167564709
1997-07-07,1529.4832364859953
1997-07-08,1532.4426062041455
1997-07-09,1525.3568335757927
1997-07-10,1528.8839023383234
1997-07-11,1531.8357190795439
1997-07-14,1534.8988416972484
1997-07-15,1531.3114178602057
1997-07-16,1548.256195472098
1997-07-17,1545.4019264948997
1997-07-18,1529.1534302633854
1997-07-21,1520.4238347074595
1997-07-22,1537.5227828506486
1997-07-23,1544.9015647034596
1997-07-24,1545.291176271252
1997-07-25,1543.0895558802638
1997-07-28,1540.3438381358396
1997-07-29,1544.3986771218135
1997-07-30,1552.4865354133633
1997-07-31,1555.8645545854201
1997-08-01,1543.0490432220536
1997-08-04,1537.8327941902935
1997-08-05,1535.6289158209836
1997-08-06,1548.2799242208819
1997-08-07,1544.4731101321952
1997-08-08,1535.2864093489259
1997-08-11,1526.8680139662576
1997-08-12,1521.8274954607054
1997-08-13,1518.281927232343
1997-08-14,1514.001555922581
1997-08-15,1500.6964145349978
1997-08-18,1496.2714659150245
1997-08-19,1507.4953890789845
1997-08-20,1520.9959468604397
1997-08-21,1514.6225709198359
1997-08-22,1502.9910948189838
1997-08-25,1499.3374826580718
1997-08-26,1495.8118116944736
1997-08-27,1491.7932236569495
1997-08-28,1478.1737610907471
1997-08-29,1464.5640330762412
1997-09-01,1457.788222233786
1997-09-02,1479.4344218602412
1997-09-03,1492.0004883335994
1997-09-04,1493.1817365736413
1997-09-05,1500.6146362656725
1997-09-08,1503.7881440874191
1997-09-09,1510.0033398648666
1997-09-10,1496.3849521462826
1997-09-11,1480.8087362016843
1997-09-12,1488.0683779792826
1997-09-15,1490.5175603100654
1997-09-16,1506.848453798229
1997-09-17,1510.3002373838995
1997-09-18,1514.6916145646017
1997-09-19,1517.7447439756609
1997-09-22,1523.0093481071692
1997-09-23,1521.5082930958965
1997-09-24,1528.5461907367878
1997-09-25,1524.072758771934
1997-09-26,1527.5606798704318
1997-09-29,1533.303748250503
1997-09-30,1534.242754205812
1997-10-01,1540.0830057050061
1997-10-02,1543.8819126495855
1997-10-03,1550.0305679381968
1997-10-06,1556.155645616162
1997-10-07,1561.8829215712085
1997-10-08,1558.804588646699
1997-10-09,1550.6375245587665
1997-10-10,1547.7875362224318
1997-10-13,1548.7544735516296
1997-10-14,1547.2485084583973
1997-10-15,1543.4566771330465
1997-10-16,1541.1745336600213
1997-10-17,1522.169484180463
1997-10-20,1522.868456989621
1997-10-21,1537.7272651084322
1997-10-22,1534.1497293979846
1997-10-23,1497.7605559014612
1997-10-24,1491.1851740147065
1997-10-27,1423.7178221509623
1997-10-28,1429.6923828776814
1997-10-29,1453.795871814083
1997-10-30,1430.8163855446496
1997-10-31,1444.4456576387067
1997-11-03,1471.4378117365945
1997-11-04,1474.0426094138352
1997-11-05,1475.7774517246944
1997-11-06,1468.8730534279644
1997-11-07,1442.0028608357636
1997-11-10,1434.6338498365685
1997-11-11,1435.6240041371557
1997-11-12,1407.0713207708961
1997-11-13,1411.9337023518667
1997-11-14,1416.4653557075058
1997-11-17,1451.5275942673263
1997-11-18,1449.6690033844661
1997-11-19,1439.2872013182484
1997-11-20,1456.7413478255312
1997-11-21,1470.5218139688152
1997-11-24,1451.0451369272769
1997-11-25,1438.0213504614749
1997-11-26,1439.7106682183062
1997-11-27,1446.1213325150331
1997-11-28,1449.3332574788733
1997-12-01,1467.57258125254
1997-12-02,1470.1441457380758
1997-12-03,1472.9517878918443
1997-12-04,1472.8280666637368
1997-12-05,1479.5721919730959
1997-12-08,1480.9561127401842
1997-12-09,1476.0879505844084
1997-12-10,1467.7682978095827
1997-12-11,1440.8075646410264
1997-12-12,1436.7942280595553
1997-12-15,1440.5345922883407
1997-12-16,1448.391586380346
1997-12-17,1463.3915901770117
1997-12-18,1452.0006704995467
1997-12-19,1430.3651466549172
1997-12-22,1427.022471585289
1997-12-23,1422.0778249140399
1997-12-24,1418.0472604608249
1997-12-25,1418.2711636433908
1997-12-26,1422.783983570986
1997-12-29,1443.325243875556
1997-12-30,1462.1651249604872
1997-12-31,1463.1181747722999
1998-01-01,1463.1443266403942
1998-01-02,1464.48412287295
1998-01-05,1465.4877398440908
1998-01-06,1451.3717352012739
1998-01-07,1446.5164295602701
1998-01-08,1434.3689624605188
