Date,ACWI ex INDIA IMI
1997-03-10,1367.4690713224513
1997-03-11,1368.4657650454287
1997-03-12,1357.5499351075578
1997-03-13,1342.8961603740456
1997-03-14,1344.6535362033833
1997-03-17,1341.4354274659186
1997-03-18,1338.9297822543483
1997-03-19,1335.426894312041
1997-03-20,1326.643513069211
1997-03-21,1332.9185865007416
1997-03-24,1332.0124276227825
1997-03-25,1336.4330307335797
1997-03-26,1342.4989993132106
1997-03-27,1333.2558721959208
1997-03-28,1332.6169113486797
1997-03-31,1319.2371298301966
1997-04-01,1309.939415412502
1997-04-02,1305.1227709667367
1997-04-03,1301.8992935170427
1997-04-04,1305.3022870048226
1997-04-07,1305.5473141888026
1997-04-08,1309.0095654821712
1997-04-09,1304.2573024587489
1997-04-10,1298.7736729035767
1997-04-11,1283.4891960090006
1997-04-14,1281.0877806377528
1997-04-15,1292.9505012076831
1997-04-16,1302.0681815815424
1997-04-17,1304.3111197749477
1997-04-18,1310.6580169767594
1997-04-21,1311.5833990209594
1997-04-22,1318.1533525307652
1997-04-23,1322.9192498919547
1997-04-24,1321.3104792437782
1997-04-25,1311.6568919793165
1997-04-28,1314.4199589933824
1997-04-29,1332.1209686119178
1997-04-30,1343.3564058269353
1997-05-01,1348.8002734040322
1997-05-02,1362.2214553448675
1997-05-05,1377.378017349917
1997-05-06,1389.460105835709
1997-05-07,1382.9574643162193
1997-05-08,1388.2884479099803
1997-05-09,1397.079854631411
1997-05-12,1415.1939318222105
1997-05-13,1415.3366314594523
1997-05-14,1420.8682159594412
1997-05-15,1426.5837470115302
1997-05-16,1426.2686807363855
1997-05-19,1425.494917096876
1997-05-20,1436.1780698760233
1997-05-21,1435.2758573791807
1997-05-22,1428.69634269382
1997-05-23,1441.433926322878
1997-05-26,1441.783382191252
1997-05-27,1439.8552762381407
1997-05-28,1442.9684529374636
1997-05-29,1439.938034495782
1997-05-30,1436.1043978870464
1997-06-02,1439.5488410160049
1997-06-03,1441.7657205623627
1997-06-04,1439.9702328500186
1997-06-05,1445.5619434014077
1997-06-06,1457.0754842857016
1997-06-09,1469.2744418178117
1997-06-10,1471.7654526187403
1997-06-11,1477.3783107239196
1997-06-12,1485.1308960698173
1997-06-13,1492.316498362228
1997-06-16,1499.3934050180485
1997-06-17,1495.9534954484604
1997-06-18,1494.1139986522335
1997-06-19,1501.8468327268154
1997-06-20,1501.6581415695096
1997-06-23,1490.0617641756971
1997-06-24,1502.253781823506
1997-06-25,1508.69357826848
1997-06-26,1506.5017910081203
1997-06-27,1503.5127753326985
1997-06-30,1502.0411587940598
1997-07-01,1508.1820721790943
1997-07-02,1518.165043753178
1997-07-03,1535.3803614342644
1997-07-04,1534.2090056014717
1997-07-07,1534.7137452007184
1997-07-08,1537.6268810559927
1997-07-09,1530.3255558673463
1997-07-10,1533.9132325701337
1997-07-11,1536.9396146896468
1997-07-14,1540.1439352067584
1997-07-15,1536.496778536825
1997-07-16,1553.575977363266
1997-07-17,1550.7139121396053
1997-07-18,1534.4485969488671
1997-07-21,1525.6185384128335
1997-07-22,1542.7489042223456
1997-07-23,1550.0485638623309
1997-07-24,1550.5035219635515
1997-07-25,1548.3638420349628
1997-07-28,1545.6017119339222
1997-07-29,1549.5929863997326
1997-07-30,1557.6940266436704
1997-07-31,1561.0508309829959
1997-08-01,1548.0950837338216
1997-08-04,1542.5506501233106
1997-08-05,1540.1542007957771
1997-08-06,1552.9818524994962
1997-08-07,1549.2657709769276
1997-08-08,1540.1609374846962
1997-08-11,1531.5749462992903
1997-08-12,1526.5608191464496
1997-08-13,1523.1047883587744
1997-08-14,1518.8713715654599
1997-08-15,1505.5069069805936
1997-08-18,1501.0324358572377
1997-08-19,1512.5266800506645
1997-08-20,1526.0415171701309
1997-08-21,1519.8103529243497
1997-08-22,1508.2910649035553
1997-08-25,1504.613631428545
1997-08-26,1501.0114055686568
1997-08-27,1496.9606289935
1997-08-28,1483.5042431821682
1997-08-29,1469.9706741127932
1997-09-01,1463.1046836159776
1997-09-02,1484.9418547318417
1997-09-03,1497.571745141417
1997-09-04,1498.6274989419974
1997-09-05,1506.083957435323
1997-09-08,1509.3430500510522
1997-09-09,1515.691049629333
1997-09-10,1501.9768392763067
1997-09-11,1486.2986218418396
1997-09-12,1493.6033790151193
1997-09-15,1496.0967902243017
1997-09-16,1512.5368329131768
1997-09-17,1516.0714863833136
1997-09-18,1520.5310153711441
1997-09-19,1523.6403485254125
1997-09-22,1529.0488143434031
1997-09-23,1527.4886934677463
1997-09-24,1534.60674000262
1997-09-25,1530.1013932917226
1997-09-26,1533.593786617957
1997-09-29,1539.392265812678
1997-09-30,1540.40588028038
1997-10-01,1546.2701018341784
1997-10-02,1550.064844133632
1997-10-03,1556.3947455282496
1997-10-06,1562.5535336575608
1997-10-07,1568.2448989682061
1997-10-08,1565.1369629461565
1997-10-09,1556.8598029197835
1997-10-10,1553.8788377678509
1997-10-13,1554.8323121096612
1997-10-14,1553.3771572329242
1997-10-15,1549.5457148358712
1997-10-16,1547.1821041436176
1997-10-17,1527.9641296033371
1997-10-20,1528.554367965667
1997-10-21,1543.5469100080438
1997-10-22,1539.9961182057361
1997-10-23,1503.4413259368594
1997-10-24,1496.9234122151188
1997-10-27,1429.0126250970106
1997-10-28,1435.0684244093595
1997-10-29,1459.2726674773664
1997-10-30,1436.2324422011795
1997-10-31,1449.872631659715
1997-11-03,1477.1594786438793
1997-11-04,1479.8947947082222
1997-11-05,1481.647269753565
1997-11-06,1474.6646076580753
1997-11-07,1447.6754277142898
1997-11-10,1440.2067770256574
1997-11-11,1441.0995408397318
1997-11-12,1412.4614181857164
1997-11-13,1417.539908579528
1997-11-14,1422.0418022961564
1997-11-17,1457.2781718793951
1997-11-18,1455.6586255590375
1997-11-19,1445.3003584125624
1997-11-20,1462.8925863253703
1997-11-21,1476.728804482962
1997-11-24,1457.295234395173
1997-11-25,1444.0960361370794
1997-11-26,1445.7644378360167
1997-11-27,1452.0961519040604
1997-11-28,1455.497924687002
1997-12-01,1474.0360469434663
1997-12-02,1476.6808017761305
1997-12-03,1479.52514194022
1997-12-04,1479.423348828436
1997-12-05,1486.2739638878827
1997-12-08,1487.700608220361
1997-12-09,1482.898722603593
1997-12-10,1474.6001048717903
1997-12-11,1447.4513528410284
1997-12-12,1443.4650314358687
1997-12-15,1447.2042430724946
1997-12-16,1454.9869168625755
1997-12-17,1470.019964531271
1997-12-18,1458.5116612874144
1997-12-19,1436.6613774803707
1997-12-22,1433.120661493136
1997-12-23,1428.17635261286
1997-12-24,1424.125011104419
1997-12-25,1424.350428654026
1997-12-26,1428.886616533771
1997-12-29,1449.4393862529905
1997-12-30,1468.5279304664575
1997-12-31,1469.42691380592
1998-01-01,1469.4532425484988
1998-01-02,1470.7217602246753
1998-01-05,1471.7317912203262
1998-01-06,1457.5777717342983
1998-01-07,1452.734297653693
1998-01-08,1440.6138983071291
1998-01-09,1409.5955442645147
1998-01-12,1395.0975556445062
1998-01-13,1416.553644056972
1998-01-14,1430.7530196781715
1998-01-15,1425.4246214427658
1998-01-16,1451.4017382629288
1998-01-19,1461.2222266968024
1998-01-20,1472.7549006233664
1998-01-21,1471.744096617579
1998-01-22,1465.8312625077674
1998-01-23,1467.8975851646358
1998-01-26,1473.3554843376369
1998-01-27,1486.3453363148112
1998-01-28,1497.0111418461436
1998-01-29,1501.201566273211
1998-01-30,1496.582240467762
1998-02-02,1523.3564143828282
1998-02-03,1533.587603569369
1998-02-04,1538.0945429871108
1998-02-05,1546.4786823378652
1998-02-06,1553.940901844148
1998-02-09,1551.149010017295
1998-02-10,1561.2683082530086
1998-02-11,1564.466344565741
1998-02-12,1563.9894491942523
1998-02-13,1552.8876731713592
1998-02-16,1552.373730386583
1998-02-17,1558.4481090839304
1998-02-18,1567.8612059783886
1998-02-19,1564.4830440713986
1998-02-20,1567.8998959293
1998-02-23,1576.0197607886375
1998-02-24,1566.3132845262369
1998-02-25,1581.0828270551954
1998-02-26,1593.7095249486892
1998-02-27,1602.497905922743
1998-03-02,1613.8496351908361
1998-03-03,1615.1119887430123
1998-03-04,1602.9161579761212
1998-03-05,1582.56618978944
1998-03-06,1606.1632184718198
1998-03-09,1606.8211781016294
1998-03-10,1618.0719336710138
1998-03-11,1620.5865900900617
1998-03-12,1622.5637676306417
1998-03-13,1635.7519663315295
1998-03-16,1640.106175666787
1998-03-17,1647.7388538637363
1998-03-18,1644.75633564471
1998-03-19,1651.7894803305253
1998-03-20,1660.0865921643976
1998-03-23,1662.5737377115108
1998-03-24,1671.1988097010735
1998-03-25,1676.7915008051934
1998-03-26,1678.4605771948343
1998-03-27,1675.3372030118335
1998-03-30,1661.7203805787526
1998-03-31,1668.874497383208
1998-04-01,1675.5543521121829
1998-04-02,1678.8880546641433
1998-04-03,1679.9067585358437
1998-04-06,1686.7117724751101
1998-04-07,1679.428683444459
1998-04-08,1678.8894809403885
1998-04-09,1695.1995196320504
1998-04-10,1695.4042583420292
1998-04-13,1693.6158429115937
1998-04-14,1707.7658870648236
1998-04-15,1713.9834579523122
1998-04-16,1692.7745103785328
1998-04-17,1699.3418607836027
1998-04-20,1705.5649158797994
1998-04-21,1711.1923165109165
1998-04-22,1711.8561498060837
1998-04-23,1696.4339109581224
1998-04-24,1684.3295719666226
1998-04-27,1645.8980717103077
1998-04-28,1650.8091070693517
1998-04-29,1659.2830146101405
1998-04-30,1683.4193822550458
1998-05-01,1694.1838097264551
1998-05-04,1703.2388466362856
1998-05-05,1696.265963960086
1998-05-06,1685.495207562127
1998-05-07,1669.6375639141781
1998-05-08,1680.7873419768166
1998-05-11,1685.8857223162895
1998-05-12,1684.1549499215946
1998-05-13,1684.3212269728401
1998-05-14,1680.6526892575214
1998-05-15,1673.8395744716613
1998-05-18,1656.2958475463734
1998-05-19,1668.1463083652652
1998-05-20,1681.3044402178314
1998-05-21,1685.9840146371307
1998-05-22,1683.0704596673734
1998-05-25,1680.910864638336
1998-05-26,1667.3243995084135
1998-05-27,1648.1319882314983
1998-05-28,1651.927465575642
1998-05-29,1649.818389039993
1998-06-01,1638.1349098690232
1998-06-02,1645.6931177071988
1998-06-03,1644.8496676238217
1998-06-04,1652.6767729463718
1998-06-05,1665.238355280361
1998-06-08,1670.19550844204
1998-06-09,1670.2530499056168
1998-06-10,1651.5149009964198
1998-06-11,1626.5192896809458
1998-06-12,1615.8881628099543
1998-06-15,1581.9714292415285
1998-06-16,1597.3606552115366
1998-06-17,1633.4725252767857
1998-06-18,1638.5871913988774
1998-06-19,1636.450838198984
1998-06-22,1626.120051125376
1998-06-23,1638.3796001788755
1998-06-24,1649.9522686025907
1998-06-25,1654.678031886157
1998-06-26,1651.4442937650692
1998-06-29,1660.6152551839286
1998-06-30,1668.0399993493718
1998-07-01,1686.6694792856294
1998-07-02,1685.0815383697561
1998-07-03,1690.5517776320576
1998-07-06,1698.7273407182327
1998-07-07,1702.4706290649135
1998-07-08,1710.3934228586966
1998-07-09,1698.2175626723065
1998-07-10,1696.9979073645147
1998-07-13,1706.053743825474
1998-07-14,1725.0128230892076
1998-07-15,1727.6356944642025
1998-07-16,1738.282495010397
1998-07-17,1746.8192918603743
1998-07-20,1751.3672329023086
1998-07-21,1730.0423146899402
1998-07-22,1713.4181014781102
1998-07-23,1689.6183955280628
1998-07-24,1690.256557134537
1998-07-27,1677.231290147193
1998-07-28,1666.3702783809053
1998-07-29,1658.7989495220836
1998-07-30,1677.2851072106646
1998-07-31,1656.266827641912
1998-08-03,1634.2481976793629
1998-08-04,1602.911888754332
1998-08-05,1598.4543296166507
1998-08-06,1598.0407930602528
1998-08-07,1604.1994194145097
1998-08-10,1585.392724702101
1998-08-11,1549.8386452424902
1998-08-12,1569.6349645907671
1998-08-13,1556.112711868021
1998-08-14,1550.1926436001995
1998-08-17,1557.831939716107
1998-08-18,1585.850039764322
1998-08-19,1589.2978706919114
1998-08-20,1580.7300225260446
1998-08-21,1546.9398802464707
1998-08-24,1549.3694055728206
1998-08-25,1559.0642213786496
1998-08-26,1533.6397373846123
1998-08-27,1478.9548526237202
1998-08-28,1460.3963798820039
1998-08-31,1412.386532339133
1998-09-01,1436.9267759173351
1998-09-02,1449.5875856007667
1998-09-03,1439.0041806648524
1998-09-04,1432.8465456566612
1998-09-07,1454.770582447382
1998-09-08,1494.2957735168736
1998-09-09,1468.154762680418
1998-09-10,1438.864995142367
1998-09-11,1453.9795782401466
1998-09-14,1478.4698011223588
1998-09-15,1487.3582949297013
1998-09-16,1495.5951689667775
1998-09-17,1462.9332637127832
1998-09-18,1456.606029345958
1998-09-21,1440.1595135317884
1998-09-22,1453.6938318208036
1998-09-23,1488.7683197609617
1998-09-24,1478.2864202250637
1998-09-25,1470.5911781658333
1998-09-28,1478.1925269081485
1998-09-29,1478.9645145080353
1998-09-30,1442.7052984875806
1998-10-01,1398.1146039614437
1998-10-02,1397.556250416352
1998-10-05,1372.3657077633304
1998-10-06,1386.1839883687778
1998-10-07,1395.3260622531557
1998-10-08,1372.0220962920878
1998-10-09,1395.2059833991705
1998-10-12,1428.7323943245724
1998-10-13,1424.4221061198489
1998-10-14,1438.3960787690535
1998-10-15,1480.3433470972668
1998-10-16,1506.1224471986916
1998-10-19,1513.8074817762124
1998-10-20,1526.6166555206992
1998-10-21,1529.895744560308
1998-10-22,1537.5350341179715
1998-10-23,1531.4846765152352
1998-10-26,1532.912556505273
1998-10-27,1533.8016097144005
1998-10-28,1528.3034257582513
1998-10-29,1548.1170634471157
1998-10-30,1567.3422544486766
1998-11-02,1598.096438540607
1998-11-03,1593.9950376811623
1998-11-04,1614.6188512061706
1998-11-05,1620.561523444118
1998-11-06,1623.459027033764
1998-11-09,1600.8560439999642
1998-11-10,1589.9093888904397
1998-11-11,1593.8941995869072
1998-11-12,1579.392265234645
1998-11-13,1589.5429104738776
1998-11-16,1614.9469539249226
1998-11-17,1613.9558134267736
1998-11-18,1619.3519747903638
1998-11-19,1634.1565884411498
1998-11-20,1650.763858443082
1998-11-23,1673.5555009277314
1998-11-24,1671.8117861102025
1998-11-25,1670.5907245356204
1998-11-26,1680.2673249369454
1998-11-27,1683.9636162387428
1998-11-30,1655.4879942508892
1998-12-01,1647.8822321575956
1998-12-02,1647.1482283466362
1998-12-03,1635.3733803614512
1998-12-04,1652.3391314618152
1998-12-07,1660.9519339080555
1998-12-08,1659.7159495349517
1998-12-09,1668.073041472977
1998-12-10,1655.8187031647315
1998-12-11,1646.3039420697112
1998-12-14,1625.4871322157721
1998-12-15,1637.699986889051
1998-12-16,1642.520777047619
1998-12-17,1659.698223200423
1998-12-18,1668.4655598758566
1998-12-21,1689.7105395388744
1998-12-22,1685.9649415027852
1998-12-23,1711.581953322647
1998-12-24,1708.2612506275104
1998-12-25,1709.7785538506314
1998-12-28,1714.7071643150962
1998-12-29,1730.9272535002533
1998-12-30,1725.0524714629664
1998-12-31,1733.6487030092633
1999-01-01,1733.715048500797
1999-01-04,1747.4635926068306
1999-01-05,1762.1242989532652
1999-01-06,1793.5952475439874
1999-01-07,1790.7741100358216
1999-01-08,1790.0012742193792
1999-01-11,1780.7159966649047
1999-01-12,1751.2076001419546
1999-01-13,1725.7180919143104
1999-01-14,1713.842367661121
1999-01-15,1738.9312291800577
1999-01-18,1752.1357901266194
1999-01-19,1759.0710817733823
1999-01-20,1767.6127164240454
1999-01-21,1747.2692079991862
1999-01-22,1724.3657459535946
1999-01-25,1729.654516842176
1999-01-26,1745.7148230072648
1999-01-27,1738.8673762928938
1999-01-28,1752.370396563805
1999-01-29,1764.8879688856966
1999-02-01,1770.3237615084859
1999-02-02,1764.9651511599739
1999-02-03,1765.2464822658862
1999-02-04,1745.911079720347
1999-02-05,1733.3645641868834
1999-02-08,1730.4267737417172
1999-02-09,1699.8733421609898
1999-02-10,1698.0900849088
1999-02-11,1726.9806429541013
1999-02-12,1715.6680897272133
1999-02-15,1715.2065254617069
1999-02-16,1717.8107984766066
1999-02-17,1701.248122591141
1999-02-18,1707.5391434132637
1999-02-19,1705.9615428950933
1999-02-22,1733.5153550820135
1999-02-23,1736.6581160972516
1999-02-24,1727.8722889096646
1999-02-25,1721.3710189690562
1999-02-26,1714.7583460990684
1999-03-01,1704.6717793329549
1999-03-02,1696.2883010121843
1999-03-03,1692.8747567579353
1999-03-04,1703.3576792773872
1999-03-05,1741.7828906178186
1999-03-08,1750.1960988486833
1999-03-09,1754.6438170285862
1999-03-10,1768.829998548227
1999-03-11,1778.6295115127364
1999-03-12,1783.8804809455316
1999-03-15,1795.5683387463937
1999-03-16,1799.3726201853333
1999-03-17,1797.9933368785548
1999-03-18,1803.9583290719977
1999-03-19,1803.7575476695442
1999-03-22,1796.5773865151828
1999-03-23,1762.9672403690947
1999-03-24,1759.541796681413
1999-03-25,1784.8494607978514
1999-03-26,1773.3854327147517
1999-03-29,1797.3209062588403
1999-03-30,1791.5007302627728
1999-03-31,1792.09612957464
1999-04-01,1802.1243041722657
1999-04-02,1801.0437271861915
1999-04-05,1815.5701564783485
1999-04-06,1825.075259452913
1999-04-07,1835.4090041171837
1999-04-08,1855.6001928022927
1999-04-09,1860.5753253257894
1999-04-12,1868.4293140258835
1999-04-13,1871.0224089148674
1999-04-14,1863.523588215
1999-04-15,1854.0257081794455
1999-04-16,1855.9259375475317
1999-04-19,1838.1115335700463
1999-04-20,1837.5938154093112
1999-04-21,1854.6510787681375
1999-04-22,1875.2028424453115
1999-04-23,1882.9514164218508
1999-04-26,1891.4776703757161
1999-04-27,1902.462582103206
1999-04-28,1895.0818108516976
1999-04-29,1886.0118907513145
1999-04-30,1883.540363655731
1999-05-03,1896.6965954911823
1999-05-04,1885.1978579840777
1999-05-05,1890.547911548748
1999-05-06,1892.6345637746226
1999-05-07,1895.8488077890709
1999-05-10,1898.813359499761
1999-05-11,1903.6677843465932
1999-05-12,1905.2899018494686
1999-05-13,1907.6385102223878
1999-05-14,1879.7952389194902
1999-05-17,1863.3382734236955
1999-05-18,1865.2332628746403
1999-05-19,1870.745104853534
1999-05-20,1870.5597908202221
1999-05-21,1862.5058932197617
1999-05-24,1843.4492951505108
1999-05-25,1820.788304160538
1999-05-26,1829.080573313858
1999-05-27,1809.3992050795118
1999-05-28,1824.7832534668385
1999-05-31,1825.4488040105514
1999-06-01,1825.6300870578348
1999-06-02,1826.9424204254542
1999-06-03,1830.6513156092406
1999-06-04,1852.1681799314467
1999-06-07,1869.1185433444766
1999-06-08,1867.296770939261
1999-06-09,1872.6038896403381
1999-06-10,1864.6148541590026
1999-06-11,1865.934743672291
1999-06-14,1852.3464548435638
1999-06-15,1856.0409773731174
1999-06-16,1879.7717742857758
1999-06-17,1894.2008451898516
1999-06-18,1900.0947971934565
1999-06-21,1911.0717920528734
1999-06-22,1902.9411652263188
1999-06-23,1893.1503916603622
1999-06-24,1876.6657881485453
1999-06-25,1880.7555263417069
1999-06-28,1891.2071447972019
1999-06-29,1905.9577121332122
1999-06-30,1918.8589444203112
1999-07-01,1940.2633067865804
1999-07-02,1952.5503018819854
1999-07-05,1965.22520619964
1999-07-06,1962.541503016681
1999-07-07,1958.9321113789572
1999-07-08,1952.9247887023623
1999-07-09,1960.091663795513
1999-07-12,1959.1034120541813
1999-07-13,1950.6665108053676
1999-07-14,1961.4760397896573
1999-07-15,1981.5951490920534
1999-07-16,1981.1614840853322
1999-07-19,1975.2493484035856
1999-07-20,1954.9921758057578
1999-07-21,1952.6337949146323
1999-07-22,1930.8512847648826
1999-07-23,1916.7466825822983
1999-07-26,1907.8695237883526
1999-07-27,1920.1036624241506
1999-07-28,1928.5187187570662
1999-07-29,1912.3074594633574
1999-07-30,1915.657147122094
1999-08-02,1908.8794645410674
1999-08-03,1902.9696690568878
1999-08-04,1890.527378118158
1999-08-05,1880.5966201911524
1999-08-06,1867.162317024266
1999-08-09,1862.7388499171393
1999-08-10,1846.5148832828697
1999-08-11,1858.4926553996206
1999-08-12,1870.4987684368039
1999-08-13,1895.3188235874866
1999-08-16,1908.244441877454
1999-08-17,1916.3926634593165
1999-08-18,1917.2897227203243
1999-08-19,1910.8130643634854
1999-08-20,1929.8245947525593
1999-08-23,1954.4657586984772
1999-08-24,1951.3993558350692
1999-08-25,1966.2304402492985
1999-08-26,1949.434131017394
1999-08-27,1940.838794304435
1999-08-30,1927.0585394227414
1999-08-31,1919.0958402273172
1999-09-01,1938.6910346837517
1999-09-02,1928.7245346464947
1999-09-03,1958.929502191876
1999-09-06,1968.423280256396
1999-09-07,1960.381147267238
1999-09-08,1954.290177788373
1999-09-09,1969.0283756873607
1999-09-10,1971.8843116546832
1999-09-13,1969.9730936528063
1999-09-14,1962.7055659478428
1999-09-15,1948.3015475185769
1999-09-16,1934.8951483915134
1999-09-17,1943.7925175529745
1999-09-20,1949.7441698865218
1999-09-21,1934.9291445855213
1999-09-22,1926.959866327389
1999-09-23,1905.5228437870462
1999-09-24,1888.1474301598619
1999-09-27,1892.2858201394054
1999-09-28,1895.6843930534785
1999-09-29,1887.9519666851413
1999-09-30,1907.8178595259562
1999-10-01,1912.7075697273056
1999-10-04,1931.7055314062475
1999-10-05,1930.8319251654038
1999-10-06,1951.5479192131982
1999-10-07,1956.1234638724295
1999-10-08,1964.3325871162501
1999-10-11,1970.0496830345633
1999-10-12,1956.9523205599612
1999-10-13,1925.6844975270637
1999-10-14,1924.4711300364174
1999-10-15,1892.1632725881661
1999-10-18,1874.1310732450852
1999-10-19,1889.3279609552444
1999-10-20,1915.3254863810562
1999-10-21,1911.999787498589
1999-10-22,1932.6024361799944
1999-10-25,1930.7563781922518
1999-10-26,1925.2337451369444
1999-10-27,1926.9350830676458
1999-10-28,1966.3320512804426
1999-10-29,2000.6045942281137
1999-11-01,1997.722736110942
1999-11-02,1997.6613067384847
1999-11-03,2004.819124126198
1999-11-04,2021.7872716009697
1999-11-05,2025.2020759271131
1999-11-08,2026.9530196468406
1999-11-09,2026.7695221683528
1999-11-10,2043.1664206134292
1999-11-11,2053.1626883571544
1999-11-12,2062.5352898509263
1999-11-15,2068.8714838143624
1999-11-16,2085.580097279106
1999-11-17,2085.0673260088743
1999-11-18,2102.2668281576316
1999-11-19,2103.06012480078
1999-11-22,2106.898241729173
1999-11-23,2097.4394282822086
1999-11-24,2101.088375570131
1999-11-25,2109.9846781878173
1999-11-26,2120.765886259372
1999-11-29,2115.2260990256573
1999-11-30,2087.3403190853796
1999-12-01,2091.338532502274
1999-12-02,2100.320596632154
1999-12-03,2130.99226464706
1999-12-06,2142.0113719481533
1999-12-07,2142.0179689327583
1999-12-08,2137.282932783249
1999-12-09,2140.0318032844257
1999-12-10,2149.966285741417
1999-12-13,2148.5451821227553
1999-12-14,2129.5054161810863
1999-12-15,2127.5443253978506
1999-12-16,2147.399635834812
1999-12-17,2153.758452933768
1999-12-20,2157.670392847894
1999-12-21,2171.7099315106193
1999-12-22,2189.3246723220964
1999-12-23,2216.7667450458657
1999-12-24,2225.689353789985
1999-12-27,2223.0116030765025
1999-12-28,2232.6124302378507
1999-12-29,2245.8583745123606
1999-12-30,2256.1408842330966
1999-12-31,2262.7462936091124
2000-01-03,2265.3324063771342
2000-01-04,2201.829720033289
2000-01-05,2168.01659022767
2000-01-06,2141.861058501181
2000-01-07,2186.2129008481265
2000-01-10,2218.1081638667692
2000-01-11,2211.2463343218315
2000-01-12,2197.919862877327
2000-01-13,2221.265660431923
2000-01-14,2237.4451780084983
2000-01-17,2252.612917079071
2000-01-18,2236.013522501438
2000-01-19,2225.871885778868
2000-01-20,2223.4251518635474
2000-01-21,2221.218514809663
2000-01-24,2194.043171886718
2000-01-25,2185.58074508255
2000-01-26,2191.4122802387005
2000-01-27,2194.7956675011865
2000-01-28,2158.4728422218955
2000-01-31,2156.819121703996
2000-02-01,2171.989085247694
2000-02-02,2184.3687883865305
2000-02-03,2222.0542501818604
2000-02-04,2227.589648614116
2000-02-07,2227.84009481257
2000-02-08,2254.6266097505772
2000-02-09,2242.413120246888
2000-02-10,2243.342850107346
2000-02-11,2225.435353762872
2000-02-14,2217.0742338455834
2000-02-15,2211.7384242617654
2000-02-16,2210.0427412316185
2000-02-17,2225.9077971150123
2000-02-18,2192.8283298952983
2000-02-21,2176.5744277886715
2000-02-22,2178.463340464822
2000-02-23,2200.1150923215337
2000-02-24,2202.204322230099
2000-02-25,2198.0444050846168
2000-02-28,2196.6539433408093
2000-02-29,2217.0263998277815
2000-03-01,2253.6835836383502
2000-03-02,2263.9425107263683
2000-03-03,2287.838364677508
2000-03-06,2278.8497553300053
2000-03-07,2252.4625841304382
2000-03-08,2251.9559966333013
2000-03-09,2289.2539335344873
2000-03-10,2286.1323066731366
2000-03-13,2239.195864535923
2000-03-14,2216.830095674154
2000-03-15,2216.878769098775
2000-03-16,2282.164954482007
2000-03-17,2297.191906477515
2000-03-20,2282.3523116120177
2000-03-21,2304.6020986480694
2000-03-22,2313.019771803775
2000-03-23,2330.5454284029215
2000-03-24,2347.0624288428394
2000-03-27,2346.3068656657692
2000-03-28,2337.562197583744
2000-03-29,2326.442567438759
2000-03-30,2284.949941644047
2000-03-31,2306.963017922131
2000-04-03,2274.981724644025
2000-04-04,2249.335906558195
2000-04-05,2239.4856206347386
2000-04-06,2263.7902702695383
2000-04-07,2291.8403783433305
