Date,ACWI ex ITALY IMI
1997-10-27,1426.4854088789775
1997-10-28,1433.6322322388007
1997-10-29,1457.2327411444962
1997-10-30,1434.0756222733864
1997-10-31,1447.7079161644722
1997-11-03,1474.8803074793987
1997-11-04,1477.5883815887448
1997-11-05,1479.210747739743
1997-11-06,1472.0660809412286
1997-11-07,1445.0510299603502
1997-11-10,1437.5277577670038
1997-11-11,1438.381486611597
1997-11-12,1409.7006895408442
1997-11-13,1414.5293298895813
1997-11-14,1419.0747808547785
1997-11-17,1454.2277114975784
1997-11-18,1452.390458712016
1997-11-19,1441.9909370828543
1997-11-20,1459.4359399687808
1997-11-21,1473.5895306324178
1997-11-24,1454.0579260227214
1997-11-25,1440.7841862375988
1997-11-26,1442.4764588187763
1997-11-27,1449.12997543701
1997-11-28,1452.303090376728
1997-12-01,1470.72430547921
1997-12-02,1473.3100780876296
1997-12-03,1476.165751404827
1997-12-04,1475.8682211285675
1997-12-05,1482.8449206402938
1997-12-08,1484.333330334946
1997-12-09,1479.393847520304
1997-12-10,1470.9300738828629
1997-12-11,1443.586969017609
1997-12-12,1439.4280870914836
1997-12-15,1442.9602452915915
1997-12-16,1450.56183195337
1997-12-17,1465.5643198019234
1997-12-18,1454.0260073467211
1997-12-19,1432.3186768284008
1997-12-22,1428.7538338602944
1997-12-23,1423.5376597752268
1997-12-24,1419.4529620404053
1997-12-25,1419.6803853518552
1997-12-26,1424.2383805816335
1997-12-29,1444.6657471109565
1997-12-30,1463.7331383900307
1997-12-31,1464.7087150957746
1998-01-01,1464.7352780346052
1998-01-02,1465.6982402463127
1998-01-05,1466.2059798107566
1998-01-06,1451.929721339681
1998-01-07,1446.8124699764173
1998-01-08,1434.6531276628475
1998-01-09,1403.1907727135074
1998-01-12,1388.526723953985
1998-01-13,1409.8283989412105
1998-01-14,1423.8847803123838
1998-01-15,1418.4712444678146
1998-01-16,1444.3016011003813
1998-01-19,1454.6823883613881
1998-01-20,1466.0319679155218
1998-01-21,1465.105037644661
1998-01-22,1458.6538447479586
1998-01-23,1460.6092716824617
1998-01-26,1466.1742731288705
1998-01-27,1479.0375096005384
1998-01-28,1489.4856476716318
1998-01-29,1493.7532333632337
1998-01-30,1488.7951357755755
1998-02-02,1515.6288312012402
1998-02-03,1526.1607287045501
1998-02-04,1530.1916826954866
1998-02-05,1538.051783115787
1998-02-06,1545.5541205772658
1998-02-09,1543.0728924949149
1998-02-10,1552.797623383887
1998-02-11,1555.903489130373
1998-02-12,1555.6917571278182
1998-02-13,1544.932064998407
1998-02-16,1544.297220484811
1998-02-17,1550.086535776133
1998-02-18,1559.5981069198824
1998-02-19,1556.723570112535
1998-02-20,1560.431864675162
1998-02-23,1568.504992170893
1998-02-24,1558.7186660223342
1998-02-25,1573.1473047362856
1998-02-26,1585.8576175806186
1998-02-27,1594.7794265581379
1998-03-02,1605.6761504466363
1998-03-03,1606.438149727785
1998-03-04,1594.6023250264077
1998-03-05,1573.978676986581
1998-03-06,1597.19390137648
1998-03-09,1597.4757821092849
1998-03-10,1608.5543497700346
1998-03-11,1611.1344547442297
1998-03-12,1613.0442702012372
1998-03-13,1625.7012622734883
1998-03-16,1629.7183660786595
1998-03-17,1637.1828964881126
1998-03-18,1634.4661888105434
1998-03-19,1641.4394120801062
1998-03-20,1649.310875963643
1998-03-23,1651.6208730676285
1998-03-24,1659.4489385677173
1998-03-25,1664.717689958599
1998-03-26,1666.258674730147
1998-03-27,1663.2944894371715
1998-03-30,1649.3955480301254
1998-03-31,1656.3152676935904
1998-04-01,1662.3612269979956
1998-04-02,1665.1112761937213
1998-04-03,1666.1710103108737
1998-04-06,1672.3741626358317
1998-04-07,1665.5817967627204
1998-04-08,1666.234695739676
1998-04-09,1682.9976893371106
1998-04-10,1682.690800080346
1998-04-13,1680.9436681794211
1998-04-14,1694.2385152728282
1998-04-15,1699.9249619158948
1998-04-16,1679.4437886055641
1998-04-17,1685.7781239335372
1998-04-20,1692.1812707736767
1998-04-21,1697.6572821684608
1998-04-22,1698.3315547185068
1998-04-23,1683.957774469709
1998-04-24,1672.8134690452646
1998-04-27,1636.443700858402
1998-04-28,1640.0882602502093
1998-04-29,1649.221143827299
1998-04-30,1672.3909908964597
1998-05-01,1682.954642934519
1998-05-04,1690.7572014045788
1998-05-05,1683.9411470291038
1998-05-06,1672.9808339744463
1998-05-07,1657.1484760144124
1998-05-08,1667.8419220026367
1998-05-11,1672.227923255854
1998-05-12,1670.7278036229045
1998-05-13,1670.9658471115354
1998-05-14,1667.6660124647785
1998-05-15,1660.6894865438974
1998-05-18,1644.2908877659831
1998-05-19,1655.2307554912552
1998-05-20,1668.4146835957667
1998-05-21,1672.2060193347822
1998-05-22,1669.0466006624347
1998-05-25,1666.328325843906
1998-05-26,1652.5443409273548
1998-05-27,1634.2158708400336
1998-05-28,1638.1852381948752
1998-05-29,1636.0816026336581
1998-06-01,1624.9700946070004
1998-06-02,1631.902533648367
1998-06-03,1630.6403296633885
1998-06-04,1638.3817457900252
1998-06-05,1650.4957285897508
1998-06-08,1655.1601601206585
1998-06-09,1655.8108189913783
1998-06-10,1636.7754169110476
1998-06-11,1612.534264342321
1998-06-12,1602.633117159044
1998-06-15,1568.99336579318
1998-06-16,1583.8628164269176
1998-06-17,1619.5901614395189
1998-06-18,1625.1700597511724
1998-06-19,1623.0997907172564
1998-06-22,1613.2705901350946
1998-06-23,1625.3630320683994
1998-06-24,1637.5757907687746
1998-06-25,1641.615125355745
1998-06-26,1638.919263714469
1998-06-29,1647.9649233603554
1998-06-30,1655.505152167949
1998-07-01,1673.5422962103926
1998-07-02,1671.591200791511
1998-07-03,1676.596620607061
1998-07-06,1684.2629234784765
1998-07-07,1687.8676105446675
1998-07-08,1695.619308268901
1998-07-09,1683.7214431131617
1998-07-10,1682.4426954609419
1998-07-13,1690.9897949342824
1998-07-14,1709.5155919644549
1998-07-15,1712.1789058997301
1998-07-16,1722.7571225173047
1998-07-17,1730.577076692482
1998-07-20,1734.4874150195085
1998-07-21,1713.4269551348916
1998-07-22,1697.0856811937167
1998-07-23,1673.1152869137252
1998-07-24,1673.7065811751083
1998-07-27,1660.9334349427434
1998-07-28,1649.866171502704
1998-07-29,1642.9816696952935
1998-07-30,1661.2909831315249
1998-07-31,1640.5025620592153
1998-08-03,1618.8609878987832
1998-08-04,1587.0701799081414
1998-08-05,1583.1983266796242
1998-08-06,1582.794654834757
1998-08-07,1588.5627197739295
1998-08-10,1570.2567163094027
1998-08-11,1535.3221800483425
1998-08-12,1554.652252387641
1998-08-13,1541.206896199089
1998-08-14,1534.9159853076321
1998-08-17,1542.2806575326624
1998-08-18,1569.815940071684
1998-08-19,1573.4916094432506
1998-08-20,1565.3583505274487
1998-08-21,1532.5033336822328
1998-08-24,1534.8648000639848
1998-08-25,1543.9621437124633
1998-08-26,1519.3066185740927
1998-08-27,1465.5528089670129
1998-08-28,1447.0700856912254
1998-08-31,1398.9813457477537
1998-09-01,1424.3139099472278
1998-09-02,1436.266597530208
1998-09-03,1426.032112124783
1998-09-04,1420.286175839111
1998-09-07,1441.548953775429
1998-09-08,1480.6902792245405
1998-09-09,1454.9485072439165
1998-09-10,1426.7417334985885
1998-09-11,1442.6450757551233
1998-09-14,1466.405164318672
1998-09-15,1475.2324167094787
1998-09-16,1482.936962263342
1998-09-17,1451.3939307677665
1998-09-18,1445.4163250482372
1998-09-21,1429.6140591178012
1998-09-22,1442.6704522670266
1998-09-23,1477.8184811401231
1998-09-24,1467.5044515492045
1998-09-25,1460.2240742729512
1998-09-28,1467.079991780524
1998-09-29,1467.8310791660135
1998-09-30,1431.7320312889653
1998-10-01,1387.717042424079
1998-10-02,1387.555076289524
1998-10-05,1362.4823414252414
1998-10-06,1375.4282149557168
1998-10-07,1384.7867928929686
1998-10-08,1362.1609381964688
1998-10-09,1386.251426859719
1998-10-12,1418.5076477854486
1998-10-13,1413.752130079398
1998-10-14,1426.857784998644
1998-10-15,1468.6699539758538
1998-10-16,1493.7668702512356
1998-10-19,1501.4687314912921
1998-10-20,1513.583709493696
1998-10-21,1517.7539169577458
1998-10-22,1525.5644288847623
1998-10-23,1518.8845953114426
1998-10-26,1520.5114875977963
1998-10-27,1520.9983187454338
1998-10-28,1516.4823975706734
1998-10-29,1536.2971845413338
1998-10-30,1555.3237452440303
1998-11-02,1585.6173485806817
1998-11-03,1581.648190942185
1998-11-04,1601.746963922445
1998-11-05,1608.0225652868262
1998-11-06,1610.7346683363905
1998-11-09,1589.0990953135865
1998-11-10,1578.364498929361
1998-11-11,1581.723912550294
1998-11-12,1567.2597057368876
1998-11-13,1577.3706834185
1998-11-16,1601.8743818446487
1998-11-17,1601.0416194590812
1998-11-18,1606.7808145351503
1998-11-19,1621.2947831358026
1998-11-20,1637.6849726622859
1998-11-23,1660.0311227890284
1998-11-24,1658.521049560619
1998-11-25,1656.923213482562
1998-11-26,1665.6774192978799
1998-11-27,1669.0818003362422
1998-11-30,1640.8154468134603
1998-12-01,1634.3583367015317
1998-12-02,1633.623975531546
1998-12-03,1621.1800304263636
1998-12-04,1638.1831411399967
1998-12-07,1646.903721615773
1998-12-08,1645.566924088221
1998-12-09,1654.0356719445067
1998-12-10,1641.5593324058834
1998-12-11,1632.407400599198
1998-12-14,1611.344007351185
1998-12-15,1623.5206532841135
1998-12-16,1628.3828271196362
1998-12-17,1645.3275559566778
1998-12-18,1654.3560353576686
1998-12-21,1674.9110591158553
1998-12-22,1671.0738441871395
1998-12-23,1696.264762662486
1998-12-24,1693.0366654949337
1998-12-25,1694.5696969216106
1998-12-28,1698.6547946211329
1998-12-29,1715.0602593742806
1998-12-30,1709.0635900040468
1998-12-31,1717.5248713351502
1999-01-01,1717.5917168620924
1999-01-04,1729.0809937831843
1999-01-05,1743.7536189947557
1999-01-06,1775.863476367141
1999-01-07,1773.2710690344543
1999-01-08,1773.1835367122744
1999-01-11,1764.86201885263
1999-01-12,1735.7515948922153
1999-01-13,1711.299034125112
1999-01-14,1699.0563177854663
1999-01-15,1723.6409550143405
1999-01-18,1736.1322873979784
1999-01-19,1743.5654738305245
1999-01-20,1752.12736584526
1999-01-21,1732.5776626161205
1999-01-22,1710.3085820369386
1999-01-25,1715.7396504557548
1999-01-26,1731.654501394623
1999-01-27,1724.795530647561
1999-01-28,1738.180905079279
1999-01-29,1750.922567250659
1999-02-01,1755.8802523912343
1999-02-02,1750.7580891836121
1999-02-03,1751.4008318175895
1999-02-04,1732.0058605128736
1999-02-05,1719.404531277064
1999-02-08,1717.231290985215
1999-02-09,1687.0767847836198
1999-02-10,1684.961179668322
1999-02-11,1713.709697374843
1999-02-12,1702.213974289029
1999-02-15,1701.3630929870512
1999-02-16,1704.592950277861
1999-02-17,1687.952645545167
1999-02-18,1694.2426732150593
1999-02-19,1692.4629356507357
1999-02-22,1719.4663975359572
1999-02-23,1722.7171475216185
1999-02-24,1713.5134333961196
1999-02-25,1707.2544519843734
1999-02-26,1700.6696107733635
1999-03-01,1691.5571226765808
1999-03-02,1682.9569240892201
1999-03-03,1680.247011404121
1999-03-04,1690.3173523514765
1999-03-05,1728.143649466281
1999-03-08,1736.9662914606142
1999-03-09,1741.0012512143953
1999-03-10,1754.6608649203738
1999-03-11,1764.730597744225
1999-03-12,1770.1341441703908
1999-03-15,1781.5209238354823
1999-03-16,1785.7216846415627
1999-03-17,1783.9647947309388
1999-03-18,1789.7723368499178
1999-03-19,1789.636269097888
1999-03-22,1782.7682695058693
1999-03-23,1749.4242526061075
1999-03-24,1746.3358536253265
1999-03-25,1771.3006811836315
1999-03-26,1760.5309795314786
1999-03-29,1784.0111095794916
1999-03-30,1778.1765031596665
1999-03-31,1778.2686376046445
1999-04-01,1788.5136110524763
1999-04-02,1787.5076858564632
1999-04-05,1802.1438513209418
1999-04-06,1811.1834528566594
1999-04-07,1821.470382511306
1999-04-08,1841.5534006816113
1999-04-09,1846.9725616174835
1999-04-12,1854.8029180227945
1999-04-13,1857.3602675943123
1999-04-14,1849.8737952317706
1999-04-15,1840.5872576149
1999-04-16,1843.0795631788585
1999-04-19,1824.8405886796545
1999-04-20,1824.5394779390185
1999-04-21,1841.846250032303
1999-04-22,1862.61925280811
1999-04-23,1870.2930813153646
1999-04-26,1879.045267065954
1999-04-27,1889.374076328728
1999-04-28,1882.2291606349368
1999-04-29,1873.4180597523996
1999-04-30,1870.642950145453
1999-05-03,1884.0403513218682
1999-05-04,1872.4488718787557
1999-05-05,1878.0260766440317
1999-05-06,1879.9520952681087
1999-05-07,1883.387112844579
1999-05-10,1886.693279874814
1999-05-11,1892.3470088118534
1999-05-12,1894.5115217748314
1999-05-13,1896.9891318210484
1999-05-14,1869.352474292358
1999-05-17,1853.4600117923715
1999-05-18,1855.01649225486
1999-05-19,1859.9302206615087
1999-05-20,1859.6735733206697
1999-05-21,1851.298822531184
1999-05-24,1832.2324629616426
1999-05-25,1809.4163802742894
1999-05-26,1818.1116149707063
1999-05-27,1798.497741751728
1999-05-28,1813.8640474481786
1999-05-31,1814.628361991069
1999-06-01,1814.865641473881
1999-06-02,1816.6807114201602
1999-06-03,1819.965910689121
1999-06-04,1841.9882703902458
1999-06-07,1859.0460862992172
1999-06-08,1856.569663715086
1999-06-09,1861.9683656210225
1999-06-10,1854.0766788847
1999-06-11,1855.2461351999777
1999-06-14,1842.1772266621017
1999-06-15,1845.8064512346177
1999-06-16,1869.8694875361437
1999-06-17,1884.5173739171305
1999-06-18,1890.074705958441
1999-06-21,1901.3414613734712
1999-06-22,1893.437873418097
1999-06-23,1883.3410368956495
1999-06-24,1866.6135326800975
1999-06-25,1870.559709751758
1999-06-28,1881.6126960289553
1999-06-29,1896.577664093402
1999-06-30,1909.8398723603657
1999-07-01,1931.3127921394307
1999-07-02,1943.9158955485814
1999-07-05,1956.2132623530886
1999-07-06,1953.3385901330332
1999-07-07,1949.8358806360725
1999-07-08,1943.9164753987322
1999-07-09,1951.0709640458685
1999-07-12,1950.6907715014734
1999-07-13,1942.6006577791304
1999-07-14,1953.3851135339928
1999-07-15,1973.3894332540508
1999-07-16,1973.271439818632
1999-07-19,1967.6207189757465
1999-07-20,1946.782331210164
1999-07-21,1945.0009752297726
1999-07-22,1923.1632219116375
1999-07-23,1909.2839716994868
1999-07-26,1900.3839831525133
1999-07-27,1912.5364853713045
1999-07-28,1921.4607158534266
1999-07-29,1905.4444616281496
1999-07-30,1908.1634837265537
1999-08-02,1900.9187879896074
1999-08-03,1895.2403458888762
1999-08-04,1882.5892502391002
1999-08-05,1873.1977931796034
1999-08-06,1859.8295985221114
1999-08-09,1855.2199157301086
1999-08-10,1839.1935495945452
1999-08-11,1851.2195653577867
1999-08-12,1862.738054059013
1999-08-13,1887.651771724316
1999-08-16,1900.8000087153264
1999-08-17,1909.0567609391587
1999-08-18,1910.3305118159158
1999-08-19,1903.629158116188
1999-08-20,1922.4893861993135
1999-08-23,1947.233710502328
1999-08-24,1944.366715348282
1999-08-25,1959.086476852215
1999-08-26,1942.1552176918108
1999-08-27,1933.3752872567807
1999-08-30,1919.6812201026905
1999-08-31,1911.823920443749
1999-09-01,1931.2778179368245
1999-09-02,1921.234834442379
1999-09-03,1951.3595489677011
1999-09-06,1960.985792896933
1999-09-07,1952.9586397952542
1999-09-08,1946.6190666216316
1999-09-09,1961.4001324064561
1999-09-10,1964.2273116042115
1999-09-13,1962.8191237267033
1999-09-14,1955.4741615821656
1999-09-15,1941.016146491498
1999-09-16,1927.2377174578558
1999-09-17,1936.0519175853588
1999-09-20,1942.0252864135366
1999-09-21,1926.9846233288804
1999-09-22,1918.8589738145884
1999-09-23,1897.397407283815
1999-09-24,1879.8261886487003
1999-09-27,1884.071845158027
1999-09-28,1887.3859751051946
1999-09-29,1879.872035471203
1999-09-30,1899.8440565858134
1999-10-01,1904.4465836107736
1999-10-04,1923.2804601366943
1999-10-05,1922.62326769556
1999-10-06,1943.5627376293794
1999-10-07,1948.3885854084085
1999-10-08,1957.273791229322
1999-10-11,1963.2456022906163
1999-10-12,1950.3868352640793
1999-10-13,1918.871205376715
1999-10-14,1917.9118708031813
1999-10-15,1885.2697325642512
1999-10-18,1867.8397097900076
1999-10-19,1882.766197637666
1999-10-20,1909.4479711891797
1999-10-21,1905.7696947290794
1999-10-22,1926.3609624151893
1999-10-25,1924.9809892423236
1999-10-26,1919.6743791414262
1999-10-27,1921.5026178114983
1999-10-28,1960.402526298314
1999-10-29,1994.4290514195245
1999-11-01,1991.178785536969
1999-11-02,1991.8023444411033
1999-11-03,1999.1662473871295
1999-11-04,2016.1204303937225
1999-11-05,2019.9404248901317
1999-11-08,2021.990538012018
1999-11-09,2021.316854523331
1999-11-10,2037.576964074441
1999-11-11,2047.5003148526769
1999-11-12,2057.400668421923
1999-11-15,2063.560975690688
1999-11-16,2080.3190782203137
1999-11-17,2079.579668560872
1999-11-18,2096.9086932492714
1999-11-19,2097.665422998127
1999-11-22,2101.705779653605
1999-11-23,2092.3490915084108
1999-11-24,2096.300574598376
1999-11-25,2104.67632486161
1999-11-26,2115.9342942959493
1999-11-29,2110.109287049218
1999-11-30,2081.9981252853145
1999-12-01,2085.5480720326955
1999-12-02,2094.885448005225
1999-12-03,2125.513792005678
1999-12-06,2135.75537771705
1999-12-07,2135.4800458448813
1999-12-08,2130.0144170382628
1999-12-09,2133.071224757972
1999-12-10,2143.437913147004
1999-12-13,2141.6435803509926
1999-12-14,2122.051527034129
1999-12-15,2120.7331452206245
1999-12-16,2139.8602374783263
1999-12-17,2146.421866845189
1999-12-20,2149.7379447364
1999-12-21,2164.7357834952277
1999-12-22,2181.9095511603814
1999-12-23,2208.5429752174373
1999-12-24,2217.389746353923
1999-12-27,2213.966112357304
1999-12-28,2223.53364665398
1999-12-29,2237.1500627221394
1999-12-30,2247.5434495532486
1999-12-31,2254.2341142271143
2000-01-03,2258.329964423014
2000-01-04,2194.773381876509
2000-01-05,2161.0361672405284
2000-01-06,2135.1145615268783
2000-01-07,2178.6185543067277
2000-01-10,2211.500062713531
2000-01-11,2203.9613771834665
2000-01-12,2190.3732489222098
2000-01-13,2213.4141066344996
2000-01-14,2229.299279776871
2000-01-17,2244.933754375319
2000-01-18,2228.6884539674293
2000-01-19,2218.1971208930454
2000-01-20,2215.4036144182846
2000-01-21,2213.41050756953
2000-01-24,2185.846705465881
2000-01-25,2178.1198846421635
2000-01-26,2184.0414850329967
2000-01-27,2187.481101242489
2000-01-28,2151.2302713562744
2000-01-31,2149.9400529841378
2000-02-01,2165.0284193574867
2000-02-02,2176.982259192721
2000-02-03,2213.7812615320995
2000-02-04,2219.4400428035397
2000-02-07,2220.2768367422746
2000-02-08,2245.311192445288
2000-02-09,2232.879439368561
2000-02-10,2233.813667872694
2000-02-11,2214.68154383387
2000-02-14,2205.9919489270824
2000-02-15,2201.69226744501
2000-02-16,2199.95245948645
2000-02-17,2216.0211276521622
2000-02-18,2182.695297187563
2000-02-21,2167.3663440242635
2000-02-22,2168.0284110000116
2000-02-23,2188.00283980018
2000-02-24,2190.6978249430417
2000-02-25,2185.342556033398
2000-02-28,2185.0376125594344
2000-02-29,2204.3712324941316
2000-03-01,2241.651534611949
2000-03-02,2251.4605363498313
2000-03-03,2275.470979254979
2000-03-06,2265.9836307319038
2000-03-07,2240.7290506855593
2000-03-08,2239.8506563715646
2000-03-09,2275.8042623013316
2000-03-10,2272.365852972072
2000-03-13,2225.707815228624
2000-03-14,2203.44068285558
2000-03-15,2205.166161248689
2000-03-16,2269.3883920986386
2000-03-17,2284.061870800419
2000-03-20,2269.9912390943864
2000-03-21,2292.972139858948
2000-03-22,2303.1330331577724
2000-03-23,2320.606924983536
2000-03-24,2335.985569462858
2000-03-27,2335.558527826193
2000-03-28,2327.111282769676
2000-03-29,2316.86005354047
2000-03-30,2275.686075803984
2000-03-31,2297.7069557147174
2000-04-03,2266.4762662262806
2000-04-04,2239.4582019165227
2000-04-05,2229.998107789824
2000-04-06,2253.6145988593075
2000-04-07,2282.4528861931162
2000-04-10,2266.213070820604
2000-04-11,2239.8619145387447
2000-04-12,2205.151409004564
2000-04-13,2171.348976494808
