Date,ACWI ex EGYPT IMI
1997-10-03,1217.069897046026
1997-10-06,1221.8658168420498
1997-10-07,1226.361519634392
1997-10-08,1223.973179765135
1997-10-09,1217.5773892737561
1997-10-10,1215.3074739389417
1997-10-13,1216.0755528379093
1997-10-14,1214.8815642447958
1997-10-15,1211.9307350835163
1997-10-16,1210.1391899605771
1997-10-17,1195.2087229399538
1997-10-20,1195.7338673692022
1997-10-21,1207.3546732883206
1997-10-22,1204.5559778730562
1997-10-23,1176.0044556211628
1997-10-24,1170.834373467389
1997-10-27,1117.923309501091
1997-10-28,1122.6405057123752
1997-10-29,1141.4762385875322
1997-10-30,1123.427682191108
1997-10-31,1134.037945847802
1997-11-03,1155.2299362294234
1997-11-04,1157.3658291752756
1997-11-05,1158.6908608666388
1997-11-06,1153.2120192637558
1997-11-07,1132.1623993565534
1997-11-10,1126.3393652705297
1997-11-11,1127.0170164805818
1997-11-12,1104.6131047144838
1997-11-13,1108.4577450158263
1997-11-14,1111.9709502122535
1997-11-17,1139.3971359594016
1997-11-18,1138.0125861936624
1997-11-19,1129.8732893931488
1997-11-20,1143.583957605964
1997-11-21,1154.4004201139148
1997-11-24,1139.1234958460661
1997-11-25,1128.8810210570082
1997-11-26,1130.2092300556837
1997-11-27,1135.245020399879
1997-11-28,1137.8033444384237
1997-12-01,1152.1515560964822
1997-12-02,1154.1803284695345
1997-12-03,1156.4079248595651
1997-12-04,1156.3216302756427
1997-12-05,1161.6004907677423
1997-12-08,1162.699380027474
1997-12-09,1158.8805627439503
1997-12-10,1152.382154156372
1997-12-11,1131.167322381183
1997-12-12,1128.051870887431
1997-12-15,1130.990282102959
1997-12-16,1137.1286507511568
1997-12-17,1148.9026751052809
1997-12-18,1139.9548510383538
1997-12-19,1122.9895783549014
1997-12-22,1120.3221658811838
1997-12-23,1116.4801179064298
1997-12-24,1113.3133023120124
1997-12-25,1113.488806355199
1997-12-26,1117.0265791970546
1997-12-29,1133.0888627505035
1997-12-30,1147.8649548525675
1997-12-31,1148.6128992555903
1998-01-01,1148.6333981072028
1998-01-02,1149.6819287755131
1998-01-05,1150.5000144631088
1998-01-06,1139.4309703317288
1998-01-07,1135.6205779005447
1998-01-08,1126.0658114905068
1998-01-09,1101.8086664263844
1998-01-12,1090.3553482090558
1998-01-13,1107.080417812711
1998-01-14,1118.0859773204634
1998-01-15,1113.8985868804155
1998-01-16,1134.1873320226202
1998-01-19,1142.0124238400776
1998-01-20,1150.9579560686414
1998-01-21,1150.1882631583173
1998-01-22,1145.523821225691
1998-01-23,1147.10063559162
1998-01-26,1151.3620645794792
1998-01-27,1161.445465883202
1998-01-28,1169.5942799252277
1998-01-29,1172.837105423272
1998-01-30,1169.2307537819497
1998-02-02,1190.1945653057596
1998-02-03,1198.172637020489
1998-02-04,1201.6445937763021
1998-02-05,1208.1932855343853
1998-02-06,1214.0198706182623
1998-02-09,1211.8265962536566
1998-02-10,1219.6617468956304
1998-02-11,1222.1382479558847
1998-02-12,1221.76709786633
1998-02-13,1213.1872756728703
1998-02-16,1212.8619826949227
1998-02-17,1217.5436422319042
1998-02-18,1224.8759931900672
1998-02-19,1222.2763314548604
1998-02-20,1224.9057725209966
1998-02-23,1231.2697184004844
1998-02-24,1223.7422380854098
1998-02-25,1235.2421213549442
1998-02-26,1245.192204240538
1998-02-27,1252.0919088280773
1998-03-02,1261.0779958130754
1998-03-03,1261.8830760453347
1998-03-04,1252.5132728009705
1998-03-05,1236.6199699367824
1998-03-06,1254.9669176167624
1998-03-09,1255.6021310812018
1998-03-10,1264.3221040296933
1998-03-11,1266.2323475229023
1998-03-12,1267.7180193766183
1998-03-13,1277.985144604644
1998-03-16,1281.4711654528503
1998-03-17,1287.3940525869218
1998-03-18,1285.1302395568941
1998-03-19,1290.601463419746
1998-03-20,1297.0791802279814
1998-03-23,1299.1758389300628
1998-03-24,1305.8824656265774
1998-03-25,1310.3283535929818
1998-03-26,1311.5333209160672
1998-03-27,1309.131868936695
1998-03-30,1298.5210304615139
1998-03-31,1304.100928905405
1998-04-01,1309.389227944514
1998-04-02,1312.0131042121689
1998-04-03,1312.8735032361692
1998-04-06,1318.2920885021658
1998-04-07,1312.6919884956787
1998-04-08,1312.2807115176704
1998-04-09,1324.9780316671133
1998-04-10,1325.1530917450063
1998-04-13,1323.7264873218778
1998-04-14,1334.742276490821
1998-04-15,1339.7324727215687
1998-04-16,1323.1296283896818
1998-04-17,1328.28252457102
1998-04-20,1333.1948063133723
1998-04-21,1337.658745749625
1998-04-22,1338.0246956376432
1998-04-23,1325.9010829917797
1998-04-24,1316.386622914251
1998-04-27,1286.5072452156214
1998-04-28,1290.3311565104434
1998-04-29,1296.7992375405092
1998-04-30,1315.6341288206472
1998-05-01,1324.0129884742905
1998-05-04,1331.2334398507176
1998-05-05,1325.8426720633324
1998-05-06,1317.3494087654858
1998-05-07,1305.0042111765597
1998-05-08,1313.612217780956
1998-05-11,1317.5832418682926
1998-05-12,1316.1499217178673
1998-05-13,1316.0796593715706
1998-05-14,1313.263663672406
1998-05-15,1307.9053243722333
1998-05-18,1294.3380392303297
1998-05-19,1303.604219725257
1998-05-20,1313.905397939084
1998-05-21,1317.4557985581916
1998-05-22,1315.1666206595153
1998-05-25,1313.4701145266604
1998-05-26,1302.8399893681253
1998-05-27,1287.796841826223
1998-05-28,1290.702530965774
1998-05-29,1288.9756174989288
1998-06-01,1279.8865329968953
1998-06-02,1285.617257842256
1998-06-03,1284.9659489855849
1998-06-04,1291.0043292656483
1998-06-05,1300.5626655453175
1998-06-08,1304.344532382136
1998-06-09,1304.4156306498405
1998-06-10,1289.6388073124588
1998-06-11,1270.2003171372994
1998-06-12,1261.9717422348679
1998-06-15,1235.3380033475707
1998-06-16,1247.2656595051744
1998-06-17,1275.641078773245
1998-06-18,1279.5080196653817
1998-06-19,1277.661580722055
1998-06-22,1269.5056686892867
1998-06-23,1278.9732179898192
1998-06-24,1288.1480426514017
1998-06-25,1291.9091777333576
1998-06-26,1289.367264726405
1998-06-29,1296.6651408331454
1998-06-30,1302.386065731151
1998-07-01,1316.8578667740312
1998-07-02,1315.538213854978
1998-07-03,1319.6789173457946
1998-07-06,1326.1622599290674
1998-07-07,1329.115530509686
1998-07-08,1335.3490824326334
1998-07-09,1325.936192648802
1998-07-10,1325.0598183359446
1998-07-13,1332.0453254033673
1998-07-14,1346.8314728161317
1998-07-15,1348.8713001537888
1998-07-16,1357.291822988196
1998-07-17,1363.9104115680282
1998-07-20,1367.3697630823776
1998-07-21,1350.7395023093343
1998-07-22,1337.7929519544873
1998-07-23,1319.1382075755926
1998-07-24,1319.570246386952
1998-07-27,1309.3658675430506
1998-07-28,1301.012381984964
1998-07-29,1295.1898513853018
1998-07-30,1309.552448507049
1998-07-31,1293.1892457423733
1998-08-03,1275.9688452694168
1998-08-04,1251.5785873721477
1998-08-05,1248.1382993588475
1998-08-06,1247.7905921904214
1998-08-07,1252.5579961238482
1998-08-10,1237.8884924419147
1998-08-11,1210.1427040924737
1998-08-12,1225.5121308275247
1998-08-13,1215.0163959614226
1998-08-14,1210.3839574551048
1998-08-17,1216.2936186067773
1998-08-18,1238.0324136658296
1998-08-19,1240.715104374252
1998-08-20,1234.2254068570473
1998-08-21,1207.8910445235501
1998-08-24,1209.8403396790025
1998-08-25,1217.4429928265213
1998-08-26,1197.6561432869785
1998-08-27,1155.086973148751
1998-08-28,1140.545384629719
1998-08-31,1103.1877365216212
1998-09-01,1122.2013969107816
1998-09-02,1132.0855407865165
1998-09-03,1123.871306631257
1998-09-04,1119.1211232540463
1998-09-07,1136.2769181614858
1998-09-08,1167.075246562714
1998-09-09,1146.7398614345714
1998-09-10,1123.9598113402235
1998-09-11,1135.6713103625395
1998-09-14,1154.8253453324016
1998-09-15,1161.754635645537
1998-09-16,1168.163946425726
1998-09-17,1142.7136863220405
1998-09-18,1137.770421774079
1998-09-21,1124.9816277719667
1998-09-22,1135.5102301784345
1998-09-23,1162.8513623437075
1998-09-24,1154.7820211606488
1998-09-25,1148.7791521786028
1998-09-28,1154.6823584315161
1998-09-29,1155.2185579691543
1998-09-30,1126.9543418515996
1998-10-01,1092.2495609054074
1998-10-02,1091.8149962077555
1998-10-05,1071.9570602935482
1998-10-06,1082.7624742288162
1998-10-07,1089.9840274185403
1998-10-08,1071.7264372032264
1998-10-09,1089.794049037436
1998-10-12,1115.8390337560304
1998-10-13,1112.409540852442
1998-10-14,1123.367254251542
1998-10-15,1155.9957628966201
1998-10-16,1176.0244076714425
1998-10-19,1182.023513668573
1998-10-20,1191.8996650268582
1998-10-21,1194.4527466452046
1998-10-22,1200.398834180988
1998-10-23,1195.7149873249994
1998-10-26,1196.9793833510935
1998-10-27,1197.6608807613297
1998-10-28,1193.3182177848223
1998-10-29,1208.7446589498443
1998-10-30,1223.655908224494
1998-11-02,1247.594567190689
1998-11-03,1244.3920197905654
1998-11-04,1260.44434496918
1998-11-05,1265.0931698549355
1998-11-06,1267.3875135941664
1998-11-09,1249.90286223844
1998-11-10,1241.402909105774
1998-11-11,1244.4793781233714
1998-11-12,1233.2128588395594
1998-11-13,1241.0877989606272
1998-11-16,1260.8293896982227
1998-11-17,1260.083567466439
1998-11-18,1264.325249961922
1998-11-19,1275.8136709972607
1998-11-20,1288.7121676468398
1998-11-23,1306.4216078115678
1998-11-24,1305.0501813894157
1998-11-25,1304.076998245828
1998-11-26,1311.538377961394
1998-11-27,1314.3584425504653
1998-11-30,1292.2133231716896
1998-12-01,1286.2889629588365
1998-12-02,1285.7329941148143
1998-12-03,1276.5564869749294
1998-12-04,1289.79922030532
1998-12-07,1296.5825304478963
1998-12-08,1295.641428042508
1998-12-09,1302.142794043963
1998-12-10,1292.6288451301273
1998-12-11,1285.243455368724
1998-12-14,1269.0330174670871
1998-12-15,1278.4777394099447
1998-12-16,1282.2411468436867
1998-12-17,1295.5232084404956
1998-12-18,1302.3526508714208
1998-12-21,1319.0113397532095
1998-12-22,1316.0944295572738
1998-12-23,1336.0295235683072
1998-12-24,1333.440408805006
1998-12-25,1334.62130009793
1998-12-28,1338.5959801131341
1998-12-29,1351.2389190290903
1998-12-30,1346.7341129066835
1998-12-31,1353.3723185002307
1999-01-01,1353.4239539906575
1999-01-04,1364.2140439532793
1999-01-05,1375.6595753445163
1999-01-06,1400.2184024655146
1999-01-07,1398.0997952394928
1999-01-08,1397.6120065429411
1999-01-11,1390.467064829147
1999-01-12,1367.420441551395
1999-01-13,1347.5401041851671
1999-01-14,1338.260402310479
1999-01-15,1357.6516801377766
1999-01-18,1368.0045959772904
1999-01-19,1373.3314421609323
1999-01-20,1379.9792427075745
1999-01-21,1364.2844384841312
1999-01-22,1346.4325377233652
1999-01-25,1350.5686926526955
1999-01-26,1363.068137811382
1999-01-27,1357.8137101817335
1999-01-28,1368.2266171346246
1999-01-29,1377.9714873683106
1999-02-01,1382.1282045477883
1999-02-02,1377.9004945114364
1999-02-03,1378.1740557974397
1999-02-04,1363.0660572090835
1999-02-05,1353.2584753179158
1999-02-08,1350.952221275375
1999-02-09,1327.1864636396676
1999-02-10,1325.8818520459865
1999-02-11,1348.42052828446
1999-02-12,1339.6487620056532
1999-02-15,1339.264856405731
1999-02-16,1341.3306272306165
1999-02-17,1328.461703752276
1999-02-18,1333.3709040792062
1999-02-19,1332.1293404005328
1999-02-22,1353.522211573794
1999-02-23,1355.927035326424
1999-02-24,1349.0998779586068
1999-02-25,1344.035846403923
1999-02-26,1338.823631252764
1999-03-01,1331.2828797462594
1999-03-02,1324.757957312211
1999-03-03,1322.2519877885163
1999-03-04,1330.3381292231848
1999-03-05,1360.2794638356145
1999-03-08,1366.909519445811
1999-03-09,1370.401899705309
1999-03-10,1381.4496961202535
1999-03-11,1388.9741996361583
1999-03-12,1393.086380202989
1999-03-15,1402.293325015433
1999-03-16,1405.2367530687693
1999-03-17,1404.0863306710003
1999-03-18,1408.7289354968227
1999-03-19,1408.5938470603517
1999-03-22,1403.1003036124453
1999-03-23,1376.9764718312244
1999-03-24,1374.20511745266
1999-03-25,1393.9023129530922
1999-03-26,1384.8639581814455
1999-03-29,1403.4931232883569
1999-03-30,1399.0472505216508
1999-03-31,1399.5994838556546
1999-04-01,1407.3606353246598
1999-04-02,1406.519613380179
1999-04-05,1417.6098989503394
1999-04-06,1425.0004390580632
1999-04-07,1433.057043475175
1999-04-08,1448.7122268252851
1999-04-09,1452.4519222644735
1999-04-12,1458.57082144019
1999-04-13,1460.5544392214078
1999-04-14,1454.7180285406555
1999-04-15,1447.1825550913313
1999-04-16,1448.9210298511873
1999-04-19,1434.9010806197937
1999-04-20,1434.5030889796262
1999-04-21,1447.8323589075644
1999-04-22,1463.7628475040144
1999-04-23,1469.7629145752476
1999-04-26,1476.1857420014562
1999-04-27,1484.7373182714186
1999-04-28,1479.0344845962295
1999-04-29,1472.0662905262086
1999-04-30,1470.1448700812552
1999-05-03,1480.4712034830468
1999-05-04,1471.671725681323
1999-05-05,1475.9375049229986
1999-05-06,1477.6680233746338
1999-05-07,1480.2586971634514
1999-05-10,1482.696181945764
1999-05-11,1486.5861700512435
1999-05-12,1487.7606811669039
1999-05-13,1489.733083454186
1999-05-14,1468.1316896625042
1999-05-17,1455.2958228043615
1999-05-18,1456.8451664397526
1999-05-19,1461.214718319685
1999-05-20,1461.0166905412857
1999-05-21,1454.6358714600028
1999-05-24,1439.8275005695582
1999-05-25,1422.2439977651043
1999-05-26,1428.578749018682
1999-05-27,1413.1257901560946
1999-05-28,1424.9655202708757
1999-05-31,1425.7197614805975
1999-06-01,1425.7789235065895
1999-06-02,1426.8382592807318
1999-06-03,1429.7796673228158
1999-06-04,1446.591750201894
1999-06-07,1459.792183065877
1999-06-08,1458.4362206146393
1999-06-09,1462.5567213929994
1999-06-10,1456.3706112326652
1999-06-11,1457.2782558008441
1999-06-14,1446.6343978586708
1999-06-15,1449.4181761946907
1999-06-16,1468.0178264774495
1999-06-17,1479.3332113469853
1999-06-18,1483.902882879064
1999-06-21,1492.5669748789637
1999-06-22,1486.2729170515374
1999-06-23,1478.5735126422387
1999-06-24,1465.6895238468053
1999-06-25,1468.8565954924918
1999-06-28,1477.0681546244068
1999-06-29,1488.5476734104006
1999-06-30,1498.582213260005
1999-07-01,1515.212975336622
1999-07-02,1524.8222159333745
1999-07-05,1534.8623246368381
1999-07-06,1532.8216174061183
1999-07-07,1530.0093690895258
1999-07-08,1525.307372519722
1999-07-09,1530.9450464340525
1999-07-12,1530.4801259621288
1999-07-13,1523.9554218494231
1999-07-14,1532.4966455220888
1999-07-15,1548.1247958506658
1999-07-16,1547.7805863740227
1999-07-19,1543.3525178102193
1999-07-20,1527.4391341684413
1999-07-21,1525.680208045547
1999-07-22,1508.7463243006298
1999-07-23,1497.6908489364469
1999-07-26,1490.7660496373644
1999-07-27,1500.2222755366213
1999-07-28,1506.8330962838686
1999-07-29,1494.1968644922595
1999-07-30,1496.7118819300247
1999-08-02,1491.4073977349653
1999-08-03,1486.839414531798
1999-08-04,1477.3026448779633
1999-08-05,1469.5168410681445
1999-08-06,1459.0364777780223
1999-08-09,1455.724775567323
1999-08-10,1443.0515331805673
1999-08-11,1452.324389790575
1999-08-12,1461.6646320382072
1999-08-13,1480.966157842852
1999-08-16,1491.187918236524
1999-08-17,1497.657845982863
1999-08-18,1498.498616517649
1999-08-19,1493.3608614098896
1999-08-20,1508.1715427232004
1999-08-23,1527.4955031550132
1999-08-24,1525.1792750758436
1999-08-25,1536.565087194149
1999-08-26,1523.6404925680008
1999-08-27,1516.9718468762455
1999-08-30,1506.2676025855053
1999-08-31,1500.0578817860749
1999-09-01,1515.1928062559
1999-09-02,1507.2960178149713
1999-09-03,1530.797045984082
1999-09-06,1538.3524773602253
1999-09-07,1532.062761872101
1999-09-08,1527.35565352971
1999-09-09,1538.8059050881145
1999-09-10,1541.018850491799
1999-09-13,1539.5313646419374
1999-09-14,1533.8883413271915
1999-09-15,1522.6014795173423
1999-09-16,1512.0485484138921
1999-09-17,1519.0102168713643
1999-09-20,1523.7035376212682
1999-09-21,1512.1862404001113
1999-09-22,1506.1044797879913
1999-09-23,1489.5162319021767
1999-09-24,1476.0300638246342
1999-09-27,1479.2250529904602
1999-09-28,1481.8492029329598
1999-09-29,1475.9139178979608
1999-09-30,1491.3057837238828
1999-10-01,1494.9857228452095
1999-10-04,1509.729251750812
1999-10-05,1509.1228551355234
1999-10-06,1525.2793210439056
1999-10-07,1529.1806507436763
1999-10-08,1535.6507556391846
1999-10-11,1540.1971249190442
1999-10-12,1530.0675988340504
1999-10-13,1505.720753543756
1999-10-14,1504.8306195573045
1999-10-15,1479.44597275958
1999-10-18,1465.5436577745832
1999-10-19,1477.3704563302963
1999-10-20,1497.7237214335653
1999-10-21,1494.9424514968596
1999-10-22,1510.9027054840112
1999-10-25,1509.4200866963342
1999-10-26,1505.1814166647564
1999-10-27,1506.38934940963
1999-10-28,1536.793111131483
1999-10-29,1563.2166061207563
1999-11-01,1560.6668209216655
1999-11-02,1560.9262732736772
1999-11-03,1566.4764512585589
1999-11-04,1579.744578467975
1999-11-05,1582.5135234210586
1999-11-08,1583.9778144052016
1999-11-09,1583.7975918246052
1999-11-10,1596.5602846433003
1999-11-11,1604.3286752457075
1999-11-12,1611.6236036573239
1999-11-15,1616.516514055
1999-11-16,1629.5214761650113
1999-11-17,1629.0800675761845
1999-11-18,1642.511006851274
1999-11-19,1643.1200754721528
1999-11-22,1646.2254044488811
1999-11-23,1638.8645265489574
1999-11-24,1641.8004683218976
1999-11-25,1648.7851527506295
1999-11-26,1657.1869836384212
1999-11-29,1652.852047837646
1999-11-30,1631.17071267871
1999-12-01,1634.2749597158756
1999-12-02,1641.3543250045564
1999-12-03,1665.2814240104105
1999-12-06,1674.0290991909685
1999-12-07,1674.0921015444917
1999-12-08,1670.3136378813026
1999-12-09,1672.5162561765633
1999-12-10,1680.2304601552933
1999-12-13,1679.1888719604954
1999-12-14,1664.3308937672814
1999-12-15,1662.7123758441555
1999-12-16,1678.2911788337271
1999-12-17,1683.2271488090937
1999-12-20,1686.4306506846178
1999-12-21,1697.4241421264937
1999-12-22,1711.3058014487733
1999-12-23,1732.6618336414604
1999-12-24,1739.4603367059676
1999-12-27,1737.2927408682888
1999-12-28,1744.8463872661396
1999-12-29,1755.2688663029016
1999-12-30,1763.398358449398
1999-12-31,1768.5380973039623
2000-01-03,1771.1192700663328
2000-01-04,1721.936140042162
2000-01-05,1695.4220856749619
2000-01-06,1675.0898439245645
2000-01-07,1709.381607359484
2000-01-10,1734.3317298510826
2000-01-11,1728.685849944272
2000-01-12,1718.524935275461
2000-01-13,1736.577711455971
2000-01-14,1749.162779737026
2000-01-17,1761.030023785738
2000-01-18,1748.1348178390033
2000-01-19,1740.316640966311
2000-01-20,1738.3440245951356
2000-01-21,1736.7759547312908
2000-01-24,1715.7485107587524
2000-01-25,1709.193262032927
2000-01-26,1713.7300454215065
2000-01-27,1716.4910750395582
2000-01-28,1688.3690109908584
2000-01-31,1686.8397571954156
2000-02-01,1698.8631919106767
2000-02-02,1708.703996546295
2000-02-03,1738.178018808998
2000-02-04,1742.5504592163973
2000-02-07,1742.9210772890497
2000-02-08,1763.7970737920318
2000-02-09,1754.385504029999
2000-02-10,1755.396231919732
2000-02-11,1741.6041347796393
2000-02-14,1735.25634362848
2000-02-15,1731.1307569163714
2000-02-16,1729.9309484900243
2000-02-17,1742.6645616389014
2000-02-18,1717.0302119436092
2000-02-21,1704.8372540142032
2000-02-22,1706.1056867397908
2000-02-23,1722.4127331543375
2000-02-24,1724.0406198661776
2000-02-25,1720.3179167761914
2000-02-28,1719.4060727655783
2000-02-29,1734.7256336913647
2000-03-01,1763.7493688338911
2000-03-02,1771.7518808475454
2000-03-03,1789.9718194803395
2000-03-06,1783.2461241567169
2000-03-07,1762.5763551643672
2000-03-08,1762.0050691522092
2000-03-09,1790.6396830716662
2000-03-10,1788.055661376646
2000-03-13,1751.190097025716
2000-03-14,1733.7705938256415
2000-03-15,1733.7804792901986
2000-03-16,1784.198645367332
2000-03-17,1795.8904561640863
2000-03-20,1784.344369345288
2000-03-21,1801.6034252337777
2000-03-22,1808.3661557042697
2000-03-23,1821.985417560201
2000-03-24,1834.8500831898377
2000-03-27,1834.4871508770839
2000-03-28,1827.7863664576316
2000-03-29,1819.186339427148
2000-03-30,1786.6070828214447
2000-03-31,1803.4987630623018
2000-04-03,1778.4163457714756
2000-04-04,1757.8534029767939
2000-04-05,1750.1454938630309
2000-04-06,1769.1693879069107
2000-04-07,1791.5685553192607
2000-04-10,1779.0516378438392
2000-04-11,1758.07705436119
2000-04-12,1731.3914627619029
2000-04-13,1705.4292137407278
2000-04-14,1635.4382816750167
2000-04-17,1628.429098429269
2000-04-18,1669.5608004734545
2000-04-19,1668.323539315294
2000-04-20,1673.3756733782336
2000-04-21,1675.2307334781713
2000-04-24,1668.7933361925527
2000-04-25,1699.5920186305498
2000-04-26,1693.1083634517963
2000-04-27,1686.2933233398537
2000-04-28,1692.679920055021
2000-05-01,1707.6986606038465
2000-05-02,1701.3536078820605
2000-05-03,1666.9993402364316
2000-05-04,1668.14805244123
2000-05-05,1682.8680251059639
2000-05-08,1669.971022705936
2000-05-09,1651.7570124951667
2000-05-10,1623.1748166749906
2000-05-11,1632.6704848739398
2000-05-12,1652.491897925917
