Date,ACWI ex PHILIPPINES IMI
1997-09-05,1504.3396204434705
1997-09-08,1507.6860040816384
1997-09-09,1513.7903946276108
1997-09-10,1500.1850394945434
1997-09-11,1484.6437448449174
1997-09-12,1491.9591317199688
1997-09-15,1494.4699438134226
1997-09-16,1510.874073063224
1997-09-17,1514.4491186267828
1997-09-18,1518.9850306094493
1997-09-19,1521.9413126123911
1997-09-22,1527.173075639704
1997-09-23,1525.7424972277747
1997-09-24,1532.822009537805
1997-09-25,1528.435327037044
1997-09-26,1531.9224153972757
1997-09-29,1537.7763876457147
1997-09-30,1538.7653479519597
1997-10-01,1544.6252898128287
1997-10-02,1548.4294694586008
1997-10-03,1554.695653705052
1997-10-06,1560.9027937471308
1997-10-07,1566.7130446199722
1997-10-08,1563.6325220256183
1997-10-09,1555.3150319053125
1997-10-10,1552.3182991712833
1997-10-13,1553.2459814404879
1997-10-14,1551.7961798777571
1997-10-15,1548.021550274126
1997-10-16,1545.7384977028046
1997-10-17,1526.637153076055
1997-10-20,1527.338912282194
1997-10-21,1542.2284997469728
1997-10-22,1538.7346088430677
1997-10-23,1502.285132127941
1997-10-24,1495.7088274623231
1997-10-27,1428.0125736920807
1997-10-28,1434.1798916507637
1997-10-29,1458.1591561987545
1997-10-30,1435.0974144123506
1997-10-31,1448.6778784807495
1997-11-03,1475.771488733428
1997-11-04,1478.4185510710906
1997-11-05,1480.1180206392746
1997-11-06,1473.1423264264238
1997-11-07,1446.2264337262172
1997-11-10,1438.7942448222566
1997-11-11,1439.6065648153653
1997-11-12,1410.943219056513
1997-11-13,1415.9383762866823
1997-11-14,1420.3985129060234
1997-11-17,1455.4484477514318
1997-11-18,1453.7411827176093
1997-11-19,1443.3295470675494
1997-11-20,1460.8694534971244
1997-11-21,1474.6972940981536
1997-11-24,1455.1874225682127
1997-11-25,1442.1489716725857
1997-11-26,1443.8636133264388
1997-11-27,1450.341539579655
1997-11-28,1453.625921419239
1997-12-01,1471.9938661400417
1997-12-02,1474.5951420712179
1997-12-03,1477.4322865089753
1997-12-04,1477.31495902016
1997-12-05,1483.99911980165
1997-12-08,1485.3329804704158
1997-12-09,1480.4200170701595
1997-12-10,1472.1321998244412
1997-12-11,1445.1385509599336
1997-12-12,1441.2642504808578
1997-12-15,1445.1402903993214
1997-12-16,1453.0222112409829
1997-12-17,1468.068587248334
1997-12-18,1456.5820424950507
1997-12-19,1434.8601722134572
1997-12-22,1431.4670747088426
1997-12-23,1426.5780370469315
1997-12-24,1422.525351845929
1997-12-25,1422.7498709277686
1997-12-26,1427.275678637826
1997-12-29,1447.8041057264797
1997-12-30,1466.706917468773
1997-12-31,1467.6528602914127
1998-01-01,1467.6803740139992
1998-01-02,1469.066266203119
1998-01-05,1470.1919456442213
1998-01-06,1456.1455794237222
1998-01-07,1451.3482641061998
1998-01-08,1439.18657148905
1998-01-09,1408.251305884876
1998-01-12,1393.561884679687
1998-01-13,1414.9073491707402
1998-01-14,1428.8913755322408
1998-01-15,1423.5076525127874
1998-01-16,1449.480224463002
1998-01-19,1459.4022756291038
1998-01-20,1470.847735697635
1998-01-21,1469.8871263700053
1998-01-22,1463.9845784506997
1998-01-23,1466.037246288886
1998-01-26,1471.4443743452096
1998-01-27,1484.314059368624
1998-01-28,1494.7088747219423
1998-01-29,1498.8669920339887
1998-01-30,1494.1264645753406
1998-02-02,1520.6941350591512
1998-02-03,1530.8827132310528
1998-02-04,1535.3506024209848
1998-02-05,1543.7354775453468
1998-02-06,1551.2139095448324
1998-02-09,1548.3709273762577
1998-02-10,1558.3099939376436
1998-02-11,1561.3217624060487
1998-02-12,1560.961802781619
1998-02-13,1550.0456638640296
1998-02-16,1549.7195223530796
1998-02-17,1555.673050837759
1998-02-18,1564.9943229212454
1998-02-19,1561.6371938733903
1998-02-20,1564.99117319108
1998-02-23,1573.1690517436182
1998-02-24,1563.5311974081903
1998-02-25,1578.180494918044
1998-02-26,1590.8553299241016
1998-02-27,1599.5977875537158
1998-03-02,1611.0659783055828
1998-03-03,1612.1164487717047
1998-03-04,1600.159806129637
1998-03-05,1579.8563316326818
1998-03-06,1603.3356808098383
1998-03-09,1604.1577409867757
1998-03-10,1615.3372431200655
1998-03-11,1617.7552527343844
1998-03-12,1619.6586825820448
1998-03-13,1632.792815901613
1998-03-16,1637.2337583556887
1998-03-17,1644.7406103843484
1998-03-18,1641.8184101290274
1998-03-19,1648.7316224327762
1998-03-20,1656.9990417168503
1998-03-23,1659.6521233712765
1998-03-24,1668.1851694324232
1998-03-25,1673.8528017873855
1998-03-26,1675.4500327369772
1998-03-27,1672.340271430032
1998-03-30,1658.7973291245507
1998-03-31,1666.0064781163837
1998-04-01,1672.8448222284867
1998-04-02,1676.2687011446912
1998-04-03,1677.3773603389814
1998-04-06,1684.2500615190418
1998-04-07,1677.0619205688085
1998-04-08,1676.520495884437
1998-04-09,1692.7557045185297
1998-04-10,1692.978356237334
1998-04-13,1691.1490438576413
1998-04-14,1705.2439416751465
1998-04-15,1711.6288083057082
1998-04-16,1690.4241600884873
1998-04-17,1697.0046119890064
1998-04-20,1703.3465290572638
1998-04-21,1709.056821893196
1998-04-22,1709.5459330883762
1998-04-23,1694.041558759075
1998-04-24,1681.8776374138652
1998-04-27,1643.727982274139
1998-04-28,1648.6543795447965
1998-04-29,1656.934279042511
1998-04-30,1680.9835496638464
1998-05-01,1691.7087290252564
1998-05-04,1700.8773854822361
1998-05-05,1693.9259964156595
1998-05-06,1683.1221259731703
1998-05-07,1667.3646486815085
1998-05-08,1678.33397842666
1998-05-11,1683.4287615711496
1998-05-12,1681.578054404225
1998-05-13,1681.548531375675
1998-05-14,1677.9676685001957
1998-05-15,1671.1316575049925
1998-05-18,1653.7698598844224
1998-05-19,1665.6628293832598
1998-05-20,1678.7853388293497
1998-05-21,1683.288964157035
1998-05-22,1680.357382247325
1998-05-25,1678.2039993729945
1998-05-26,1664.6112449028076
1998-05-27,1645.425016402015
1998-05-28,1649.1893765127872
1998-05-29,1646.975473596999
1998-06-01,1635.3928887248862
1998-06-02,1642.7630464058261
1998-06-03,1641.9335005826342
1998-06-04,1649.6504440041194
1998-06-05,1661.8802855286306
1998-06-08,1666.7602769823272
1998-06-09,1666.8548115655963
1998-06-10,1647.9906950389309
1998-06-11,1623.218594912103
1998-06-12,1612.7092232878745
1998-06-15,1578.773620415811
1998-06-16,1594.0347519998832
1998-06-17,1630.2792089642635
1998-06-18,1635.1294967649349
1998-06-19,1632.8305176740712
1998-06-22,1622.4894836032015
1998-06-23,1634.594157368414
1998-06-24,1646.3337433254435
1998-06-25,1651.1573745305227
1998-06-26,1647.9128857299945
1998-06-29,1657.2100621824034
1998-06-30,1664.5170557491444
1998-07-01,1683.0025485341696
1998-07-02,1681.249565153823
1998-07-03,1686.53858276299
1998-07-06,1694.8457140125288
1998-07-07,1698.6067090278934
1998-07-08,1706.5879874046334
1998-07-09,1694.5972418729857
1998-07-10,1693.4956755767178
1998-07-13,1702.4641798408456
1998-07-14,1721.3629715260606
1998-07-15,1723.9606278172205
1998-07-16,1734.7372104971857
1998-07-17,1743.2148032891687
1998-07-20,1747.6865897942862
1998-07-21,1726.4133174307435
1998-07-22,1709.8921804682352
1998-07-23,1686.063666621983
1998-07-24,1686.60393042048
1998-07-27,1673.5771000356465
1998-07-28,1662.9270485423822
1998-07-29,1655.4881432091768
1998-07-30,1673.859275001703
1998-07-31,1652.9281122981083
1998-08-03,1630.955605466765
1998-08-04,1599.7816843773167
1998-08-05,1595.38321888477
1998-08-06,1595.0008270938526
1998-08-07,1601.1464370077858
1998-08-10,1582.4214860500028
1998-08-11,1546.9626966596518
1998-08-12,1566.6692317888173
1998-08-13,1553.2497592052425
1998-08-14,1547.2935085867146
1998-08-17,1554.8655983793387
1998-08-18,1582.6886387525174
1998-08-19,1586.0650943090752
1998-08-20,1577.7297659485496
1998-08-21,1544.0667184829056
1998-08-24,1546.6187193336684
1998-08-25,1556.3604807091933
1998-08-26,1531.0610404338058
1998-08-27,1476.6218671758638
1998-08-28,1458.0934152346783
1998-08-31,1410.2885244564109
1998-09-01,1434.607469362043
1998-09-02,1447.2500810451609
1998-09-03,1436.7463711236937
1998-09-04,1430.7062587529254
1998-09-07,1452.6246860607657
1998-09-08,1492.0313906117506
1998-09-09,1466.0534614893375
1998-09-10,1436.9441728414731
1998-09-11,1451.9550797512316
1998-09-14,1476.4434967434534
1998-09-15,1485.2857554863022
1998-09-16,1493.4574327887606
1998-09-17,1460.830615557347
1998-09-18,1454.577680317011
1998-09-21,1438.2365593301588
1998-09-22,1451.7373014080313
1998-09-23,1486.7008561251494
1998-09-24,1476.3165606473503
1998-09-25,1468.6331449621423
1998-09-28,1476.1709942050147
1998-09-29,1476.8537504339608
1998-09-30,1440.671185714883
1998-10-01,1396.2989569199924
1998-10-02,1395.7661666195233
1998-10-05,1370.3837997747703
1998-10-06,1384.2000841748704
1998-10-07,1393.4010348786653
1998-10-08,1369.9957296698012
1998-10-09,1393.0706552010731
1998-10-12,1426.3467727286525
1998-10-13,1421.9446121491583
1998-10-14,1435.998079640063
1998-10-15,1477.717776276246
1998-10-16,1503.2499218648347
1998-10-19,1510.874080942237
1998-10-20,1523.5189017015996
1998-10-21,1526.7407331717886
1998-10-22,1534.3490148322883
1998-10-23,1528.295174699793
1998-10-26,1529.852462099647
1998-10-27,1530.6986946157301
1998-10-28,1525.1354754786753
1998-10-29,1544.7937713920394
1998-10-30,1563.779824870721
1998-11-02,1594.4114305502642
1998-11-03,1590.2293978611674
1998-11-04,1610.8381366501535
1998-11-05,1616.7551815693776
1998-11-06,1619.6627636971853
1998-11-09,1597.363770125861
1998-11-10,1586.611707830148
1998-11-11,1590.4688915764589
1998-11-12,1576.0470885236905
1998-11-13,1586.1249784347385
1998-11-16,1611.3348144946563
1998-11-17,1610.33595006614
1998-11-18,1615.7248437751234
1998-11-19,1630.4088167710315
1998-11-20,1646.8737594050558
1998-11-23,1669.4638329504894
1998-11-24,1667.6792239745316
1998-11-25,1666.43006512036
1998-11-26,1676.0002458044635
1998-11-27,1679.5666478798828
1998-11-30,1651.2353275422345
1998-12-01,1643.701090550864
1998-12-02,1643.0072618966828
1998-12-03,1631.330908523721
1998-12-04,1648.2751257930524
1998-12-07,1656.948011475182
1998-12-08,1655.7490210102437
1998-12-09,1664.1161679779398
1998-12-10,1651.89895366037
1998-12-11,1642.4404271986475
1998-12-14,1621.730514739405
1998-12-15,1633.8223548907017
1998-12-16,1638.5975566159627
1998-12-17,1655.591895506086
1998-12-18,1664.307225564659
1998-12-21,1685.6290119809528
1998-12-22,1681.886869210009
1998-12-23,1707.3766308202937
1998-12-24,1704.044772245213
1998-12-25,1705.554861504717
1998-12-28,1710.641614064841
1998-12-29,1726.79860074565
1998-12-30,1721.0352431903657
1998-12-31,1729.515502240702
1999-01-01,1729.5817565498205
1999-01-04,1743.371613516916
1999-01-05,1757.952706178996
1999-01-06,1789.3285638291688
1999-01-07,1786.564251247655
1999-01-08,1785.9230823619107
1999-01-11,1776.764363562954
1999-01-12,1747.2921002351034
1999-01-13,1721.895647781032
1999-01-14,1710.1026421346778
1999-01-15,1734.9373384423452
1999-01-18,1748.0758793437305
1999-01-19,1754.8993477300323
1999-01-20,1763.377244604197
1999-01-21,1743.2970034700206
1999-01-22,1720.5611528882207
1999-01-25,1725.9662605756666
1999-01-26,1741.9088471947455
1999-01-27,1735.1819040880073
1999-01-28,1748.4949151521323
1999-01-29,1760.9921293119264
1999-02-01,1766.2941411097481
1999-02-02,1760.8766280571135
1999-02-03,1761.2031169595696
1999-02-04,1741.899048775041
1999-02-05,1729.355097319369
1999-02-08,1726.454067577966
1999-02-09,1696.0832980583962
1999-02-10,1694.4255458962414
1999-02-11,1723.2408617420565
1999-02-12,1711.9990819611307
1999-02-15,1711.5268293885192
1999-02-16,1714.151044196997
1999-02-17,1697.6968675337873
1999-02-18,1703.9697879612565
1999-02-19,1702.3845197417834
1999-02-22,1729.7597484811292
1999-02-23,1732.807774849867
1999-02-24,1724.0975001540562
1999-02-25,1717.6021430029223
1999-02-26,1710.911014638064
1999-03-01,1701.2620624282715
1999-03-02,1692.9163491558422
1999-03-03,1689.6748221866621
1999-03-04,1700.0363395278237
1999-03-05,1738.3249427888927
1999-03-08,1746.786022152069
1999-03-09,1751.292857146278
1999-03-10,1765.4359417698327
1999-03-11,1775.0872945772112
1999-03-12,1780.3532763134335
1999-03-15,1792.131836090808
1999-03-16,1795.861607526647
1999-03-17,1794.3874423119355
1999-03-18,1800.2863988519437
1999-03-19,1800.1211436218648
1999-03-22,1793.0717438712697
1999-03-23,1759.6267352572331
1999-03-24,1756.091253040415
1999-03-25,1781.3110069383497
1999-03-26,1769.7321272791683
1999-03-29,1793.5830306922649
1999-03-30,1787.8962925637938
1999-03-31,1788.5887516095556
1999-04-01,1798.51955531168
1999-04-02,1797.4421399610458
1999-04-05,1811.6024914606824
1999-04-06,1821.0394376359916
1999-04-07,1831.3204244939539
1999-04-08,1851.3057244229203
1999-04-09,1856.0899502136037
1999-04-12,1863.862507516013
1999-04-13,1866.3763485542986
1999-04-14,1858.8813852040817
1999-04-15,1849.2431028357782
1999-04-16,1851.4193391034846
1999-04-19,1833.3388176485967
1999-04-20,1832.8253962921156
1999-04-21,1849.9239825792881
1999-04-22,1870.2814953860382
1999-04-23,1877.9038253036913
1999-04-26,1886.10831175955
1999-04-27,1897.0385291002103
1999-04-28,1889.716818637074
1999-04-29,1880.8237315069123
1999-04-30,1878.3651182563003
1999-05-03,1891.5586239495144
1999-05-04,1880.2800220913662
1999-05-05,1885.7576742412975
1999-05-06,1887.8884784787142
1999-05-07,1891.1846286156624
1999-05-10,1894.240353672065
1999-05-11,1899.24598941079
1999-05-12,1900.7133341888496
1999-05-13,1903.2766460997393
1999-05-14,1875.6487382814837
1999-05-17,1859.302076860282
1999-05-18,1861.269270555103
1999-05-19,1866.9379819132437
1999-05-20,1866.714268115125
1999-05-21,1858.5416258305752
1999-05-24,1839.5706965432644
1999-05-25,1817.1009146284603
1999-05-26,1825.208774547434
1999-05-27,1805.431037157833
1999-05-28,1820.5780483341136
1999-05-31,1821.5100137510317
1999-06-01,1821.5626485265059
1999-06-02,1822.9412515622978
1999-06-03,1826.7310241112987
1999-06-04,1848.2708092054013
1999-06-07,1865.1061215736918
1999-06-08,1863.3401147165662
1999-06-09,1868.6478206869251
1999-06-10,1860.7322491649738
1999-06-11,1861.9143376297425
1999-06-14,1848.2769591188116
1999-06-15,1851.8473229248489
1999-06-16,1875.6230547909752
1999-06-17,1890.0622673804135
1999-06-18,1895.88983306252
1999-06-21,1906.956968779368
1999-06-22,1898.851692153344
1999-06-23,1889.0052986963567
1999-06-24,1872.479710608903
1999-06-25,1876.5528603335697
1999-06-28,1887.050964770868
1999-06-29,1901.7136445579229
1999-06-30,1914.541332223346
1999-07-01,1935.7843396889623
1999-07-02,1948.0673479293928
1999-07-05,1960.8478656873422
1999-07-06,1958.2306412090884
1999-07-07,1954.641817096964
1999-07-08,1948.6123077607324
1999-07-09,1955.8532832689611
1999-07-12,1955.2429982606893
1999-07-13,1946.908890732836
1999-07-14,1957.8578263185113
1999-07-15,1977.8202143060528
1999-07-16,1977.3862767946257
1999-07-19,1971.7582957741604
1999-07-20,1951.4055622733997
1999-07-21,1949.2001913348242
1999-07-22,1927.5683709050884
1999-07-23,1913.4707205559096
1999-07-26,1904.6703973009078
1999-07-27,1916.8843537866442
1999-07-28,1925.2478508622285
1999-07-29,1909.0655484625631
1999-07-30,1912.3281698010958
1999-08-02,1905.5319950222406
1999-08-03,1899.6893921379149
1999-08-04,1887.4849092448394
1999-08-05,1877.5320139570865
1999-08-06,1864.1843276870627
1999-08-09,1860.0052504855698
1999-08-10,1843.8058551506417
1999-08-11,1855.75399789061
1999-08-12,1867.6705309142937
1999-08-13,1892.3789932085879
1999-08-16,1905.4565726428611
1999-08-17,1913.8376819173445
1999-08-18,1914.8976900664559
1999-08-19,1908.2679039936374
1999-08-20,1927.1590824006369
1999-08-23,1951.8646367940669
1999-08-24,1948.8898869620184
1999-08-25,1963.4644593655585
1999-08-26,1946.9446505748626
1999-08-27,1938.426266968927
1999-08-30,1924.7575209190475
1999-08-31,1916.8361238080897
1999-09-01,1936.234786476466
1999-09-02,1926.1494279394058
1999-09-03,1956.216194767994
1999-09-06,1965.853532051935
1999-09-07,1957.8113747341317
1999-09-08,1951.7990196372414
1999-09-09,1966.4711623437058
1999-09-10,1969.3097234569746
1999-09-13,1967.4196873850135
1999-09-14,1960.1949271186309
1999-09-15,1945.772680797499
1999-09-16,1932.2972673572558
1999-09-17,1941.1839930226859
1999-09-20,1947.17150513356
1999-09-21,1932.4214553096908
1999-09-22,1924.668525935728
1999-09-23,1903.4772554880642
1999-09-24,1886.2110150968822
1999-09-27,1890.272856759713
1999-09-28,1893.6600957484052
1999-09-29,1886.04029977871
1999-09-30,1905.7032733948083
1999-10-01,1910.3964211691286
1999-10-04,1929.2353167006363
1999-10-05,1928.4133743360949
1999-10-06,1949.0588263534585
1999-10-07,1954.041106109867
1999-10-08,1962.2956568194106
1999-10-11,1968.0653743163205
1999-10-12,1955.207808942245
1999-10-13,1924.0903069312321
1999-10-14,1923.0413682762116
1999-10-15,1890.5591144696416
1999-10-18,1872.8236264932787
1999-10-19,1887.9358709275675
1999-10-20,1913.9658791842642
1999-10-21,1910.472176255124
1999-10-22,1930.9212246656211
1999-10-25,1929.0504115468916
1999-10-26,1923.626278076219
1999-10-27,1925.1347575031998
1999-10-28,1964.0116531971923
1999-10-29,1997.7507293023002
1999-11-01,1994.4886156538762
1999-11-02,1994.8178357989475
1999-11-03,2001.8961599203851
1999-11-04,2018.8815123071747
1999-11-05,2022.4250882215872
1999-11-08,2024.3447997481364
1999-11-09,2024.1189048228773
1999-11-10,2040.4362365493546
1999-11-11,2050.3571529540595
1999-11-12,2059.6961696736903
1999-11-15,2065.963187329296
1999-11-16,2082.624853959632
1999-11-17,2082.0640417851387
1999-11-18,2099.240334479637
1999-11-19,2100.0383783249886
1999-11-22,2104.0303714871575
1999-11-23,2094.61663262828
1999-11-24,2098.3787768922434
1999-11-25,2107.3227233448415
1999-11-26,2118.082751763557
1999-11-29,2112.5062788781656
1999-11-30,2084.770808423666
1999-12-01,2088.736081830778
1999-12-02,2097.824405212745
1999-12-03,2128.4530372264217
1999-12-06,2139.627185528861
1999-12-07,2139.695109251789
1999-12-08,2134.891480805655
1999-12-09,2137.728573066655
1999-12-10,2147.5576740839256
1999-12-13,2146.1704456271755
1999-12-14,2127.1506770616757
1999-12-15,2125.0996458057775
1999-12-16,2145.0434186679026
1999-12-17,2151.346934019854
1999-12-20,2155.4194198421446
1999-12-21,2169.4852948078837
1999-12-22,2187.2062744627187
1999-12-23,2214.5122472767084
1999-12-24,2223.2012903561554
1999-12-27,2220.416964761859
1999-12-28,2230.07299283123
1999-12-29,2243.392529669599
1999-12-30,2253.7931753773346
1999-12-31,2260.366998761108
2000-01-03,2263.644364450743
2000-01-04,2200.706100005823
2000-01-05,2166.8705367517073
2000-01-06,2140.8790601280984
2000-01-07,2184.7452571915555
2000-01-10,2216.6608448215734
2000-01-11,2209.477171190512
2000-01-12,2196.485513185378
2000-01-13,2219.5993403175785
2000-01-14,2235.6866128217425
2000-01-17,2250.8768643079934
2000-01-18,2234.396941543787
2000-01-19,2224.426664423757
2000-01-20,2221.9125241332026
2000-01-21,2219.896076898207
2000-01-24,2192.9836614033766
2000-01-25,2184.6253086757793
2000-01-26,2190.4818930771626
2000-01-27,2194.024403790224
2000-01-28,2158.0597022224397
2000-01-31,2156.085668872826
2000-02-01,2171.482088047667
2000-02-02,2184.0811118451893
2000-02-03,2221.7733234153693
2000-02-04,2227.349345273567
2000-02-07,2227.838122033151
2000-02-08,2254.517386877335
2000-02-09,2242.452838425895
2000-02-10,2243.770552443863
2000-02-11,2226.1420614433996
2000-02-14,2218.020749332429
2000-02-15,2212.794757981511
2000-02-16,2211.3018584665165
2000-02-17,2227.6178268649364
2000-02-18,2194.808536346948
2000-02-21,2179.2670103360747
2000-02-22,2180.9142844265634
2000-02-23,2201.760425019012
2000-02-24,2203.8714749983956
2000-02-25,2199.1087578186985
2000-02-28,2198.002328293851
2000-02-29,2217.6416756885196
2000-03-01,2254.775569206663
2000-03-02,2265.0033441762876
2000-03-03,2288.2722141707036
2000-03-06,2279.6388826348616
2000-03-07,2253.246309976149
2000-03-08,2252.5598552801434
2000-03-09,2289.2056838899484
2000-03-10,2285.9016164580694
2000-03-13,2238.7535920119703
2000-03-14,2216.4324828794006
2000-03-15,2216.45636253627
2000-03-16,2280.945668798924
2000-03-17,2295.893281730952
2000-03-20,2281.121609539437
2000-03-21,2303.207644158739
2000-03-22,2311.8680465123075
2000-03-23,2329.2613413775357
2000-03-24,2345.7169260749206
2000-03-27,2345.241661938867
2000-03-28,2336.681088256891
2000-03-29,2325.6910105631605
2000-03-30,2284.007609820708
2000-03-31,2305.6399170705736
2000-04-03,2273.53682355024
2000-04-04,2247.2474846663067
2000-04-05,2237.3781069485394
2000-04-06,2261.6944583450017
2000-04-07,2290.3338802886615
2000-04-10,2274.28504417622
2000-04-11,2247.4867463853925
