Date,ACWI ex NORWAY IMI
1997-12-04,1472.6067066569717
1997-12-05,1479.3599961240086
1997-12-08,1480.6924975692966
1997-12-09,1475.815951444291
1997-12-10,1467.5263329920483
1997-12-11,1440.4747444078673
1997-12-12,1436.506333019506
1997-12-15,1440.311507225101
1997-12-16,1448.2017299190484
1997-12-17,1463.2295352382084
1997-12-18,1451.8528469093528
1997-12-19,1430.2442929761808
1997-12-22,1426.9158644277666
1997-12-23,1421.9496102715711
1997-12-24,1417.9025921849657
1997-12-25,1418.1268218281791
1997-12-26,1422.6591488946237
1997-12-29,1443.1338796697987
1997-12-30,1461.9387608659888
1997-12-31,1462.9037075213057
1998-01-01,1462.9298975263976
1998-01-02,1464.207679960672
1998-01-05,1465.2717325116896
1998-01-06,1451.2134689222605
1998-01-07,1446.427757897706
1998-01-08,1434.255843239268
1998-01-09,1403.3714129435502
1998-01-12,1388.955096144613
1998-01-13,1410.243413913305
1998-01-14,1424.2401749286132
1998-01-15,1418.8909691463782
1998-01-16,1444.779568489759
1998-01-19,1454.73673916084
1998-01-20,1466.1457012774981
1998-01-21,1465.163500559687
1998-01-22,1459.2249138881828
1998-01-23,1461.208845108074
1998-01-26,1466.7062951649827
1998-01-27,1479.5551306860066
1998-01-28,1489.9931355527085
1998-01-29,1494.1552164232876
1998-01-30,1489.533785206764
1998-02-02,1516.2491120366456
1998-02-03,1526.450129662762
1998-02-04,1530.8823956050621
1998-02-05,1539.1907058662741
1998-02-06,1546.653947966976
1998-02-09,1543.9014879105566
1998-02-10,1553.9365231460492
1998-02-11,1557.087528720069
1998-02-12,1556.627169391462
1998-02-13,1545.6776610430047
1998-02-16,1545.242777955856
1998-02-17,1551.1925684128635
1998-02-18,1560.5739964566073
1998-02-19,1557.2419883543587
1998-02-20,1560.5986714005207
1998-02-23,1568.689687912489
1998-02-24,1559.1103419517906
1998-02-25,1573.8161495321947
1998-02-26,1586.4508522763401
1998-02-27,1595.2833610221383
1998-03-02,1606.6864352265354
1998-03-03,1607.664197940519
1998-03-04,1595.703025689964
1998-03-05,1575.4865072656717
1998-03-06,1598.849893515986
1998-03-09,1599.6600265551756
1998-03-10,1610.7593431493474
1998-03-11,1613.182338670841
1998-03-12,1615.0659321822982
1998-03-13,1628.0980583336307
1998-03-16,1632.5579345891695
1998-03-17,1640.140364059773
1998-03-18,1637.2778334539726
1998-03-19,1644.217123378489
1998-03-20,1652.5114648258846
1998-03-23,1655.0702386827656
1998-03-24,1663.6547107019135
1998-03-25,1669.3043531646822
1998-03-26,1670.8437567393953
1998-03-27,1667.7492824703756
1998-03-30,1654.2262236082618
1998-03-31,1661.431875777255
1998-04-01,1668.1824941446787
1998-04-02,1671.5148053312253
1998-04-03,1672.5683666621128
1998-04-06,1679.457867108744
1998-04-07,1672.299974426278
1998-04-08,1671.7373884615008
1998-04-09,1687.9317611141869
1998-04-10,1688.1600832722086
1998-04-13,1686.3490242592554
1998-04-14,1700.3895292524626
1998-04-15,1706.735962267213
1998-04-16,1685.5628204669417
1998-04-17,1692.1408035780905
1998-04-20,1698.364592900321
1998-04-21,1704.0308626725973
1998-04-22,1704.499460131263
1998-04-23,1688.995619195851
1998-04-24,1676.8129207370107
1998-04-27,1638.7149488810214
1998-04-28,1643.6243600341647
1998-04-29,1651.8687808480322
1998-04-30,1675.88890544408
1998-05-01,1686.5521994932635
1998-05-04,1695.697324749342
1998-05-05,1688.794595316069
1998-05-06,1677.8937254203483
1998-05-07,1662.237506853138
1998-05-08,1673.2483158883692
1998-05-11,1678.3101373549202
1998-05-12,1676.500621687811
1998-05-13,1676.4327700744957
1998-05-14,1672.8652913237952
1998-05-15,1666.0696801603665
1998-05-18,1648.8002552570874
1998-05-19,1660.658094211698
1998-05-20,1673.7901883403197
1998-05-21,1678.3101247716372
1998-05-22,1675.3795124433784
1998-05-25,1673.2795730299292
1998-05-26,1659.7437614320631
1998-05-27,1640.7006716991762
1998-05-28,1644.4100601339962
1998-05-29,1642.1879453358708
1998-06-01,1630.5696705616983
1998-06-02,1637.9106544049223
1998-06-03,1637.1117024927635
1998-06-04,1644.8103235427666
1998-06-05,1656.9477144017303
1998-06-08,1661.719350672599
1998-06-09,1661.8341541236182
1998-06-10,1643.0878713209834
1998-06-11,1618.2811337665005
1998-06-12,1607.842949554879
1998-06-15,1573.9415401932868
1998-06-16,1589.1598500903651
1998-06-17,1625.3694281651397
1998-06-18,1630.3743460747905
1998-06-19,1627.9897617731913
1998-06-22,1617.619101633786
1998-06-23,1629.6677461067368
1998-06-24,1641.3508156386058
1998-06-25,1646.130126162152
1998-06-26,1642.9280711175552
1998-06-29,1652.2586977092776
1998-06-30,1659.5653036746214
1998-07-01,1678.0069064453592
1998-07-02,1676.3573930413922
1998-07-03,1681.6210725083117
1998-07-06,1689.8976577510157
1998-07-07,1693.6607833529295
1998-07-08,1701.650051306769
1998-07-09,1689.6350980394914
1998-07-10,1688.4768449506664
1998-07-13,1697.3742835270798
1998-07-14,1716.2931549904376
1998-07-15,1718.8750031750785
1998-07-16,1729.604429016066
1998-07-17,1737.9845207576864
1998-07-20,1742.351726097382
1998-07-21,1721.1513303456754
1998-07-22,1704.6421192434266
1998-07-23,1680.8449582616731
1998-07-24,1681.4010397659729
1998-07-27,1668.3852938445034
1998-07-28,1657.737363392284
1998-07-29,1650.3275001934971
1998-07-30,1668.6610403497511
1998-07-31,1647.7793803346585
1998-08-03,1625.8619658902956
1998-08-04,1594.7472181389098
1998-08-05,1590.4222090436022
1998-08-06,1590.0417698337199
1998-08-07,1596.1178923496204
1998-08-10,1577.4286986503996
1998-08-11,1542.1175579665958
1998-08-12,1561.778294547169
1998-08-13,1548.4501640018
1998-08-14,1542.538900713163
1998-08-17,1550.1855545737549
1998-08-18,1577.935132936415
1998-08-19,1581.380459041097
1998-08-20,1573.2056363601805
1998-08-21,1539.6761514411066
1998-08-24,1542.122497919618
1998-08-25,1551.798945235152
1998-08-26,1526.7046712661374
1998-08-27,1472.6149792342167
1998-08-28,1453.9279697765912
1998-08-31,1406.1730122112851
1998-09-01,1430.53625170143
1998-09-02,1443.0917320842645
1998-09-03,1432.7278107685497
1998-09-04,1426.5573056094813
1998-09-07,1448.3512700448855
1998-09-08,1487.6389563437667
1998-09-09,1461.693874725885
1998-09-10,1432.660584519972
1998-09-11,1447.601899337826
1998-09-14,1472.0049531530158
1998-09-15,1480.8927761521118
1998-09-16,1489.073166920592
1998-09-17,1456.7062969949652
1998-09-18,1450.4606704204714
1998-09-21,1434.2402938573218
1998-09-22,1447.6412300687455
1998-09-23,1482.5368381793544
1998-09-24,1472.1723621178166
1998-09-25,1464.5495214707437
1998-09-28,1472.0965885328549
1998-09-29,1472.7598292227262
1998-09-30,1436.6645671274416
1998-10-01,1392.3544070135677
1998-10-02,1391.8524994781542
1998-10-05,1366.577290451218
1998-10-06,1380.3884749827298
1998-10-07,1389.6369980509858
1998-10-08,1366.471963734682
1998-10-09,1389.5801920130511
1998-10-12,1422.7344287688431
1998-10-13,1418.344290092169
1998-10-14,1432.3871156817409
1998-10-15,1474.0333510009223
1998-10-16,1499.440404388918
1998-10-19,1507.0596217201646
1998-10-20,1519.6056600628017
1998-10-21,1522.8379096169065
1998-10-22,1530.3538658600498
1998-10-23,1524.3845075062627
1998-10-26,1525.959945052121
1998-10-27,1526.7150855186014
1998-10-28,1521.2673058963599
1998-10-29,1540.9341231799137
1998-10-30,1559.8470856872757
1998-11-02,1590.3309107219727
1998-11-03,1586.3500147160657
1998-11-04,1606.8741775996482
1998-11-05,1612.8878218919476
1998-11-06,1615.8605488725013
1998-11-09,1593.6291427324736
1998-11-10,1582.7862858836534
1998-11-11,1586.649790121781
1998-11-12,1572.3179828193172
1998-11-13,1582.348645303863
1998-11-16,1607.5846557892742
1998-11-17,1606.6862927671943
1998-11-18,1612.1129410287278
1998-11-19,1626.7815072851122
1998-11-20,1643.2185478161064
1998-11-23,1665.7972978949483
1998-11-24,1664.0536990020707
1998-11-25,1662.8490014289525
1998-11-26,1672.3605904196847
1998-11-27,1675.9718085816544
1998-11-30,1647.6688898916789
1998-12-01,1640.173213653997
1998-12-02,1639.486659186351
1998-12-03,1627.8237439635984
1998-12-04,1644.762819138057
1998-12-07,1653.4700643231524
1998-12-08,1652.2451915579677
1998-12-09,1660.6199119315536
1998-12-10,1648.4617007573213
1998-12-11,1639.089098516267
1998-12-14,1618.4691897038779
1998-12-15,1630.591025921683
1998-12-16,1635.2785269083479
1998-12-17,1652.2287958645777
1998-12-18,1660.9939561573456
1998-12-21,1682.2766501195836
1998-12-22,1678.4845306371567
1998-12-23,1703.90029446947
1998-12-24,1700.5796146771656
1998-12-25,1702.0883406091211
1998-12-28,1707.1068197524094
1998-12-29,1723.2645557616713
1998-12-30,1717.499027610019
1998-12-31,1725.9929924275375
1999-01-01,1726.0589628571481
1999-01-04,1739.6546514337176
1999-01-05,1754.207023258525
1999-01-06,1785.4928339487683
1999-01-07,1782.805837462337
1999-01-08,1782.0921961625447
1999-01-11,1772.966356613547
1999-01-12,1743.5906035233743
1999-01-13,1718.3627968186647
1999-01-14,1706.4608162580025
1999-01-15,1731.2489349514806
1999-01-18,1744.4199528961185
1999-01-19,1751.204321715574
1999-01-20,1759.7268631036627
1999-01-21,1739.6944541818834
1999-01-22,1716.919272194071
1999-01-25,1722.199937108465
1999-01-26,1738.1754302089034
1999-01-27,1731.4305772960793
1999-01-28,1744.6711929890098
1999-01-29,1757.08020835531
1999-02-01,1762.362668509717
1999-02-02,1757.0039893910423
1999-02-03,1757.348403038916
1999-02-04,1738.0666618277114
1999-02-05,1725.5397405508709
1999-02-08,1722.5920960246317
1999-02-09,1692.282263658545
1999-02-10,1690.6221361117482
1999-02-11,1719.4200388340685
1999-02-12,1708.186618807347
1999-02-15,1707.7283582183993
1999-02-16,1710.3954032218332
1999-02-17,1694.0399536330242
1999-02-18,1700.3234570268064
1999-02-19,1698.7638441790982
1999-02-22,1726.1172234186017
1999-02-23,1729.1716634772372
1999-02-24,1720.46200829446
1999-02-25,1713.9953211651182
1999-02-26,1707.3512842635037
1999-03-01,1697.7101063438108
1999-03-02,1689.3736186118797
1999-03-03,1686.1267763780725
1999-03-04,1696.4571773036287
1999-03-05,1734.6319540520342
1999-03-08,1743.1152302584526
1999-03-09,1747.593050437355
1999-03-10,1761.6700524019764
1999-03-11,1771.2596448165475
1999-03-12,1776.4184880659932
1999-03-15,1788.2235386829814
1999-03-16,1792.0079412674063
1999-03-17,1790.5042875707497
1999-03-18,1796.3972112845454
1999-03-19,1796.2166817187479
1999-03-22,1789.238376372255
1999-03-23,1755.8676873888267
1999-03-24,1752.3452865699705
1999-03-25,1777.4844023264711
1999-03-26,1765.9697984943411
1999-03-29,1789.721264760519
1999-03-30,1784.0264134584995
1999-03-31,1784.7285664834376
1999-04-01,1794.6389555468518
1999-04-02,1793.571783217633
1999-04-05,1807.7622119026453
1999-04-06,1817.1819104494277
1999-04-07,1827.4801382775233
1999-04-08,1847.5025048064256
1999-04-09,1852.268807010173
1999-04-12,1860.0543734614873
1999-04-13,1862.6044964811397
1999-04-14,1855.1301374929533
1999-04-15,1845.464998449628
1999-04-16,1847.652880220651
1999-04-19,1829.6516041212426
1999-04-20,1829.1473027008242
1999-04-21,1846.194710061671
1999-04-22,1866.4750243997642
1999-04-23,1874.1350515801005
1999-04-26,1882.3656412165606
1999-04-27,1893.2726098584687
1999-04-28,1886.007398310487
1999-04-29,1877.0719921175853
1999-04-30,1874.6047327301665
1999-05-03,1887.7618440737824
1999-05-04,1876.4460467824529
1999-05-05,1881.902447355284
1999-05-06,1884.1121201232447
1999-05-07,1887.463305242352
1999-05-10,1890.4963818333993
1999-05-11,1895.4910027807923
1999-05-12,1897.0794947354357
1999-05-13,1899.6145007958244
1999-05-14,1872.0160666134657
1999-05-17,1855.6213572516801
1999-05-18,1857.6217246739325
1999-05-19,1863.2257329363208
1999-05-20,1862.9447390978935
1999-05-21,1854.785119704136
1999-05-24,1835.8719789583065
1999-05-25,1813.4293581886068
1999-05-26,1821.559331475096
1999-05-27,1801.848607722783
1999-05-28,1816.9735505288515
1999-05-31,1817.9160583401433
1999-06-01,1817.9441801101773
1999-06-02,1819.334029347007
1999-06-03,1823.108421400784
1999-06-04,1844.599617041109
1999-06-07,1861.4477437847913
1999-06-08,1859.65398194171
1999-06-09,1864.9190814910644
1999-06-10,1856.9777392490382
1999-06-11,1858.137973505026
1999-06-14,1844.556774482625
1999-06-15,1848.120797100487
1999-06-16,1871.9110872275635
1999-06-17,1886.3761847222636
1999-06-18,1892.1933657494453
1999-06-21,1903.2647046543152
1999-06-22,1895.232799262821
1999-06-23,1885.4281634842935
1999-06-24,1868.9795890123437
1999-06-25,1873.052918731148
1999-06-28,1883.5395065598857
1999-06-29,1898.167864295786
1999-06-30,1910.9971571557348
1999-07-01,1932.2084293719308
1999-07-02,1944.4883651391026
1999-07-05,1957.2602653042543
1999-07-06,1954.65708957738
1999-07-07,1951.0861695586468
1999-07-08,1945.0837168325697
1999-07-09,1952.2761018464166
1999-07-12,1951.6907894586768
1999-07-13,1943.374679348752
1999-07-14,1954.2139503805429
1999-07-15,1974.1192000002432
1999-07-16,1973.6732898982068
1999-07-19,1968.0309416695727
1999-07-20,1947.7086310168595
1999-07-21,1945.5048581109274
1999-07-22,1923.8805821001727
1999-07-23,1909.7673380814203
1999-07-26,1900.9107689743819
1999-07-27,1912.9854111893437
1999-07-28,1921.436915023715
1999-07-29,1905.3034265757558
1999-07-30,1908.4801742823254
1999-08-02,1901.7235519376843
1999-08-03,1895.8902775617294
1999-08-04,1883.6635736359751
1999-08-05,1873.708484991426
1999-08-06,1860.3062338330385
1999-08-09,1856.071149563375
1999-08-10,1839.8687944044607
1999-08-11,1851.6928013071758
1999-08-12,1863.6083622241324
1999-08-13,1888.2921715095454
1999-08-16,1901.3175809903425
1999-08-17,1909.5791140135057
1999-08-18,1910.6367168131444
1999-08-19,1904.065460368368
1999-08-20,1922.941107401122
1999-08-23,1947.60202386341
1999-08-24,1944.6858884238472
1999-08-25,1959.2911325460304
1999-08-26,1942.810612749158
1999-08-27,1934.2692557024768
1999-08-30,1920.5855265222797
1999-08-31,1912.6521449385261
1999-09-01,1931.9172857745723
1999-09-02,1921.8673486604637
1999-09-03,1951.8769427354007
1999-09-06,1961.4997943283608
1999-09-07,1953.4454555360107
1999-09-08,1947.427775276028
1999-09-09,1962.0222156126651
1999-09-10,1964.8282939180338
1999-09-13,1962.9568080569293
1999-09-14,1955.7457350453108
1999-09-15,1941.3501962224434
1999-09-16,1927.9237711992857
1999-09-17,1936.8283797181234
1999-09-20,1942.7472153741126
1999-09-21,1928.070864610454
1999-09-22,1920.334709180125
1999-09-23,1899.14190431714
1999-09-24,1881.988611733259
1999-09-27,1886.076897241089
1999-09-28,1889.450983920271
1999-09-29,1881.8816386128096
1999-09-30,1901.4969798582501
1999-10-01,1906.1462330789266
1999-10-04,1924.9744444559176
1999-10-05,1924.225196572508
1999-10-06,1944.8705279794308
1999-10-07,1949.8837614122497
1999-10-08,1958.2214179586126
1999-10-11,1964.0059286287149
1999-10-12,1951.0208654851217
1999-10-13,1919.9183790489783
1999-10-14,1918.7836705987222
1999-10-15,1886.4478496154513
1999-10-18,1868.7183446052297
1999-10-19,1883.8018230605844
1999-10-20,1909.7781505000924
1999-10-21,1906.305407657092
1999-10-22,1926.6756723554433
1999-10-25,1924.8024282222384
1999-10-26,1919.3537529767082
1999-10-27,1920.8989158792053
1999-10-28,1959.7426222060267
1999-10-29,1993.5344731749847
1999-11-01,1990.2952558665586
1999-11-02,1990.6538902669615
1999-11-03,1997.7058776331035
1999-11-04,2014.6489650029112
1999-11-05,2018.1746088987954
1999-11-08,2020.0712511491604
1999-11-09,2019.7833116644395
1999-11-10,2036.0685693595183
1999-11-11,2045.9992882178358
1999-11-12,2055.3371589289554
1999-11-15,2061.5518800610093
1999-11-16,2078.160997554418
1999-11-17,2077.5511739564463
1999-11-18,2094.6316036804596
1999-11-19,2095.431999466318
1999-11-22,2099.374224585485
1999-11-23,2089.9918036803265
1999-11-24,2093.809607647072
1999-11-25,2102.718559034972
1999-11-26,2113.454965165039
1999-11-29,2107.9098085863616
1999-11-30,2080.211217428167
1999-12-01,2084.1502936663464
1999-12-02,2093.1419721600037
1999-12-03,2123.661124217926
1999-12-06,2134.7882312571032
1999-12-07,2134.8507856672827
1999-12-08,2130.0392488142766
1999-12-09,2132.857312821912
1999-12-10,2142.6827740770823
1999-12-13,2141.3713236729036
1999-12-14,2122.417906995758
1999-12-15,2120.401256063078
1999-12-16,2140.172443414939
1999-12-17,2146.4414029310146
1999-12-20,2150.5507613915756
1999-12-21,2164.6394514696553
1999-12-22,2182.2607868964205
1999-12-23,2209.476143964564
1999-12-24,2218.1610195973503
1999-12-27,2215.3158404869205
1999-12-28,2225.0200355504867
1999-12-29,2238.3586258344453
1999-12-30,2248.6722503392457
1999-12-31,2255.238087421027
2000-01-03,2258.4481276528154
2000-01-04,2195.753915799899
2000-01-05,2161.990980224577
2000-01-06,2135.9808499735423
2000-01-07,2179.737143865001
2000-01-10,2211.534194951963
2000-01-11,2204.3462772794524
2000-01-12,2191.43481624107
2000-01-13,2214.4095440915285
2000-01-14,2230.4936536040195
2000-01-17,2245.678392180971
2000-01-18,2229.2118714081803
2000-01-19,2219.209306178045
2000-01-20,2216.663416373559
2000-01-21,2214.6530151070456
2000-01-24,2187.7452440238235
2000-01-25,2179.4459543578887
2000-01-26,2185.2413170936666
2000-01-27,2188.8298159170517
2000-01-28,2152.955945288188
2000-01-31,2151.1110927827385
2000-02-01,2166.4914150953487
2000-02-02,2178.9935511344643
2000-02-03,2216.5404911676906
2000-02-04,2222.1365035188637
2000-02-07,2222.6331700167552
2000-02-08,2249.2224873635305
2000-02-09,2237.2266874838047
2000-02-10,2238.494527655983
2000-02-11,2220.8647385587465
2000-02-14,2212.7637458890413
2000-02-15,2207.512383734364
2000-02-16,2206.024829192164
2000-02-17,2222.3487029114
2000-02-18,2189.593111372261
2000-02-21,2174.054338416619
2000-02-22,2175.5833384913253
2000-02-23,2196.3608346103365
2000-02-24,2198.4342637529476
2000-02-25,2193.7619348860935
2000-02-28,2192.6609085945934
2000-02-29,2212.227690361398
2000-03-01,2249.237944843634
2000-03-02,2259.4727739941277
2000-03-03,2282.740946458307
2000-03-06,2274.1578848761637
2000-03-07,2247.6897343814835
2000-03-08,2246.943191122164
2000-03-09,2283.510551598345
2000-03-10,2280.205684447081
2000-03-13,2233.2071775611416
2000-03-14,2210.9487738311113
2000-03-15,2211.0052990567046
2000-03-16,2275.410198904393
2000-03-17,2290.369532690386
2000-03-20,2275.60406942637
2000-03-21,2297.665551286164
2000-03-22,2306.2892952503257
2000-03-23,2323.652381912334
2000-03-24,2340.0758162189754
2000-03-27,2339.651662668413
2000-03-28,2331.0698014710283
2000-03-29,2320.158768994169
2000-03-30,2278.56628157392
2000-03-31,2300.079093802882
2000-04-03,2268.059068051319
2000-04-04,2241.8322441843666
2000-04-05,2232.137623429644
2000-04-06,2256.355021940978
2000-04-07,2284.918735396868
2000-04-10,2268.9326682081946
2000-04-11,2242.192118075481
2000-04-12,2208.106518243156
