Date,ACWI ex INDONESIA IMI
1997-09-10,1500.3554145347766
1997-09-11,1484.8557163277972
1997-09-12,1492.2534936584134
1997-09-15,1494.7232497983039
1997-09-16,1511.2349891410122
1997-09-17,1514.80685639215
1997-09-18,1519.2260904125176
1997-09-19,1522.2722625180772
1997-09-22,1527.5208572235383
1997-09-23,1525.9382782533423
1997-09-24,1532.975184663763
1997-09-25,1528.5055372224265
1997-09-26,1532.199341175746
1997-09-29,1538.1776965584202
1997-09-30,1539.194827011576
1997-10-01,1545.2770661664263
1997-10-02,1549.0536497689573
1997-10-03,1555.6343836242052
1997-10-06,1561.8621323048128
1997-10-07,1567.5961175919463
1997-10-08,1564.4682232900761
1997-10-09,1556.179775139705
1997-10-10,1553.0409861769622
1997-10-13,1554.101514556312
1997-10-14,1552.619250288418
1997-10-15,1548.985791532981
1997-10-16,1546.8296272632688
1997-10-17,1527.5481213996131
1997-10-20,1528.3016588947296
1997-10-21,1543.1974125132692
1997-10-22,1539.688139943348
1997-10-23,1503.1221962854124
1997-10-24,1496.5026089033083
1997-10-27,1428.7299391954894
1997-10-28,1435.1756059731536
1997-10-29,1459.0811483883165
1997-10-30,1435.7399095895244
1997-10-31,1449.3492277581845
1997-11-03,1476.0913036405525
1997-11-04,1478.9578964820712
1997-11-05,1480.68136248209
1997-11-06,1473.7582658971226
1997-11-07,1446.8950736049146
1997-11-10,1439.4628032190749
1997-11-11,1440.458445365824
1997-11-12,1411.8473114374285
1997-11-13,1416.829807522427
1997-11-14,1421.3724439809737
1997-11-17,1456.5029258456798
1997-11-18,1454.77043546006
1997-11-19,1444.494774474192
1997-11-20,1462.2622722109977
1997-11-21,1476.1336394904574
1997-11-24,1456.4575836043969
1997-11-25,1443.467472917889
1997-11-26,1445.1775105736856
1997-11-27,1451.6063399627392
1997-11-28,1454.8794554165202
1997-12-01,1473.3435813143135
1997-12-02,1476.0255400649025
1997-12-03,1478.986804280923
1997-12-04,1478.8135379904254
1997-12-05,1485.5229958114853
1997-12-08,1486.9547438032735
1997-12-09,1482.2893727868648
1997-12-10,1473.9395272329236
1997-12-11,1446.9613991417498
1997-12-12,1443.312415309876
1997-12-15,1447.4426643638737
1997-12-16,1455.1969039014266
1997-12-17,1470.1911565584046
1997-12-18,1458.5553738832518
1997-12-19,1436.7901606107184
1997-12-22,1433.3992571763392
1997-12-23,1428.551739501485
1997-12-24,1424.5423965530163
1997-12-25,1424.7672404514046
1997-12-26,1429.1502203063692
1997-12-29,1449.7527698910299
1997-12-30,1468.7278621748321
1997-12-31,1469.6609807321854
1998-01-01,1469.68702614001
1998-01-02,1471.1571736267217
1998-01-05,1472.4136273952317
1998-01-06,1458.4073958605668
1998-01-07,1453.6164542887075
1998-01-08,1441.7772714520213
1998-01-09,1410.6072368700734
1998-01-12,1395.9206179540502
1998-01-13,1417.2092103104687
1998-01-14,1431.0243895069714
1998-01-15,1425.9597269085025
1998-01-16,1451.8379759619695
1998-01-19,1461.9518820593535
1998-01-20,1473.4127563990062
1998-01-21,1472.4882288874053
1998-01-22,1466.7126221988212
1998-01-23,1468.8409450047159
1998-01-26,1474.1977500974606
1998-01-27,1486.9206326189496
1998-01-28,1497.3217605813095
1998-01-29,1501.4210695735046
1998-01-30,1496.7486370190213
1998-02-02,1523.3752186524384
1998-02-03,1533.6630299955063
1998-02-04,1538.0978362080168
1998-02-05,1546.5166046698905
1998-02-06,1553.9110092465532
1998-02-09,1551.0809893516773
1998-02-10,1560.840627261218
1998-02-11,1564.0823939020438
1998-02-12,1563.8201724677526
1998-02-13,1553.060222017195
1998-02-16,1552.6786541808374
1998-02-17,1558.5825442217692
1998-02-18,1567.9328990020522
1998-02-19,1564.4639492301617
1998-02-20,1567.9281734467543
1998-02-23,1576.0953012859197
1998-02-24,1566.4627103727826
1998-02-25,1581.2293367186114
1998-02-26,1593.947736216733
1998-02-27,1602.7377010034577
1998-03-02,1614.1950754808668
1998-03-03,1615.2071967454983
1998-03-04,1603.3282317574985
1998-03-05,1583.0592797483746
1998-03-06,1606.5810258678744
1998-03-09,1607.4503902345357
1998-03-10,1618.59984050733
1998-03-11,1621.0555063568588
1998-03-12,1622.9332635087112
1998-03-13,1635.9578622463328
1998-03-16,1640.4892443692656
1998-03-17,1648.0671889921118
1998-03-18,1645.2007369071785
1998-03-19,1652.1886695044846
1998-03-20,1660.3829375722664
1998-03-23,1662.979068939192
1998-03-24,1671.5316852541066
1998-03-25,1677.184852225406
1998-03-26,1678.6307419920984
1998-03-27,1675.5416757087821
1998-03-30,1661.9970779303135
1998-03-31,1669.136508059403
1998-04-01,1675.959872383021
1998-04-02,1679.3354190864957
1998-04-03,1680.4151586835735
1998-04-06,1687.346008064473
1998-04-07,1680.1667655340145
1998-04-08,1679.6208805963636
1998-04-09,1695.8334320518616
1998-04-10,1696.058021790406
1998-04-13,1694.1078220765576
1998-04-14,1708.2871373045457
1998-04-15,1714.7270735246373
1998-04-16,1693.5197787523741
1998-04-17,1700.1348137080615
1998-04-20,1706.4304518909657
1998-04-21,1712.1484111277098
1998-04-22,1712.6175934563685
1998-04-23,1697.1234271648907
1998-04-24,1684.9297222319742
1998-04-27,1646.6836843149742
1998-04-28,1651.5864791871059
1998-04-29,1659.970310115336
1998-04-30,1684.1047188452767
1998-05-01,1694.8722243453087
1998-05-04,1704.13674803662
1998-05-05,1697.2683401695174
1998-05-06,1686.5842980758027
1998-05-07,1670.7561124485105
1998-05-08,1681.7681528113371
1998-05-11,1686.8680330941456
1998-05-12,1685.0523657892045
1998-05-13,1685.2095516671127
1998-05-14,1681.6031042216555
1998-05-15,1674.6851751963145
1998-05-18,1657.4553549228594
1998-05-19,1669.2838288197365
1998-05-20,1682.3932048114482
1998-05-21,1686.887867250311
1998-05-22,1683.8965986937637
1998-05-25,1681.7169810889964
1998-05-26,1668.0710189488273
1998-05-27,1648.8611121133013
1998-05-28,1652.667889567245
1998-05-29,1650.4355038366202
1998-06-01,1638.8302434035033
1998-06-02,1646.2144680289396
1998-06-03,1645.3809978348927
1998-06-04,1653.0941377926256
1998-06-05,1665.3326461904483
1998-06-08,1670.1817246188023
1998-06-09,1670.280413416201
1998-06-10,1651.4446782098053
1998-06-11,1626.564235220277
1998-06-12,1616.0430425569234
1998-06-15,1581.9590660571678
1998-06-16,1597.2755899085053
1998-06-17,1633.655716612579
1998-06-18,1638.4719086239613
1998-06-19,1636.1147830594327
1998-06-22,1625.7059811873867
1998-06-23,1637.8296864739782
1998-06-24,1649.5779451564736
1998-06-25,1654.39232536121
1998-06-26,1651.1518039245746
1998-06-29,1660.5019195008088
1998-06-30,1667.786209131435
1998-07-01,1686.3009767060905
1998-07-02,1684.5828916322487
1998-07-03,1689.883140999273
1998-07-06,1698.191947963604
1998-07-07,1701.953922551683
1998-07-08,1709.9867758281982
1998-07-09,1697.9414734403717
1998-07-10,1696.8274983617935
1998-07-13,1705.7788294004818
1998-07-14,1724.677614261242
1998-07-15,1727.283753392162
1998-07-16,1737.9705208321875
1998-07-17,1746.4471877793924
1998-07-20,1750.9190574849122
1998-07-21,1729.6072493288075
1998-07-22,1713.0384346889498
1998-07-23,1689.1577820983284
1998-07-24,1689.6965287436842
1998-07-27,1676.6071389758167
1998-07-28,1665.881939115029
1998-07-29,1658.3946177554355
1998-07-30,1676.780506671596
1998-07-31,1655.8314494263423
1998-08-03,1633.7811263730048
1998-08-04,1602.5469299147846
1998-08-05,1598.1697906094817
1998-08-06,1597.7447398426064
1998-08-07,1603.873003489156
1998-08-10,1585.1056101899876
1998-08-11,1549.5986107722304
1998-08-12,1569.2834458759808
1998-08-13,1555.8454484183305
1998-08-14,1549.8732883885784
1998-08-17,1557.4396974043987
1998-08-18,1585.2985746440395
1998-08-19,1588.671301612728
1998-08-20,1580.3655500235525
1998-08-21,1546.659531997948
1998-08-24,1549.1876949369018
1998-08-25,1558.8920890474208
1998-08-26,1533.5733284119576
1998-08-27,1479.0439615007283
1998-08-28,1460.4551119902665
1998-08-31,1412.585465594568
1998-09-01,1436.9740064381267
1998-09-02,1449.620153768229
1998-09-03,1439.0960905022123
1998-09-04,1433.0299642255682
1998-09-07,1454.9732343771925
1998-09-08,1494.524136684111
1998-09-09,1468.4881410864525
1998-09-10,1439.3074095399065
1998-09-11,1454.3124479724513
1998-09-14,1478.8382538433848
1998-09-15,1487.756376250613
1998-09-16,1495.975004189749
1998-09-17,1463.371078528964
1998-09-18,1457.07693888337
1998-09-21,1440.7291242477695
1998-09-22,1454.210298579234
1998-09-23,1489.2296407293363
1998-09-24,1478.8314088597829
1998-09-25,1471.159325165547
1998-09-28,1478.7211877004027
1998-09-29,1479.4009651991448
1998-09-30,1443.1869946347745
1998-10-01,1398.7388762667188
1998-10-02,1398.2148429251192
1998-10-05,1372.767009990335
1998-10-06,1386.590559146791
1998-10-07,1395.7894829529441
1998-10-08,1372.297706553709
1998-10-09,1395.3913587007055
1998-10-12,1428.7351404489475
1998-10-13,1424.3232471311771
1998-10-14,1438.3804300442919
1998-10-15,1480.167907767765
1998-10-16,1505.6418187829374
1998-10-19,1513.3008631508937
1998-10-20,1525.9477836681474
1998-10-21,1529.1909149408052
1998-10-22,1536.9001236733063
1998-10-23,1530.9639006762459
1998-10-26,1532.497135467788
1998-10-27,1533.3925765314996
1998-10-28,1527.831295405721
1998-10-29,1547.588286113052
1998-10-30,1566.7445535209192
1998-11-02,1597.4287464770869
1998-11-03,1593.3584385884876
1998-11-04,1613.9103268084887
1998-11-05,1619.7424970335555
1998-11-06,1622.6623251751912
1998-11-09,1600.2426862686905
1998-11-10,1589.3198374086885
1998-11-11,1593.209799424918
1998-11-12,1578.8212854994629
1998-11-13,1588.8847525600495
1998-11-16,1614.1689483334924
1998-11-17,1613.1948735667115
1998-11-18,1618.5893213923696
1998-11-19,1633.275234482202
1998-11-20,1649.6899513785447
1998-11-23,1672.2971926745927
1998-11-24,1670.5822023579585
1998-11-25,1669.4353194734554
1998-11-26,1678.9626931057232
1998-11-27,1682.559279306554
1998-11-30,1654.225890062251
1998-12-01,1646.645694338363
1998-12-02,1645.8979113859712
1998-12-03,1634.1784076308347
1998-12-04,1651.1541518839233
1998-12-07,1659.7948625341105
1998-12-08,1658.5791738259688
1998-12-09,1666.9189039168584
1998-12-10,1654.7028839586824
1998-12-11,1645.244981519232
1998-12-14,1624.486694433063
1998-12-15,1636.65362225873
1998-12-16,1641.426583098025
1998-12-17,1658.4922987165696
1998-12-18,1667.239329874624
1998-12-21,1688.5538230332565
1998-12-22,1684.8275013434002
1998-12-23,1710.3890064750622
1998-12-24,1707.0690569057947
1998-12-25,1708.58203884849
1998-12-28,1713.6963169619776
1998-12-29,1729.9083989756725
1998-12-30,1724.1552292810745
1998-12-31,1732.6355432458647
1999-01-01,1732.7016997114808
1999-01-04,1746.5404658464734
1999-01-05,1761.1409683984766
1999-01-06,1792.545876693178
1999-01-07,1789.7151040552956
1999-01-08,1789.1683044337412
1999-01-11,1780.0178663409806
1999-01-12,1750.5016985678571
1999-01-13,1725.1698681902974
1999-01-14,1713.3247777834345
1999-01-15,1738.168307714911
1999-01-18,1751.4212560647761
1999-01-19,1758.246119118089
1999-01-20,1766.7710506013239
1999-01-21,1746.6958190294943
1999-01-22,1723.8586065770548
1999-01-25,1729.2690629025071
1999-01-26,1745.2131040013721
1999-01-27,1738.4346355862137
1999-01-28,1751.7913634288898
1999-01-29,1764.2321795134462
1999-02-01,1769.560640573056
1999-02-02,1764.1427054451967
1999-02-03,1764.419089901439
1999-02-04,1745.1054048880521
1999-02-05,1732.566769483695
1999-02-08,1729.6402619425464
1999-02-09,1699.1701930490717
1999-02-10,1697.4819627060656
1999-02-11,1726.3458274542475
1999-02-12,1715.1161790047186
1999-02-15,1714.622990881405
1999-02-16,1717.2838043499437
1999-02-17,1700.7909054510785
1999-02-18,1707.0911796107523
1999-02-19,1705.4968641568123
1999-02-22,1732.9289171806267
1999-02-23,1736.002321280691
1999-02-24,1727.2320984677924
1999-02-25,1720.753535288214
1999-02-26,1714.0871967034702
1999-03-01,1704.4277425999317
1999-03-02,1696.0746256737634
1999-03-03,1692.8606183656161
1999-03-04,1703.2394205957203
1999-03-05,1741.6173267612937
1999-03-08,1750.1304583007102
1999-03-09,1754.6280286750648
1999-03-10,1768.8086907214488
1999-03-11,1778.4772785150749
1999-03-12,1783.7244885624539
1999-03-15,1795.479051355262
1999-03-16,1799.2302017115035
1999-03-17,1797.7529671141763
1999-03-18,1803.7011762904147
1999-03-19,1803.4886109775796
1999-03-22,1796.4665092890493
1999-03-23,1762.9809829368958
1999-03-24,1759.4438790281167
1999-03-25,1784.6747206182765
1999-03-26,1773.106150490366
1999-03-29,1796.961135882851
1999-03-30,1791.238477908817
1999-03-31,1791.9390837200922
1999-04-01,1801.8836603634422
1999-04-02,1800.7992022456538
1999-04-05,1815.0161154731336
1999-04-06,1824.486760304653
1999-04-07,1834.8015388044237
1999-04-08,1854.8501764025577
1999-04-09,1859.5766936743544
1999-04-12,1867.4153826895397
1999-04-13,1869.9170387125575
1999-04-14,1862.4175947815088
1999-04-15,1852.7169268489192
1999-04-16,1854.853967972663
1999-04-19,1836.7889733719978
1999-04-20,1836.3525570978832
1999-04-21,1853.4637714546302
1999-04-22,1873.87594430976
1999-04-23,1881.5760041363126
1999-04-26,1889.8142738336749
1999-04-27,1900.7712989525712
1999-04-28,1893.4186056332292
1999-04-29,1884.3966683845867
1999-04-30,1881.8987622132672
1999-05-03,1894.996730359428
1999-05-04,1883.6609999100108
1999-05-05,1889.0989116913129
1999-05-06,1891.2657585639058
1999-05-07,1894.5462660518765
1999-05-10,1897.6007345826913
1999-05-11,1902.6180771323
1999-05-12,1904.157600157193
1999-05-13,1906.6784485846918
1999-05-14,1878.963421496503
1999-05-17,1862.547725056327
1999-05-18,1864.5531858783831
1999-05-19,1870.1325827050632
1999-05-20,1869.889836054848
1999-05-21,1861.731079315998
1999-05-24,1842.6865661183922
1999-05-25,1820.1177866492797
1999-05-26,1828.3062790936604
1999-05-27,1808.5286845064668
1999-05-28,1823.7712962153055
1999-05-31,1824.7103148448496
1999-06-01,1824.813350941141
1999-06-02,1826.1998675876948
1999-06-03,1829.922396216312
1999-06-04,1851.3330677968838
1999-06-07,1868.1706708635325
1999-06-08,1866.0998311296357
1999-06-09,1871.4585122911858
1999-06-10,1863.5744061127996
1999-06-11,1864.7487711614478
1999-06-14,1851.0124058253439
1999-06-15,1854.5410838055843
1999-06-16,1878.4013692750011
1999-06-17,1892.8388285947406
1999-06-18,1898.5857912792574
1999-06-21,1909.52352217846
1999-06-22,1901.4153886213844
1999-06-23,1891.5785816961256
1999-06-24,1875.1515822838817
1999-06-25,1879.286242689915
1999-06-28,1889.7230754899367
1999-06-29,1904.4467880992975
1999-06-30,1917.462359162172
1999-07-01,1938.713920559153
1999-07-02,1951.0084532863204
1999-07-05,1963.8482550922122
1999-07-06,1961.1968487198235
1999-07-07,1957.6477138590658
1999-07-08,1951.5874234459013
1999-07-09,1958.8357966377478
1999-07-12,1958.2110864929002
1999-07-13,1949.8929357440113
1999-07-14,1960.8509462936522
1999-07-15,1980.8630110186557
1999-07-16,1980.4314480122184
1999-07-19,1974.758650684264
1999-07-20,1954.4194055944722
1999-07-21,1952.2067867314909
1999-07-22,1930.5479924830515
1999-07-23,1916.4961760762908
1999-07-26,1907.7813509793518
1999-07-27,1919.9775613441764
1999-07-28,1928.2959905745602
1999-07-29,1912.0197625852397
1999-07-30,1915.3367702464438
1999-08-02,1908.5308308898827
1999-08-03,1902.5909184505836
1999-08-04,1890.3956751576045
1999-08-05,1880.4942517316335
1999-08-06,1867.049945211736
1999-08-09,1862.8667653515015
1999-08-10,1846.8050698375744
1999-08-11,1858.92044103402
1999-08-12,1870.859227091136
1999-08-13,1895.6032381170423
1999-08-16,1908.5890210238626
1999-08-17,1916.905834245391
1999-08-18,1917.896222344975
1999-08-19,1911.1991866131739
1999-08-20,1930.2703041136458
1999-08-23,1955.0060350443816
1999-08-24,1952.1085967340182
1999-08-25,1966.6299871595995
1999-08-26,1950.0894068503474
1999-08-27,1941.6270138586508
1999-08-30,1927.996200310953
1999-08-31,1920.017945522665
1999-09-01,1939.4342959460255
1999-09-02,1929.3332568487285
1999-09-03,1959.467396625507
1999-09-06,1969.3186444645837
1999-09-07,1961.2906183200075
1999-09-08,1955.453799442132
1999-09-09,1970.0504603270847
1999-09-10,1972.6636274555729
1999-09-13,1970.657945328987
1999-09-14,1963.464505616682
1999-09-15,1949.118786361227
1999-09-16,1935.5674464889366
1999-09-17,1944.525871267289
1999-09-20,1950.5965602452363
1999-09-21,1935.8227504241813
1999-09-22,1928.0687837502203
1999-09-23,1906.9483233456153
1999-09-24,1889.64078352675
1999-09-27,1893.7111859506049
1999-09-28,1897.0271018627736
1999-09-29,1889.4446044279493
1999-09-30,1909.0537069947973
1999-10-01,1913.5786009946448
1999-10-04,1932.4537518609964
1999-10-05,1931.5839342511624
1999-10-06,1952.203228791153
1999-10-07,1957.2165681001743
1999-10-08,1965.5090253683834
1999-10-11,1971.3346394539753
1999-10-12,1958.4082630971488
1999-10-13,1927.307069006033
1999-10-14,1926.2373466213724
1999-10-15,1893.5973210875907
1999-10-18,1875.7957894175931
1999-10-19,1890.7459323523094
1999-10-20,1916.7414380208525
1999-10-21,1912.8257380526413
1999-10-22,1933.3295891084454
1999-10-25,1931.453707515297
1999-10-26,1926.0129764294863
1999-10-27,1927.622351988545
1999-10-28,1966.6070192442426
1999-10-29,2000.3598832873597
1999-11-01,1997.0598236074418
1999-11-02,1997.38409741927
1999-11-03,2004.4393136069407
1999-11-04,2021.3977756109261
1999-11-05,2024.9157064507835
1999-11-08,2026.8351137990305
1999-11-09,2026.6395862492222
1999-11-10,2043.0565291587345
1999-11-11,2053.0942572358217
1999-11-12,2062.3861069529435
1999-11-15,2068.597523534983
1999-11-16,2085.32669809577
1999-11-17,2084.7600157311654
1999-11-18,2102.002564722825
1999-11-19,2102.7720373855313
1999-11-22,2106.8269909322953
1999-11-23,2097.433490048397
1999-11-24,2101.3052018566755
1999-11-25,2110.353132574897
1999-11-26,2121.113854418229
1999-11-29,2115.657499634314
1999-11-30,2087.8446895236634
1999-12-01,2091.7736472902234
1999-12-02,2100.839134034963
1999-12-03,2131.4302926213345
1999-12-06,2142.5613741219636
1999-12-07,2142.6687747011224
1999-12-08,2137.81949577237
1999-12-09,2140.625141728568
1999-12-10,2150.4695439197476
1999-12-13,2149.159991272933
1999-12-14,2130.067804556818
1999-12-15,2127.911069429648
1999-12-16,2147.8643302774617
1999-12-17,2154.2315277227176
1999-12-20,2158.29678539708
1999-12-21,2172.345835607982
1999-12-22,2190.111272609843
1999-12-23,2217.4175827328436
1999-12-24,2226.110963676102
1999-12-27,2223.2250053200287
1999-12-28,2233.021614896187
1999-12-29,2246.4481266763387
1999-12-30,2256.7778132685603
1999-12-31,2263.3643988576196
2000-01-03,2266.672165641904
2000-01-04,2203.623583670691
2000-01-05,2169.7753209229077
2000-01-06,2143.7204437073246
2000-01-07,2187.6342436367995
2000-01-10,2219.6109498339133
2000-01-11,2212.3670289006745
2000-01-12,2199.381893459966
2000-01-13,2222.5204676948683
2000-01-14,2238.653097044388
2000-01-17,2253.846252768323
2000-01-18,2237.375301857932
2000-01-19,2227.4774928082
2000-01-20,2224.9378562548322
2000-01-21,2222.9333156694515
2000-01-24,2196.023035898464
2000-01-25,2187.6617477493396
2000-01-26,2193.5369063758667
2000-01-27,2197.0221667123988
2000-01-28,2161.036571797832
2000-01-31,2159.0719383487535
2000-02-01,2174.5821617379756
2000-02-02,2187.3201057201213
2000-02-03,2225.014120084708
2000-02-04,2230.4818125440847
2000-02-07,2230.9334620695536
2000-02-08,2257.668193675034
2000-02-09,2245.5513272494263
2000-02-10,2246.8497965829815
2000-02-11,2229.1486636931986
2000-02-14,2221.004411671002
2000-02-15,2215.7634388201063
2000-02-16,2214.3422551239673
2000-02-17,2230.7448419217912
2000-02-18,2197.891136951599
2000-02-21,2182.282028526707
2000-02-22,2183.9712225777007
2000-02-23,2204.8633164802523
2000-02-24,2207.017652956699
2000-02-25,2202.1979072060813
2000-02-28,2201.057704395017
2000-02-29,2220.6773639180533
2000-03-01,2257.91329234797
2000-03-02,2268.2614956413354
2000-03-03,2291.6199909451025
2000-03-06,2282.912004053875
2000-03-07,2256.4744616784938
2000-03-08,2255.6972423590864
2000-03-09,2292.317205972152
2000-03-10,2288.9498636082426
2000-03-13,2241.7256741091346
2000-03-14,2219.4093281870873
2000-03-15,2219.4436175199567
2000-03-16,2284.0456794396073
2000-03-17,2299.0186921953105
2000-03-20,2284.2371382640285
2000-03-21,2306.400105620095
2000-03-22,2315.0313698330174
2000-03-23,2332.5228514271125
2000-03-24,2349.016214570568
2000-03-27,2348.5610040270403
2000-03-28,2340.024134182412
2000-03-29,2328.946102676518
2000-03-30,2287.2884998019254
2000-03-31,2308.9190675188197
2000-04-03,2276.822903728257
2000-04-04,2250.4582013495237
2000-04-05,2240.683180667298
2000-04-06,2265.063414849817
2000-04-07,2293.6440703662606
2000-04-10,2277.5922445675906
