Date,AC FAR EAST IMI
1997-09-11,667.9268978144663
1997-09-12,657.9582796852028
1997-09-15,659.5390152298162
1997-09-16,653.7347291831744
1997-09-17,648.8845734364384
1997-09-18,643.9152393819764
1997-09-19,646.3863967942283
1997-09-22,645.5136492290778
1997-09-23,648.6707251268284
1997-09-24,662.530483400009
1997-09-25,658.4718830882748
1997-09-26,649.1768019009154
1997-09-29,645.4189879744963
1997-09-30,648.1717239766743
1997-10-01,643.8566309597926
1997-10-02,636.0757656811875
1997-10-03,633.2677976024027
1997-10-06,637.2939049177511
1997-10-07,631.4954712063251
1997-10-08,637.6527590813483
1997-10-09,632.2989990310873
1997-10-10,638.2447051749036
1997-10-13,625.7229437449422
1997-10-14,621.1540774574614
1997-10-15,620.8012699387597
1997-10-16,632.384096863914
1997-10-17,628.127169129886
1997-10-20,611.1284309203719
1997-10-21,610.929608564408
1997-10-22,612.7656473969199
1997-10-23,592.970797566944
1997-10-24,593.5551018190127
1997-10-27,582.1061664182315
1997-10-28,561.523444322514
1997-10-29,579.8278054720098
1997-10-30,569.7417880088759
1997-10-31,572.2799672894869
1997-11-03,579.0219592522992
1997-11-04,576.9115479733052
1997-11-05,571.5899311592701
1997-11-06,568.2995384398771
1997-11-07,548.5555108308713
1997-11-10,538.1006448496466
1997-11-11,538.7165190643519
1997-11-12,526.3094052355989
1997-11-13,524.3643673413143
1997-11-14,514.3631362276623
1997-11-17,544.500717638151
1997-11-18,549.4803769422821
1997-11-19,523.1809022705295
1997-11-20,525.9506607576258
1997-11-21,544.5420899342629
1997-11-24,541.0464685958004
1997-11-25,514.2736341894301
1997-11-26,515.0650005018665
1997-11-27,526.4049834344127
1997-11-28,527.4356695392755
1997-12-01,527.4999913098061
1997-12-02,530.6301985091686
1997-12-03,525.2737527398981
1997-12-04,518.8516774402912
1997-12-05,520.8530365984598
1997-12-08,517.9671110615064
1997-12-09,524.5702452073999
1997-12-10,523.8698872400809
1997-12-11,505.75854032652853
1997-12-12,498.44345152949245
1997-12-15,493.2352441008538
1997-12-16,492.6541361298384
1997-12-17,514.9903466928328
1997-12-18,509.09927017819797
1997-12-19,491.0421599705122
1997-12-22,473.65113308919416
1997-12-23,474.0068113156926
1997-12-24,474.252876269997
1997-12-25,474.784172394029
1997-12-26,477.9863373762319
1997-12-29,481.04695436081226
1997-12-30,490.9063172929113
1997-12-31,490.40970932994304
1998-01-01,490.44455925880237
1998-01-02,482.4146215362892
1998-01-05,471.4435829708971
1998-01-06,466.25367167064405
1998-01-07,467.79627061726575
1998-01-08,461.50774146503494
1998-01-09,458.3646640680176
1998-01-12,440.02900486354173
1998-01-13,448.0358815457295
1998-01-14,463.0621038191714
1998-01-15,463.6542883125977
1998-01-16,486.0362949823117
1998-01-19,500.4754975620703
1998-01-20,500.36868179038356
1998-01-21,507.24785852710386
1998-01-22,502.4144583321526
1998-01-23,509.05458432995846
1998-01-26,522.5352465636163
1998-01-27,527.3909369557929
1998-01-28,530.7405524055567
1998-01-29,527.490198751951
1998-01-30,519.2479688161308
1998-02-02,528.1473749616937
1998-02-03,538.82952187352
1998-02-04,541.410935587509
1998-02-05,547.723931105978
1998-02-06,550.2497901471273
1998-02-09,555.0594362574495
1998-02-10,562.3178630672156
1998-02-11,562.4288325106121
1998-02-12,557.805533515248
1998-02-13,542.8041138937978
1998-02-16,534.8368724557415
1998-02-17,534.8605148262376
1998-02-18,535.6631786304051
1998-02-19,537.2128022172976
1998-02-20,533.7741525577901
1998-02-23,530.9956233602007
1998-02-24,525.866237488341
1998-02-25,525.5092308755594
1998-02-26,534.035761624347
1998-02-27,547.3997698532474
1998-03-02,558.8838801804271
1998-03-03,555.0979403400167
1998-03-04,549.115709537374
1998-03-05,535.9177848832159
1998-03-06,538.677402543334
1998-03-09,534.84440673562
1998-03-10,536.0744517113241
1998-03-11,527.2419765925719
1998-03-12,523.2405577115438
1998-03-13,537.6606976042538
1998-03-16,529.9705346080145
1998-03-17,531.2334629522755
1998-03-18,523.2396948918487
1998-03-19,524.4189980453704
1998-03-20,526.4311240723415
1998-03-23,526.4567870392798
1998-03-24,522.2542962879737
1998-03-25,528.1277112161554
1998-03-26,537.3290158570625
1998-03-27,532.3565027001058
1998-03-30,518.9832464726348
1998-03-31,517.7028836046321
1998-04-01,510.0234579339147
1998-04-02,494.84113981657123
1998-04-03,487.82196363979403
1998-04-06,492.8336827483812
1998-04-07,499.32347610048697
1998-04-08,513.0348399717388
1998-04-09,526.1599376747242
1998-04-10,525.3038163156949
1998-04-13,524.1557907777043
1998-04-14,522.6590686860419
1998-04-15,521.6322366659883
1998-04-16,505.14512110456405
1998-04-17,503.37514577346894
1998-04-20,501.4460722005767
1998-04-21,505.81222827390366
1998-04-22,506.60670870089973
1998-04-23,509.10441967376613
1998-04-24,512.3755912313159
1998-04-27,498.5957409187651
1998-04-28,495.211169028202
1998-04-29,495.4088236104865
1998-04-30,501.32344026431366
1998-05-01,497.74268178570105
1998-05-04,496.57756704019
1998-05-05,498.9947897384595
1998-05-06,487.98186150923254
1998-05-07,482.56656838229475
1998-05-08,483.0294912257599
1998-05-11,487.667505131027
1998-05-12,483.4651071491846
1998-05-13,479.88146964120034
1998-05-14,480.6922385332317
1998-05-15,480.8576162766595
1998-05-18,473.3304925174532
1998-05-19,476.4090964573212
1998-05-20,479.79758378980983
1998-05-21,486.04545870189986
1998-05-22,484.2912447223749
1998-05-25,478.3743483252924
1998-05-26,476.3831944185085
1998-05-27,471.0693667205194
1998-05-28,468.2283442026223
1998-05-29,466.6169598598183
1998-06-01,453.01543001150526
1998-06-02,459.3573698310433
1998-06-03,460.23736738260885
1998-06-04,458.91085990696183
1998-06-05,453.6605516429116
1998-06-08,449.113299103644
1998-06-09,451.04303599131896
1998-06-10,441.7528131615799
1998-06-11,432.0900475908443
1998-06-12,426.3527441478951
1998-06-15,415.3229249125425
1998-06-16,417.21823737836166
1998-06-17,436.31844576441665
1998-06-18,455.91369254869505
1998-06-19,461.9014650773612
1998-06-22,448.23041729754254
1998-06-23,442.3456427961251
1998-06-24,439.5665619648037
1998-06-25,439.9420411316098
1998-06-26,436.9281147740929
1998-06-29,441.59323770396725
1998-06-30,457.9067229701806
1998-07-01,470.75681813740874
1998-07-02,466.86155570656376
1998-07-03,470.1072244299889
1998-07-06,465.2704071343917
1998-07-07,471.5090960507337
1998-07-08,469.4130043720094
1998-07-09,462.39605965124986
1998-07-10,455.7526748445864
1998-07-13,458.90077204087504
1998-07-14,465.9745061147094
1998-07-15,467.94065579475813
1998-07-16,473.3815853910933
1998-07-17,474.25122555046283
1998-07-20,476.14312702786845
1998-07-21,472.07263924802567
1998-07-22,462.94415099272334
1998-07-23,458.18066414926415
1998-07-24,462.1473875869995
1998-07-27,450.06299533794135
1998-07-28,453.54861605156617
1998-07-29,449.83771683839836
1998-07-30,451.95233673678155
1998-07-31,451.8298580710239
1998-08-03,441.1691857999083
1998-08-04,439.8898040360119
1998-08-05,441.46807064527826
1998-08-06,436.47773705720823
1998-08-07,432.1080018969397
1998-08-10,424.13597029465154
1998-08-11,415.1445546447753
1998-08-12,415.54280598212324
1998-08-13,416.0765029308884
1998-08-14,413.42578777126243
1998-08-17,407.5088151502228
1998-08-18,413.1280972506215
1998-08-19,423.617285602209
1998-08-20,427.8650831604233
1998-08-21,417.12630182302735
1998-08-24,414.2611224473176
1998-08-25,414.1933927828081
1998-08-26,410.22180206808133
1998-08-27,405.7861228567001
1998-08-28,393.9041824221812
1998-08-31,401.3989441094346
1998-09-01,412.177950655441
1998-09-02,413.5072692663304
1998-09-03,420.7207480224901
1998-09-04,417.7464449989843
1998-09-07,442.0867236221328
1998-09-08,438.03539371851764
1998-09-09,421.05363848451526
1998-09-10,426.4614003289816
1998-09-11,421.654098861728
1998-09-14,420.91823301481156
1998-09-15,422.25301558265886
1998-09-16,419.3999804784435
1998-09-17,420.44525300257624
1998-09-18,418.56760927133763
1998-09-21,407.45373196306144
1998-09-22,404.1771909729829
1998-09-23,401.75866474365466
1998-09-24,414.42290171234043
1998-09-25,408.03692707865383
1998-09-28,409.9599531641169
1998-09-29,415.4836339617855
1998-09-30,401.71685939900976
1998-10-01,393.54441046668154
1998-10-02,392.96679431489565
1998-10-05,387.14466244610406
1998-10-06,393.66338322236265
1998-10-07,433.87671988235684
1998-10-08,436.13160130951917
1998-10-09,437.5099060483058
1998-10-12,450.64498587140656
1998-10-13,438.19725205692384
1998-10-14,434.3782615852713
1998-10-15,439.2497662035811
1998-10-16,458.24364621520874
1998-10-19,468.2309631067935
1998-10-20,466.5025022672643
1998-10-21,478.0789691940606
1998-10-22,475.6583870551798
1998-10-23,473.183565690526
1998-10-26,465.89857397638053
1998-10-27,464.6267449925282
1998-10-28,461.5563567851325
1998-10-29,469.3527122220769
1998-10-30,471.4675891826552
1998-11-02,489.31182191500596
1998-11-03,488.3043014679519
1998-11-04,498.79887915815647
1998-11-05,497.41491079191206
1998-11-06,487.3784555960953
1998-11-09,474.4011359850686
1998-11-10,465.93279095013264
1998-11-11,476.6987238324898
1998-11-12,463.7279974255598
1998-11-13,472.9110435656938
1998-11-16,487.6254759262705
1998-11-17,484.96617521628576
1998-11-18,486.477332063394
1998-11-19,493.6543396238662
1998-11-20,499.245165734536
1998-11-23,498.4816316128445
1998-11-24,510.5310095963752
1998-11-25,504.32692674202104
1998-11-26,506.0940101668791
1998-11-27,502.74104026980496
1998-11-30,496.8461629477108
1998-12-01,497.05556425342417
1998-12-02,503.8770577604604
1998-12-03,503.39224362010344
1998-12-04,502.06071146119046
1998-12-07,503.5159518439725
1998-12-08,505.4223429526466
1998-12-09,514.8963512140286
1998-12-10,517.8981612538554
1998-12-11,509.14304583669104
1998-12-14,507.3709496163253
1998-12-15,501.011850714586
1998-12-16,503.41208683980676
1998-12-17,501.6536881893448
1998-12-18,506.9698210608985
1998-12-21,506.0776280759026
1998-12-22,497.677258194726
1998-12-23,500.2747809060571
1998-12-24,497.23490982731346
1998-12-25,500.5228739468592
1998-12-28,499.6999137679492
1998-12-29,504.7241899914839
1998-12-30,506.11656605276954
1998-12-31,512.7580561259226
1999-01-01,512.7587808580084
1999-01-04,506.06456050216406
1999-01-05,504.01200832201425
1999-01-06,507.1266301129115
1999-01-07,520.3055015295641
1999-01-08,514.4296834937966
1999-01-11,522.1089058584352
1999-01-12,511.81222524844094
1999-01-13,502.6418818860575
1999-01-14,505.7499436979467
1999-01-15,505.51871344625613
1999-01-18,507.3201325111757
1999-01-19,508.6743392426354
1999-01-20,514.7517560425581
1999-01-21,518.4277737601038
1999-01-22,509.1973461812893
1999-01-25,507.1203176870762
1999-01-26,511.1484078545069
1999-01-27,511.09629312328474
1999-01-28,504.7346966799359
1999-01-29,510.21362158814065
1999-02-01,512.4999979903847
1999-02-02,518.5722378396691
1999-02-03,512.513195650134
1999-02-04,509.6322056173478
1999-02-05,503.6819334888994
1999-02-08,503.1410827461403
1999-02-09,497.32412035177333
1999-02-10,495.67279077356267
1999-02-11,497.4753028125997
1999-02-12,502.19134041405596
1999-02-15,499.9405878634563
1999-02-16,493.14127526232744
1999-02-17,488.977389206457
1999-02-18,484.5020283920109
1999-02-19,480.92433851515136
1999-02-22,487.4515390805126
1999-02-23,487.702091626882
1999-02-24,487.52467928336364
1999-02-25,495.01909928134546
1999-02-26,500.2486170625798
1999-03-01,494.44830897229093
1999-03-02,486.0984297943184
1999-03-03,485.9930712095435
1999-03-04,480.82657674161203
1999-03-05,499.2762023634908
1999-03-08,502.742165039039
1999-03-09,510.210940011984
1999-03-10,524.3604716959062
1999-03-11,525.9298962148854
1999-03-12,530.229250414801
1999-03-15,541.4718970246769
1999-03-16,553.5244308181963
1999-03-17,558.3701670097589
1999-03-18,550.5471048936164
1999-03-19,569.0399130216056
1999-03-22,566.5247842071076
1999-03-23,564.9808776592494
1999-03-24,554.4437498813224
1999-03-25,561.2894739833201
1999-03-26,559.9957417259432
1999-03-29,560.6736922231077
1999-03-30,559.9010098726219
1999-03-31,566.8008129773153
1999-04-01,575.948947595981
1999-04-02,574.7931937362436
1999-04-05,571.5765183902427
1999-04-06,580.8791561658085
1999-04-07,583.4333257275213
1999-04-08,592.8191900995813
1999-04-09,594.4819644091277
1999-04-12,589.1079463494499
1999-04-13,595.413556347722
1999-04-14,606.014051315142
1999-04-15,604.3179618047709
1999-04-16,613.2777642785162
1999-04-19,614.3975028520681
1999-04-20,609.4144277055836
1999-04-21,596.340505067829
1999-04-22,600.4882664328105
1999-04-23,610.1239780636387
1999-04-26,617.0921233036302
1999-04-27,616.1824348410875
1999-04-28,618.5706342865914
1999-04-29,616.6017734347092
1999-04-30,614.3657449042452
1999-05-03,612.0043674707285
1999-05-04,612.3275801475312
1999-05-05,612.7135865136075
1999-05-06,630.2427181004955
1999-05-07,622.8973013234544
1999-05-10,625.5098126689826
1999-05-11,616.214426091115
1999-05-12,617.834583091439
1999-05-13,610.1599692840667
1999-05-14,607.1445888445779
1999-05-17,592.276656467327
1999-05-18,593.6486553971232
1999-05-19,579.3428034908056
1999-05-20,580.5489977204387
1999-05-21,583.8798601489132
1999-05-24,586.6252018182377
1999-05-25,586.0651202160627
1999-05-26,588.4467909524923
1999-05-27,588.089350140045
1999-05-28,587.9765628263469
1999-05-31,586.2182870220155
1999-06-01,599.8385197573454
1999-06-02,603.753044113663
1999-06-03,599.0610000872097
1999-06-04,599.1579912963896
1999-06-07,610.2615517738998
1999-06-08,620.9482207243941
1999-06-09,625.534725523391
1999-06-10,636.3224984222848
1999-06-11,644.4961452440047
1999-06-14,634.3411354548039
1999-06-15,633.4436016119931
1999-06-16,636.9100305974109
1999-06-17,647.7981226660819
1999-06-18,643.4583282730091
1999-06-21,650.0124479134521
1999-06-22,656.7415342225052
1999-06-23,651.3738725622622
1999-06-24,650.5325163069475
1999-06-25,652.2573070734703
1999-06-28,657.7473542303263
1999-06-29,662.9135655330901
1999-06-30,658.9200990316011
1999-07-01,674.2506014663522
1999-07-02,680.4284470665632
1999-07-05,687.3780033169633
1999-07-06,684.9384496339953
1999-07-07,682.4673049939513
1999-07-08,675.8240699207432
1999-07-09,676.7599259497846
1999-07-12,683.7002830655479
1999-07-13,686.1623521436692
1999-07-14,689.6623975700892
1999-07-15,698.7281461591713
1999-07-16,692.7218397146751
1999-07-19,702.9894511081477
1999-07-20,703.124853475726
1999-07-21,698.5735519537442
1999-07-22,686.9570291738354
1999-07-23,678.2527408550383
1999-07-26,675.6226895277656
1999-07-27,675.0735533389521
1999-07-28,685.9151071414053
1999-07-29,700.3659392944636
1999-07-30,705.4831410655783
1999-08-02,701.6713798461608
1999-08-03,705.4517759410401
1999-08-04,700.0120616988544
1999-08-05,687.6897322633123
1999-08-06,679.5817705634399
1999-08-09,676.4188858534673
1999-08-10,679.571145707907
1999-08-11,671.4013478482034
1999-08-12,678.6032863778961
1999-08-13,677.6650846246711
1999-08-16,695.9690915558543
1999-08-17,698.8744957286598
1999-08-18,713.2474624640987
1999-08-19,717.2400182776621
1999-08-20,727.9834560297525
1999-08-23,735.1530728999371
1999-08-24,732.2076932752381
1999-08-25,733.2184038420927
1999-08-26,724.3832673075444
1999-08-27,722.9597926526571
1999-08-30,732.8289387485142
1999-08-31,725.2766005904809
1999-09-01,741.2422624611777
1999-09-02,743.2417136421881
1999-09-03,737.5880078258157
1999-09-06,748.6742515930281
1999-09-07,738.7388189477329
1999-09-08,736.7676373404161
1999-09-09,755.6651094033866
1999-09-10,760.3153532512142
1999-09-13,784.8866405783278
1999-09-14,784.3238813778073
1999-09-15,788.0801775659884
1999-09-16,769.3729762593769
1999-09-17,758.8346166815422
1999-09-20,766.8834881485099
1999-09-21,783.9736302964687
1999-09-22,764.1885518061686
1999-09-23,762.4900888379066
1999-09-24,740.5606948315459
1999-09-27,726.1817580297935
1999-09-28,742.6375509561511
1999-09-29,735.8515742330609
1999-09-30,755.4272480668303
1999-10-01,769.6902102209273
1999-10-04,762.1775412897107
1999-10-05,756.0564728621209
1999-10-06,756.9711354860026
1999-10-07,762.4442990909282
1999-10-08,765.0607294197016
1999-10-11,768.869907121127
1999-10-12,777.6151882916726
1999-10-13,763.085946242282
1999-10-14,770.227725540591
1999-10-15,765.8177012433712
1999-10-18,743.2915295025534
1999-10-19,743.49008777045
1999-10-20,760.1915252329817
1999-10-21,759.2352887267742
1999-10-22,765.6981393818967
1999-10-25,777.9702083632278
1999-10-26,782.3326260681225
1999-10-27,779.2965906280051
1999-10-28,779.3965715619064
1999-10-29,800.2436499543785
1999-11-01,802.6787625856917
1999-11-02,808.2981913139296
1999-11-03,802.2409127887224
1999-11-04,818.3848102608299
1999-11-05,808.6692836448208
1999-11-08,802.7241413657824
1999-11-09,808.8899826248859
1999-11-10,821.9969642666555
1999-11-11,819.796521298951
1999-11-12,826.1315682266102
1999-11-15,827.7789246476112
1999-11-16,818.2541877650443
1999-11-17,820.594360215528
1999-11-18,831.414207303536
1999-11-19,840.5992745075138
1999-11-22,857.4527572650082
1999-11-23,861.6665660241127
1999-11-24,861.0884998140671
1999-11-25,854.3113300282488
1999-11-26,877.0220892509263
1999-11-29,885.5062264426273
1999-11-30,866.783316387412
1999-12-01,853.1513598336878
1999-12-02,843.6561542819858
1999-12-03,850.9018385683594
1999-12-06,859.0485631335055
1999-12-07,864.440905660389
1999-12-08,854.9825863928037
1999-12-09,853.6821094269907
1999-12-10,864.4067355113918
1999-12-13,856.2593572848225
1999-12-14,847.5721150248102
1999-12-15,848.0720567435517
1999-12-16,851.2366529183531
1999-12-17,856.0355159870135
1999-12-20,856.1884992054121
1999-12-21,858.9501809929291
1999-12-22,878.4979252750351
1999-12-23,878.9994578550529
1999-12-24,890.6679606473529
1999-12-27,885.8629299019653
1999-12-28,904.5109999876727
1999-12-29,910.0413866465796
1999-12-30,913.8190486639938
1999-12-31,913.840742009582
2000-01-03,923.276478654258
2000-01-04,915.8512302267123
2000-01-05,871.0996472016463
2000-01-06,839.030563993593
2000-01-07,833.7080525163411
2000-01-10,838.7110669657384
2000-01-11,868.3358636385055
2000-01-12,859.3125421191809
2000-01-13,856.8621305813625
2000-01-14,852.2190680908798
2000-01-17,876.7223628188505
2000-01-18,865.3059092996812
2000-01-19,843.3263307592551
2000-01-20,845.9291437958404
2000-01-21,846.368105270588
2000-01-24,851.1039900804593
2000-01-25,842.0946875764886
2000-01-26,856.3148981039102
2000-01-27,874.5091003631511
2000-01-28,879.9874490754923
2000-01-31,871.9476639781783
2000-02-01,862.1595214232392
2000-02-02,865.4830198188445
2000-02-03,874.1377677036614
2000-02-04,885.6772918187894
2000-02-07,887.2675116134785
2000-02-08,873.1034516279607
2000-02-09,882.8874535362313
2000-02-10,881.5209993711723
2000-02-11,882.1367064089281
2000-02-14,876.8497105682927
2000-02-15,864.0355151597147
2000-02-16,859.5055085408636
2000-02-17,866.7922913262669
2000-02-18,864.5932005464155
2000-02-21,842.698959713888
2000-02-22,828.9388687982911
2000-02-23,834.0437592210975
2000-02-24,844.2360925488426
2000-02-25,857.525912362892
2000-02-28,868.2792779058117
2000-02-29,860.4009960158764
2000-03-01,876.6372443505821
2000-03-02,874.8819411412294
2000-03-03,863.3114183817969
2000-03-06,848.6553531321816
2000-03-07,859.7071870147266
2000-03-08,859.6460495329425
2000-03-09,858.2247990700332
2000-03-10,854.5828079681017
2000-03-13,819.6280688837851
2000-03-14,828.9971211880471
2000-03-15,835.3911619782575
2000-03-16,851.0246966202825
2000-03-17,861.2735852439607
2000-03-20,855.6766040677934
2000-03-21,855.6658345998727
2000-03-22,853.1714942753338
2000-03-23,849.1105478490165
2000-03-24,847.852879617305
2000-03-27,855.4907898078524
2000-03-28,874.5888305797708
2000-03-29,900.1273902353294
2000-03-30,890.8911861733785
2000-03-31,903.8495658142522
2000-04-03,893.2514207076217
2000-04-04,875.7068994602569
2000-04-05,870.2201519369216
2000-04-06,855.735634822297
2000-04-07,865.2195537622924
2000-04-10,874.1429717918262
2000-04-11,864.4515659224338
2000-04-12,871.6193304271306
2000-04-13,851.9816828193833
2000-04-14,848.091661850371
2000-04-17,794.2485297061409
2000-04-18,812.5844268897647
2000-04-19,822.0685808048779
2000-04-20,823.8050614779689
2000-04-21,828.4384125406743
2000-04-24,836.3597211682978
2000-04-25,836.7188911438868
2000-04-26,832.5289670375001
2000-04-27,824.9554262988406
2000-04-28,818.976060416358
2000-05-01,831.6544454021275
2000-05-02,835.8945081181281
2000-05-03,832.8434795275858
2000-05-04,837.8689460834029
2000-05-05,835.4233415208726
2000-05-08,830.9461092404131
2000-05-09,813.8549828299949
2000-05-10,808.0794760048617
2000-05-11,786.2858711797656
2000-05-12,799.5083202889014
2000-05-15,791.7837325304212
2000-05-16,798.7833006159809
2000-05-17,797.4172872930533
2000-05-18,787.2232796582819
2000-05-19,788.6414019008117
2000-05-22,758.29134883608
2000-05-23,757.1249599527505
2000-05-24,745.5007380103264
2000-05-25,751.7845422829056
2000-05-26,751.8639945899619
2000-05-29,753.9891726632485
2000-05-30,758.6672792071618
2000-05-31,758.1299522469453
2000-06-01,760.7890402280675
2000-06-02,773.537745132382
2000-06-05,798.0036298891002
2000-06-06,806.758464730563
2000-06-07,806.4965635677231
2000-06-08,800.0941406517705
2000-06-09,799.898703253516
2000-06-12,801.7656012852327
2000-06-13,790.5684415741592
2000-06-14,784.1392336044453
2000-06-15,767.6276831154336
2000-06-16,768.4391009996932
2000-06-19,778.801057710345
