Date,JAPAN MINIMUM VOLATILITY (JPY)
1999-09-24,1159.121261979362
1999-09-27,1138.0073638655658
1999-09-28,1161.6140103516468
1999-09-29,1133.9627082487004
1999-09-30,1162.3952908164108
1999-10-01,1178.5129834247289
1999-10-04,1168.1940608133282
1999-10-05,1157.0690421110305
1999-10-06,1154.1533689267374
1999-10-07,1155.9242030551172
1999-10-08,1166.5906910171348
1999-10-11,1172.5357033489763
1999-10-12,1163.541504495973
1999-10-13,1135.2034600756024
1999-10-14,1133.5385999898688
1999-10-15,1123.3476657568135
1999-10-18,1112.3387308866152
1999-10-19,1122.2820648963047
1999-10-20,1141.3214151052698
1999-10-21,1134.5890924082194
1999-10-22,1153.0668616263988
1999-10-25,1170.17576853161
1999-10-26,1190.122875910565
1999-10-27,1187.656707589641
1999-10-28,1177.1245781526852
1999-10-29,1216.6621394704193
1999-11-01,1212.2587248160198
1999-11-02,1220.0980409166689
1999-11-03,1210.8536163415042
1999-11-04,1232.2357444791082
1999-11-05,1212.7436689773735
1999-11-08,1208.0287627381902
1999-11-09,1205.1252562550735
1999-11-10,1215.057739342936
1999-11-11,1196.4267671689202
1999-11-12,1214.214702625569
1999-11-15,1220.8599477715993
1999-11-16,1216.181428193639
1999-11-17,1225.3114286448567
1999-11-18,1246.84570145477
1999-11-19,1256.1964707304649
1999-11-22,1260.0420823024874
1999-11-23,1272.1573946591093
1999-11-24,1270.472392132652
1999-11-25,1254.225547791484
1999-11-26,1300.0308298648347
1999-11-29,1315.7396544011326
1999-11-30,1285.0037376857542
1999-12-01,1284.5614102309748
1999-12-02,1291.8729451797187
1999-12-03,1296.4390163332139
1999-12-06,1260.0269630193864
1999-12-07,1273.7840641089872
1999-12-08,1250.716170301934
1999-12-09,1262.2204136878731
1999-12-10,1275.1754435467003
1999-12-13,1257.0693477048576
1999-12-14,1259.4474266752713
1999-12-15,1265.2741072842298
1999-12-16,1246.5174611758166
1999-12-17,1262.4996132151907
1999-12-20,1265.811899995035
1999-12-21,1272.7760085476432
1999-12-22,1300.3554007050013
1999-12-23,1287.5824076001104
1999-12-24,1288.2889974874786
1999-12-27,1290.81848878478
1999-12-28,1320.727967460746
1999-12-29,1335.2381265411682
1999-12-30,1342.0519493412153
1999-12-31,1342.0519493412153
2000-01-03,1336.9511667895922
2000-01-04,1286.0836920476906
2000-01-05,1233.2329764573967
2000-01-06,1197.5219411950966
2000-01-07,1209.2255419246287
2000-01-10,1213.204779999807
2000-01-11,1241.2208194742273
2000-01-12,1226.7687718167026
2000-01-13,1231.880174718939
2000-01-14,1262.8126318838715
2000-01-17,1296.6346470812273
2000-01-18,1278.7347130108976
2000-01-19,1263.768047153423
2000-01-20,1263.5923331233976
2000-01-21,1276.03502418185
2000-01-24,1284.3890946349056
2000-01-25,1260.827989556925
2000-01-26,1278.8016193241453
2000-01-27,1310.9615997616118
2000-01-28,1326.4083206640316
2000-01-31,1318.7164751102603
2000-02-01,1301.203222235196
2000-02-02,1308.5745942421536
2000-02-03,1312.0804435320651
2000-02-04,1335.6129599286307
2000-02-07,1322.8780240698993
2000-02-08,1291.3992181384094
2000-02-09,1299.3960661628746
2000-02-10,1294.8076246525466
2000-02-11,1290.0523228628506
2000-02-14,1284.523277720313
2000-02-15,1259.0149745625206
2000-02-16,1245.7180302931458
2000-02-17,1256.704095847573
2000-02-18,1244.6279527086374
2000-02-21,1208.550687192504
2000-02-22,1175.0270079070754
2000-02-23,1192.091856949098
2000-02-24,1206.5591469882017
2000-02-25,1249.777163882409
2000-02-28,1278.4934622508051
2000-02-29,1272.103631442422
2000-03-01,1295.31067865123
2000-03-02,1291.22274644688
2000-03-03,1285.9658123154245
2000-03-06,1273.458640370862
2000-03-07,1300.8661304802617
2000-03-08,1293.2855981483563
2000-03-09,1273.3558614584613
2000-03-10,1282.995736364486
2000-03-13,1253.1740009269865
2000-03-14,1264.2618585592675
2000-03-15,1248.7554757826874
2000-03-16,1273.7812116356934
2000-03-17,1292.5549425873667
2000-03-20,1285.2740616129329
2000-03-21,1281.6256872366423
2000-03-22,1288.0798941857504
2000-03-23,1271.382779358069
2000-03-24,1277.1044521329409
2000-03-27,1301.6195795732685
2000-03-28,1335.3429869377062
2000-03-29,1398.503766354005
2000-03-30,1376.6121336298918
2000-03-31,1410.841708038317
2000-04-03,1411.238995369993
2000-04-04,1403.2862858277
2000-04-05,1384.840571856041
2000-04-06,1374.5350666844029
2000-04-07,1374.840125166708
2000-04-10,1370.0222091228054
2000-04-11,1353.3176193267984
2000-04-12,1387.7390451606295
2000-04-13,1369.7402121786372
2000-04-14,1371.455590657689
2000-04-17,1328.5244979203533
2000-04-18,1357.2390320513746
2000-04-19,1377.9770399627946
2000-04-20,1378.27488131597
2000-04-21,1378.6748184840062
2000-04-24,1407.6077249854782
2000-04-25,1429.3189365725125
2000-04-26,1421.9759194187022
2000-04-27,1423.0818408603307
2000-04-28,1407.5949149284772
2000-05-01,1436.9388560837597
2000-05-02,1438.4031874113923
2000-05-03,1462.282373693474
2000-05-04,1475.040563319518
2000-05-05,1466.5842930537208
2000-05-08,1457.3771181147756
2000-05-09,1422.1839156982783
2000-05-10,1408.2380454966994
2000-05-11,1392.7070746637773
2000-05-12,1415.346237095838
2000-05-15,1392.067922801789
2000-05-16,1411.547498131493
2000-05-17,1424.793892789846
2000-05-18,1409.1673724052882
2000-05-19,1418.4564565583369
2000-05-22,1370.1578855075356
2000-05-23,1375.8058125337225
2000-05-24,1367.9191383588611
2000-05-25,1378.435855898937
2000-05-26,1341.1657616295686
2000-05-29,1347.6371542331453
2000-05-30,1346.9832954173373
2000-05-31,1335.2481418411076
2000-06-01,1336.767510354036
2000-06-02,1319.170539479315
2000-06-05,1347.416981598826
2000-06-06,1346.695498539051
2000-06-07,1350.4868626722296
2000-06-08,1350.0894228823097
2000-06-09,1346.5081386728775
2000-06-12,1340.413383026372
2000-06-13,1333.647139554238
2000-06-14,1320.0680358099016
2000-06-15,1308.014306093202
2000-06-16,1302.9530791965096
2000-06-19,1326.6672632057569
2000-06-20,1354.219634353618
2000-06-21,1387.4395257573824
2000-06-22,1403.536439941603
2000-06-23,1396.5760958330961
2000-06-26,1372.4895107912757
2000-06-27,1388.876800049146
2000-06-28,1389.986021296887
2000-06-29,1394.8139020603999
2000-06-30,1377.9192567914897
2000-07-03,1394.0681106464272
2000-07-04,1391.6104028495306
2000-07-05,1367.5018755755364
2000-07-06,1358.6732481006245
2000-07-07,1361.1336768234526
2000-07-10,1376.4915860215235
2000-07-11,1375.9499886216413
2000-07-12,1366.1925976041048
2000-07-13,1361.8122417789834
2000-07-14,1361.8797853626168
2000-07-17,1352.773994127763
2000-07-18,1339.6724062146916
2000-07-19,1354.8455813807857
2000-07-20,1353.6758221959597
2000-07-21,1316.075965704498
2000-07-24,1312.7714601738626
2000-07-25,1296.4091355028622
2000-07-26,1288.83399084227
2000-07-27,1279.1441358492305
2000-07-28,1275.5629495621233
2000-07-31,1283.3434057898166
2000-08-01,1300.9322373439245
2000-08-02,1317.8330733978148
2000-08-03,1327.7851427742046
2000-08-04,1312.3554937327879
2000-08-07,1331.4633502305883
2000-08-08,1335.4260061583805
2000-08-09,1357.797658932571
2000-08-10,1327.9682922119425
2000-08-11,1340.2945651117125
2000-08-14,1327.4430684311562
2000-08-15,1320.7515933575557
2000-08-16,1322.3116876034567
2000-08-17,1305.1155082638174
2000-08-18,1326.657800782698
2000-08-21,1324.5117903513176
2000-08-22,1359.4598590702014
2000-08-23,1381.3396035735148
2000-08-24,1375.449153008876
2000-08-25,1387.093897972854
2000-08-28,1405.7980648815599
2000-08-29,1409.023549500055
2000-08-30,1395.4761978033528
2000-08-31,1386.5312644999156
2000-09-01,1383.3076837516066
2000-09-04,1380.4475161882526
2000-09-05,1388.4149546957883
2000-09-06,1388.3437872859292
2000-09-07,1413.6110517643292
2000-09-08,1428.3805000925222
2000-09-11,1405.119454712675
2000-09-12,1393.093745442173
2000-09-13,1395.7696060932278
2000-09-14,1400.1098616936604
2000-09-15,1398.4110053713505
2000-09-18,1418.462913565976
2000-09-19,1430.420607977386
2000-09-20,1465.2239531868017
2000-09-21,1447.8770889647099
2000-09-22,1359.5520031988174
2000-09-25,1389.4003415185919
2000-09-26,1377.067416226077
2000-09-27,1353.6020265167197
2000-09-28,1351.4288070524074
2000-09-29,1372.2533000670508
2000-10-02,1381.9568796965941
2000-10-03,1396.9867391047574
2000-10-04,1401.543977421553
2000-10-05,1401.8025476839482
2000-10-06,1402.8371881754722
2000-10-09,1402.0816798202309
2000-10-10,1405.6131179685278
2000-10-11,1385.3879442082011
2000-10-12,1398.7907190846047
2000-10-13,1392.8487983298683
2000-10-16,1406.5849958323422
2000-10-17,1394.4401956789534
2000-10-18,1380.7629569602132
2000-10-19,1392.7854751543946
2000-10-20,1410.165756429583
2000-10-23,1412.6849812636854
2000-10-24,1412.1540599467423
2000-10-25,1419.2625678494626
2000-10-26,1421.6406365969094
2000-10-27,1399.9566083761943
2000-10-30,1379.337063129959
2000-10-31,1375.6667028656627
2000-11-01,1389.676319500734
2000-11-02,1389.1636212412295
2000-11-03,1396.288645142647
2000-11-06,1422.8690922767557
2000-11-07,1418.3064327123475
2000-11-08,1414.0953937220615
2000-11-09,1385.5901463200698
2000-11-10,1368.5338968221756
2000-11-13,1368.202128772213
2000-11-14,1361.1179920608836
2000-11-15,1361.5475742325063
2000-11-16,1343.961691861345
2000-11-17,1351.2719058882144
2000-11-20,1348.8714899911224
2000-11-21,1339.27327126732
2000-11-22,1337.654981172457
2000-11-23,1337.1147202023008
2000-11-24,1339.8330140808077
2000-11-27,1343.1680022876162
2000-11-28,1333.2359273654383
2000-11-29,1309.8341357579482
2000-11-30,1306.4203673383524
2000-12-01,1310.9224608928384
2000-12-04,1286.7229625294133
2000-12-05,1280.7858810082869
2000-12-06,1288.4690625759436
2000-12-07,1265.9863528252565
2000-12-08,1259.9478773793965
2000-12-11,1307.2286137139772
2000-12-12,1305.3363792624966
2000-12-13,1299.2809518267172
2000-12-14,1272.7006274004698
2000-12-15,1244.4968908613134
2000-12-18,1248.849201519096
2000-12-19,1232.7559526373116
2000-12-20,1204.444199568361
2000-12-21,1186.2128866818869
2000-12-22,1173.198091579328
2000-12-25,1205.7713250410861
2000-12-26,1191.662369436269
2000-12-27,1187.9397967234188
2000-12-28,1189.3428794179154
2000-12-29,1177.2478663840245
2001-01-01,1177.2478663840245
2001-01-02,1163.5563048077702
2001-01-03,1166.7070953725242
2001-01-04,1147.1507304437803
2001-01-05,1142.4311244952692
2001-01-08,1144.349792751515
2001-01-09,1135.2554497007181
2001-01-10,1129.0061362322294
2001-01-11,1096.5514416313442
2001-01-12,1090.8729533553108
2001-01-15,1084.751219924187
2001-01-16,1095.1644674449753
2001-01-17,1114.3563505209397
2001-01-18,1099.7901481009217
2001-01-19,1111.1301320883686
2001-01-22,1121.5167887920954
2001-01-23,1116.9336847047405
2001-01-24,1124.2579225551997
2001-01-25,1133.0993920481023
2001-01-26,1128.2074165473202
2001-01-29,1140.8957543062647
2001-01-30,1131.2062421819935
2001-01-31,1130.190934966562
2001-02-01,1128.263589655568
2001-02-02,1126.1893422585197
2001-02-05,1111.576493952675
2001-02-06,1116.0570635572521
2001-02-07,1108.4064316356098
2001-02-08,1114.2265890830477
2001-02-09,1106.9311551544497
2001-02-12,1100.501738958006
2001-02-13,1105.9581745580595
2001-02-14,1118.60606391137
2001-02-15,1147.0973056405826
2001-02-16,1126.0533049694152
2001-02-19,1108.650277825609
2001-02-20,1135.2889360570819
2001-02-21,1113.8148234797966
2001-02-22,1127.5622144947488
2001-02-23,1133.8578316236283
2001-02-26,1134.100496176114
2001-02-27,1125.011241478958
2001-02-28,1109.917218091711
2001-03-01,1088.598263160923
2001-03-02,1045.0121115289417
2001-03-05,1058.8455783009283
2001-03-06,1073.4229088697484
2001-03-07,1075.9702344417697
2001-03-08,1071.9249875311457
2001-03-09,1071.9975321811417
2001-03-12,1043.0044142270451
2001-03-13,1041.6790320615812
2001-03-14,1036.7449444635242
2001-03-15,1062.606928562616
2001-03-16,1062.4969873225477
2001-03-19,1067.450524769639
2001-03-20,1058.020064851078
2001-03-21,1127.0918326209926
2001-03-22,1107.7581754949122
2001-03-23,1125.1729212563503
2001-03-26,1165.4349921423907
2001-03-27,1155.2750529265045
2001-03-28,1187.5884732871186
2001-03-29,1143.671553249073
2001-03-30,1120.7971423432568
2001-04-02,1095.9288576637807
2001-04-03,1124.3740918811638
2001-04-04,1119.15655621606
2001-04-05,1140.6563346652047
2001-04-06,1134.7986685324513
2001-04-09,1096.0768367956064
2001-04-10,1099.8446361217868
2001-04-11,1127.9291654427739
2001-04-12,1132.2670184713331
2001-04-13,1126.4524506613818
2001-04-16,1126.9774228532924
2001-04-17,1133.5071703185292
2001-04-18,1180.2116576922915
2001-04-19,1169.059391921231
2001-04-20,1146.0069307232293
2001-04-23,1159.1861250510995
2001-04-24,1161.5838021288555
2001-04-25,1165.3616469352883
2001-04-26,1166.686635467455
2001-04-27,1174.4170155433906
2001-04-30,1184.7685380497317
2001-05-01,1223.7527499635646
2001-05-02,1228.0479257621696
2001-05-03,1234.9161671078227
2001-05-04,1233.0503402456259
2001-05-07,1239.8241694433616
2001-05-08,1224.528217544728
2001-05-09,1212.6629579501832
2001-05-10,1202.3021523938964
2001-05-11,1212.7421027059422
2001-05-14,1200.2952320941336
2001-05-15,1200.7368489943601
2001-05-16,1173.8759981595713
2001-05-17,1197.744261747886
2001-05-18,1194.9886789533216
2001-05-21,1215.8000866931006
2001-05-22,1225.8455877615734
2001-05-23,1254.499178670512
2001-05-24,1255.6380336577397
2001-05-25,1246.5838738656041
2001-05-28,1235.523869089277
2001-05-29,1259.7206169792241
2001-05-30,1236.8971957534957
2001-05-31,1256.0515553008008
2001-06-01,1256.0434888232642
2001-06-04,1253.8625770011452
2001-06-05,1239.6750371417459
2001-06-06,1238.207451971348
2001-06-07,1243.6585928247825
2001-06-08,1235.2506680851247
2001-06-11,1227.48015899964
2001-06-12,1193.0945775551097
2001-06-13,1193.9701289777686
2001-06-14,1188.431800218135
2001-06-15,1175.5197109625346
2001-06-18,1170.7583434066673
2001-06-19,1170.8754510565095
2001-06-20,1179.2886650476032
2001-06-21,1186.1389094324784
2001-06-22,1194.27621340099
2001-06-25,1181.1254045885441
2001-06-26,1190.8926825367196
2001-06-27,1184.178936261789
2001-06-28,1184.1387331152073
2001-06-29,1205.7257859615129
2001-07-02,1202.0527370229802
2001-07-03,1207.4117888339517
2001-07-04,1199.517605304954
2001-07-05,1203.2307055059498
2001-07-06,1173.3312237848402
2001-07-09,1169.8466149655721
2001-07-10,1165.523610278852
2001-07-11,1151.074309052243
2001-07-12,1178.6414641137974
2001-07-13,1165.70969881387
2001-07-16,1158.111222122098
2001-07-17,1154.5506473434405
2001-07-18,1115.2891466652136
2001-07-19,1123.5825533120797
2001-07-20,1123.1200027551813
2001-07-23,1097.2651456507897
2001-07-24,1103.3454966981724
2001-07-25,1102.8611358274663
2001-07-26,1105.9252701912847
2001-07-27,1113.345783158304
2001-07-30,1094.4075433690493
2001-07-31,1112.434239710852
2001-08-01,1112.9375641033673
2001-08-02,1133.6462923736167
2001-08-03,1116.6370639749566
2001-08-06,1124.4551660363284
2001-08-07,1138.5617323125869
2001-08-08,1139.604666969897
2001-08-09,1100.643847544723
2001-08-10,1101.78446143
2001-08-13,1086.562407667594
2001-08-14,1115.4070450975807
2001-08-15,1112.571325620884
2001-08-16,1097.5055552175047
2001-08-17,1089.9525526659384
2001-08-20,1082.6067447982896
2001-08-21,1092.2854468511425
2001-08-22,1093.5532365940344
2001-08-23,1089.0602910831853
2001-08-24,1087.6436826541185
2001-08-27,1093.592060152868
2001-08-28,1086.5629999438293
2001-08-29,1074.6901928851505
2001-08-30,1059.6059865208347
2001-08-31,1062.0490353075863
2001-09-03,1044.4961569580794
2001-09-04,1081.4272463187483
2001-09-05,1062.3422819048048
2001-09-06,1055.0349593450082
2001-09-07,1044.4328320408695
2001-09-10,1022.6644656597548
2001-09-11,1032.6345011242627
2001-09-12,971.6063795714291
2001-09-13,992.3529555665826
2001-09-14,1012.6735982869764
2001-09-17,973.8229436997699
2001-09-18,983.2369226351894
2001-09-19,996.3324991541442
2001-09-20,996.471306410548
2001-09-21,984.214851575671
2001-09-24,977.8333460935744
2001-09-25,975.6128545332294
2001-09-26,964.9708181909692
2001-09-27,956.4476010681436
2001-09-28,991.6671631883439
2001-10-01,1000.9459920197471
2001-10-02,1014.9708253645675
2001-10-03,994.8845009576836
2001-10-04,1019.2276533654544
2001-10-05,1006.9884368115345
2001-10-08,1010.3103615771104
2001-10-09,994.1967907721813
2001-10-10,998.5184661752724
2001-10-11,1020.0907271357074
2001-10-12,1026.938857465635
2001-10-15,1020.0639333811621
2001-10-16,1024.6117842940728
2001-10-17,1031.522324529443
2001-10-18,1020.1603722360593
2001-10-19,1028.7056999671966
2001-10-22,1030.8404995376518
2001-10-23,1049.1636405479364
2001-10-24,1044.1188273315847
2001-10-25,1049.5632098192523
2001-10-26,1042.4607062171801
2001-10-29,1017.3893595171597
2001-10-30,1011.3383292330451
2001-10-31,1008.9815887059076
2001-11-01,1006.1046680439234
2001-11-02,1001.457147496142
2001-11-05,1012.1791102321539
2001-11-06,1025.0784445501422
2001-11-07,997.22971043465
2001-11-08,1017.2970259726169
2001-11-09,1006.8497720472914
2001-11-12,996.7586681039962
2001-11-13,995.4081511106724
2001-11-14,989.900824601583
2001-11-15,1006.6231687606315
2001-11-16,990.8782003001592
2001-11-19,1000.524480591221
2001-11-20,1002.493835550632
2001-11-21,1012.6406261011886
2001-11-22,1007.0154634134533
2001-11-23,1005.3183841118137
2001-11-26,1019.2376905884962
2001-11-27,1011.1531299104543
2001-11-28,993.0501113198022
2001-11-29,994.8558651290305
2001-11-30,1000.0
2001-12-03,980.2555815520878
2001-12-04,980.573042268837
2001-12-05,990.7022941471963
2001-12-06,981.1192661724701
2001-12-07,962.8771637894997
2001-12-10,944.4589148217885
2001-12-11,940.9003282025059
2001-12-12,954.2013836871902
2001-12-13,930.3642136072407
2001-12-14,923.4380872783888
2001-12-17,904.9465919240425
2001-12-18,912.7744429795279
2001-12-19,919.6567362710389
2001-12-20,928.2951498332983
2001-12-21,931.3655119982614
2001-12-24,937.8208707533984
2001-12-25,933.5461564159962
2001-12-26,922.006540534162
2001-12-27,926.0251357976413
2001-12-28,943.8904842105101
2001-12-31,935.7723796676718
2002-01-01,935.7723796676718
2002-01-02,914.0468469466375
2002-01-03,920.9175816629585
2002-01-04,940.8818696120504
2002-01-07,939.1421515624812
2002-01-08,913.0578646170584
2002-01-09,906.9384370663978
2002-01-10,887.4711687770612
2002-01-11,887.6291533864007
2002-01-14,886.4099348762027
2002-01-15,883.6445085564145
2002-01-16,893.3226407005917
2002-01-17,895.1820150747635
2002-01-18,904.9726874176816
2002-01-21,903.7717530725239
2002-01-22,875.3301790614638
2002-01-23,866.1750976726105
2002-01-24,872.9803109107188
2002-01-25,885.4435427896957
2002-01-28,903.056544247471
2002-01-29,888.4988807389701
2002-01-30,883.6910071229703
2002-01-31,885.8357344155876
2002-02-01,871.1051987709518
2002-02-04,863.1325303642477
2002-02-05,840.4292090536374
2002-02-06,840.4142956766784
2002-02-07,852.1523886520744
2002-02-08,852.3981939543485
2002-02-11,854.7460524487182
2002-02-12,876.174912096558
2002-02-13,884.1156307929102
2002-02-14,889.6672611365792
2002-02-15,881.6000960176494
2002-02-18,884.9504142133321
2002-02-19,855.9707176191232
2002-02-20,858.6174562009509
2002-02-21,880.0525016637678
2002-02-22,878.1273690449423
2002-02-25,879.2853493690008
2002-02-26,875.6000543101337
2002-02-27,901.8765815981093
2002-02-28,905.1204729807355
2002-03-01,923.4980178209229
2002-03-04,962.309054656729
2002-03-05,956.9823158523618
2002-03-06,958.5671949913271
2002-03-07,990.9885335522476
2002-03-08,998.8520775840991
2002-03-11,1011.4117355338939
2002-03-12,991.5460536996334
2002-03-13,967.3859589698187
2002-03-14,970.948582891019
2002-03-15,974.028634847281
2002-03-18,953.1009962871258
2002-03-19,970.3283423962264
2002-03-20,955.6404139608538
2002-03-21,954.2857772803296
2002-03-22,936.6036417844809
2002-03-25,939.3047057379664
2002-03-26,937.8808133543292
2002-03-27,945.5976671314913
2002-03-28,950.4263158858785
2002-03-29,931.2038389479297
2002-04-01,914.85069032096
2002-04-02,923.3153871505198
2002-04-03,941.1238278162385
2002-04-04,949.9059253067705
2002-04-05,956.6502402019852
2002-04-08,964.0465765350535
2002-04-09,951.2792167055567
2002-04-10,962.4445344235505
2002-04-11,942.2007089363473
2002-04-12,935.0211174684456
2002-04-15,943.6261437909625
2002-04-16,951.4131054956257
2002-04-17,955.2495727694262
2002-04-18,964.6403450647172
2002-04-19,960.0520001389597
2002-04-22,972.8703823351055
2002-04-23,971.713275250265
2002-04-24,964.0144182211642
2002-04-25,967.3748504577535
2002-04-26,957.8842707293952
2002-04-29,953.1593123163528
2002-04-30,953.5321395434504
2002-05-01,956.6166371642938
2002-05-02,957.2611389016186
2002-05-03,954.0666216482545
2002-05-06,947.9037043080231
2002-05-07,946.0020007089406
2002-05-08,955.6635106588081
2002-05-09,960.1347378864943
2002-05-10,956.9511113450336
2002-05-13,952.4366870018929
2002-05-14,951.7561823526547
2002-05-15,961.0774542941971
2002-05-16,970.1570404903878
2002-05-17,973.8145020993296
2002-05-20,978.44625997089
2002-05-21,992.9630307377024
2002-05-22,997.4337874998314
2002-05-23,1005.9611040115973
2002-05-24,1008.6746774557807
2002-05-27,1006.8827640322181
2002-05-28,999.5564882044802
2002-05-29,993.9834027346782
2002-05-30,993.0859039350496
2002-05-31,989.1888151844753
2002-06-03,992.965183813691
2002-06-04,976.75512597523
2002-06-05,976.1327434363499
2002-06-06,962.7730559325743
2002-06-07,957.9204545894011
2002-06-10,953.6786988373209
