Date,USA MINIMUM VOLATILITY (USD)
1999-05-11,1155.8996129674276
1999-05-12,1165.1091445216875
1999-05-13,1175.422626816121
1999-05-14,1146.5123160877092
1999-05-17,1149.674858648811
1999-05-18,1141.7399475482316
1999-05-19,1150.172457116064
1999-05-20,1155.1447212160176
1999-05-21,1160.6838717396824
1999-05-24,1144.9813393772138
1999-05-25,1130.6072231618323
1999-05-26,1155.32488256182
1999-05-27,1137.5563984727003
1999-05-28,1150.28628380471
1999-05-31,1153.3747448438364
1999-06-01,1145.4582912208966
1999-06-02,1159.2225992842002
1999-06-03,1165.2881169801785
1999-06-04,1190.1232333036344
1999-06-07,1192.5746705643978
1999-06-08,1167.4019853670495
1999-06-09,1162.1836781524219
1999-06-10,1144.1490148496805
1999-06-11,1136.4817341525702
1999-06-14,1147.2368552845771
1999-06-15,1155.0882136326372
1999-06-16,1180.4836287324097
1999-06-17,1185.3585865574883
1999-06-18,1176.2633885245612
1999-06-21,1181.1495941078754
1999-06-22,1175.9075911913574
1999-06-23,1164.660985969089
1999-06-24,1149.2193795320352
1999-06-25,1134.6845809025676
1999-06-28,1153.62921284174
1999-06-29,1171.2696946879712
1999-06-30,1187.0445285013368
1999-07-01,1202.4161747411163
1999-07-02,1214.1282325551595
1999-07-05,1212.8227821316116
1999-07-06,1206.4053982034202
1999-07-07,1213.5224599645348
1999-07-08,1213.9528456093951
1999-07-09,1219.520472237235
1999-07-12,1223.4965310188647
1999-07-13,1216.643321635009
1999-07-14,1215.7971009839657
1999-07-15,1220.9067570534282
1999-07-16,1230.0489517910073
1999-07-19,1229.269466321136
1999-07-20,1184.4392717978287
1999-07-21,1176.748549888185
1999-07-22,1167.271414507045
1999-07-23,1166.3190673566025
1999-07-26,1141.2344241789963
1999-07-27,1151.4732866059414
1999-07-28,1149.8405798393076
1999-07-29,1123.1131952714352
1999-07-30,1117.012316045641
1999-08-02,1121.8047257059263
1999-08-03,1119.4957440022806
1999-08-04,1095.782124046399
1999-08-05,1097.5494393232102
1999-08-06,1091.429183877188
1999-08-09,1096.20981393448
1999-08-10,1080.6685358855086
1999-08-11,1098.098238777027
1999-08-12,1097.7492787596138
1999-08-13,1124.7154061173458
1999-08-16,1125.576491275854
1999-08-17,1139.8707835733421
1999-08-18,1127.2930008542257
1999-08-19,1112.1824293759794
1999-08-20,1119.364079882358
1999-08-23,1144.0695615636125
1999-08-24,1150.0763281566915
1999-08-25,1174.0233550684775
1999-08-26,1164.954430652799
1999-08-27,1150.7511408644991
1999-08-30,1133.0021771260053
1999-08-31,1111.9611084238231
1999-09-01,1116.3037993738915
1999-09-02,1094.946988362079
1999-09-03,1131.04726791991
1999-09-06,1133.720380199925
1999-09-07,1126.7549365975035
1999-09-08,1123.2445477262515
1999-09-09,1126.2806027381168
1999-09-10,1134.7571007461595
1999-09-13,1145.5188757883172
1999-09-14,1135.116294395199
1999-09-15,1129.2340984130378
1999-09-16,1127.0904616806783
1999-09-17,1137.9956176716012
1999-09-20,1132.3407428180708
1999-09-21,1105.213449425025
1999-09-22,1102.301882391687
1999-09-23,1089.4287357295905
1999-09-24,1080.8029697142424
1999-09-27,1085.5773715434905
1999-09-28,1075.9731524797487
1999-09-29,1058.154185108459
1999-09-30,1063.4530159992255
1999-10-01,1058.371617096799
1999-10-04,1073.844386643825
1999-10-05,1069.2230851486552
1999-10-06,1084.5010360579936
1999-10-07,1080.1072850078015
1999-10-08,1107.5528569956202
1999-10-11,1105.4337933359827
1999-10-12,1076.5631253544968
1999-10-13,1055.4591031885027
1999-10-14,1057.598952909487
1999-10-15,1022.2153932696599
1999-10-18,1031.8918283214068
1999-10-19,1047.8985959683273
1999-10-20,1063.37671532516
1999-10-21,1058.51666865454
1999-10-22,1082.567821311236
1999-10-25,1076.9091760669305
1999-10-26,1077.2892724209491
1999-10-27,1096.400235770568
1999-10-28,1129.61616839618
1999-10-29,1142.098261225133
1999-11-01,1138.254969109811
1999-11-02,1130.645328982898
1999-11-03,1135.805293493206
1999-11-04,1142.203623928401
1999-11-05,1151.9438646477943
1999-11-08,1160.986964342082
1999-11-09,1148.1985063473394
1999-11-10,1152.9886464343635
1999-11-11,1156.7313728292754
1999-11-12,1174.2414369825863
1999-11-15,1172.0650850368713
1999-11-16,1188.412650779884
1999-11-17,1174.6117617463167
1999-11-18,1188.9910458162915
1999-11-19,1187.5152210371757
1999-11-22,1178.0343562157584
1999-11-23,1169.052640014598
1999-11-24,1189.7793972769227
1999-11-25,1189.9544506458205
1999-11-26,1198.531466167978
1999-11-29,1201.8231869014612
1999-11-30,1188.2091601073537
1999-12-01,1192.6789702729384
1999-12-02,1205.3382775548682
1999-12-03,1226.8036593358315
1999-12-06,1191.0656630545147
1999-12-07,1178.6161694684895
1999-12-08,1171.369260444015
1999-12-09,1182.9941295545334
1999-12-10,1188.6997845877818
1999-12-13,1189.3116081070684
1999-12-14,1188.3029350019556
1999-12-15,1195.827889968827
1999-12-16,1177.6532939638882
1999-12-17,1187.523380194245
1999-12-20,1189.6608742750814
1999-12-21,1187.7757453101008
1999-12-22,1194.1622933046774
1999-12-23,1204.5785735626748
1999-12-24,1204.5785735626748
1999-12-27,1204.5730509589337
1999-12-28,1216.0003040634583
1999-12-29,1222.218760544036
1999-12-30,1227.1704903952398
1999-12-31,1232.1302846258811
2000-01-03,1202.0136552151178
2000-01-04,1148.3405966638427
2000-01-05,1153.8546421886313
2000-01-06,1151.0292756495933
2000-01-07,1192.2619294139583
2000-01-10,1206.4627007542053
2000-01-11,1186.5399701566605
2000-01-12,1187.257618498003
2000-01-13,1200.5703561631176
2000-01-14,1224.2977223006978
2000-01-17,1229.2153120808407
2000-01-18,1213.9626569757017
2000-01-19,1221.8888140490988
2000-01-20,1212.7002798198926
2000-01-21,1217.4890869840242
2000-01-24,1194.9229601232792
2000-01-25,1187.4904647691687
2000-01-26,1192.407046647397
2000-01-27,1206.510020684137
2000-01-28,1187.7555531678224
2000-01-31,1215.2683434177543
2000-02-01,1228.7888163594073
2000-02-02,1228.0973256130392
2000-02-03,1221.835585685099
2000-02-04,1222.9880918905571
2000-02-07,1221.414982534458
2000-02-08,1217.6947322784563
2000-02-09,1190.158567477148
2000-02-10,1190.8323621832735
2000-02-11,1172.2855752397704
2000-02-14,1180.0624486683992
2000-02-15,1184.526640650648
2000-02-16,1171.5699925773724
2000-02-17,1164.760003466463
2000-02-18,1137.1677972310833
2000-02-21,1134.9212269412308
2000-02-22,1119.2774464620768
2000-02-23,1123.6966105183656
2000-02-24,1122.0108868311236
2000-02-25,1129.0607761077542
2000-02-28,1157.695805024506
2000-02-29,1172.2100890870142
2000-03-01,1170.288309260737
2000-03-02,1173.1445296188942
2000-03-03,1196.8272699926333
2000-03-06,1181.4585428019134
2000-03-07,1152.4418308138615
2000-03-08,1167.8787800489351
2000-03-09,1175.3763217661037
2000-03-10,1172.2141148747896
2000-03-13,1164.7679873733318
2000-03-14,1155.0743647640486
2000-03-15,1184.938992731726
2000-03-16,1238.3826773292255
2000-03-17,1238.7930166204337
2000-03-20,1238.768277305966
2000-03-21,1257.5726852705316
2000-03-22,1271.7828023426282
2000-03-23,1283.2701336363834
2000-03-24,1280.6710231355228
2000-03-27,1278.4255500686386
2000-03-28,1271.823285684356
2000-03-29,1291.9671468078418
2000-03-30,1286.3060248380996
2000-03-31,1291.3194898366853
2000-04-03,1314.3615200439108
2000-04-04,1320.4325745766967
2000-04-05,1292.1669060288732
2000-04-06,1306.5618874620902
2000-04-07,1312.288539069571
2000-04-10,1310.2431239259774
2000-04-11,1310.1012575195364
2000-04-12,1300.9036581040345
2000-04-13,1287.5670496566067
2000-04-14,1221.198704245104
2000-04-17,1249.1634193016998
2000-04-18,1276.8881548829256
2000-04-19,1286.0262747672857
2000-04-20,1297.2111775474855
2000-04-21,1297.2111775474855
2000-04-24,1305.505358175309
2000-04-25,1350.1496309101103
2000-04-26,1345.2094923541265
2000-04-27,1359.668544186728
2000-04-28,1345.786893737593
2000-05-01,1354.9508393639417
2000-05-02,1343.6814343116139
2000-05-03,1346.8626822781232
2000-05-04,1343.3403569069924
2000-05-05,1357.2368647053374
2000-05-08,1356.3535840193333
2000-05-09,1338.5808631426905
2000-05-10,1310.1583281852768
2000-05-11,1339.6347395650623
2000-05-12,1339.4397104126188
2000-05-15,1352.570198785168
2000-05-16,1376.4661370351714
2000-05-17,1379.422661718861
2000-05-18,1369.0666910648606
2000-05-19,1357.0876354380082
2000-05-22,1335.3013939351395
2000-05-23,1311.8090821752064
2000-05-24,1329.6992034925627
2000-05-25,1317.5729108916985
2000-05-26,1289.2063057406956
2000-05-29,1286.7048814113507
2000-05-30,1305.0127251140377
2000-05-31,1309.1523023412558
2000-06-01,1319.1636545101958
2000-06-02,1307.5629190409486
2000-06-05,1298.2097424005187
2000-06-06,1277.221951594204
2000-06-07,1286.2907926035164
2000-06-08,1283.2912765519193
2000-06-09,1279.2418463198337
2000-06-12,1272.427775999672
2000-06-13,1275.9682128176821
2000-06-14,1281.7989764620465
2000-06-15,1298.345151910074
2000-06-16,1270.4831542920376
2000-06-19,1280.0587236029971
2000-06-20,1276.6626923461295
2000-06-21,1292.2693900689758
2000-06-22,1288.3744266069975
2000-06-23,1288.9117895182242
2000-06-26,1293.5573265310838
2000-06-27,1280.7806221148385
2000-06-28,1278.6615352620975
2000-06-29,1266.3665250507588
2000-06-30,1258.1146278989872
2000-07-03,1282.1954361478583
2000-07-04,1284.4902534784383
2000-07-05,1268.8698870675937
2000-07-06,1271.6312828325345
2000-07-07,1296.4720221277453
2000-07-10,1293.0432781676693
2000-07-11,1301.5468862397613
2000-07-12,1311.9725921857437
2000-07-13,1324.462622735022
2000-07-14,1322.8199528151672
2000-07-17,1322.6213178006765
2000-07-18,1319.5081115423404
2000-07-19,1329.5373454021878
2000-07-20,1333.181906962595
2000-07-21,1312.9022583443818
2000-07-24,1301.9310169951368
2000-07-25,1295.5992858939587
2000-07-26,1275.6812721068468
2000-07-27,1286.9103671222601
2000-07-28,1290.330679438009
2000-07-31,1287.03640258387
2000-08-01,1306.400178803211
2000-08-02,1332.327220687885
2000-08-03,1356.3141863788046
2000-08-04,1355.8219431466237
2000-08-07,1366.5216783768424
2000-08-08,1385.3635289851854
2000-08-09,1370.5363236753465
2000-08-10,1352.2352350821386
2000-08-11,1369.9063799414023
2000-08-14,1383.011728521212
2000-08-15,1361.9083478173459
2000-08-16,1362.0664714967497
2000-08-17,1365.4321493400118
2000-08-18,1371.1871329111543
2000-08-21,1386.6068362802728
2000-08-22,1395.4067214037154
2000-08-23,1402.0052536648939
2000-08-24,1386.8797328978267
2000-08-25,1384.5404962286023
2000-08-28,1400.0657726602674
2000-08-29,1397.7247212494995
2000-08-30,1397.6284122408088
2000-08-31,1410.2036681971138
2000-09-01,1400.43266263322
2000-09-04,1400.8218014191023
2000-09-05,1416.558668088584
2000-09-06,1423.3010139106418
2000-09-07,1437.9234657928785
2000-09-08,1449.9882480645742
2000-09-11,1460.5089109003763
2000-09-12,1459.473542337827
2000-09-13,1453.57256342421
2000-09-14,1450.525640787244
2000-09-15,1440.519139653303
2000-09-18,1443.2696429989253
2000-09-19,1441.5839179462025
2000-09-20,1438.9208868286278
2000-09-21,1438.527049256094
2000-09-22,1407.2628134917234
2000-09-25,1417.0983167370168
2000-09-26,1400.0340260414491
2000-09-27,1397.4919026580087
2000-09-28,1423.1950530041402
2000-09-29,1414.621651412077
2000-10-02,1415.5608272588024
2000-10-03,1417.7050917309996
2000-10-04,1420.0631142264667
2000-10-05,1428.2278569655964
2000-10-06,1412.3747525573565
2000-10-09,1408.3221888175096
2000-10-10,1407.9167286182794
2000-10-11,1380.954820483976
2000-10-12,1371.5448923488561
2000-10-13,1401.7031367170066
2000-10-16,1424.2594850449425
2000-10-17,1404.7717974714674
2000-10-18,1403.5821904065785
2000-10-19,1436.3626108505237
2000-10-20,1447.001262229473
2000-10-23,1457.4462383112364
2000-10-24,1460.9399217768967
2000-10-25,1458.5365587665526
2000-10-26,1453.733000566664
2000-10-27,1450.77451964787
2000-10-30,1475.6675535119748
2000-10-31,1492.478069773781
2000-11-01,1470.5492649308446
2000-11-02,1466.1038173665954
2000-11-03,1455.9465245643316
2000-11-06,1467.8680752585385
2000-11-07,1466.1356410158733
2000-11-08,1467.7477193511481
2000-11-09,1457.5682734990833
2000-11-10,1433.3224220780921
2000-11-13,1426.413226737626
2000-11-14,1446.7201820302898
2000-11-15,1451.7276454182222
2000-11-16,1456.4490077020534
2000-11-17,1455.3647037227472
2000-11-20,1443.8231694968613
2000-11-21,1453.6224877887842
2000-11-22,1442.301316223268
2000-11-23,1444.2709712685794
2000-11-24,1456.153665878749
2000-11-27,1450.0989117079178
2000-11-28,1435.1168215976088
2000-11-29,1439.1722326578524
2000-11-30,1405.6388222964001
2000-12-01,1393.4536949127687
2000-12-04,1381.8368935226558
2000-12-05,1413.247261714894
2000-12-06,1393.9774530684265
2000-12-07,1386.2986381446028
2000-12-08,1399.774037337184
2000-12-11,1412.5699252346296
2000-12-12,1419.3530213223248
2000-12-13,1427.4323165941794
2000-12-14,1397.2501187258235
2000-12-15,1359.5396597823344
2000-12-18,1379.9690113031097
2000-12-19,1380.5321563755406
2000-12-20,1334.0600227158473
2000-12-21,1333.6800691092274
2000-12-22,1335.5000453621312
2000-12-25,1335.5000453621312
2000-12-26,1341.3418110331322
2000-12-27,1354.7548908692834
2000-12-28,1369.4272668054664
2000-12-29,1345.513567660963
2001-01-01,1345.513567660963
2001-01-02,1309.1540618043573
2001-01-03,1323.5137460988233
2001-01-04,1299.5017232069004
2001-01-05,1270.9455662709122
2001-01-08,1274.702736335039
2001-01-09,1288.663699948065
2001-01-10,1290.3982360052682
2001-01-11,1272.2911938720197
2001-01-12,1273.4340515835272
2001-01-15,1282.6270571048053
2001-01-16,1299.3648676672133
2001-01-17,1309.7173458947686
2001-01-18,1297.9342986153163
2001-01-19,1303.8110325001487
2001-01-22,1307.5182334329672
2001-01-23,1308.7499874832595
2001-01-24,1336.0911331362727
2001-01-25,1346.348107877906
2001-01-26,1337.8071243550144
2001-01-29,1345.5091833247714
2001-01-30,1345.5286309595567
2001-01-31,1339.5469840719743
2001-02-01,1327.584650421987
2001-02-02,1324.4580996961172
2001-02-05,1321.2094765300374
2001-02-06,1334.4869174413286
2001-02-07,1330.0571129528994
2001-02-08,1349.8347945898743
2001-02-09,1334.518201492825
2001-02-12,1335.8208986003197
2001-02-13,1344.0074753520455
2001-02-14,1337.973195591917
2001-02-15,1366.421694548722
2001-02-16,1341.8918238599063
2001-02-19,1334.7498372885564
2001-02-20,1344.5221218210327
2001-02-21,1320.0975216232391
2001-02-22,1321.5558332304572
2001-02-23,1310.4227060032526
2001-02-26,1331.0688022950503
2001-02-27,1320.399320139517
2001-02-28,1309.2963685519535
2001-03-01,1291.4748444502545
2001-03-02,1285.138564366771
2001-03-05,1298.8221417363368
2001-03-06,1299.727560636972
2001-03-07,1309.6472516068586
2001-03-08,1314.846545348214
2001-03-09,1297.6685357634742
2001-03-12,1257.4160096283017
2001-03-13,1277.164006541157
2001-03-14,1253.5774640172385
2001-03-15,1270.0490354568476
2001-03-16,1259.3692614371216
2001-03-19,1272.5876008828925
2001-03-20,1246.0670526976307
2001-03-21,1230.9264920312023
2001-03-22,1233.3043545035353
2001-03-23,1237.2828944947103
2001-03-26,1255.9260795192888
2001-03-27,1281.4807973294933
2001-03-28,1277.995455308134
2001-03-29,1289.0742482364337
2001-03-30,1300.214096504082
2001-04-02,1291.2622197129158
2001-04-03,1252.9430452263714
2001-04-04,1231.9713605140755
2001-04-05,1275.8439224638166
2001-04-06,1249.9624077786893
2001-04-09,1258.986586790632
2001-04-10,1298.0602140908939
2001-04-11,1290.4357493414554
2001-04-12,1289.359049559709
2001-04-13,1289.359049559709
2001-04-16,1307.2701121415344
2001-04-17,1325.5536305186642
2001-04-18,1371.0748609195828
2001-04-19,1352.6820744662411
2001-04-20,1324.0455389510178
2001-04-23,1321.9639303192425
2001-04-24,1315.1795670885026
2001-04-25,1329.202632389784
2001-04-26,1332.8663787282935
2001-04-27,1361.7584608312118
2001-04-30,1367.3836987915192
2001-05-01,1374.9701583549015
2001-05-02,1367.9390822848834
2001-05-03,1352.6348092771996
2001-05-04,1365.3584110864117
2001-05-07,1369.3187378712043
2001-05-08,1373.8987112078369
2001-05-09,1375.2903184665176
2001-05-10,1380.9209295862584
2001-05-11,1383.9659999849448
2001-05-14,1394.1630017684347
2001-05-15,1385.0124565151327
2001-05-16,1412.1722099419942
2001-05-17,1419.7428393726955
2001-05-18,1429.9828646602134
2001-05-21,1446.0123408552033
2001-05-22,1455.6885800360753
2001-05-23,1450.1466955280157
2001-05-24,1456.7082622040607
2001-05-25,1445.467737064327
2001-05-28,1440.0055312094823
2001-05-29,1447.3113041688114
2001-05-30,1431.3063913612161
2001-05-31,1456.4621666578232
2001-06-01,1458.9418572958316
2001-06-04,1465.0510808501883
2001-06-05,1472.5899573614636
2001-06-06,1460.2440940971776
2001-06-07,1457.837894828627
2001-06-08,1452.946881390288
2001-06-11,1459.675065365921
2001-06-12,1448.4096631767256
2001-06-13,1434.1810413282694
2001-06-14,1400.651027158442
2001-06-15,1387.5216070713584
2001-06-18,1388.934127690885
2001-06-19,1399.8008533547693
2001-06-20,1417.7417553377861
2001-06-21,1419.413750891239
2001-06-22,1406.6503406427355
2001-06-25,1383.0249381392723
2001-06-26,1381.3643535727022
2001-06-27,1374.986940434385
2001-06-28,1406.9540521664478
2001-06-29,1401.4487230516247
2001-07-02,1418.7810596323934
2001-07-03,1415.1990119741347
2001-07-04,1416.788653193615
2001-07-05,1423.5898692891083
2001-07-06,1390.036868535161
2001-07-09,1389.795668038491
2001-07-10,1370.4846283951224
2001-07-11,1358.2357388289993
2001-07-12,1386.9242669130276
2001-07-13,1395.8371689616827
2001-07-16,1384.5244089366658
2001-07-17,1401.5529754766933
2001-07-18,1373.7123419854295
2001-07-19,1381.7698489408292
2001-07-20,1371.5155687016347
2001-07-23,1358.8664668497506
2001-07-24,1326.6290080216968
2001-07-25,1341.1446493760268
2001-07-26,1352.4735786991853
2001-07-27,1357.3418852494528
2001-07-30,1358.5389953866943
2001-07-31,1365.8870341218321
2001-08-01,1360.8795809198386
2001-08-02,1362.7905296906083
2001-08-03,1350.2732657526153
2001-08-06,1346.6133590199918
2001-08-07,1358.7414821749453
2001-08-08,1341.1968798294276
2001-08-09,1324.5608182060416
2001-08-10,1324.7664566228402
2001-08-13,1319.4815630357307
2001-08-14,1319.9047639206838
2001-08-15,1296.2747248178848
2001-08-16,1297.315667698818
2001-08-17,1279.7382894882785
2001-08-20,1296.443004559642
2001-08-21,1288.0721858710178
2001-08-22,1282.231712389756
2001-08-23,1292.473870470851
2001-08-24,1307.3717830109072
2001-08-27,1306.646626807563
2001-08-28,1292.8065228906853
2001-08-29,1280.4418185869777
2001-08-30,1267.776714020065
2001-08-31,1269.7103291595233
2001-09-03,1272.4419433937035
2001-09-04,1304.8677977563837
2001-09-05,1310.2811510001102
2001-09-06,1285.4822852084387
2001-09-07,1248.7955633401998
2001-09-10,1259.3233859592763
2001-09-11,1248.1512972916853
2001-09-12,1250.5631172776182
2001-09-13,1246.9145515385612
2001-09-14,1230.254711234494
2001-09-17,1189.510131447181
2001-09-18,1184.0877805917169
2001-09-19,1156.94768298377
2001-09-20,1130.6953532651985
2001-09-21,1123.2226264707042
2001-09-24,1152.2159441532763
2001-09-25,1149.5249100386814
2001-09-26,1150.9851420562368
2001-09-27,1168.607157916189
2001-09-28,1202.9728556370421
2001-10-01,1194.6048933700006
2001-10-02,1207.0815260131703
2001-10-03,1215.6164533199264
2001-10-04,1218.9848995121647
2001-10-05,1212.743757427142
2001-10-08,1203.0040733931382
2001-10-09,1199.1191853183336
2001-10-10,1227.6857327148523
2001-10-11,1246.858021815703
2001-10-12,1234.07743597999
2001-10-15,1231.589469118007
2001-10-16,1236.6694527970824
2001-10-17,1223.4794692636242
2001-10-18,1219.0019644239867
2001-10-19,1231.1738988863483
2001-10-22,1252.981002378185
2001-10-23,1246.3408586370408
2001-10-24,1236.4933705227793
2001-10-25,1242.5117937316297
2001-10-26,1252.254752208708
2001-10-29,1215.9159185092903
2001-10-30,1191.145168421266
2001-10-31,1201.6258951592151
2001-11-01,1213.5222758239988
2001-11-02,1218.597420442739
2001-11-05,1241.2172123633552
2001-11-06,1251.8955883469375
2001-11-07,1244.9438813279746
2001-11-08,1258.6347390671676
2001-11-09,1257.9252798962254
2001-11-12,1253.7707562179555
2001-11-13,1288.337578307342
2001-11-14,1285.8752591088444
2001-11-15,1293.246846734148
2001-11-16,1285.2363523923839
2001-11-19,1302.646877585475
2001-11-20,1296.4552312394474
2001-11-21,1300.9872902148497
2001-11-22,1296.6218093456764
2001-11-23,1312.6982632084446
2001-11-26,1311.0127599769821
2001-11-27,1299.2679806016117
2001-11-28,1277.3873203808482
2001-11-29,1285.1094795166039
2001-11-30,1274.70265518509
2001-12-03,1276.9337358176426
2001-12-04,1285.1326776598348
2001-12-05,1305.4715975455172
2001-12-06,1294.4835885071477
2001-12-07,1293.002946888875
2001-12-10,1280.9361896350983
2001-12-11,1269.4183854307203
2001-12-12,1259.741755011124
2001-12-13,1247.930146663728
2001-12-14,1244.8634026233046
2001-12-17,1252.0773068661442
2001-12-18,1265.1889871189933
2001-12-19,1281.6973671713433
2001-12-20,1281.3304250883275
2001-12-21,1298.9404860084744
2001-12-24,1313.9382790333023
2001-12-25,1313.9382790333023
2001-12-26,1318.1953326874473
2001-12-27,1313.0628199371931
2001-12-28,1322.79233014974
2001-12-31,1300.2306396387355
2002-01-01,1300.2306396387355
2002-01-02,1283.0017632968134
2002-01-03,1291.683717752962
2002-01-04,1303.1624179396308
2002-01-07,1300.5948133793456
2002-01-08,1295.3983181078731
2002-01-09,1291.8330670363475
2002-01-10,1287.7178595255382
2002-01-11,1284.0491601383342
2002-01-14,1277.2573241546268
2002-01-15,1289.9297710493415
2002-01-16,1286.3773651907995
2002-01-17,1295.938646911358
2002-01-18,1287.0254855695448
2002-01-21,1287.3897518113565
2002-01-22,1289.5471804819688
2002-01-23,1291.4394569099563
2002-01-24,1300.862876832514
2002-01-25,1323.7678092093024
2002-01-28,1328.2997208529423
2002-01-29,1296.6352680649732
2002-01-30,1311.2039156718129
2002-01-31,1333.0595790886941
2002-02-01,1328.2066487196034
2002-02-04,1298.8517929607929
2002-02-05,1294.7016969190363
2002-02-06,1283.7971780339692
2002-02-07,1282.9130826239336
2002-02-08,1291.1390953600394
2002-02-11,1298.5722669593367
2002-02-12,1301.2357681322492
2002-02-13,1316.6178044628928
2002-02-14,1319.5025334905506
2002-02-15,1309.3338847876382
2002-02-18,1313.84727287722
2002-02-19,1292.7130614932628
2002-02-20,1314.6895399778602
2002-02-21,1302.3863471011898
2002-02-22,1305.258363468155
2002-02-25,1330.268383443601
2002-02-26,1333.7350649495013
2002-02-27,1345.644705379033
2002-02-28,1342.0854761310766
2002-03-01,1363.9915101948163
2002-03-04,1374.996043277364
2002-03-05,1364.1574960519442
2002-03-06,1373.4176840520263
2002-03-07,1356.3399900678723
2002-03-08,1362.2669690790035
2002-03-11,1366.723192690069
2002-03-12,1374.538566956588
2002-03-13,1362.9032944768362
2002-03-14,1354.225303491904
2002-03-15,1369.0670781762187
2002-03-18,1372.4580319001093
2002-03-19,1374.7685813577195
2002-03-20,1356.974121590501
2002-03-21,1363.8626662311838
2002-03-22,1364.3784899306966
2002-03-25,1353.6817317902876
2002-03-26,1359.9104719348743
2002-03-27,1373.3049321170527
2002-03-28,1373.0564723032542
2002-03-29,1373.0564723032542
2002-04-01,1357.7846510113866
2002-04-02,1352.1186803345543
2002-04-03,1342.4490798560635
2002-04-04,1343.1783004994797
2002-04-05,1348.9560428409393
2002-04-08,1358.246350616522
2002-04-09,1355.4790052616956
2002-04-10,1367.2311800800592
2002-04-11,1335.8927220589458
2002-04-12,1347.7379680659049
2002-04-15,1333.886667702941
2002-04-16,1350.047454622923
2002-04-17,1337.1224756710199
2002-04-18,1335.4873208180052
2002-04-19,1340.4946653865932
2002-04-22,1326.5543172451714
2002-04-23,1321.7722765944993
2002-04-24,1312.8598865638291
2002-04-25,1298.8715755030482
2002-04-26,1287.1255543934117
2002-04-29,1270.6151558784782
2002-04-30,1284.2296382007148
2002-05-01,1290.2139176106102
2002-05-02,1298.188652096002
2002-05-03,1277.0327704078343
2002-05-06,1255.4766005449728
2002-05-07,1254.7453812483463
2002-05-08,1285.5571865403015
2002-05-09,1274.1232680984942
2002-05-10,1255.7962070766514
2002-05-13,1274.9927048562633
2002-05-14,1305.1989115773806
2002-05-15,1288.0632752074655
2002-05-16,1286.1937615889894
2002-05-17,1275.821612689218
2002-05-20,1265.1025244521531
2002-05-21,1260.9138983211865
2002-05-22,1259.918339845745
