Date,FRANCE MINIMUM VOLATILITY (EUR)
2003-06-18,711.2494146775191
2003-06-19,703.2113460370956
2003-06-20,708.3243568660523
2003-06-23,692.4631792604407
2003-06-24,688.274283893269
2003-06-25,687.6527400435203
2003-06-26,686.3849201601238
2003-06-27,686.416912579731
2003-06-30,683.0103602915766
2003-07-01,669.7462993484529
2003-07-02,682.6563048103144
2003-07-03,685.3394294536967
2003-07-04,681.2633710683743
2003-07-07,701.3655966475301
2003-07-08,700.1201920858217
2003-07-09,692.189843656032
2003-07-10,686.4339710025383
2003-07-11,694.0059395567139
2003-07-14,702.2570579947151
2003-07-15,697.953810909557
2003-07-16,693.915656907846
2003-07-17,691.6970830144139
2003-07-18,690.6724113806143
2003-07-21,683.5097398706498
2003-07-22,684.9853003863745
2003-07-23,687.403640747364
2003-07-24,697.5660929488815
2003-07-25,690.0454268142825
2003-07-28,698.0099398291561
2003-07-29,693.4170863850463
2003-07-30,696.8950656090019
2003-07-31,701.9642244338413
2003-08-01,695.9589345579709
2003-08-04,689.8985900762468
2003-08-05,698.9228171403444
2003-08-06,687.5869876373798
2003-08-07,688.6272080757753
2003-08-08,695.2342247361892
2003-08-11,698.5023155584654
2003-08-12,701.8425049462134
2003-08-13,701.5842987421213
2003-08-14,710.7330724281716
2003-08-15,714.1506162387451
2003-08-18,716.5560323424223
2003-08-19,719.3746502123563
2003-08-20,714.0414451894106
2003-08-21,718.7865207222599
2003-08-22,721.4317155006605
2003-08-25,715.2880264917393
2003-08-26,710.0878510965614
2003-08-27,713.4954635751499
2003-08-28,723.0325604496622
2003-08-29,721.9613175996616
2003-09-01,731.5186165375937
2003-09-02,730.4572497691792
2003-09-03,737.8256933015039
2003-09-04,736.1739717145116
2003-09-05,734.2708658678961
2003-09-08,737.7465301939503
2003-09-09,732.6907730726617
2003-09-10,725.8298559558257
2003-09-11,730.2198332734944
2003-09-12,726.871507518065
2003-09-15,730.4923279629418
2003-09-16,741.223215220696
2003-09-17,742.955240884968
2003-09-18,746.5942120695743
2003-09-19,739.1361050150643
2003-09-22,722.7565560507468
2003-09-23,719.2202235247044
2003-09-24,720.096502047923
2003-09-25,715.0967788324874
2003-09-26,713.2636380072997
2003-09-29,706.8789014125053
2003-09-30,697.2866186075712
2003-10-01,706.443508981609
2003-10-02,705.4303118933753
2003-10-03,723.8211042623309
2003-10-06,721.4291080803384
2003-10-07,715.7363431332443
2003-10-08,713.9233791115481
2003-10-09,726.1551172658261
2003-10-10,723.8283480062066
2003-10-13,733.7872152022816
2003-10-14,730.1820082577057
2003-10-15,736.7777201586374
2003-10-16,733.8606173105749
2003-10-17,733.2329074640394
2003-10-20,733.940920350148
2003-10-21,734.8062747776944
2003-10-22,723.9954975414316
2003-10-23,716.3515332671824
2003-10-24,717.3013065064669
2003-10-27,723.680089819923
2003-10-28,732.0212915436944
2003-10-29,734.1936049474333
2003-10-30,738.8662224093558
2003-10-31,736.7615722969714
2003-11-03,749.7787713226376
2003-11-04,749.3109553739699
2003-11-05,744.9510156360599
2003-11-06,747.4642367384151
2003-11-07,754.6615999552362
2003-11-10,749.4170349562457
2003-11-11,746.4257038724554
2003-11-12,747.1271530876596
2003-11-13,747.8590421891631
2003-11-14,757.3876163003604
2003-11-17,741.0516703443107
2003-11-18,740.9351657538177
2003-11-19,736.6844289467008
2003-11-20,735.8508335603865
2003-11-21,741.2898463717567
2003-11-24,750.5917582477841
2003-11-25,752.5831126149797
2003-11-26,751.6154486712803
2003-11-27,755.379207906762
2003-11-28,755.0643327139347
2003-12-01,765.9978852411951
2003-12-02,762.6020334380927
2003-12-03,767.0545498720702
2003-12-04,765.4341352063618
2003-12-05,759.0022201816487
2003-12-08,753.9002372394849
2003-12-09,756.3554639156052
2003-12-10,753.9041150523176
2003-12-11,757.612679707796
2003-12-12,758.4877434510743
2003-12-15,761.9064496529794
2003-12-16,762.6007066088105
2003-12-17,761.8406442253637
2003-12-18,764.4897906447658
2003-12-19,764.7138825301136
2003-12-22,763.7167552564567
2003-12-23,765.3429572272104
2003-12-24,765.8093774272028
2003-12-25,765.8093774272028
2003-12-26,765.8093774272028
2003-12-29,767.1462359452069
2003-12-30,769.5798836644536
2003-12-31,775.2555135562966
2004-01-01,775.2555135562966
2004-01-02,783.2817222151717
2004-01-05,784.1664799567168
2004-01-06,781.2069120012023
2004-01-07,775.1523748718847
2004-01-08,777.5649774766213
2004-01-09,772.9624137553404
2004-01-12,769.7275618023829
2004-01-13,771.5002102285281
2004-01-14,778.5444338773592
2004-01-15,780.7332070358236
2004-01-16,789.317918144413
2004-01-19,792.6045475595279
2004-01-20,787.9596648336272
2004-01-21,793.0322965114304
2004-01-22,797.5617755174726
2004-01-23,796.7572652287344
2004-01-26,792.8875617710568
2004-01-27,797.8876267129452
2004-01-28,798.2949416581575
2004-01-29,793.8046308604306
2004-01-30,789.2476608533358
2004-02-02,796.0520066509353
2004-02-03,791.4248726178188
2004-02-04,787.789432652223
2004-02-05,792.2261741950152
2004-02-06,796.758602722536
2004-02-09,804.1847937431527
2004-02-10,805.8768423691581
2004-02-11,807.8835847784313
2004-02-12,805.6446473862449
2004-02-13,804.0451220567322
2004-02-16,809.5606167771875
2004-02-17,813.4902266760498
2004-02-18,815.5449872686088
2004-02-19,823.4108008002607
2004-02-20,818.8638290383358
2004-02-23,819.1744340093469
2004-02-24,812.5496620515469
2004-02-25,814.9140299708365
2004-02-26,818.0871481813911
2004-02-27,822.0972511605487
2004-03-01,827.1227173341559
2004-03-02,831.6099144867326
2004-03-03,827.5128858475895
2004-03-04,828.7532093324027
2004-03-05,827.97085401893
2004-03-08,833.8262308337031
2004-03-09,826.7303179616923
2004-03-10,832.9768451486791
2004-03-11,815.8838125827423
2004-03-12,818.7769874256144
2004-03-15,800.8835260354375
2004-03-16,802.7395934600665
2004-03-17,816.5078216069365
2004-03-18,807.7425155563197
2004-03-19,810.5460856202275
2004-03-22,798.5579079665026
2004-03-23,798.9323094154281
2004-03-24,796.4529337723724
2004-03-25,804.7051440143238
2004-03-26,807.8939429674051
2004-03-29,814.8765029721036
2004-03-30,812.6918206424132
2004-03-31,815.7784994526701
2004-04-01,825.7684340012689
2004-04-02,834.8645758173317
2004-04-05,842.8939057206727
2004-04-06,835.1866948051531
2004-04-07,835.791475346189
2004-04-08,837.3715376053741
2004-04-09,837.3715376053741
2004-04-12,837.371537605374
2004-04-13,841.6308561732737
2004-04-14,831.6063703847551
2004-04-15,827.0551726441086
2004-04-16,833.4280600414972
2004-04-19,834.9877485216477
2004-04-20,839.8829723122604
2004-04-21,833.4057706499731
2004-04-22,840.2344864695243
2004-04-23,845.0497966456028
2004-04-26,839.7808613600341
2004-04-27,841.5362607363509
2004-04-28,830.124258122372
2004-04-29,825.0471370819631
2004-04-30,824.9438941190228
2004-05-03,831.0041924363612
2004-05-04,830.401875425937
2004-05-05,836.3460066147554
2004-05-06,825.0942451360329
2004-05-07,821.8965217656837
2004-05-10,799.6703713882108
2004-05-11,812.2321670550282
2004-05-12,806.0294503436293
2004-05-13,816.2558975696152
2004-05-14,814.2936964895566
2004-05-17,806.6755155076295
2004-05-18,809.6199299872889
2004-05-19,824.0911779793629
2004-05-20,818.4027213384753
2004-05-21,819.1602118877038
2004-05-24,826.0368351187465
2004-05-25,822.8127287736033
2004-05-26,831.6960437840352
2004-05-27,836.3833646515769
2004-05-28,831.1538764265321
2004-05-31,835.2043049687933
2004-06-01,826.6353998747694
2004-06-02,831.634418732005
2004-06-03,834.3977153195281
2004-06-04,843.1578884602397
2004-06-07,847.5332993743732
2004-06-08,845.5669380859424
2004-06-09,842.8301116105641
2004-06-10,845.129771763789
2004-06-11,843.731390471173
2004-06-14,833.9068114136871
2004-06-15,842.138024612619
2004-06-16,847.8660216958936
2004-06-17,849.6547816640855
2004-06-18,853.8027691786456
2004-06-21,853.4982877823983
2004-06-22,847.4354170228661
2004-06-23,850.3762954554999
2004-06-24,855.0119648675991
2004-06-25,853.0951457486667
2004-06-28,857.6286417033473
2004-06-29,854.8994113936105
2004-06-30,850.9054981298341
2004-07-01,849.04141573848
2004-07-02,844.1288123237623
2004-07-05,844.7306931799351
2004-07-06,840.3929591989141
2004-07-07,841.1820091297465
2004-07-08,845.3975227927792
2004-07-09,843.9672064349669
2004-07-12,842.096810279214
2004-07-13,842.314863687944
2004-07-14,840.996486592079
2004-07-15,833.7937466419894
2004-07-16,834.4723713452721
2004-07-19,831.8409001491606
2004-07-20,834.9269895340531
2004-07-21,839.4200641781446
2004-07-22,827.4087795186628
2004-07-23,827.1214759798811
2004-07-26,821.0134211941013
2004-07-27,826.7373069085701
2004-07-28,828.2851708070341
2004-07-29,838.8518848447331
2004-07-30,838.3102919449635
2004-08-02,837.13630623022
2004-08-03,843.394474693491
2004-08-04,837.9058468901115
2004-08-05,841.6047031425725
2004-08-06,825.815202487481
2004-08-09,817.9376311367321
2004-08-10,824.8091167041166
2004-08-11,821.265649515573
2004-08-12,819.8856157010475
2004-08-13,817.3506039246907
2004-08-16,822.3753793069449
2004-08-17,825.9843412060837
2004-08-18,828.4210101219549
2004-08-19,831.5664794588417
2004-08-20,829.7015598039852
2004-08-23,840.6889449952778
2004-08-24,840.8542163796166
2004-08-25,842.1827776178392
2004-08-26,848.1060334457142
2004-08-27,853.5095116924158
2004-08-30,850.9115479340395
2004-08-31,844.7476548761563
2004-09-01,849.0094547507963
2004-09-02,854.0861631066546
2004-09-03,859.6581184765702
2004-09-06,860.3590244319719
2004-09-07,861.3915275860135
2004-09-08,862.8746367106202
2004-09-09,859.7139101281581
2004-09-10,863.442735564387
2004-09-13,871.348802134745
2004-09-14,870.5949234367422
2004-09-15,868.2938401339208
2004-09-16,866.1424831694452
2004-09-17,870.9138813678301
2004-09-20,867.9499518119916
2004-09-21,871.9736668783644
2004-09-22,865.154855308196
2004-09-23,857.158115096072
2004-09-24,859.5010844783036
2004-09-27,856.2815951297315
2004-09-28,860.5132482540808
2004-09-29,865.4689655294901
2004-09-30,858.7702688576383
2004-10-01,874.2492095929715
2004-10-04,879.9369180937322
2004-10-05,878.9752996887305
2004-10-06,876.5501212721873
2004-10-07,874.8401338188879
2004-10-08,873.1407052464377
2004-10-11,871.4975356477032
2004-10-12,865.9850457102651
2004-10-13,865.5496741534188
2004-10-14,861.277553729987
2004-10-15,864.2089547755801
2004-10-18,862.1659146998528
2004-10-19,868.2730012208499
2004-10-20,862.1810742732509
2004-10-21,863.8727267526715
2004-10-22,863.1160823492049
2004-10-25,846.407865199158
2004-10-26,849.8096304495407
2004-10-27,860.9430671764399
2004-10-28,868.2098626578434
2004-10-29,865.2481489450785
2004-11-01,871.8896579013688
2004-11-02,877.8264520354983
2004-11-03,880.7783198009462
2004-11-04,880.7870183220226
2004-11-05,882.1441881489993
2004-11-08,880.9606317569928
2004-11-09,879.0959826817051
2004-11-10,880.1219462624254
2004-11-11,887.1098904376629
2004-11-12,885.4272412628916
2004-11-15,883.8822035243812
2004-11-16,878.9031997809808
2004-11-17,889.1867266747837
2004-11-18,883.3604445892133
2004-11-19,875.9342446461674
2004-11-22,872.6169834334696
2004-11-23,874.9913961248992
2004-11-24,873.4632805939473
2004-11-25,880.223840057249
2004-11-26,877.5814735712675
2004-11-29,877.9015769913018
2004-11-30,871.7435896291933
2004-12-01,882.6675363659639
2004-12-02,886.0972307056925
2004-12-03,879.4815178185158
2004-12-06,875.9302602085198
2004-12-07,879.105590594453
2004-12-08,879.3062634727113
2004-12-09,876.0438871146446
2004-12-10,879.7841839558362
2004-12-13,889.0257575401117
2004-12-14,893.7104349703558
2004-12-15,891.684167508253
2004-12-16,893.6521394800379
2004-12-17,881.2326257985196
2004-12-20,885.3237888873266
2004-12-21,887.4133375503848
2004-12-22,894.9696193982097
2004-12-23,897.82427628719
2004-12-24,897.3618728914071
2004-12-27,896.9372718720599
2004-12-28,899.5024327581159
2004-12-29,900.4182490105521
2004-12-30,900.4706494292541
