Date,UNITED KINGDOM MINIMUM VOLATILITY (GBP)
2001-09-06,927.7419715203332
2001-09-07,900.5417983424716
2001-09-10,894.2867077413874
2001-09-11,840.7961723214362
2001-09-12,863.1686266090078
2001-09-13,878.0253801520706
2001-09-14,840.0176396909418
2001-09-17,855.750357872703
2001-09-18,841.4892728898193
2001-09-19,821.9597534331632
2001-09-20,799.3261417937728
2001-09-21,781.4836251308512
2001-09-24,812.6867721536075
2001-09-25,815.3143720518996
2001-09-26,823.8027240163634
2001-09-27,834.9051068720064
2001-09-28,862.5641801483388
2001-10-01,845.3680277423665
2001-10-02,846.0587063759881
2001-10-03,855.7294523212221
2001-10-04,881.0925444984031
2001-10-05,883.7716378751672
2001-10-08,874.5102215409498
2001-10-09,866.8094064573863
2001-10-10,883.8588653697008
2001-10-11,891.1281150265312
2001-10-12,889.6856548456615
2001-10-15,873.184477890703
2001-10-16,872.9530513836106
2001-10-17,894.9234803461551
2001-10-18,884.529887740504
2001-10-19,872.6764924819578
2001-10-22,876.5639475998277
2001-10-23,892.4478836271512
2001-10-24,889.9473690050863
2001-10-25,876.8765851879256
2001-10-26,897.1212498788345
2001-10-29,879.2047758619373
2001-10-30,867.6730949314178
2001-10-31,881.2623871687583
2001-11-01,886.1388289865231
2001-11-02,899.3077508271629
2001-11-05,915.3105022757693
2001-11-06,917.7321573746804
2001-11-07,919.5408662510323
2001-11-08,928.8281546395457
2001-11-09,924.0995665241483
2001-11-12,907.3688975405042
2001-11-13,929.278753944023
2001-11-14,924.6783079188453
2001-11-15,920.9696623438226
2001-11-16,921.483284118306
2001-11-19,925.2802998675706
2001-11-20,914.1123516111054
2001-11-21,923.0104635989104
2001-11-22,923.1247926635684
2001-11-23,914.112648432805
2001-11-26,916.411639062837
2001-11-27,908.793585862083
2001-11-28,903.0870473427059
2001-11-29,904.0468280152296
2001-11-30,901.0152456722343
2001-12-03,895.0882348490353
2001-12-04,900.3321526033551
2001-12-05,912.6211612314455
2001-12-06,920.852566605219
2001-12-07,907.4819070700222
2001-12-10,901.3675413329299
2001-12-11,898.583440277798
2001-12-12,891.1300486267274
2001-12-13,884.0237466365921
2001-12-14,881.5876520453348
2001-12-17,891.976488261072
2001-12-18,897.4670239459646
2001-12-19,892.0220114778958
2001-12-20,888.2876945169512
2001-12-21,908.1233746054929
2001-12-24,919.3849930711363
2001-12-25,919.3849930711363
2001-12-26,923.9611369756269
2001-12-27,926.159001305413
2001-12-28,933.669872269202
2001-12-31,926.8491919223253
2002-01-01,926.8491919223253
2002-01-02,907.0790509071697
2002-01-03,920.0513322743052
2002-01-04,926.3842785373909
2002-01-07,921.8736347355742
2002-01-08,920.0805100888542
2002-01-09,917.9039379304267
2002-01-10,912.4534011755911
2002-01-11,916.7924212439243
2002-01-14,907.2030969596137
2002-01-15,915.3002928620167
2002-01-16,915.472174651827
2002-01-17,922.3720379730375
2002-01-18,919.0671473830213
2002-01-21,922.5434024616908
2002-01-22,919.4890373743705
2002-01-23,922.1769101612075
2002-01-24,931.2849385447546
2002-01-25,931.862363074004
2002-01-28,940.5964831335014
2002-01-29,929.5673939569864
2002-01-30,927.3362014275473
2002-01-31,941.0156000546739
2002-02-01,945.1976621229893
2002-02-04,941.618035728687
2002-02-05,933.2471353353101
2002-02-06,929.0669519404377
2002-02-07,933.9499352280325
2002-02-08,934.9623525884176
2002-02-11,938.6505356754716
2002-02-12,945.0480138150442
2002-02-13,954.696503027175
2002-02-14,963.6972973637116
2002-02-15,960.3020964266074
2002-02-18,954.4948178405787
2002-02-19,942.2280941476625
2002-02-20,936.2383060331924
2002-02-21,941.3261298736043
2002-02-22,936.36820007794
2002-02-25,949.2180630496543
2002-02-26,953.7659962184723
2002-02-27,959.7535709424709
2002-02-28,950.9863145602544
2002-03-01,962.7592910822009
2002-03-04,967.1916059411282
2002-03-05,963.3720103675818
2002-03-06,962.4779430841031
2002-03-07,962.784425794376
2002-03-08,966.0910015498976
2002-03-11,962.9393326777794
2002-03-12,959.5767325545943
2002-03-13,962.4806348867398
2002-03-14,959.7654178261923
2002-03-15,967.2159748851155
2002-03-18,968.7979645717783
2002-03-19,968.9578301842649
2002-03-20,961.5175907395566
2002-03-21,963.2623614099055
2002-03-22,968.2486655489703
2002-03-25,964.5908131777102
2002-03-26,965.506327346888
2002-03-27,969.2935885716169
2002-03-28,980.5161679640249
2002-03-29,980.5161679640249
2002-04-01,982.3801268826845
2002-04-02,979.4392191335164
2002-04-03,976.887441301739
2002-04-04,970.4686832342529
2002-04-05,977.0467705154795
2002-04-08,972.0972211451208
2002-04-09,973.2478440366028
2002-04-10,983.6310961506357
2002-04-11,970.7085828289055
2002-04-12,979.8929899632343
2002-04-15,985.1864073459482
2002-04-16,989.0705398466912
2002-04-17,986.6903884972897
2002-04-18,982.0241067549772
2002-04-19,988.6426560713741
2002-04-22,993.1997352493624
2002-04-23,990.0625627234131
2002-04-24,991.6182319008781
2002-04-25,983.1524541682359
2002-04-26,978.1692749709177
2002-04-29,975.8383315429908
2002-04-30,978.6668822324281
2002-05-01,971.5972204012828
2002-05-02,984.3592565702756
2002-05-03,984.1644623299637
2002-05-06,980.3528095369711
2002-05-07,968.4589448874734
2002-05-08,980.5311557749959
2002-05-09,976.9524157342436
2002-05-10,971.9735299821871
2002-05-13,978.3364268328313
2002-05-14,980.891511443318
2002-05-15,984.8184533207035
2002-05-16,982.6639287431572
2002-05-17,968.931317584038
2002-05-20,966.6960703895669
2002-05-21,964.084074539402
2002-05-22,951.4243363229809
2002-05-23,956.0796736708863
2002-05-24,958.7202727213495
2002-05-27,956.8125201005286
2002-05-28,941.6899274465609
2002-05-29,939.0169667035159
2002-05-30,931.5532474731399
2002-05-31,940.6947180682773
2002-06-03,935.9413962524328
2002-06-04,931.4371614665499
2002-06-05,919.7026417856833
2002-06-06,911.8327126787227
2002-06-07,908.408488950953
2002-06-10,910.3600985992869
2002-06-11,916.0836445868176
2002-06-12,903.9523239815704
2002-06-13,896.008375421201
2002-06-14,870.1848719688769
2002-06-17,895.5263546472063
2002-06-18,886.9641045087017
2002-06-19,875.0377448285392
2002-06-20,858.7803499795934
2002-06-21,857.2761785237243
2002-06-24,842.2096091712759
2002-06-25,858.4693418191426
2002-06-26,843.3305049999635
2002-06-27,847.4209076371432
2002-06-28,864.4895651705425
2002-07-01,872.9524908173836
2002-07-02,855.4722097330463
2002-07-03,833.4112864417322
2002-07-04,846.527111829175
2002-07-05,871.5127783355982
2002-07-08,864.5847621713293
2002-07-09,855.1808980269554
2002-07-10,838.2454523051832
2002-07-11,806.0800611624704
2002-07-12,803.6410943552723
2002-07-15,757.5283547788155
2002-07-16,753.332998859535
2002-07-17,782.4637377862492
2002-07-18,801.2190821598813
2002-07-19,768.2559181826447
2002-07-22,739.6582138958911
2002-07-23,741.3926879587286
2002-07-24,728.2818872534903
2002-07-25,754.0188232461488
2002-07-26,765.157315131795
2002-07-29,799.783954254818
2002-07-30,796.3397273594799
2002-07-31,809.9335938189894
2002-08-01,770.8625465460519
2002-08-02,786.7714550000239
2002-08-05,772.8340360458221
2002-08-06,796.4332194528185
2002-08-07,783.180601800391
2002-08-08,805.9125540573019
2002-08-09,815.8962653249267
2002-08-12,800.8656159986883
2002-08-13,810.0445040768507
2002-08-14,800.5134426673199
2002-08-15,825.0861787567741
2002-08-16,820.0966319598764
2002-08-19,833.5518654580441
2002-08-20,819.8309494756943
2002-08-21,818.6642444931929
2002-08-22,830.408910318973
2002-08-23,821.2605225727814
2002-08-26,822.7301824395176
2002-08-27,828.9250876111411
2002-08-28,803.1637090908885
2002-08-29,795.8869838030026
2002-08-30,801.8113602283769
2002-09-02,795.5763586759731
2002-09-03,769.579247460553
2002-09-04,774.3256542801505
2002-09-05,772.6128729421861
2002-09-06,791.8310851510482
2002-09-09,786.5396467878514
2002-09-10,808.5144237715618
2002-09-11,811.5363370157361
2002-09-12,791.3623482339817
2002-09-13,782.6981421310599
2002-09-16,783.9812523384619
2002-09-17,777.0586587392438
2002-09-18,752.8214664014896
2002-09-19,744.9773992425247
2002-09-20,753.9262625446091
2002-09-23,737.1560952902377
2002-09-24,725.5225582410194
2002-09-25,735.3228641946521
2002-09-26,760.7277700134547
2002-09-27,767.7767633367207
2002-09-30,741.0951557068332
2002-10-01,751.4860806627396
2002-10-02,768.4063451070092
2002-10-03,762.8932566271509
2002-10-04,757.3413458110061
2002-10-07,751.2900346506437
2002-10-08,739.4444237081597
2002-10-09,736.0997990056577
2002-10-10,743.5222718585043
2002-10-11,773.8322500423455
2002-10-14,767.0240652911831
2002-10-15,797.8672828125995
2002-10-16,785.1808730792856
2002-10-17,808.8163216289198
2002-10-18,799.1333299496258
2002-10-21,798.8321119440458
2002-10-22,794.6251174694555
2002-10-23,781.2752683833972
2002-10-24,799.0602970249415
2002-10-25,791.4634885765911
2002-10-28,791.3624057962008
2002-10-29,768.2363952770854
2002-10-30,778.9531589201104
2002-10-31,783.6402347802081
2002-11-01,770.5023636010683
2002-11-04,787.8210327674711
2002-11-05,784.9586281744715
2002-11-06,779.3983812896107
2002-11-07,777.1025977114626
2002-11-08,771.7011998975541
2002-11-11,770.2521499921444
2002-11-12,777.7700959251631
2002-11-13,767.3365898345934
2002-11-14,773.4121909249936
2002-11-15,773.9504689539198
2002-11-18,774.63789482761
2002-11-19,772.170137185932
2002-11-20,771.8043708299244
2002-11-21,791.0347932655318
2002-11-22,788.422281838014
2002-11-25,777.2802028485004
2002-11-26,766.6651654973374
2002-11-27,773.9978236075389
2002-11-28,778.6775963844024
2002-11-29,776.8036939278178
2002-12-02,772.1306496902419
2002-12-03,766.0863542482995
2002-12-04,762.4490792739091
2002-12-05,761.9974210572526
2002-12-06,756.4763724259058
2002-12-09,747.3765878074868
2002-12-10,743.6337972701311
2002-12-11,755.7908831758426
2002-12-12,749.0582293665937
2002-12-13,743.1173132117344
2002-12-16,758.2380791957154
2002-12-17,742.5199814986823
2002-12-18,734.3950550963332
2002-12-19,739.6596611391082
2002-12-20,744.8998468534214
2002-12-23,749.0317623219261
2002-12-24,748.0835103973076
2002-12-25,748.0835103973076
2002-12-26,746.0616104011626
2002-12-27,726.0143756021224
2002-12-30,739.42084815541
2002-12-31,745.6198569174695
2003-01-01,745.6198569174695
2003-01-02,756.7586861267989
2003-01-03,753.0119479505867
2003-01-06,751.238544188213
2003-01-07,746.5854221899011
2003-01-08,739.819890680885
2003-01-09,737.7952387713142
2003-01-10,739.5952898620543
2003-01-13,730.1323728611908
2003-01-14,729.4642337048904
2003-01-15,718.852023466739
2003-01-16,720.2214348876208
2003-01-17,710.9169942040348
2003-01-20,701.4080345048842
2003-01-21,692.3792406881407
2003-01-22,683.9860770815426
2003-01-23,674.2967316374318
2003-01-24,672.8142715697986
2003-01-27,650.8559146497862
2003-01-28,654.3455857228015
2003-01-29,653.8750544438333
2003-01-30,676.3160181335119
2003-01-31,674.7073558097453
2003-02-03,690.5146255051707
2003-02-04,671.3232803759028
2003-02-05,686.4999095475391
2003-02-06,671.8869757889465
2003-02-07,668.8457242773544
2003-02-10,670.8731097368114
2003-02-11,683.651728251858
2003-02-12,670.9526359531371
2003-02-13,664.572138817542
2003-02-14,663.2241076245919
2003-02-17,675.169825447768
2003-02-18,681.5989004496478
2003-02-19,669.5371114261283
2003-02-20,669.9295979895873
2003-02-21,676.776766526273
2003-02-24,673.2317825721182
2003-02-25,656.8288385662617
2003-02-26,654.5930524354359
2003-02-27,653.0178886075918
2003-02-28,664.9653368559822
2003-03-03,668.1930354209971
2003-03-04,654.9677566123445
2003-03-05,649.8773045606051
2003-03-06,651.151679613835
2003-03-07,636.7006754000067
2003-03-10,625.4989798764067
2003-03-11,633.2377005071603
2003-03-12,609.357335299736
2003-03-13,644.5628097298917
2003-03-14,657.6803459696282
2003-03-17,678.1338075972396
2003-03-18,679.1219452135831
2003-03-19,686.9728890332904
2003-03-20,686.7829786881143
2003-03-21,707.2439862883992
2003-03-24,685.0487577590374
2003-03-25,685.2371095483836
2003-03-26,694.9214705289614
2003-03-27,681.3257001993252
2003-03-28,676.5940406312072
2003-03-31,656.3890519291816
2003-04-01,663.8569245172795
2003-04-02,678.3234125261732
2003-04-03,682.4816454096191
2003-04-04,689.6963735020868
2003-04-07,707.2936992196317
2003-04-08,694.5788028018044
2003-04-09,694.7360438282473
2003-04-10,685.9517902474319
2003-04-11,690.8806890578668
2003-04-14,695.5117516137425
2003-04-15,704.1117756287907
2003-04-16,692.0404585525382
2003-04-17,696.9850290937611
2003-04-18,696.9850290937611
2003-04-21,693.3741542798206
2003-04-22,697.2587302997082
2003-04-23,708.2053093642094
2003-04-24,699.2969643346405
2003-04-25,692.0518180289862
2003-04-28,703.4995031934096
2003-04-29,698.577091185911
2003-04-30,695.6448282000441
2003-05-01,688.0649174282571
2003-05-02,695.8319138280543
2003-05-05,693.5488827503183
2003-05-06,702.4685303004758
2003-05-07,689.5259268088973
2003-05-08,678.9215219098263
2003-05-09,684.8957253208108
2003-05-12,688.8858010339995
2003-05-13,692.5654132477326
2003-05-14,697.4830857275372
2003-05-15,705.5110540872538
2003-05-16,708.6718732511002
2003-05-19,689.2807021154322
2003-05-20,695.6504107522744
2003-05-21,691.7209625243003
2003-05-22,695.1626515982823
2003-05-23,688.3597910156742
2003-05-26,683.9167637137538
2003-05-27,688.0168805692772
2003-05-28,703.9455779394666
2003-05-29,704.4596359348492
2003-05-30,697.1590829307054
2003-06-02,709.144044125259
2003-06-03,705.6718822089477
2003-06-04,711.0973100626097
2003-06-05,708.2794982313269
2003-06-06,728.8330335774792
2003-06-09,715.5277170368985
2003-06-10,717.73191757849
2003-06-11,726.719888100515
2003-06-12,729.8903386568574
2003-06-13,721.5202361193409
2003-06-16,727.1858165267544
2003-06-17,738.6020019378452
2003-06-18,743.2172373379273
2003-06-19,733.1888468582295
2003-06-20,738.3378482953586
2003-06-23,732.5745704359831
2003-06-24,727.7506315240306
2003-06-25,730.5780201474789
2003-06-26,729.9241291910671
2003-06-27,728.6561082597029
2003-06-30,720.3117728333656
2003-07-01,709.5261140768727
2003-07-02,720.7075950299937
2003-07-03,728.0686783797113
2003-07-04,726.4730602517467
2003-07-07,735.1220051425701
2003-07-08,729.0103645749737
2003-07-09,722.2083188344333
2003-07-10,717.8883889921736
2003-07-11,727.0838042736601
2003-07-14,735.2173037732153
2003-07-15,720.8663382606481
2003-07-16,713.4966080282117
2003-07-17,710.8471098191426
2003-07-18,711.0881005978076
2003-07-21,706.5813098718638
2003-07-22,712.6215899242545
2003-07-23,713.6356141169681
2003-07-24,722.3160380557789
2003-07-25,718.307748829139
2003-07-28,722.3321932370915
2003-07-29,720.6006937564728
2003-07-30,724.4630811084741
2003-07-31,727.841316459677
2003-08-01,720.0777303655129
2003-08-04,715.2099135086341
2003-08-05,716.3136458889729
2003-08-06,712.3900854612345
2003-08-07,717.7916612346725
2003-08-08,727.7353895249285
2003-08-11,728.4475431747519
2003-08-12,730.5492541005638
2003-08-13,734.736572945199
2003-08-14,740.7327246772968
2003-08-15,738.9131181636778
2003-08-18,747.2302302805716
2003-08-19,746.2282040707373
2003-08-20,745.6045373506244
2003-08-21,753.0744771504811
2003-08-22,755.7370776089919
2003-08-25,753.4473813721961
2003-08-26,747.4159676277748
2003-08-27,752.2568556268325
2003-08-28,751.9040845289368
2003-08-29,744.8445686050242
2003-09-01,746.8394833660545
2003-09-02,754.6675037358751
2003-09-03,763.8710173212224
2003-09-04,762.3259179368886
2003-09-05,756.8159618385512
2003-09-08,756.3545467098528
2003-09-09,747.6014568559347
2003-09-10,746.7768851445338
2003-09-11,750.9104029066622
2003-09-12,746.5028058504635
2003-09-15,748.2008164939665
2003-09-16,755.0495637558113
2003-09-17,756.312196130192
2003-09-18,764.3661604985077
2003-09-19,757.2974269461513
2003-09-22,752.1960721374143
2003-09-23,753.9309266908441
2003-09-24,758.4795460326743
2003-09-25,754.0338954161142
2003-09-26,750.5915221770886
2003-09-29,743.9930412293268
2003-09-30,730.2588465226729
2003-10-01,738.8483859793082
2003-10-02,747.1057053522504
2003-10-03,758.3870267579285
2003-10-06,759.0813723417132
2003-10-07,750.7198005459851
2003-10-08,744.3526148958475
2003-10-09,756.6986139762569
2003-10-10,754.7881255526952
2003-10-13,771.5408281333692
2003-10-14,767.3611850859323
2003-10-15,777.8620551780866
2003-10-16,777.3549362878557
2003-10-17,776.7517193733686
2003-10-20,776.1826305471762
2003-10-21,775.5602055152343
2003-10-22,765.5000840514402
2003-10-23,761.2319327915352
2003-10-24,761.4560857968823
2003-10-27,765.3097296202711
2003-10-28,773.5627908667117
2003-10-29,774.8138783941174
2003-10-30,780.959863652103
2003-10-31,780.5763947916367
2003-11-03,790.4362983677372
2003-11-04,787.9433346182487
2003-11-05,789.0681646788317
2003-11-06,787.9675830840921
2003-11-07,792.8911149392474
2003-11-10,788.2176612476724
2003-11-11,785.2939564616977
2003-11-12,787.2093885022265
2003-11-13,786.2924515074619
2003-11-14,786.8529839294723
2003-11-17,781.8081884960599
2003-11-18,781.4375859365138
2003-11-19,778.861710632222
2003-11-20,777.0216189743331
2003-11-21,777.3218224559624
2003-11-24,792.4207701247433
2003-11-25,792.0344684520265
2003-11-26,786.2225853716055
2003-11-27,788.5455298604257
2003-11-28,784.1647205120761
2003-12-01,797.6607305083544
2003-12-02,791.3856464926032
2003-12-03,791.0706282278295
2003-12-04,788.6015584385596
2003-12-05,783.7686651044786
2003-12-08,781.9652774554472
2003-12-09,789.759500440184
2003-12-10,783.9701223265886
2003-12-11,789.31499941515
2003-12-12,785.4329730522705
2003-12-15,783.8681607874313
2003-12-16,781.855448940814
2003-12-17,786.3821535574831
2003-12-18,794.6209462157799
2003-12-19,797.7339079514156
2003-12-22,794.6122662598403
2003-12-23,800.4658563818066
2003-12-24,802.2229700311891
2003-12-25,802.2229700311891
2003-12-26,803.4274266632323
2003-12-29,801.0200171627599
2003-12-30,805.1980924663147
2003-12-31,804.9463770572398
2004-01-01,804.9463770572398
2004-01-02,810.2739441441728
2004-01-05,811.0187982038804
2004-01-06,811.402611180473
2004-01-07,809.1280610654281
2004-01-08,813.178982219533
2004-01-09,807.7749103638907
2004-01-12,809.9044339860063
2004-01-13,806.7265860053564
2004-01-14,810.0141301567697
2004-01-15,805.0026690560479
2004-01-16,814.9526661158567
2004-01-19,812.5279315261303
2004-01-20,811.6147488008644
2004-01-21,820.1149352467096
2004-01-22,814.6165281244506
2004-01-23,808.1340664052199
2004-01-26,807.8599404810159
2004-01-27,802.0031296459249
2004-01-28,813.3988694699058
2004-01-29,812.9284817943936
2004-01-30,808.4007809037865
2004-02-02,808.5009843775268
2004-02-03,812.4598128806107
2004-02-04,814.2146228167503
2004-02-05,810.9350634040189
2004-02-06,811.0013542823573
2004-02-09,820.7327267636937
2004-02-10,819.2373903035348
2004-02-11,821.1875506064524
2004-02-12,822.0595949274883
2004-02-13,828.8022341141312
2004-02-16,831.9315786145781
2004-02-17,841.2582059580021
2004-02-18,843.1408240690098
2004-02-19,855.6291274405474
2004-02-20,855.8622647922084
2004-02-23,857.3276549427463
2004-02-24,857.3359479106798
2004-02-25,866.4406964094483
2004-02-26,869.7620814839668
2004-02-27,864.3911364301055
2004-03-01,881.5644456185665
2004-03-02,882.303815875541
2004-03-03,878.9544130926272
2004-03-04,877.504768251477
2004-03-05,871.5551658765933
2004-03-08,876.4294649986703
2004-03-09,868.5749530847293
2004-03-10,869.4921947199326
2004-03-11,850.5342673213414
2004-03-12,854.9441915263737
2004-03-15,845.7718828424601
2004-03-16,850.0463815037679
2004-03-17,859.7987341432141
2004-03-18,851.4212816759521
2004-03-19,861.6787520705321
2004-03-22,851.708552840348
2004-03-23,850.3805001017259
2004-03-24,848.6766450987648
2004-03-25,850.0124504750574
2004-03-26,851.6036434712331
2004-03-29,860.7589795895603
2004-03-30,864.6477416554343
2004-03-31,862.0404423921891
2004-04-01,869.4651712071355
2004-04-02,880.7439651603443
2004-04-05,886.872069743172
2004-04-06,891.751927364011
2004-04-07,889.0746647839024
2004-04-08,895.8261721957058
2004-04-09,895.8261721957058
2004-04-12,898.3495216720862
2004-04-13,904.2272883455475
2004-04-14,880.9708496829555
2004-04-15,880.2836340916846
2004-04-16,891.7187535215062
2004-04-19,897.7443045654975
2004-04-20,901.4866611968628
2004-04-21,889.8792024835918
2004-04-22,892.7952565247261
2004-04-23,893.8600234177251
2004-04-26,901.2906860074538
2004-04-27,899.4231345633887
2004-04-28,890.8013371954187
2004-04-29,883.4087818953922
2004-04-30,873.5424082759987
2004-05-03,876.5959336085547
2004-05-04,888.3717165418013
2004-05-05,886.9237335791049
2004-05-06,883.0645786451761
2004-05-07,888.3429393561236
2004-05-10,867.808466845342
2004-05-11,872.2860509474698
2004-05-12,871.5330410813194
2004-05-13,878.8903818760829
2004-05-14,873.4405517322224
2004-05-17,859.6029912063216
2004-05-18,865.2678878267305
2004-05-19,875.4256814850272
2004-05-20,871.3355220597915
2004-05-21,874.4295744978107
2004-05-24,878.5401162721053
2004-05-25,881.2263828364864
2004-05-26,888.8367039005336
2004-05-27,891.0728759236409
2004-05-28,890.7078352586849
2004-05-31,890.7078352586849
2004-06-01,889.614986989934
2004-06-02,892.6812506234257
2004-06-03,897.3389199793792
2004-06-04,899.1035556850985
2004-06-07,898.6616236512908
2004-06-08,902.0314894287127
2004-06-09,909.9070513990879
2004-06-10,911.6896847104038
2004-06-11,910.028766788769
2004-06-14,896.9894596520807
2004-06-15,903.809983181013
2004-06-16,918.0959055926336
2004-06-17,920.3768434777995
2004-06-18,918.3110975570278
2004-06-21,916.7511761353829
2004-06-22,906.8875537228598
2004-06-23,911.5638752556993
2004-06-24,905.5453901816485
2004-06-25,907.7005293707493
2004-06-28,911.441631556041
2004-06-29,906.9544002740788
2004-06-30,897.8856629529478
2004-07-01,892.2529410081846
2004-07-02,887.0758928423174
2004-07-05,888.8313471745463
2004-07-06,891.3552201040029
2004-07-07,890.2762056317241
2004-07-08,894.5317142481289
2004-07-09,897.0322304243816
2004-07-12,895.7999753969243
2004-07-13,898.6741199230393
2004-07-14,897.1521949577939
2004-07-15,892.4509773624227
2004-07-16,897.5789428984442
2004-07-19,895.0791200629975
2004-07-20,893.5034342261989
2004-07-21,896.8150141571654
2004-07-22,885.9637108319819
2004-07-23,891.1986307063734
2004-07-26,886.3633030062739
2004-07-27,890.5164103386771
2004-07-28,894.786131584973
2004-07-29,899.1103020958444
2004-07-30,902.1832129527934
2004-08-02,906.7525854810442
2004-08-03,908.4437403627762
2004-08-04,907.8615203772677
2004-08-05,908.7931177563543
2004-08-06,892.7815803984998
2004-08-09,885.0429411158016
2004-08-10,886.9310726749543
2004-08-11,885.8417977926695
2004-08-12,883.1646078489784
2004-08-13,879.2608917018812
2004-08-16,884.6307534797174
2004-08-17,879.0062417830837
2004-08-18,881.7220096431341
2004-08-19,881.8066168333876
2004-08-20,881.3962973890791
2004-08-23,894.048767054208
2004-08-24,891.2620872593519
2004-08-25,896.8862785592723
2004-08-26,900.9058935310047
2004-08-27,911.9502145453762
2004-08-30,911.2796799396882
2004-08-31,902.5423406109496
2004-09-01,906.5612457944807
2004-09-02,907.6120287729779
2004-09-03,913.801561735547
2004-09-06,915.1597583138783
2004-09-07,910.745762613505
2004-09-08,911.2051986128893
2004-09-09,907.5359071311156
2004-09-10,908.9447002367681
2004-09-13,911.3143741580872
2004-09-14,909.9320866822405
2004-09-15,908.2095747349189
2004-09-16,913.7123827136859
2004-09-17,918.1267909523947
2004-09-20,913.6523211728514
2004-09-21,915.622409273662
2004-09-22,914.3730326084419
2004-09-23,908.846956037294
2004-09-24,915.1742512609696
2004-09-27,908.3883032534856
2004-09-28,915.3017206823333
2004-09-29,912.6442373568387
2004-09-30,905.9584893081125
2004-10-01,914.8349313447653
2004-10-04,920.2098104114715
2004-10-05,919.0461238954176
2004-10-06,917.0886985239855
2004-10-07,917.3695374749404
2004-10-08,915.8168829797551
2004-10-11,919.5129175159988
2004-10-12,916.0302482113224
2004-10-13,917.4564704976492
2004-10-14,911.1800088676534
2004-10-15,908.4790273289939
2004-10-18,904.5747274866347
2004-10-19,913.2651136785554
2004-10-20,906.9919603887042
2004-10-21,912.7922235940863
2004-10-22,911.7423905242886
2004-10-25,899.649575528705
2004-10-26,901.7515777765722
2004-10-27,910.7926031646119
2004-10-28,911.4184369818382
2004-10-29,911.5952837237769
2004-11-01,918.8071197482876
2004-11-02,926.5872829618801
2004-11-03,929.0651120006102
2004-11-04,924.2766036117439
2004-11-05,926.2892176433561
2004-11-08,925.8723153647069
2004-11-09,926.7291901171767
2004-11-10,922.4320357898897
2004-11-11,926.8144211300366
2004-11-12,929.9527773924932
2004-11-15,931.4110020355682
2004-11-16,927.7622939263688
2004-11-17,930.2067395053149
2004-11-18,932.337524259837
2004-11-19,925.6209925138081
2004-11-22,923.6618150061526
2004-11-23,930.4110834346393
2004-11-24,927.5322520654067
2004-11-25,935.2433428059677
2004-11-26,935.6919595314604
2004-11-29,935.957243491666
2004-11-30,937.7532759391784
2004-12-01,950.767979185203
2004-12-02,955.9123500343381
2004-12-03,954.5510460290789
2004-12-06,948.6692134411314
2004-12-07,951.9152361859597
2004-12-08,955.0498869352464
2004-12-09,948.3857559174646
2004-12-10,951.0098197418503
2004-12-13,958.4883813006347
2004-12-14,959.0862954935701
2004-12-15,962.295184594243
2004-12-16,966.2936914506159
2004-12-17,965.2151957844466
2004-12-20,969.0704869284891
2004-12-21,960.6831560015218
2004-12-22,960.0061653550132
2004-12-23,958.3094823356957
2004-12-24,961.1626408267759
2004-12-27,958.9192112626475
2004-12-28,957.9352281018802
2004-12-29,959.4266296539256
