Date,WORLD ex USA SMALL CAP
2001-05-08,109.37845392126177
2001-05-09,108.90842646420367
2001-05-10,109.29594905272812
2001-05-11,109.8335985095586
2001-05-14,109.06789011329934
2001-05-15,109.00102177365812
2001-05-16,108.17713523699929
2001-05-17,109.64451923859356
2001-05-18,110.12580940525412
2001-05-21,111.17788394530248
2001-05-22,112.14775551699697
2001-05-23,113.14958713197353
2001-05-24,113.27788303186163
2001-05-25,113.25353682086947
2001-05-28,112.67670107741814
2001-05-29,113.18866253933255
2001-05-30,111.85881179534958
2001-05-31,112.76344361905187
2001-06-01,113.13650960135405
2001-06-04,113.09404594527456
2001-06-05,113.22544951794062
2001-06-06,113.40251987529035
2001-06-07,113.38148177641499
2001-06-08,113.698607109193
2001-06-11,113.75384856473175
2001-06-12,111.58441507290624
2001-06-13,111.77983153048966
2001-06-14,110.83039516327591
2001-06-15,109.53427569881745
2001-06-18,108.99361910856237
2001-06-19,109.14845113460457
2001-06-20,108.6301253189677
2001-06-21,108.8952317405718
2001-06-22,109.44174901875391
2001-06-25,109.1139412680832
2001-06-26,108.81409799865516
2001-06-27,108.36872742289498
2001-06-28,108.69922456337353
2001-06-29,109.68071175972266
2001-07-02,109.35353770228025
2001-07-03,109.44402455283424
2001-07-04,109.07390332965593
2001-07-05,109.15805090676808
2001-07-06,107.15397837913916
2001-07-09,105.80101145188331
2001-07-10,105.76944570800421
2001-07-11,104.62633021945565
2001-07-12,106.15185416147312
2001-07-13,106.19735009819648
2001-07-16,105.60373742406017
2001-07-17,105.09761744323616
2001-07-18,103.27083500157353
2001-07-19,103.70400240634596
2001-07-20,103.4759422811871
2001-07-23,102.41889632590674
2001-07-24,102.0090336017981
2001-07-25,101.42454717183408
2001-07-26,101.6411449666882
2001-07-27,102.16716751344563
2001-07-30,101.18965031995965
2001-07-31,101.8667642371196
2001-08-01,102.29806613925071
2001-08-02,103.198933036582
2001-08-03,102.68551149747728
2001-08-06,102.93210062733311
2001-08-07,103.06200959939783
2001-08-08,102.95980097978743
2001-08-09,101.07735670250148
2001-08-10,100.94747385826396
2001-08-13,100.24805796219236
2001-08-14,101.08875063485948
2001-08-15,100.83683516307238
2001-08-16,100.38830402181438
2001-08-17,99.95148456312843
2001-08-20,99.44352683538074
2001-08-21,100.04216320928116
2001-08-22,99.82479278682787
2001-08-23,100.1139522540792
2001-08-24,100.21113787041821
2001-08-27,100.8586757265615
2001-08-28,100.41284344686802
2001-08-29,100.17472895606001
2001-08-30,99.44813038237058
2001-08-31,99.01923068605288
2001-09-03,97.96906420723357
2001-09-04,99.19407361608468
2001-09-05,98.31688026047962
2001-09-06,97.52472308433046
2001-09-07,95.94405395517141
2001-09-10,94.00728864077135
2001-09-11,91.93357362690674
2001-09-12,88.81903181515064
2001-09-13,89.43761369019201
2001-09-14,88.55689301530875
2001-09-17,86.00080460171947
2001-09-18,86.0080076171275
2001-09-19,85.65776756746317
2001-09-20,83.89138814101847
2001-09-21,82.23632484558452
2001-09-24,83.19851928767982
2001-09-25,83.88944269631315
2001-09-26,84.36983974020951
2001-09-27,84.00450838389668
2001-09-28,85.99046240648833
2001-10-01,85.85438595597513
2001-10-02,86.01462907106577
2001-10-03,85.71961398032961
2001-10-04,87.86991172095306
2001-10-05,87.50560898076448
2001-10-08,87.14336293811797
2001-10-09,87.22145494001121
2001-10-10,87.77857141440954
2001-10-11,90.04182220247536
2001-10-12,90.14411236923026
2001-10-15,89.96962121727721
2001-10-16,90.71477779255925
2001-10-17,91.7601642251485
2001-10-18,90.86241510232244
2001-10-19,90.8356391323715
2001-10-22,91.29355171677896
2001-10-23,92.46633900871994
2001-10-24,92.63156416088738
2001-10-25,92.7994678217296
2001-10-26,93.20628370030597
2001-10-29,92.19310478929889
2001-10-30,90.63758215274859
2001-10-31,91.24727634128216
2001-11-01,90.87348379046048
2001-11-02,91.24518286309497
2001-11-05,92.13622281600938
2001-11-06,92.76858729834913
2001-11-07,92.65098450503278
2001-11-08,93.79363259549851
2001-11-09,93.36189053616677
2001-11-12,92.677083244514
2001-11-13,93.93679358857139
2001-11-14,94.45086812005583
2001-11-15,95.19125073470475
2001-11-16,95.23527103554909
2001-11-19,96.62454432025709
2001-11-20,96.0542220547695
2001-11-21,96.12279263016062
2001-11-22,96.14257634930183
2001-11-23,96.19065715710715
2001-11-26,96.98427330466829
2001-11-27,96.77730562202296
2001-11-28,95.98874959830766
2001-11-29,95.58827978865537
2001-11-30,95.42364071489929
2001-12-03,94.62350165601738
2001-12-04,94.72961696861701
2001-12-05,96.25311351804778
2001-12-06,96.66715811773757
2001-12-07,96.45201902548501
2001-12-10,95.93828611361502
2001-12-11,95.44212394151467
2001-12-12,95.22774032109946
2001-12-13,93.9985619333819
2001-12-14,92.94350988766688
2001-12-17,92.34311490519417
2001-12-18,92.2830577341635
2001-12-19,91.75642204857836
2001-12-20,91.97062599666953
2001-12-21,92.55683590429096
2001-12-24,93.20505241901891
2001-12-25,93.26353714293259
2001-12-26,92.97410603818645
2001-12-27,93.37984973072973
2001-12-28,94.5126921573455
2001-12-31,94.23766874498831
2002-01-01,94.23775203263996
2002-01-02,93.3964435081463
2002-01-03,94.4603494123309
2002-01-04,95.78963170565291
2002-01-07,96.33352010965362
2002-01-08,95.63330688611791
2002-01-09,95.86862024134109
2002-01-10,95.12900142811331
2002-01-11,95.3242228448242
2002-01-14,94.57110306983473
2002-01-15,94.20934479886384
2002-01-16,94.19116017040574
2002-01-17,94.2078461473811
2002-01-18,94.31980343675139
2002-01-21,94.60693665500973
2002-01-22,94.35765091756527
2002-01-23,94.10505257988406
2002-01-24,94.7078308222001
2002-01-25,95.29633199304239
2002-01-28,95.85304417916653
2002-01-29,95.75194699268359
2002-01-30,95.1079381438991
2002-01-31,95.6308965421883
2002-02-01,95.59445997468843
2002-02-04,94.88683256412578
2002-02-05,93.75116524949097
2002-02-06,93.42927684925375
2002-02-07,93.42215561764904
2002-02-08,93.52411676076994
2002-02-11,93.83566115976029
2002-02-12,94.55199272721136
2002-02-13,95.21016309274779
2002-02-14,95.96648748895959
2002-02-15,95.60806574039543
2002-02-18,95.80745571160112
2002-02-19,94.54679109989966
2002-02-20,94.29514875712927
2002-02-21,94.99773588663365
2002-02-22,94.22008727671216
2002-02-25,94.61306308779604
2002-02-26,95.16866017446112
2002-02-27,96.38968276733999
2002-02-28,96.69632176904553
2002-03-01,97.63085096844858
2002-03-04,99.53724885738926
2002-03-05,99.58282821100362
2002-03-06,99.51985168790988
2002-03-07,101.11898884837356
2002-03-08,101.82627482951261
2002-03-11,102.43115509147651
2002-03-12,101.7428214283066
2002-03-13,100.80793212649029
2002-03-14,100.75798880973726
2002-03-15,101.07324180483555
2002-03-18,101.23908088971909
2002-03-19,101.59237201382786
2002-03-20,101.45456487842215
2002-03-21,101.47802970048447
2002-03-22,101.70129757364204
2002-03-25,101.44091080368536
2002-03-26,101.1495571547821
2002-03-27,102.09574031291697
2002-03-28,102.49906613024135
2002-03-29,102.1622358091641
2002-04-01,101.4755699042503
2002-04-02,101.46895754700232
2002-04-03,101.814953456755
2002-04-04,101.9186595962408
2002-04-05,102.80048562029258
2002-04-08,102.78199948334746
2002-04-09,102.523578124533
2002-04-10,102.79756606566485
2002-04-11,102.0727853734716
2002-04-12,101.96364364276799
2002-04-15,102.14116213205529
2002-04-16,102.87176929834548
2002-04-17,103.39613993907543
2002-04-18,103.39033639023897
2002-04-19,103.67781362233781
2002-04-22,103.87255858358735
2002-04-23,103.80923952532414
2002-04-24,103.6403071137131
2002-04-25,103.01462677995004
2002-04-26,102.998477013281
2002-04-29,102.42452388941709
2002-04-30,102.1697895889696
2002-05-01,102.40317889569296
2002-05-02,102.8287455854218
2002-05-03,102.35248808257411
2002-05-06,101.8677854036306
2002-05-07,101.12085803619493
2002-05-08,102.17332248198855
2002-05-09,102.47239674483357
2002-05-10,102.21637927660518
2002-05-13,102.25700214606121
2002-05-14,102.86356025306597
2002-05-15,103.250491915353
2002-05-16,103.67455691129447
2002-05-17,103.70288296670283
2002-05-20,103.91551685371986
2002-05-21,104.604236499005
2002-05-22,104.08181385153537
2002-05-23,104.23907792552585
2002-05-24,104.39107152038994
2002-05-27,104.88442721351949
2002-05-28,104.28067111906293
2002-05-29,103.5403063914552
2002-05-30,102.8447070132359
2002-05-31,103.14688575194283
2002-06-03,103.18017893332156
2002-06-04,101.96887647889506
2002-06-05,102.22068938962869
2002-06-06,101.6150312507282
2002-06-07,100.66199527017937
2002-06-10,100.62472458388312
2002-06-11,100.6250816658367
2002-06-12,99.55061221716484
2002-06-13,98.68221487408744
2002-06-14,96.78696107017993
2002-06-17,96.6603195606532
2002-06-18,96.86328698124805
2002-06-19,95.23550063303145
2002-06-20,94.66606379898458
2002-06-21,94.37368373475249
2002-06-24,93.34165564668515
2002-06-25,93.90364469313576
2002-06-26,91.62766593351377
2002-06-27,92.58360893731057
2002-06-28,93.5729504298483
2002-07-01,93.88938152207986
2002-07-02,92.98368911696153
2002-07-03,93.11909412552345
2002-07-04,93.16054235128338
2002-07-05,94.56658341001427
2002-07-08,94.20899758115925
2002-07-09,94.30362209211182
2002-07-10,93.77106735500654
2002-07-11,92.20443199992283
2002-07-12,92.38702772046538
2002-07-15,90.22179825053793
2002-07-16,88.83447673211359
2002-07-17,88.87072378672251
2002-07-18,89.70783968577564
2002-07-19,88.28744819979218
2002-07-22,87.01709544691937
2002-07-23,86.427434140028
2002-07-24,84.95027630606586
2002-07-25,84.97234210607466
2002-07-26,84.22250904084048
2002-07-29,85.81262051980349
2002-07-30,86.30939910381038
2002-07-31,86.60275566090132
2002-08-01,85.75144915075566
2002-08-02,84.98479718941746
2002-08-05,83.73123546970554
2002-08-06,83.404897581289
2002-08-07,84.05636613519785
2002-08-08,84.43846463069326
2002-08-09,85.23840926633439
2002-08-12,84.30362597898468
2002-08-13,84.24844266177901
2002-08-14,84.21991151973181
2002-08-15,85.25364020933459
2002-08-16,85.2938854303171
2002-08-19,85.47021159590642
2002-08-20,85.43967719848403
2002-08-21,85.47874215064039
2002-08-22,86.59181479617622
2002-08-23,86.55264174569926
2002-08-26,87.07433406333534
2002-08-27,87.00965632163407
2002-08-28,86.12260461372793
2002-08-29,85.14692189082194
2002-08-30,85.56939327267715
2002-09-02,84.98269723216453
2002-09-03,83.17153924802045
2002-09-04,82.20281229057893
2002-09-05,82.11789058789294
2002-09-06,82.43566018735966
2002-09-09,82.8286143627174
2002-09-10,83.29319659499197
2002-09-11,83.7951304039991
2002-09-12,83.38678470962181
2002-09-13,82.3228362607231
2002-09-16,82.07656829055618
2002-09-17,82.78624146023547
2002-09-18,81.45409254965591
2002-09-19,81.07819984605024
2002-09-20,80.02769460991945
2002-09-23,78.89013825567352
2002-09-24,78.01287565671126
2002-09-25,78.16610989695305
2002-09-26,79.17486335307883
2002-09-27,79.79542327577099
2002-09-30,78.37630752107579
2002-10-01,77.68448793488852
2002-10-02,77.40421051977789
2002-10-03,76.58968202008839
2002-10-04,76.2766403447188
2002-10-07,74.2904992456292
2002-10-08,74.15685579096784
2002-10-09,72.89566026541314
2002-10-10,72.70100345495676
2002-10-11,73.932424331924
2002-10-14,73.64777720243161
2002-10-15,75.8470090176952
2002-10-16,76.0105826111893
2002-10-17,77.48321359028361
2002-10-18,77.73915610278483
2002-10-21,78.09392851731754
2002-10-22,77.37725250745274
2002-10-23,77.52663777531043
2002-10-24,77.47903380214495
2002-10-25,77.67436694493404
2002-10-28,77.85433396926172
2002-10-29,77.22753545366025
2002-10-30,77.68469059339415
2002-10-31,77.572432616522
2002-11-01,77.38238526502396
2002-11-04,78.28501421366653
2002-11-05,78.56674158581566
2002-11-06,78.8054646107976
2002-11-07,78.34924957492463
2002-11-08,77.77934653518287
2002-11-11,76.8918701750852
2002-11-12,76.97993335208717
2002-11-13,76.36938345202829
2002-11-14,76.15021667098267
2002-11-15,76.38317334198028
2002-11-18,75.94335543332456
2002-11-19,75.05582225522618
2002-11-20,75.50402555356362
2002-11-21,76.8793612702718
2002-11-22,77.49406898389084
2002-11-25,78.32614395438287
2002-11-26,77.83446605824822
2002-11-27,78.40427710905344
2002-11-28,79.18519807384787
2002-11-29,79.38962499304624
2002-12-02,79.19522881649453
2002-12-03,78.45104693598832
2002-12-04,77.64210307665624
2002-12-05,77.16979272580694
2002-12-06,76.48752914066836
2002-12-09,76.00366343341467
2002-12-10,75.86538710773348
2002-12-11,75.98931044396356
2002-12-12,75.35190376594396
2002-12-13,74.9340451122787
2002-12-16,74.74017043316579
2002-12-17,74.30142436395937
2002-12-18,73.64270915967285
2002-12-19,73.95475309728617
2002-12-20,74.03479331172312
2002-12-23,74.03689109594399
2002-12-24,73.96470486756549
2002-12-25,74.03996339406409
2002-12-26,74.3610314548158
2002-12-27,74.1126957141058
2002-12-30,74.0562208891375
2002-12-31,74.02845015285709
2003-01-01,74.02845015285709
2003-01-02,75.12376271447998
2003-01-03,75.43325403428837
2003-01-06,75.91792877995364
2003-01-07,75.63001946653922
2003-01-08,75.08292166668069
2003-01-09,74.85055019587523
2003-01-10,74.923799210912
2003-01-13,75.14153233887752
2003-01-14,75.55891607032729
2003-01-15,75.56592915851716
2003-01-16,75.7352378454841
2003-01-17,75.15536047532865
2003-01-20,74.79932801800375
2003-01-21,74.79656318186726
2003-01-22,74.13960950496966
2003-01-23,74.38914634960693
2003-01-24,74.06807199332489
2003-01-27,72.47358639130482
2003-01-28,71.82865956564491
2003-01-29,71.07879058075271
2003-01-30,71.63999166119368
2003-01-31,71.58812323905403
2003-02-03,72.18354742204207
2003-02-04,71.71786183912965
2003-02-05,71.92262564384478
2003-02-06,71.6455974688363
2003-02-07,71.37024199259477
2003-02-10,71.1819668799776
2003-02-11,71.54119833145938
2003-02-12,71.46394784522333
2003-02-13,70.9584481718114
2003-02-14,71.29019920637977
2003-02-17,72.17981277176004
2003-02-18,72.69916246546838
2003-02-19,72.43336706690918
2003-02-20,71.92681325146165
2003-02-21,71.4839064347849
2003-02-24,71.68753956345552
2003-02-25,70.57067163877032
2003-02-26,70.3924785553636
2003-02-27,70.43251713092488
2003-02-28,70.77954489141247
2003-03-03,71.00593296746547
2003-03-04,70.54210189919091
2003-03-05,70.06994076434134
2003-03-06,69.62044651914772
2003-03-07,68.52008475466793
2003-03-10,67.45149435657297
2003-03-11,66.78191374205747
2003-03-12,66.45264022291599
2003-03-13,67.27501414891411
2003-03-14,68.36350571799083
2003-03-17,68.55174876627959
2003-03-18,69.64977160690911
2003-03-19,70.03450438539863
2003-03-20,70.38910654473978
2003-03-21,71.01641095928527
2003-03-24,70.65444402546453
2003-03-25,70.34511807258302
2003-03-26,70.9818148486994
2003-03-27,70.6892641506755
2003-03-28,70.5154770011583
2003-03-31,69.23390987166572
2003-04-01,69.32828090808783
2003-04-02,70.38874904182605
2003-04-03,70.673401411312
2003-04-04,71.22865147752395
2003-04-07,72.73409589111563
2003-04-08,72.30486839863156
2003-04-09,72.2351066290259
2003-04-10,72.02178761934624
2003-04-11,72.34294626420532
2003-04-14,72.1167894553989
2003-04-15,72.81142050197104
2003-04-16,72.97693961525118
2003-04-17,73.04329163469967
2003-04-18,73.14258163956559
2003-04-21,73.39411213144916
2003-04-22,73.1700015620888
2003-04-23,73.76274326564628
2003-04-24,73.31865680124542
2003-04-25,72.8316761007217
2003-04-28,73.16526009132329
2003-04-29,73.42744815230273
2003-04-30,73.90102361547905
2003-05-01,74.05572021101865
2003-05-02,74.44955116654639
2003-05-05,74.76541934661438
2003-05-06,75.33639488396021
2003-05-07,75.71883320844302
2003-05-08,75.01744193917908
2003-05-09,75.10987337967572
2003-05-12,75.35207632289702
2003-05-13,75.56051103790553
2003-05-14,76.19057392700105
2003-05-15,76.4512625839529
2003-05-16,76.663553232659
2003-05-19,75.22499984755792
2003-05-20,75.49363590999002
2003-05-21,74.91483433787809
2003-05-22,75.42401696578655
2003-05-23,75.31966355411068
2003-05-26,75.075109987405
2003-05-27,74.93966512798133
2003-05-28,75.67714319699822
2003-05-29,75.90081190008802
2003-05-30,76.32018127202173
2003-06-02,77.54067939579592
2003-06-03,77.327041610542
2003-06-04,78.1489626015031
2003-06-05,78.54506028397722
2003-06-06,79.92484623196377
2003-06-09,79.52679299796112
2003-06-10,79.80781537234452
2003-06-11,80.22028876069493
2003-06-12,80.77174477490392
2003-06-13,80.53341589394151
2003-06-16,80.47820109515384
2003-06-17,81.33385061112484
2003-06-18,81.89198626618868
2003-06-19,81.4953201235506
2003-06-20,81.86169354032596
2003-06-23,82.21171553592016
2003-06-24,81.27547373762849
2003-06-25,81.76309882989769
2003-06-26,81.61164389364939
2003-06-27,82.43598881074861
2003-06-30,82.24462424213655
2003-07-01,82.10506934594493
2003-07-02,83.65837868480057
2003-07-03,83.67476562589461
2003-07-04,83.84250635009124
2003-07-07,85.51521157461052
2003-07-08,85.80306373179414
2003-07-09,85.62819269463446
2003-07-10,85.36400190847866
2003-07-11,85.03935932933314
2003-07-14,86.20567952038984
2003-07-15,86.09842795061095
2003-07-16,85.84202790270116
2003-07-17,84.80414467529019
2003-07-18,84.72589819399438
2003-07-21,84.41753730729626
2003-07-22,84.01252731872474
2003-07-23,84.47737781457371
2003-07-24,84.97479555091773
2003-07-25,84.84345620497486
2003-07-28,85.76087931984357
2003-07-29,85.62058343433918
2003-07-30,85.75068383609316
2003-07-31,86.44263579627678
2003-08-01,87.21363843961241
2003-08-04,86.47471730665927
2003-08-05,86.15794915918462
2003-08-06,85.26551237566524
2003-08-07,85.40205414790627
2003-08-08,86.13976010411749
2003-08-11,86.6589202209806
2003-08-12,87.31607472517742
2003-08-13,88.08623854361434
2003-08-14,88.85865474854727
2003-08-15,89.15743794902134
2003-08-18,90.47507043148043
2003-08-19,91.56833441725219
2003-08-20,91.92338845059658
2003-08-21,93.56388576267274
2003-08-22,94.26174757354502
2003-08-25,93.9960738408758
2003-08-26,93.79054562683108
2003-08-27,93.77175838953323
2003-08-28,93.7899568618342
2003-08-29,94.4528177381633
2003-09-01,95.81711615706338
2003-09-02,96.75437662632284
2003-09-03,97.96900179741945
2003-09-04,97.0972904049078
2003-09-05,96.35762623706499
2003-09-08,96.33024626638682
2003-09-09,96.40983206732352
2003-09-10,95.43493090954692
2003-09-11,95.18868606783322
2003-09-12,95.07811206970305
2003-09-15,95.30027371449613
2003-09-16,96.72950646257485
2003-09-17,97.08302791859205
2003-09-18,97.5448595082112
2003-09-19,97.9767907439254
2003-09-22,96.68775289819075
2003-09-23,96.61774845790953
2003-09-24,96.61590074297946
2003-09-25,95.30422245122121
2003-09-26,94.96678957809765
2003-09-29,94.65573828253807
2003-09-30,94.1369812885657
2003-10-01,94.60922484638272
2003-10-02,96.14480832966778
2003-10-03,97.59160966853985
2003-10-06,97.80298672542212
2003-10-07,97.57879042048447
2003-10-08,97.41975046989805
2003-10-09,98.59250213243168
2003-10-10,98.9774021148067
2003-10-13,100.02171314094659
2003-10-14,100.26914523978817
2003-10-15,101.22156664229985
2003-10-16,101.61241223842755
2003-10-17,102.1286924412573
2003-10-20,102.16900774336044
2003-10-21,102.14235775536838
2003-10-22,100.71246707321639
2003-10-23,97.97397465705687
2003-10-24,98.42467580166148
2003-10-27,99.68237885935814
2003-10-28,101.02475097741087
2003-10-29,101.95171214902055
2003-10-30,102.12266785124183
2003-10-31,101.82215971239307
2003-11-03,102.64507894895641
2003-11-04,103.42228401527319
2003-11-05,103.14210241225084
2003-11-06,102.7935600822067
2003-11-07,103.35891253241184
2003-11-10,103.21595838864944
2003-11-11,101.21949705672789
2003-11-12,100.79630494928756
2003-11-13,101.11084790825724
2003-11-14,100.34031186334278
2003-11-17,97.49163128316722
2003-11-18,97.30126758904264
2003-11-19,96.32531103902234
2003-11-20,96.73478018255534
2003-11-21,96.87281200641046
2003-11-24,97.86318374815477
2003-11-25,98.5962482351567
2003-11-26,99.05300680456128
2003-11-27,99.39802112788435
2003-11-28,98.83448063763683
2003-12-01,99.96675217566651
2003-12-02,99.7888147775779
2003-12-03,100.01208095554637
2003-12-04,100.24575546128055
2003-12-05,99.83182119916887
2003-12-08,98.77160159102846
2003-12-09,98.81451041510815
2003-12-10,97.51262798727446
2003-12-11,97.95297803614773
2003-12-12,98.10218977288712
2003-12-15,98.79570026955253
2003-12-16,97.90138383129396
2003-12-17,97.39728229178739
2003-12-18,97.45595169245712
2003-12-19,97.51864167714174
2003-12-22,97.38819444783849
2003-12-23,97.75486545436566
2003-12-24,98.03837434291691
2003-12-25,98.14988872731473
2003-12-26,98.5047183102214
2003-12-29,99.14624810759001
2003-12-30,99.80570951796041
2003-12-31,99.65781207043167
2004-01-01,99.65781207043167
2004-01-02,100.46859082131846
2004-01-05,101.57333054556918
2004-01-06,101.43932377279171
2004-01-07,101.63060907663694
2004-01-08,102.43340512910454
2004-01-09,102.38388284421328
2004-01-12,102.48874293251289
2004-01-13,102.94921864098832
2004-01-14,103.94450593734747
2004-01-15,103.97287563956554
2004-01-16,105.54654286955947
2004-01-19,106.09330920869316
2004-01-20,105.76379018799973
2004-01-21,105.7116637057232
2004-01-22,105.63841256979283
2004-01-23,105.73518293119496
2004-01-26,105.96187603639218
2004-01-27,106.01610218518326
2004-01-28,105.42236127567331
2004-01-29,105.15602153576587
2004-01-30,105.53828846859201
2004-02-02,105.88072539737375
2004-02-03,105.18782503582108
2004-02-04,104.38653195133547
2004-02-05,104.17165699331186
2004-02-06,104.63869128177552
2004-02-09,105.56805196718419
2004-02-10,105.6222706471008
2004-02-11,105.94246216286786
2004-02-12,106.04641043307187
2004-02-13,106.43132561609961
2004-02-16,106.97152240060849
2004-02-17,107.56259932338237
2004-02-18,107.57735772310778
2004-02-19,107.96858529195873
2004-02-20,107.49815788119743
2004-02-23,107.84353491199298
2004-02-24,106.65526472064207
2004-02-25,107.05506528718097
2004-02-26,107.56981149448401
2004-02-27,108.71591924785226
2004-03-01,110.1169231620811
2004-03-02,110.73747900912085
2004-03-03,111.2488422128228
2004-03-04,111.41078944021233
2004-03-05,110.81044399833077
2004-03-08,111.25467108605073
2004-03-09,110.90165109127454
2004-03-10,110.47609102866618
2004-03-11,108.87713473863394
2004-03-12,109.08787222393586
2004-03-15,108.52691867193676
2004-03-16,108.47068466830606
2004-03-17,110.72360598847203
2004-03-18,110.16395074591058
2004-03-19,110.45507011969393
2004-03-22,109.17386118830963
2004-03-23,109.71301338212143
2004-03-24,110.6850842764559
2004-03-25,112.16823194225861
2004-03-26,113.30074883694047
2004-03-29,113.67731946711011
2004-03-30,113.6825319541701
2004-03-31,114.15578555689628
2004-04-01,114.97703486418244
2004-04-02,116.61944217605375
2004-04-05,117.54854114740358
2004-04-06,117.17816315537061
2004-04-07,117.1509329392041
2004-04-08,117.49198281467906
2004-04-09,116.84685502533488
2004-04-12,117.79484699643122
2004-04-13,118.62976883708053
2004-04-14,116.63030796562367
2004-04-15,115.63441651366354
2004-04-16,115.79481465221804
2004-04-19,115.29177669019896
2004-04-20,116.64396071879027
2004-04-21,115.98491724191071
2004-04-22,116.19689221213707
2004-04-23,117.17430427393666
2004-04-26,117.52626717093393
2004-04-27,116.58002723605907
2004-04-28,115.91584220132732
2004-04-29,114.11884584331222
2004-04-30,112.84770289562489
2004-05-03,113.08920528657026
2004-05-04,112.96852974267065
2004-05-05,113.09826359236523
2004-05-06,111.41291866197966
2004-05-07,110.33671980580655
2004-05-10,105.50868074883249
2004-05-11,106.37785784988877
2004-05-12,107.12739525566035
2004-05-13,106.39155070730676
2004-05-14,105.6944869000644
2004-05-17,102.58938077763267
2004-05-18,103.95394800469187
2004-05-19,106.74411163686202
2004-05-20,106.75185967125007
2004-05-21,107.71933721734631
2004-05-24,108.45516864221136
2004-05-25,107.55965974789697
2004-05-26,108.74776297731661
2004-05-27,108.63971636225769
2004-05-28,109.45356450990458
2004-05-31,109.583108054329
2004-06-01,109.88305186132568
2004-06-02,109.55645217128541
2004-06-03,108.7089555359325
2004-06-04,109.37235443915966
2004-06-07,110.65712168360504
2004-06-08,111.24352014941827
2004-06-09,112.30997318347956
2004-06-10,112.74347831737202
2004-06-11,112.87381498871208
2004-06-14,111.77408204060548
2004-06-15,111.78857529087341
2004-06-16,113.18633013401951
2004-06-17,113.60885671529913
2004-06-18,113.02471066624533
2004-06-21,113.76544937577843
2004-06-22,113.34234202690794
2004-06-23,113.61472450213728
2004-06-24,114.47214996743006
2004-06-25,114.6832450307118
2004-06-28,115.31934121610797
2004-06-29,115.47537518620086
2004-06-30,115.54292503216931
2004-07-01,115.96592547132899
2004-07-02,114.66042520445322
2004-07-05,113.88572257233947
2004-07-06,113.45121811829425
2004-07-07,113.25838027095799
2004-07-08,112.52522919946821
2004-07-09,113.17395974517362
2004-07-12,113.55006263841945
2004-07-13,113.56040972774483
2004-07-14,112.30169766827917
2004-07-15,111.65649618038063
2004-07-16,112.46828497204756
2004-07-19,112.5793849054722
2004-07-20,112.06212020975475
2004-07-21,112.81962862030518
2004-07-22,111.8693613075317
2004-07-23,112.1466039843135
2004-07-26,111.00591031447559
