Date,NORTH AMERICA SMALL CAP
2001-05-08,112.24721100263021
2001-05-09,112.25828257141723
2001-05-10,112.8203496173808
2001-05-11,113.06242657641837
2001-05-14,113.48563572324596
2001-05-15,113.36165693131038
2001-05-16,113.96061806689303
2001-05-17,115.77602425455
2001-05-18,116.63667959498851
2001-05-21,118.47044255409874
2001-05-22,120.10012958151228
2001-05-23,119.18257860682702
2001-05-24,120.19752297854255
2001-05-25,120.07200478506523
2001-05-28,119.56068040794835
2001-05-29,119.84879015027636
2001-05-30,117.80183996491989
2001-05-31,119.47683761906669
2001-06-01,121.02379204466351
2001-06-04,122.2465371211702
2001-06-05,123.73391414847609
2001-06-06,122.76065704810586
2001-06-07,122.80912995854499
2001-06-08,122.4273830909406
2001-06-11,122.82081475263547
2001-06-12,121.94290235912311
2001-06-13,121.55307540318087
2001-06-14,118.58165892791509
2001-06-15,117.81323294891759
2001-06-18,116.76412106027739
2001-06-19,116.87579678595448
2001-06-20,118.45065380299258
2001-06-21,118.58914044443571
2001-06-22,116.67414902201739
2001-06-25,115.03567793490875
2001-06-26,116.8750123172535
2001-06-27,117.71584854628979
2001-06-28,120.50401265846361
2001-06-29,124.10135862836336
2001-07-02,121.82856958385658
2001-07-03,121.48563914661972
2001-07-04,121.5562283222423
2001-07-05,122.68147430698092
2001-07-06,120.03333817129469
2001-07-09,119.61369136775161
2001-07-10,117.8693456896038
2001-07-11,116.91016212880967
2001-07-12,120.15158111083099
2001-07-13,120.8719825044789
2001-07-16,119.28237779560351
2001-07-17,121.20848132731678
2001-07-18,118.0926400331457
2001-07-19,119.37202201657281
2001-07-20,118.87348607933217
2001-07-23,118.28175548810223
2001-07-24,115.70052092973066
2001-07-25,115.40028694260492
2001-07-26,117.00687125553246
2001-07-27,117.48572694506755
2001-07-30,117.32892310693495
2001-07-31,117.39522169263532
2001-08-01,117.39700801667588
2001-08-02,117.32271286360296
2001-08-03,116.67595172020717
2001-08-06,116.41663165133312
2001-08-07,116.89330221661982
2001-08-08,115.5458367043279
2001-08-09,114.2661235622284
2001-08-10,113.57162302579489
2001-08-13,113.53394300773061
2001-08-14,114.11223900069453
2001-08-15,112.87429844739485
2001-08-16,113.599940512802
2001-08-17,111.89507623979456
2001-08-20,112.87009337058004
2001-08-21,111.75888221286459
2001-08-22,111.7778588292578
2001-08-23,111.86750985677625
2001-08-24,112.99056112197914
2001-08-27,112.76759965226935
2001-08-28,111.79924740033256
2001-08-29,111.6036416578967
2001-08-30,110.75925944937659
2001-08-31,110.8352163947071
2001-09-03,111.06008213603275
2001-09-04,113.23209980745104
2001-09-05,113.21943703876755
2001-09-06,111.31914808268415
2001-09-07,107.99614384822078
2001-09-10,106.90571076613378
2001-09-11,105.30439941739236
2001-09-12,105.61905479163428
2001-09-13,105.4865065443467
2001-09-14,103.7111016133174
2001-09-17,98.87118404846106
2001-09-18,97.27016203204685
2001-09-19,94.29095771335496
2001-09-20,90.74247116020112
2001-09-21,90.04224435688043
2001-09-24,93.09484473941089
2001-09-25,92.72603920684784
2001-09-26,91.87283019013884
2001-09-27,92.50964803668701
2001-09-28,96.46545144491641
2001-10-01,94.13632322840039
2001-10-02,95.14811814084294
2001-10-03,97.74637345904475
2001-10-04,99.81297886397931
2001-10-05,98.6931306745292
2001-10-08,97.93444577648644
2001-10-09,97.51512046950843
2001-10-10,101.481224223995
2001-10-11,105.56724178805045
2001-10-12,104.51833712036418
2001-10-15,104.43384161756273
2001-10-16,105.40766549461341
2001-10-17,103.30568291834565
2001-10-18,102.91082855268205
2001-10-19,104.41634754442316
2001-10-22,106.39676798305638
2001-10-23,106.27833017360923
2001-10-24,106.24625109599721
2001-10-25,107.97591561321802
2001-10-26,109.4217279727069
2001-10-29,105.86273521316436
2001-10-30,103.25814225356409
2001-10-31,105.38465271744684
2001-11-01,106.51258851359106
2001-11-02,106.49992992372225
2001-11-05,108.52787481214044
2001-11-06,109.8792622143636
2001-11-07,109.58774906335194
2001-11-08,110.03979761912717
2001-11-09,109.40577840981533
2001-11-12,109.69871162174682
2001-11-13,113.55945641412643
2001-11-14,114.47807946689497
2001-11-15,113.80043096796024
2001-11-16,113.76224526240064
2001-11-19,116.53168478902559
2001-11-20,114.81004810268365
2001-11-21,115.35963421686084
2001-11-22,115.01006740362229
2001-11-23,116.86227485094027
2001-11-26,117.3366308870016
2001-11-27,117.09479195392974
2001-11-28,114.27957011791993
2001-11-29,116.3150398345891
2001-11-30,114.85807111761315
2001-12-03,114.61313892979179
2001-12-04,117.30148327626229
2001-12-05,121.24172729218397
2001-12-06,121.51366104586776
2001-12-07,121.27482368641238
2001-12-10,119.9308983854518
2001-12-11,120.11992149942864
2001-12-12,119.36640525614327
2001-12-13,117.33194569654775
2001-12-14,116.89015807711507
2001-12-17,118.24063618578427
2001-12-18,119.94503108043575
2001-12-19,119.7955119736291
2001-12-20,117.9799585891681
2001-12-21,121.59642714305977
2001-12-24,123.44130857880006
2001-12-25,123.44130857880006
2001-12-26,124.55838921705462
2001-12-27,124.25376015622189
2001-12-28,125.57678105927913
2001-12-31,123.13612310304416
2002-01-01,123.13698959630699
2002-01-02,121.07389050994232
2002-01-03,123.50762560896781
2002-01-04,125.53137992404959
2002-01-07,124.57398569172736
2002-01-08,125.40713611163443
2002-01-09,125.22902615206327
2002-01-10,124.47049513379967
2002-01-11,123.49926426462929
2002-01-14,121.01683774746286
2002-01-15,121.925506762897
2002-01-16,120.64356604461531
2002-01-17,122.10237756493379
2002-01-18,119.89418124631159
2002-01-21,119.90917672282697
2002-01-22,118.82025473843008
2002-01-23,120.49044191963493
2002-01-24,122.21140385509551
2002-01-25,124.0519172028536
2002-01-28,124.63919905154134
2002-01-29,122.85483192607646
2002-01-30,123.96274362401554
2002-01-31,125.01197926883202
2002-02-01,124.57298977863582
2002-02-04,121.34206673874903
2002-02-05,120.29976039515466
2002-02-06,118.7125552091032
2002-02-07,117.69959002068376
2002-02-08,119.5305307944289
2002-02-11,120.17520638878817
2002-02-12,120.56665560503859
2002-02-13,122.20735544253019
2002-02-14,121.3519321205101
2002-02-15,120.13394982877514
2002-02-18,120.56120475149295
2002-02-19,117.51795462275356
2002-02-20,119.34083791598438
2002-02-21,117.46773011687878
2002-02-22,117.63085545497128
2002-02-25,119.61953568931317
2002-02-26,120.9439100439908
2002-02-27,121.85889802478573
2002-02-28,121.04873682101932
2002-03-01,123.50236067993627
2002-03-04,126.29135498643755
2002-03-05,125.99948274788638
2002-03-06,127.06212719154018
2002-03-07,126.39933968367389
2002-03-08,128.19354296709093
2002-03-11,128.60400048152658
2002-03-12,128.37447601339005
2002-03-13,126.82402647899897
2002-03-14,126.20392059534818
2002-03-15,126.56182186865357
2002-03-18,127.94756005453213
2002-03-19,128.42742026221245
2002-03-20,126.75021806824897
2002-03-21,128.52606067066955
2002-03-22,128.34918005470138
2002-03-25,127.06887240630773
2002-03-26,128.22253531409663
2002-03-27,130.0248331882754
2002-03-28,130.4541238979619
2002-03-29,130.4541238979619
2002-04-01,129.20324874817302
2002-04-02,127.96617052252896
2002-04-03,126.97627281347064
2002-04-04,127.12232597385761
2002-04-05,127.3743380553129
2002-04-08,129.24027585822859
2002-04-09,128.80191950746152
2002-04-10,130.45966880547115
2002-04-11,128.05130769037095
2002-04-12,130.89899007588346
2002-04-15,130.27642893351404
2002-04-16,132.50844761875427
2002-04-17,131.17254957437225
2002-04-18,130.6623146125324
2002-04-19,130.55909337899274
2002-04-22,128.96472000567638
2002-04-23,128.64935598446024
2002-04-24,127.66437986660824
2002-04-25,126.82273718943738
2002-04-26,125.15546374169156
2002-04-29,124.11099731241406
2002-04-30,126.3952914927564
2002-05-01,125.77250539136489
2002-05-02,126.40791695263412
2002-05-03,124.48652374348045
2002-05-06,121.67263505250176
2002-05-07,121.032277147802
2002-05-08,124.62262548233174
2002-05-09,123.0212303779523
2002-05-10,120.67495587944377
2002-05-13,122.49806453161817
2002-05-14,126.70915068002475
2002-05-15,126.1752748846925
2002-05-16,124.62931467616387
2002-05-17,123.40359053749434
2002-05-20,122.00320743662564
2002-05-21,120.69699614803301
2002-05-22,119.30508222206427
2002-05-23,121.86062472066675
2002-05-24,120.20317534793446
2002-05-27,120.57676447497413
2002-05-28,119.06296648395491
2002-05-29,117.46548211306073
2002-05-30,116.45376801098087
2002-05-31,117.20467185620922
2002-06-03,113.53006011909359
2002-06-04,112.51455571695593
2002-06-05,113.43917434791013
2002-06-06,110.55894036363182
2002-06-07,111.40861268618399
2002-06-10,111.25977111278358
2002-06-11,109.75781699467181
2002-06-12,109.07762674224372
2002-06-13,107.63037658527598
2002-06-14,107.64864851470753
2002-06-17,111.0920423023509
2002-06-18,110.20058745333773
2002-06-19,107.93183770417198
2002-06-20,105.90820724575042
2002-06-21,105.22383103858078
2002-06-24,104.08833725572755
2002-06-25,103.23124530475104
2002-06-26,101.04701709467062
2002-06-27,103.1735586472849
2002-06-28,103.71171660149433
2002-07-01,101.07643286705681
2002-07-02,97.8621822014752
2002-07-03,97.61013860209374
2002-07-04,97.71333909522257
2002-07-05,101.11939642797694
2002-07-08,98.26587182127274
2002-07-09,96.3637632733291
2002-07-10,94.75399953918262
2002-07-11,94.01649292696139
2002-07-12,93.3424672267153
2002-07-15,90.51837566447948
2002-07-16,89.70998502453226
2002-07-17,90.13705742730225
2002-07-18,87.61010950837036
2002-07-19,84.6565460673402
2002-07-22,83.2739989294739
2002-07-23,81.48793875056748
2002-07-24,84.89083386390367
2002-07-25,83.95813027274117
2002-07-26,85.77549540574446
2002-07-29,91.56469453904377
2002-07-30,90.97757430139738
2002-07-31,90.20847124365085
2002-08-01,88.77666138719434
2002-08-02,85.58822507493102
2002-08-05,83.19755681099865
2002-08-06,87.97101665118234
2002-08-07,87.94297165113797
2002-08-08,89.87331800459991
2002-08-09,89.75155466425366
2002-08-12,89.33349580577499
2002-08-13,87.31357547587753
2002-08-14,88.69804464976099
2002-08-15,90.28366618849019
2002-08-16,90.800157004582
2002-08-19,92.97122909932668
2002-08-20,92.28284956841637
2002-08-21,93.42845729610768
2002-08-22,95.14354969373939
2002-08-23,93.0868135579939
2002-08-26,94.55527784768954
2002-08-27,91.83534584060563
2002-08-28,89.92920477401859
2002-08-29,90.62938368257207
2002-08-30,90.42624773600608
2002-09-02,90.1078724844755
2002-09-03,86.40903436219519
2002-09-04,88.61429501675212
2002-09-05,87.20267936331227
2002-09-06,89.88732801582809
2002-09-09,90.78647873220052
2002-09-10,91.93477800736079
2002-09-11,92.10740023647863
2002-09-12,89.94301957798099
2002-09-13,90.21048333671799
2002-09-16,90.18003541654312
2002-09-17,88.67696156910077
2002-09-18,87.10226193736928
2002-09-19,84.26355306449625
2002-09-20,84.34168096376054
2002-09-23,82.62469609345978
2002-09-24,82.36412603407443
2002-09-25,84.46589124025589
2002-09-26,85.99569221522803
2002-09-27,84.3535056884827
2002-09-30,83.1335942631685
2002-10-01,84.80728941170558
2002-10-02,83.22712627989573
2002-10-03,81.74468559022348
2002-10-04,80.09070218856448
2002-10-07,77.73532735241783
2002-10-08,78.53666976780286
2002-10-09,75.29806495415126
2002-10-10,77.80136010195656
2002-10-11,80.03466269356112
2002-10-14,80.48801616350622
2002-10-15,84.16168111915665
2002-10-16,81.92589470351652
2002-10-17,85.56806039525533
2002-10-18,85.92522033024566
2002-10-21,87.23946545719313
2002-10-22,85.38534397073579
2002-10-23,86.69497453120546
2002-10-24,86.2275217450502
2002-10-25,87.06773442323343
2002-10-28,85.8879369649254
2002-10-29,85.25408348695262
2002-10-30,86.49288850791264
2002-10-31,85.7733369330877
2002-11-01,87.22650015297707
2002-11-04,88.15682149255595
2002-11-05,87.38812972836193
2002-11-06,89.11124986510116
2002-11-07,85.97638557746073
2002-11-08,84.48910846776248
2002-11-11,82.65154139371376
2002-11-12,83.63999345333444
2002-11-13,83.92447654183167
2002-11-14,86.31328354440299
2002-11-15,86.42929719429962
2002-11-18,85.64842770927518
2002-11-19,84.63493316498653
2002-11-20,87.16196192766874
2002-11-21,89.63294547849384
2002-11-22,90.1277588187828
2002-11-25,91.74306537571172
2002-11-26,90.21652033429406
2002-11-27,93.14800635793334
2002-11-28,92.69726176044847
2002-11-29,92.20841876753602
2002-12-02,92.41094685281156
2002-12-03,90.07090463771185
2002-12-04,88.75016555473678
2002-12-05,88.06316431534502
2002-12-06,87.95478825475455
2002-12-09,85.34131969730794
2002-12-10,86.8097489838301
2002-12-11,86.82944298377689
2002-12-12,86.65866285549673
2002-12-13,84.69508958269161
2002-12-16,86.39269855448863
2002-12-17,84.9144428168421
2002-12-18,83.44700622885665
2002-12-19,83.12726893810591
2002-12-20,83.69750891708118
2002-12-23,84.28869717933682
2002-12-24,83.65249248494105
2002-12-25,83.65249248494105
2002-12-26,83.7156471403278
2002-12-27,82.25002049167118
2002-12-30,81.39171282645998
2002-12-31,81.53168501857311
2003-01-01,81.53168501857311
2003-01-02,84.86918911693112
2003-01-03,84.24917903628847
2003-01-06,85.34919733544874
2003-01-07,85.47733332580654
2003-01-08,84.7460629238461
2003-01-09,85.71071668429549
2003-01-10,85.64376949617915
2003-01-13,85.4329496896829
2003-01-14,85.47048429223743
2003-01-15,84.68916498696504
2003-01-16,84.38456476881288
2003-01-17,82.21011574121589
2003-01-20,82.02870455707814
2003-01-21,80.88378168164616
2003-01-22,80.16384182182851
2003-01-23,80.62813120030337
2003-01-24,78.29832579667594
2003-01-27,76.72671901879943
2003-01-28,77.58600085099359
2003-01-29,77.85723607616056
2003-01-30,77.29157142467801
2003-01-31,78.04117952501453
2003-02-03,77.68826903098025
2003-02-04,76.370157950802
2003-02-05,76.22941428864438
2003-02-06,75.68306433882583
2003-02-07,74.80863092741158
2003-02-10,75.60380832188288
2003-02-11,75.77560222350495
2003-02-12,74.51044731700073
2003-02-13,73.50367239498631
2003-02-14,74.6790593477184
2003-02-17,75.11294567686504
2003-02-18,76.95891528954732
2003-02-19,75.71836097749124
2003-02-20,75.27425417578158
2003-02-21,76.07933317608968
2003-02-24,75.09852099206931
2003-02-25,75.61844732765643
2003-02-26,74.57805179772471
2003-02-27,75.71627279230644
2003-02-28,75.74749889582367
2003-03-03,74.78516583063133
2003-03-04,73.51990259088258
2003-03-05,72.95217330427559
2003-03-06,72.48579017482069
2003-03-07,72.24870215433326
2003-03-10,70.63816587364012
2003-03-11,70.03915667374007
2003-03-12,69.9739253184134
2003-03-13,73.27933726717555
2003-03-14,74.02549132338942
2003-03-17,76.86897193246509
2003-03-18,78.11002267751478
2003-03-19,78.35186213781482
2003-03-20,78.65773405588405
2003-03-21,80.70145988280483
2003-03-24,77.4828629174716
2003-03-25,78.2455464402286
2003-03-26,77.86470180237306
2003-03-27,77.6872969682022
2003-03-28,77.40692789846932
2003-03-31,75.47441226683156
2003-04-01,76.24812605774417
2003-04-02,78.88537532603037
2003-04-03,79.02523358912565
2003-04-04,78.92066292962386
2003-04-07,80.03179424265582
2003-04-08,79.11220326282962
2003-04-09,78.37602075915521
2003-04-10,77.62541346963759
2003-04-11,78.03484615565466
2003-04-14,79.0545031099635
2003-04-15,79.72174603658073
2003-04-16,78.8395665874144
2003-04-17,79.87533732937597
2003-04-18,79.87533732937597
2003-04-21,80.73346268723924
2003-04-22,81.33382432798798
2003-04-23,82.36253364556399
2003-04-24,81.29446211507906
2003-04-25,80.35351615265003
2003-04-28,81.96057255960721
2003-04-29,82.28392695940175
2003-04-30,81.94097064246253
2003-05-01,81.32961770576922
2003-05-02,83.55065264849557
2003-05-05,83.78989209856529
2003-05-06,83.91369346836159
2003-05-07,83.34405485549105
2003-05-08,81.9297259790986
2003-05-09,82.80235677662611
2003-05-12,83.57368873091802
2003-05-13,83.85512473289674
2003-05-14,84.34039936977467
2003-05-15,85.24393460351003
2003-05-16,84.20879205711495
2003-05-19,81.42554618756967
2003-05-20,81.4963985863911
2003-05-21,81.56095732105943
2003-05-22,82.61305153098725
2003-05-23,82.42130691294587
2003-05-26,81.82665291776979
2003-05-27,83.74566405244963
2003-05-28,85.18499531366237
2003-05-29,84.95507509653903
2003-05-30,87.03540105233681
2003-06-02,87.7698156436754
2003-06-03,87.69134337414326
2003-06-04,89.84401611071353
2003-06-05,90.0619760936385
2003-06-06,90.44976467870043
2003-06-09,87.88337366720918
2003-06-10,89.40333106514358
2003-06-11,90.13519061542888
2003-06-12,90.63493332634367
2003-06-13,88.59184967751477
2003-06-16,89.75689382962102
2003-06-17,90.4323022795404
2003-06-18,91.38810677254551
2003-06-19,89.9443094753902
2003-06-20,90.15778391972766
2003-06-23,88.74119830419262
2003-06-24,88.94446530098574
2003-06-25,89.10906467676108
2003-06-26,91.21782369056712
2003-06-27,91.16252696347195
2003-06-30,90.51657123631993
2003-07-01,90.12712296789333
2003-07-02,92.7860865498713
2003-07-03,92.28425812254318
2003-07-04,92.5413339095204
2003-07-07,95.67627808875466
2003-07-08,97.70956153455681
2003-07-09,97.91279275571642
2003-07-10,95.82312266636947
2003-07-11,96.97953819376767
2003-07-14,98.41106816431585
2003-07-15,97.94528476153788
2003-07-16,97.05942775399167
2003-07-17,94.7180850279267
2003-07-18,95.44711409913565
2003-07-21,93.26876344303692
2003-07-22,94.318546678433
2003-07-23,94.16290441470206
2003-07-24,93.42507473446513
2003-07-25,93.80229904102318
2003-07-28,95.1399985568933
2003-07-29,94.667815301262
2003-07-30,95.17766548662523
2003-07-31,96.7372538366821
2003-08-01,95.59829081136513
2003-08-04,94.25029620581537
2003-08-05,92.83235422554829
2003-08-06,91.92455468978899
2003-08-07,91.75731659664129
2003-08-08,92.5073057549834
2003-08-11,93.49503720521243
2003-08-12,95.22116605344382
2003-08-13,95.39157802368331
2003-08-14,96.19506539421161
2003-08-15,96.41916471255772
2003-08-18,99.08265217112594
2003-08-19,101.12869137780703
2003-08-20,101.18132785345283
2003-08-21,103.86383287436979
2003-08-22,103.38027239053945
2003-08-25,102.45006444698227
2003-08-26,103.10191302157573
2003-08-27,103.99162690521634
2003-08-28,105.16084829458794
2003-08-29,105.10074259373455
2003-09-01,105.19423261490725
2003-09-02,107.83285669438067
2003-09-03,108.83036996072941
2003-09-04,108.66825640171861
2003-09-05,106.91166604910433
2003-09-08,107.99084558222772
2003-09-09,106.51811726649589
2003-09-10,103.63776233138722
2003-09-11,104.74005715182102
2003-09-12,103.96596387238259
2003-09-15,103.69996486847319
2003-09-16,106.37504987730533
2003-09-17,106.07628466288196
2003-09-18,106.71145626769207
2003-09-19,106.17508133362963
2003-09-22,103.57681905781948
2003-09-23,104.60732916134829
2003-09-24,102.35160804602475
2003-09-25,99.90256484727357
2003-09-26,98.48313512832426
2003-09-29,99.16154473734275
2003-09-30,97.6131081430657
2003-10-01,99.0735169716498
2003-10-02,100.20437807704837
2003-10-03,102.46353067886729
2003-10-06,103.15114596501095
2003-10-07,103.08968131260976
2003-10-08,102.06052382034602
2003-10-09,103.67087175068839
2003-10-10,103.04090762419642
2003-10-13,105.53271414858727
2003-10-14,106.03135668637965
2003-10-15,105.77021093702308
2003-10-16,105.87748962796817
2003-10-17,104.60547157647686
2003-10-20,104.57287670714746
2003-10-21,105.37531426708448
2003-10-22,102.4653182860285
2003-10-23,101.83498343094992
2003-10-24,101.07627512498152
2003-10-27,103.03344082960503
2003-10-28,105.72811870593499
2003-10-29,106.84083108696161
2003-10-30,106.72282405464252
2003-10-31,107.11140170170265
2003-11-03,110.24298280641257
2003-11-04,110.11547346278715
2003-11-05,110.55165709126847
2003-11-06,111.63455546475383
2003-11-07,111.44447223644907
2003-11-10,109.50975141587293
2003-11-11,108.51295552650308
2003-11-12,109.93071038445949
2003-11-13,109.45623378561257
2003-11-14,107.20993201257934
2003-11-17,105.7223949868706
2003-11-18,103.9035381629615
2003-11-19,104.16330200707702
2003-11-20,103.7657813052362
2003-11-21,103.89260237301718
2003-11-24,107.66069599978128
2003-11-25,108.20507270414363
2003-11-26,107.7166044309147
2003-11-27,107.91129738347753
2003-11-28,107.68811830639521
2003-12-01,109.38224655418213
2003-12-02,108.1019206235438
2003-12-03,106.7836061182288
2003-12-04,106.73689253703198
2003-12-05,105.27149489697015
2003-12-08,105.25675629486341
2003-12-09,103.66858531995521
2003-12-10,102.18745809185583
2003-12-11,105.2982457445413
2003-12-12,105.06776014288323
2003-12-15,102.97797928954715
2003-12-16,102.95729142423009
2003-12-17,102.82498326639586
2003-12-18,104.3207351704992
2003-12-19,104.57198032433416
2003-12-22,104.66706584361616
2003-12-23,105.47301606673565
2003-12-24,104.9333077626874
2003-12-25,104.9333077626874
2003-12-26,105.43341791517848
2003-12-29,106.70817107154366
2003-12-30,106.62429691878049
2003-12-31,104.93592268710546
2004-01-01,104.93592268710546
2004-01-02,105.71226607294624
2004-01-05,106.60173560623427
2004-01-06,106.15792765711934
2004-01-07,107.06795732148476
2004-01-08,107.65453289233625
2004-01-09,106.18286702661459
2004-01-12,107.53346477539182
2004-01-13,107.16338498938669
2004-01-14,108.65342600331094
2004-01-15,109.43313581458742
2004-01-16,112.3561871253827
2004-01-19,112.5849748988262
2004-01-20,112.23660256416582
2004-01-21,111.80944350786103
2004-01-22,110.2585405326238
2004-01-23,110.90161285639462
2004-01-26,112.69539188061052
2004-01-27,111.1928321290751
2004-01-28,109.226676184839
2004-01-29,110.23953729857966
2004-01-30,110.37613158975952
2004-02-02,110.22564071066988
2004-02-03,109.05008405685689
2004-02-04,106.82224885497804
2004-02-05,106.78652918671014
2004-02-06,108.48866689540753
2004-02-09,109.28761180220445
2004-02-10,110.22014381591823
2004-02-11,111.2948884932275
2004-02-12,109.38058576620263
2004-02-13,108.71361574374897
2004-02-16,108.79792923047472
2004-02-17,109.88567384439148
2004-02-18,109.4091227390862
2004-02-19,109.1865059241588
2004-02-20,109.38276360225116
2004-02-23,107.95528534531361
2004-02-24,107.31358958670056
2004-02-25,109.46743092979281
2004-02-26,111.464674760922
2004-02-27,111.85646923744062
2004-03-01,113.94192480626609
2004-03-02,114.94087301467796
2004-03-03,116.46103412443736
2004-03-04,117.22501312206995
2004-03-05,115.5805483053631
2004-03-08,115.04921062401651
2004-03-09,113.18484036839784
2004-03-10,112.6559445240827
2004-03-11,111.35558744947508
2004-03-12,114.10821725045118
2004-03-15,111.1905757540126
2004-03-16,110.17975855338138
2004-03-17,113.43663963202499
2004-03-18,111.40632183774537
2004-03-19,111.31952988392221
2004-03-22,108.78005097901463
2004-03-23,109.56649775161635
2004-03-24,109.65680815765495
2004-03-25,112.67034545884549
2004-03-26,113.74383945584637
2004-03-29,114.96490311866788
2004-03-30,115.99051619132432
2004-03-31,114.93890874551883
2004-04-01,115.17727354310179
2004-04-02,118.28603381974993
2004-04-05,120.05674445371298
2004-04-06,118.66022233754681
2004-04-07,117.83340684458008
2004-04-08,117.83519782793194
2004-04-09,117.83519782793194
2004-04-12,118.22769806048208
2004-04-13,117.27394279113788
2004-04-14,116.1812487137836
2004-04-15,115.91323901972687
2004-04-16,115.80098398757393
2004-04-19,116.41294954821917
2004-04-20,115.31061512384679
2004-04-21,116.65097797592368
2004-04-22,118.79785888844869
2004-04-23,118.56243812404645
2004-04-26,118.36212872386652
2004-04-27,117.67038370685445
2004-04-28,115.44994623977132
2004-04-29,112.63286413179588
2004-04-30,110.79806527230527
2004-05-03,112.18035463027651
2004-05-04,112.04736977417328
2004-05-05,111.95594596066219
2004-05-06,110.88097547998305
2004-05-07,109.52210212520657
2004-05-10,107.72007602467757
2004-05-11,110.23206226240981
2004-05-12,109.24550841927946
2004-05-13,109.65546167556852
2004-05-14,109.05138381567329
2004-05-17,106.31891166747185
2004-05-18,107.95376863522603
2004-05-19,107.38696425012613
2004-05-20,108.29303174522052
2004-05-21,108.19402536137368
2004-05-24,109.85089469084515
2004-05-25,111.21997657050187
2004-05-26,111.92069648989792
2004-05-27,110.78013960958369
2004-05-28,111.2959434703937
2004-05-31,111.36397936368326
2004-06-01,111.82091619646525
2004-06-02,111.5433532017
2004-06-03,109.71978685447121
2004-06-04,110.72986140752987
2004-06-07,111.9913306797717
2004-06-08,112.13762545169457
2004-06-09,111.94410733051504
2004-06-10,111.87351200106062
2004-06-11,112.59743368082
2004-06-14,109.93212019747193
2004-06-15,111.76560780475059
2004-06-16,112.77905329483255
2004-06-17,112.60340840960075
2004-06-18,112.10367457511727
2004-06-21,112.11478320973495
2004-06-22,112.90465905514228
2004-06-23,114.30411026550647
2004-06-24,113.48850812958446
2004-06-25,114.91017743293435
2004-06-28,113.84343945256298
2004-06-29,115.18063150251665
2004-06-30,115.7458341489345
2004-07-01,114.29594747504278
2004-07-02,112.93789757030835
2004-07-05,113.14366303987637
2004-07-06,111.38252821256528
2004-07-07,110.71428301417758
2004-07-08,108.66352156885755
2004-07-09,109.20270756926445
2004-07-12,108.60097411480022
2004-07-13,109.39290856765986
2004-07-14,108.41643180232448
2004-07-15,108.89835600109899
2004-07-16,107.46462028547539
2004-07-19,107.3290267648242
2004-07-20,109.28021011148067
2004-07-21,107.7531967671503
2004-07-22,107.15083851973776
2004-07-23,107.07572862782177
2004-07-26,105.54718864255081
