Date,WORLD ex UK SMALL CAP
2001-05-08,110.27728163280328
2001-05-09,109.99890434870419
2001-05-10,110.42504636749689
2001-05-11,110.81812297648204
2001-05-14,110.43715591988557
2001-05-15,110.38148903426502
2001-05-16,110.1436556357024
2001-05-17,111.741457213605
2001-05-18,112.31136383724605
2001-05-21,113.78358869462384
2001-05-22,114.94651654107001
2001-05-23,115.16754388606186
2001-05-24,115.73865486604824
2001-05-25,115.55690501548568
2001-05-28,115.01592994287851
2001-05-29,115.39977750162628
2001-05-30,113.66157425997062
2001-05-31,114.84135606631006
2001-06-01,115.64462833039596
2001-06-04,116.09169812710334
2001-06-05,116.79911192472358
2001-06-06,116.53336870027489
2001-06-07,116.62898601633026
2001-06-08,116.75512766628371
2001-06-11,116.91263436025592
2001-06-12,115.17425958065321
2001-06-13,115.08971708215365
2001-06-14,113.3004802685847
2001-06-15,112.21144021571783
2001-06-18,111.40665315607119
2001-06-19,111.54731327471785
2001-06-20,111.87091623681705
2001-06-21,112.09043042939848
2001-06-22,111.76973163442179
2001-06-25,110.93024936772427
2001-06-26,111.65419418073691
2001-06-27,111.80803387317465
2001-06-28,113.038877658772
2001-06-29,115.1816032218406
2001-07-02,113.85741181343411
2001-07-03,113.77202151351875
2001-07-04,113.56180025557589
2001-07-05,114.03802428323726
2001-07-06,111.77066024646729
2001-07-09,110.75925887896206
2001-07-10,109.9958464403616
2001-07-11,108.91428953690787
2001-07-12,111.23161883592212
2001-07-13,111.56659748337222
2001-07-16,110.58933190113738
2001-07-17,111.03124636685327
2001-07-18,108.60938677911803
2001-07-19,109.42165437737049
2001-07-20,109.0470473517877
2001-07-23,108.09043651591985
2001-07-24,106.89954942046651
2001-07-25,106.59183865070354
2001-07-26,107.44942203113605
2001-07-27,108.0441903903373
2001-07-30,107.28523247024312
2001-07-31,107.72014617518664
2001-08-01,107.951824705121
2001-08-02,108.56387577293022
2001-08-03,107.94202285692812
2001-08-06,107.95826405333995
2001-08-07,108.30730602477362
2001-08-08,107.66480765554181
2001-08-09,106.0010397976104
2001-08-10,105.67243757663988
2001-08-13,105.2227958896092
2001-08-14,106.02551721807184
2001-08-15,105.32893325691681
2001-08-16,105.27505215741455
2001-08-17,104.34848233028926
2001-08-20,104.2392438177134
2001-08-21,104.07698662336082
2001-08-22,103.96440214651034
2001-08-23,104.18947679090319
2001-08-24,104.72336595682852
2001-08-27,105.07866261591418
2001-08-28,104.33967240825541
2001-08-29,104.09189132964931
2001-08-30,103.28735036889856
2001-08-31,103.01325478867635
2001-09-03,102.3625093029371
2001-09-04,103.8843266156189
2001-09-05,103.1032895278728
2001-09-06,101.91931579664622
2001-09-07,99.64033279850194
2001-09-10,98.07891637614934
2001-09-11,96.54853724116417
2001-09-12,94.54126945193434
2001-09-13,94.74208629848444
2001-09-14,93.88847437734248
2001-09-17,90.0877898770898
2001-09-18,89.72777955827284
2001-09-19,88.60620752366131
2001-09-20,86.38680055155879
2001-09-21,85.2205142606234
2001-09-24,86.91073578299813
2001-09-25,87.22267956400614
2001-09-26,87.08595425919559
2001-09-27,87.18806781727193
2001-09-28,90.11250864758088
2001-10-01,88.85152382871352
2001-10-02,89.61312862823124
2001-10-03,90.85860227432913
2001-10-04,92.83903464386665
2001-10-05,92.00823302641673
2001-10-08,91.55132195747451
2001-10-09,91.23621563252418
2001-10-10,93.5489444849279
2001-10-11,96.64063377422438
2001-10-12,96.10124690821475
2001-10-15,96.01712065705269
2001-10-16,96.90173215493184
2001-10-17,96.20756292938007
2001-10-18,95.60206622387358
2001-10-19,96.43002787397317
2001-10-22,97.8471635935986
2001-10-23,98.33717147618273
2001-10-24,98.4072842486804
2001-10-25,99.41541838127092
2001-10-26,100.33614055243318
2001-10-29,97.94296908230437
2001-10-30,95.86442197132986
2001-10-31,97.22697327400763
2001-11-01,97.6253592449767
2001-11-02,97.69986846776355
2001-11-05,99.19162535370535
2001-11-06,100.17126897775755
2001-11-07,99.85664951910664
2001-11-08,100.49771965894483
2001-11-09,99.84791210336029
2001-11-12,99.70561647773246
2001-11-13,102.22796752807444
2001-11-14,102.883914444512
2001-11-15,102.82745167698037
2001-11-16,102.90905579577576
2001-11-19,105.00980386020086
2001-11-20,103.90058765553479
2001-11-21,104.25811432295863
2001-11-22,104.10366765305778
2001-11-23,105.11510363181995
2001-11-26,105.76656742149359
2001-11-27,105.56085770723611
2001-11-28,103.63322681295764
2001-11-29,104.53552857145395
2001-11-30,103.69757366895651
2001-12-03,103.10952805813545
2001-12-04,104.55134538202387
2001-12-05,107.30238267982506
2001-12-06,107.51185975416061
2001-12-07,107.15164020610926
2001-12-10,106.12512849587729
2001-12-11,106.00133193465851
2001-12-12,105.5694800374138
2001-12-13,103.91682428366148
2001-12-14,103.13378410327799
2001-12-17,103.49078806314972
2001-12-18,104.35626879595755
2001-12-19,104.04282524511885
2001-12-20,103.16540291824973
2001-12-21,105.37676807254678
2001-12-24,106.59079246995026
2001-12-25,106.62428502524064
2001-12-26,107.02432165919741
2001-12-27,107.0652787263081
2001-12-28,108.35448576461282
2001-12-31,106.86460014219588
2002-01-01,106.86511957005095
2002-01-02,105.52426520709197
2002-01-03,107.24266754654624
2002-01-04,108.85888767055938
2002-01-07,108.57430500289558
2002-01-08,108.66075711204464
2002-01-09,108.73561050040136
2002-01-10,108.0367254192885
2002-01-11,107.543510883403
2002-01-14,105.84710839452457
2002-01-15,106.10226209418738
2002-01-16,105.42356263432741
2002-01-17,106.23941722903342
2002-01-18,105.17663603120626
2002-01-21,105.34853864739854
2002-01-22,104.58722688506664
2002-01-23,105.45012950389817
2002-01-24,106.60020463880915
2002-01-25,107.89434501122946
2002-01-28,108.54969883931591
2002-01-29,107.42485437089704
2002-01-30,107.7987771542528
2002-01-31,108.56961705860023
2002-02-01,108.2185805055042
2002-02-04,106.16521611761458
2002-02-05,105.09100939567006
2002-02-06,104.1406142282548
2002-02-07,103.57803119358793
2002-02-08,104.57307186295735
2002-02-11,105.09205143738596
2002-02-12,105.63745072331398
2002-02-13,106.83420683829118
2002-02-14,106.75714672845524
2002-02-15,105.93054584494232
2002-02-18,106.26696418527352
2002-02-19,104.0255961710397
2002-02-20,104.95308879750031
2002-02-21,104.32546404930906
2002-02-22,104.13517311050825
2002-02-25,105.3332797884915
2002-02-26,106.25609827408007
2002-02-27,107.33771582007768
2002-02-28,107.04006075554729
2002-03-01,108.80429365718796
2002-03-04,111.21292413570879
2002-03-05,111.00590520128443
2002-03-06,111.53853384792576
2002-03-07,111.97979379365296
2002-03-08,113.31919880123282
2002-03-11,113.86788782574612
2002-03-12,113.4045205020838
2002-03-13,112.04392348251693
2002-03-14,111.73718723757491
2002-03-15,112.07990511478931
2002-03-18,112.84445052909298
2002-03-19,113.33657104770366
2002-03-20,112.2763500680611
2002-03-21,113.21553781521878
2002-03-22,113.11713741373447
2002-03-25,112.25983465053311
2002-03-26,112.84106802925335
2002-03-27,114.20015163447258
2002-03-28,114.5868770093608
2002-03-29,114.39502584353646
2002-04-01,113.3008070237125
2002-04-02,112.60072262615499
2002-04-03,112.28237563691025
2002-04-04,112.45894370216874
2002-04-05,112.97681737695795
2002-04-08,113.97713829459781
2002-04-09,113.61033601406386
2002-04-10,114.61175360339034
2002-04-11,112.94472582332119
2002-04-12,114.41543942641754
2002-04-15,114.19400548370851
2002-04-16,115.7746071215206
2002-04-17,115.29315422508007
2002-04-18,115.02321099055723
2002-04-19,115.06752375884659
2002-04-22,114.2992215023554
2002-04-23,114.16097018225608
2002-04-24,113.5704532572247
2002-04-25,112.92090081542285
2002-04-26,111.98435473704343
2002-04-29,111.17463673119711
2002-04-30,112.2837616320808
2002-05-01,112.08955483901056
2002-05-02,112.50938385641079
2002-05-03,111.29706779613457
2002-05-06,109.56145623573795
2002-05-07,108.83562846689277
2002-05-08,111.28774886689966
2002-05-09,110.56093926326882
2002-05-10,109.178104179437
2002-05-13,110.16818935221174
2002-05-14,112.75776008152945
2002-05-15,112.72502832148169
2002-05-16,112.12085554988721
2002-05-17,111.53332647407505
2002-05-20,110.8865865443514
2002-05-21,110.47069809431757
2002-05-22,109.57984353390889
2002-05-23,111.05161874793592
2002-05-24,110.19971573991498
2002-05-27,110.62277248614845
2002-05-28,109.6091136459577
2002-05-29,108.40453183772824
2002-05-30,107.61715794264252
2002-05-31,108.07092335633027
2002-06-03,106.2131612947234
2002-06-04,105.03372652261204
2002-06-05,105.73180192746352
2002-06-06,103.92860633134859
2002-06-07,103.99363212596506
2002-06-10,103.95329265035647
2002-06-11,103.10581835778149
2002-06-12,102.22210853777288
2002-06-13,101.06593971167963
2002-06-14,100.34048012158345
2002-06-17,101.94788878247186
2002-06-18,101.62932427958967
2002-06-19,99.71919186479481
2002-06-20,98.46451054653728
2002-06-21,97.98715479336839
2002-06-24,96.87760172776166
2002-06-25,96.71209359384473
2002-06-26,94.51026475261952
2002-06-27,96.07739396195993
2002-06-28,96.98585089477832
2002-07-01,95.725874513137
2002-07-02,93.7286720684819
2002-07-03,93.83525365744859
2002-07-04,93.86605562099578
2002-07-05,96.32876518545207
2002-07-08,94.63158551965374
2002-07-09,93.73588089710138
2002-07-10,92.61934929375794
2002-07-11,91.61583534816342
2002-07-12,91.34545417565575
2002-07-15,88.96606531239735
2002-07-16,87.99698367066522
2002-07-17,88.24155290305293
2002-07-18,87.24327369923556
2002-07-19,85.07164307606185
2002-07-22,83.77954323544999
2002-07-23,82.69418021568717
2002-07-24,83.79791762753756
2002-07-25,83.32938337362037
2002-07-26,83.85542830769748
2002-07-29,87.53318274268962
2002-07-30,87.41887296839256
2002-07-31,87.08541089070181
2002-08-01,85.97551499411124
2002-08-02,83.81097532701563
2002-08-05,81.9680142391947
2002-08-06,84.38653740210256
2002-08-07,84.75829971779234
2002-08-08,85.95645404267313
2002-08-09,86.30697556012372
2002-08-12,85.67076532527072
2002-08-13,84.49403503347826
2002-08-14,85.31036777782263
2002-08-15,86.58000477701691
2002-08-16,86.85739743566255
2002-08-19,87.99448918242474
2002-08-20,87.63077855221437
2002-08-21,88.23140225612352
2002-08-22,89.589281465026
2002-08-23,88.50460603222547
2002-08-26,89.5529764122713
2002-08-27,88.05530224284703
2002-08-28,86.62609921536193
2002-08-29,86.45282463456951
2002-08-30,86.54709018165764
2002-09-02,86.075359167319
2002-09-03,83.24316077999302
2002-09-04,83.89556600912545
2002-09-05,83.12515424299859
2002-09-06,84.66527203960145
2002-09-09,85.31601229426538
2002-09-10,86.11143458882013
2002-09-11,86.36787760246517
2002-09-12,85.05790909228384
2002-09-13,84.67937044940547
2002-09-16,84.53119789887396
2002-09-17,84.15047350220593
2002-09-18,82.75818096825606
2002-09-19,81.14213166504788
2002-09-20,80.66113968149081
2002-09-23,79.25684161808971
2002-09-24,78.73882046483051
2002-09-25,79.86635687927811
2002-09-26,81.16083716700301
2002-09-27,80.60525024557741
2002-09-30,79.32591793947316
2002-10-01,79.85921227048134
2002-10-02,78.8347510461278
2002-10-03,77.67933494776658
2002-10-04,76.64085238791971
2002-10-07,74.39206089854213
2002-10-08,74.78819420064586
2002-10-09,72.50081303573552
2002-10-10,73.74276393240366
2002-10-11,75.50441391961625
2002-10-14,75.67851421537254
2002-10-15,78.64438262662587
2002-10-16,77.5515095244116
2002-10-17,80.10399807341409
2002-10-18,80.40824037701293
2002-10-21,81.25181318550672
2002-10-22,79.82331297930097
2002-10-23,80.54884684896618
2002-10-24,80.26984061661888
2002-10-25,80.84658188346859
2002-10-28,80.280021443712
2002-10-29,79.70185947700273
2002-10-30,80.59279153540486
2002-10-31,80.17453061371707
2002-11-01,80.8745138393196
2002-11-04,81.74644105850219
2002-11-05,81.52516100169777
2002-11-06,82.49571845985201
2002-11-07,80.55915691188525
2002-11-08,79.49523619801863
2002-11-11,78.06776771882515
2002-11-12,78.67981174787036
2002-11-13,78.59897042645554
2002-11-14,79.7769988508738
2002-11-15,79.9386141567379
2002-11-18,79.2099666832019
2002-11-19,78.23522743034886
2002-11-20,79.82034383370875
2002-11-21,81.81451618883864
2002-11-22,82.39206001231665
2002-11-25,83.75575293526472
2002-11-26,82.73675863478026
2002-11-27,84.60598142981166
2002-11-28,84.68531858980063
2002-11-29,84.55017794080298
2002-12-02,84.56274685142506
2002-12-03,82.93199440483136
2002-12-04,81.79679299368611
2002-12-05,81.20673132450382
2002-12-06,80.85528933284404
2002-12-09,79.22153877581523
2002-12-10,79.98408372634371
2002-12-11,80.03331119652209
2002-12-12,79.72690528857444
2002-12-13,78.47239863620547
2002-12-16,79.24758225657268
2002-12-17,78.31268704076156
2002-12-18,77.13325403248666
2002-12-19,77.09090594927818
2002-12-20,77.4509679950151
2002-12-23,77.75907139413677
2002-12-24,77.40478775381945
2002-12-25,77.44688189667569
2002-12-26,77.69668277153703
2002-12-27,76.75668705998974
2002-12-30,76.335931856683
2002-12-31,76.37605135150913
2003-01-01,76.37605135150913
2003-01-02,78.64231340051273
2003-01-03,78.4199722463731
2003-01-06,79.38403483916294
2003-01-07,79.29787733952455
2003-01-08,78.61881027651494
2003-01-09,79.0412793915977
2003-01-10,79.02891811261286
2003-01-13,79.05562937076225
2003-01-14,79.33370166732884
2003-01-15,78.9920648301358
2003-01-16,78.87064239749834
2003-01-17,77.4535031076214
2003-01-20,77.22287162315733
2003-01-21,76.61301202244013
2003-01-22,75.89560769375574
2003-01-23,76.28635261739572
2003-01-24,74.87948220694261
2003-01-27,73.36308993323581
2003-01-28,73.57912033066782
2003-01-29,73.41923322326895
2003-01-30,73.28460622314951
2003-01-31,73.6758268146157
2003-02-03,73.73024205063771
2003-02-04,72.83187219895929
2003-02-05,72.83710997638885
2003-02-06,72.42848190849244
2003-02-07,71.83576089095958
2003-02-10,72.19530855544365
2003-02-11,72.42882764358075
2003-02-12,71.8018974153454
2003-02-13,71.03430734281505
2003-02-14,71.85961772532785
2003-02-17,72.52853021630806
2003-02-18,73.80427568951673
2003-02-19,72.98335692696726
2003-02-20,72.51463187057595
2003-02-21,72.7188466270476
2003-02-24,72.25987878648405
2003-02-25,72.04275719580251
2003-02-26,71.38924247521524
2003-02-27,71.97116738324048
2003-02-28,72.15811869137372
2003-03-03,71.79554151148052
2003-03-04,70.90777403039799
2003-03-05,70.41500277122134
2003-03-06,69.96844470671708
2003-03-07,69.32733163037027
2003-03-10,67.97175009843451
2003-03-11,67.35709666050641
2003-03-12,67.17755936533403
2003-03-13,69.31371286697633
2003-03-14,70.18232089960976
2003-03-17,71.72328605349976
2003-03-18,72.83928890021008
2003-03-19,73.15230655494925
2003-03-20,73.50931163120936
2003-03-21,74.86783185891855
2003-03-24,73.09851791664298
2003-03-25,73.39865689780774
2003-03-26,73.47989865321058
2003-03-27,73.30257965208814
2003-03-28,73.02011731085244
2003-03-31,71.40008187294882
2003-04-01,71.90352876846788
2003-04-02,73.8148142310342
2003-04-03,74.00831578595954
2003-04-04,74.24484503341839
2003-04-07,75.55486377434096
2003-04-08,74.85514155876558
2003-04-09,74.3779293251692
2003-04-10,73.82301398295745
2003-04-11,74.15262383463515
2003-04-14,74.58384756730507
2003-04-15,75.24928346430181
2003-04-16,74.8131957403055
2003-04-17,75.41184439917906
2003-04-18,75.46711679988344
2003-04-21,76.04964281845555
2003-04-22,76.23028680408257
2003-04-23,77.00854711586167
2003-04-24,76.24259743443778
2003-04-25,75.52595498051406
2003-04-28,76.52064857541691
2003-04-29,76.8193824943669
2003-04-30,76.83741403214802
2003-05-01,76.56697322931913
2003-05-02,77.91949295615655
2003-05-05,78.20843466855021
2003-05-06,78.49262774417446
2003-05-07,78.4152220778189
2003-05-08,77.32436771113863
2003-05-09,77.86782117563045
2003-05-12,78.35333800353843
2003-05-13,78.61130512042598
2003-05-14,79.06869004331588
2003-05-15,79.59021868143347
2003-05-16,79.07034831653189
2003-05-19,76.87883361086506
2003-05-20,77.01068506661787
2003-05-21,76.7512676253814
2003-05-22,77.61441236618745
2003-05-23,77.52360869401295
2003-05-26,77.1388314507246
2003-05-27,78.06226090012227
2003-05-28,79.12413214871694
2003-05-29,79.01923275978999
2003-05-30,80.27157454046993
2003-06-02,81.2253822227627
2003-06-03,81.1688131051109
2003-06-04,82.61296271382506
2003-06-05,82.86262761725934
2003-06-06,83.51254699484004
2003-06-09,82.07514347705418
2003-06-10,83.09644537946906
2003-06-11,83.6335121601788
2003-06-12,84.0562738050461
2003-06-13,82.87326351041423
2003-06-16,83.43849548768857
2003-06-17,84.11690475771049
2003-06-18,84.88616563131625
2003-06-19,83.98096337245622
2003-06-20,84.30526565175384
2003-06-23,83.7294385121073
2003-06-24,83.46322644237821
2003-06-25,83.76825806091466
2003-06-26,84.85465062737208
2003-06-27,85.30333156824247
2003-06-30,84.86999175097135
2003-07-01,84.67367319220389
2003-07-02,86.79803133861961
2003-07-03,86.45344285118492
2003-07-04,86.68976290523645
2003-07-07,89.1793060048782
2003-07-08,90.37008982885985
2003-07-09,90.46401903751142
2003-07-10,89.21518980670734
2003-07-11,89.64734235041433
2003-07-14,90.95473046587453
2003-07-15,90.74177360679803
2003-07-16,90.12799336556937
2003-07-17,88.33257276837372
2003-07-18,88.7275007849713
2003-07-21,87.34872713925637
2003-07-22,87.7270422723941
2003-07-23,87.84912939425227
2003-07-24,87.61364365963213
2003-07-25,87.71171159144832
2003-07-28,88.86361141637391
2003-07-29,88.54226694487575
2003-07-30,88.8016011448461
2003-07-31,89.87753366311095
2003-08-01,89.58239785453816
2003-08-04,88.51934784031556
2003-08-05,87.53302347650171
2003-08-06,86.65199763210396
2003-08-07,86.62648475667498
2003-08-08,87.34571247437493
2003-08-11,88.15421708350854
2003-08-12,89.39398944788663
2003-08-13,89.7842474654944
2003-08-14,90.58431503506249
2003-08-15,90.79924181228078
2003-08-18,92.87452967057388
2003-08-19,94.48331029618436
2003-08-20,94.7515607792514
2003-08-21,96.94386670855589
2003-08-22,96.94089180715721
2003-08-25,96.31084024114945
2003-08-26,96.61745073492828
2003-08-27,97.07366964335316
2003-08-28,97.70661171342584
2003-08-29,98.02933693294274
2003-09-01,98.78516586833504
2003-09-02,100.55544582140138
2003-09-03,101.55223754608379
2003-09-04,101.12307124742567
2003-09-05,99.82063557771316
2003-09-08,100.39988857155373
2003-09-09,99.65952176223101
2003-09-10,97.71132427590965
2003-09-11,98.19573233791445
2003-09-12,97.77745013182803
2003-09-15,97.74204648396315
2003-09-16,99.91109430248969
2003-09-17,99.84994775105152
2003-09-18,100.35905743186649
2003-09-19,100.21489640930959
2003-09-22,98.23584008506711
2003-09-23,98.79000125011244
2003-09-24,97.52190113987278
2003-09-25,95.60251906416372
2003-09-26,94.80133364450496
2003-09-29,95.05587574352295
2003-09-30,94.0658102563124
2003-10-01,95.10263255725518
2003-10-02,96.4200113651421
2003-10-03,98.33561606403806
2003-10-06,98.7612871908565
2003-10-07,98.69055483218682
2003-10-08,97.99215511326528
2003-10-09,99.36642664343493
2003-10-10,99.17903115899887
2003-10-13,100.96168204053627
2003-10-14,101.31517779363702
2003-10-15,101.51356463716525
2003-10-16,101.73943078451452
2003-10-17,101.33425405695941
2003-10-20,101.42179385734597
2003-10-21,101.81513728028244
2003-10-22,99.64895843750969
2003-10-23,97.95402021135978
2003-10-24,97.77536448857938
2003-10-27,99.44035495181157
2003-10-28,101.52873352794609
2003-10-29,102.58449099595242
2003-10-30,102.62939675297189
2003-10-31,102.59278040169056
2003-11-03,104.64681952013896
2003-11-04,105.01595032945292
2003-11-05,105.1256520039278
2003-11-06,105.53722489730453
2003-11-07,105.63209543619125
2003-11-10,104.48947068744177
2003-11-11,102.99355654229807
2003-11-12,103.4783932039486
2003-11-13,103.42721969957725
2003-11-14,101.83569649507204
2003-11-17,99.57701994076437
2003-11-18,98.5135028662586
2003-11-19,98.17639264486368
2003-11-20,98.21894125218648
2003-11-21,98.39783455270252
2003-11-24,100.89338790026298
2003-11-25,101.58287337850163
2003-11-26,101.5355406017283
2003-11-27,101.79532618080435
2003-11-28,101.35607501653462
2003-12-01,102.79574761863256
2003-12-02,102.02728076963304
2003-12-03,101.44857207169929
2003-12-04,101.57122956120092
2003-12-05,100.60013646404505
2003-12-08,100.08016156905988
2003-12-09,99.21937800499019
2003-12-10,97.87178350373928
2003-12-11,99.79402014709777
2003-12-12,99.7797959865357
2003-12-15,99.01952524279929
2003-12-16,98.55929589576554
2003-12-17,98.18398016173813
2003-12-18,98.94298000486877
2003-12-19,99.14841097709314
2003-12-22,99.16902036388817
2003-12-23,99.70445950187003
2003-12-24,99.49310473704404
2003-12-25,99.55714033773549
2003-12-26,99.98376630738369
2003-12-29,100.98784050167426
2003-12-30,101.25976060596
2003-12-31,100.21997274654242
2004-01-01,100.21997274654242
2004-01-02,100.99909633891916
2004-01-05,101.96958547243861
2004-01-06,101.65995669252791
2004-01-07,102.2579850784635
2004-01-08,102.85953685403986
2004-01-09,102.01783846916173
2004-01-12,102.81085483175065
2004-01-13,102.7207661376424
2004-01-14,104.0491176846463
2004-01-15,104.5111291880964
2004-01-16,106.68446197745219
2004-01-19,107.08172516807703
2004-01-20,106.65972207293083
2004-01-21,106.46284452877917
2004-01-22,105.68298605392683
2004-01-23,106.19206917494306
2004-01-26,107.30402035385184
2004-01-27,106.486700506692
2004-01-28,105.15905529258768
2004-01-29,105.5612923863673
2004-01-30,105.73568936304913
2004-02-02,105.74763395887756
2004-02-03,104.73625858689957
2004-02-04,103.15550972419246
2004-02-05,102.96365805854906
2004-02-06,104.07646631320841
2004-02-09,104.85808318615621
2004-02-10,105.36856853454776
2004-02-11,106.02992317447665
2004-02-12,104.9461640068162
2004-02-13,104.7371378944164
2004-02-16,105.04738981649572
2004-02-17,105.8354125207983
2004-02-18,105.54055480621373
2004-02-19,105.58155778625579
2004-02-20,105.45785668717002
2004-02-23,104.87611575153332
2004-02-24,103.94046753758336
2004-02-25,105.24027912878341
2004-02-26,106.60403262364903
2004-02-27,107.42798673589184
2004-03-01,109.12824716937112
2004-03-02,109.97292810906117
2004-03-03,111.07982034920859
2004-03-04,111.56035600565264
2004-03-05,110.31240838944281
2004-03-08,110.11954834583446
2004-03-09,109.0738206483105
2004-03-10,108.78223586348538
2004-03-11,107.4086644192162
2004-03-12,108.8662682818493
2004-03-15,107.16943159339861
2004-03-16,106.6699316244479
2004-03-17,109.51786056032971
2004-03-18,108.13897295018774
2004-03-19,108.07800962953579
2004-03-22,106.17536448875657
2004-03-23,106.85047519214466
2004-03-24,107.41738618968631
2004-03-25,109.76178017949185
2004-03-26,110.92336678363257
2004-03-29,111.71754062040938
2004-03-30,112.17990040571036
2004-03-31,111.97679564484694
2004-04-01,112.44650034368043
2004-04-02,114.85091861504552
2004-04-05,116.26137927687036
2004-04-06,115.27255706057103
2004-04-07,114.89434306753373
2004-04-08,115.07588428921541
2004-04-09,114.70878965066883
2004-04-12,115.42202211595756
2004-04-13,115.35796533386961
2004-04-14,114.07035323944588
2004-04-15,113.3860371870202
2004-04-16,113.3371604413261
2004-04-19,113.3281349380851
2004-04-20,113.41561170324816
2004-04-21,113.99554244289733
2004-04-22,115.18496044699795
2004-04-23,115.52484853255048
2004-04-26,115.49403809351905
2004-04-27,114.70407931780723
2004-04-28,113.40344386326107
2004-04-29,111.05019039622898
2004-04-30,109.44226144870086
2004-05-03,110.27947428711717
2004-05-04,110.06265936925517
2004-05-05,110.2213503759017
2004-05-06,108.7576507933349
2004-05-07,107.43549789281059
2004-05-10,104.10172070371543
2004-05-11,105.8782101973876
2004-05-12,105.80197149360454
2004-05-13,105.58072060883075
2004-05-14,104.88429096779679
2004-05-17,101.8803244175607
2004-05-18,103.40909353635824
2004-05-19,104.40148387401454
2004-05-20,104.90140964406427
2004-05-21,105.3840354085489
2004-05-24,106.61483024880411
2004-05-25,106.94500377495038
2004-05-26,107.86813082547368
2004-05-27,107.18618719621028
2004-05-28,107.86963240395022
2004-05-31,107.94254434043259
2004-06-01,108.38846242984584
2004-06-02,108.0179563740167
2004-06-03,106.53693782452821
2004-06-04,107.36036585481719
2004-06-07,108.80459096257982
2004-06-08,109.15158005241595
2004-06-09,109.5184100362312
2004-06-10,109.6978174164426
2004-06-11,110.1688654354111
2004-06-14,108.35375456444905
2004-06-15,109.3370367049498
2004-06-16,110.44513107082146
2004-06-17,110.55160393126505
2004-06-18,110.01075562367168
2004-06-21,110.36224288812707
2004-06-22,110.56217221715686
2004-06-23,111.46623051219304
2004-06-24,111.49793978245881
2004-06-25,112.37394588794663
2004-06-28,112.10017997818358
2004-06-29,112.97557349004173
2004-06-30,113.23455760907459
2004-07-01,112.67531255795765
2004-07-02,111.38272157153507
2004-07-05,111.10918237913314
2004-07-06,109.90680283310674
2004-07-07,109.44200273946946
2004-07-08,107.98145800376759
2004-07-09,108.64423717518905
2004-07-12,108.51929271345766
2004-07-13,108.94233237325761
2004-07-14,107.78961612183193
2004-07-15,107.80299676239706
2004-07-16,107.29702292610362
2004-07-19,107.31217545412063
2004-07-20,108.17529964894571
2004-07-21,107.68035867506383
2004-07-22,106.92949533037712
2004-07-23,106.97935795010198
2004-07-26,105.69023098841053
