Date,WORLD ex EMU SMALL CAP
2001-04-03,990.5137845414622
2001-04-04,976.7315093309383
2001-04-05,1007.4209452050477
2001-04-06,996.5343230746174
2001-04-09,998.3370471084613
2001-04-10,1023.2521312761941
2001-04-11,1032.349314720964
2001-04-12,1034.2400252396176
2001-04-13,1035.9860586886643
2001-04-16,1041.3949094630625
2001-04-17,1048.0504166651733
2001-04-18,1071.7250876954472
2001-04-19,1064.5724063558278
2001-04-20,1047.9566538602185
2001-04-23,1050.4971214778236
2001-04-24,1058.252273854519
2001-04-25,1067.3762073688563
2001-04-26,1071.31242818239
2001-04-27,1086.8750279703804
2001-04-30,1099.9931191733983
2001-05-01,1110.061724921369
2001-05-02,1111.5596541883963
2001-05-03,1107.0570344027306
2001-05-04,1110.7698277860193
2001-05-07,1111.6512161983044
2001-05-08,1115.3300584141107
2001-05-09,1111.7623139620894
2001-05-10,1115.7358072560444
2001-05-11,1121.0398850490078
2001-05-14,1117.5727291357118
2001-05-15,1115.8237786888417
2001-05-16,1112.134335775426
2001-05-17,1129.0478384016455
2001-05-18,1135.4487465127136
2001-05-21,1151.7397626981142
2001-05-22,1165.2618190017872
2001-05-23,1169.3949976674999
2001-05-24,1174.8250677357646
2001-05-25,1174.5472753220313
2001-05-28,1168.0108537318285
2001-05-29,1173.6131027412268
2001-05-30,1155.9357602322527
2001-05-31,1169.1276526165393
2001-06-01,1177.8956403228951
2001-06-04,1182.9121234832546
2001-06-05,1188.1230583199897
2001-06-06,1184.6612475829509
2001-06-07,1185.6960050232196
2001-06-08,1185.3961129035633
2001-06-11,1187.7489163457894
2001-06-12,1170.069236457322
2001-06-13,1169.6663974054386
2001-06-14,1150.840233482895
2001-06-15,1138.4766872272544
2001-06-18,1131.925591120979
2001-06-19,1133.9249982259234
2001-06-20,1138.8616507467677
2001-06-21,1142.4073364626474
2001-06-22,1138.5812164793897
2001-06-25,1129.9555612933334
2001-06-26,1137.8502856034718
2001-06-27,1140.0051559438332
2001-06-28,1154.6230740249346
2001-06-29,1177.8990383681157
2001-07-02,1163.7984264679924
2001-07-03,1161.8243051787872
2001-07-04,1159.0631977307114
2001-07-05,1164.5689018899502
2001-07-06,1139.826739479033
2001-07-09,1129.2419561213571
2001-07-10,1121.1513140371449
2001-07-11,1110.851634625308
2001-07-12,1136.8006413242824
2001-07-13,1139.8305113500767
2001-07-16,1128.431219764606
2001-07-17,1134.0747145059609
2001-07-18,1107.4724098153
2001-07-19,1116.0136186679936
2001-07-20,1113.1003100421722
2001-07-23,1103.0488206553769
2001-07-24,1088.2037331036763
2001-07-25,1084.7456771269904
2001-07-26,1094.613546324467
2001-07-27,1100.0776018272447
2001-07-30,1091.285462065531
2001-07-31,1096.4473022333311
2001-08-01,1099.613348319903
2001-08-02,1106.630719577828
2001-08-03,1099.6348587251719
2001-08-06,1100.1405689975818
2001-08-07,1103.764160364609
2001-08-08,1097.5866914100986
2001-08-09,1079.86977091373
2001-08-10,1077.0394232629544
2001-08-13,1070.8537568783377
2001-08-14,1080.5108851820144
2001-08-15,1073.3130838193986
2001-08-16,1073.5483414505356
2001-08-17,1063.7222187619673
2001-08-20,1064.4472221049914
2001-08-21,1063.4217137218218
2001-08-22,1062.5909657058073
2001-08-23,1064.3854126532524
2001-08-24,1070.1938393818416
2001-08-27,1073.3296582695052
2001-08-28,1066.620934494803
2001-08-29,1064.4694030831963
2001-08-30,1057.0411076707874
2001-08-31,1054.1556449867007
2001-09-03,1048.6907812307134
2001-09-04,1067.5086146286446
2001-09-05,1061.4193559247847
2001-09-06,1049.5899012198784
2001-09-07,1023.8050550895496
2001-09-10,1007.8433714790518
2001-09-11,994.2835353403858
2001-09-12,971.577272843321
2001-09-13,975.24519148674
2001-09-14,968.5796349163537
2001-09-17,926.3963469524725
2001-09-18,919.5478785061417
2001-09-19,905.2068530391778
2001-09-20,881.7286950862908
2001-09-21,870.8497682361558
2001-09-24,887.887310416527
2001-09-25,889.4081066707816
2001-09-26,886.3781916497393
2001-09-27,887.864058582379
2001-09-28,917.4783528802358
2001-10-01,904.1795109716489
2001-10-02,910.2680891584889
2001-10-03,923.7826606266336
2001-10-04,944.917104015567
2001-10-05,937.1646805278872
2001-10-08,931.1206029764378
2001-10-09,927.1404164988752
2001-10-10,951.7439782151798
2001-10-11,984.7274978491968
2001-10-12,979.8027170398983
2001-10-15,979.6466150763191
2001-10-16,987.0037440018965
2001-10-17,980.4714702699911
2001-10-18,973.584324924974
2001-10-19,982.5882020432057
2001-10-22,995.4481375352941
2001-10-23,999.5734588290161
2001-10-24,999.8118361965229
2001-10-25,1011.4367381171712
2001-10-26,1020.4527697896474
2001-10-29,995.182784191357
2001-10-30,974.2083281148199
2001-10-31,988.433610605187
2001-11-01,992.7935639283529
2001-11-02,994.1307724095743
2001-11-05,1009.3674157620504
2001-11-06,1020.8063853904631
2001-11-07,1017.428554694476
2001-11-08,1025.393213641997
2001-11-09,1020.3032784772511
2001-11-12,1019.6709982597836
2001-11-13,1045.8852472959036
2001-11-14,1053.1531042362446
2001-11-15,1053.1649443424421
2001-11-16,1051.8826602364716
2001-11-19,1072.7790797724465
2001-11-20,1060.5954170304124
2001-11-21,1064.3780902087892
2001-11-22,1061.1596477800667
2001-11-23,1072.1369426610954
2001-11-26,1079.0646773902677
2001-11-27,1076.6625135694478
2001-11-28,1056.1575997744822
2001-11-29,1065.0158688218394
2001-11-30,1055.1759256532807
2001-12-03,1049.991686281565
2001-12-04,1064.9449812103976
2001-12-05,1092.9930625410548
2001-12-06,1096.8003267054055
2001-12-07,1093.3985092525652
2001-12-10,1083.4333679677302
2001-12-11,1081.209643190539
2001-12-12,1076.3321620684187
2001-12-13,1059.343451805153
2001-12-14,1051.75499741272
2001-12-17,1054.6658867096537
2001-12-18,1064.0349980575563
2001-12-19,1060.8995137725053
2001-12-20,1051.9471227385238
2001-12-21,1075.6720741212055
2001-12-24,1089.359806035674
2001-12-25,1089.7173280334143
2001-12-26,1094.4971429419693
2001-12-27,1093.873286910363
2001-12-28,1107.099395709912
2001-12-31,1091.4910213511534
2002-01-01,1091.4960574546321
2002-01-02,1073.7993792111445
2002-01-03,1091.6061636279371
2002-01-04,1109.442120303733
2002-01-07,1106.260513271208
2002-01-08,1107.1509950001928
2002-01-09,1106.1411869080862
2002-01-10,1098.727554780764
2002-01-11,1093.6489789493853
2002-01-14,1076.5972160978267
2002-01-15,1079.6319702193969
2002-01-16,1072.9392265652918
2002-01-17,1080.599836588243
2002-01-18,1069.4299708691592
2002-01-21,1072.0087326436926
2002-01-22,1063.1909824912225
2002-01-23,1071.1632702674485
2002-01-24,1082.7790955568423
2002-01-25,1096.7989125477577
2002-01-28,1102.534654191771
2002-01-29,1090.5872625575923
2002-01-30,1094.6194160999335
2002-01-31,1102.1167117326586
2002-02-01,1098.292102784272
2002-02-04,1075.9242135921916
2002-02-05,1064.9510619674254
2002-02-06,1055.114671865458
2002-02-07,1049.092532178872
2002-02-08,1060.3479542804052
2002-02-11,1064.869989203683
2002-02-12,1071.3482104590375
2002-02-13,1083.751672145463
2002-02-14,1082.3726911358744
2002-02-15,1073.923256113975
2002-02-18,1077.712518845294
2002-02-19,1053.8602512673842
2002-02-20,1064.4158481455065
2002-02-21,1056.9102080859345
2002-02-22,1055.2822376666068
2002-02-25,1068.3638862326334
2002-02-26,1077.858322492587
2002-02-27,1088.9950449081452
2002-02-28,1085.398412123439
2002-03-01,1103.4797603253428
2002-03-04,1128.388816993647
2002-03-05,1126.6809256116737
2002-03-06,1131.9876656667573
2002-03-07,1136.5509419223954
2002-03-08,1150.094732306217
2002-03-11,1155.770821908751
2002-03-12,1151.4176294487138
2002-03-13,1136.9188451366626
2002-03-14,1133.2397103991004
2002-03-15,1136.4270797698634
2002-03-18,1143.8912003293033
2002-03-19,1147.9064925044006
2002-03-20,1138.4624590017486
2002-03-21,1149.7727897052873
2002-03-22,1148.6386232473167
2002-03-25,1140.1599452554874
2002-03-26,1145.781711714154
2002-03-27,1160.820162456596
2002-03-28,1164.7899521552768
2002-03-29,1162.7444197510167
2002-04-01,1151.2722481141936
2002-04-02,1144.4589438585142
2002-04-03,1141.1891013722511
2002-04-04,1143.6878304639922
2002-04-05,1149.6126892427128
2002-04-08,1161.3537368806408
2002-04-09,1156.850849981126
2002-04-10,1167.2245194047364
2002-04-11,1150.0650966282294
2002-04-12,1165.3323676217208
2002-04-15,1162.5327749671392
2002-04-16,1178.163061511083
2002-04-17,1172.528223587244
2002-04-18,1170.1085811967748
2002-04-19,1170.357203400318
2002-04-22,1163.370126646193
2002-04-23,1161.6315780302066
2002-04-24,1154.6002542182648
2002-04-25,1147.9075814016496
2002-04-26,1137.3111130001244
2002-04-29,1129.1941256019704
2002-04-30,1140.882226522417
2002-05-01,1138.792002484363
2002-05-02,1145.4241591653001
2002-05-03,1132.26563703441
2002-05-06,1113.8269156267745
2002-05-07,1107.2698812933706
2002-05-08,1131.2553668448816
2002-05-09,1122.8007340115585
2002-05-10,1108.090409059837
2002-05-13,1117.807396354803
2002-05-14,1144.107291216521
2002-05-15,1143.3423699668338
2002-05-16,1136.5743703177768
2002-05-17,1129.89841679494
2002-05-20,1123.2202481961974
2002-05-21,1119.3079033869253
2002-05-22,1109.990018441341
2002-05-23,1125.9853735384831
2002-05-24,1117.323446236247
2002-05-27,1122.4878895465295
2002-05-28,1110.1306809712135
2002-05-29,1097.3665996738353
2002-05-30,1089.9427847323577
2002-05-31,1094.8033327497042
2002-06-03,1075.1232228156412
2002-06-04,1064.0927694098289
2002-06-05,1070.9520824608574
2002-06-06,1051.296689396721
2002-06-07,1052.559392806531
2002-06-10,1051.5628388265193
2002-06-11,1042.638138975905
2002-06-12,1034.561276231523
2002-06-13,1022.6544067415979
2002-06-14,1015.2184512430988
2002-06-17,1032.3193939490397
2002-06-18,1028.3071100496593
2002-06-19,1007.62249731808
2002-06-20,994.5727787335885
2002-06-21,989.2714728484067
2002-06-24,979.0764342674854
2002-06-25,977.5228105992275
2002-06-26,954.860997838802
2002-06-27,970.4216774115563
2002-06-28,977.2165215477617
2002-07-01,963.3162655161377
2002-07-02,942.510495410533
2002-07-03,943.7749104952026
2002-07-04,944.3393389589422
2002-07-05,969.1554434039894
2002-07-08,950.9231036876079
2002-07-09,940.8946677854378
2002-07-10,930.078775160675
2002-07-11,919.6049251122753
2002-07-12,917.072329157376
2002-07-15,891.7475467297907
2002-07-16,880.4224195476106
2002-07-17,881.6468088963619
2002-07-18,871.3490828370839
2002-07-19,849.0254351697616
2002-07-22,837.4934294560645
2002-07-23,827.4849335364601
2002-07-24,841.4081762377559
2002-07-25,835.5302626565771
2002-07-26,841.8776862274209
2002-07-29,880.3676509177021
2002-07-30,879.3041642729038
2002-07-31,876.1436561879977
2002-08-01,864.0489787998409
2002-08-02,842.4791544445034
2002-08-05,823.9628588410797
2002-08-06,849.1704112560682
2002-08-07,852.9430217137799
2002-08-08,865.226052534374
2002-08-09,868.2977617090967
2002-08-12,861.9109205044456
2002-08-13,850.1623338845227
2002-08-14,859.0678010148413
2002-08-15,872.9932234173936
2002-08-16,875.7455444201777
2002-08-19,887.8324785005994
2002-08-20,883.4535448267317
2002-08-21,889.3152484847848
2002-08-22,903.321970824779
2002-08-23,891.9106430911352
2002-08-26,903.182008746816
2002-08-27,886.6231417421121
2002-08-28,872.1031591048614
2002-08-29,871.4539299473943
2002-08-30,872.6931471152569
2002-09-02,867.738896067328
2002-09-03,838.6810891717233
2002-09-04,846.2934377211845
2002-09-05,838.8850864660213
2002-09-06,855.256750741791
2002-09-09,863.1284402160287
2002-09-10,871.6280563937169
2002-09-11,874.4129042903292
2002-09-12,861.1881047060859
2002-09-13,858.3288835492065
2002-09-16,857.0016159055647
2002-09-17,852.8501078833956
2002-09-18,839.3981889551862
2002-09-19,822.647928964983
2002-09-20,817.9900223877507
2002-09-23,804.7262759228437
2002-09-24,800.480732149488
2002-09-25,812.3807285585852
2002-09-26,825.7601586761186
2002-09-27,819.2794018866571
2002-09-30,807.3054828044056
2002-10-01,812.675121112907
2002-10-02,801.1324739922628
2002-10-03,788.9532568954629
2002-10-04,778.9018384129305
2002-10-07,755.7092385685762
2002-10-08,760.644289650339
2002-10-09,736.9404757071621
2002-10-10,749.4894748977896
2002-10-11,766.3177498402265
2002-10-14,767.500722400306
2002-10-15,797.3589110493914
2002-10-16,785.7831308336192
2002-10-17,811.6497371316693
2002-10-18,814.2114534413752
2002-10-21,822.5718004652721
2002-10-22,807.2236783226336
2002-10-23,816.6698602467168
2002-10-24,812.7746218829935
2002-10-25,819.2151111934328
2002-10-28,812.4623157351049
2002-10-29,806.9444776552662
2002-10-30,815.8659793521509
2002-10-31,810.1403030674602
2002-11-01,817.0659586045142
2002-11-04,825.0757147239863
2002-11-05,822.8517003484283
2002-11-06,834.1007595067649
2002-11-07,815.0657591404048
2002-11-08,804.4150081835094
2002-11-11,789.4231206003982
2002-11-12,795.4568195906611
2002-11-13,794.246834584355
2002-11-14,805.5249377111135
2002-11-15,807.0757340399969
2002-11-18,799.3425075071365
2002-11-19,788.9787571995806
2002-11-20,806.4424221908926
2002-11-21,826.8469154269407
2002-11-22,832.895118132696
2002-11-25,845.8560572001544
2002-11-26,834.7620087576745
2002-11-27,853.3178777316443
2002-11-28,854.2057120723534
2002-11-29,852.3683956060602
2002-12-02,851.9191256698878
2002-12-03,835.8187764970346
2002-12-04,823.8661126301721
2002-12-05,817.768152279349
2002-12-06,813.9182936878913
2002-12-09,797.5336367495311
2002-12-10,805.1533627564964
2002-12-11,805.1074110431755
2002-12-12,801.0046926129004
2002-12-13,788.9051122001694
2002-12-16,796.7961195137102
2002-12-17,786.6077839023947
2002-12-18,774.4080885114098
2002-12-19,775.3483960513297
2002-12-20,778.4607008493142
2002-12-23,782.0068680593464
2002-12-24,777.9728858528097
2002-12-25,778.4245383772961
2002-12-26,780.9273771604189
2002-12-27,771.4073683976737
2002-12-30,767.1873709903901
2002-12-31,767.6712286961031
2003-01-01,767.6712286961031
2003-01-02,789.7313819734758
2003-01-03,786.8534002131815
2003-01-06,795.8296843068143
2003-01-07,795.4595396407301
2003-01-08,789.3909315408672
2003-01-09,793.5536393752335
2003-01-10,792.9001549602915
2003-01-13,792.1845174605257
2003-01-14,794.1614099945634
2003-01-15,789.8403340886117
2003-01-16,788.8602538049836
2003-01-17,775.1237157385162
2003-01-20,772.8700922709156
2003-01-21,766.2887994968677
2003-01-22,759.064291715581
2003-01-23,762.7499955201666
2003-01-24,747.7990493741625
2003-01-27,732.0203388162915
2003-01-28,734.0613065379187
2003-01-29,731.671452772847
2003-01-30,730.3261600187255
2003-01-31,734.4253454116233
2003-02-03,734.8084246503685
2003-02-04,726.147716023186
2003-02-05,726.9109720370803
2003-02-06,722.7961907836399
2003-02-07,716.9744806353297
2003-02-10,721.911130447746
2003-02-11,723.648043333388
2003-02-12,717.3655053031439
2003-02-13,708.9275265084035
2003-02-14,717.1664735974496
2003-02-17,723.4745010945862
2003-02-18,736.8080426652793
2003-02-19,728.5921289736291
2003-02-20,723.6133816269031
2003-02-21,726.2365283791893
2003-02-24,722.0989941681287
2003-02-25,720.9736653801689
2003-02-26,714.6096447822703
2003-02-27,721.2410351053638
2003-02-28,722.1442070473995
2003-03-03,718.3988893653391
2003-03-04,709.779080244223
2003-03-05,704.7016352751284
2003-03-06,700.4562080915229
2003-03-07,693.715388819555
2003-03-10,679.9426501297872
2003-03-11,673.2304785927963
2003-03-12,672.8218937840825
2003-03-13,694.463623487762
2003-03-14,702.8368124725749
2003-03-17,719.0913529999783
2003-03-18,730.8267660021578
2003-03-19,733.5240322382033
2003-03-20,737.7499488633784
2003-03-21,751.3916866877457
2003-03-24,733.8161303691219
2003-03-25,736.1475634815317
2003-03-26,736.9702914625112
2003-03-27,735.2757352542989
2003-03-28,732.4155184182566
2003-03-31,715.597940910158
2003-04-01,720.5506316534075
2003-04-02,739.8584634648143
2003-04-03,741.3417698796692
2003-04-04,742.7206757378231
2003-04-07,755.2846176909679
2003-04-08,747.9259398428861
2003-04-09,743.0454924775877
2003-04-10,737.6628078524894
2003-04-11,741.1173803707355
2003-04-14,745.9131367372486
2003-04-15,752.6449463816765
2003-04-16,748.2415416499232
2003-04-17,754.37525641065
2003-04-18,754.9666244686448
2003-04-21,760.8891032696237
2003-04-22,762.6525362120641
2003-04-23,770.1512013400109
2003-04-24,761.915280447221
2003-04-25,753.7243286384297
2003-04-28,763.4880818388589
2003-04-29,766.8357089312858
2003-04-30,766.7653994114314
2003-05-01,763.714597478061
2003-05-02,777.891523738966
2003-05-05,779.5947671510426
2003-05-06,782.4412814138492
2003-05-07,780.9663404361289
2003-05-08,769.7180633056641
2003-05-09,775.6973147048022
2003-05-12,781.197317613497
2003-05-13,784.382156593388
2003-05-14,789.5337658974208
2003-05-15,795.7608096963855
2003-05-16,790.4560770879945
2003-05-19,767.9225260934138
2003-05-20,769.5776377167446
2003-05-21,767.9315525189015
2003-05-22,775.8108907009812
2003-05-23,774.4117086413754
2003-05-26,769.9236834262708
2003-05-27,779.6473941198536
2003-05-28,791.0226959514255
2003-05-29,790.3507338392392
2003-05-30,803.821629119068
2003-06-02,813.4894686346386
2003-06-03,811.8164070345979
2003-06-04,826.439338360172
2003-06-05,829.1285591855577
2003-06-06,837.3040925689573
2003-06-09,821.6820323131716
2003-06-10,831.8652517794294
2003-06-11,837.1124505566698
2003-06-12,842.3144762315602
2003-06-13,829.9341824047378
2003-06-16,835.4746194702011
2003-06-17,843.3174680351568
2003-06-18,851.4730444633526
2003-06-19,842.331618835284
2003-06-20,845.2063280100692
2003-06-23,840.3472970519728
2003-06-24,837.1809182588443
2003-06-25,840.1722232610588
2003-06-26,852.4132930922536
2003-06-27,856.1302429437239
2003-06-30,851.4775321692515
2003-07-01,849.7735591053535
2003-07-02,871.9842471075644
2003-07-03,868.5289362517882
2003-07-04,870.9867796886815
2003-07-07,896.4326173895926
2003-07-08,909.6457494128206
2003-07-09,910.3881868248777
2003-07-10,897.7295135052389
2003-07-11,902.09413017125
2003-07-14,915.429076719978
2003-07-15,912.2953020948398
2003-07-16,905.3759118045031
2003-07-17,886.2670371954506
2003-07-18,889.9362068594448
2003-07-21,875.803715366184
2003-07-22,879.5932307653676
2003-07-23,881.1904298752842
2003-07-24,878.6410811687953
2003-07-25,880.1896963504942
2003-07-28,892.5479763454115
2003-07-29,889.5469502650816
2003-07-30,892.7229374967413
2003-07-31,904.3632975274204
2003-08-01,901.3351747985341
2003-08-04,889.9376124061782
2003-08-05,879.747927883366
2003-08-06,870.7466632186971
2003-08-07,870.6322945519873
2003-08-08,878.048280489093
2003-08-11,886.3236385874732
2003-08-12,899.4091983568846
2003-08-13,904.1609651751243
2003-08-14,912.8958645948799
2003-08-15,915.7581405803144
2003-08-18,937.5347679775535
2003-08-19,954.7270232221691
2003-08-20,957.0044210333357
2003-08-21,979.9313881801223
2003-08-22,980.2335153410446
2003-08-25,973.7775923384066
2003-08-26,977.1827237987013
2003-08-27,981.7388319685701
2003-08-28,988.1123473851835
2003-08-29,990.9939568414408
2003-09-01,997.8087265623117
2003-09-02,1018.1445911533908
2003-09-03,1028.6446115947197
2003-09-04,1022.2295567256344
2003-09-05,1008.2421157206509
2003-09-08,1014.4596195096019
2003-09-09,1006.2938961656017
2003-09-10,985.8684498511313
2003-09-11,990.4524434851558
2003-09-12,985.6016891649327
2003-09-15,984.7143857135908
2003-09-16,1007.2984398074825
2003-09-17,1007.0851766650203
2003-09-18,1013.4749957941818
2003-09-19,1012.3067349798664
2003-09-22,992.5163602078285
2003-09-23,998.5081237495683
2003-09-24,985.4427196760383
2003-09-25,964.7921117673915
2003-09-26,955.9897723864124
2003-09-29,958.1385074105557
2003-09-30,947.1789175214094
2003-10-01,957.8540774388109
2003-10-02,972.0119773268716
2003-10-03,991.6718502565659
2003-10-06,996.1928720107784
2003-10-07,995.1455967737865
2003-10-08,987.4015939264098
2003-10-09,1002.1398082335229
2003-10-10,1000.7240570310111
2003-10-13,1019.7277220144532
2003-10-14,1023.7977012601134
2003-10-15,1026.0752070469557
2003-10-16,1028.8321983945784
2003-10-17,1024.5946323394749
2003-10-20,1024.976123048019
2003-10-21,1028.4841144929262
2003-10-22,1004.4627446618231
2003-10-23,986.1022367126009
2003-10-24,983.758678105985
2003-10-27,1001.3727806296397
2003-10-28,1023.143766202616
2003-10-29,1033.8279011852046
2003-10-30,1033.9383256156473
2003-10-31,1033.5187903038604
2003-11-03,1054.3296798463784
2003-11-04,1058.2827797054936
2003-11-05,1059.6291295284616
2003-11-06,1063.7792151472113
2003-11-07,1064.710886503981
2003-11-10,1052.3036455082545
2003-11-11,1035.9770180510334
2003-11-12,1040.7496248225218
2003-11-13,1039.9365575239099
2003-11-14,1022.8370286564694
2003-11-17,999.9247503540869
2003-11-18,988.5323336758663
2003-11-19,984.598152242759
2003-11-20,985.0456698917706
2003-11-21,986.5514545287053
2003-11-24,1012.5928368931665
2003-11-25,1018.4814527583534
2003-11-26,1018.0467619436741
2003-11-27,1020.4807656471992
2003-11-28,1015.5359215535202
2003-12-01,1030.8089392687407
2003-12-02,1022.6429465342084
2003-12-03,1015.958646846195
2003-12-04,1017.385355415815
2003-12-05,1006.8295684016044
2003-12-08,1001.2498204530066
2003-12-09,992.8481191224865
2003-12-10,978.3248874888995
2003-12-11,998.7730092309735
2003-12-12,997.7730579569176
2003-12-15,989.6293041229687
2003-12-16,985.0719214404259
2003-12-17,981.7319573826867
2003-12-18,990.6251464168171
2003-12-19,993.6373335059861
2003-12-22,993.9810509742479
2003-12-23,1000.2473366521484
2003-12-24,998.2428149135426
2003-12-25,998.917375464194
2003-12-26,1003.5427174655047
2003-12-29,1013.2648837950693
2003-12-30,1016.0231180542726
2003-12-31,1004.754793787221
2004-01-01,1004.754793787221
2004-01-02,1011.6450258133541
2004-01-05,1021.622289421397
2004-01-06,1018.639182375315
2004-01-07,1025.9788850975037
2004-01-08,1032.8017463958886
2004-01-09,1024.1805560554972
2004-01-12,1033.237268247507
2004-01-13,1032.969969532375
2004-01-14,1047.055723867876
2004-01-15,1051.2156811599855
2004-01-16,1074.6065447320595
2004-01-19,1077.1070129084646
2004-01-20,1073.5739073303257
2004-01-21,1071.7838685974075
2004-01-22,1062.5211947921628
2004-01-23,1066.9594293312227
2004-01-26,1079.15222562368
2004-01-27,1069.2854653948862
2004-01-28,1055.6875455661152
2004-01-29,1060.530715556389
2004-01-30,1063.1668776837835
2004-02-02,1064.1256772841355
2004-02-03,1053.4815940434887
2004-02-04,1036.9437061462434
2004-02-05,1035.6313121529668
2004-02-06,1046.790534924767
2004-02-09,1055.0573058750247
2004-02-10,1059.9892052132177
2004-02-11,1067.3275606343468
2004-02-12,1056.03214743444
2004-02-13,1054.199702400076
2004-02-16,1056.897858775196
2004-02-17,1065.4667095246334
2004-02-18,1062.7315475450077
2004-02-19,1063.5588539820408
2004-02-20,1063.032808695032
2004-02-23,1056.8138517871212
2004-02-24,1047.5115146068135
2004-02-25,1061.592256044262
2004-02-26,1075.430522008436
2004-02-27,1082.842372561927
2004-03-01,1100.9143445615357
2004-03-02,1109.4413597350292
2004-03-03,1120.9318474472138
2004-03-04,1125.4049417832766
2004-03-05,1111.5815520247822
2004-03-08,1110.5732896375193
2004-03-09,1099.813815487097
2004-03-10,1096.9694176375067
2004-03-11,1083.5534502782593
2004-03-12,1099.988822820033
2004-03-15,1083.8743031655147
2004-03-16,1078.4667739541028
2004-03-17,1108.306496123115
2004-03-18,1094.527067753216
2004-03-19,1095.6389965536075
2004-03-22,1077.4671559819885
2004-03-23,1084.3560621756972
2004-03-24,1090.8492100063231
2004-03-25,1113.1824373010909
2004-03-26,1125.306724275221
2004-03-29,1132.873314231654
2004-03-30,1138.4271733708947
2004-03-31,1135.1965519740752
2004-04-01,1139.8298749021808
2004-04-02,1164.6601718223844
2004-04-05,1178.548129813419
2004-04-06,1168.8604313774865
2004-04-07,1164.7238765144857
2004-04-08,1166.261693065122
2004-04-09,1162.410296299726
2004-04-12,1170.2149225666153
2004-04-13,1169.1807920849408
2004-04-14,1153.9301179582674
2004-04-15,1146.6187598644278
2004-04-16,1146.3886067516548
2004-04-19,1146.83563847508
2004-04-20,1148.0631058215745
2004-04-21,1153.2506240884577
2004-04-22,1165.760046091295
2004-04-23,1169.6384198670696
2004-04-26,1170.1501092656977
2004-04-27,1161.242283956068
2004-04-28,1147.8427278938482
2004-04-29,1123.5179113939562
2004-04-30,1106.2126305179381
2004-05-03,1114.7323973290027
2004-05-04,1113.0097281162969
2004-05-05,1113.172496427167
2004-05-06,1100.0036597993833
2004-05-07,1086.5292519614122
2004-05-10,1052.8234695472418
2004-05-11,1070.3245302927576
2004-05-12,1070.8816545217023
2004-05-13,1068.2149903126956
2004-05-14,1060.7265268949186
2004-05-17,1029.5899025763003
2004-05-18,1046.159304805946
2004-05-19,1055.7632889372453
2004-05-20,1060.974929291205
2004-05-21,1066.1878811468523
2004-05-24,1078.5435290263083
2004-05-25,1081.9629213183662
2004-05-26,1091.7196790814658
2004-05-27,1083.7580546101208
2004-05-28,1091.8568949447597
2004-05-31,1092.30694248888
2004-06-01,1097.3041640686051
2004-06-02,1093.0438984423402
2004-06-03,1077.8235562166801
2004-06-04,1085.9818563083084
2004-06-07,1099.9813001533937
2004-06-08,1103.9731477814798
2004-06-09,1109.2546530878421
2004-06-10,1111.4971184195126
2004-06-11,1116.227376945791
2004-06-14,1096.200858513443
2004-06-15,1106.5584384888841
2004-06-16,1119.902383879183
2004-06-17,1121.2557656215743
2004-06-18,1114.8553927023222
2004-06-21,1118.8258575921818
2004-06-22,1120.4931504527358
2004-06-23,1130.0220409235853
