Date,EAFE ex UK SMALL CAP
2001-10-23,91.60137126181753
2001-10-24,91.80013581651428
2001-10-25,91.94686770811971
2001-10-26,92.24647955572352
2001-10-29,91.22115978650336
2001-10-30,89.72848758831553
2001-10-31,90.18785777386171
2001-11-01,89.6946968774064
2001-11-02,89.87959013545512
2001-11-05,90.75364462103697
2001-11-06,91.30326458756987
2001-11-07,90.95002896021212
2001-11-08,91.84582204596249
2001-11-09,91.15583285874912
2001-11-12,90.46922048962065
2001-11-13,91.41242956623373
2001-11-14,91.76354039023207
2001-11-15,92.47530729290908
2001-11-16,92.70796720233469
2001-11-19,94.04662859362091
2001-11-20,93.66118168701257
2001-11-21,93.79303748968208
2001-11-22,93.87440008028214
2001-11-23,93.88033098548925
2001-11-26,94.77034157938965
2001-11-27,94.60282181939579
2001-11-28,93.71010442817263
2001-11-29,93.24353412891591
2001-11-30,93.14265779897353
2001-12-03,92.11301136747673
2001-12-04,92.06124430379637
2001-12-05,93.42980738974612
2001-12-06,93.56869754204237
2001-12-07,93.04724222303442
2001-12-10,92.38092275121355
2001-12-11,91.8663367474097
2001-12-12,91.81874550807005
2001-12-13,90.5863740887411
2001-12-14,89.35696699873805
2001-12-17,88.49709747693512
2001-12-18,88.3526441949898
2001-12-19,87.82691554145426
2001-12-20,88.08099076938406
2001-12-21,88.6266282950632
2001-12-24,89.09938430792423
2001-12-25,89.17523674097143
2001-12-26,88.70282340816706
2001-12-27,89.17175931754963
2001-12-28,90.45926608211973
2001-12-31,90.09432596309988
2002-01-01,90.09443397571701
2002-01-02,89.60173444366671
2002-01-03,90.4920088443109
2002-01-04,91.65582493165394
2002-01-07,92.19119614109304
2002-01-08,91.3606393330763
2002-01-09,91.7494282777869
2002-01-10,91.10260142771867
2002-01-11,91.18316306041478
2002-01-14,90.40307948001421
2002-01-15,89.86093560953495
2002-01-16,89.90461211181757
2002-01-17,89.95368992762369
2002-01-18,90.26888308530042
2002-01-21,90.63925894040233
2002-01-22,90.2582300626031
2002-01-23,90.15173900538862
2002-01-24,90.63292776375548
2002-01-25,91.29289152476171
2002-01-28,92.05255668317338
2002-01-29,91.70672817637677
2002-01-30,91.18658713837242
2002-01-31,91.63776086571366
2002-02-01,91.38437981953524
2002-02-04,90.72011054290053
2002-02-05,89.5733568695166
2002-02-06,89.37940507672502
2002-02-07,89.35527189191416
2002-02-08,89.34944658766004
2002-02-11,89.72934926741681
2002-02-12,90.48179819431459
2002-02-13,91.16745873088449
2002-02-14,92.04938271183865
2002-02-15,91.6804689959743
2002-02-18,91.91464123927537
2002-02-19,90.59953077652226
2002-02-20,90.44144498520029
2002-02-21,91.3446349985822
2002-02-22,90.7080075542447
2002-02-25,90.96032452215809
2002-02-26,91.41297891407065
2002-02-27,92.73724722208216
2002-02-28,93.06823956773424
2002-03-01,94.03103287319189
2002-03-04,96.04410622416792
2002-03-05,95.93604708953129
2002-03-06,95.82541812604804
2002-03-07,97.65659545264336
2002-03-08,98.47281261068578
2002-03-11,99.21176716361741
2002-03-12,98.44172534823458
2002-03-13,97.27342838638026
2002-03-14,97.34770100363656
2002-03-15,97.68272309235357
2002-03-18,97.69690714136463
2002-03-19,98.22053773549108
2002-03-20,97.89556347568194
2002-03-21,97.82137629024783
2002-03-22,97.81771441223357
2002-03-25,97.46044772345195
2002-03-26,97.34574926008521
2002-03-27,98.1956866977979
2002-03-28,98.5420023801475
2002-03-29,98.10348788942977
2002-04-01,97.16891816351541
2002-04-02,97.11813163178829
2002-04-03,97.63227023496631
2002-04-04,97.85310451994842
2002-04-05,98.72238046465085
2002-04-08,98.66946853301913
2002-04-09,98.38011349070692
2002-04-10,98.59076499078236
2002-04-11,97.80041499420074
2002-04-12,97.58664245105345
2002-04-15,97.8635556557643
2002-04-16,98.67714954456324
2002-04-17,99.25801551332525
2002-04-18,99.282150097405
2002-04-19,99.51442642685825
2002-04-22,99.76586014941553
2002-04-23,99.84730636674274
2002-04-24,99.73605464149429
2002-04-25,99.3071834942595
2002-04-26,99.2651014101055
2002-04-29,98.72464571704194
2002-04-30,98.37783303760627
2002-05-01,98.72229415891613
2002-05-02,98.88279133137975
2002-05-03,98.52950793721166
2002-05-06,98.10404620131294
2002-05-07,97.24304580079554
2002-05-08,98.33339681224926
2002-05-09,98.69593449532138
2002-05-10,98.49189477011794
2002-05-13,98.45518711181381
2002-05-14,99.06956511187504
2002-05-15,99.67437258857474
2002-05-16,100.24905637229655
2002-05-17,100.45388592013757
2002-05-20,100.74461233661685
2002-05-21,101.45009737463852
2002-05-22,101.16641786216078
2002-05-23,101.30799004139219
2002-05-24,101.454018146324
2002-05-27,101.95578316192145
2002-05-28,101.54412340543264
2002-05-29,100.79756078548094
2002-05-30,100.26804228834067
2002-05-31,100.35847725725257
2002-06-03,100.62363220229585
2002-06-04,99.2121687255984
2002-06-05,99.65977609517482
2002-06-06,99.09430791926215
2002-06-07,98.22009894551388
2002-06-10,98.30871228086241
2002-06-11,98.22120554987481
2002-06-12,97.06666315871921
2002-06-13,96.22536646437439
2002-06-14,94.58439267212933
2002-06-17,94.03259080950845
2002-06-18,94.39306498672168
2002-06-19,92.85632581542298
2002-06-20,92.48812767615784
2002-06-21,92.2452826079816
2002-06-24,91.13340657390077
2002-06-25,91.79626575589376
2002-06-26,89.50597385231339
2002-06-27,90.44621649210352
2002-06-28,91.82960436441655
2002-07-01,92.19354369258761
2002-07-02,91.60597672164032
2002-07-03,92.14923773942978
2002-07-04,92.09349628410833
2002-07-05,93.49168874584687
2002-07-08,93.1418075278436
2002-07-09,93.4359893370789
2002-07-10,92.88179364946461
2002-07-11,91.52569208091872
2002-07-12,91.7354624700613
2002-07-15,89.82154388111961
2002-07-16,88.62797244134481
2002-07-17,88.65894206904491
2002-07-18,89.48160867281322
2002-07-19,88.1906440395799
2002-07-22,86.96842205413002
2002-07-23,86.70018098899726
2002-07-24,85.04234485355087
2002-07-25,85.12388714123973
2002-07-26,84.09587312243842
2002-07-29,85.31907877506603
2002-07-30,85.77618618420166
2002-07-31,85.96235583064424
2002-08-01,85.20990910329004
2002-08-02,84.22538708576367
2002-08-05,82.99247472248095
2002-08-06,82.61869303303509
2002-08-07,83.48858247776556
2002-08-08,83.83236364803612
2002-08-09,84.76853934037622
2002-08-12,83.84722586033014
2002-08-13,83.66064604462098
2002-08-14,83.81056817173861
2002-08-15,84.73427473824077
2002-08-16,84.72886048986295
2002-08-19,84.64096097742937
2002-08-20,84.66296012477109
2002-08-21,84.61584237598066
2002-08-22,85.57912808280192
2002-08-23,85.64929130083539
2002-08-26,86.21657543476438
2002-08-27,86.16661094787537
2002-08-28,85.27610940223131
2002-08-29,84.03000974143292
2002-08-30,84.49064563291964
2002-09-02,83.81636685132786
2002-09-03,81.95716924026614
2002-09-04,80.72831849068294
2002-09-05,80.71911328036481
2002-09-06,80.90543739226207
2002-09-09,81.27173842172967
2002-09-10,81.65879525032189
2002-09-11,82.0261901158094
2002-09-12,81.724301374867
2002-09-13,80.54071226410862
2002-09-16,80.24324714019558
2002-09-17,81.2298404760093
2002-09-18,80.01808237006807
2002-09-19,79.85471237017013
2002-09-20,78.67113632001816
2002-09-23,77.60680085349938
2002-09-24,76.7562466756355
2002-09-25,76.72220218506806
2002-09-26,77.76807860870665
2002-09-27,78.5302937511529
2002-09-30,77.13767151165582
2002-10-01,76.28554508415776
2002-10-02,75.90911684055246
2002-10-03,75.11715049374475
2002-10-04,74.79743473333141
2002-10-07,72.60927053681091
2002-10-08,72.52318042292693
2002-10-09,71.32591590063068
2002-10-10,71.06706525665547
2002-10-11,72.30597374191424
2002-10-14,72.14353056024905
2002-10-15,74.33492123987556
2002-10-16,74.6076295516067
2002-10-17,75.90520718428277
2002-10-18,76.15410490396631
2002-10-21,76.44737342247662
2002-10-22,75.4958857049707
2002-10-23,75.52830330942295
2002-10-24,75.47151058089936
2002-10-25,75.74338390745238
2002-10-28,75.91061297143435
2002-10-29,75.3826819525156
2002-10-30,75.87494834613355
2002-10-31,75.81303082657001
2002-11-01,75.61147155200074
2002-11-04,76.4390591575794
2002-11-05,76.88380056858425
2002-11-06,76.95975744329844
2002-11-07,76.4383368389225
2002-11-08,75.86234507852704
2002-11-11,74.89493772181498
2002-11-12,75.06240857461553
2002-11-13,74.52865425019851
2002-11-14,74.25112679830855
2002-11-15,74.47409788487843
2002-11-18,73.78669970923434
2002-11-19,72.82880487031883
2002-11-20,73.30312634778672
2002-11-21,74.77282234267284
2002-11-22,75.470737131741
2002-11-25,76.567482638018
2002-11-26,76.14263213009875
2002-11-27,76.75964133574381
2002-11-28,77.49616828791203
2002-11-29,77.79288538506371
2002-12-02,77.56514638980568
2002-12-03,76.77652159166907
2002-12-04,75.83685645619529
2002-12-05,75.34906935248857
2002-12-06,74.67734130693852
2002-12-09,74.22821578272314
2002-12-10,74.12334025863854
2002-12-11,74.21168123622337
2002-12-12,73.72286745169778
2002-12-13,73.32257582129753
2002-12-16,72.95651695514573
2002-12-17,72.6776401253609
2002-12-18,71.82206567398634
2002-12-19,72.12998411708112
2002-12-20,72.23608654692472
2002-12-23,72.19591786338091
2002-12-24,72.18685431640388
2002-12-25,72.28380703906552
2002-12-26,72.77910204300429
2002-12-27,72.47295110537462
2002-12-30,72.5922468235993
2002-12-31,72.50735686970168
2003-01-01,72.50735686970168
2003-01-02,73.49627413439057
2003-01-03,73.76884624159567
2003-01-06,74.5944473556629
2003-01-07,74.23439746678366
2003-01-08,73.59778835885979
2003-01-09,73.34912209302396
2003-01-10,73.40539462424742
2003-01-13,73.73405243595384
2003-01-14,74.32665166245245
2003-01-15,74.53027034815776
2003-01-16,74.63672408443192
2003-01-17,74.12976596101852
2003-01-20,73.82871586017126
2003-01-21,73.8747357632589
2003-01-22,73.13558034782714
2003-01-23,73.44715552152363
2003-01-24,73.15490728474329
2003-01-27,71.6557517878056
2003-01-28,71.06736013548294
2003-01-29,70.35777453586653
2003-01-30,70.76252269231426
2003-01-31,70.71499161229646
2003-02-03,71.28534129199049
2003-02-04,70.88660097111874
2003-02-05,71.07662694787957
2003-02-06,70.82796426484161
2003-02-07,70.57149616469007
2003-02-10,70.39145689435742
2003-02-11,70.71134315077806
2003-02-12,70.87134345418866
2003-02-13,70.38009054613875
2003-02-14,70.79058005722119
2003-02-17,71.78013424975565
2003-02-18,72.37865980097125
2003-02-19,72.06021144155379
2003-02-20,71.54403453169085
2003-02-21,70.99502311421998
2003-02-24,71.18044583120059
2003-02-25,70.02339284654296
2003-02-26,69.8369706756598
2003-02-27,69.73482582747062
2003-02-28,70.12489141799217
2003-03-03,70.5059403048178
2003-03-04,70.06368403958989
2003-03-05,69.64843609436102
2003-03-06,69.21145094816713
2003-03-07,68.03851400736308
2003-03-10,66.95772284798859
2003-03-11,66.30208470846246
2003-03-12,65.97213295728419
2003-03-13,66.70696087450558
2003-03-14,67.76042653380946
2003-03-17,67.70717371638928
2003-03-18,68.70378523663295
2003-03-19,69.11768721114262
2003-03-20,69.55174416054925
2003-03-21,70.09045410031246
2003-03-24,70.09398758995486
2003-03-25,69.81901167824819
2003-03-26,70.48817022653805
2003-03-27,70.30473718901064
2003-03-28,70.00974776579
2003-03-31,68.73064537182681
2003-04-01,68.90748689855936
2003-04-02,69.96096837413363
2003-04-03,70.22972915902659
2003-04-04,70.90967576877489
2003-04-07,72.51978503674906
2003-04-08,72.07575769731275
2003-04-09,71.91209116703074
2003-04-10,71.58722309887446
2003-04-11,71.82663959902614
2003-04-14,71.52184234213578
2003-04-15,72.20858391328572
2003-04-16,72.3286346974729
2003-04-17,72.38830069498711
2003-04-18,72.51643765716176
2003-04-21,72.76637766876797
2003-04-22,72.41523654020105
2003-04-23,72.90013473250274
2003-04-24,72.49403212319136
2003-04-25,72.03932085979903
2003-04-28,72.2842613886768
2003-04-29,72.56213794009778
2003-04-30,73.04163507736747
2003-05-01,73.19695433065024
2003-05-02,73.4883933957965
2003-05-05,73.85101192943499
2003-05-06,74.35025417111076
2003-05-07,74.8994494029548
2003-05-08,74.18338628954244
2003-05-09,74.3251668902591
2003-05-12,74.46201020694943
2003-05-13,74.69912032490659
2003-05-14,75.13710513973848
2003-05-15,75.18716801960757
2003-05-16,75.31047140000976
2003-05-19,73.79955722286317
2003-05-20,74.01442959772535
2003-05-21,73.32981877861857
2003-05-22,73.98135292351415
2003-05-23,74.01693408689802
2003-05-26,73.8885427067118
2003-05-27,73.56302343747164
2003-05-28,74.17707734365075
2003-05-29,74.22948737506655
2003-05-30,74.4600404056225
2003-06-02,75.73065614914131
2003-06-03,75.70024024509232
2003-06-04,76.28425761960695
2003-06-05,76.58376381640348
2003-06-06,77.59619720243639
2003-06-09,77.56556026983243
2003-06-10,77.97961043679291
2003-06-11,78.28450333481113
2003-06-12,78.62320254773232
2003-06-13,78.50901975543447
2003-06-16,78.31771213347753
2003-06-17,79.02536226722495
2003-06-18,79.58018055656669
2003-06-19,79.34333745185371
2003-06-20,79.82426045073953
2003-06-23,80.32312520671093
2003-06-24,79.43480304105084
2003-06-25,79.93439249129908
2003-06-26,79.72872326514238
2003-06-27,80.85088433662324
2003-06-30,80.67850147754964
2003-07-01,80.72758472712503
2003-07-02,82.23178217749854
2003-07-03,82.08012351179362
2003-07-04,82.29818020870943
2003-07-07,84.03643165801887
2003-07-08,84.16965386596353
2003-07-09,84.12410124690483
2003-07-10,83.92845606788863
2003-07-11,83.42704274831965
2003-07-14,84.62113936786365
2003-07-15,84.73217448448149
2003-07-16,84.4521405825448
2003-07-17,83.30483790499463
2003-07-18,83.27648590329987
2003-07-21,82.8942771266327
2003-07-22,82.40608576446152
2003-07-23,82.89716307054066
2003-07-24,83.311752740561
2003-07-25,83.04727479540398
2003-07-28,83.9990721395784
2003-07-29,83.86347891613146
2003-07-30,83.80270780447296
2003-07-31,84.28200523534173
2003-08-01,85.08855759444782
2003-08-04,84.36060499264298
2003-08-05,83.90584818564018
2003-08-06,83.02628061419283
2003-08-07,83.186777245001
2003-08-08,83.89306497307099
2003-08-11,84.49618066996578
2003-08-12,85.14174502972513
2003-08-13,85.8370777610948
2003-08-14,86.66339807211895
2003-08-15,86.87448559837486
2003-08-18,88.25329689725893
2003-08-19,89.34688867576399
2003-08-20,89.91000902270764
2003-08-21,91.53975083191659
2003-08-22,92.17086730503631
2003-08-25,91.9129683505858
2003-08-26,91.77542003066648
2003-08-27,91.67689834191309
2003-08-28,91.62676648468728
2003-08-29,92.4676679524707
2003-09-01,94.12700324884442
2003-09-02,94.81689294929888
2003-09-03,95.85129929700697
2003-09-04,95.0520348680245
2003-09-05,94.3002712699007
2003-09-08,94.24071208393212
2003-09-09,94.44049824810564
2003-09-10,93.65022341927556
2003-09-11,93.33543588151197
2003-09-12,93.37213541285828
2003-09-15,93.640553825303
2003-09-16,95.22379346978288
2003-09-17,95.47481867274621
2003-09-18,95.83677896472997
2003-09-19,96.206235697337
2003-09-22,94.97028678847158
2003-09-23,94.9152044751052
2003-09-24,94.90572588229114
2003-09-25,93.61376754534608
2003-09-26,93.60228404686698
2003-09-29,93.30399474571814
2003-09-30,93.01685876277692
2003-10-01,93.52943505581372
2003-10-02,95.1469418327049
2003-10-03,96.67946373767379
2003-10-06,96.7724495860316
2003-10-07,96.68658866236734
2003-10-08,96.40102086957309
2003-10-09,97.51479590349474
2003-10-10,97.90936228082553
2003-10-13,98.81736320843845
2003-10-14,98.99137850915757
2003-10-15,99.80961289868114
2003-10-16,100.20226942452997
2003-10-17,100.93587294048159
2003-10-20,101.18688403662551
2003-10-21,101.05184183828143
2003-10-22,99.7897007822847
2003-10-23,96.61388477999718
2003-10-24,97.19912659915397
2003-10-27,98.54064497961036
2003-10-28,99.9044224375569
2003-10-29,100.92561898810834
2003-10-30,101.18907624411627
2003-10-31,100.5852353236037
2003-11-03,101.28931399531274
2003-11-04,102.33214582539824
2003-11-05,102.01256532610256
2003-11-06,101.54901911756076
2003-11-07,102.02584591791599
2003-11-10,101.89106634185309
2003-11-11,99.67355944249368
2003-11-12,98.93695900437221
2003-11-13,99.44675107312396
2003-11-14,98.66429427812828
2003-11-17,95.2901965600066
2003-11-18,95.19103451977692
2003-11-19,94.04597755416104
2003-11-20,94.67578123877247
2003-11-21,94.93094395367483
2003-11-24,95.83024213481943
2003-11-25,96.73983137438822
2003-11-26,97.27743262026415
2003-11-27,97.63383906201848
2003-11-28,96.89035721898723
2003-12-01,98.05822707693063
2003-12-02,97.91114274892064
2003-12-03,98.24994398601908
2003-12-04,98.5917119546216
2003-12-05,98.21347008463924
2003-12-08,97.03423219133293
2003-12-09,97.06601220162973
2003-12-10,95.84040414051327
2003-12-11,96.32233139863393
2003-12-12,96.58210021627275
2003-12-15,97.48300753772361
2003-12-16,96.44758133957086
2003-12-17,95.74856767542339
2003-12-18,95.59361846717108
2003-12-19,95.74792200512388
2003-12-22,95.6743233608435
2003-12-23,95.88399931611873
2003-12-24,96.08367898842295
2003-12-25,96.2316145538737
2003-12-26,96.57967214925816
2003-12-29,97.27424610237243
2003-12-30,98.00924540369402
2003-12-31,97.75933269264162
2004-01-01,97.75933269264162
2004-01-02,98.56958159101433
2004-01-05,99.67804541708864
2004-01-06,99.52878276867003
2004-01-07,99.74958572291946
2004-01-08,100.3916449909398
2004-01-09,100.32504472976065
2004-01-12,100.43373138082167
2004-01-13,100.69824393456189
2004-01-14,101.86723327245168
2004-01-15,101.93954396599288
2004-01-16,103.22986737950708
2004-01-19,103.85760891162725
2004-01-20,103.32594384685535
2004-01-21,103.41762356883268
2004-01-22,103.59902522190886
2004-01-23,103.95455418180345
2004-01-26,104.22977357054346
2004-01-27,104.26416356457483
2004-01-28,103.70980323456713
2004-01-29,103.34140773831004
2004-01-30,103.57064835091133
2004-02-02,103.79171823776933
2004-02-03,102.95496543087182
2004-02-04,102.14880288638594
2004-02-05,101.74924289571125
2004-02-06,102.1440858101353
2004-02-09,102.93152645843392
2004-02-10,102.91771556887322
2004-02-11,103.07124112796264
2004-02-12,103.01654667324222
2004-02-13,103.38841407543495
2004-02-16,104.00017484353273
2004-02-17,104.43130033554554
2004-02-18,104.35907030216241
2004-02-19,104.73985975474217
2004-02-20,104.20054544041477
2004-02-23,104.68475607227222
2004-02-24,103.33780771359686
2004-02-25,103.58665902792436
2004-02-26,104.18843999415903
2004-02-27,105.59483686849308
2004-03-01,106.86454566766567
2004-03-02,107.54259747108235
2004-03-03,108.16219025723869
2004-03-04,108.29869464352635
2004-03-05,107.51188643504392
2004-03-08,107.74361464650684
2004-03-09,107.704578634063
2004-03-10,107.70527451362841
2004-03-11,106.18939604417638
2004-03-12,106.04672127675381
2004-03-15,105.84701809224778
2004-03-16,105.9839261449281
2004-03-17,108.41022196321173
2004-03-18,107.8156815934219
2004-03-19,107.78561671076277
2004-03-22,106.63041979875422
2004-03-23,107.1871353452072
2004-03-24,108.38449899247931
2004-03-25,109.95577324783571
2004-03-26,111.27162083117675
2004-03-29,111.54626824769956
2004-03-30,111.30246807409834
2004-03-31,112.17999241890166
2004-04-01,112.96331045945198
2004-04-02,114.54960813467562
2004-04-05,115.54798884105678
2004-04-06,115.04730022730328
2004-04-07,115.23146965692196
2004-04-08,115.65026448355506
2004-04-09,114.7984362946067
2004-04-12,115.94924272682158
2004-04-13,117.02095982733901
2004-04-14,115.43825592415219
2004-04-15,114.19732072539033
2004-04-16,114.22773293770831
2004-04-19,113.4267234716091
2004-04-20,115.0342384935841
2004-04-21,114.66480051315028
2004-04-22,114.67500423503931
2004-04-23,115.76112950406572
2004-04-26,115.94560653044535
2004-04-27,115.00211070622096
2004-04-28,114.82997724851604
2004-04-29,112.98531863481641
2004-04-30,111.6099222287279
2004-05-03,111.78031058346993
2004-05-04,111.44849796038459
2004-05-05,111.9330463934341
2004-05-06,109.91938122229004
2004-05-07,108.59707209052411
2004-05-10,103.18239749935576
2004-05-11,104.08072355778177
2004-05-12,105.16750912902083
2004-05-13,104.13006043340651
2004-05-14,103.29051443033826
2004-05-17,99.83153236569318
2004-05-18,101.27897402702624
2004-05-19,104.30443465764694
2004-05-20,104.30340920023362
2004-05-21,105.54613042453029
2004-05-24,106.27618659755353
2004-05-25,105.28982456886274
2004-05-26,106.53028153009215
2004-05-27,106.41057334671808
2004-05-28,107.33298809929788
2004-05-31,107.41472123011377
2004-06-01,107.86243740847864
2004-06-02,107.35996887361634
2004-06-03,106.26395430938337
2004-06-04,106.87807922411287
2004-06-07,108.60773099442319
2004-06-08,109.22398592328057
2004-06-09,110.32108659300988
2004-06-10,110.82696848800364
2004-06-11,110.99086758013195
2004-06-14,110.20023495654094
2004-06-15,110.12935915065201
2004-06-16,111.3982844754043
2004-06-17,111.87003331453347
2004-06-18,111.2571698986553
2004-06-21,112.05737721638079
2004-06-22,111.50560186756239
2004-06-23,111.80470476829335
2004-06-24,112.92776362103686
2004-06-25,113.13275376546282
2004-06-28,113.87055204105913
2004-06-29,114.18254457211025
2004-06-30,114.05641955265833
2004-07-01,114.62207109631318
2004-07-02,113.36739592282976
2004-07-05,112.46789182541305
2004-07-06,111.9403139725295
2004-07-07,111.7202504032433
2004-07-08,110.96573203588817
2004-07-09,111.81060376547848
2004-07-12,112.29243005147401
2004-07-13,112.25761299764775
2004-07-14,110.83774239123463
2004-07-15,110.25064178861133
2004-07-16,110.91639897336283
2004-07-19,111.1254733159083
2004-07-20,110.62361738584302
2004-07-21,111.43069728528307
2004-07-22,110.46247339964378
