Date,EAFE ex ISRAEL SMALL CAP
2010-11-22,1132.1778677557174
2010-11-23,1126.5758175012095
2010-11-24,1132.7949939846694
2010-11-25,1139.881646111728
2010-11-26,1139.6675316156184
2010-11-29,1137.249447431791
2010-11-30,1137.1489745690917
2010-12-01,1150.2263205038034
2010-12-02,1169.1150233094315
2010-12-03,1169.4387355726908
2010-12-06,1181.6034432202905
2010-12-07,1187.1082645684348
2010-12-08,1188.7412821593668
2010-12-09,1193.453824511456
2010-12-10,1191.4852549768648
2010-12-13,1194.894776653012
2010-12-14,1201.3519033310884
2010-12-15,1202.6281172444633
2010-12-16,1204.9634915595343
2010-12-17,1210.0458602153
2010-12-20,1215.236020280162
2010-12-21,1221.5169950537331
2010-12-22,1226.1393499226906
2010-12-23,1231.5689286047557
2010-12-24,1225.3142893714628
2010-12-27,1221.0825971670683
2010-12-28,1227.727032702125
2010-12-29,1239.7082235602443
2010-12-30,1230.5901853946893
2010-12-31,1231.7221851637769
2011-01-03,1234.5965390558904
2011-01-04,1244.3709505588736
2011-01-05,1243.564498310115
2011-01-06,1253.0388958144447
2011-01-07,1255.3710115346814
2011-01-10,1252.3980670590897
2011-01-11,1262.5958042475963
2011-01-12,1265.5585414015422
2011-01-13,1256.1857268802692
2011-01-14,1251.2988451557703
2011-01-17,1256.0960404478449
2011-01-18,1258.022038314731
2011-01-19,1252.8695999380204
2011-01-20,1231.4194337616782
2011-01-21,1221.3927534024722
2011-01-24,1218.8317359940713
2011-01-25,1219.1400108596895
2011-01-26,1225.583492720825
2011-01-27,1224.3141933066588
2011-01-28,1224.2839984046454
2011-01-31,1215.6403158678736
2011-02-01,1229.4206798568323
2011-02-02,1231.562030691716
2011-02-03,1238.8739892348847
2011-02-04,1249.9076185930458
2011-02-07,1261.1556708708051
2011-02-08,1255.8372992777379
2011-02-09,1248.2820124185896
2011-02-10,1242.685045484808
2011-02-11,1245.230487067763
2011-02-14,1260.2991998018545
2011-02-15,1254.933033582162
2011-02-16,1254.9806323714818
2011-02-17,1257.1097408342628
2011-02-18,1257.3853289212177
2011-02-21,1245.8571627075353
2011-02-22,1231.3160223527111
2011-02-23,1219.508495807378
2011-02-24,1206.2607315681098
2011-02-25,1225.012415784024
2011-02-28,1234.2833283402063
2011-03-01,1238.2274856061213
2011-03-02,1225.9201585963435
2011-03-03,1225.52206100968
2011-03-04,1227.9099093199563
2011-03-07,1225.0328040381155
2011-03-08,1225.6796734508646
2011-03-09,1227.4399747807736
2011-03-10,1210.8325401622706
2011-03-11,1198.6172744181818
2011-03-14,1160.640075030851
2011-03-15,1108.6823215942686
2011-03-16,1127.6413239246835
2011-03-17,1140.3269912095552
2011-03-18,1150.7430203373751
2011-03-21,1164.920707404404
2011-03-22,1178.2508004945573
2011-03-23,1179.8955636314695
2011-03-24,1185.606473023172
2011-03-25,1191.7606108036803
2011-03-28,1192.3925441511287
2011-03-29,1193.355874672474
2011-03-30,1203.775945126654
2011-03-31,1199.36075220351
2011-04-01,1200.7369726925122
2011-04-04,1204.490779483132
2011-04-05,1199.7258502244408
2011-04-06,1190.9536490048206
2011-04-07,1188.8975102612687
2011-04-08,1192.311954727927
2011-04-11,1192.0896214441827
2011-04-12,1172.4369373557115
2011-04-13,1180.0737939466549
2011-04-14,1188.5692776031888
2011-04-15,1189.550610288063
2011-04-18,1188.6335049953423
2011-04-19,1185.137378856562
2011-04-20,1194.3626724472763
2011-04-21,1203.977907626984
2011-04-22,1204.8534747561207
2011-04-25,1202.6804640627247
2011-04-26,1201.253347580571
2011-04-27,1198.6648352360246
2011-04-28,1205.901085018831
2011-04-29,1208.1344273937632
2011-05-02,1210.9063848374724
2011-05-03,1205.172517347177
2011-05-04,1193.7437530131967
2011-05-05,1204.409450704167
2011-05-06,1213.5662466716649
2011-05-09,1223.062545325409
2011-05-10,1228.7805832171996
2011-05-11,1233.3558278677176
2011-05-12,1224.946395262782
2011-05-13,1219.9835863388969
2011-05-16,1211.1484407671078
2011-05-17,1204.5466074079397
2011-05-18,1206.4779985892792
2011-05-19,1209.0568888005675
2011-05-20,1215.0118027056235
2011-05-23,1199.936260316805
2011-05-24,1198.715350733152
2011-05-25,1199.029053231373
2011-05-26,1206.8127339108755
2011-05-27,1210.1274674649515
2011-05-30,1212.4745107323356
2011-05-31,1215.489122299871
2011-06-01,1216.233570177329
2011-06-02,1202.8437351380483
2011-06-03,1192.8858910413812
2011-06-06,1187.7007094581945
2011-06-07,1184.8701938671306
2011-06-08,1176.0712127265617
2011-06-09,1184.1849886035966
2011-06-10,1182.0932321097828
2011-06-13,1180.3795116646493
2011-06-14,1183.6757409598179
2011-06-15,1184.2139977692577
2011-06-16,1172.745083215344
2011-06-17,1165.138908810117
2011-06-20,1155.430887040315
2011-06-21,1167.4444068510716
2011-06-22,1167.6977974344006
2011-06-23,1163.3816321135164
2011-06-24,1165.5568296621614
2011-06-27,1151.7505775344246
2011-06-28,1155.157590251762
2011-06-29,1174.0722307980263
2011-06-30,1185.343870153488
2011-07-01,1192.7759323591288
2011-07-04,1201.1538593435666
2011-07-05,1202.1634747295063
2011-07-06,1208.764356942209
2011-07-07,1209.1157806606986
2011-07-08,1214.7155535088023
2011-07-11,1209.971806834946
2011-07-12,1200.7881827976416
2011-07-13,1205.9075900108887
2011-07-14,1197.3308869437747
2011-07-15,1195.6400801358807
2011-07-18,1184.0236084463288
2011-07-19,1184.5444868660845
2011-07-20,1195.3806022449887
2011-07-21,1195.595940486551
2011-07-22,1208.262232538566
2011-07-25,1205.3259279800466
2011-07-26,1201.1082301239903
2011-07-27,1196.0002216673206
2011-07-28,1190.5440207678064
2011-07-29,1183.347510747096
2011-08-01,1193.7824858334332
2011-08-02,1164.5051227283145
2011-08-03,1136.9479458811968
2011-08-04,1101.9222651658697
2011-08-05,1070.9738691487817
2011-08-08,1026.9642425962459
2011-08-09,1035.1248410886485
2011-08-10,1036.6314695156732
2011-08-11,1044.0099509902943
2011-08-12,1067.690672026639
2011-08-15,1073.5601876029164
2011-08-16,1070.6964905897962
2011-08-17,1074.3111841647785
2011-08-18,1041.7035162691416
2011-08-19,1021.7680699201367
2011-08-22,1017.1650439533875
2011-08-23,1028.2427373136145
2011-08-24,1031.2778199043485
2011-08-25,1032.4378122303222
2011-08-26,1034.2073697472545
2011-08-29,1043.237092701527
2011-08-30,1060.878713201237
2011-08-31,1085.1763658063073
2011-09-01,1092.5426845500394
2011-09-02,1078.2827485903883
2011-09-05,1050.4801205691415
2011-09-06,1037.6848337364738
2011-09-07,1060.7892014877725
2011-09-08,1069.1848108926156
2011-09-09,1065.476438997716
2011-09-12,1044.3837080466071
2011-09-13,1047.4294763631083
2011-09-14,1045.7137335164166
2011-09-15,1056.4881168020968
2011-09-16,1076.4833095645158
2011-09-19,1066.9811016914673
2011-09-20,1061.0475864047642
2011-09-21,1054.390459985233
2011-09-22,1024.9016146233487
2011-09-23,1015.8696415904747
2011-09-26,1005.6042416514767
2011-09-27,1035.9349760630162
2011-09-28,1042.8154637801904
2011-09-29,1043.7971744137449
2011-09-30,1043.6683281788733
2011-10-03,1031.8729033799293
2011-10-04,1003.3000005978049
2011-10-05,1008.5852356621681
2011-10-06,1030.3223858380427
2011-10-07,1039.5220164029718
2011-10-10,1045.6693270543717
2011-10-11,1053.036698700416
2011-10-12,1058.4456561519585
2011-10-13,1063.9156853586262
2011-10-14,1057.3315894675832
2011-10-17,1065.4265755117356
2011-10-18,1057.5262372703974
2011-10-19,1057.5986535773768
2011-10-20,1046.6120250211686
2011-10-21,1055.0233342104339
2011-10-24,1075.7064581567497
2011-10-25,1070.0749973155448
2011-10-26,1071.4863065326438
2011-10-27,1089.1590666634786
2011-10-28,1091.4673819315667
2011-10-31,1075.7533818059037
2011-11-01,1054.1761503760385
2011-11-02,1050.2923512204843
2011-11-03,1063.9487615653638
2011-11-04,1069.3245316616972
2011-11-07,1064.9776291364863
2011-11-08,1063.753909507278
2011-11-09,1067.1383114058603
2011-11-10,1050.9105754384104
2011-11-11,1064.0848024385334
2011-11-14,1066.7118460489826
2011-11-15,1061.9948576540444
2011-11-16,1054.9299936136965
2011-11-17,1047.7301745046564
2011-11-18,1038.808695793533
2011-11-21,1017.1484777090978
2011-11-22,1011.2306707970871
2011-11-23,1002.6293960305587
2011-11-24,1001.4700406145156
2011-11-25,999.8156507077613
2011-11-28,1019.1710302995189
2011-11-29,1036.159436159657
2011-11-30,1054.609168604764
2011-12-01,1050.5198786376639
2011-12-02,1060.816522600815
2011-12-05,1071.781369950047
2011-12-06,1062.3847980893738
2011-12-07,1069.3848792078277
2011-12-08,1058.8457421603248
2011-12-09,1054.417441480464
2011-12-12,1050.086731864456
2011-12-13,1054.06977640328
2011-12-14,1041.6253051867832
2011-12-15,1038.8166972759866
2011-12-16,1037.9954658544798
2011-12-19,1029.9080806746058
2011-12-20,1043.214080016701
2011-12-21,1049.083856791445
2011-12-22,1049.5108814918367
2011-12-23,1057.417091314432
2011-12-26,1057.5799125469935
2011-12-27,1057.3682151493215
2011-12-28,1056.8904899526806
2011-12-29,1060.7876506077012
2011-12-30,1072.761394469602
2012-01-02,1078.318746676496
2012-01-03,1091.5118954833222
2012-01-04,1100.8230480732
2012-01-05,1094.6929766559635
2012-01-06,1097.2162009905983
2012-01-09,1096.3218385265343
2012-01-10,1105.3836395607952
2012-01-11,1112.6996323711355
2012-01-12,1110.387490351553
2012-01-13,1120.3183443786882
2012-01-16,1121.402359963783
2012-01-17,1129.4365601682866
2012-01-18,1131.3832667074075
2012-01-19,1139.9252625511922
2012-01-20,1145.2326745466858
2012-01-23,1146.617724993622
2012-01-24,1137.9315858418763
2012-01-25,1142.0399958203334
2012-01-26,1147.977309471173
2012-01-27,1150.3848498646194
2012-01-30,1141.1382223427763
2012-01-31,1151.9063670835249
2012-02-01,1164.4158573044288
2012-02-02,1173.7029495657148
2012-02-03,1182.8679541701501
2012-02-06,1190.97197133659
2012-02-07,1179.6744513227752
2012-02-08,1184.4193742178252
2012-02-09,1183.8928695379172
2012-02-10,1180.2960685872201
2012-02-13,1186.8551113976234
2012-02-14,1183.231496790462
2012-02-15,1195.0392268887722
2012-02-16,1186.9584101577234
2012-02-17,1191.2638692852574
2012-02-20,1197.358471868577
2012-02-21,1193.403587711086
2012-02-22,1192.3738896957243
2012-02-23,1191.140942657385
2012-02-24,1190.130184772597
2012-02-27,1192.036207189342
2012-02-28,1193.9680086463336
2012-02-29,1196.0440742753333
2012-03-01,1198.648267380262
2012-03-02,1207.4035072606302
2012-03-05,1197.552281204521
2012-03-06,1179.155746353592
2012-03-07,1183.0154666822082
2012-03-08,1191.8386339000033
2012-03-09,1203.5780349535344
2012-03-12,1197.5470869500746
2012-03-13,1212.170902663673
2012-03-14,1215.2472829861756
2012-03-15,1216.8010103255758
2012-03-16,1218.839009510139
2012-03-19,1216.68080934911
2012-03-20,1205.253301585563
2012-03-21,1202.577043334323
2012-03-22,1197.3116228997874
2012-03-23,1196.237293670367
2012-03-26,1202.1880779441155
2012-03-27,1207.3291346428591
2012-03-28,1201.4122120140942
2012-03-29,1194.7289748509781
2012-03-30,1201.6200023236304
2012-04-02,1209.7735917236832
2012-04-03,1202.6790986660105
2012-04-04,1189.9689812833424
2012-04-05,1191.0848878227798
2012-04-06,1189.573314754756
2012-04-09,1189.64398938066
2012-04-10,1172.4777156877271
2012-04-11,1173.446442615053
2012-04-12,1187.5902004402171
2012-04-13,1188.9669599313731
2012-04-16,1184.4944229130774
2012-04-17,1191.3317409980552
2012-04-18,1199.8114621940786
2012-04-19,1192.6010722821418
2012-04-20,1192.0942790209485
2012-04-23,1178.9088713622375
2012-04-24,1179.372228936998
2012-04-25,1190.689169667076
2012-04-26,1192.8576591462004
2012-04-27,1198.3775232051555
2012-04-30,1202.5773344758836
2012-05-01,1199.2187486657556
2012-05-02,1205.9099027744292
2012-05-03,1202.6330998728154
2012-05-04,1187.5495203466687
2012-05-07,1179.9282835160236
2012-05-08,1170.5562453431423
2012-05-09,1158.8138516470806
2012-05-10,1168.3643040476934
2012-05-11,1165.2898343051668
2012-05-14,1152.2809144491557
2012-05-15,1141.7163213291549
2012-05-16,1129.1895135397378
2012-05-17,1132.7730413307893
2012-05-18,1110.032628626992
2012-05-21,1113.680329225548
2012-05-22,1130.7156446743827
2012-05-23,1119.8117680243058
2012-05-24,1121.9544836742414
2012-05-25,1122.3895721656631
2012-05-28,1125.2014102441478
2012-05-29,1139.1398355873437
2012-05-30,1133.3855047723268
2012-05-31,1135.7117380141544
2012-06-01,1111.8111242738885
2012-06-04,1089.9893577233643
2012-06-05,1099.271340624973
2012-06-06,1118.5523703824701
2012-06-07,1130.2958954539913
2012-06-08,1122.5943635259903
2012-06-11,1125.3197612832755
2012-06-12,1121.5211916139006
2012-06-13,1112.3884003466667
2012-06-14,1109.4875747747071
2012-06-15,1123.968531269888
2012-06-18,1135.173071495026
2012-06-19,1136.7689869507092
2012-06-20,1147.1830741060764
2012-06-21,1146.3419278719593
2012-06-22,1139.1482699275266
2012-06-25,1130.4978338201872
2012-06-26,1125.8407733821114
2012-06-27,1135.9553463914565
2012-06-28,1138.3441819906523
2012-06-29,1152.1649491330468
2012-07-02,1170.7153501941398
2012-07-03,1177.5616351128554
2012-07-04,1185.568965085994
2012-07-05,1189.5345424724003
2012-07-06,1186.2885971704386
2012-07-09,1177.2032851695717
2012-07-10,1182.643260647986
2012-07-11,1177.6925447832984
2012-07-12,1168.6830105811018
2012-07-13,1179.3357844262239
2012-07-16,1186.594822694043
2012-07-17,1185.7470336964238
2012-07-18,1183.5843669643227
2012-07-19,1201.8740851723537
2012-07-20,1195.8084071769592
2012-07-23,1167.5885997593405
2012-07-24,1169.2112704876054
2012-07-25,1161.3875892398414
2012-07-26,1172.9170080862127
2012-07-27,1177.4973132651603
2012-07-30,1197.7157887814635
2012-07-31,1191.2546558294716
2012-08-01,1189.2190087035083
2012-08-02,1189.1702489495658
2012-08-03,1183.942930921549
2012-08-06,1195.145912114335
2012-08-07,1199.274154375434
2012-08-08,1206.5826638199576
2012-08-09,1212.231860469976
2012-08-10,1214.1986461572915
2012-08-13,1208.6544696531623
2012-08-14,1215.2780716048962
2012-08-15,1216.546877025572
2012-08-16,1217.379183738575
2012-08-17,1230.2981705076368
2012-08-20,1226.3490168541564
2012-08-21,1225.8308314910414
2012-08-22,1217.6754011487099
2012-08-23,1214.7562793868015
2012-08-24,1210.4451821252094
2012-08-27,1211.6213168943307
2012-08-28,1200.6797851727986
2012-08-29,1204.4135473513945
2012-08-30,1197.2769411291279
2012-08-31,1194.9002207478245
2012-09-03,1200.5301732320404
2012-09-04,1195.1104351762237
2012-09-05,1188.7245251227187
2012-09-06,1199.40046988683
2012-09-07,1210.051351226509
2012-09-10,1213.8067438404353
2012-09-11,1211.6295018021187
2012-09-12,1219.1456330256299
2012-09-13,1219.3471989072916
2012-09-14,1223.9979726392119
2012-09-17,1220.1444939078656
2012-09-18,1220.0316361765395
2012-09-19,1226.499818285221
2012-09-20,1224.5673072838783
2012-09-21,1229.4441772746197
2012-09-24,1229.6605218606342
2012-09-25,1233.4272786585857
2012-09-26,1223.438586535508
2012-09-27,1228.2247416130926
2012-09-28,1224.7787000437756
2012-10-01,1224.4398125594635
2012-10-02,1222.195377548292
2012-10-03,1214.9398238058034
2012-10-04,1219.2449209313477
2012-10-05,1226.740958328954
2012-10-08,1225.4012663895996
2012-10-09,1223.8172940992458
2012-10-10,1211.8066399958454
2012-10-11,1209.916209834229
2012-10-12,1210.1834765369995
2012-10-15,1212.9905611235667
2012-10-16,1219.1882836326847
2012-10-17,1226.5854842426745
2012-10-18,1232.7336704331433
2012-10-19,1231.876201518519
2012-10-22,1227.610021403992
2012-10-23,1221.426632299495
2012-10-24,1222.26367669217
2012-10-25,1230.1089174885924
2012-10-26,1228.7850638366144
2012-10-29,1226.0823708367332
2012-10-30,1222.6980633967096
2012-10-31,1225.3781054982219
2012-11-01,1234.5308508767425
2012-11-02,1244.322053565637
2012-11-05,1241.6499731633103
2012-11-06,1241.3742508645462
2012-11-07,1240.4164817971944
2012-11-08,1233.5171409147165
2012-11-09,1229.5590415805834
2012-11-12,1222.2725877647551
2012-11-13,1217.7358473390623
2012-11-14,1210.6705925114477
2012-11-15,1200.058795883496
2012-11-16,1201.0914437636147
2012-11-19,1214.241404960172
2012-11-20,1216.4572656157748
2012-11-21,1215.3553161812745
2012-11-22,1222.9749555753867
2012-11-23,1223.6517487517094
2012-11-26,1224.2765135241357
2012-11-27,1229.7011706678911
2012-11-28,1226.7606621221591
2012-11-29,1234.4544664462849
2012-11-30,1231.5087975734698
2012-12-03,1230.5638195896954
2012-12-04,1232.7130792038172
2012-12-05,1235.2435527069408
2012-12-06,1247.8077942223374
2012-12-07,1252.2022480055275
2012-12-10,1251.5091091642546
2012-12-11,1251.028103304097
2012-12-12,1252.1180853660737
2012-12-13,1248.0399218466735
2012-12-14,1248.7582123402374
2012-12-17,1247.3544663310329
2012-12-18,1253.219924408042
2012-12-19,1262.4863039049656
2012-12-20,1263.9748014091074
2012-12-21,1261.8521378939777
2012-12-24,1257.0195257336297
2012-12-25,1258.5424060236426
2012-12-26,1258.2785827012578
2012-12-27,1261.6026310061002
2012-12-28,1261.7567558500625
2012-12-31,1265.216352015725
2013-01-01,1265.216352015725
2013-01-02,1279.477653451937
2013-01-03,1294.000363687535
2013-01-04,1300.759488636249
2013-01-07,1302.4814155813763
2013-01-08,1300.1139012797883
2013-01-09,1308.2227037488467
2013-01-10,1303.9137125352922
2013-01-11,1295.2195182491396
2013-01-14,1290.2943610512507
2013-01-15,1293.3014323587945
2013-01-16,1292.250061483785
2013-01-17,1289.8959110254727
2013-01-18,1300.9290602885558
2013-01-21,1303.2746776003503
2013-01-22,1308.8811636992343
2013-01-23,1306.5503010905056
2013-01-24,1300.390381313099
2013-01-25,1299.7656706650823
2013-01-28,1300.7955344839738
2013-01-29,1298.8558961533647
2013-01-30,1293.917667333695
2013-01-31,1293.7455554804287
2013-02-01,1293.2275397769677
2013-02-04,1294.2167074232873
2013-02-05,1289.1420549622474
2013-02-06,1298.657811417385
2013-02-07,1309.2731393618112
2013-02-08,1318.1549471651924
2013-02-11,1311.160486998095
2013-02-12,1314.816057362221
2013-02-13,1317.4927370770326
2013-02-14,1323.171744056778
2013-02-15,1317.3548836697278
2013-02-18,1321.337207480367
2013-02-19,1333.8745341936253
2013-02-20,1333.7440157736287
2013-02-21,1327.3280876914816
2013-02-22,1338.8808452281442
2013-02-25,1337.049526679765
2013-02-26,1340.3716495871008
2013-02-27,1343.749197141911
2013-02-28,1357.8949584622985
2013-03-01,1356.5767578330303
2013-03-04,1353.0602369862072
2013-03-05,1366.693393847046
2013-03-06,1373.9034084628408
2013-03-07,1364.479491470281
2013-03-08,1370.9205799170916
2013-03-11,1374.1268479826263
2013-03-12,1372.222654913172
2013-03-13,1374.921990252967
2013-03-14,1385.501553919325
2013-03-15,1395.0464804887467
2013-03-18,1393.5883689643745
2013-03-19,1397.8234651411633
2013-03-20,1393.160162137291
2013-03-21,1402.3758485984986
2013-03-22,1392.6251228689503
2013-03-25,1403.4501164889923
2013-03-26,1407.5742004083684
2013-03-27,1412.5312282116752
2013-03-28,1410.305033839287
2013-03-29,1408.4363085498871
2013-04-01,1393.7300554976284
2013-04-02,1395.1706729107862
2013-04-03,1399.0098717662106
2013-04-04,1381.8092377184428
2013-04-05,1363.6165811971332
2013-04-08,1369.5107723176327
2013-04-09,1372.4732792648886
2013-04-10,1386.203354562918
2013-04-11,1396.2603197507735
2013-04-12,1395.3940355126806
2013-04-15,1379.8875718782213
2013-04-16,1367.4092451485944
2013-04-17,1369.9814394134708
2013-04-18,1359.2331377290786
2013-04-19,1363.92606957733
2013-04-22,1376.2873357296355
2013-04-23,1392.1167935391486
2013-04-24,1408.2825649104368
2013-04-25,1422.1870465215495
2013-04-26,1421.710030417798
2013-04-29,1418.0375285915497
2013-04-30,1421.278005437324
2013-05-01,1420.8982825392638
2013-05-02,1422.5420619026136
2013-05-03,1426.0653621986635
2013-05-06,1430.2931116698198
2013-05-07,1442.9147196094257
2013-05-08,1451.2975138296442
2013-05-09,1453.3932319828432
2013-05-10,1454.9429211967913
2013-05-13,1455.9259170938592
2013-05-14,1456.3483097014782
2013-05-15,1463.2019930409017
2013-05-16,1459.2459018255618
2013-05-17,1469.9979486788088
2013-05-20,1479.94921489273
2013-05-21,1475.747622133314
2013-05-22,1468.0383757665838
2013-05-23,1422.61256446102
2013-05-24,1425.0069315895519
2013-05-27,1415.160105806766
2013-05-28,1430.1719977379848
2013-05-29,1424.475284027098
2013-05-30,1406.1197326417525
2013-05-31,1411.6185793468424
2013-06-03,1395.576716336381
2013-06-04,1397.2056784357446
2013-06-05,1379.2464092673365
2013-06-06,1353.3710760761862
2013-06-07,1353.2268406275273
2013-06-10,1367.1877706854539
2013-06-11,1355.4344866456072
2013-06-12,1356.2192613262796
2013-06-13,1343.0691403226617
2013-06-14,1353.8243359102544
2013-06-17,1369.0878435304146
2013-06-18,1362.7403100373265
2013-06-19,1372.7754232983689
2013-06-20,1338.5131310815643
2013-06-21,1334.69226807155
2013-06-24,1315.1893243170196
2013-06-25,1321.031442549158
2013-06-26,1332.5473646782566
2013-06-27,1347.274149246202
2013-06-28,1355.5910536649676
2013-07-01,1366.7079348795849
2013-07-02,1371.5773673535532
2013-07-03,1374.4500257800553
2013-07-04,1393.2491968097938
2013-07-05,1393.0591907517098
2013-07-08,1396.1488923119052
2013-07-09,1415.3784924782603
2013-07-10,1413.9391843520852
2013-07-11,1420.0646748966612
2013-07-12,1420.5445270164514
2013-07-15,1421.715940440464
2013-07-16,1418.6843024019201
2013-07-17,1424.2010749110088
2013-07-18,1431.2377913824919
2013-07-19,1425.7914930024097
2013-07-22,1434.96988387714
2013-07-23,1433.0051160460714
2013-07-24,1432.2617959255078
2013-07-25,1426.3345057011584
2013-07-26,1420.9825758548582
2013-07-29,1408.1699975206632
2013-07-30,1417.7116343218668
2013-07-31,1407.1378759830186
2013-08-01,1424.6164793580479
2013-08-02,1438.9215251483902
2013-08-05,1448.7135144897702
2013-08-06,1448.0366864474502
2013-08-07,1438.665508664796
2013-08-08,1442.9653456536475
2013-08-09,1448.23606858436
2013-08-12,1449.4487690379958
2013-08-13,1456.922078627438
2013-08-14,1464.6774744924614
2013-08-15,1446.56298201859
2013-08-16,1447.7208511976896
2013-08-19,1449.8835365649632
2013-08-20,1431.1332310681914
2013-08-21,1429.4796312764051
2013-08-22,1433.2433371141587
2013-08-23,1441.0950745853816
2013-08-26,1439.8002691423972
2013-08-27,1424.9014662047682
2013-08-28,1411.3437416243344
2013-08-29,1423.1612830812583
2013-08-30,1416.7258775246987
2013-09-02,1435.6687568379382
2013-09-03,1446.4854145831732
2013-09-04,1451.100950540195
2013-09-05,1459.1017299930054
2013-09-06,1462.8667506355573
2013-09-09,1471.8546306924065
2013-09-10,1488.3764281783683
2013-09-11,1491.8565956445168
2013-09-12,1492.9433910153596
2013-09-13,1497.9463403040133
2013-09-16,1503.8461322214598
2013-09-17,1497.8203394474774
2013-09-18,1502.9711102912725
2013-09-19,1508.0037036348942
2013-09-20,1503.5484466073926
2013-09-23,1504.564572144286
2013-09-24,1507.1472591518802
2013-09-25,1504.2970262686426
2013-09-26,1510.80011578866
2013-09-27,1510.2568733208518
2013-09-30,1503.9941735529394
2013-10-01,1511.8903896400093
2013-10-02,1501.5398093360354
2013-10-03,1496.3527605453764
2013-10-04,1494.1421458122034
2013-10-07,1482.5082906507455
2013-10-08,1480.2472417118456
2013-10-09,1484.1019189173037
2013-10-10,1497.3695231543345
2013-10-11,1507.0751094280204
2013-10-14,1508.8547734978017
2013-10-15,1521.2112286804277
