Date,EUROPE & MIDDLE EAST SMALL CAP
2011-01-17,1303.0375068066191
2011-01-18,1309.7684033431387
2011-01-19,1294.999720917735
2011-01-20,1270.9787633579444
2011-01-21,1274.8714035017358
2011-01-24,1269.864538608148
2011-01-25,1262.4369221742606
2011-01-26,1276.282327898346
2011-01-27,1279.9887876476314
2011-01-28,1277.012348014522
2011-01-31,1269.5262476173534
2011-02-01,1286.404588812592
2011-02-02,1282.34229257217
2011-02-03,1284.7980953358772
2011-02-04,1292.1356512056961
2011-02-07,1309.737338148449
2011-02-08,1305.4873715664814
2011-02-09,1301.6292349305593
2011-02-10,1293.353906233631
2011-02-11,1298.5747573106325
2011-02-14,1310.3564588605266
2011-02-15,1306.3823907878468
2011-02-16,1306.5577377934367
2011-02-17,1305.0722970228921
2011-02-18,1307.2726663549465
2011-02-21,1290.678575131188
2011-02-22,1281.1681683021661
2011-02-23,1267.395844532006
2011-02-24,1252.4672287923604
2011-02-25,1272.7547571361854
2011-02-28,1285.2610203925567
2011-03-01,1285.7667782804185
2011-03-02,1277.2459690291646
2011-03-03,1279.802717220514
2011-03-04,1281.4741079416847
2011-03-07,1283.7227469473771
2011-03-08,1285.240287986093
2011-03-09,1288.243939508081
2011-03-10,1269.289748175403
2011-03-11,1253.5079075216336
2011-03-14,1244.795956889048
2011-03-15,1214.9290062678251
2011-03-16,1208.069680182084
2011-03-17,1227.2299732408392
2011-03-18,1238.5595886137448
2011-03-21,1261.695751663462
2011-03-22,1258.417550097087
2011-03-23,1258.7034986423598
2011-03-24,1268.10267990767
2011-03-25,1271.5096793818482
2011-03-28,1273.9220049659618
2011-03-29,1272.4523430883517
2011-03-30,1280.3296157944394
2011-03-31,1271.6167698513796
2011-04-01,1284.0805170645424
2011-04-04,1291.4659924582934
2011-04-05,1294.1356410488233
2011-04-06,1294.9173084953522
2011-04-07,1288.4851254947828
2011-04-08,1290.9039553907346
2011-04-11,1287.169465253142
2011-04-12,1264.5409434515523
2011-04-13,1275.356931103025
2011-04-14,1276.463782895498
2011-04-15,1278.693359731987
2011-04-18,1262.1667661920853
2011-04-19,1271.745637570951
2011-04-20,1286.9489631542958
2011-04-21,1296.9094431807503
2011-04-22,1296.9094431807503
2011-04-25,1294.7059296848672
2011-04-26,1296.1809337088546
2011-04-27,1298.4704070823695
2011-04-28,1303.9311352438472
2011-04-29,1308.9289725122107
2011-05-02,1310.1656249702455
2011-05-03,1300.6752651439865
2011-05-04,1286.168284821998
2011-05-05,1286.1720245601305
2011-05-06,1299.7915661379702
2011-05-09,1305.480084548451
2011-05-10,1316.6833923715712
2011-05-11,1321.104977509424
2011-05-12,1310.4671740807134
2011-05-13,1309.336318190318
2011-05-16,1304.7916411264505
2011-05-17,1294.9900857528617
2011-05-18,1293.8649355312466
2011-05-19,1301.196597575166
2011-05-20,1306.3419688511167
2011-05-23,1286.1230239131035
2011-05-24,1288.8027609407854
2011-05-25,1291.9728917747236
2011-05-26,1293.603743400244
2011-05-27,1301.9365014842347
2011-05-30,1303.913008190397
2011-05-31,1310.016530614162
2011-06-01,1306.637088617772
2011-06-02,1296.6216392827641
2011-06-03,1289.9956232503068
2011-06-06,1284.3394342370732
2011-06-07,1281.2959257808423
2011-06-08,1262.9567637460916
2011-06-09,1272.8707213831026
2011-06-10,1260.631576052135
2011-06-13,1259.826304777385
2011-06-14,1266.9146772061433
2011-06-15,1256.7549740477068
2011-06-16,1243.0313790550865
2011-06-17,1240.5639358703409
2011-06-20,1226.1857790481247
2011-06-21,1240.9767051224255
2011-06-22,1234.4335142564012
2011-06-23,1219.0328456030481
2011-06-24,1219.0679203926472
2011-06-27,1213.8432093381448
2011-06-28,1219.0554420696765
2011-06-29,1242.944257086871
2011-06-30,1256.0352503645715
2011-07-01,1266.994926327126
2011-07-04,1276.0419182919463
2011-07-05,1278.158737571773
2011-07-06,1275.9101558699726
2011-07-07,1280.1894212350742
2011-07-08,1274.5196796193984
2011-07-11,1252.6440550825669
2011-07-12,1243.9530403032804
2011-07-13,1251.9050604328863
2011-07-14,1240.3606821915946
2011-07-15,1235.5303786645723
2011-07-18,1210.2486390688357
2011-07-19,1219.2348720609502
2011-07-20,1231.9411308494791
2011-07-21,1239.495423218516
2011-07-22,1250.6260235357852
2011-07-25,1248.8793724755153
2011-07-26,1241.9851457178233
2011-07-27,1228.8787374635688
2011-07-28,1222.9163204768713
2011-07-29,1217.3576229949203
2011-08-01,1207.1161813800982
2011-08-02,1171.7068920485183
2011-08-03,1144.3215098778585
2011-08-04,1094.9410468193723
2011-08-05,1072.3960563875366
2011-08-08,1013.7825280988378
2011-08-09,1036.5640718932584
2011-08-10,1020.8413054883927
2011-08-11,1041.1261074987917
2011-08-12,1077.422611982907
2011-08-15,1087.1479266865413
2011-08-16,1075.4515417904352
2011-08-17,1077.6732858197863
2011-08-18,1024.6333949316258
2011-08-19,1012.2299365621731
2011-08-22,1017.6668295286518
2011-08-23,1022.0381440962042
2011-08-24,1034.279035109242
2011-08-25,1031.2940154966818
2011-08-26,1025.7468656692402
2011-08-29,1040.9151154986548
2011-08-30,1054.4475201477655
2011-08-31,1087.507675917529
2011-09-01,1093.1141239555743
2011-09-02,1073.016490597348
2011-09-05,1033.1836227717258
2011-09-06,1020.6103503597086
2011-09-07,1049.442659940587
2011-09-08,1058.7149853056828
2011-09-09,1041.547434873811
2011-09-12,1014.1195177753001
2011-09-13,1015.1471589315871
2011-09-14,1027.0915118644173
2011-09-15,1044.8260468942913
2011-09-16,1059.5977965238258
2011-09-19,1038.2746564190688
2011-09-20,1046.1788565856698
2011-09-21,1036.9053105148048
2011-09-22,993.4422133719543
2011-09-23,986.0909340511506
2011-09-26,991.9728910123374
2011-09-27,1028.2511255147854
2011-09-28,1021.3905667994828
2011-09-29,1022.3622959010264
2011-09-30,1011.9742526539757
2011-10-03,1001.3496056279914
2011-10-04,964.6519922372909
2011-10-05,984.5943419553489
2011-10-06,1009.5091000469436
2011-10-07,1018.0814819889866
2011-10-10,1034.8729598125742
2011-10-11,1034.4781105317088
2011-10-12,1053.5239018932612
2011-10-13,1047.1338224020021
2011-10-14,1057.2978470886926
2011-10-17,1050.2987655764218
2011-10-18,1047.163735971624
2011-10-19,1050.2919129218942
2011-10-20,1036.3072080159761
2011-10-21,1056.1984939561496
2011-10-24,1075.2010948880259
2011-10-25,1070.0296391960162
2011-10-26,1071.5965831598792
2011-10-27,1098.4964699371135
2011-10-28,1097.626644671511
2011-10-31,1080.1213388440494
2011-11-01,1043.4398362242796
2011-11-02,1049.4890214877253
2011-11-03,1071.9443950034774
2011-11-04,1069.6247612062534
2011-11-07,1062.1266109893077
2011-11-08,1069.6487909103987
2011-11-09,1054.8620742178937
2011-11-10,1044.4910216211197
2011-11-11,1069.0578271727636
2011-11-14,1060.3194972152346
2011-11-15,1050.8219046694592
2011-11-16,1048.0671009095556
2011-11-17,1032.776425503825
2011-11-18,1023.9847516431091
2011-11-21,988.9043072748419
2011-11-22,980.1239331731568
2011-11-23,965.7502870764517
2011-11-24,970.0773783494802
2011-11-25,972.1701046638959
2011-11-28,1003.067182459692
2011-11-29,1013.7363466955736
2011-11-30,1047.9689711088345
2011-12-01,1033.134389529784
2011-12-02,1044.8503416738401
2011-12-05,1057.7895113371983
2011-12-06,1050.4942101925046
2011-12-07,1050.4655405693766
2011-12-08,1029.70716942421
2011-12-09,1033.9980035612061
2011-12-12,1012.8083615758194
2011-12-13,1018.345551579447
2011-12-14,996.5758137877781
2011-12-15,1005.026574652302
2011-12-16,1003.5751961567497
2011-12-19,1001.7959914650023
2011-12-20,1023.5545339761122
2011-12-21,1022.4136278520658
2011-12-22,1030.66592461594
2011-12-23,1038.850651267769
2011-12-26,1039.2151266240985
2011-12-27,1039.6637500182198
2011-12-28,1036.0149223120895
2011-12-29,1039.8115590936754
2011-12-30,1049.865560842593
2012-01-02,1060.2933396208
2012-01-03,1080.2240255377387
2012-01-04,1075.5084281967631
2012-01-05,1066.7106885451672
2012-01-06,1072.1096876974598
2012-01-09,1070.561594412647
2012-01-10,1083.0531313433387
2012-01-11,1086.2484366649815
2012-01-12,1093.5865338891517
2012-01-13,1097.0322252240885
2012-01-16,1103.0875787390978
2012-01-17,1112.0653971588406
2012-01-18,1118.7448987954824
2012-01-19,1135.376040247385
2012-01-20,1136.7938988051874
2012-01-23,1142.4529194440613
2012-01-24,1132.0858342861486
2012-01-25,1135.3934387794102
2012-01-26,1149.4965388758374
2012-01-27,1146.577306865168
2012-01-30,1129.9466632386052
2012-01-31,1144.8144374157075
2012-02-01,1168.982298967503
2012-02-02,1177.9952082598663
2012-02-03,1194.6690017230887
2012-02-06,1198.9512861157982
2012-02-07,1190.8879623564083
2012-02-08,1191.1140260178634
2012-02-09,1194.6341591536075
2012-02-10,1190.2655596812224
2012-02-13,1198.1557003828475
2012-02-14,1193.8719327446079
2012-02-15,1201.2170386543928
2012-02-16,1195.870870915869
2012-02-17,1207.9487392897317
2012-02-20,1221.6132541475738
2012-02-21,1214.0869417024874
2012-02-22,1206.1266281283536
2012-02-23,1200.0883138740571
2012-02-24,1207.0587133862264
2012-02-27,1203.4482445604222
2012-02-28,1205.2342334483485
2012-02-29,1210.707499645137
2012-03-01,1219.449082747264
2012-03-02,1222.5935893960327
2012-03-05,1211.217303261727
2012-03-06,1174.4485239382311
2012-03-07,1185.573750788008
2012-03-08,1205.515948040472
2012-03-09,1212.6923769372854
2012-03-12,1207.8088222012955
2012-03-13,1231.4299344308345
2012-03-14,1234.0765671471795
2012-03-15,1233.6615281155002
2012-03-16,1241.1196207554754
2012-03-19,1239.6040704761415
2012-03-20,1225.1989226734138
2012-03-21,1225.0557154999074
2012-03-22,1208.8342046141383
2012-03-23,1213.110083578587
2012-03-26,1231.4938916631356
2012-03-27,1229.047152184898
2012-03-28,1215.4474835800743
2012-03-29,1200.5510991020856
2012-03-30,1212.859953580639
2012-04-02,1225.0909033831865
2012-04-03,1220.8837933102452
2012-04-04,1197.0976137362838
2012-04-05,1198.7265088194004
2012-04-06,1198.7265088194004
2012-04-09,1198.440128759356
2012-04-10,1170.2374670915813
2012-04-11,1180.5260943643764
2012-04-12,1199.9314141617826
2012-04-13,1190.4348249964164
2012-04-16,1184.9009738079374
2012-04-17,1205.6144037457293
2012-04-18,1207.6315008370987
2012-04-19,1204.2492252100158
2012-04-20,1205.1449501425661
2012-04-23,1178.4930332144304
2012-04-24,1189.280268911856
2012-04-25,1204.4255237098303
2012-04-26,1204.570726581028
2012-04-27,1217.4063551586946
2012-04-30,1216.8320932509607
2012-05-01,1219.6595780755147
2012-05-02,1219.472258415255
2012-05-03,1219.1063157238145
2012-05-04,1191.1721568411288
2012-05-07,1197.5017428848623
2012-05-08,1172.345755906962
2012-05-09,1161.9693606496573
2012-05-10,1178.479601438497
2012-05-11,1183.0378161804385
2012-05-14,1161.7479327943927
2012-05-15,1149.9672502706119
2012-05-16,1144.518002704802
2012-05-17,1133.7444020958692
2012-05-18,1115.0958528500266
2012-05-21,1121.771909676129
2012-05-22,1145.0840275605665
2012-05-23,1126.5689707267477
2012-05-24,1131.644359472219
2012-05-25,1131.3167238060985
2012-05-28,1137.589318565872
2012-05-29,1150.5898775632957
2012-05-30,1133.636794518392
2012-05-31,1131.2815516155067
2012-06-01,1103.5436800754355
2012-06-04,1092.8886670088323
2012-06-05,1095.4102400978272
2012-06-06,1121.3647837911603
2012-06-07,1140.289133880014
2012-06-08,1134.0926348688213
2012-06-11,1130.4977155827257
2012-06-12,1122.8193637555428
2012-06-13,1111.9582929460298
2012-06-14,1111.593708822903
2012-06-15,1130.574927778305
2012-06-18,1133.7621309203923
2012-06-19,1147.4144707460603
2012-06-20,1160.3443924987644
2012-06-21,1158.221184535355
2012-06-22,1147.30967086494
2012-06-25,1125.8968876156284
2012-06-26,1120.8954150788516
2012-06-27,1130.403719855758
2012-06-28,1123.3471205309936
2012-06-29,1153.6905737163609
2012-07-02,1173.0441234939783
2012-07-03,1184.449591549686
2012-07-04,1186.3314737024746
2012-07-05,1186.0391127557357
2012-07-06,1175.0812561351092
2012-07-09,1168.569091253549
2012-07-10,1178.6920366920795
2012-07-11,1172.9085864699714
2012-07-12,1160.5233596662802
2012-07-13,1176.4638062723002
2012-07-16,1183.389498356276
2012-07-17,1183.6626520641958
2012-07-18,1188.841537108102
2012-07-19,1210.4022469009283
2012-07-20,1201.4923204462063
2012-07-23,1166.1513288749009
2012-07-24,1166.7102482215278
2012-07-25,1164.9171638251396
2012-07-26,1184.6334352375948
2012-07-27,1191.4035016411178
2012-07-30,1206.3949052557725
2012-07-31,1195.7787396951678
2012-08-01,1196.4431696011466
2012-08-02,1183.8196919816332
2012-08-03,1202.9788818518832
2012-08-06,1214.2414168155292
2012-08-07,1220.317665622075
2012-08-08,1221.0736787355709
2012-08-09,1226.5921573511469
2012-08-10,1227.542421686111
2012-08-13,1219.6137109059048
2012-08-14,1226.0014995311183
2012-08-15,1227.799919410234
2012-08-16,1231.1885746457956
2012-08-17,1244.4103299225073
2012-08-20,1238.4393429649988
2012-08-21,1243.7609851581099
2012-08-22,1232.1021460921665
2012-08-23,1224.288433298061
2012-08-24,1221.964135711213
2012-08-27,1225.0359175592962
2012-08-28,1216.0449580490058
2012-08-29,1220.1789839448782
2012-08-30,1214.5542751635005
2012-08-31,1223.371782193296
2012-09-03,1232.8494805305256
2012-09-04,1226.3018332721715
2012-09-05,1228.1731593255458
2012-09-06,1249.4412224339744
2012-09-07,1259.8286467002001
2012-09-10,1263.4797515757625
2012-09-11,1262.0163662067393
2012-09-12,1270.0276669192488
2012-09-13,1267.253888407474
2012-09-14,1284.7439485193756
2012-09-17,1282.3435522109382
2012-09-18,1275.1826827819918
2012-09-19,1278.7943785269083
2012-09-20,1277.7459708726342
2012-09-21,1283.3817963586298
2012-09-24,1278.8628794068113
2012-09-25,1283.1492628643548
2012-09-26,1262.100527803235
2012-09-27,1267.3217509895003
2012-09-28,1264.3495202561749
2012-10-01,1275.8016464316474
2012-10-02,1278.0684670379155
2012-10-03,1274.050539015445
2012-10-04,1279.0734257576858
2012-10-05,1291.541262304863
2012-10-08,1280.8987090432959
2012-10-09,1277.3482419025052
2012-10-10,1266.2209704230354
2012-10-11,1271.4375102090842
2012-10-12,1269.2841625655578
2012-10-15,1273.3197899607287
2012-10-16,1284.8657626117006
2012-10-17,1291.4118451540114
2012-10-18,1295.12576298331
2012-10-19,1289.3240256688869
2012-10-22,1286.8877943607083
2012-10-23,1270.1723028469867
2012-10-24,1275.5097776223122
2012-10-25,1285.1849704919393
2012-10-26,1283.3293470336494
2012-10-29,1277.1544080597698
2012-10-30,1281.1546702618236
2012-10-31,1280.2020123084942
2012-11-01,1294.6546973513575
2012-11-02,1300.4916904048325
2012-11-05,1294.1381770516457
2012-11-06,1298.773841364028
2012-11-07,1289.0955472696862
2012-11-08,1283.431371741824
2012-11-09,1276.5539573798994
2012-11-12,1269.214582745313
2012-11-13,1265.9349308660367
2012-11-14,1258.3864029608255
2012-11-15,1244.8136944097055
2012-11-16,1236.1680583389727
2012-11-19,1255.662062425858
2012-11-20,1260.555248427388
2012-11-21,1263.3773991883884
2012-11-22,1273.2624038734123
2012-11-23,1277.4755857332175
2012-11-26,1273.6250119243991
2012-11-27,1278.0948613465112
2012-11-28,1276.100617893163
2012-11-29,1289.6401959046905
2012-11-30,1288.9387928228853
2012-12-03,1290.4227118438826
2012-12-04,1290.6812744528233
2012-12-05,1297.0134187027672
2012-12-06,1308.4048987883655
2012-12-07,1310.1519346253835
2012-12-10,1309.4804202376122
2012-12-11,1313.418583946972
2012-12-12,1316.720793451607
2012-12-13,1312.9951448371341
2012-12-14,1314.7271389379453
2012-12-17,1314.6359175527548
2012-12-18,1324.067232835286
2012-12-19,1335.4049522957373
2012-12-20,1338.5110522746745
2012-12-21,1332.8392435591297
2012-12-24,1330.0471560035714
2012-12-25,1329.9178735277658
2012-12-26,1329.0808728432341
2012-12-27,1332.335403441485
2012-12-28,1328.7121814178029
2012-12-31,1335.7048413304178
2013-01-01,1336.3445838854902
2013-01-02,1362.5136731530813
2013-01-03,1371.1377763429964
2013-01-04,1375.3070987160024
2013-01-07,1379.1311987131699
2013-01-08,1376.2068568310558
2013-01-09,1385.0451576665098
2013-01-10,1383.8255625837908
2013-01-11,1380.260673369198
2013-01-14,1373.2881223361521
2013-01-15,1370.3179894189902
2013-01-16,1370.2970739590457
2013-01-17,1378.4392963191185
2013-01-18,1384.0014278527944
2013-01-21,1386.6196752783485
2013-01-22,1388.4826982842849
2013-01-23,1391.2755615045573
2013-01-24,1391.1896861061466
2013-01-25,1392.9012361442456
2013-01-28,1391.5228447153331
2013-01-29,1386.2280861919294
2013-01-30,1376.8915494597902
2013-01-31,1373.626989431693
2013-02-01,1385.87286688133
2013-02-04,1374.537501397516
2013-02-05,1378.849103751996
2013-02-06,1385.264556366463
2013-02-07,1392.450342849038
2013-02-08,1407.9497794208216
2013-02-11,1400.7458043980391
2013-02-12,1407.3296505526519
2013-02-13,1418.9173081514032
2013-02-14,1416.090759288898
2013-02-15,1419.4698614286337
2013-02-18,1413.003086927896
2013-02-19,1429.5087475577852
2013-02-20,1427.6965067004005
2013-02-21,1409.6427336932045
2013-02-22,1423.1736177358548
2013-02-25,1416.6587857243567
2013-02-26,1407.100321830488
2013-02-27,1416.7021016018114
2013-02-28,1427.4474930664253
2013-03-01,1422.5517239657852
2013-03-04,1415.7666872774714
2013-03-05,1438.7875185953517
2013-03-06,1438.8102798546672
2013-03-07,1436.9004553721172
2013-03-08,1443.6513548977578
2013-03-11,1439.7734159781558
2013-03-12,1442.3090066022403
2013-03-13,1443.5726698421704
2013-03-14,1457.0726974752693
2013-03-15,1458.3142951168168
2013-03-18,1460.1654088394691
2013-03-19,1453.8172162702783
2013-03-20,1454.8831117414852
2013-03-21,1451.7331424370134
2013-03-22,1446.2835431195003
2013-03-25,1448.778078128264
2013-03-26,1450.0852575618096
2013-03-27,1440.973245816337
2013-03-28,1446.2790160258219
2013-03-29,1446.2790160258219
2013-04-01,1447.6080422560633
2013-04-02,1455.3216292008553
2013-04-03,1448.1454731590925
2013-04-04,1431.581540918444
2013-04-05,1403.9229793586874
2013-04-08,1404.607916522371
2013-04-09,1410.052670658837
2013-04-10,1435.2037150901833
2013-04-11,1451.0912187539277
2013-04-12,1443.774302882023
2013-04-15,1425.2572020888692
2013-04-16,1414.05244064554
2013-04-17,1396.8202280701682
2013-04-18,1394.7582049501539
2013-04-19,1400.8749643716542
2013-04-22,1403.5216619694065
2013-04-23,1428.6809727085524
2013-04-24,1438.240361770528
2013-04-25,1457.3990498310905
2013-04-26,1454.9592778429862
2013-04-29,1457.01913416608
2013-04-30,1455.6646471690358
2013-05-01,1459.2705773714517
2013-05-02,1462.2776398426483
2013-05-03,1476.946472830615
2013-05-06,1480.2054016455193
2013-05-07,1481.4769155872775
2013-05-08,1495.2844216282356
2013-05-09,1501.6855721236434
2013-05-10,1505.8318649909997
2013-05-13,1504.97625038133
2013-05-14,1506.6682390624696
2013-05-15,1522.3715766702041
2013-05-16,1529.1981451267043
2013-05-17,1534.9757083474756
2013-05-20,1540.072837666234
2013-05-21,1541.5385515469538
2013-05-22,1538.3300662864626
2013-05-23,1505.287916978204
2013-05-24,1503.410717253882
2013-05-27,1508.1854230647702
2013-05-28,1530.5641298884834
2013-05-29,1508.7663557794647
2013-05-30,1512.5240188510093
2013-05-31,1508.815824840536
2013-06-03,1498.6975164709363
2013-06-04,1500.1933201898523
2013-06-05,1481.9144558763692
2013-06-06,1467.8450826744952
2013-06-07,1479.1708730442508
2013-06-10,1480.5800880204667
2013-06-11,1457.4503165796652
2013-06-12,1456.148259934136
2013-06-13,1451.5503159153116
2013-06-14,1464.1125684423587
2013-06-17,1473.6994589013254
2013-06-18,1473.1116511405983
2013-06-19,1474.0326054720854
2013-06-20,1439.3133989170958
2013-06-21,1422.288094293867
2013-06-24,1392.3043371641834
2013-06-25,1412.3812596577254
2013-06-26,1433.2864780307139
2013-06-27,1446.4012621735267
2013-06-28,1442.9216815069547
2013-07-01,1459.6546801548895
2013-07-02,1456.8743325810121
2013-07-03,1455.0902587679018
2013-07-04,1481.1102757009257
2013-07-05,1471.3185494139138
2013-07-08,1489.277470763418
2013-07-09,1501.8531070029737
2013-07-10,1499.9905126847198
2013-07-11,1509.0654804743672
2013-07-12,1511.4190571790662
2013-07-15,1516.0979853793685
2013-07-16,1507.8469592922331
2013-07-17,1516.8323922202612
2013-07-18,1532.9478524902704
2013-07-19,1534.146170551239
2013-07-22,1538.9630857002833
2013-07-23,1536.2820172667787
2013-07-24,1540.1538225273212
2013-07-25,1534.7055012789917
2013-07-26,1531.687214802954
2013-07-29,1533.5457707733847
2013-07-30,1539.6862142060884
2013-07-31,1536.8466121493834
2013-08-01,1557.2520657839443
2013-08-02,1562.891709141537
2013-08-05,1577.6807318548433
2013-08-06,1569.5441451483534
2013-08-07,1567.578281754111
2013-08-08,1580.304986225332
2013-08-09,1587.5145535894471
2013-08-12,1590.004414510571
2013-08-13,1596.4184927119315
2013-08-14,1603.443480129474
2013-08-15,1579.492825604632
2013-08-16,1587.7112272611432
2013-08-19,1591.4232855803155
2013-08-20,1572.2013405538628
2013-08-21,1571.6372799934034
2013-08-22,1583.7415454714326
2013-08-23,1589.69876548044
2013-08-26,1584.6484271229256
2013-08-27,1555.8621685150476
2013-08-28,1548.423227580432
2013-08-29,1565.4977633183391
2013-08-30,1552.9536328424701
2013-09-02,1582.5651193315316
2013-09-03,1583.56248768524
2013-09-04,1586.0315580363326
2013-09-05,1599.6814635359647
2013-09-06,1605.4347137288225
2013-09-09,1611.1530768905936
2013-09-10,1635.6320087646861
2013-09-11,1640.4329226602658
2013-09-12,1637.4316192872227
2013-09-13,1643.0432889998506
2013-09-16,1651.6260276702485
2013-09-17,1641.7263556276635
2013-09-18,1643.477128623732
2013-09-19,1647.7163616489067
2013-09-20,1639.7634004051565
2013-09-23,1633.5089362994222
2013-09-24,1639.7486727460575
2013-09-25,1639.5472456686423
2013-09-26,1638.9688420222212
2013-09-27,1637.1953753281387
2013-09-30,1635.8466358072626
2013-10-01,1651.4435696413823
2013-10-02,1644.6781652388222
2013-10-03,1639.8327177124866
2013-10-04,1640.2966376057436
2013-10-07,1636.0444034561983
2013-10-08,1627.849351248616
2013-10-09,1618.2408458113935
2013-10-10,1644.2313464633075
2013-10-11,1649.4085107185422
2013-10-14,1654.7014395244523
