Date,WORLD ex AUSTRALIA SMALL CAP
2001-05-08,110.78514053075419
2001-05-09,110.38956867553482
2001-05-10,110.7528604310467
2001-05-11,111.22195257143026
2001-05-14,110.93614512612447
2001-05-15,110.83855565037545
2001-05-16,110.51368975410684
2001-05-17,112.07023691831228
2001-05-18,112.63217649026727
2001-05-21,113.98186227577605
2001-05-22,115.22291779175451
2001-05-23,115.51700723312901
2001-05-24,115.98426777020396
2001-05-25,115.9219224194328
2001-05-28,115.39731197241544
2001-05-29,115.83433250008635
2001-05-30,114.26943627056428
2001-05-31,115.47172711342944
2001-06-01,116.183273759936
2001-06-04,116.63736977601913
2001-06-05,117.36025779902582
2001-06-06,117.04622109920501
2001-06-07,117.00950750287028
2001-06-08,117.0312124825954
2001-06-11,117.13384308042018
2001-06-12,115.39954081161855
2001-06-13,115.30702650130274
2001-06-14,113.57964743389026
2001-06-15,112.43490675847931
2001-06-18,111.76735482161837
2001-06-19,111.94491847085774
2001-06-20,112.20320837162977
2001-06-21,112.48426632953384
2001-06-22,112.13004358195977
2001-06-25,111.27429109938488
2001-06-26,111.79033793024168
2001-06-27,111.89926798271901
2001-06-28,113.13612034060412
2001-06-29,115.1206360890244
2001-07-02,114.00376278320702
2001-07-03,113.82413848338118
2001-07-04,113.6113906548264
2001-07-05,113.96715614391705
2001-07-06,111.75506881459987
2001-07-09,110.76153221537609
2001-07-10,110.06157981162805
2001-07-11,109.0086346694929
2001-07-12,111.19937107806034
2001-07-13,111.45747684410703
2001-07-16,110.45599214455723
2001-07-17,110.88752218528829
2001-07-18,108.50340782491146
2001-07-19,109.2798535103247
2001-07-20,109.05136196271756
2001-07-23,108.12733508939199
2001-07-24,106.91332141202999
2001-07-25,106.54184864665734
2001-07-26,107.35743018059759
2001-07-27,107.88243224991055
2001-07-30,107.16660763218171
2001-07-31,107.63583745698593
2001-08-01,107.8889195821884
2001-08-02,108.4402214147517
2001-08-03,107.83219685662208
2001-08-06,107.77392911648077
2001-08-07,108.06013121829719
2001-08-08,107.43922235458462
2001-08-09,105.79197622995629
2001-08-10,105.53119272508421
2001-08-13,105.01693344299018
2001-08-14,105.92397882065627
2001-08-15,105.3022857878456
2001-08-16,105.30590160698664
2001-08-17,104.36234276133858
2001-08-20,104.4047698493505
2001-08-21,104.3330150335002
2001-08-22,104.19663559416897
2001-08-23,104.36010896435509
2001-08-24,104.85395117479261
2001-08-27,105.15023926259796
2001-08-28,104.49766453105302
2001-08-29,104.30139814507892
2001-08-30,103.49752891396196
2001-08-31,103.29835481386746
2001-09-03,102.6371984571771
2001-09-04,104.17312004266748
2001-09-05,103.52481223264522
2001-09-06,102.25928627644383
2001-09-07,99.98493688476306
2001-09-10,98.28655069632839
2001-09-11,96.51565797517405
2001-09-12,94.54501492862585
2001-09-13,94.8921544951397
2001-09-14,93.88227403383752
2001-09-17,90.24103483420323
2001-09-18,89.59559887798349
2001-09-19,88.30436898300472
2001-09-20,85.81963220893816
2001-09-21,84.41135724378007
2001-09-24,86.32475678912506
2001-09-25,86.66145112185616
2001-09-26,86.66160937921317
2001-09-27,86.70956418918428
2001-09-28,89.384951839536
2001-10-01,88.13683323915062
2001-10-02,88.67925304956654
2001-10-03,89.8565265043895
2001-10-04,91.97251720647917
2001-10-05,91.16156362569834
2001-10-08,90.54297314065016
2001-10-09,90.29323028753528
2001-10-10,92.58983950267213
2001-10-11,95.80868738417023
2001-10-12,95.37000547662906
2001-10-15,95.17289669578018
2001-10-16,96.03551069411982
2001-10-17,95.48116991795422
2001-10-18,94.8598131655953
2001-10-19,95.64141424112968
2001-10-22,96.87084818801037
2001-10-23,97.37873466571716
2001-10-24,97.45799290042395
2001-10-25,98.45441526814031
2001-10-26,99.38276819035927
2001-10-29,97.0984050570379
2001-10-30,94.98213978974795
2001-10-31,96.39251727944045
2001-11-01,96.74876266332767
2001-11-02,96.88722231349384
2001-11-05,98.3864240216675
2001-11-06,99.36241290244729
2001-11-07,99.13128101312832
2001-11-08,99.93286999760825
2001-11-09,99.40399209653914
2001-11-12,99.13484550528999
2001-11-13,101.66796126106829
2001-11-14,102.39255262303392
2001-11-15,102.47869384507044
2001-11-16,102.49035934442348
2001-11-19,104.54661934718278
2001-11-20,103.45168621031483
2001-11-21,103.74902354692992
2001-11-22,103.5924254881851
2001-11-23,104.55937437589478
2001-11-26,105.25512721066372
2001-11-27,104.96876036048067
2001-11-28,103.12333206517569
2001-11-29,103.93374625726054
2001-11-30,103.12807291071465
2001-12-03,102.57744204186258
2001-12-04,104.03580205801438
2001-12-05,106.74387257042758
2001-12-06,107.14364854443902
2001-12-07,106.83826878832177
2001-12-10,105.88037374415157
2001-12-11,105.68875845905852
2001-12-12,105.19100088311444
2001-12-13,103.52775752866292
2001-12-14,102.79827863301736
2001-12-17,103.17194170134692
2001-12-18,103.98375573454472
2001-12-19,103.66193208408193
2001-12-20,102.85427990827144
2001-12-21,104.91606570533615
2001-12-24,106.11388466711078
2001-12-25,106.14565108987127
2001-12-26,106.57663215639197
2001-12-27,106.59989518966667
2001-12-28,107.81078940006951
2001-12-31,106.45203350109087
2002-01-01,106.45252613234834
2002-01-02,105.02627633452846
2002-01-03,106.80802012483154
2002-01-04,108.44967271655842
2002-01-07,108.20247885416134
2002-01-08,108.23285989786176
2002-01-09,108.20369890109109
2002-01-10,107.43462910151231
2002-01-11,106.99074411912045
2002-01-14,105.39488682920839
2002-01-15,105.63846051029827
2002-01-16,104.89212840410666
2002-01-17,105.73000134069939
2002-01-18,104.70679568804925
2002-01-21,104.84554728540735
2002-01-22,104.05450936925178
2002-01-23,104.7557548472014
2002-01-24,105.9185314073007
2002-01-25,107.08988203875347
2002-01-28,107.6772028145029
2002-01-29,106.55818231210854
2002-01-30,106.88565169343711
2002-01-31,107.61780576988264
2002-02-01,107.30168470962856
2002-02-04,105.29824930483682
2002-02-05,104.20318662459127
2002-02-06,103.22470782814574
2002-02-07,102.71307325308837
2002-02-08,103.67313442092988
2002-02-11,104.12586035735033
2002-02-12,104.73577964414339
2002-02-13,105.85223893105851
2002-02-14,105.71149513026174
2002-02-15,104.94261590388065
2002-02-18,105.24704664798382
2002-02-19,103.0547161318326
2002-02-20,103.90434549905645
2002-02-21,103.31716135159279
2002-02-22,103.07147048186611
2002-02-25,104.2704511439454
2002-02-26,105.22566657246932
2002-02-27,106.36393785673306
2002-02-28,106.06748664551654
2002-03-01,107.76385157626596
2002-03-04,110.18511168420534
2002-03-05,110.04179598700294
2002-03-06,110.52390393551507
2002-03-07,110.99671914084345
2002-03-08,112.299048344575
2002-03-11,112.86557899618245
2002-03-12,112.33811149269948
2002-03-13,111.05860376791735
2002-03-14,110.75856361301273
2002-03-15,111.10119215411258
2002-03-18,111.81696702112781
2002-03-19,112.22812362165371
2002-03-20,111.20631763772968
2002-03-21,112.14744797277208
2002-03-22,112.12823552810495
2002-03-25,111.339581307942
2002-03-26,111.91258742174237
2002-03-27,113.23779287887443
2002-03-28,113.61442161529901
2002-03-29,113.43304427621999
2002-04-01,112.44413497734243
2002-04-02,111.87379974224905
2002-04-03,111.56062382117058
2002-04-04,111.71740103664271
2002-04-05,112.27997269208163
2002-04-08,113.22834346646523
2002-04-09,112.92020865969262
2002-04-10,113.86262790945473
2002-04-11,112.26618360665667
2002-04-12,113.65063180978346
2002-04-15,113.49032026864444
2002-04-16,115.00587321908188
2002-04-17,114.5231876784029
2002-04-18,114.26687636234682
2002-04-19,114.31105558367285
2002-04-22,113.64900656067512
2002-04-23,113.49918499297071
2002-04-24,112.9911845028402
2002-04-25,112.30374387291889
2002-04-26,111.35216158443987
2002-04-29,110.61203161194261
2002-04-30,111.7056996905562
2002-05-01,111.51759071997029
2002-05-02,112.01487675555698
2002-05-03,110.84807118032369
2002-05-06,109.16617338390166
2002-05-07,108.4382481019353
2002-05-08,110.76355051450228
2002-05-09,110.08951253737506
2002-05-10,108.75100231063864
2002-05-13,109.6419368058452
2002-05-14,112.05122827264888
2002-05-15,111.98360340725458
2002-05-16,111.36839423654995
2002-05-17,110.76412089104451
2002-05-20,110.14535185044123
2002-05-21,109.71762071491386
2002-05-22,108.76043647720529
2002-05-23,110.10405234039827
2002-05-24,109.30067308937727
2002-05-27,109.69408492146913
2002-05-28,108.62319484911335
2002-05-29,107.39010641355725
2002-05-30,106.58594082654024
2002-05-31,106.9797789867087
2002-06-03,105.14228094175908
2002-06-04,104.03767389958328
2002-06-05,104.6349187308037
2002-06-06,102.87693347671893
2002-06-07,102.8634054025026
2002-06-10,102.83031180942444
2002-06-11,102.08395314078126
2002-06-12,101.22360771055571
2002-06-13,100.11746273002285
2002-06-14,99.25223609682992
2002-06-17,100.89967297066069
2002-06-18,100.5449411732244
2002-06-19,98.59786735727492
2002-06-20,97.29630009924853
2002-06-21,96.79486532252866
2002-06-24,95.69447551716992
2002-06-25,95.64002728914402
2002-06-26,93.53632044326451
2002-06-27,95.05701152714438
2002-06-28,95.89429397970078
2002-07-01,94.7131011930309
2002-07-02,92.658133120898
2002-07-03,92.63687042637883
2002-07-04,92.72787063601163
2002-07-05,95.09787541915328
2002-07-08,93.45065260200012
2002-07-09,92.51154229751178
2002-07-10,91.41428171136361
2002-07-11,90.34844702633225
2002-07-12,90.10120773977874
2002-07-15,87.69231128878043
2002-07-16,86.5999665908893
2002-07-17,86.90344842642536
2002-07-18,86.06617915442096
2002-07-19,83.91944419532052
2002-07-22,82.62239783206448
2002-07-23,81.55446746949185
2002-07-24,82.56289880779481
2002-07-25,82.16042751800654
2002-07-26,82.70246456222606
2002-07-29,86.29044282396283
2002-07-30,86.19478598707552
2002-07-31,85.90182667516234
2002-08-01,84.81520125474668
2002-08-02,82.77933429830442
2002-08-05,80.9659154624881
2002-08-06,83.17700816443752
2002-08-07,83.48045961924328
2002-08-08,84.6272550823503
2002-08-09,84.94529462536163
2002-08-12,84.25407940699307
2002-08-13,83.19543585922594
2002-08-14,83.96162320236795
2002-08-15,85.21763970652252
2002-08-16,85.48472289888835
2002-08-19,86.66984523954
2002-08-20,86.27310867126162
2002-08-21,86.9268257896719
2002-08-22,88.25681461115958
2002-08-23,87.23120818064154
2002-08-26,88.21923539494539
2002-08-27,86.7518674770764
2002-08-28,85.34096877097237
2002-08-29,85.18304007342923
2002-08-30,85.25947027900719
2002-09-02,84.78500737168277
2002-09-03,82.08043099210283
2002-09-04,82.74172704170755
2002-09-05,81.97189844374302
2002-09-06,83.46364038541611
2002-09-09,84.05595007599106
2002-09-10,84.86061617250814
2002-09-11,85.16194672040658
2002-09-12,83.88394636932026
2002-09-13,83.49471338723696
2002-09-16,83.30546360902879
2002-09-17,82.89687760644068
2002-09-18,81.5086625927188
2002-09-19,79.90858702896881
2002-09-20,79.45235838740022
2002-09-23,78.0933712437337
2002-09-24,77.47724348734464
2002-09-25,78.63167224292215
2002-09-26,79.93411053933875
2002-09-27,79.38621898211902
2002-09-30,78.07586899353352
2002-10-01,78.57001629125885
2002-10-02,77.60504742004389
2002-10-03,76.44973887899667
2002-10-04,75.45554416737305
2002-10-07,73.2661860796848
2002-10-08,73.6408027277619
2002-10-09,71.4405826189466
2002-10-10,72.58074735508185
2002-10-11,74.29676024633575
2002-10-14,74.38684429802431
2002-10-15,77.32719459279423
2002-10-16,76.26004388593431
2002-10-17,78.77116642393285
2002-10-18,79.08009632737344
2002-10-21,79.90952067899273
2002-10-22,78.5404936594533
2002-10-23,79.22585429870024
2002-10-24,78.92914479067505
2002-10-25,79.49040865192683
2002-10-28,78.9313123574972
2002-10-29,78.33756237398433
2002-10-30,79.2490932072675
2002-10-31,78.86882439798967
2002-11-01,79.51216645980077
2002-11-04,80.3786073760013
2002-11-05,80.18029123959974
2002-11-06,81.15786170068577
2002-11-07,79.33518998356836
2002-11-08,78.34405072504107
2002-11-11,77.00840273867793
2002-11-12,77.57690172690167
2002-11-13,77.48194829772515
2002-11-14,78.53601615918849
2002-11-15,78.703706540451
2002-11-18,78.06334186361116
2002-11-19,77.1641325621665
2002-11-20,78.65878658324837
2002-11-21,80.54648766455784
2002-11-22,81.13130660986033
2002-11-25,82.3720304315233
2002-11-26,81.34078138027861
2002-11-27,83.1334378761521
2002-11-28,83.29744016447899
2002-11-29,83.07470929041008
2002-12-02,83.07664164221333
2002-12-03,81.50909727697282
2002-12-04,80.44419763868484
2002-12-05,79.84139513111091
2002-12-06,79.47031472877526
2002-12-09,77.86725593019015
2002-12-10,78.56504039140306
2002-12-11,78.64247361899002
2002-12-12,78.20771583776903
2002-12-13,76.94955251646519
2002-12-16,77.69844270180528
2002-12-17,76.74937444169883
2002-12-18,75.63460045879664
2002-12-19,75.60998265634267
2002-12-20,75.97021918768247
2002-12-23,76.21882975335997
2002-12-24,75.87408629515252
2002-12-25,75.91385505260422
2002-12-26,76.1418794470398
2002-12-27,75.26796478139084
2002-12-30,74.87918068459949
2002-12-31,74.93520491018658
2003-01-01,74.93520491018658
2003-01-02,77.09423475359777
2003-01-03,76.9064185788549
2003-01-06,77.67517572567535
2003-01-07,77.56660726549447
2003-01-08,76.89606752331854
2003-01-09,77.29484139064066
2003-01-10,77.28693926252443
2003-01-13,77.27804045127283
2003-01-14,77.51667669005242
2003-01-15,77.11016917614842
2003-01-16,77.0072110880479
2003-01-17,75.64010618529983
2003-01-20,75.37344820556434
2003-01-21,74.80808661771304
2003-01-22,74.13733861987252
2003-01-23,74.4682947642717
2003-01-24,73.12212572839178
2003-01-27,71.53821000180668
2003-01-28,71.71744077364062
2003-01-29,71.45865434133904
2003-01-30,71.43368674180404
2003-01-31,71.78237073860018
2003-02-03,71.93528158600527
2003-02-04,71.0305863547114
2003-02-05,71.10410762451805
2003-02-06,70.69437560772005
2003-02-07,70.13432396678644
2003-02-10,70.48699077214559
2003-02-11,70.72612435361673
2003-02-12,70.03280697930967
2003-02-13,69.28531103302453
2003-02-14,70.05472850362621
2003-02-17,70.69837466321552
2003-02-18,71.88485247443359
2003-02-19,71.11155927508092
2003-02-20,70.64826268574939
2003-02-21,70.84322315313864
2003-02-24,70.37095491938759
2003-02-25,70.11597224056423
2003-02-26,69.46955262862045
2003-02-27,70.06651736827793
2003-02-28,70.26146944928566
2003-03-03,69.93580283735757
2003-03-04,69.06423153174967
2003-03-05,68.5886037834838
2003-03-06,68.17253402689241
2003-03-07,67.52129101807742
2003-03-10,66.17551943167157
2003-03-11,65.6010734835051
2003-03-12,65.49258604201549
2003-03-13,67.55135295484111
2003-03-14,68.3830931440584
2003-03-17,69.87870597915693
2003-03-18,70.96709172915513
2003-03-19,71.2930112297502
2003-03-20,71.63013784175556
2003-03-21,72.99131218432355
2003-03-24,71.26680425406734
2003-03-25,71.46428348371334
2003-03-26,71.55393488121928
2003-03-27,71.32895800647192
2003-03-28,71.04900869130122
2003-03-31,69.45784888675274
2003-04-01,69.94198639601981
2003-04-02,71.82299517597201
2003-04-03,72.0085364418342
2003-04-04,72.17201857691259
2003-04-07,73.47109013780978
2003-04-08,72.75999157476207
2003-04-09,72.34886007411343
2003-04-10,71.85104363641815
2003-04-11,72.18891974197318
2003-04-14,72.6351947572955
2003-04-15,73.31939303975321
2003-04-16,72.92582294147182
2003-04-17,73.49001174022169
2003-04-18,73.54216777174479
2003-04-21,74.0587186363571
2003-04-22,74.22964188321858
2003-04-23,75.08653739899101
2003-04-24,74.3869749222298
2003-04-25,73.66947223374736
2003-04-28,74.61731632539994
2003-04-29,74.90610758226863
2003-04-30,74.94844744529064
2003-05-01,74.6683333251496
2003-05-02,75.99391614185647
2003-05-05,76.23372462405955
2003-05-06,76.58215652981053
2003-05-07,76.50493131537155
2003-05-08,75.4161359079242
2003-05-09,75.9044951861733
2003-05-12,76.38646060908327
2003-05-13,76.6742685314453
2003-05-14,77.22051664789787
2003-05-15,77.81973608898306
2003-05-16,77.40864766347303
2003-05-19,75.22914547070629
2003-05-20,75.38336052221965
2003-05-21,75.12764817099311
2003-05-22,75.92784470549074
2003-05-23,75.84610374588642
2003-05-26,75.43527209579652
2003-05-27,76.32992263483547
2003-05-28,77.46561339707667
2003-05-29,77.47192026716428
2003-05-30,78.66976213974942
2003-06-02,79.60658102104178
2003-06-03,79.47181189189187
2003-06-04,80.86816867889614
2003-06-05,81.18946375891309
2003-06-06,82.06129878343218
2003-06-09,80.60881113508921
2003-06-10,81.51283425723673
2003-06-11,82.0536749985423
2003-06-12,82.54596782188273
2003-06-13,81.37291118368114
2003-06-16,81.91913941677223
2003-06-17,82.63407625777327
2003-06-18,83.32840135622608
2003-06-19,82.42634706265544
2003-06-20,82.67995478235396
2003-06-23,82.15191936623395
2003-06-24,81.81221271342405
2003-06-25,82.10997249086279
2003-06-26,83.14026729761416
2003-06-27,83.51518854006073
2003-06-30,83.1207825255617
2003-07-01,82.8526140035606
2003-07-02,84.94093949652618
2003-07-03,84.63055772935458
2003-07-04,84.86675826583733
2003-07-07,87.26863751510218
2003-07-08,88.55261275236371
2003-07-09,88.65332670566515
2003-07-10,87.46998004784943
2003-07-11,87.85507587166431
2003-07-14,89.1265136242484
2003-07-15,88.92561362401372
2003-07-16,88.28501627978196
2003-07-17,86.54495448027234
2003-07-18,86.96281428561754
2003-07-21,85.64646636115522
2003-07-22,86.01607967576935
2003-07-23,86.13518517214185
2003-07-24,85.91312981509186
2003-07-25,86.0196149663273
2003-07-28,87.14435940960578
2003-07-29,86.87113935560555
2003-07-30,87.24007989477008
2003-07-31,88.32294994553618
2003-08-01,88.05043917616517
2003-08-04,87.05918028443685
2003-08-05,86.18158527484577
2003-08-06,85.26716813371574
2003-08-07,85.21028039039957
2003-08-08,85.87711056981266
2003-08-11,86.60821869331346
2003-08-12,87.80796930823831
2003-08-13,88.26245598352547
2003-08-14,89.06101794701195
2003-08-15,89.31533343643628
2003-08-18,91.31547222933355
2003-08-19,92.91868309734305
2003-08-20,93.09003849350995
2003-08-21,95.2497145890881
2003-08-22,95.33766883697062
2003-08-25,94.72816609544007
2003-08-26,95.0092315777307
2003-08-27,95.4824292870169
2003-08-28,96.0639311342594
2003-08-29,96.33752464021796
2003-09-01,97.08146259988017
2003-09-02,98.8908504812661
2003-09-03,99.98745357405905
2003-09-04,99.45954460686036
2003-09-05,98.19613938692197
2003-09-08,98.74627420807327
2003-09-09,97.91698099666836
2003-09-10,95.95923957077862
2003-09-11,96.38763510577326
2003-09-12,96.00482140309522
2003-09-15,95.96517411803345
2003-09-16,97.99728315648535
2003-09-17,98.0223853161102
2003-09-18,98.56709733962542
2003-09-19,98.43101557369464
2003-09-22,96.47676617707702
2003-09-23,97.00728451245074
2003-09-24,95.82552353979237
2003-09-25,93.91011473781298
2003-09-26,93.10113915137156
2003-09-29,93.37746279268717
2003-09-30,92.31738784848737
2003-10-01,93.2982359810263
2003-10-02,94.6035735703524
2003-10-03,96.50536550103534
2003-10-06,96.97759585892167
2003-10-07,96.7998575088689
2003-10-08,96.13276255877008
2003-10-09,97.5158880722218
2003-10-10,97.36623984751259
2003-10-13,99.10679685612448
2003-10-14,99.46378959589562
2003-10-15,99.77229293423648
2003-10-16,99.99139049807016
2003-10-17,99.59445201998875
2003-10-20,99.64386558076801
2003-10-21,99.94583120253404
2003-10-22,97.72523631934301
2003-10-23,96.07722133952008
2003-10-24,95.92894733510201
2003-10-27,97.50670284209184
2003-10-28,99.53901199607074
2003-10-29,100.58762763094066
2003-10-30,100.60962543026015
2003-10-31,100.58374142513013
2003-11-03,102.5850084125112
2003-11-04,102.94184571610793
2003-11-05,102.9783774959118
2003-11-06,103.31768213727193
2003-11-07,103.50922298710407
2003-11-10,102.37728528907947
2003-11-11,100.87027817265576
2003-11-12,101.42365732496604
2003-11-13,101.35223699298037
2003-11-14,99.84067495441973
2003-11-17,97.64636661474357
2003-11-18,96.65512429752205
2003-11-19,96.26486149595159
2003-11-20,96.2554541303033
2003-11-21,96.45027654092544
2003-11-24,98.90061779052549
2003-11-25,99.55941260819817
2003-11-26,99.51428052309193
2003-11-27,99.78170060272562
2003-11-28,99.37337026212492
2003-12-01,100.79718315560595
2003-12-02,100.04413295359628
2003-12-03,99.45050973085276
2003-12-04,99.58038544305558
2003-12-05,98.5912413797762
2003-12-08,98.03641507754499
2003-12-09,97.31103994693662
2003-12-10,95.9399030574387
2003-12-11,97.79176667619913
2003-12-12,97.7178362962954
2003-12-15,96.99251199361933
2003-12-16,96.54038328088032
2003-12-17,96.23874268335845
2003-12-18,97.05630286853719
2003-12-19,97.25164380946343
2003-12-22,97.23762553942929
2003-12-23,97.79674248380628
2003-12-24,97.58421019811023
2003-12-25,97.64417411063657
2003-12-26,98.06298616999874
2003-12-29,98.98204988865322
2003-12-30,99.27267517255441
2003-12-31,98.28080233298212
2004-01-01,98.28080233298212
2004-01-02,99.04250282074683
2004-01-05,99.9923799205577
2004-01-06,99.71563103235275
2004-01-07,100.3455490447368
2004-01-08,101.05580957880201
2004-01-09,100.31288268617642
2004-01-12,101.10095543362716
2004-01-13,101.10303834359799
2004-01-14,102.4240014792812
2004-01-15,102.84560611184273
2004-01-16,105.01750755052977
2004-01-19,105.46423497254034
2004-01-20,105.05135417106135
2004-01-21,104.86231457222773
2004-01-22,104.04144894299854
2004-01-23,104.43905974516022
2004-01-26,105.46566717740349
2004-01-27,104.7183172921868
2004-01-28,103.54797768188911
2004-01-29,103.95747084167257
2004-01-30,104.21817424324158
2004-02-02,104.3401446576072
2004-02-03,103.37810101447036
2004-02-04,101.85778840828155
2004-02-05,101.76985261204986
2004-02-06,102.8099295529905
2004-02-09,103.60228965013853
2004-02-10,104.08928579323249
2004-02-11,104.76113072361052
2004-02-12,103.80244079635919
2004-02-13,103.60015746793592
2004-02-16,103.89878405960808
2004-02-17,104.71011624310152
2004-02-18,104.46639198438214
2004-02-19,104.5461035184161
2004-02-20,104.4979255112071
2004-02-23,103.9760511755556
2004-02-24,103.0223034174568
2004-02-25,104.2696509023772
2004-02-26,105.51163534710962
2004-02-27,106.24655039780352
2004-03-01,107.92926038048502
2004-03-02,108.72586263914233
2004-03-03,109.81890789437723
2004-03-04,110.24283279615118
2004-03-05,109.04666193645886
2004-03-08,108.98287289097382
2004-03-09,107.86675201022886
2004-03-10,107.49344806932969
2004-03-11,106.06177543045078
2004-03-12,107.60566295849414
2004-03-15,105.86498138168398
2004-03-16,105.34190650743427
2004-03-17,108.15655680491933
2004-03-18,106.79779967375318
2004-03-19,106.8314298954061
2004-03-22,104.9282159211888
2004-03-23,105.60385490539097
2004-03-24,106.18399981542768
2004-03-25,108.4331960565466
2004-03-26,109.48032085704489
2004-03-29,110.29197154248118
2004-03-30,110.73876340971894
2004-03-31,110.52205524155829
2004-04-01,111.01448245164367
2004-04-02,113.32432942658399
2004-04-05,114.62294378403608
2004-04-06,113.68099775590112
2004-04-07,113.36737144776396
2004-04-08,113.55804736329364
2004-04-09,113.21367361566267
2004-04-12,113.8747119476724
2004-04-13,113.88392835593778
2004-04-14,112.55223510247018
2004-04-15,111.84688430898007
2004-04-16,111.77609154604907
2004-04-19,111.82104605170512
2004-04-20,112.03262401711838
2004-04-21,112.43835364554074
2004-04-22,113.64088951710285
2004-04-23,114.01748667689863
2004-04-26,114.10909874018412
2004-04-27,113.35626824912211
2004-04-28,112.06347729101726
2004-04-29,109.82278785057017
2004-04-30,108.207278513121
2004-05-03,109.07186964672391
2004-05-04,108.86671474167085
2004-05-05,108.89360050614319
2004-05-06,107.53080662041029
2004-05-07,106.37358923265657
2004-05-10,103.07113560484643
2004-05-11,104.7228344437218
2004-05-12,104.61260601557422
2004-05-13,104.46589112717965
2004-05-14,103.76525644683382
2004-05-17,100.78124607965067
2004-05-18,102.35655558758872
2004-05-19,103.39038812994299
2004-05-20,103.81419957275448
2004-05-21,104.24663461757224
2004-05-24,105.4520828299426
2004-05-25,105.70022109873679
2004-05-26,106.64447171053892
2004-05-27,105.95122707372414
2004-05-28,106.65755420924697
2004-05-31,106.7128438165335
2004-06-01,107.16493817629275
2004-06-02,106.90090689584339
2004-06-03,105.5803077902598
2004-06-04,106.38607722938838
2004-06-07,107.66084005624425
2004-06-08,108.04073914368804
2004-06-09,108.51539815987518
2004-06-10,108.65926615933918
2004-06-11,109.08627823230911
2004-06-14,107.24640054563429
2004-06-15,108.23627943676952
2004-06-16,109.4233330862264
2004-06-17,109.55414625658595
2004-06-18,108.96982317163655
2004-06-21,109.32972210827917
2004-06-22,109.51670964897806
2004-06-23,110.3877597984006
2004-06-24,110.33336397585217
2004-06-25,111.22010036876449
2004-06-28,111.03352803586664
2004-06-29,111.81666739036338
2004-06-30,112.05268046075541
2004-07-01,111.42090852508753
2004-07-02,110.08685268448863
2004-07-05,109.76871745285608
2004-07-06,108.57540185643715
2004-07-07,108.09299790723836
2004-07-08,106.66885473273022
2004-07-09,107.29650883537064
2004-07-12,107.1950796649968
2004-07-13,107.62052437148665
2004-07-14,106.47163851712432
2004-07-15,106.40460796716424
2004-07-16,106.01360900458742
2004-07-19,106.00448296646302
2004-07-20,106.78985166407492
2004-07-21,106.38736710836196
2004-07-22,105.6218353943315
2004-07-23,105.71290334969892
