Date,PACIFIC ex JAPAN SMALL CAP
2001-05-08,100.87432974068585
2001-05-09,101.3699251884955
2001-05-10,102.5709837639744
2001-05-11,102.71554617826096
2001-05-14,101.85665441833804
2001-05-15,102.3095461735318
2001-05-16,101.53216657429088
2001-05-17,103.16340112276555
2001-05-18,103.91605634637581
2001-05-21,105.40094272832295
2001-05-22,106.08768995930409
2001-05-23,106.35713499316354
2001-05-24,106.87108369553444
2001-05-25,108.04636682901184
2001-05-28,107.7609730646462
2001-05-29,107.59106913552431
2001-05-30,105.8362312490109
2001-05-31,106.16416731260904
2001-06-01,106.62142429410092
2001-06-04,106.7949569608787
2001-06-05,107.13520597642633
2001-06-06,108.29063371938203
2001-06-07,109.22074869097588
2001-06-08,109.57494609502709
2001-06-11,110.22181406744413
2001-06-12,108.8869747815767
2001-06-13,109.19110199681187
2001-06-14,107.71181287845502
2001-06-15,107.29146556037534
2001-06-18,106.59782990874724
2001-06-19,106.93894671090497
2001-06-20,107.1190097451027
2001-06-21,108.28110022772738
2001-06-22,109.33552912372781
2001-06-25,109.28156696347622
2001-06-26,108.94565106731584
2001-06-27,108.92064543524212
2001-06-28,108.99571449523413
2001-06-29,109.89795484288558
2001-07-02,109.0160600925752
2001-07-03,109.13988830221385
2001-07-04,109.00074982992986
2001-07-05,109.65354306155007
2001-07-06,107.11972930787044
2001-07-09,105.73883378302308
2001-07-10,105.93048567006679
2001-07-11,104.45226820960848
2001-07-12,106.40005023337913
2001-07-13,106.90699750601853
2001-07-16,107.05666713670215
2001-07-17,106.19423324169807
2001-07-18,104.41055765965869
2001-07-19,104.74958446402731
2001-07-20,103.99937214331922
2001-07-23,104.56440968192256
2001-07-24,103.91200306076506
2001-07-25,102.8522404622826
2001-07-26,103.13489383126903
2001-07-27,103.68452346676438
2001-07-30,103.29261848992383
2001-07-31,103.36890629012687
2001-08-01,103.71907538213244
2001-08-02,104.00080830929386
2001-08-03,102.92726620796239
2001-08-06,103.13567708788896
2001-08-07,103.27057330360392
2001-08-08,103.56785244796548
2001-08-09,102.26374777654411
2001-08-10,101.79307457717042
2001-08-13,101.5652900951536
2001-08-14,101.66549964335113
2001-08-15,100.485136431505
2001-08-16,99.86586468956722
2001-08-17,100.2061202166205
2001-08-20,99.62743827946649
2001-08-21,99.94564388773537
2001-08-22,99.81458699609655
2001-08-23,100.82909560191271
2001-08-24,100.90595126874972
2001-08-27,102.06098150201184
2001-08-28,101.74949365185431
2001-08-29,101.93035440053684
2001-08-30,102.19320455807362
2001-08-31,101.07361281652754
2001-09-03,101.07950587872119
2001-09-04,102.58555935361612
2001-09-05,102.00186965047394
2001-09-06,101.73270900701571
2001-09-07,99.49537954118374
2001-09-10,99.01643192689518
2001-09-11,98.87802787811782
2001-09-12,94.40710728172985
2001-09-13,94.02214339157243
2001-09-14,91.37561366971754
2001-09-17,86.03158879181593
2001-09-18,85.89191095858997
2001-09-19,86.33687300919196
2001-09-20,86.14851725675852
2001-09-21,84.87826482428925
2001-09-24,84.8314979626245
2001-09-25,84.77777916428028
2001-09-26,85.26159525200933
2001-09-27,86.28837662216324
2001-09-28,89.16722229499086
2001-10-01,88.92779379939029
2001-10-02,89.98800617427186
2001-10-03,90.18552754313214
2001-10-04,91.85819157405007
2001-10-05,92.41786760283631
2001-10-08,92.25124424207988
2001-10-09,92.81581620641315
2001-10-10,93.23593201843008
2001-10-11,94.2448120341666
2001-10-12,94.08235970571123
2001-10-15,95.49882250789621
2001-10-16,95.82639394046224
2001-10-17,97.32432565510612
2001-10-18,96.00980298561856
2001-10-19,95.84934894404024
2001-10-22,96.56761382309732
2001-10-23,97.65762328763795
2001-10-24,97.41068850241342
2001-10-25,97.28109572343966
2001-10-26,97.3163290765771
2001-10-29,96.37832426369978
2001-10-30,96.02250992399097
2001-10-31,96.31780976897564
2001-11-01,96.59166330856608
2001-11-02,96.86092305645695
2001-11-05,97.5258004798178
2001-11-06,98.44359902544271
2001-11-07,97.96442649896854
2001-11-08,98.9489059280372
2001-11-09,98.8259751713427
2001-11-12,99.74582653323199
2001-11-13,101.37703842602372
2001-11-14,101.80044606636808
2001-11-15,102.1899538376008
2001-11-16,101.997028970108
2001-11-19,103.4549449443097
2001-11-20,102.33437866538418
2001-11-21,102.79976544912778
2001-11-22,102.39286319511096
2001-11-23,102.9890991110963
2001-11-26,102.95608523359527
2001-11-27,103.52196239980097
2001-11-28,102.92328593882083
2001-11-29,102.53101908126817
2001-11-30,102.1292294155656
2001-12-03,101.95351138523324
2001-12-04,101.81752995017327
2001-12-05,103.39744146389614
2001-12-06,103.30500342619442
2001-12-07,103.95612029392005
2001-12-10,103.99799424070154
2001-12-11,104.23131960540508
2001-12-12,103.5174351017587
2001-12-13,102.67022500618793
2001-12-14,101.8030795381139
2001-12-17,101.07110947064211
2001-12-18,101.54808773705996
2001-12-19,101.88317042810162
2001-12-20,101.20281812728307
2001-12-21,102.43438811924005
2001-12-24,103.86623716106125
2001-12-25,103.86623716106125
2001-12-26,103.69845736793422
2001-12-27,103.544884938036
2001-12-28,104.81280436401364
2001-12-31,104.21662714586746
2002-01-01,104.21662714586746
2002-01-02,103.75082337275126
2002-01-03,104.24870171438835
2002-01-04,106.08094060299707
2002-01-07,106.94801019262484
2002-01-08,107.47316095859847
2002-01-09,107.33477607511173
2002-01-10,107.90961810168561
2002-01-11,108.394440454694
2002-01-14,107.11910943914633
2002-01-15,107.08952634700051
2002-01-16,107.84392094630829
2002-01-17,107.50264702862017
2002-01-18,107.1232120612912
2002-01-21,107.66841151592858
2002-01-22,108.48226321681096
2002-01-23,108.29580451359998
2002-01-24,108.35038366492881
2002-01-25,110.53348729422201
2002-01-28,110.86727610889487
2002-01-29,111.41703781992854
2002-01-30,109.93127762784869
2002-01-31,111.33167357481643
2002-02-01,111.53429763775073
2002-02-04,111.21746797315744
2002-02-05,110.50283347269047
2002-02-06,111.12205358732659
2002-02-07,110.01987593090554
2002-02-08,110.51140438326769
2002-02-11,111.05303065954149
2002-02-12,110.57902897064062
2002-02-13,111.29866368314984
2002-02-14,112.78228989981064
2002-02-15,112.38785060349896
2002-02-18,112.93491344348458
2002-02-19,112.26303860328791
2002-02-20,112.50615132686738
2002-02-21,112.28161038502617
2002-02-22,111.01474263892142
2002-02-25,110.96820379915171
2002-02-26,111.6498926615534
2002-02-27,111.61863593933693
2002-02-28,111.49407793720835
2002-03-01,111.83147076627283
2002-03-04,112.19802711052668
2002-03-05,112.50653046146043
2002-03-06,112.19707684151854
2002-03-07,112.71108917042498
2002-03-08,113.13018014089374
2002-03-11,113.07418267434838
2002-03-12,113.05910265400888
2002-03-13,112.43320299581931
2002-03-14,112.33210958637895
2002-03-15,111.9954535125672
2002-03-18,113.10360548007706
2002-03-19,112.90172630175765
2002-03-20,114.16808283505027
2002-03-21,114.48638602147791
2002-03-22,114.9424236037026
2002-03-25,114.85468434253741
2002-03-26,113.50943583324522
2002-03-27,114.60275871391585
2002-03-28,115.70444704031472
2002-03-29,115.70444704031472
2002-04-01,114.87918029877598
2002-04-02,113.66207972808773
2002-04-03,113.08866861555524
2002-04-04,112.8233034152537
2002-04-05,113.40173230982792
2002-04-08,113.23532754266812
2002-04-09,112.83435487191065
2002-04-10,112.54858566382353
2002-04-11,113.02626175939264
2002-04-12,113.44001490241759
2002-04-15,113.16442795567394
2002-04-16,113.27106334771933
2002-04-17,114.19858472788614
2002-04-18,114.06731249392148
2002-04-19,114.46320342353889
2002-04-22,114.51283829194327
2002-04-23,114.52595423803398
2002-04-24,113.18423604293979
2002-04-25,112.73196992912183
2002-04-26,113.4989264957236
2002-04-29,112.50462965255134
2002-04-30,112.24433302216833
2002-05-01,112.11204164301306
2002-05-02,113.43658395977373
2002-05-03,112.60637769050497
2002-05-06,112.48399953504048
2002-05-07,112.94074465411698
2002-05-08,113.6201351160106
2002-05-09,113.11013814535598
2002-05-10,112.6434371474127
2002-05-13,112.95594223022094
2002-05-14,114.42949002061184
2002-05-15,115.00868196625602
2002-05-16,115.15438989934053
2002-05-17,115.08030486886621
2002-05-20,114.97210232931998
2002-05-21,115.41846624294054
2002-05-22,115.0677830470995
2002-05-23,115.58087738819485
2002-05-24,115.54789596298217
2002-05-27,116.74338491296903
2002-05-28,115.9928438891488
2002-05-29,116.05393197322765
2002-05-30,115.46718323930739
2002-05-31,116.28468370873681
2002-06-03,116.74029640270736
2002-06-04,115.49707890241682
2002-06-05,116.34225709356365
2002-06-06,116.32029230906075
2002-06-07,116.24926979887671
2002-06-10,115.89324625472734
2002-06-11,115.62699115726271
2002-06-12,115.06643681258588
2002-06-13,114.6649714176129
2002-06-14,112.54564954949313
2002-06-17,112.52246019841617
2002-06-18,112.9007239612062
2002-06-19,111.51491949556652
2002-06-20,110.87904762606678
2002-06-21,110.56749088695315
2002-06-24,109.57010035334882
2002-06-25,109.21866962740746
2002-06-26,104.80903745746915
2002-06-27,106.28906290426637
2002-06-28,106.33522643970306
2002-07-01,106.16593728384939
2002-07-02,106.30740068971609
2002-07-03,106.32054052253132
2002-07-04,106.46101205106925
2002-07-05,107.941405754816
2002-07-08,107.47565603691464
2002-07-09,107.5359155634367
2002-07-10,107.59181319932603
2002-07-11,105.35276279322697
2002-07-12,106.00353425823613
2002-07-15,104.14296124008
2002-07-16,102.5946371490316
2002-07-17,101.03465336410777
2002-07-18,101.25830034022678
2002-07-19,100.28166438683998
2002-07-22,99.63370670513781
2002-07-23,100.2426893746399
2002-07-24,97.25890798137915
2002-07-25,97.32239573224041
2002-07-26,96.70998982159995
2002-07-29,98.74830824311464
2002-07-30,99.65262821110686
2002-07-31,100.23752504412586
2002-08-01,98.8869804381947
2002-08-02,98.05522914385477
2002-08-05,95.98319555796016
2002-08-06,96.65290434443298
2002-08-07,98.38649981520676
2002-08-08,98.90467931284743
2002-08-09,99.23313269709998
2002-08-12,99.25472095989761
2002-08-13,99.49729774700617
2002-08-14,98.61682350113988
2002-08-15,100.49130309324767
2002-08-16,100.9015988664432
2002-08-19,101.13657234776122
2002-08-20,101.92301510992155
2002-08-21,101.0536012970214
2002-08-22,102.23327768891956
2002-08-23,102.09220540804723
2002-08-26,102.36030207315132
2002-08-27,102.84386108602502
2002-08-28,102.6010264709282
2002-08-29,101.93135913623304
2002-08-30,102.62069107852271
2002-09-02,102.10489735468161
2002-09-03,100.04746047346318
2002-09-04,99.04441907951778
2002-09-05,99.01326587246915
2002-09-06,99.73789625039609
2002-09-09,100.48854631401612
2002-09-10,101.27241286399628
2002-09-11,101.58751741936283
2002-09-12,101.8012400129589
2002-09-13,101.10638839796957
2002-09-16,100.96927427431278
2002-09-17,101.9908121102642
2002-09-18,100.35196550116622
2002-09-19,99.80784034007463
2002-09-20,98.7395326938631
2002-09-23,97.53357466066234
2002-09-24,97.17339980378281
2002-09-25,96.40523831246637
2002-09-26,97.04467431525785
2002-09-27,97.634520558269
2002-09-30,95.96905740565937
2002-10-01,95.77131404930573
2002-10-02,96.10072516676347
2002-10-03,95.83795239842466
2002-10-04,96.24492326246006
2002-10-07,95.75219884875473
2002-10-08,96.03289015963176
2002-10-09,94.88130221330016
2002-10-10,94.44899757740124
2002-10-11,94.99793084736902
2002-10-14,94.65953433626228
2002-10-15,96.38083225823077
2002-10-16,97.168645829059
2002-10-17,98.9519147246805
2002-10-18,98.81287102023111
2002-10-21,98.40676325682534
2002-10-22,98.67601487539058
2002-10-23,99.66492305747853
2002-10-24,100.14828359238346
2002-10-25,99.76871945184979
2002-10-28,100.16316475317385
2002-10-29,99.21897680536833
2002-10-30,98.45418437243313
2002-10-31,98.01739399003223
2002-11-01,97.66782271169893
2002-11-04,98.95417019048881
2002-11-05,98.25292537127271
2002-11-06,98.5370422262096
2002-11-07,98.07486054523785
2002-11-08,97.24419854902887
2002-11-11,96.06607007906553
2002-11-12,96.17672381156176
2002-11-13,95.76545089965134
2002-11-14,96.6762234423942
2002-11-15,96.96832047756493
2002-11-18,96.89212770345802
2002-11-19,96.03168411962736
2002-11-20,96.7033353050873
2002-11-21,98.9005591524214
2002-11-22,99.61566262565984
2002-11-25,99.68439780395373
2002-11-26,99.25266486247875
2002-11-27,98.87053169494362
2002-11-28,99.4869320044986
2002-11-29,99.7541804894646
2002-12-02,100.30164324129889
2002-12-03,99.67784354188404
2002-12-04,98.48873561248855
2002-12-05,98.69607382696144
2002-12-06,98.02208502924219
2002-12-09,98.41024254225955
2002-12-10,97.7058958052879
2002-12-11,97.18054385168342
2002-12-12,97.20065629516296
2002-12-13,97.6695776570258
2002-12-16,97.74474039987143
2002-12-17,97.41244569607701
2002-12-18,97.02185193036358
2002-12-19,97.76596440531492
2002-12-20,97.4112840460759
2002-12-23,97.76264776464298
2002-12-24,97.5525081765734
2002-12-25,97.5525081765734
2002-12-26,97.28198953607773
2002-12-27,96.43735554318776
2002-12-30,96.07683953636652
2002-12-31,96.10238442124428
2003-01-01,96.10238442124428
2003-01-02,97.53162450680546
2003-01-03,98.16990699589991
2003-01-06,99.40841295060423
2003-01-07,100.00108956872805
2003-01-08,100.04961948326373
2003-01-09,99.50378731520352
2003-01-10,99.82615994807094
2003-01-13,100.48376999489187
2003-01-14,100.66245215976151
2003-01-15,100.67838131022648
2003-01-16,100.7169464610114
2003-01-17,100.46458599381978
2003-01-20,100.38192514713258
2003-01-21,99.8740089392239
2003-01-22,98.70445685051504
2003-01-23,99.0979577163951
2003-01-24,98.75986091953989
2003-01-27,97.80970198756057
2003-01-28,96.90527878160246
2003-01-29,96.72831938967701
2003-01-30,97.17687279678364
2003-01-31,97.4209161014415
2003-02-03,96.57744133813272
2003-02-04,96.52789922657277
2003-02-05,96.23525362748583
2003-02-06,96.07456362151052
2003-02-07,95.96777680102468
2003-02-10,96.19370835876799
2003-02-11,96.0639765233249
2003-02-12,96.35048862979967
2003-02-13,95.05397677928698
2003-02-14,95.07360314941633
2003-02-17,96.19349518683345
2003-02-18,96.60840410128723
2003-02-19,96.59792941317072
2003-02-20,95.66689533331594
2003-02-21,95.49340247603233
2003-02-24,96.73432585329573
2003-02-25,95.67943105545413
2003-02-26,95.98202957213395
2003-02-27,95.62725223892838
2003-02-28,95.51651646440091
2003-03-03,95.98824128132136
2003-03-04,95.6767652639879
2003-03-05,94.82224958499528
2003-03-06,94.10236965984086
2003-03-07,92.95918859810648
2003-03-10,92.5604579812431
2003-03-11,90.99836024166501
2003-03-12,90.27321453774285
2003-03-13,90.78981502695848
2003-03-14,92.6656516606815
2003-03-17,92.78491953379269
2003-03-18,94.98601069656384
2003-03-19,95.5870027323123
2003-03-20,95.83242774422853
2003-03-21,96.40171383517438
2003-03-24,95.43066516573568
2003-03-25,95.51693343061245
2003-03-26,95.95919735501381
2003-03-27,95.607901167747
2003-03-28,95.49536519005537
2003-03-31,94.11948984720095
2003-04-01,93.61973827057463
2003-04-02,94.05399849642947
2003-04-03,94.74397256759559
2003-04-04,96.07856362983512
2003-04-07,97.72827156700532
2003-04-08,97.37529264258275
2003-04-09,96.76110440685882
2003-04-10,96.49728543197658
2003-04-11,97.30492085340667
2003-04-14,96.59283624425083
2003-04-15,96.94691829453652
2003-04-16,97.34360569472074
2003-04-17,96.8078048427537
2003-04-18,96.8078048427537
2003-04-21,96.92405721759219
2003-04-22,97.00238653148072
2003-04-23,96.88661058901786
2003-04-24,95.61596475163134
2003-04-25,95.2385716172568
2003-04-28,95.9023319693043
2003-04-29,97.08444693717914
2003-04-30,97.10523771406024
2003-05-01,97.01784939966988
2003-05-02,96.92875427934202
2003-05-05,97.61271270604193
2003-05-06,97.52151715203556
2003-05-07,97.65442164802937
2003-05-08,97.7986781149615
2003-05-09,98.04327100188215
2003-05-12,98.49124239346027
2003-05-13,98.89475985664225
2003-05-14,98.3053247656051
2003-05-15,98.05739068474765
2003-05-16,98.07491044210487
2003-05-19,97.63271657586651
2003-05-20,97.78349456787966
2003-05-21,97.42809811690675
2003-05-22,98.46465866957122
2003-05-23,98.1000566851661
2003-05-26,98.75260254673383
2003-05-27,98.27447288551723
2003-05-28,98.59370830821594
2003-05-29,97.58099824895874
2003-05-30,98.69018177693161
2003-06-02,100.19741272235706
2003-06-03,100.46244539139765
2003-06-04,101.54546219670499
2003-06-05,100.87128203801787
2003-06-06,101.72275566475767
2003-06-09,101.18257914174843
2003-06-10,102.11299226657705
2003-06-11,102.2052772477965
2003-06-12,103.07080129238773
2003-06-13,103.23196173412347
2003-06-16,103.24444925968079
2003-06-17,104.95549324971951
2003-06-18,106.04022646100584
2003-06-19,105.99772164249408
2003-06-20,106.52669220143522
2003-06-23,106.43150573129988
2003-06-24,105.84730578741551
2003-06-25,106.14605644136329
2003-06-26,106.00618569599915
2003-06-27,107.06438681999086
2003-06-30,106.47355995365189
2003-07-01,106.5274225589538
2003-07-02,108.09401213502541
2003-07-03,108.98238015303279
2003-07-04,108.85247980795194
2003-07-07,110.72602803702058
2003-07-08,109.44413916944897
2003-07-09,108.26382469479121
2003-07-10,108.19238907049225
2003-07-11,109.02247544665289
2003-07-14,110.70065068667937
2003-07-15,110.12618090385122
2003-07-16,111.32968888725755
2003-07-17,110.72522091268323
2003-07-18,109.45328088109453
2003-07-21,109.3623817491757
2003-07-22,108.43543593074017
2003-07-23,108.30716414160239
2003-07-24,109.30118953423595
2003-07-25,109.19150528397975
2003-07-28,110.78844627908285
2003-07-29,110.62368525892545
2003-07-30,110.02929185206234
2003-07-31,111.10703736668304
2003-08-01,112.70206990715558
2003-08-04,111.51540489007724
2003-08-05,110.31871974043035
2003-08-06,109.88101254234526
2003-08-07,110.37265018161325
2003-08-08,112.01385980409871
2003-08-11,112.95272774353323
2003-08-12,113.82952674385862
2003-08-13,114.7039313891446
2003-08-14,115.20566965802236
2003-08-15,115.64057704678797
2003-08-18,117.13749421294102
2003-08-19,117.6639527167052
2003-08-20,118.07694708275682
2003-08-21,119.68347862037291
2003-08-22,120.58361573474144
2003-08-25,119.69674342011074
2003-08-26,118.3789337769121
2003-08-27,117.80075615743142
2003-08-28,118.34962502510545
2003-08-29,119.43564206379676
2003-09-01,119.97938381284177
2003-09-02,121.18341640612638
2003-09-03,122.57189301883967
2003-09-04,121.68796194999108
2003-09-05,121.16132163169118
2003-09-08,121.14523436338125
2003-09-09,120.6643533862414
2003-09-10,120.23587405314301
2003-09-11,121.08797126356336
2003-09-12,120.10495346325628
2003-09-15,121.02742756200168
2003-09-16,122.5507571329217
2003-09-17,122.7732500542551
2003-09-18,122.96253216949553
2003-09-19,123.84712619560788
2003-09-22,122.86166539579574
2003-09-23,122.16384604598308
2003-09-24,124.04844410607313
2003-09-25,123.50114378321237
2003-09-26,123.0147536111064
2003-09-29,121.32551364684244
2003-09-30,121.56101099794503
2003-10-01,121.54188250536109
2003-10-02,123.43278834564556
2003-10-03,124.85565094737107
2003-10-06,124.8973173688199
2003-10-07,124.42618969532393
2003-10-08,124.54864775245201
2003-10-09,126.26511292147211
2003-10-10,126.07187966015344
2003-10-13,128.0163345547867
2003-10-14,127.26245313301777
2003-10-15,128.566633683939
2003-10-16,128.05121073142854
2003-10-17,128.9415931522345
2003-10-20,128.80546932010984
2003-10-21,130.70669141262525
2003-10-22,129.94117123300458
2003-10-23,127.38086215937805
2003-10-24,127.13427853396647
2003-10-27,128.27090075201207
2003-10-28,130.08050102836825
2003-10-29,130.2964942560333
2003-10-30,130.75832198993933
2003-10-31,131.8345938721614
2003-11-03,132.9166761085726
2003-11-04,132.0696301677197
2003-11-05,132.8883328933138
2003-11-06,133.17651484171117
2003-11-07,133.34970348316926
2003-11-10,133.2797813281021
2003-11-11,131.5212710199647
2003-11-12,129.54811597673407
2003-11-13,130.37327301229573
2003-11-14,129.74858333014927
2003-11-17,127.77385558603723
2003-11-18,127.07574658972352
2003-11-19,126.6598816059268
2003-11-20,126.77821570921873
2003-11-21,126.05577919404594
2003-11-24,127.03656432301887
2003-11-25,127.09214170907018
2003-11-26,127.00462658423623
2003-11-27,127.39986983955554
2003-11-28,127.28830828020348
2003-12-01,128.51977932979855
2003-12-02,128.22441343763177
2003-12-03,129.33231838437678
2003-12-04,129.8386719519734
2003-12-05,129.26055465197413
2003-12-08,128.78757980831034
2003-12-09,128.55902967493688
2003-12-10,128.23734793428042
2003-12-11,128.09409882014583
2003-12-12,128.30633298884192
2003-12-15,128.78098579833954
2003-12-16,127.32785793424793
2003-12-17,126.55983296350988
2003-12-18,126.13156387970072
2003-12-19,126.45127895041868
2003-12-22,126.02508902819966
2003-12-23,126.60688799047668
2003-12-24,127.55905805315635
2003-12-25,127.55905805315635
2003-12-26,127.5931404443326
2003-12-29,127.75480910095531
2003-12-30,128.76558092611884
2003-12-31,128.89215519404001
2004-01-01,128.89215519404001
2004-01-02,130.14852580229675
2004-01-05,131.8016879061947
2004-01-06,132.5260121574426
2004-01-07,132.57353947722982
2004-01-08,132.74005007037312
2004-01-09,132.97101621864604
2004-01-12,133.2975706751058
2004-01-13,133.80201057038693
2004-01-14,135.10823169195723
2004-01-15,135.24431981482556
2004-01-16,136.97439771566036
2004-01-19,135.61790148955583
2004-01-20,136.99697067870883
2004-01-21,138.02892497219204
2004-01-22,138.2064617879493
2004-01-23,138.45234084020845
2004-01-26,139.74570031617077
2004-01-27,138.67755338427958
2004-01-28,136.54681957338806
2004-01-29,136.42712010769745
2004-01-30,136.224094291399
2004-02-02,135.12170455977034
2004-02-03,134.85774010386925
2004-02-04,134.6638389624039
2004-02-05,133.8267551509821
2004-02-06,134.8851620054032
2004-02-09,137.42273675123818
2004-02-10,137.3958364401505
2004-02-11,137.32437081539456
2004-02-12,136.6160151485674
2004-02-13,137.22511035916358
2004-02-16,137.68564215771747
2004-02-17,138.35900315384592
2004-02-18,138.95804200531015
2004-02-19,139.92696029963034
2004-02-20,139.2621706055468
2004-02-23,138.61134464249034
2004-02-24,137.93563267222905
2004-02-25,138.71538129162676
2004-02-26,139.1553637235081
2004-02-27,140.31905935388778
2004-03-01,141.30238134347468
2004-03-02,142.75190171164408
2004-03-03,141.3563002244599
2004-03-04,141.65281711873394
2004-03-05,140.67815248357888
2004-03-08,141.28729452705502
2004-03-09,141.8043168925641
2004-03-10,141.16381855598902
2004-03-11,138.38192037864943
2004-03-12,137.7543243310459
2004-03-15,137.981043642683
2004-03-16,137.7789060669329
2004-03-17,139.53421217652198
2004-03-18,139.1270386453067
2004-03-19,139.76115089009684
2004-03-22,139.08691556601997
2004-03-23,139.711677879916
2004-03-24,140.73686546774138
2004-03-25,139.88603560363134
2004-03-26,141.82043253237188
2004-03-29,141.1705964399164
2004-03-30,142.04065747477114
2004-03-31,142.1519466109711
2004-04-01,143.19014296111632
2004-04-02,145.51240578548638
2004-04-05,146.57365374019568
2004-04-06,147.66379568203274
2004-04-07,146.80576468439287
2004-04-08,147.10573672007786
2004-04-09,147.10573672007786
2004-04-12,148.02416696215397
2004-04-13,148.30029299926466
2004-04-14,143.69084107389045
2004-04-15,143.26444934193665
2004-04-16,144.18359076629898
2004-04-19,144.29351113936477
2004-04-20,144.31093260351054
2004-04-21,143.45221038708053
2004-04-22,142.6383746673195
2004-04-23,144.78937385678321
2004-04-26,143.59139910847014
2004-04-27,142.96943423875007
2004-04-28,142.62867203545744
2004-04-29,137.84633180070932
2004-04-30,137.48510042952952
2004-05-03,136.57349744906423
2004-05-04,137.1355388925873
2004-05-05,137.13893789630046
2004-05-06,136.50961238328435
2004-05-07,134.94699478392607
2004-05-10,130.48246012984492
2004-05-11,131.30873324824725
2004-05-12,132.47456032270804
2004-05-13,131.09651110842776
2004-05-14,129.33075027810324
2004-05-17,125.64832340516979
2004-05-18,126.40336094482593
2004-05-19,129.3424426866493
2004-05-20,129.46349180052596
2004-05-21,131.2553278689073
2004-05-24,132.1335008301163
2004-05-25,131.1933773344587
2004-05-26,132.30888313590947
2004-05-27,133.50381243845626
2004-05-28,134.0854708232062
2004-05-31,134.35172401655103
2004-06-01,133.34162925345143
2004-06-02,132.14827740417277
2004-06-03,130.51840757498894
2004-06-04,131.34367203407513
2004-06-07,133.07535658858896
2004-06-08,133.35173009746282
2004-06-09,133.90304155442544
2004-06-10,134.62713834965717
2004-06-11,135.12525307141874
2004-06-14,133.60020989042974
2004-06-15,133.1083178629161
2004-06-16,134.09880473633032
2004-06-17,133.39830974090918
2004-06-18,132.57162948475053
2004-06-21,133.1602325709819
2004-06-22,132.54582980660186
2004-06-23,133.18119564302913
2004-06-24,134.0384898714311
2004-06-25,134.57692538760415
2004-06-28,134.22871903250746
2004-06-29,134.0736613331534
2004-06-30,135.00786081129905
2004-07-01,136.32001820749392
2004-07-02,136.18867444402855
2004-07-05,137.14986075845692
2004-07-06,138.6304471380847
2004-07-07,139.37184085446484
2004-07-08,138.59627263170012
2004-07-09,138.43513077086067
2004-07-12,138.70886746499085
2004-07-13,138.92694705791277
2004-07-14,137.20754758827533
2004-07-15,137.51675606171975
2004-07-16,137.94944690348083
2004-07-19,139.08889719663938
2004-07-20,138.65801895307743
2004-07-21,139.62241825804762
2004-07-22,139.07037837298125
2004-07-23,139.6228167551715
