Date,CHINA MINIMUM VOLATILITY (USD)
2009-05-15,845.1344225550921
2009-05-18,860.2031371085733
2009-05-19,881.707183944575
2009-05-20,878.2710140600469
2009-05-21,866.9106368270583
2009-05-22,860.1915605458945
2009-05-25,862.9536818822465
2009-05-26,857.5058556354467
2009-05-27,896.371206054597
2009-05-28,896.3826754932915
2009-05-29,915.1901475348538
2009-06-01,954.8656946953108
2009-06-02,939.0458470841621
2009-06-03,952.0811579039213
2009-06-04,946.1382826858554
2009-06-05,961.3819825832284
2009-06-08,950.6171910715601
2009-06-09,943.426281598231
2009-06-10,976.1016231109802
2009-06-11,980.4364244021186
2009-06-12,977.6351236898104
2009-06-15,963.5303306099955
2009-06-16,945.2861462390114
2009-06-17,947.6614969664699
2009-06-18,933.7017225759378
2009-06-19,940.8080878046022
2009-06-22,950.4497767197668
2009-06-23,928.2060136507004
2009-06-24,948.8756513358177
2009-06-25,963.1744587202234
2009-06-26,982.3449268781247
2009-06-29,983.7972134006399
2009-06-30,978.0093912027443
2009-07-01,980.000602141986
2009-07-02,981.6516594650697
2009-07-03,985.6977703213332
2009-07-06,976.3954169709268
2009-07-07,968.0013707915799
2009-07-08,960.6660881937925
2009-07-09,968.3215235483297
2009-07-10,965.8178486599663
2009-07-13,940.926552978906
2009-07-14,969.699995168275
2009-07-15,988.194621531359
2009-07-16,993.3806899685104
2009-07-17,1008.4837834909288
2009-07-20,1041.6399336777365
2009-07-21,1039.4528643967724
2009-07-22,1030.8457383625605
2009-07-23,1053.6441277443287
2009-07-24,1065.1650608125337
2009-07-27,1083.7965962832907
2009-07-28,1100.7778141317738
2009-07-29,1067.6787813576052
2009-07-30,1068.255620026631
2009-07-31,1084.9891856319605
2009-08-03,1105.9162945397966
2009-08-04,1093.395202001585
2009-08-05,1077.3439441271462
2009-08-06,1090.091049360126
2009-08-07,1059.226577241233
2009-08-10,1079.4716780800484
2009-08-11,1085.2188559919264
2009-08-12,1054.8389241765146
2009-08-13,1070.780550627067
2009-08-14,1069.2314850262103
2009-08-17,1026.8582020143845
2009-08-18,1027.6095976918966
2009-08-19,1012.181801052338
2009-08-20,1030.9072561335684
2009-08-21,1029.7233773680327
2009-08-24,1045.2332562560161
2009-08-25,1037.1962173741485
2009-08-26,1035.727357859483
2009-08-27,1030.917135281424
2009-08-28,1021.6669501121181
2009-08-31,1006.6810327157464
2009-09-01,1012.4495588748645
2009-09-02,995.4106474610497
2009-09-03,1014.6006743404786
2009-09-04,1041.3151368083334
2009-09-07,1057.0635067411063
2009-09-08,1072.313726951525
2009-09-09,1062.6613405848068
2009-09-10,1074.5696568163398
2009-09-11,1080.6747446580446
2009-09-14,1072.0857089246113
2009-09-15,1066.3739436581018
2009-09-16,1085.9012193363067
2009-09-17,1096.8841367860157
2009-09-18,1091.6917359155746
2009-09-21,1078.5518574074483
2009-09-22,1082.6919740208175
2009-09-23,1079.4370020915092
2009-09-24,1057.6952086077135
2009-09-25,1061.37697703982
2009-09-28,1035.6151327125447
2009-09-29,1053.2262483137974
2009-09-30,1048.329854553285
2009-10-01,1048.329854553285
2009-10-02,1028.6676826157843
2009-10-05,1034.7340209043446
2009-10-06,1057.1672766675822
2009-10-07,1075.0960172090208
2009-10-08,1084.85171991255
2009-10-09,1090.2919398912368
2009-10-12,1083.7504987642462
2009-10-13,1093.3472470739273
2009-10-14,1114.0198568663895
2009-10-15,1118.4813956660948
2009-10-16,1110.1221855258889
2009-10-19,1124.7320122366016
2009-10-20,1129.1910873418472
2009-10-21,1128.3917161041375
2009-10-22,1124.941118084981
2009-10-23,1145.6736682571448
2009-10-26,1145.804370107175
2009-10-27,1136.23557855863
2009-10-28,1116.4519577542278
2009-10-29,1088.194917380421
2009-10-30,1108.7911751419738
2009-11-02,1108.2087070852278
2009-11-03,1096.19563682161
2009-11-04,1118.1523600140629
2009-11-05,1119.8896787029448
2009-11-06,1134.248620338267
2009-11-09,1149.3560601253698
2009-11-10,1153.8640113478625
2009-11-11,1159.759960874336
2009-11-12,1156.4397200453566
2009-11-13,1170.894144341082
2009-11-16,1188.638828457763
2009-11-17,1191.943273759172
2009-11-18,1190.5925707175825
2009-11-19,1175.9341372792499
2009-11-20,1164.9905890206803
2009-11-23,1181.145563240875
2009-11-24,1167.5531705246135
2009-11-25,1175.4567124760683
2009-11-26,1160.4728801975227
2009-11-27,1112.8338270604443
2009-11-30,1149.0278150814113
2009-12-01,1169.4243585006725
2009-12-02,1178.935436167169
2009-12-03,1188.745411473165
2009-12-04,1185.557834531713
2009-12-07,1180.9326049497226
2009-12-08,1171.3561985337133
2009-12-09,1155.2807346561656
2009-12-10,1150.8529825121284
2009-12-11,1159.5895886027447
2009-12-14,1170.6204481368013
2009-12-15,1161.6478073002897
2009-12-16,1147.8428828851247
2009-12-17,1128.4766067496723
2009-12-18,1111.7036339692552
2009-12-21,1105.9512013633812
2009-12-22,1113.5357009116053
2009-12-23,1127.1054904514554
2009-12-24,1136.3048564190462
2009-12-25,1136.3061961475175
2009-12-28,1141.7135722986625
2009-12-29,1140.716124457988
2009-12-30,1138.853766010792
2009-12-31,1161.2032997446568
2010-01-01,1161.2032997446568
2010-01-04,1159.6606347862134
2010-01-05,1183.95907712027
2010-01-06,1187.8954167499705
2010-01-07,1175.2264692942965
2010-01-08,1176.523847470059
2010-01-11,1180.5926388027212
2010-01-12,1180.567873733747
2010-01-13,1152.5447629073283
2010-01-14,1153.946902620993
2010-01-15,1154.7246604111879
2010-01-18,1145.936595923197
2010-01-19,1155.7747459988495
2010-01-20,1139.4847096504186
2010-01-21,1115.556117851368
2010-01-22,1109.749980686093
2010-01-25,1100.94375318954
2010-01-26,1065.246389242673
2010-01-27,1057.0345837015718
2010-01-28,1075.8794298082587
2010-01-29,1064.9267254363115
2010-02-01,1070.2059189010731
2010-02-02,1073.834838822852
2010-02-03,1099.2492015470928
2010-02-04,1079.979480755689
2010-02-05,1040.3828959243713
2010-02-08,1032.4930092062066
2010-02-09,1045.1302254749153
2010-02-10,1054.6799523503157
2010-02-11,1072.2811862086453
2010-02-12,1070.6246262096008
2010-02-15,1070.4800575203105
2010-02-16,1070.6377708472685
2010-02-17,1084.9167107881153
2010-02-18,1079.7793766038133
2010-02-19,1053.2009531424587
2010-02-22,1070.5405222567842
2010-02-23,1077.2727001909398
2010-02-24,1072.124702599054
2010-02-25,1066.3017064144958
2010-02-26,1082.7011843496348
2010-03-01,1106.5892005832548
2010-03-02,1108.599269912694
2010-03-03,1116.1058300591003
2010-03-04,1099.3660206589261
2010-03-05,1111.589294778944
2010-03-08,1135.2454845993227
2010-03-09,1137.5596103116025
2010-03-10,1140.4726298171202
2010-03-11,1139.8680354846317
2010-03-12,1138.881310190315
2010-03-15,1124.2329624760512
2010-03-16,1124.8220284316037
2010-03-17,1145.0373284309758
2010-03-18,1142.8217678123926
2010-03-19,1146.444219652379
2010-03-22,1129.9242084011103
2010-03-23,1126.2793801467521
2010-03-24,1125.1773994836847
2010-03-25,1120.732978395767
2010-03-26,1128.8742649674364
2010-03-29,1141.5287268556217
2010-03-30,1149.6334789623368
2010-03-31,1145.3653033291093
2010-04-01,1165.3021139620496
2010-04-02,1165.4639788984605
2010-04-05,1165.6289521543324
2010-04-06,1165.531143607837
2010-04-07,1185.4088108088217
2010-04-08,1176.6150554651447
2010-04-09,1190.4470571354973
2010-04-12,1177.2629590030674
2010-04-13,1172.1833114923209
2010-04-14,1173.521600366399
2010-04-15,1171.5296364962924
2010-04-16,1153.7684057737674
2010-04-19,1129.07012351738
2010-04-20,1145.7646942108383
2010-04-21,1146.8493110743104
2010-04-22,1144.0993965018818
2010-04-23,1138.0992743003544
2010-04-26,1155.3180012384541
2010-04-27,1138.998199449663
2010-04-28,1124.36647740932
2010-04-29,1116.8413120352914
2010-04-30,1139.2087104699292
2010-05-03,1125.5392517015196
2010-05-04,1122.2750891022226
2010-05-05,1096.2059904868847
2010-05-06,1074.967713449554
2010-05-07,1062.6692836770076
2010-05-10,1085.6014783290552
2010-05-11,1075.2723712528743
2010-05-12,1073.823904385227
2010-05-13,1093.051068787896
2010-05-14,1080.4420680617548
2010-05-17,1048.766081366559
2010-05-18,1063.5743528468315
2010-05-19,1044.3241394583918
2010-05-20,1031.3577977339835
2010-05-21,1032.1313797652888
2010-05-24,1049.033708503742
2010-05-25,1004.1208656677186
2010-05-26,1040.0508413960206
2010-05-27,1055.0020406882495
2010-05-28,1078.3738038797492
2010-05-31,1083.845834349574
2010-06-01,1060.641386441746
2010-06-02,1055.2686482636657
2010-06-03,1073.4748168783137
2010-06-04,1073.5576914923124
2010-06-07,1050.5716725799841
2010-06-08,1054.1295280713196
2010-06-09,1060.6173771779208
2010-06-10,1062.9092915655751
2010-06-11,1077.2920858177536
2010-06-14,1091.6894304151463
2010-06-15,1096.5259654321944
2010-06-16,1096.5874430435854
2010-06-17,1104.3727018309721
2010-06-18,1109.4526606944307
2010-06-21,1150.4748018700839
2010-06-22,1144.4807774775313
2010-06-23,1148.5860554996743
2010-06-24,1140.371619213016
2010-06-25,1134.7636219825902
2010-06-28,1139.3026338764623
2010-06-29,1113.848207855124
2010-06-30,1117.0034045382392
2010-07-01,1114.6971964353231
2010-07-02,1097.969710652161
2010-07-05,1097.484688922278
2010-07-06,1117.1321627571876
2010-07-07,1110.7782276842
2010-07-08,1120.3156731344777
2010-07-09,1138.0806441708398
2010-07-12,1142.9885428733435
2010-07-13,1142.7200501939622
2010-07-14,1145.3533579570062
2010-07-15,1130.0494452549624
2010-07-16,1125.0885410923534
2010-07-19,1124.5686982547786
2010-07-20,1134.6481575898
2010-07-21,1148.510568562393
2010-07-22,1150.9476489189824
2010-07-23,1163.199429683064
2010-07-26,1156.8872434026202
2010-07-27,1163.8580101501257
2010-07-28,1168.621801941199
2010-07-29,1166.7906796815962
2010-07-30,1168.0472539984044
2010-08-02,1188.4012992708479
2010-08-03,1186.2948361391122
2010-08-04,1187.048341644745
2010-08-05,1186.221957640465
2010-08-06,1188.8425093453416
2010-08-09,1196.0982873436635
2010-08-10,1177.523930659564
2010-08-11,1164.9188038537386
2010-08-12,1155.9751147921186
2010-08-13,1161.5194773240923
2010-08-16,1166.7785282254622
2010-08-17,1167.1825796031867
2010-08-18,1167.863766378463
2010-08-19,1171.6492844050836
2010-08-20,1167.492403132568
2010-08-23,1157.9235675790574
2010-08-24,1153.7467974624706
2010-08-25,1148.4707015922063
2010-08-26,1146.5807005958802
2010-08-27,1146.581009446308
2010-08-30,1156.3605457967851
2010-08-31,1149.2273222368265
2010-09-01,1158.2496542722665
2010-09-02,1172.9165660640645
2010-09-03,1178.2690928873333
2010-09-06,1194.3752388610683
2010-09-07,1194.0272766532296
2010-09-08,1174.777271650869
2010-09-09,1179.8020098939155
2010-09-10,1181.1853943913738
2010-09-13,1201.0566362733853
2010-09-14,1204.4867129456936
2010-09-15,1203.4160706157345
2010-09-16,1196.3964873413152
2010-09-17,1210.1705725520123
2010-09-20,1211.2516275176972
2010-09-21,1217.0013927322461
2010-09-22,1220.1746301879527
2010-09-23,1220.022127818498
2010-09-24,1221.4755562180897
2010-09-27,1232.4867891334654
2010-09-28,1222.4374704502309
2010-09-29,1233.951312005647
2010-09-30,1233.485106824511
2010-10-01,1234.2246447295893
2010-10-04,1250.1121568042508
2010-10-05,1249.5540130932122
2010-10-06,1257.660808868758
2010-10-07,1255.8039897819585
2010-10-08,1256.6379498106419
2010-10-11,1263.6245886346708
2010-10-12,1262.0486449926188
2010-10-13,1283.1342676310958
2010-10-14,1300.4756794612217
2010-10-15,1298.044590155419
2010-10-18,1286.7762825813122
2010-10-19,1297.4766852079467
2010-10-20,1286.3106249507584
2010-10-21,1298.114969585716
2010-10-22,1289.391044087025
2010-10-25,1294.161534924789
2010-10-26,1296.0460612299073
2010-10-27,1274.5353147756477
2010-10-28,1276.2327158614244
2010-10-29,1273.292259604349
2010-11-01,1295.0964784691448
2010-11-02,1295.1146343270375
2010-11-03,1313.1280814171926
2010-11-04,1324.9820974302265
2010-11-05,1338.1281106796873
2010-11-08,1344.5229316816958
2010-11-09,1331.6996060989004
