Date,INDIA MINIMUM VOLATILITY (INR)
2002-05-22,959.3078035227971
2002-05-23,942.7383263877164
2002-05-24,976.9823088681128
2002-05-27,971.4543839132948
2002-05-28,946.3479937075062
2002-05-29,952.8091834391305
2002-05-30,947.117119801041
2002-05-31,944.5700333729513
2002-06-03,951.6446800037188
2002-06-04,953.7731941841002
2002-06-05,968.6695913451631
2002-06-06,968.0721965723617
2002-06-07,957.6220875595225
2002-06-10,976.5334330020107
2002-06-11,996.6820449675197
2002-06-12,996.0909412027826
2002-06-13,991.7875441570626
2002-06-14,998.8185541263688
2002-06-17,1002.2224249622808
2002-06-18,993.1895701166261
2002-06-19,984.0241823581238
2002-06-20,985.9148835663788
2002-06-21,981.0323156631189
2002-06-24,979.6619033863551
2002-06-25,975.0622355355888
2002-06-26,968.8453678917309
2002-06-27,974.3823308753382
2002-06-28,979.6753809767953
2002-07-01,992.4897095441349
2002-07-02,992.4932383717811
2002-07-03,994.227089108293
2002-07-04,999.312327336279
2002-07-05,1003.6048918161571
2002-07-08,1009.6719736431434
2002-07-09,1008.556976739574
2002-07-10,1003.5934356401534
2002-07-11,993.0523135956903
2002-07-12,997.3566531497689
2002-07-15,991.0466383391566
2002-07-16,981.449494864763
2002-07-17,979.9700289295405
2002-07-18,989.1964326994806
2002-07-19,985.95436103542
2002-07-22,965.1469840501837
2002-07-23,974.0851007096883
2002-07-24,956.8759281916266
2002-07-25,954.0900255708577
2002-07-26,936.5635756563419
2002-07-29,934.5555854523598
2002-07-30,924.1938059462518
2002-07-31,925.6311187588499
2002-08-01,923.7676316463329
2002-08-02,925.0205227743307
2002-08-05,931.1350545641318
2002-08-06,934.9879991337201
2002-08-07,935.652063827704
2002-08-08,920.7288874083622
2002-08-09,930.6077535652726
2002-08-12,936.327311171802
2002-08-13,941.8206276722901
2002-08-14,936.4002225985192
2002-08-15,936.4002225985192
2002-08-16,943.8964913328873
2002-08-19,944.0774325425001
2002-08-20,949.1769936764359
2002-08-21,948.7174401594781
2002-08-22,949.1334057498275
2002-08-23,958.580269958909
2002-08-26,957.7182811919628
2002-08-27,952.8788457309402
2002-08-28,954.6208187949554
2002-08-29,954.335988811879
2002-08-30,968.8760636098604
2002-09-02,966.2850077232714
2002-09-03,959.4859407860037
2002-09-04,964.4250783852318
2002-09-05,965.0322830194758
2002-09-06,954.4999818268619
2002-09-09,941.764849773693
2002-09-10,942.1145005161527
2002-09-11,946.2311292777495
2002-09-12,951.5057572095159
2002-09-13,945.3436097902153
2002-09-16,939.9646306463648
2002-09-17,945.9962208038056
2002-09-18,937.863094958502
2002-09-19,929.7252414525824
2002-09-20,926.3243119293761
2002-09-23,926.8586363838534
2002-09-24,929.9064811906949
2002-09-25,926.7252534206374
2002-09-26,925.3018181391973
2002-09-27,931.0691804995588
2002-09-30,918.6998367129669
2002-10-01,912.113312161563
2002-10-02,912.113312161563
2002-10-03,908.4190163976316
2002-10-04,907.8529525931484
2002-10-07,915.517998743441
2002-10-08,919.931538071619
2002-10-09,918.3730713610388
2002-10-10,919.7211917802122
2002-10-11,925.8119699073967
2002-10-14,924.0805490690839
2002-10-15,924.0805490690839
2002-10-16,917.6534352230192
2002-10-17,916.3192938288852
2002-10-18,916.4253441761516
2002-10-21,914.1155628661857
2002-10-22,911.0583938006943
2002-10-23,911.021405190036
2002-10-24,902.683894055749
2002-10-25,897.3862971624416
2002-10-28,887.9935075554621
2002-10-29,897.2799093140974
2002-10-30,893.1376836371783
2002-10-31,900.635219411325
2002-11-01,902.1302819931474
2002-11-04,913.0985399605031
2002-11-05,912.0853848700955
2002-11-06,911.8965864050011
2002-11-07,910.4132009495596
2002-11-08,909.3438500853805
2002-11-11,907.5256043039751
2002-11-12,911.1889077106541
2002-11-13,911.5979094814625
2002-11-14,918.1956715755307
2002-11-15,929.2952099516784
2002-11-18,933.793791327434
2002-11-19,933.793791327434
2002-11-20,937.2337177774145
2002-11-21,944.8461256476687
2002-11-22,953.3521326396977
2002-11-25,963.374183136859
2002-11-26,964.6992012405253
2002-11-27,963.3362001261866
2002-11-28,973.6316147541119
2002-11-29,977.1715197855032
2002-12-02,993.9758356314894
2002-12-03,979.4856649671955
2002-12-04,972.6607747912425
2002-12-05,974.768564723212
2002-12-06,1003.0208744678669
2002-12-09,1010.0655711606062
2002-12-10,993.0050150174965
2002-12-11,996.4200096723956
2002-12-12,1002.8872113445503
2002-12-13,1017.7218332097676
2002-12-16,1013.478432839378
2002-12-17,1008.7083909422938
2002-12-18,1018.5332646064061
2002-12-19,1020.1408476902433
2002-12-20,1022.0850796696252
2002-12-23,1020.1968519819219
2002-12-24,1026.7907835546248
2002-12-25,1026.7907835546248
2002-12-26,1033.2573681677147
2002-12-27,1042.26322155183
2002-12-30,1031.842352839577
2002-12-31,1032.0854561464675
2003-01-01,1038.710870177137
2003-01-02,1031.713240175513
2003-01-03,1026.3394687011885
2003-01-06,1017.4977762028783
2003-01-07,1016.9215889550429
2003-01-08,1025.0836070722944
2003-01-09,1032.755406271868
2003-01-10,1026.6831422760185
2003-01-13,1017.5489263711917
2003-01-14,1016.7820848523427
2003-01-15,1025.3611615277705
2003-01-16,1034.386482450252
2003-01-17,1034.8077714242831
2003-01-20,1023.5805051177223
2003-01-21,1028.319916980293
2003-01-22,1028.9946248457306
2003-01-23,1015.7090686267527
2003-01-24,1007.4208009663499
2003-01-27,994.1448633518695
2003-01-28,1000.1246989901692
2003-01-29,1004.4082259208735
2003-01-30,1000.4736151103943
2003-01-31,1008.3315028255741
2003-02-03,1016.8904809887434
2003-02-04,1016.4127424973389
2003-02-05,1007.0432603298133
2003-02-06,1019.1341155914283
2003-02-07,1016.0782953344926
2003-02-10,1008.212852598761
2003-02-11,1007.0560387301379
2003-02-12,1001.3377502509525
2003-02-13,1002.3847366062965
2003-02-14,994.8429260835322
2003-02-17,1014.5690465063522
2003-02-18,1020.5166973527054
2003-02-19,1024.359537582375
2003-02-20,1023.6947446896327
2003-02-21,1021.8040723760707
2003-02-24,1020.6097186854043
2003-02-25,1010.2267798304013
2003-02-26,1002.9943215507536
2003-02-27,1006.1458696318259
2003-02-28,1010.0109569112301
2003-03-03,1008.1500457940908
2003-03-04,996.8041198327337
2003-03-05,993.5200436983363
2003-03-06,983.133564209951
2003-03-07,971.2329094120133
2003-03-10,964.4478480463342
2003-03-11,971.5523908097049
2003-03-12,959.3927584619208
2003-03-13,955.2528789390917
2003-03-14,955.2528789390917
2003-03-17,950.0702919500706
2003-03-18,950.0702919500706
2003-03-19,956.6992654881141
2003-03-20,974.7124187959549
2003-03-21,978.1471016220493
2003-03-24,963.7451144352326
2003-03-25,963.6175937238316
2003-03-26,964.6381179537634
2003-03-27,956.349941521804
2003-03-28,955.0536656026711
2003-03-31,940.8472716976103
2003-04-01,948.165230544643
2003-04-02,957.3862255469912
2003-04-03,964.428168122284
2003-04-04,974.8951230032126
2003-04-07,984.5640458324319
2003-04-08,973.7715128612138
2003-04-09,966.1579052828948
2003-04-10,946.4626812568212
2003-04-11,934.8885298291608
2003-04-14,934.4936455504579
2003-04-15,936.521142835781
2003-04-16,939.447616516143
2003-04-17,925.7486004240754
2003-04-18,925.7486004240754
2003-04-21,929.0144454331034
2003-04-22,927.6574713421261
2003-04-23,917.829026951246
2003-04-24,914.897563947101
2003-04-25,911.2753650465908
2003-04-28,908.3054208912306
2003-04-29,912.0498685975783
2003-04-30,915.0643899938503
2003-05-01,915.3543956107933
2003-05-02,922.883306536332
2003-05-05,928.3849340944316
2003-05-06,937.458110591014
2003-05-07,933.7639492088547
2003-05-08,928.0213060169476
2003-05-09,926.3378701317909
2003-05-12,926.1418156267544
2003-05-13,931.8482790280034
2003-05-14,935.088452830262
2003-05-15,946.0182988109183
2003-05-16,955.7619145932041
2003-05-19,954.1842817353946
2003-05-20,956.5331204014667
2003-05-21,956.984318190307
2003-05-22,947.7695630850072
2003-05-23,956.8560957096228
2003-05-26,968.6732488789188
2003-05-27,961.8613114881606
2003-05-28,970.3699791750005
2003-05-29,980.6855416567831
2003-05-30,988.5386753414124
2003-06-02,996.838320620745
2003-06-03,999.8195684888111
2003-06-04,1008.7662280078911
2003-06-05,1018.5176055727719
2003-06-06,1030.9567398277352
2003-06-09,1041.0689346212437
2003-06-10,1027.015153392326
2003-06-11,1031.4575596747673
2003-06-12,1036.674779828392
2003-06-13,1044.2540796829207
2003-06-16,1046.8798115739455
2003-06-17,1073.9196409961348
2003-06-18,1078.0876661220702
2003-06-19,1082.9799565981218
2003-06-20,1086.8391440762612
2003-06-23,1073.1281284886604
2003-06-24,1071.9817841398872
2003-06-25,1093.7909066144746
2003-06-26,1103.6974035990193
2003-06-27,1121.5862425627959
2003-06-30,1128.9579742700887
2003-07-01,1126.4216151633889
2003-07-02,1132.5777498249013
2003-07-03,1152.8805962597885
2003-07-04,1149.8694127577571
2003-07-07,1153.1790559527956
2003-07-08,1157.3066768924514
2003-07-09,1153.54577569468
2003-07-10,1166.3055118377458
2003-07-11,1174.8017272294649
2003-07-14,1188.0184227079244
2003-07-15,1176.59329303409
2003-07-16,1185.5327290447347
2003-07-17,1170.7829068593035
2003-07-18,1163.2274169826019
2003-07-21,1138.4618571175452
2003-07-22,1127.130961656178
2003-07-23,1130.3985330458984
2003-07-24,1150.3029858269622
2003-07-25,1174.6202860774883
2003-07-28,1183.397467000593
2003-07-29,1187.5846777232805
2003-07-30,1197.391799855595
2003-07-31,1198.3035533397515
2003-08-01,1208.739364791499
2003-08-04,1216.098400895206
2003-08-05,1203.211023795902
2003-08-06,1195.496575153703
2003-08-07,1219.171378565407
2003-08-08,1245.7207336722684
2003-08-11,1249.3156924824655
2003-08-12,1254.1400730914743
2003-08-13,1260.914547886856
2003-08-14,1259.0866298900655
2003-08-15,1257.377159329289
2003-08-18,1282.369576164978
2003-08-19,1286.773496838182
2003-08-20,1298.0399166908196
2003-08-21,1317.1435317520236
2003-08-22,1328.8078662858168
2003-08-25,1294.3862880732688
2003-08-26,1332.1981116418417
2003-08-27,1353.0391227137436
2003-08-28,1354.3485232828486
2003-08-29,1374.1880977053002
2003-09-01,1392.0376623990242
2003-09-02,1395.6648930467322
2003-09-03,1372.395648457954
2003-09-04,1379.2356311088088
2003-09-05,1400.98610442597
2003-09-08,1419.1959102160506
2003-09-09,1411.856005028948
2003-09-10,1425.6275080500734
2003-09-11,1424.0209731395244
2003-09-12,1395.4397659206393
2003-09-15,1358.7207075124288
2003-09-16,1376.206654374828
2003-09-17,1356.4857496464886
2003-09-18,1321.3797629903856
2003-09-19,1340.6527953823831
2003-09-22,1326.2656629457429
2003-09-23,1349.733226579383
2003-09-24,1390.0619765773686
2003-09-25,1369.9397538056198
2003-09-26,1398.9646970107963
2003-09-29,1411.8980764528726
2003-09-30,1426.4756368137575
2003-10-01,1438.0553912562782
2003-10-02,1439.6356719060104
2003-10-03,1473.0161572062705
2003-10-06,1500.849116160594
2003-10-07,1509.090440026779
2003-10-08,1505.6791237140833
2003-10-09,1533.989222952582
2003-10-10,1545.9439893605856
2003-10-13,1569.1980409824998
2003-10-14,1544.9731580359164
2003-10-15,1559.7220064519117
2003-10-16,1590.3943071504123
2003-10-17,1597.0830750384825
2003-10-20,1567.065149427886
2003-10-21,1538.3132676457412
2003-10-22,1527.4358836335184
2003-10-23,1506.217246053604
2003-10-24,1537.0547909211746
2003-10-27,1521.2164590784355
2003-10-28,1520.231565277803
2003-10-29,1531.4772843682526
2003-10-30,1546.7045132113692
2003-10-31,1586.7973724244957
2003-11-03,1632.02464436795
2003-11-04,1642.835665008218
2003-11-05,1633.2195302624116
2003-11-06,1624.8602931268283
2003-11-07,1609.2520423807782
2003-11-10,1609.8856074904622
2003-11-11,1614.1585774581558
2003-11-12,1617.586442848682
2003-11-13,1601.678655532448
2003-11-14,1572.1082730396686
2003-11-17,1597.4878414650848
2003-11-18,1578.2318768495447
2003-11-19,1553.3296416397816
2003-11-20,1539.4966907439862
2003-11-21,1550.2785846045533
2003-11-24,1551.8419417048847
2003-11-25,1575.843837963232
2003-11-26,1577.3894563744864
2003-11-27,1605.5839588126107
2003-11-28,1626.6255948862668
2003-12-01,1668.891076118288
2003-12-02,1672.8006533753642
2003-12-03,1694.51627992124
2003-12-04,1701.1435404961842
2003-12-05,1683.1135733011458
2003-12-08,1693.0658794155527
2003-12-09,1720.710687543455
2003-12-10,1730.1778442193377
2003-12-11,1739.8113618392847
2003-12-12,1744.509680617996
2003-12-15,1761.6985870266578
2003-12-16,1773.369302479656
2003-12-17,1775.8190030213634
2003-12-18,1798.6582131440555
2003-12-19,1816.881662952937
2003-12-22,1820.544066821018
2003-12-23,1812.561700185383
2003-12-24,1842.2212090478881
2003-12-25,1842.2212090478881
2003-12-26,1868.1176045934287
2003-12-29,1907.7209084074398
2003-12-30,1907.1495912313155
2003-12-31,1906.7019887012439
2004-01-01,1940.2251382633942
2004-01-02,1968.8332253115361
2004-01-05,1981.575180991916
2004-01-06,1960.9973746283067
2004-01-07,1949.4183529574545
2004-01-08,1994.3140191506295
2004-01-09,2008.387841799424
2004-01-12,1989.4321343497459
2004-01-13,2009.7729244432828
2004-01-14,2025.9994040748381
2004-01-15,1990.5211666419716
2004-01-16,1948.0163634533408
2004-01-19,1983.84278949436
2004-01-20,1945.003876126816
2004-01-21,1882.4602632182248
2004-01-22,1832.966611177405
2004-01-23,1899.6031215425228
2004-01-26,1900.8611368548027
2004-01-27,1957.667314795182
2004-01-28,1922.4429604179036
2004-01-29,1906.0702308221835
2004-01-30,1875.2797514167746
2004-02-02,1875.9009792496204
2004-02-03,1830.0704311363752
2004-02-04,1878.619123093062
2004-02-05,1865.4867141860082
2004-02-06,1891.2789815324118
2004-02-09,1933.1952183133928
2004-02-10,1939.4522580460737
2004-02-11,1946.248169306052
2004-02-12,1943.3608974696328
2004-02-13,1968.265281784635
2004-02-16,1967.9539569895069
2004-02-17,1976.3121558799721
2004-02-18,1970.6319052139763
2004-02-19,1924.874253013615
2004-02-20,1915.9054775051384
2004-02-23,1871.3917844781843
2004-02-24,1888.0903535495538
2004-02-25,1853.836167027471
2004-02-26,1840.2782148899773
2004-02-27,1865.2005295184374
2004-03-01,1908.8818405401832
2004-03-02,1908.248572208698
2004-03-03,1917.3223220003495
2004-03-04,1899.3196310975736
2004-03-05,1926.115965778284
2004-03-08,1947.162952841679
2004-03-09,1930.145884965246
2004-03-10,1901.8104933945583
2004-03-11,1859.6162189515705
2004-03-12,1866.421187365561
2004-03-15,1819.9535321586147
2004-03-16,1808.6735185764421
2004-03-17,1809.841460989431
2004-03-18,1779.9185580830283
2004-03-19,1790.4318692891438
2004-03-22,1758.7824606299919
2004-03-23,1777.728275034418
2004-03-24,1779.1890418617131
2004-03-25,1785.9127157618357
2004-03-26,1837.3066449941632
2004-03-29,1871.4549913434894
2004-03-30,1861.4243509510325
2004-03-31,1915.8806640398311
2004-04-01,1965.137698852132
2004-04-02,1968.0059838923344
2004-04-05,1982.079021301278
2004-04-06,1974.2820692303667
2004-04-07,1981.1047991582093
2004-04-08,1977.6412753241993
2004-04-09,1977.6412753241993
2004-04-12,1965.996385642294
2004-04-13,1998.2807055727897
2004-04-14,1996.2258008252854
2004-04-15,1972.951694464869
2004-04-16,1982.03171251185
2004-04-19,1956.4992095425441
2004-04-20,1955.9382141893993
2004-04-21,1980.403166436886
2004-04-22,1996.8718378789395
2004-04-23,2004.3375324224285
2004-04-26,2004.7925466182114
2004-04-27,1921.1550818679723
2004-04-28,1919.5215699032076
2004-04-29,1898.9574975868636
2004-04-30,1887.3040426619668
2004-05-03,1843.0355135353882
2004-05-04,1870.2191744006284
2004-05-05,1892.3631940674316
2004-05-06,1908.6571840367192
2004-05-07,1885.6446326693044
2004-05-10,1834.9511692269073
2004-05-11,1736.5249430419126
2004-05-12,1745.0883327005758
2004-05-13,1752.1118080981407
2004-05-14,1628.9646819297955
2004-05-17,1452.5626559367436
2004-05-18,1583.8207133696187
2004-05-19,1640.1471854002075
2004-05-20,1618.8466246976589
2004-05-21,1636.0251250773779
2004-05-24,1678.7311526077456
2004-05-25,1664.3461837690877
2004-05-26,1660.4699204593117
2004-05-27,1655.6006434141993
2004-05-28,1585.7403079872581
2004-05-31,1562.8231662039925
2004-06-01,1589.7393359185546
2004-06-02,1611.244685135482
2004-06-03,1588.2161233550005
2004-06-04,1615.6161434249004
2004-06-07,1628.7004950080163
2004-06-08,1640.155328826029
2004-06-09,1649.135970619458
2004-06-10,1644.4456531166518
2004-06-11,1614.1954828723822
2004-06-14,1577.2116510560468
2004-06-15,1594.0533942777374
2004-06-16,1584.7294042622004
2004-06-17,1593.5561025749312
2004-06-18,1569.115782611253
2004-06-21,1550.321651148451
2004-06-22,1538.689318072327
2004-06-23,1529.9585900159325
2004-06-24,1537.8680329891815
2004-06-25,1557.1902080406642
2004-06-28,1577.5718420588585
2004-06-29,1577.5507113582466
2004-06-30,1571.247389808952
2004-07-01,1599.5088046771205
2004-07-02,1602.4949483265436
2004-07-05,1590.6824645734953
2004-07-06,1611.1902345887274
2004-07-07,1632.8058676985481
2004-07-08,1597.1919063972075
2004-07-09,1630.3791019589871
2004-07-12,1630.3096358783012
2004-07-13,1608.8349384227731
2004-07-14,1584.1336774596898
2004-07-15,1594.7023623576924
2004-07-16,1620.3464778121565
2004-07-19,1623.5395179685947
2004-07-20,1619.7869657849076
2004-07-21,1633.7625046549479
2004-07-22,1640.924815681398
2004-07-23,1645.1680093436885
2004-07-26,1659.7238902556367
2004-07-27,1649.9376588654047
2004-07-28,1638.8062701340546
2004-07-29,1658.781985218799
2004-07-30,1665.3575577487659
2004-08-02,1670.7674019092965
2004-08-03,1665.6166731172814
2004-08-04,1659.6732928432025
2004-08-05,1682.855221975126
2004-08-06,1669.2782137698462
2004-08-09,1676.4295719736558
2004-08-10,1684.455300256212
2004-08-11,1665.3718963678698
2004-08-12,1656.9959678076755
2004-08-13,1643.0288294245245
2004-08-16,1638.5394368355194
2004-08-17,1641.8568129396567
2004-08-18,1620.9350790360772
2004-08-19,1647.9080015025875
2004-08-20,1630.805387200071
2004-08-23,1621.658527723313
2004-08-24,1629.1529029786952
2004-08-25,1632.25716950295
2004-08-26,1650.4223404876814
2004-08-27,1647.0980918848738
2004-08-30,1663.9730016350509
2004-08-31,1663.2389920959315
2004-09-01,1674.4995344057702
2004-09-02,1671.5097380610052
2004-09-03,1674.133049809854
2004-09-06,1682.270725780331
2004-09-07,1688.7564271217504
2004-09-08,1703.3551764193817
2004-09-09,1700.7179293272143
2004-09-10,1723.4007904844639
2004-09-13,1735.6415022142269
2004-09-14,1758.7535363791908
2004-09-15,1757.8418048437331
2004-09-16,1776.6384945180455
2004-09-17,1801.973152408736
2004-09-20,1800.7404330936324
2004-09-21,1820.9109643757417
2004-09-22,1825.754181860391
2004-09-23,1800.474403164086
2004-09-24,1796.289357020612
2004-09-27,1785.6036249570031
2004-09-28,1764.270016116568
2004-09-29,1792.0550288337658
2004-09-30,1803.3306871271259
2004-10-01,1835.3515511911962
2004-10-04,1856.3685190664892
2004-10-05,1860.9173494203058
2004-10-06,1844.3938146861815
2004-10-07,1855.1467570374348
2004-10-08,1862.986025595792
2004-10-11,1844.1022358640098
2004-10-12,1828.5925459911339
2004-10-13,1828.5925459911339
2004-10-14,1830.1256422732624
2004-10-15,1826.9611830792412
2004-10-18,1825.4018543396107
2004-10-19,1843.3795720479568
2004-10-20,1827.285720537086
2004-10-21,1821.7638802954675
2004-10-22,1822.3618334290438
2004-10-25,1803.861867625584
2004-10-26,1815.0201866880009
2004-10-27,1825.4779855457748
2004-10-28,1841.2779383204368
2004-10-29,1839.0736282046948
2004-11-01,1854.118401097424
2004-11-02,1868.28772500643
2004-11-03,1900.744957875779
2004-11-04,1907.3053679732889
2004-11-05,1930.8360075597604
2004-11-08,1942.7165882996778
2004-11-09,1940.5814613186042
2004-11-10,1960.3924442492362
2004-11-11,1954.6139054786272
2004-11-12,1961.4928109663701
2004-11-15,1962.4375768814778
2004-11-16,1977.5875651720655
2004-11-17,1986.211746639951
2004-11-18,1987.1867549160231
2004-11-19,1971.6420124767376
