Date,CHINA ALL SHARES MINIMUM VOLATILITY(CNY)
2012-04-13,1665.1809351415072
2012-04-16,1661.3812783130295
2012-04-17,1655.4148749656397
2012-04-18,1673.5612976305283
2012-04-19,1677.7793488599577
2012-04-20,1687.1341370979692
2012-04-23,1671.8257891284534
2012-04-24,1673.867282522774
2012-04-25,1681.3275564617072
2012-04-26,1686.271647287427
2012-04-27,1687.5490527920388
2012-04-30,1697.7989927444007
2012-05-01,1697.7776526814134
2012-05-02,1713.9165627775258
2012-05-03,1706.8252112151326
2012-05-04,1710.146299452119
2012-05-07,1697.3610537637492
2012-05-08,1693.1220031580067
2012-05-09,1669.0931769345857
2012-05-10,1668.4570098007946
2012-05-11,1656.0768554292624
2012-05-14,1641.9110482278209
2012-05-15,1640.4513634180169
2012-05-16,1599.0109390366035
2012-05-17,1613.8158880036785
2012-05-18,1596.7854583629883
2012-05-21,1605.5860046099385
2012-05-22,1625.3867268205222
2012-05-23,1610.6660344132201
2012-05-24,1594.743202396048
2012-05-25,1591.3540201306062
2012-05-28,1602.872122792586
2012-05-29,1619.7142002171556
2012-05-30,1608.4026144207858
2012-05-31,1607.2006753112182
2012-06-01,1603.3108908006686
2012-06-04,1569.8446669752886
2012-06-05,1574.4777550693568
2012-06-06,1587.5222179381244
2012-06-07,1590.2752050148777
2012-06-08,1582.1847807108152
2012-06-11,1602.9400758325376
2012-06-12,1601.4732886247664
2012-06-13,1620.2479376659637
2012-06-14,1608.5497397179684
2012-06-15,1627.9853449007708
2012-06-18,1639.4737442552066
2012-06-19,1637.1702221856215
2012-06-20,1633.9617576089993
2012-06-21,1613.317620321335
2012-06-22,1604.3017421061543
2012-06-25,1588.622561903876
2012-06-26,1591.515261517879
2012-06-27,1596.8609637764957
2012-06-28,1586.6295641354056
2012-06-29,1609.7215366229987
2012-07-02,1612.3098392359243
2012-07-03,1623.8178160665723
2012-07-04,1625.4408763160368
2012-07-05,1621.1135524637712
2012-07-06,1631.463173531921
2012-07-09,1602.0758503823176
2012-07-10,1598.8067075814254
2012-07-11,1606.072354131728
2012-07-12,1593.9582586499303
2012-07-13,1599.284536568026
2012-07-16,1582.4553673917812
2012-07-17,1594.4316473998815
2012-07-18,1585.52669348383
2012-07-19,1599.467571583107
2012-07-20,1597.302650722547
2012-07-23,1570.3328141747495
2012-07-24,1572.7809165353829
2012-07-25,1564.5945548468562
2012-07-26,1561.8221868485743
2012-07-27,1576.8989046945874
2012-07-30,1582.1655047139188
2012-07-31,1596.3885087139424
2012-08-01,1601.344506752027
2012-08-02,1591.1577592430328
2012-08-03,1593.8450463407312
2012-08-06,1607.6388297434091
2012-08-07,1608.285271330155
2012-08-08,1606.368384047835
2012-08-09,1617.2214506907908
2012-08-10,1610.8323032729413
2012-08-13,1600.8961502724
2012-08-14,1610.9229788804798
2012-08-15,1596.5893789999118
2012-08-16,1589.0048308295222
2012-08-17,1588.1411692567308
2012-08-20,1586.4897966560618
2012-08-21,1593.2621708221175
2012-08-22,1584.2677121008649
2012-08-23,1597.3709938225716
2012-08-24,1584.2979760234234
2012-08-27,1573.4453628173492
2012-08-28,1577.1752791247652
2012-08-29,1573.0836750293206
2012-08-30,1566.9493446561157
2012-08-31,1564.5593239422294
2012-09-03,1571.8460056992103
2012-09-04,1559.0498143840987
2012-09-05,1551.0671108152442
2012-09-06,1563.9427453641613
2012-09-07,1605.3953051985561
2012-09-10,1604.6560047476758
2012-09-11,1600.439573638361
2012-09-12,1603.7778417096574
2012-09-13,1598.25765565196
2012-09-14,1617.758047658912
2012-09-17,1597.7004930115195
2012-09-18,1584.515356155585
2012-09-19,1592.178723453371
2012-09-20,1568.8352410675486
2012-09-21,1572.763357315699
2012-09-24,1574.026494161162
2012-09-25,1573.6566893848237
2012-09-26,1561.89186490095
2012-09-27,1589.6217100770564
2012-09-28,1613.9941080640174
2012-10-01,1613.9226867070506
2012-10-02,1613.8592149734084
2012-10-03,1615.2343774160936
2012-10-04,1617.5079782062155
2012-10-05,1621.939817143548
2012-10-08,1608.7338422978776
2012-10-09,1630.8296894454154
2012-10-10,1633.9280586138555
2012-10-11,1633.7240257179978
2012-10-12,1641.101785518329
2012-10-15,1637.1116041401951
2012-10-16,1645.871897235367
2012-10-17,1651.975317751664
2012-10-18,1665.8714265449782
2012-10-19,1663.8543589519036
2012-10-22,1669.6965824030826
2012-10-23,1660.8975273189224
2012-10-24,1655.861057225238
2012-10-25,1654.0424462660271
2012-10-26,1631.3098088148683
2012-10-29,1630.6291378570625
2012-10-30,1633.783959677682
2012-10-31,1646.0273159528358
2012-11-01,1666.8363328964333
2012-11-02,1678.3754656932329
2012-11-05,1674.7423735201576
2012-11-06,1670.564337537519
2012-11-07,1670.1560787377036
2012-11-08,1648.6369614293137
2012-11-09,1646.10732518534
2012-11-12,1653.2798363878367
2012-11-13,1632.2063610489233
2012-11-14,1636.5086924457166
2012-11-15,1617.3356351562445
2012-11-16,1613.1808839617001
2012-11-19,1614.3319031809492
2012-11-20,1608.6900097600148
2012-11-21,1625.1130703756226
2012-11-22,1625.6549346422344
2012-11-23,1636.572224009346
2012-11-26,1633.045691955609
2012-11-27,1626.9322203148795
2012-11-28,1615.5432026335477
2012-11-29,1616.3269419011565
2012-11-30,1630.0926065105562
2012-12-03,1614.2735974361344
2012-12-04,1622.6938020130656
2012-12-05,1659.226824449036
2012-12-06,1660.3729031823534
2012-12-07,1677.759920978535
2012-12-10,1683.3147402363995
2012-12-11,1680.4760105941584
2012-12-12,1690.233187732243
2012-12-13,1683.890226543966
2012-12-14,1731.328991458215
2012-12-17,1731.1220536960207
2012-12-18,1733.5853362957266
2012-12-19,1737.4228629096326
2012-12-20,1739.0848357296607
2012-12-21,1728.5273095618954
2012-12-24,1734.5283566089229
2012-12-25,1764.967385030017
2012-12-26,1766.5983614794889
2012-12-27,1764.1483621209184
2012-12-28,1779.2876227399524
2012-12-31,1798.8424256249582
2013-01-01,1798.8424256249577
2013-01-02,1815.8241302508166
2013-01-03,1817.500049992411
2013-01-04,1820.6126404799804
2013-01-07,1829.621772279164
2013-01-08,1820.382130601789
2013-01-09,1819.477985329072
2013-01-10,1824.7541272303895
2013-01-11,1807.6934533362855
2013-01-14,1850.5611749573666
2013-01-15,1853.2856666650423
2013-01-16,1842.3864910610148
2013-01-17,1840.638617946655
2013-01-18,1868.2095407816091
2013-01-21,1876.594999177426
2013-01-22,1885.4299401762858
2013-01-23,1894.734464764688
2013-01-24,1886.7956578833164
2013-01-25,1883.4789889170584
2013-01-28,1922.5362151566756
2013-01-29,1930.3472007533408
2013-01-30,1935.800593617128
2013-01-31,1934.005184906464
2013-02-01,1956.8214338723164
2013-02-04,1955.1259127528313
2013-02-05,1953.5429296790921
2013-02-06,1956.3476570051587
2013-02-07,1940.0350893508942
2013-02-08,1943.619107738217
2013-02-11,1943.5474845227423
2013-02-12,1943.5952317937288
2013-02-13,1943.5331615419848
2013-02-14,1946.8252444565264
2013-02-15,1949.5029383700953
2013-02-18,1939.7240459872457
2013-02-19,1919.6190542515744
2013-02-20,1929.534069125441
2013-02-21,1881.9338671334963
2013-02-22,1872.6976766861856
2013-02-25,1879.0655596953304
2013-02-26,1861.2222838611112
2013-02-27,1868.6983581983031
2013-02-28,1916.0677351863749
2013-03-01,1917.2915371277345
2013-03-04,1866.7405998456766
2013-03-05,1911.9225136395437
2013-03-06,1928.4308604170508
2013-03-07,1907.1803307223886
2013-03-08,1909.420458473538
2013-03-11,1898.959397685849
2013-03-12,1872.9010437040936
2013-03-13,1854.5354817694918
2013-03-14,1864.7081940654537
2013-03-15,1869.976162587959
2013-03-18,1846.713845599923
2013-03-19,1859.5055707136262
2013-03-20,1904.808559069941
2013-03-21,1903.7038316690314
2013-03-22,1913.869928772621
2013-03-25,1913.46098300162
2013-03-26,1894.2386174188864
2013-03-27,1904.831166681997
2013-03-28,1862.2693287807294
2013-03-29,1864.7306785771266
2013-04-01,1860.512543811435
2013-04-02,1852.4267981884725
2013-04-03,1848.6481659508743
2013-04-04,1848.5313215366857
2013-04-05,1832.8335506532228
2013-04-08,1831.2296163265569
2013-04-09,1839.2962760324467
2013-04-10,1840.9646996491529
2013-04-11,1839.897978704543
2013-04-12,1836.0822891309394
2013-04-15,1817.4737463460456
2013-04-16,1820.38618783282
2013-04-17,1816.5277971895964
2013-04-18,1815.019681046634
2013-04-19,1855.8482350909794
2013-04-22,1862.3381739767779
2013-04-23,1822.637565039613
2013-04-24,1851.063884641832
2013-04-25,1848.8354785387246
2013-04-26,1843.4169974883123
2013-04-29,1844.858683520763
2013-04-30,1852.8950138132186
2013-05-01,1852.9569075283928
2013-05-02,1856.2071899398445
2013-05-03,1879.8025163348655
2013-05-06,1894.4533479326356
2013-05-07,1900.3457184890503
2013-05-08,1918.826276137968
2013-05-09,1916.688600344936
2013-05-10,1919.7720990843882
2013-05-13,1904.995949837282
2013-05-14,1889.2440687657652
2013-05-15,1896.1621669594524
2013-05-16,1915.0506743403726
2013-05-17,1931.3071445234846
2013-05-20,1944.468347596565
2013-05-21,1941.0799650671377
2013-05-22,1932.6918126943474
2013-05-23,1906.7870063420369
2013-05-24,1912.8008031415466
2013-05-27,1916.085646040674
2013-05-28,1948.1990594149042
2013-05-29,1940.4931126816414
2013-05-30,1935.1849573127463
2013-05-31,1923.9874365269106
2013-06-03,1918.9703189995078
2013-06-04,1906.8140116321392
2013-06-05,1898.5969470272119
2013-06-06,1878.5573243402673
2013-06-07,1865.1599164011382
2013-06-10,1860.3226754765226
2013-06-11,1852.6785498191239
2013-06-12,1852.6153724070753
2013-06-13,1810.4522633884744
2013-06-14,1823.413247715263
2013-06-17,1829.3813031650534
2013-06-18,1831.9373811861178
2013-06-19,1818.7638775521111
2013-06-20,1770.347999085457
2013-06-21,1759.8372039639944
2013-06-24,1686.2715103718344
2013-06-25,1682.3501845048793
2013-06-26,1708.878850856618
2013-06-27,1722.4254385190588
2013-06-28,1761.7918859577471
2013-07-01,1769.0520780879508
2013-07-02,1767.268705903028
2013-07-03,1746.5338232797785
2013-07-04,1756.4794242608198
2013-07-05,1763.68594495793
2013-07-08,1736.021465876305
2013-07-09,1740.2000187279043
2013-07-10,1761.3051916649192
2013-07-11,1813.8144602463167
2013-07-12,1796.8706185552453
2013-07-15,1810.6866887639783
2013-07-16,1817.3126950494905
2013-07-17,1800.844740259498
2013-07-18,1787.6557709620902
2013-07-19,1767.5878334214613
2013-07-22,1773.782839457306
2013-07-23,1811.7639187334294
2013-07-24,1807.0436057345332
2013-07-25,1806.3001751880315
2013-07-26,1800.9503120845359
2013-07-29,1776.5130876145918
2013-07-30,1783.0947985035066
2013-07-31,1781.0465433488296
2013-08-01,1803.8104733591633
2013-08-02,1805.930323385965
2013-08-05,1820.6997086214542
2013-08-06,1820.2697418646364
2013-08-07,1805.9985743361492
2013-08-08,1805.8620069695064
2013-08-09,1812.757883531374
2013-08-12,1846.6250877277741
2013-08-13,1854.8929775447625
2013-08-14,1852.6920716930579
2013-08-15,1840.846152837076
2013-08-16,1837.1183421834478
2013-08-19,1842.941147526282
2013-08-20,1825.240974826591
2013-08-21,1821.2658466380697
2013-08-22,1824.1820252764426
2013-08-23,1818.6899423248688
2013-08-26,1841.3834174144115
2013-08-27,1837.2514083892029
2013-08-28,1817.7727909857963
2013-08-29,1820.3043675255087
2013-08-30,1832.1750070000833
2013-09-02,1834.766189588743
2013-09-03,1855.2516847001712
2013-09-04,1850.183288743254
2013-09-05,1855.9183098053215
2013-09-06,1868.6859391231644
2013-09-09,1915.411254650755
2013-09-10,1932.2964424547624
2013-09-11,1932.3292425453053
2013-09-12,1940.4503144431656
2013-09-13,1929.6665357483005
2013-09-16,1933.7884388801895
2013-09-17,1915.6082231917087
2013-09-18,1911.6374616672897
2013-09-19,1916.4785144706818
2013-09-20,1916.5511254853905
2013-09-23,1933.459817483322
2013-09-24,1913.3205135652408
2013-09-25,1910.1171520934736
2013-09-26,1891.8790141331253
2013-09-27,1896.347534330669
2013-09-30,1890.3574589328232
2013-10-01,1890.5176159475018
2013-10-02,1897.3423922951467
2013-10-03,1910.5290113395783
2013-10-04,1911.4845157214027
2013-10-07,1908.4005676996642
2013-10-08,1925.2053141028796
2013-10-09,1926.3567427135174
2013-10-10,1913.734259873922
2013-10-11,1934.1854459822641
2013-10-14,1935.897611968458
2013-10-15,1934.9527509663894
2013-10-16,1921.044975416563
2013-10-17,1914.6476746018834
2013-10-18,1924.7321704047074
2013-10-21,1946.5788493046066
2013-10-22,1934.4055100944115
2013-10-23,1917.7637504774277
2013-10-24,1907.739838629144
2013-10-25,1892.8145649095238
2013-10-28,1894.6736794621931
2013-10-29,1904.058034766586
2013-10-30,1932.108695772413
2013-10-31,1916.0536636516088
2013-11-01,1923.7977798420645
2013-11-04,1914.4571969650704
2013-11-05,1909.5392580970943
2013-11-06,1896.715067665519
2013-11-07,1890.1206502979503
2013-11-08,1872.245989747564
2013-11-11,1880.6963666274987
2013-11-12,1887.4138771955556
2013-11-13,1852.3209325605244
2013-11-14,1865.1868396242153
2013-11-15,1891.574332265572
2013-11-18,1950.3694916571528
2013-11-19,1942.1010191825033
2013-11-20,1947.736664351543
2013-11-21,1945.45025719525
2013-11-22,1940.6368542055777
2013-11-25,1939.6324788238965
2013-11-26,1942.3266494216555
2013-11-27,1955.053529375197
2013-11-28,1964.352572669275
2013-11-29,1975.0360657087292
2013-12-02,1976.7248972459224
2013-12-03,1978.1646059092195
2013-12-04,1985.8783203147411
2013-12-05,1981.8982802954358
2013-12-06,1977.7610273356938
2013-12-09,1983.556253810286
2013-12-10,1984.1093285503287
2013-12-11,1960.2280607528048
2013-12-12,1949.405822408294
2013-12-13,1950.6693541063319
2013-12-16,1932.6547662566134
2013-12-17,1932.851467811707
2013-12-18,1936.2779799374835
2013-12-19,1921.1062154923636
2013-12-20,1890.456729732942
2013-12-23,1903.7331105442386
2013-12-24,1911.7517426670947
2013-12-25,1914.7132342151679
2013-12-26,1902.2010252140544
2013-12-27,1921.6688322274713
2013-12-30,1919.353470735378
2013-12-31,1936.8169163193297
2014-01-01,1936.8169163193297
2014-01-02,1938.7696869409317
2014-01-03,1915.5740848117166
2014-01-06,1889.239700170626
2014-01-07,1882.051348314372
2014-01-08,1890.7387168402188
2014-01-09,1875.7940865487078
2014-01-10,1875.312077301538
2014-01-13,1878.3172221047348
2014-01-14,1874.7789302572412
2014-01-15,1879.1299691539668
2014-01-16,1876.1444229189153
2014-01-17,1864.3235023602897
2014-01-20,1851.0863499210107
2014-01-21,1864.0865489700004
2014-01-22,1890.4530189780448
2014-01-23,1877.1614781205524
2014-01-24,1865.2207915661336
2014-01-27,1831.9344347575848
2014-01-28,1834.6125255199593
2014-01-29,1851.1684006959038
2014-01-30,1838.5992507743
2014-01-31,1838.6236925526632
2014-02-03,1838.67869115786
2014-02-04,1811.52705867597
2014-02-05,1807.1582025365647
2014-02-06,1812.308108014215
2014-02-07,1822.817442277094
2014-02-10,1841.4810843481814
2014-02-11,1859.1520143223895
2014-02-12,1866.495257315533
2014-02-13,1862.8472709309915
2014-02-14,1871.7019324858684
2014-02-17,1878.7660797790338
2014-02-18,1863.4993887731753
2014-02-19,1876.3484138385484
2014-02-20,1871.1672469184439
2014-02-21,1862.8211506351643
2014-02-24,1831.776418198154
2014-02-25,1806.6078600643923
2014-02-26,1815.4571782577507
2014-02-27,1826.880722308785
2014-02-28,1835.1296794083864
2014-03-03,1832.0975544317228
2014-03-04,1832.3372451751534
2014-03-05,1820.467448107249
2014-03-06,1826.5212742903282
2014-03-07,1822.2572962803522
2014-03-10,1785.765403864414
2014-03-11,1795.5098398993862
2014-03-12,1781.638946179169
2014-03-13,1793.2333084222926
2014-03-14,1770.2096160158994
2014-03-17,1769.4515056866558
2014-03-18,1772.1353432522835
2014-03-19,1765.5191164943967
2014-03-20,1740.7165277071322
2014-03-21,1769.0023591036509
2014-03-24,1788.2014016728192
2014-03-25,1777.9389459080155
2014-03-26,1782.7666765817314
2014-03-27,1774.1824771200802
2014-03-28,1786.2824855424128
2014-03-31,1793.8281758903274
2014-04-01,1811.5083328458202
2014-04-02,1815.339475267876
2014-04-03,1806.9366503302967
2014-04-04,1805.6418046216609
2014-04-07,1804.780331790789
2014-04-08,1828.3114953594088
2014-04-09,1836.046604530406
2014-04-10,1856.5955196561897
2014-04-11,1850.6542303244007
2014-04-14,1844.4926251910845
2014-04-15,1819.8684475816638
2014-04-16,1820.4661999327573
2014-04-17,1823.9742829390757
2014-04-18,1822.2240114526505
2014-04-21,1807.981736899148
2014-04-22,1814.361497915673
2014-04-23,1809.9482909161081
2014-04-24,1810.2190168239315
2014-04-25,1795.4421687514232
2014-04-28,1778.380814394104
2014-04-29,1788.9756351232784
2014-04-30,1789.1299723456623
2014-05-01,1789.1057985461127
2014-05-02,1795.9404667823121
2014-05-05,1791.0862843514383
2014-05-06,1791.895199977338
2014-05-07,1778.6824268568666
2014-05-08,1779.3541202476852
2014-05-09,1775.780653412227
2014-05-12,1795.3589824481298
2014-05-13,1801.559198132732
2014-05-14,1810.5327288766055
2014-05-15,1803.6024633863196
2014-05-16,1802.4505842838146
2014-05-19,1794.4245477899892
2014-05-20,1794.4868368733917
2014-05-21,1806.0991355223935
2014-05-22,1819.6408704425887
2014-05-23,1828.8924631180407
2014-05-26,1829.0001585237383
2014-05-27,1823.08428462936
2014-05-28,1830.799554027238
2014-05-29,1827.3069005551408
2014-05-30,1825.976179277961
2014-06-02,1825.8636539849097
2014-06-03,1834.441174457148
2014-06-04,1820.4626907629956
2014-06-05,1831.3155378638435
2014-06-06,1823.256866793147
2014-06-09,1833.3580279902014
2014-06-10,1852.1838093167848
2014-06-11,1847.6183894544276
2014-06-12,1848.6347425012725
2014-06-13,1858.9681968937655
2014-06-16,1864.098041147778
2014-06-17,1853.7410088767851
2014-06-18,1846.6004723689734
2014-06-19,1834.2898995718124
2014-06-20,1841.5856445992445
2014-06-23,1827.1545755314064
2014-06-24,1834.2638477280454
2014-06-25,1833.3973928888538
2014-06-26,1851.9653467214337
2014-06-27,1853.792438517666
2014-06-30,1864.8151062726192
2014-07-01,1865.08988773924
2014-07-02,1876.6113562456885
2014-07-03,1885.7492181942507
2014-07-04,1886.5853836821857
2014-07-07,1887.1312915201577
2014-07-08,1893.3534231350145
2014-07-09,1871.3063459320556
2014-07-10,1872.8354629107941
2014-07-11,1876.2098460166928
2014-07-14,1891.0228804426488
2014-07-15,1902.5131255636873
2014-07-16,1907.335486948628
2014-07-17,1904.0029782891183
2014-07-18,1904.3095902473938
2014-07-21,1901.6177490492018
2014-07-22,1922.13748970391
2014-07-23,1932.2405864490368
2014-07-24,1951.9156350214116
2014-07-25,1960.757291693312
2014-07-28,1985.0618699863064
2014-07-29,1994.9317189632688
2014-07-30,1990.1372791404665
2014-07-31,2000.411632057487
2014-08-01,1988.093314111794
2014-08-04,2005.8866575571792
2014-08-05,2002.960890831167
2014-08-06,2002.5888377038164
2014-08-07,1984.7574373491668
2014-08-08,1986.242574169632
2014-08-11,2007.2852427914315
2014-08-12,2005.7380049585724
2014-08-13,2016.412534179567
2014-08-14,2002.921410302211
2014-08-15,2018.377136766476
2014-08-18,2025.4600477133692
2014-08-19,2030.3956053245915
2014-08-20,2025.9735158645444
2014-08-21,2012.3534332144213
2014-08-22,2025.3973000629624
2014-08-25,2015.7136252495873
2014-08-26,2009.903083277338
2014-08-27,2010.0476765985786
2014-08-28,1994.4118437156508
2014-08-29,2010.7630774275506
2014-09-01,2016.916931059505
2014-09-02,2032.989379494407
2014-09-03,2064.3705409161694
2014-09-04,2077.6893462147614
2014-09-05,2084.9264033568984
2014-09-08,2091.9727504277125
2014-09-09,2091.3360640170204
2014-09-10,2072.608505027174
2014-09-11,2065.1328014238406
2014-09-12,2068.885271594202
2014-09-15,2055.600490020711
2014-09-16,2031.5842810579916
2014-09-17,2049.9518772730826
2014-09-18,2046.4780472736156
2014-09-19,2052.606916721076
2014-09-22,2021.701952139292
2014-09-23,2025.6685452839693
2014-09-24,2052.760428640573
2014-09-25,2050.685643216551
2014-09-26,2044.4109266478354
2014-09-29,2028.7757915678849
2014-09-30,2023.8611689458965
2014-10-01,2023.841388168277
2014-10-02,2024.2437475807262
2014-10-03,2025.4756422156925
2014-10-06,2033.6445341454278
2014-10-07,2041.1852707379446
2014-10-08,2048.754755613132
2014-10-09,2055.9719983152613
2014-10-10,2030.4385957010516
2014-10-13,2016.9932951634564
2014-10-14,2014.8601909671045
2014-10-15,2023.372056265128
2014-10-16,2009.4050106700038
2014-10-17,2011.8293191817818
2014-10-20,2024.154592918298
2014-10-21,2015.3203307907772
2014-10-22,2024.2820728536392
2014-10-23,2011.3961879462213
2014-10-24,2009.8964171044051
2014-10-27,1991.7918061120395
2014-10-28,2023.8354442248267
2014-10-29,2049.7279744782927
2014-10-30,2065.334535393061
2014-10-31,2098.2906659205605
2014-11-03,2095.5572826702296
2014-11-04,2093.6767890892547
2014-11-05,2078.658532218603
2014-11-06,2077.91967045824
2014-11-07,2067.7863711170207
2014-11-10,2098.9112765259
2014-11-11,2103.685927907209
2014-11-12,2116.4105493736342
2014-11-13,2118.211390486343
2014-11-14,2124.2682805946097
2014-11-17,2109.562843474582
2014-11-18,2087.1692794242663
2014-11-19,2078.316683365317
2014-11-20,2077.607606735445
2014-11-21,2098.0883255548692
2014-11-24,2130.020727396805
2014-11-25,2148.168247297346
2014-11-26,2169.1079432074107
2014-11-27,2171.968309991811
2014-11-28,2205.163250291709
2014-12-01,2182.566777143145
2014-12-02,2235.127813717871
2014-12-03,2228.5228464321526
2014-12-04,2288.336280937438
2014-12-05,2295.9805810419316
2014-12-08,2330.701804263012
2014-12-09,2240.60100055838
2014-12-10,2299.7025115422034
2014-12-11,2280.809542230611
2014-12-12,2281.3435979816927
2014-12-15,2276.473674523292
2014-12-16,2290.66441731654
2014-12-17,2311.657822822794
2014-12-18,2310.63391925314
2014-12-19,2341.5175349691153
2014-12-22,2377.9123166978966
2014-12-23,2330.998312838067
2014-12-24,2293.983339300193
2014-12-25,2337.0115765406467
2014-12-26,2371.8108014352497
2014-12-29,2390.7599949213286
2014-12-30,2397.34037353935
2014-12-31,2440.210739816213
2015-01-01,2440.210739816213
2015-01-02,2447.081805142013
2015-01-05,2482.8318037967556
2015-01-06,2477.5463817567397
2015-01-07,2478.7789885233274
2015-01-08,2453.322745730626
2015-01-09,2459.803483108721
2015-01-12,2438.9063255918163
2015-01-13,2448.453059384029
2015-01-14,2444.512966367104
2015-01-15,2486.759892083515
2015-01-16,2492.344295033983
2015-01-19,2353.0170659475957
2015-01-20,2384.655354048783
2015-01-21,2467.2318676380264
2015-01-22,2471.9905522158324
2015-01-23,2484.1667674108276
2015-01-26,2482.5573580253867
2015-01-27,2458.4841147756315
2015-01-28,2441.3837058415825
2015-01-29,2419.18626093314
2015-01-30,2404.220646457704
2015-02-02,2364.5123805927983
2015-02-03,2398.460956014103
2015-02-04,2388.981635704142
2015-02-05,2370.9583200809793
2015-02-06,2340.818640653299
2015-02-09,2337.241021208831
2015-02-10,2366.59010826222
2015-02-11,2372.3381383744163
2015-02-12,2387.6801796419995
2015-02-13,2408.0365580932603
2015-02-16,2415.928262186588
2015-02-17,2426.5568279643862
2015-02-18,2429.3086709185354
2015-02-19,2429.4854933883585
2015-02-20,2429.249742249496
2015-02-23,2428.00724538846
2015-02-24,2428.0588627991315
2015-02-25,2413.7907632207757
2015-02-26,2451.5932060011014
2015-02-27,2448.2373510742773
2015-03-02,2462.6599523326977
2015-03-03,2417.2589588932387
2015-03-04,2428.0023528992388
2015-03-05,2410.4899604540897
2015-03-06,2408.203663127572
2015-03-09,2439.7416726155225
2015-03-10,2422.0486300405987
2015-03-11,2415.689217936624
2015-03-12,2448.935350640538
2015-03-13,2456.452847966185
2015-03-16,2487.6851174028725
2015-03-17,2514.3594848229372
2015-03-18,2563.4242231882945
2015-03-19,2574.0074459453253
2015-03-20,2580.299070243516
2015-03-23,2604.178415448819
2015-03-24,2611.8971946283127
2015-03-25,2593.9741560923044
2015-03-26,2601.343419101802
2015-03-27,2606.3747639806365
2015-03-30,2673.588114700249
2015-03-31,2672.2195641013604
2015-04-01,2711.6962089801336
2015-04-02,2731.2247546216986
2015-04-03,2740.024414471476
2015-04-06,2740.0562457139895
2015-04-07,2777.2408402208703
2015-04-08,2865.6746484230553
2015-04-09,2877.655566199406
2015-04-10,2923.5879586087217
2015-04-13,3005.4272408245943
2015-04-14,2989.9489693095857
2015-04-15,2992.9882998927264
2015-04-16,3060.343755675723
2015-04-17,3080.5657191377422
2015-04-20,3021.1514516640023
2015-04-21,3080.161528854384
2015-04-22,3138.56840320076
2015-04-23,3138.441185054526
2015-04-24,3126.2972825439165
2015-04-27,3195.9930296454013
2015-04-28,3192.9039927670956
2015-04-29,3192.266469241753
2015-04-30,3161.525499185196
2015-05-01,3161.579340382415
2015-05-04,3183.671790641643
2015-05-05,3085.243172367845
2015-05-06,3053.014201074287
2015-05-07,2985.3223059187944
2015-05-08,3038.9271868402425
2015-05-11,3101.814520726542
2015-05-12,3113.690271218041
2015-05-13,3100.8532345671692
2015-05-14,3100.1262944133528
2015-05-15,3083.662300166639
2015-05-18,3068.9619084763003
2015-05-19,3128.053089952077
2015-05-20,3114.3634430185457
2015-05-21,3116.0542990743165
2015-05-22,3176.7902516993886
2015-05-25,3227.688103026
2015-05-26,3285.7080547443743
2015-05-27,3280.395379017058
2015-05-28,3143.407570333079
2015-05-29,3136.322527751537
2015-06-01,3232.6215975835903
2015-06-02,3241.9304247763675
2015-06-03,3240.7781370511043
2015-06-04,3254.012856687563
2015-06-05,3261.3081497990806
2015-06-08,3304.976551735788
2015-06-09,3257.420417856233
2015-06-10,3239.646421401687
2015-06-11,3242.438010996446
2015-06-12,3271.0078849564443
2015-06-15,3219.5757484266524
2015-06-16,3144.46254521963
2015-06-17,3181.9624200904664
2015-06-18,3120.7826520625085
2015-06-19,3025.478405512813
2015-06-22,3041.1308209135864
2015-06-23,3122.4833030444142
2015-06-24,3165.996724407374
2015-06-25,3098.5783418104443
2015-06-26,2958.993205502163
2015-06-29,2915.339004013669
2015-06-30,3027.999689788817
2015-07-01,2962.7544095560925
2015-07-02,2907.571904558115
2015-07-03,2801.4545073731124
2015-07-06,2806.1610381882047
2015-07-07,2769.192855565649
2015-07-08,2593.3551641477848
2015-07-09,2750.888776974344
2015-07-10,2859.5266423799426
2015-07-13,2904.888504928744
2015-07-14,2858.0022073435694
2015-07-15,2801.9352188900493
2015-07-16,2817.966095260721
2015-07-17,2874.9327789177137
2015-07-20,2863.94914903403
2015-07-21,2882.7634182273505
2015-07-22,2860.105729947322
2015-07-23,2892.1920285485944
2015-07-24,2853.1110866685235
2015-07-27,2670.7554069833136
2015-07-28,2677.312498255356
2015-07-29,2719.6374485779943
2015-07-30,2682.222756163786
2015-07-31,2694.778128948804
2015-08-03,2699.932059973356
2015-08-04,2728.856576824531
2015-08-05,2704.7035115990016
2015-08-06,2689.611336479184
2015-08-07,2713.0287822903433
2015-08-10,2781.024366132355
2015-08-11,2750.0511619628505
2015-08-12,2697.5963173349223
2015-08-13,2706.563937078019
2015-08-14,2706.293895225296
2015-08-17,2705.3121913155987
2015-08-18,2612.7602835811203
2015-08-19,2618.3751416352925
2015-08-20,2558.868912455656
2015-08-21,2492.1491829848474
2015-08-24,2309.10375086815
2015-08-25,2229.10888811076
2015-08-26,2237.5370322013914
2015-08-27,2357.358922153858
2015-08-28,2400.133825961269
2015-08-31,2392.942693664591
2015-09-01,2372.576385726874
2015-09-02,2368.5910204675565
2015-09-03,2368.3947834646415
2015-09-04,2376.376063403074
2015-09-07,2316.3513656068844
2015-09-08,2372.586381867941
2015-09-09,2427.49000724554
2015-09-10,2403.38821320825
