Date,SOUTH AFRICA MINIMUM VOLATILITY (ZAR)
2002-02-27,868.1728567343249
2002-02-28,860.861743106331
2002-03-01,863.5970110312821
2002-03-04,900.6016870803984
2002-03-05,906.9002486681527
2002-03-06,901.8350304664109
2002-03-07,880.7242760349857
2002-03-08,857.4665146593148
2002-03-11,880.3620149230169
2002-03-12,875.0289479571034
2002-03-13,874.1183508472868
2002-03-14,874.8386489454522
2002-03-15,866.9345889856282
2002-03-18,865.9487667156916
2002-03-19,876.5784557011651
2002-03-20,878.1469258136435
2002-03-21,890.6317769097337
2002-03-22,896.5881588121617
2002-03-25,898.7297726993764
2002-03-26,896.7291145971276
2002-03-27,895.548008543731
2002-03-28,899.197763197354
2002-03-29,899.197763197354
2002-04-01,899.5935368607331
2002-04-02,932.0995641191049
2002-04-03,936.0878034085075
2002-04-04,940.9948643086603
2002-04-05,952.855167856486
2002-04-08,942.236333481278
2002-04-09,935.9514881473457
2002-04-10,943.7838875742874
2002-04-11,946.3062804663402
2002-04-12,941.9491265246663
2002-04-15,951.2517628705517
2002-04-16,962.374188583512
2002-04-17,974.9112445610275
2002-04-18,981.7676947623788
2002-04-19,985.0849148559824
2002-04-22,998.3884706141815
2002-04-23,1001.9238081828533
2002-04-24,1007.6049025964572
2002-04-25,1025.9061572887138
2002-04-26,1028.2535397983866
2002-04-29,1028.9491686543874
2002-04-30,1020.4420886757835
2002-05-01,1025.6166366963369
2002-05-02,1031.5694168352088
2002-05-03,1058.768740903551
2002-05-06,1072.9303317736847
2002-05-07,1103.8913361655405
2002-05-08,1107.928706329002
2002-05-09,1102.589586639122
2002-05-10,1112.6297108225394
2002-05-13,1116.5311297806543
2002-05-14,1124.1948754258738
2002-05-15,1103.4862134516854
2002-05-16,1110.2463220529387
2002-05-17,1122.4584817939087
2002-05-20,1127.4820943895497
2002-05-21,1133.136611375197
2002-05-22,1136.8014780534093
2002-05-23,1121.8907658407636
2002-05-24,1145.8897182129906
2002-05-27,1132.875516534482
2002-05-28,1134.9602686550368
2002-05-29,1141.8636213958637
2002-05-30,1130.1056665958731
2002-05-31,1116.420064722776
2002-06-03,1128.2617669578751
2002-06-04,1145.1159691346347
2002-06-05,1111.6444482379654
2002-06-06,1116.1758839019499
2002-06-07,1105.6304935122712
2002-06-10,1085.8727111074743
2002-06-11,1064.0767994559922
2002-06-12,1066.6465475236514
2002-06-13,1032.8173733791575
2002-06-14,1013.9444298157043
2002-06-17,1000.7554136528796
2002-06-18,1031.1618015839651
2002-06-19,1025.1569144011105
2002-06-20,1021.4569679070877
2002-06-21,1014.4224644358462
2002-06-24,1014.3838828574872
2002-06-25,1005.2421296227012
2002-06-26,978.4566805444939
2002-06-27,984.8199475137643
2002-06-28,993.1031628318434
2002-07-01,1012.754734429925
2002-07-02,999.1469511970038
2002-07-03,970.2971953223841
2002-07-04,973.2372921294383
2002-07-05,996.9485186113365
2002-07-08,993.9768005249564
2002-07-09,1006.0245809636062
2002-07-10,992.5647188541867
2002-07-11,974.3620248758658
2002-07-12,994.7910596081831
2002-07-15,987.89529997681
2002-07-16,980.1132601212898
2002-07-17,981.9107473002463
2002-07-18,1002.3109282321935
2002-07-19,991.8479992164515
2002-07-22,950.2253819364167
2002-07-23,919.6245431511111
2002-07-24,880.9853006522774
2002-07-25,905.0950915610679
2002-07-26,893.4389661432554
2002-07-29,900.6009524532537
2002-07-30,910.2557587050069
2002-07-31,868.2046701458446
2002-08-01,861.9107168859254
2002-08-02,860.3306253985301
2002-08-05,834.1381790566564
2002-08-06,828.0162381833301
2002-08-07,849.2809142159252
2002-08-08,865.7472632638315
2002-08-09,862.273522154963
2002-08-12,869.1414425804336
2002-08-13,860.173737791956
2002-08-14,866.907739514354
2002-08-15,868.7994434036812
2002-08-16,869.7542607601413
2002-08-19,866.4460397029382
2002-08-20,853.358718237829
2002-08-21,854.3391149749955
2002-08-22,865.4643156536852
2002-08-23,872.9065171591178
2002-08-26,859.2880883726841
2002-08-27,895.8380567294913
2002-08-28,892.254361006429
2002-08-29,879.7738664447173
2002-08-30,898.1928858699401
2002-09-02,894.864879573082
2002-09-03,862.7876189985137
2002-09-04,866.5086916410011
2002-09-05,873.1389458728145
2002-09-06,889.7422954313515
2002-09-09,913.4498819198409
2002-09-10,917.3805997844496
2002-09-11,922.0879132965866
2002-09-12,921.3154424285118
2002-09-13,905.3680492618626
2002-09-16,906.2011559333938
2002-09-17,915.7651964537987
2002-09-18,900.1274210228513
2002-09-19,897.6091030809254
2002-09-20,899.0882566038479
2002-09-23,892.9117841389977
2002-09-24,891.140158644845
2002-09-25,903.4002536985093
2002-09-26,910.863259630454
2002-09-27,914.6658483955234
2002-09-30,902.4959608101487
2002-10-01,915.7390898571178
2002-10-02,912.5855351161123
2002-10-03,915.5960755934117
2002-10-04,916.5905249989612
2002-10-07,898.8730838374415
2002-10-08,885.2985448725578
2002-10-09,879.3377294560019
2002-10-10,878.7159420596198
2002-10-11,895.7450610660608
2002-10-14,907.666781736156
2002-10-15,928.554488619179
2002-10-16,914.6729492077123
2002-10-17,920.8598973902957
2002-10-18,917.1269843656648
2002-10-21,932.0707024012355
2002-10-22,947.3266377559021
2002-10-23,948.4435768735855
2002-10-24,960.8297619223121
2002-10-25,954.1313945795239
2002-10-28,959.4560649208253
2002-10-29,933.0969169879488
2002-10-30,936.0521549490567
2002-10-31,951.1377694864557
2002-11-01,978.3728158179492
2002-11-04,977.2072179366958
2002-11-05,982.4361407493859
2002-11-06,993.3563000903476
2002-11-07,1015.9558556113561
2002-11-08,1019.102504645485
2002-11-11,1018.9458089503152
2002-11-12,1014.1057303630138
2002-11-13,1008.4296197214371
2002-11-14,1029.5984628490316
2002-11-15,1041.756823764735
2002-11-18,1060.963852932746
2002-11-19,1050.7025168442926
2002-11-20,1036.137839425859
2002-11-21,1043.7718276511798
2002-11-22,1053.5964054879769
2002-11-25,1055.9452912938743
2002-11-26,1041.0776935356369
2002-11-27,1049.4157584602222
2002-11-28,1044.0699583731905
2002-11-29,1057.985035771765
2002-12-02,1061.1123792958308
2002-12-03,1054.1493121391777
2002-12-04,1064.6794033153321
2002-12-05,1061.2213218883628
2002-12-06,1041.2344014454668
2002-12-09,1056.5099201467967
2002-12-10,1056.0863679431643
2002-12-11,1057.8442656276252
2002-12-12,1051.1160655298054
2002-12-13,1074.9789191716034
2002-12-16,1077.1331978775227
2002-12-17,1084.839215192638
2002-12-18,1084.8712274128777
2002-12-19,1081.4385900411887
2002-12-20,1081.625688549132
2002-12-23,1095.2354959258828
2002-12-24,1082.43476414967
2002-12-25,1082.43476414967
2002-12-26,1091.1280358260037
2002-12-27,1108.6306081880384
2002-12-30,1122.5473373791715
2002-12-31,1116.7356406816725
2003-01-01,1116.7356406816725
2003-01-02,1123.4026902445623
2003-01-03,1144.3454527885222
2003-01-06,1146.9249861745411
2003-01-07,1142.0524865723655
2003-01-08,1134.202035972607
2003-01-09,1138.9081697208496
2003-01-10,1146.4722478784029
2003-01-13,1150.4377881296477
2003-01-14,1136.787017361631
2003-01-15,1139.9122932434495
2003-01-16,1124.9950483982486
2003-01-17,1126.2756576391564
2003-01-20,1124.108243465871
2003-01-21,1095.8990652796579
2003-01-22,1099.7265353564258
2003-01-23,1116.137792675159
2003-01-24,1104.086431168171
2003-01-27,1087.4757297505737
2003-01-28,1082.690150410462
2003-01-29,1099.619228175253
2003-01-30,1096.3109615717538
2003-01-31,1094.638548706127
2003-02-03,1102.28836407582
2003-02-04,1119.3397713181807
2003-02-05,1118.5900647878589
2003-02-06,1126.788870554255
2003-02-07,1110.340583468543
2003-02-10,1095.4154366836701
2003-02-11,1106.5377988751718
2003-02-12,1102.4378794080162
2003-02-13,1087.0505892491408
2003-02-14,1094.0059390351237
2003-02-17,1100.1470766923417
2003-02-18,1092.8005818093634
2003-02-19,1094.1536368034556
2003-02-20,1108.7831608839067
2003-02-21,1120.6902108266543
2003-02-24,1111.845839447729
2003-02-25,1097.3016494609924
2003-02-26,1101.3077801165884
2003-02-27,1096.7836920510708
2003-02-28,1091.7646251251308
2003-03-03,1104.7672058249857
2003-03-04,1088.436963009539
2003-03-05,1093.9492910040137
2003-03-06,1070.9927773613763
2003-03-07,1061.2818668725154
2003-03-10,1053.767608320049
2003-03-11,1035.3878635840667
2003-03-12,1017.941768616817
2003-03-13,1026.0343649047627
2003-03-14,1030.0704444060843
2003-03-17,1018.8497951773561
2003-03-18,1048.091573060466
2003-03-19,1056.4202093816907
2003-03-20,1041.5656462318425
2003-03-21,1033.1556859560521
2003-03-24,1017.8086906285305
2003-03-25,1021.2785730102995
2003-03-26,1019.9291363892843
2003-03-27,1017.7470236976403
2003-03-28,1000.3983582231998
2003-03-31,1020.4809695007914
2003-04-01,1037.727217333646
2003-04-02,1038.4527800883986
2003-04-03,1046.5742573444252
2003-04-04,1032.6601166338776
2003-04-07,1052.3120567186102
2003-04-08,1037.3808393866152
2003-04-09,1051.1624970008486
2003-04-10,1053.4016341642316
2003-04-11,1062.6826340618043
2003-04-14,1063.9420527480977
2003-04-15,1079.9688841227255
2003-04-16,1069.0746694503605
2003-04-17,1076.1799779996363
2003-04-18,1076.1799779996363
2003-04-21,1072.3037567298277
2003-04-22,1083.2127547967661
2003-04-23,1094.364405219528
2003-04-24,1108.3734169604172
2003-04-25,1097.5950108525049
2003-04-28,1106.7767689199925
2003-04-29,1106.012889472621
2003-04-30,1101.247900041359
2003-05-01,1101.8233200510058
2003-05-02,1088.5295185581035
2003-05-05,1131.0180097826837
2003-05-06,1123.3128878501157
2003-05-07,1126.1314129304355
2003-05-08,1114.374861674773
2003-05-09,1127.8374618216826
2003-05-12,1134.995247219836
2003-05-13,1147.5712515234045
2003-05-14,1135.606994197304
2003-05-15,1108.1265862549155
2003-05-16,1111.838933949763
2003-05-19,1094.822454070868
2003-05-20,1099.4190114974438
2003-05-21,1104.9610525145797
2003-05-22,1088.9922884987586
2003-05-23,1098.6660366419615
2003-05-26,1108.0516036233098
2003-05-27,1085.0194465026088
2003-05-28,1088.1605418547629
2003-05-29,1091.6113123363193
2003-05-30,1103.229035447828
2003-06-02,1116.997735388231
2003-06-03,1112.3617070623636
2003-06-04,1107.5189957695939
2003-06-05,1145.5993341696947
2003-06-06,1145.47687282696
2003-06-09,1153.1688392213475
2003-06-10,1147.8345074327156
2003-06-11,1141.6763494122827
2003-06-12,1150.7114983514273
2003-06-13,1150.7091739190967
2003-06-16,1161.6382582374738
2003-06-17,1175.0870201090402
2003-06-18,1163.7869283235593
2003-06-19,1179.984772762807
2003-06-20,1177.2397811024584
2003-06-23,1156.7954503265405
2003-06-24,1157.2216411085117
2003-06-25,1160.8092119087885
2003-06-26,1169.8174505828945
2003-06-27,1177.740867195701
2003-06-30,1186.243667350015
2003-07-01,1207.743521828468
2003-07-02,1218.4818033804636
2003-07-03,1225.603838390623
2003-07-04,1215.1529482983603
2003-07-07,1220.2476714953139
2003-07-08,1229.464248262939
2003-07-09,1219.0053065766342
2003-07-10,1221.391586906142
2003-07-11,1219.22188086218
2003-07-14,1242.1994676410043
2003-07-15,1221.6664765329563
2003-07-16,1197.41308861743
2003-07-17,1182.8462686321905
2003-07-18,1182.1462273824477
2003-07-21,1184.0134766764688
2003-07-22,1198.8339770036307
2003-07-23,1213.4711308033266
2003-07-24,1219.8811250604374
2003-07-25,1243.2429104687724
2003-07-28,1270.2868681472842
2003-07-29,1257.983366497748
2003-07-30,1247.2054839494708
2003-07-31,1249.760630193309
2003-08-01,1245.3881304278495
2003-08-04,1245.4797165648085
2003-08-05,1243.9201789492122
2003-08-06,1254.1966686433764
2003-08-07,1266.3952238026627
2003-08-08,1252.9081854066253
2003-08-11,1268.655098536638
2003-08-12,1275.3598721499047
2003-08-13,1277.9209780605624
2003-08-14,1290.6639403635736
2003-08-15,1286.85320036912
2003-08-18,1297.3838000515755
2003-08-19,1301.7912751062331
2003-08-20,1307.9613587415392
2003-08-21,1303.4558275859024
2003-08-22,1304.0004129424208
2003-08-25,1287.5069088252621
2003-08-26,1291.225505739239
2003-08-27,1303.9693461170802
2003-08-28,1305.0605247602402
2003-08-29,1310.672707257752
2003-09-01,1324.4566505702787
2003-09-02,1318.3419351856842
2003-09-03,1334.6286407846148
2003-09-04,1331.7597182885838
2003-09-05,1334.8025345525532
2003-09-08,1319.811161533965
2003-09-09,1333.9684725822692
2003-09-10,1326.1244901183834
2003-09-11,1312.5342223229381
2003-09-12,1307.68209915518
2003-09-15,1298.5002381599213
2003-09-16,1298.186644408435
2003-09-17,1313.1176136088993
2003-09-18,1324.8387193296965
2003-09-19,1326.3695103584373
2003-09-22,1335.9484175654147
2003-09-23,1337.971910518766
2003-09-24,1338.6764770856532
2003-09-25,1341.849351851428
2003-09-26,1319.851776450584
2003-09-29,1333.2430471919422
2003-09-30,1347.8584207098468
2003-10-01,1347.4374708992166
2003-10-02,1370.7167499504985
2003-10-03,1385.9864385856413
2003-10-06,1376.1105373301707
2003-10-07,1400.3915646623793
2003-10-08,1412.1134566215767
2003-10-09,1429.876509544994
2003-10-10,1431.0714950724498
2003-10-13,1433.8274595901698
2003-10-14,1434.212513810373
2003-10-15,1428.0217763876149
2003-10-16,1445.4376152529926
2003-10-17,1435.5859916947888
2003-10-20,1419.2104647808967
2003-10-21,1424.3357246850815
2003-10-22,1440.6208088963815
2003-10-23,1431.7807740516448
2003-10-24,1442.695806767994
2003-10-27,1449.967985356848
2003-10-28,1451.6921230259602
2003-10-29,1470.2915769382448
2003-10-30,1484.2614291901743
2003-10-31,1482.4038546313554
2003-11-03,1495.7032221413324
2003-11-04,1490.3598325549303
2003-11-05,1476.0345187691962
2003-11-06,1481.441027176513
2003-11-07,1478.3377287564715
2003-11-10,1489.1365176322317
2003-11-11,1484.4702975976516
2003-11-12,1491.1712732626484
2003-11-13,1528.6333793680653
2003-11-14,1554.6364265985328
2003-11-17,1539.1481094640105
2003-11-18,1538.0460748110684
2003-11-19,1547.1556516318847
2003-11-20,1538.8401555918742
2003-11-21,1554.8074995314475
2003-11-24,1540.4516460772993
2003-11-25,1563.831256487681
2003-11-26,1598.9564284265277
2003-11-27,1595.876867867988
2003-11-28,1627.6522505751832
2003-12-01,1670.6258357356833
2003-12-02,1669.7774909842308
2003-12-03,1677.6951899225976
2003-12-04,1645.4686225401729
2003-12-05,1655.8965052310589
2003-12-08,1622.4740284195022
2003-12-09,1635.3522677347808
2003-12-10,1613.0046928456666
2003-12-11,1619.236963919475
2003-12-12,1636.2312659849642
2003-12-15,1664.2455407243142
2003-12-16,1657.3739016454288
2003-12-17,1633.3942359256378
2003-12-18,1606.5467215143758
2003-12-19,1571.312089420062
2003-12-22,1577.0560855795525
2003-12-23,1590.4474491984645
2003-12-24,1630.2829203119738
2003-12-25,1630.2829203119738
2003-12-26,1630.8921441237496
2003-12-29,1630.8180310452562
2003-12-30,1681.8879214960712
2003-12-31,1661.1525133998719
2004-01-01,1661.1525133998719
2004-01-02,1704.8297014291688
2004-01-05,1761.6726224058125
2004-01-06,1720.3914127192704
2004-01-07,1709.8797556522002
2004-01-08,1681.9602403851952
2004-01-09,1670.5998815626779
2004-01-12,1628.1651918232872
2004-01-13,1663.294529202263
2004-01-14,1608.8820934383423
2004-01-15,1556.6851011114145
2004-01-16,1572.2139335810766
2004-01-19,1577.452845584912
2004-01-20,1603.1019358221315
2004-01-21,1594.3185933314269
2004-01-22,1617.8144927101562
2004-01-23,1624.7127327051553
2004-01-26,1634.1267057131968
2004-01-27,1638.1250464845855
2004-01-28,1652.617363356925
2004-01-29,1625.0098994678356
2004-01-30,1621.850661278319
2004-02-02,1636.4768168875705
2004-02-03,1680.8254338674162
2004-02-04,1659.2600376002495
2004-02-05,1634.1033594508265
2004-02-06,1643.7925385415988
2004-02-09,1650.4191338716569
2004-02-10,1672.522764116298
2004-02-11,1658.169053026672
2004-02-12,1709.598736058326
2004-02-13,1730.711319735043
2004-02-16,1711.6684441173984
2004-02-17,1735.715563982706
2004-02-18,1743.1609450344445
2004-02-19,1726.1804151675767
2004-02-20,1688.3276844345187
2004-02-23,1708.7735887053884
2004-02-24,1696.7411229087434
2004-02-25,1696.8367982349116
2004-02-26,1692.8256720120257
2004-02-27,1701.3324841716092
2004-03-01,1737.8640930503293
2004-03-02,1744.900467582123
2004-03-03,1693.9763590421005
2004-03-04,1695.0225965235998
2004-03-05,1757.557469669719
2004-03-08,1757.908996034657
2004-03-09,1761.6969635981316
2004-03-10,1731.4756967318278
2004-03-11,1694.9800989206758
2004-03-12,1681.6021540784966
2004-03-15,1693.3221252257174
2004-03-16,1696.3383248825528
2004-03-17,1676.8127326821862
2004-03-18,1726.9380466309194
2004-03-19,1730.4939424019333
2004-03-22,1773.98209483036
2004-03-23,1742.732424429059
2004-03-24,1724.4095097585978
2004-03-25,1724.1200436206918
2004-03-26,1727.3028046774027
2004-03-29,1763.1199482042862
2004-03-30,1798.9922457642708
2004-03-31,1820.859108208161
2004-04-01,1820.0119002563247
2004-04-02,1803.7141558398537
2004-04-05,1817.1610765225278
2004-04-06,1835.1565239226202
2004-04-07,1860.6997017576273
2004-04-08,1849.1473149064943
2004-04-09,1849.1473149064943
2004-04-12,1859.063298521683
2004-04-13,1806.665722885828
2004-04-14,1780.7588181802955
2004-04-15,1768.9925146386302
2004-04-16,1807.2927992116013
2004-04-19,1770.7839863322606
2004-04-20,1775.8185853428436
2004-04-21,1709.3279657716298
2004-04-22,1661.5457952239049
2004-04-23,1682.916953323906
2004-04-26,1695.905447721784
2004-04-27,1698.1185980077746
2004-04-28,1652.8727276315255
2004-04-29,1636.5258913450205
2004-04-30,1592.9070528376067
2004-05-03,1587.1470868845408
2004-05-04,1627.8026501973202
2004-05-05,1657.2215776182288
2004-05-06,1620.4373700746728
2004-05-07,1587.9875840652128
2004-05-10,1538.4265903628718
2004-05-11,1570.081028996369
2004-05-12,1574.1950428441185
2004-05-13,1570.7987975868266
2004-05-14,1549.7871975162302
2004-05-17,1566.323187521721
2004-05-18,1546.6742252351444
2004-05-19,1607.6721641908757
2004-05-20,1599.620168764555
2004-05-21,1606.2325239820605
2004-05-24,1602.40683496767
2004-05-25,1629.2893428995083
2004-05-26,1659.4573861191284
2004-05-27,1701.154630442288
2004-05-28,1713.615318434022
2004-05-31,1729.4372925441282
2004-06-01,1750.9493087284434
2004-06-02,1737.6450026665261
2004-06-03,1723.7874856388248
2004-06-04,1714.2310916404697
2004-06-07,1742.8763697409079
2004-06-08,1724.1535742603437
2004-06-09,1711.5155636945992
2004-06-10,1713.9657122919812
2004-06-11,1693.7675492108046
2004-06-14,1676.17079575587
2004-06-15,1681.7752774992355
2004-06-16,1678.1052472229164
2004-06-17,1675.6215322006144
2004-06-18,1721.8462716528406
2004-06-21,1739.4089963131507
2004-06-22,1734.3168310150436
2004-06-23,1744.043267230578
2004-06-24,1758.8200883536665
2004-06-25,1754.233724300888
2004-06-28,1782.0267535462096
2004-06-29,1767.7902807340074
2004-06-30,1779.545915377752
2004-07-01,1786.1540495144588
2004-07-02,1803.0094003438694
2004-07-05,1794.8479255872674
2004-07-06,1764.5349564208072
2004-07-07,1801.633982320833
2004-07-08,1808.7444544052819
2004-07-09,1797.9688715925265
2004-07-12,1811.707479697142
2004-07-13,1821.5679907626884
2004-07-14,1828.2431673382475
2004-07-15,1823.509276989804
2004-07-16,1823.4437986694306
2004-07-19,1824.2490542997018
2004-07-20,1810.6030180913315
2004-07-21,1803.5319643702553
2004-07-22,1800.530716537043
2004-07-23,1764.2498800761346
2004-07-26,1758.5242008546675
2004-07-27,1746.7594805165465
2004-07-28,1771.6912335172817
2004-07-29,1771.172792490889
2004-07-30,1782.2777089204274
2004-08-02,1777.5887644864356
2004-08-03,1793.2215445465217
2004-08-04,1809.8381989328332
2004-08-05,1803.094532559558
2004-08-06,1807.1962407229278
2004-08-09,1823.9625112649385
2004-08-10,1806.1820168137967
2004-08-11,1776.7629590566619
2004-08-12,1772.1182341140593
2004-08-13,1771.1706879065111
2004-08-16,1770.2391714834812
2004-08-17,1777.8513388160013
2004-08-18,1772.6876128221318
2004-08-19,1776.8129602530544
2004-08-20,1789.8229951221888
2004-08-23,1796.5676050819422
2004-08-24,1779.477031233085
2004-08-25,1788.0610127130985
2004-08-26,1821.646590840655
2004-08-27,1800.516436901019
2004-08-30,1807.4652144203112
2004-08-31,1828.5054545179808
2004-09-01,1830.4606200977871
2004-09-02,1850.602873980881
2004-09-03,1836.9793272660283
2004-09-06,1842.7987080779233
2004-09-07,1826.3305846224105
2004-09-08,1826.5001652640394
2004-09-09,1832.599276519994
2004-09-10,1861.9335519436208
2004-09-13,1867.3853153831383
2004-09-14,1898.830983161392
2004-09-15,1868.7952820405135
2004-09-16,1888.8487982241513
2004-09-17,1901.6624600908963
2004-09-20,1924.2132806017787
2004-09-21,1945.8463471775353
2004-09-22,1928.1886185537403
2004-09-23,1957.5461782348739
2004-09-24,1964.5120998330376
2004-09-27,1960.8860694261439
2004-09-28,1973.0787915378387
2004-09-29,1979.1517844937555
2004-09-30,1980.0830438315477
2004-10-01,1992.302018545128
2004-10-04,1992.702878494973
2004-10-05,1977.1976834727452
2004-10-06,2000.3877777353614
2004-10-07,1991.9855003608213
2004-10-08,2012.0738241074948
2004-10-11,2003.2604908768956
2004-10-12,1969.3115712806482
2004-10-13,1941.1482017107562
2004-10-14,1967.45378551196
2004-10-15,2008.883569468285
2004-10-18,2035.749809222493
2004-10-19,2055.498538703119
2004-10-20,2040.4547398440127
2004-10-21,2078.0243086722235
2004-10-22,2097.190910005968
2004-10-25,2084.623180154166
2004-10-26,2086.6347914162857
2004-10-27,2144.379013101169
2004-10-28,2153.125160659556
2004-10-29,2128.695777145908
2004-11-01,2164.8385768318817
2004-11-02,2151.258158042296
2004-11-03,2184.401767956962
2004-11-04,2200.5686755634983
2004-11-05,2212.179768271162
2004-11-08,2206.4284713453944
2004-11-09,2216.37877837111
2004-11-10,2216.4347057166106
2004-11-11,2234.3896729538087
