Date,CHINA A INTERNATIONAL MIN VOL (USD)
2010-07-27,1463.380621078596
2010-07-28,1500.2844782193702
2010-07-29,1502.851223503896
2010-07-30,1499.5423870307184
2010-08-02,1525.7514059677987
2010-08-03,1498.859311862753
2010-08-04,1502.4242592540797
2010-08-05,1490.4126338209758
2010-08-06,1516.6713450318584
2010-08-09,1525.6936133303736
2010-08-10,1478.3059767696948
2010-08-11,1486.9639192384554
2010-08-12,1468.4513012056264
2010-08-13,1485.3702855520335
2010-08-16,1516.111615730953
2010-08-17,1533.474580173197
2010-08-18,1528.3942690780411
2010-08-19,1536.0799832113976
2010-08-20,1507.1781989394035
2010-08-23,1505.394433096018
2010-08-24,1514.7542091947892
2010-08-25,1480.9036959088482
2010-08-26,1485.4887553624046
2010-08-27,1491.3159105040831
2010-08-30,1518.6106100728846
2010-08-31,1509.987347301242
2010-09-01,1498.5801155970796
2010-09-02,1516.2601787519163
2010-09-03,1518.2161025007363
2010-09-06,1547.8043013052443
2010-09-07,1548.384757627624
2010-09-08,1547.6860036302594
2010-09-09,1524.0982126395534
2010-09-10,1532.4924499955862
2010-09-13,1549.638384090592
2010-09-14,1555.7426061441072
2010-09-15,1529.5396641973862
2010-09-16,1505.638034679979
2010-09-17,1508.652562402377
2010-09-20,1507.714969359855
2010-09-21,1517.0463494730495
2010-09-22,1517.0463494730498
2010-09-23,1517.04634947305
2010-09-24,1517.0463494730502
2010-09-27,1543.961894937031
2010-09-28,1529.1416889575623
2010-09-29,1522.624736251033
2010-09-30,1550.315793889517
2010-10-01,1550.315793889517
2010-10-04,1550.315793889517
2010-10-05,1550.315793889517
2010-10-06,1550.315793889517
2010-10-07,1550.315793889517
2010-10-08,1606.0942157590018
2010-10-11,1644.7101781607284
2010-10-12,1658.0711526920306
2010-10-13,1684.3200458464803
2010-10-14,1686.9157444874488
2010-10-15,1744.821194826971
2010-10-18,1743.9116130782033
2010-10-19,1779.3319187418324
2010-10-20,1794.2610797764858
2010-10-21,1781.381661406125
2010-10-22,1783.8131970418735
2010-10-25,1829.9511881766932
2010-10-26,1824.5282611973378
2010-10-27,1790.4605119717485
2010-10-28,1782.4436547201328
2010-10-29,1778.544977867166
2010-11-01,1818.6640394499639
2010-11-02,1819.556830634249
2010-11-03,1804.1936884249844
2010-11-04,1834.7193034739037
2010-11-05,1856.8274718980147
2010-11-08,1867.0628931153374
2010-11-09,1865.626997418835
2010-11-10,1853.8060914475968
2010-11-11,1861.8440881922634
2010-11-12,1745.641313051572
2010-11-15,1763.9116207380566
2010-11-16,1703.0889872609748
2010-11-17,1662.505227210595
2010-11-18,1686.8663345733926
2010-11-19,1705.3759305231074
2010-11-22,1698.6973484563337
2010-11-23,1663.0776491276904
2010-11-24,1695.3804840355253
2010-11-25,1724.3303945689117
2010-11-26,1704.4986147052143
2010-11-29,1706.890557783563
2010-11-30,1673.1561261733077
2010-12-01,1673.503683599544
2010-12-02,1680.8042233457377
2010-12-03,1683.6543361261179
2010-12-06,1691.8552491839923
2010-12-07,1711.9751938163918
2010-12-08,1698.6879770467892
2010-12-09,1676.3920864703866
2010-12-10,1689.9662772552663
2010-12-13,1737.1585835566034
2010-12-14,1745.4679034901314
2010-12-15,1736.3200732423472
2010-12-16,1728.8037339802227
2010-12-17,1728.5729949552288
2010-12-20,1695.1802590386133
2010-12-21,1728.5472568484313
2010-12-22,1719.839638125759
2010-12-23,1707.3014074552632
2010-12-24,1702.9816795731135
2010-12-27,1670.177916900162
2010-12-28,1644.7272400412235
2010-12-29,1656.082571450788
2010-12-30,1664.864297402506
2010-12-31,1698.3008082055794
2011-01-03,1698.3008082055794
2011-01-04,1722.581265654846
2011-01-05,1712.5981833269589
2011-01-06,1704.7630722118265
2011-01-07,1710.260532067698
2011-01-10,1674.1563807938683
2011-01-11,1690.1599174308606
2011-01-12,1700.8268688394735
2011-01-13,1704.221291376616
2011-01-14,1689.7680152669157
2011-01-17,1626.6004356872465
2011-01-18,1630.4782364534
2011-01-19,1666.0949786895278
2011-01-20,1613.5126194218374
2011-01-21,1630.123747874408
2011-01-24,1616.5543320070267
2011-01-25,1611.9900300830332
2011-01-26,1633.0111656266251
2011-01-27,1658.4889117511773
2011-01-28,1662.52785809951
2011-01-31,1676.4629524268698
2011-02-01,1676.7644809482347
2011-02-02,1676.7644809482351
2011-02-03,1676.7644809482356
2011-02-04,1676.764480948236
2011-02-07,1676.7644809482365
2011-02-08,1676.764480948237
2011-02-09,1662.89243006555
2011-02-10,1698.4406829667091
2011-02-11,1706.3701583901652
2011-02-14,1750.7568293471375
2011-02-15,1751.2039686069074
2011-02-16,1763.5243092766889
2011-02-17,1761.112391498882
2011-02-18,1747.5044663309498
2011-02-21,1769.441400992454
2011-02-22,1715.389787052579
2011-02-23,1718.799539238581
2011-02-24,1726.4656855602657
2011-02-25,1732.2014279666685
2011-02-28,1755.3696027685662
2011-03-01,1764.892786571772
2011-03-02,1758.5358881816242
2011-03-03,1746.1710562885323
2011-03-04,1773.807482207194
2011-03-07,1803.8493973536897
2011-03-08,1802.114087611188
2011-03-09,1803.633273721363
2011-03-10,1777.8252366769254
2011-03-11,1759.8323622328187
2011-03-14,1771.9708513596815
2011-03-15,1734.7176209031227
2011-03-16,1757.3536842769925
2011-03-17,1732.983997867221
2011-03-18,1743.095192260842
2011-03-21,1738.119485003718
2011-03-22,1746.34993127578
2011-03-23,1767.3194750001817
2011-03-24,1760.586238273444
2011-03-25,1781.6896559318436
2011-03-28,1773.7848762413134
2011-03-29,1757.1426327026452
2011-03-30,1754.9320332999991
2011-03-31,1741.0119089908806
2011-04-01,1763.043442476145
2011-04-04,1763.0434424761454
2011-04-05,1763.0434424761459
2011-04-06,1773.804253719537
2011-04-07,1786.7573209541886
2011-04-08,1803.5702691272209
2011-04-11,1791.0204430888475
2011-04-12,1794.6152555568044
2011-04-13,1820.3597625634034
2011-04-14,1809.3515693221739
2011-04-15,1810.2620013107642
2011-04-18,1814.6107872227724
2011-04-19,1781.7741276509898
2011-04-20,1781.614894443423
2011-04-21,1791.402401589826
2011-04-22,1786.0143922866666
2011-04-25,1762.1290034569997
2011-04-26,1753.156679799713
2011-04-27,1746.3358758734612
2011-04-28,1716.699580484756
2011-04-29,1738.9321512690462
2011-05-02,1738.9321512690462
2011-05-03,1754.262315848348
2011-05-04,1717.8665940248795
2011-05-05,1717.4919573174502
2011-05-06,1720.0580162512897
2011-05-09,1723.5644421070651
2011-05-10,1736.2089572571579
2011-05-11,1733.7191911416687
2011-05-12,1712.0991512077758
2011-05-13,1720.888715055595
2011-05-16,1703.483481254356
2011-05-17,1706.482929476031
2011-05-18,1720.1391892641554
2011-05-19,1710.9728809202913
2011-05-20,1712.1376106118385
2011-05-23,1654.3857349015707
2011-05-24,1656.4925490986634
2011-05-25,1637.826869673791
2011-05-26,1632.1375780798544
2011-05-27,1625.124253719331
2011-05-30,1628.2432252742994
2011-05-31,1651.8585972953565
2011-06-01,1654.6945447031342
2011-06-02,1625.9079279722403
2011-06-03,1644.470519202869
2011-06-06,1644.4705192028694
2011-06-07,1650.0898816992917
2011-06-08,1654.6146114418143
2011-06-09,1624.8774106914668
2011-06-10,1632.497492409273
2011-06-13,1623.9287486447795
2011-06-14,1646.4298491637055
2011-06-15,1631.4431240621993
2011-06-16,1610.490773999741
2011-06-17,1602.5979136041701
2011-06-20,1590.4061977352846
2011-06-21,1612.2880226563989
2011-06-22,1616.7962320393108
2011-06-23,1642.4183371322936
2011-06-24,1675.8439849805445
2011-06-27,1680.7300308055192
2011-06-28,1684.6408551713716
2011-06-29,1669.2755457836568
2011-06-30,1689.8019155136942
2011-07-01,1692.5320247063355
2011-07-04,1725.1577041781243
2011-07-05,1724.639083686779
2011-07-06,1722.6843344336785
2011-07-07,1719.2442432733167
2011-07-08,1722.2500547354598
2011-07-11,1725.410231833796
2011-07-12,1698.3927197855364
2011-07-13,1725.4004313809696
2011-07-14,1729.9102492147183
2011-07-15,1735.6087564275472
2011-07-18,1732.4043967718098
2011-07-19,1717.3313511327976
2011-07-20,1718.3401980101494
2011-07-21,1707.2087418267772
2011-07-22,1713.7887095653477
2011-07-25,1661.8799577588406
2011-07-26,1666.9569948952915
2011-07-27,1675.6477673087697
2011-07-28,1667.3771769102589
2011-07-29,1665.0584626138825
2011-08-01,1663.383876507644
2011-08-02,1648.457275090659
2011-08-03,1649.522899252302
2011-08-04,1653.9545981250867
2011-08-05,1624.252052465113
2011-08-08,1570.036463776254
2011-08-09,1575.1315600376047
2011-08-10,1593.9158466903818
2011-08-11,1626.5812895416575
2011-08-12,1636.7173867510721
2011-08-15,1656.3588499266746
2011-08-16,1644.0701702189701
2011-08-17,1636.9638305155688
2011-08-18,1607.6353200194249
2011-08-19,1592.96462928345
2011-08-22,1570.0636868581996
2011-08-23,1594.9159426228553
2011-08-24,1592.7501268257852
2011-08-25,1640.448139923542
2011-08-26,1638.7230722418733
2011-08-29,1616.3925187883724
2011-08-30,1611.0667434233046
2011-08-31,1614.0642986208707
2011-09-01,1604.7255125791214
2011-09-02,1585.7458367060103
2011-09-05,1555.1209345935192
2011-09-06,1540.6485817061475
2011-09-07,1570.6687981227137
2011-09-08,1560.7378889912418
2011-09-09,1555.7820283723247
2011-09-12,1555.7820283723245
2011-09-13,1540.1261282913147
2011-09-14,1545.8493396380602
2011-09-15,1545.092728702176
2011-09-16,1548.790041419977
2011-09-19,1521.8429090599918
2011-09-20,1526.8029469975806
2011-09-21,1568.8222327951307
2011-09-22,1524.3297614747944
2011-09-23,1514.5743590395855
2011-09-26,1483.657406669183
2011-09-27,1497.216178871387
2011-09-28,1483.5654505510677
2011-09-29,1473.5644366212005
2011-09-30,1475.4404372926035
2011-10-03,1475.4404372926035
2011-10-04,1475.4404372926035
2011-10-05,1475.4404372926035
2011-10-06,1475.4404372926035
2011-10-07,1475.4404372926035
2011-10-10,1470.3706368158205
2011-10-11,1461.0954635011972
2011-10-12,1513.7116962521286
2011-10-13,1519.611804212517
2011-10-14,1515.0549000065087
2011-10-17,1525.5329491042285
2011-10-18,1489.2349305657049
2011-10-19,1487.0080798712004
2011-10-20,1450.2686295662384
2011-10-21,1447.7605567162923
2011-10-24,1489.6483589811812
2011-10-25,1519.4909057210682
2011-10-26,1536.3237729904959
2011-10-27,1540.937321249719
2011-10-28,1567.7508304091248
2011-10-31,1560.344529168166
2011-11-01,1563.3304076630227
2011-11-02,1589.0583800241577
2011-11-03,1590.1299338314755
2011-11-04,1600.1448924585861
2011-11-07,1583.3007734837972
2011-11-08,1579.909367707379
2011-11-09,1591.8874998221488
2011-11-10,1563.0784058278923
2011-11-11,1561.3699268417067
2011-11-14,1589.7471242133506
2011-11-15,1586.0034211004881
2011-11-16,1548.1192656199676
2011-11-17,1543.8580187857006
2011-11-18,1513.2724984114911
2011-11-21,1514.1840610379147
2011-11-22,1515.728497956379
2011-11-23,1506.8135648781717
2011-11-24,1509.2311720566656
2011-11-25,1501.0013165457685
2011-11-28,1502.268284022456
2011-11-29,1521.3066942078203
2011-11-30,1479.6581927622972
2011-12-01,1511.1028976312869
2011-12-02,1497.5122298121016
2011-12-05,1478.9042961846292
2011-12-06,1474.194424731761
2011-12-07,1479.419683316137
2011-12-08,1478.3887515315396
2011-12-09,1467.1730326740965
2011-12-12,1453.10927639382
2011-12-13,1425.2697248945683
2011-12-14,1415.7984233474715
2011-12-15,1392.7252571035865
2011-12-16,1424.118694043092
2011-12-19,1424.532620265587
2011-12-20,1417.5568763275342
2011-12-21,1403.7634534342915
2011-12-22,1404.7148876182118
2011-12-23,1417.8192700871105
2011-12-26,1404.5993783189529
2011-12-27,1388.2161263812673
2011-12-28,1387.3363252017198
2011-12-29,1392.5707494332614
2011-12-30,1417.6574845383223
2012-01-02,1417.6574845383223
2012-01-03,1417.6574845383223
2012-01-04,1389.4727585134603
2012-01-05,1377.2729200929446
2012-01-06,1381.8880538649357
2012-01-09,1418.429440448386
2012-01-10,1458.7048445891746
2012-01-11,1449.183512108497
2012-01-12,1445.3426705573909
2012-01-13,1425.0296198611375
2012-01-16,1396.2230131720783
2012-01-17,1451.8081709782962
2012-01-18,1427.4866443176736
2012-01-19,1449.9892192641869
2012-01-20,1467.8100937478473
2012-01-23,1467.8100937478475
2012-01-24,1467.8100937478478
2012-01-25,1467.810093747848
2012-01-26,1467.8100937478482
2012-01-27,1467.8100937478484
2012-01-30,1441.6824626558723
2012-01-31,1449.3965914859166
2012-02-01,1435.5882779518445
2012-02-02,1464.4853520439747
2012-02-03,1475.2287859892606
2012-02-06,1473.3078802241062
2012-02-07,1450.2424902533112
2012-02-08,1486.74690956236
2012-02-09,1488.3785121420235
2012-02-10,1488.3413610121986
2012-02-13,1488.0430027258608
2012-02-14,1479.705818660992
2012-02-15,1494.1200221493884
2012-02-16,1486.8034522157143
2012-02-17,1487.2995513098392
2012-02-20,1487.1393830130758
2012-02-21,1499.6102339464562
2012-02-22,1516.2707620476497
2012-02-23,1520.7441600086474
2012-02-24,1547.404810416387
2012-02-27,1554.4775997320794
2012-02-28,1558.3221891109606
2012-02-29,1543.6593272487503
2012-03-01,1540.7198353336244
2012-03-02,1564.9090191148885
2012-03-05,1548.3395851576965
2012-03-06,1528.8629180415483
2012-03-07,1522.1389845940216
2012-03-08,1533.517433919064
2012-03-09,1551.6082616308736
2012-03-12,1541.2291347491628
2012-03-13,1556.7692400442015
2012-03-14,1514.5343375999698
2012-03-15,1506.7569804480872
2012-03-16,1529.5421249713766
2012-03-19,1528.2651271656155
2012-03-20,1505.3590621131284
2012-03-21,1502.024298877946
2012-03-22,1508.1213921912697
2012-03-23,1490.3562860287568
2012-03-26,1492.1799333826452
2012-03-27,1483.4558009105945
2012-03-28,1447.9600731909595
2012-03-29,1434.9013025758393
2012-03-30,1441.8555031562194
2012-04-02,1441.8555031562194
2012-04-03,1441.8555031562194
2012-04-04,1441.8555031562194
2012-04-05,1464.981038867162
2012-04-06,1467.6939033096019
2012-04-09,1455.5128818488247
2012-04-10,1469.4870219918394
2012-04-11,1472.555463034715
2012-04-12,1500.7112106238153
2012-04-13,1502.3596497127505
