Date,ACWI HIGH DIVIDEND YIELD
2005-04-11,1358.0273398766583
2005-04-12,1363.471605405636
2005-04-13,1360.5257724008031
2005-04-14,1356.5821833699897
2005-04-15,1330.4637995702485
2005-04-18,1315.3973289113799
2005-04-19,1324.354163804569
2005-04-20,1312.956099778869
2005-04-21,1317.1511189048315
2005-04-22,1325.4710276587568
2005-04-25,1339.6188162897045
2005-04-26,1334.426896743123
2005-04-27,1328.1085818679658
2005-04-28,1323.8515351514022
2005-04-29,1333.2069474648665
2005-05-02,1341.6033932218445
2005-05-03,1340.4027521335743
2005-05-04,1346.7837657546256
2005-05-05,1351.2690029873643
2005-05-06,1358.1834417022828
2005-05-09,1359.990457049785
2005-05-10,1347.2384771200332
2005-05-11,1350.4204597042435
2005-05-12,1351.9505601374765
2005-05-13,1348.0847045745681
2005-05-16,1349.2437541566837
2005-05-17,1353.185722562006
2005-05-18,1367.0536599847362
2005-05-19,1375.5994904271752
2005-05-20,1377.5570289201753
2005-05-23,1381.1490574272896
2005-05-24,1382.1478694930345
2005-05-25,1379.3527117612575
2005-05-26,1389.6291432787284
2005-05-27,1390.3131679172693
2005-05-30,1399.1106144232824
2005-05-31,1400.7494403804042
2005-06-01,1419.778652117628
2005-06-02,1419.9291542835836
2005-06-03,1417.9245916081584
2005-06-06,1416.3538023102387
2005-06-07,1426.2741793578225
2005-06-08,1422.5281316619717
2005-06-09,1430.095755034527
2005-06-10,1439.9328399259493
2005-06-13,1447.914152177639
2005-06-14,1449.61365271
2005-06-15,1446.3507529880708
2005-06-16,1454.2889628093676
2005-06-17,1451.676595644058
2005-06-20,1457.2290316542023
2005-06-21,1459.0781939642995
2005-06-22,1461.6326985978328
2005-06-23,1463.5255949537866
2005-06-24,1452.3752824550616
2005-06-27,1440.8276908359176
2005-06-28,1458.4021459169996
2005-06-29,1458.7442728736523
2005-06-30,1448.9073093596392
2005-07-01,1463.9970382251774
2005-07-04,1469.5344739559607
2005-07-05,1469.1264627365201
2005-07-06,1467.2283371896551
2005-07-07,1449.7323364159906
2005-07-08,1467.2090091821624
2005-07-11,1467.2556022359977
2005-07-12,1459.4685469362646
2005-07-13,1470.9972133145423
2005-07-14,1477.6532835273201
2005-07-15,1478.4203649690032
2005-07-18,1471.4888688954702
2005-07-19,1477.2761669593885
2005-07-20,1476.4332170032371
2005-07-21,1470.980537326423
2005-07-22,1476.708544835222
2005-07-25,1481.9266358191524
2005-07-26,1482.8385678151503
2005-07-27,1485.252989450132
2005-07-28,1488.8668368456053
2005-07-29,1482.0504192834142
2005-08-01,1478.6497572622009
2005-08-02,1491.0608434951926
2005-08-03,1486.6187436633634
2005-08-04,1473.9444680036715
2005-08-05,1466.9758186990523
2005-08-08,1469.4092861094118
2005-08-09,1477.6389070225862
2005-08-10,1483.9305797649092
2005-08-11,1483.6667420508334
2005-08-12,1480.3202772155064
2005-08-15,1485.8576361016967
2005-08-16,1482.5439939113016
2005-08-17,1481.482361637407
2005-08-18,1483.4464089008466
2005-08-19,1491.835421103639
2005-08-22,1491.223058491004
2005-08-23,1485.639557988035
2005-08-24,1473.4698965042335
2005-08-25,1468.3012016779624
2005-08-26,1458.0318298186407
2005-08-29,1464.239540813718
2005-08-30,1467.851095764725
2005-08-31,1474.3630377205734
2005-09-01,1474.6743130566626
2005-09-02,1470.171552241278
2005-09-05,1476.9232363453975
2005-09-06,1491.283208475618
2005-09-07,1496.8102165084788
2005-09-08,1495.3460597204655
2005-09-09,1501.0066826193558
2005-09-12,1511.6106499972884
2005-09-13,1503.2007086046572
2005-09-14,1504.625977757842
2005-09-15,1512.2421372300716
2005-09-16,1523.7522842314922
2005-09-19,1528.903277164975
2005-09-20,1526.4890673426437
2005-09-21,1510.5055482136893
2005-09-22,1512.5027253791084
2005-09-23,1520.1023857819757
2005-09-26,1533.127653294874
2005-09-27,1533.8069801189322
2005-09-28,1541.5431971602322
2005-09-29,1545.4088719626511
2005-09-30,1543.895144621883
2005-10-03,1558.3566028003756
2005-10-04,1551.7320152124719
2005-10-05,1530.6243645453085
2005-10-06,1502.0764696433769
2005-10-07,1501.4372285014954
2005-10-10,1505.1904871167346
2005-10-11,1508.2927448116786
2005-10-12,1497.439438946213
2005-10-13,1491.185291182532
2005-10-14,1486.38759251598
2005-10-17,1491.8289165380434
2005-10-18,1489.1875727530569
2005-10-19,1476.6272112851336
2005-10-20,1473.9449356832313
2005-10-21,1469.6696276799194
2005-10-24,1490.395112892143
2005-10-25,1480.9155767946672
2005-10-26,1486.6275838925098
2005-10-27,1470.4500823559626
2005-10-28,1481.3029664788767
2005-10-31,1511.0281478142315
2005-11-01,1508.9492746944293
2005-11-02,1511.6374821126135
2005-11-03,1528.9985259753494
2005-11-04,1539.536682020695
2005-11-07,1544.5192090260964
2005-11-08,1546.8824175459931
2005-11-09,1551.229182112935
2005-11-10,1556.214692099994
2005-11-11,1569.6057309940222
2005-11-14,1569.0663596981155
2005-11-15,1564.8334601637687
2005-11-16,1560.1620177610941
2005-11-17,1565.088967236537
2005-11-18,1575.994093228687
2005-11-21,1579.3734993457003
2005-11-22,1583.8233117494312
2005-11-23,1587.6139293945917
2005-11-24,1589.1571661727685
2005-11-25,1595.125458698026
2005-11-28,1582.7669745028754
2005-11-29,1586.5247849837558
2005-11-30,1574.1038750333373
2005-12-01,1596.0900064415935
2005-12-02,1604.6924539050942
2005-12-05,1598.3481036037172
2005-12-06,1601.9732153708642
2005-12-07,1601.636889043925
2005-12-08,1591.3599553521694
2005-12-09,1592.0203903567035
2005-12-12,1584.4482162888282
2005-12-13,1593.8983225975844
2005-12-14,1589.5741333715685
2005-12-15,1592.3777180935765
2005-12-16,1594.7399776986608
2005-12-19,1593.6060315639377
2005-12-20,1603.0106966606968
2005-12-21,1614.5373983322088
2005-12-22,1612.2366882357724
2005-12-23,1612.4814974444623
2005-12-26,1612.4811994697654
2005-12-27,1609.6345132622223
2005-12-28,1604.7830304470874
2005-12-29,1614.232087429667
2005-12-30,1609.3217997213317
2006-01-02,1611.659138688941
2006-01-03,1616.709922173393
2006-01-04,1620.242381698008
2006-01-05,1618.3649209898686
2006-01-06,1626.03090816661
2006-01-09,1635.299612026713
2006-01-10,1629.8539919527705
2006-01-11,1635.937774446772
2006-01-12,1640.51190822486
2006-01-13,1634.4205629036067
2006-01-16,1632.9287064306443
2006-01-17,1625.5586479667545
2006-01-18,1611.3064058744303
2006-01-19,1618.6567539544476
2006-01-20,1605.6395336517762
2006-01-23,1591.8627431573404
2006-01-24,1591.1607632240946
2006-01-25,1604.469729151611
2006-01-26,1618.4515743595312
2006-01-27,1641.1586233064877
2006-01-30,1644.6594814675755
2006-01-31,1639.5257131646574
2006-02-01,1654.0730447193118
2006-02-02,1639.7105730068072
2006-02-03,1640.0044124762426
2006-02-06,1646.440738010146
2006-02-07,1640.1177842732611
2006-02-08,1640.5508712129233
2006-02-09,1653.8270283771194
2006-02-10,1657.1256469155157
2006-02-13,1658.526690222107
2006-02-14,1664.81868106655
2006-02-15,1666.9637708015844
2006-02-16,1676.33177609715
2006-02-17,1678.6633999554426
2006-02-20,1681.0599629943863
2006-02-21,1685.4269245115129
2006-02-22,1697.0033440519237
2006-02-23,1691.9428962399008
2006-02-24,1700.6473583419795
2006-02-27,1706.0466095491531
2006-02-28,1684.2569943381077
2006-03-01,1693.2548208243495
2006-03-02,1680.6322568319795
2006-03-03,1678.0264514302028
2006-03-06,1678.4237323079014
2006-03-07,1678.689276414869
2006-03-08,1671.0998104762593
2006-03-09,1674.604138348412
2006-03-10,1688.11592134625
2006-03-13,1694.8180273897506
2006-03-14,1695.8417421005634
2006-03-15,1700.7294020215502
2006-03-16,1695.2050041899654
2006-03-17,1693.6429445103956
2006-03-20,1693.6269804631552
2006-03-21,1695.3549501933878
2006-03-22,1702.3212771614224
2006-03-23,1706.3907295043455
2006-03-24,1709.4602366605548
2006-03-27,1700.187315667184
2006-03-28,1683.8621399974822
2006-03-29,1694.4351618833919
2006-03-30,1691.437150158182
2006-03-31,1685.996938498226
2006-04-03,1696.6521521374627
2006-04-04,1686.6097695359363
2006-04-05,1692.3551476714192
2006-04-06,1696.8440417922363
2006-04-07,1696.372127014025
2006-04-10,1701.7040849464365
2006-04-11,1686.417795998867
2006-04-12,1686.059733283772
2006-04-13,1690.4574218475173
2006-04-14,1691.0355711684215
2006-04-17,1677.0466357667806
2006-04-18,1690.4837641039621
2006-04-19,1699.7088559758058
2006-04-20,1704.6345119691432
2006-04-21,1710.6886111453666
2006-04-24,1703.2534247729068
2006-04-25,1698.944664793787
2006-04-26,1703.6865565574788
2006-04-27,1698.5980285316582
2006-04-28,1699.0525169255204
2006-05-01,1697.4258021657758
2006-05-02,1708.204652225637
2006-05-03,1704.382143237965
2006-05-04,1704.4326413778685
2006-05-05,1717.7829352623712
2006-05-08,1719.5954268475127
2006-05-09,1721.1183711696547
2006-05-10,1713.5977910505537
2006-05-11,1702.2425732132683
2006-05-12,1671.167835314361
2006-05-15,1659.3071635494985
2006-05-16,1660.656292948355
2006-05-17,1630.899127601378
2006-05-18,1618.1366887926392
2006-05-19,1626.0575299652005
2006-05-22,1590.2367341112176
2006-05-23,1605.8168179796116
2006-05-24,1598.2576521980027
2006-05-25,1614.2568147359575
2006-05-26,1640.0305570146675
2006-05-29,1638.181616836267
2006-05-30,1602.3782363859887
2006-05-31,1614.2373070660249
2006-06-01,1627.9628470653943
2006-06-02,1628.9594529082578
2006-06-05,1614.1620456687615
2006-06-06,1603.8961676160163
2006-06-07,1607.5683577140612
2006-06-08,1591.095934873982
2006-06-09,1605.068878755444
2006-06-12,1597.693481802851
2006-06-13,1568.1573442492845
2006-06-14,1565.500217753924
2006-06-15,1592.5566452262883
2006-06-16,1589.6876003321863
2006-06-19,1593.988088108126
2006-06-20,1595.6619717240455
2006-06-21,1594.3796976308747
2006-06-22,1601.9600490557002
2006-06-23,1602.8975685132843
2006-06-26,1601.4257220035543
2006-06-27,1591.3283966864233
2006-06-28,1600.9357571756436
2006-06-29,1627.3093047908412
2006-06-30,1626.9735078065034
2006-07-03,1637.3917330527588
2006-07-04,1641.2211816651718
2006-07-05,1631.4026774806669
2006-07-06,1640.6839243577547
2006-07-07,1636.4685027374617
2006-07-10,1646.7428879769468
2006-07-11,1638.839252364172
2006-07-12,1637.4820386290414
2006-07-13,1616.0649273590675
2006-07-14,1605.6179011455256
2006-07-17,1606.7268877981846
2006-07-18,1610.026535882702
2006-07-19,1635.6509945921832
2006-07-20,1633.6158473357127
2006-07-21,1622.5886150851672
2006-07-24,1650.0218011889524
2006-07-25,1655.9102709238216
2006-07-26,1661.8114804460465
