Date,AC FAR EAST ex JAPAN HIGH DIVIDEND YIELD
1999-08-04,1380.3423812566677
1999-08-05,1341.3855665060175
1999-08-06,1335.7732607568996
1999-08-09,1329.3397154378422
1999-08-10,1299.1012132623143
1999-08-11,1280.3941490423285
1999-08-12,1313.083322615209
1999-08-13,1316.356229479
1999-08-16,1345.2783014821941
1999-08-17,1339.7253718056977
1999-08-18,1360.4719667088495
1999-08-19,1387.42209637911
1999-08-20,1395.2661185866668
1999-08-23,1415.1572402672982
1999-08-24,1421.147245955638
1999-08-25,1422.558745081581
1999-08-26,1429.9935457735307
1999-08-27,1411.21364954413
1999-08-30,1444.4960474269635
1999-08-31,1410.4814316673112
1999-09-01,1407.698471393123
1999-09-02,1376.1350506616973
1999-09-03,1375.1971315558183
1999-09-06,1392.0448170639547
1999-09-07,1389.0833088697439
1999-09-08,1379.6013132076787
1999-09-09,1441.038252811458
1999-09-10,1459.558237763683
1999-09-13,1474.167878891908
1999-09-14,1469.654881140986
1999-09-15,1439.7743356458507
1999-09-16,1434.5856597913069
1999-09-17,1445.7408594715635
1999-09-20,1442.1555996831876
1999-09-21,1431.6188755701392
1999-09-22,1401.049348970267
1999-09-23,1415.6524593104884
1999-09-24,1392.267092162544
1999-09-27,1373.9310244840808
1999-09-28,1367.5835178618252
1999-09-29,1350.141016272385
1999-09-30,1334.6282633239966
1999-10-01,1333.9981774208486
1999-10-04,1343.1705089456716
1999-10-05,1349.8531837589796
1999-10-06,1356.8717322680639
1999-10-07,1358.8492973521722
1999-10-08,1373.8215891823686
1999-10-11,1355.6406497943149
1999-10-12,1328.9507687313817
1999-10-13,1307.3640697322064
1999-10-14,1309.7530401478045
1999-10-15,1283.2984358579793
1999-10-18,1282.2960486985905
1999-10-19,1270.5060812744737
1999-10-20,1294.2053486869813
1999-10-21,1291.1302168310046
1999-10-22,1338.4418651605072
1999-10-25,1353.9186676949694
1999-10-26,1347.3512036250565
1999-10-27,1355.8129735964867
1999-10-28,1357.7401795414403
1999-10-29,1384.3143221044427
1999-11-01,1386.00710402601
1999-11-02,1381.8253587995096
1999-11-03,1371.1941374770647
1999-11-04,1396.4151008635883
1999-11-05,1396.125877918876
1999-11-08,1403.405228861275
1999-11-09,1407.201195257648
1999-11-10,1422.8222129923872
1999-11-11,1427.0975527737273
1999-11-12,1444.2114791831366
1999-11-15,1444.634862142893
1999-11-16,1449.71225327774
1999-11-17,1439.8428108630249
1999-11-18,1450.4856162365688
1999-11-19,1478.7640268864047
1999-11-22,1504.5122383267367
1999-11-23,1503.6613914088448
1999-11-24,1512.658830757867
1999-11-25,1483.1807004363486
1999-11-26,1512.1110818821026
1999-11-29,1527.3785343762165
1999-11-30,1516.574369589138
1999-12-01,1525.7567409839612
1999-12-02,1554.6735396979414
1999-12-03,1584.6130522145327
1999-12-06,1558.2749715757318
1999-12-07,1538.7834186593198
1999-12-08,1537.976031643248
1999-12-09,1581.3559193658566
1999-12-10,1578.9418229221403
1999-12-13,1591.22812109585
1999-12-14,1587.7658818471687
1999-12-15,1551.1472486073365
1999-12-16,1510.134083549048
1999-12-17,1537.6844407710023
1999-12-20,1548.0846950839677
1999-12-21,1537.949965849385
1999-12-22,1527.4906440738937
1999-12-23,1527.154166940374
1999-12-24,1544.5509166122274
1999-12-27,1549.6410907661477
1999-12-28,1566.6046304788763
1999-12-29,1556.5942037849363
1999-12-30,1570.3713103208381
1999-12-31,1570.4694572494632
2000-01-03,1558.0327374179003
2000-01-04,1551.3091102550661
2000-01-05,1493.7276774063268
2000-01-06,1460.3680848183562
2000-01-07,1487.899163389216
2000-01-10,1509.257012825182
2000-01-11,1497.7799767103033
2000-01-12,1499.614899770848
2000-01-13,1512.7337286728623
2000-01-14,1537.073170651771
2000-01-17,1554.6457249456712
2000-01-18,1541.9815502729068
2000-01-19,1507.208599163212
2000-01-20,1515.141404383169
2000-01-21,1526.0437780725244
2000-01-24,1549.3429524930268
2000-01-25,1523.4669948231792
2000-01-26,1548.0069201856234
2000-01-27,1586.895252860895
2000-01-28,1621.5587692639288
2000-01-31,1595.787664274872
2000-02-01,1615.7585506421815
2000-02-02,1624.2046622800956
2000-02-03,1613.7496150737709
2000-02-04,1621.4224679567117
2000-02-07,1624.313108704896
2000-02-08,1583.147408521005
2000-02-09,1591.5012235702382
2000-02-10,1589.5223995113993
2000-02-11,1586.0092579890331
2000-02-14,1549.9475124550142
2000-02-15,1542.2716821817453
2000-02-16,1576.6986747672063
2000-02-17,1583.1863876738246
2000-02-18,1564.598768781931
2000-02-21,1548.1746538347825
2000-02-22,1485.1148961645451
2000-02-23,1498.858148951094
2000-02-24,1517.1083064122374
2000-02-25,1534.6912492287822
2000-02-28,1530.7494463428804
2000-02-29,1532.8931093357364
2000-03-01,1535.053705225397
2000-03-02,1529.700450924852
2000-03-03,1538.8826071097003
2000-03-06,1545.5367333571266
2000-03-07,1551.2952059556562
2000-03-08,1561.050765549027
2000-03-09,1542.0945101284165
2000-03-10,1549.7393071788997
2000-03-13,1484.292921135699
2000-03-14,1481.8539212779554
2000-03-15,1454.6652552629457
2000-03-16,1448.4045798479024
2000-03-17,1497.3216924800486
2000-03-20,1469.189607540011
2000-03-21,1468.550672400791
2000-03-22,1483.9686420010964
2000-03-23,1486.9663776344762
2000-03-24,1481.9484805691336
2000-03-27,1507.3792155914623
2000-03-28,1513.8793118609165
2000-03-29,1529.730592180366
2000-03-30,1529.200362940878
2000-03-31,1529.421734944278
2000-04-03,1505.3137281061563
2000-04-04,1507.1947503993983
2000-04-05,1506.9922742786205
2000-04-06,1517.5586567310286
2000-04-07,1506.888228823183
2000-04-10,1513.0538893902492
2000-04-11,1500.6408923756737
2000-04-12,1523.1247734472379
2000-04-13,1515.6080962309009
2000-04-14,1523.9365993216297
2000-04-17,1439.2265357211686
2000-04-18,1484.851376469359
2000-04-19,1496.328555024364
2000-04-20,1501.2473996054473
2000-04-21,1505.355982628767
2000-04-24,1493.0027733331956
2000-04-25,1518.9141830127633
2000-04-26,1494.5578631975193
2000-04-27,1509.1331114458144
2000-04-28,1512.7148314377823
2000-05-01,1516.6075468090096
2000-05-02,1499.7962556482612
2000-05-03,1525.8076496855945
2000-05-04,1535.3380654775124
2000-05-05,1546.491493021111
2000-05-08,1526.1903148321062
2000-05-09,1510.2638173693651
2000-05-10,1474.424386209929
2000-05-11,1481.3626467817658
2000-05-12,1519.8064292146937
2000-05-15,1491.7523827260889
2000-05-16,1521.0962133933108
2000-05-17,1541.609275102925
2000-05-18,1510.2669513424123
2000-05-19,1530.9534547603782
2000-05-22,1465.288630846639
2000-05-23,1462.9903276658251
2000-05-24,1453.4677130709936
2000-05-25,1455.5605657283845
2000-05-26,1415.578921607337
2000-05-29,1409.3050496554263
2000-05-30,1403.5889561045378
2000-05-31,1437.0399486680567
2000-06-01,1438.268086835508
2000-06-02,1441.9911900333082
2000-06-05,1488.6112332782156
2000-06-06,1463.241065078669
2000-06-07,1488.682913907035
2000-06-08,1481.063882515841
2000-06-09,1502.9020559098342
2000-06-12,1502.4756691030102
2000-06-13,1455.1953343320592
2000-06-14,1466.9426685438434
2000-06-15,1479.1674269556536
2000-06-16,1485.2103263465274
2000-06-19,1472.4807018501706
2000-06-20,1482.2021253854625
2000-06-21,1486.895079841601
2000-06-22,1489.2857617044858
2000-06-23,1494.6071310055024
2000-06-26,1499.1149529985207
2000-06-27,1493.1517454215716
2000-06-28,1484.3369208202419
2000-06-29,1448.8047850103594
2000-06-30,1456.9214723374162
2000-07-03,1480.7442783725974
2000-07-04,1471.9976335539363
2000-07-05,1490.2536945411914
2000-07-06,1505.4426421509731
2000-07-07,1536.8235548564019
2000-07-10,1566.1093061483023
2000-07-11,1574.4050420320298
2000-07-12,1581.4720295092782
2000-07-13,1584.062159994928
2000-07-14,1585.71054607159
2000-07-17,1603.3916164526647
2000-07-18,1577.0022532009643
2000-07-19,1617.483232763359
2000-07-20,1616.9894793999981
2000-07-21,1616.2932337012871
2000-07-24,1602.2240925890999
2000-07-25,1570.8430273637698
2000-07-26,1573.9053916978264
2000-07-27,1576.2190437506893
2000-07-28,1589.5063920779487
2000-07-31,1580.0365714843078
2000-08-01,1575.8453661934052
2000-08-02,1615.566394326403
2000-08-03,1628.518444424897
2000-08-04,1634.5450412206353
2000-08-07,1628.5463199425108
2000-08-08,1631.1678719101399
2000-08-09,1653.0247924588955
2000-08-10,1646.4652215837605
2000-08-11,1659.4529066109374
2000-08-14,1675.1197932222228
2000-08-15,1675.2028997400719
2000-08-16,1685.8198168576414
2000-08-17,1678.8024831376588
2000-08-18,1688.680762869442
2000-08-21,1701.0802781767838
2000-08-22,1722.1496282275396
2000-08-23,1720.4886115903073
2000-08-24,1694.056759035856
2000-08-25,1673.5596185216386
2000-08-28,1670.2057181157738
2000-08-29,1679.998676214987
2000-08-30,1662.328842915328
2000-08-31,1670.4805154547744
2000-09-01,1663.9875170142436
2000-09-04,1696.3914189424022
2000-09-05,1714.7659479329368
2000-09-06,1714.082397355832
2000-09-07,1711.4710362032076
2000-09-08,1722.6302288093914
2000-09-11,1721.373331167934
2000-09-12,1696.6658765611392
2000-09-13,1685.4531211242845
2000-09-14,1672.1980639436315
2000-09-15,1650.1512541180798
2000-09-18,1585.6511505338815
2000-09-19,1592.1212875059543
2000-09-20,1623.2692078559855
2000-09-21,1593.6208168551993
2000-09-22,1504.6777969294951
2000-09-25,1571.3990582992449
2000-09-26,1552.195809306548
2000-09-27,1565.8844735335142
2000-09-28,1563.3698406648377
2000-09-29,1590.975925133006
2000-10-02,1574.6806118845566
2000-10-03,1599.3875908557168
2000-10-04,1608.2026718176928
2000-10-05,1611.9520405835094
2000-10-06,1617.377477267137
2000-10-09,1580.3447165132634
2000-10-10,1569.7986848704045
2000-10-11,1532.0580192141947
2000-10-12,1543.7342171526018
2000-10-13,1535.3738583980619
2000-10-16,1568.8264548601926
2000-10-17,1540.355021922892
2000-10-18,1522.4428555510833
2000-10-19,1510.3630618548746
2000-10-20,1572.417868482189
2000-10-23,1582.3384858927602
2000-10-24,1585.2250217748222
2000-10-25,1608.8393263804614
2000-10-26,1607.893482130096
2000-10-27,1555.5098912709907
2000-10-30,1554.6040524840994
2000-10-31,1563.3880943059792
2000-11-01,1576.7002906548146
2000-11-02,1588.3521162206068
2000-11-03,1586.6287751646591
2000-11-06,1591.2625376369342
2000-11-07,1597.5668378222113
2000-11-08,1606.1466820989726
2000-11-09,1602.00205627525
2000-11-10,1582.051554897314
2000-11-13,1539.463155305713
2000-11-14,1575.0965754498973
2000-11-15,1564.2397290628285
2000-11-16,1560.7219106194598
2000-11-17,1550.7818144142834
2000-11-20,1546.3043403407228
2000-11-21,1550.0441738529241
2000-11-22,1537.0961213278333
2000-11-23,1539.405230272977
2000-11-24,1569.347508821937
2000-11-27,1571.863388113838
2000-11-28,1549.8587791726115
2000-11-29,1510.7985912688687
2000-11-30,1467.5493710170401
2000-12-01,1489.4348791303294
2000-12-04,1456.8287209156208
2000-12-05,1478.296094716219
2000-12-06,1512.8579369407973
2000-12-07,1508.4953323283537
2000-12-08,1531.178305748013
2000-12-11,1574.2386665615857
2000-12-12,1562.1893718444962
2000-12-13,1577.4265147773347
2000-12-14,1546.8857070021286
2000-12-15,1500.6883804701379
2000-12-18,1506.2093211899155
2000-12-19,1528.598246895756
2000-12-20,1497.448313353577
2000-12-21,1481.1675949782018
2000-12-22,1465.1188320916754
2000-12-25,1465.1322102720972
2000-12-26,1448.9032765060165
2000-12-27,1444.2794048194273
2000-12-28,1465.8862434834357
2000-12-29,1454.3125026853518
2001-01-01,1457.8299627359613
2001-01-02,1444.3940997431005
2001-01-03,1425.0174464625554
2001-01-04,1483.7970961992419
2001-01-05,1509.6457206088448
2001-01-08,1512.5379452742732
2001-01-09,1535.160767949293
2001-01-10,1519.0990114250735
2001-01-11,1477.5365104810226
2001-01-12,1494.2719211713934
2001-01-15,1502.1517906782722
2001-01-16,1513.3172099968408
2001-01-17,1532.1112106210078
2001-01-18,1532.7223532043918
2001-01-19,1579.318254143545
2001-01-22,1596.3684748882536
2001-01-23,1579.7167845671959
2001-01-24,1607.4453905529845
2001-01-25,1612.1837942206405
2001-01-26,1598.5973716748265
2001-01-29,1598.459732539153
2001-01-30,1580.5122664028272
2001-01-31,1604.5513421011678
2001-02-01,1589.7581081625176
2001-02-02,1601.7508250246306
2001-02-05,1556.1813235005848
2001-02-06,1577.1205020012355
2001-02-07,1571.8656145249336
2001-02-08,1594.676332804319
2001-02-09,1590.4965661045019
2001-02-12,1582.2712471424702
2001-02-13,1618.8708740672362
2001-02-14,1626.8540257546988
2001-02-15,1653.1830454497688
2001-02-16,1621.3348154210464
2001-02-19,1610.8995217036509
2001-02-20,1655.841105752839
2001-02-21,1644.0897049079292
2001-02-22,1638.2472937877083
2001-02-23,1649.183729327865
2001-02-26,1662.393553982165
2001-02-27,1628.5953063738903
2001-02-28,1618.3229051826195
2001-03-01,1563.702791598954
2001-03-02,1549.6078793873562
2001-03-05,1576.0907163956394
2001-03-06,1587.2068047258147
2001-03-07,1576.7714447842588
2001-03-08,1570.5464311594424
2001-03-09,1558.1314033542114
2001-03-12,1509.816054832741
2001-03-13,1494.1560667559318
2001-03-14,1503.9268328143357
2001-03-15,1528.28719361167
2001-03-16,1539.7604559673664
2001-03-19,1539.4514894196516
2001-03-20,1509.3418008943797
2001-03-21,1502.7917531517407
2001-03-22,1493.113557506564
2001-03-23,1498.403810141483
2001-03-26,1522.656634413031
2001-03-27,1503.9752017056144
2001-03-28,1521.8826304315046
2001-03-29,1519.3864620653617
2001-03-30,1516.425759505187
2001-04-02,1496.6982736920845
2001-04-03,1480.8415791785085
2001-04-04,1417.3241639501289
2001-04-05,1426.4062920738284
2001-04-06,1435.2544855053925
2001-04-09,1405.5434506166682
2001-04-10,1423.3705259437847
2001-04-11,1459.0801758339035
2001-04-12,1454.7136208561783
2001-04-13,1455.3470438342335
2001-04-16,1462.3529356026395
2001-04-17,1452.4137471236077
2001-04-18,1493.6213586763524
2001-04-19,1500.5714558753411
2001-04-20,1471.9441573563913
2001-04-23,1477.9427927265624
2001-04-24,1480.2699755498243
2001-04-25,1473.2909463977644
2001-04-26,1462.8033130197805
2001-04-27,1473.9545032029089
2001-04-30,1493.3886108974839
2001-05-01,1486.6743681571288
2001-05-02,1497.7840632307918
2001-05-03,1499.3704706756462
2001-05-04,1483.2087459085217
2001-05-07,1504.9998601644456
2001-05-08,1504.6286945602146
2001-05-09,1509.8796406450363
2001-05-10,1514.8769478942909
2001-05-11,1545.8622790210688
2001-05-14,1524.308416184529
2001-05-15,1519.462623440245
2001-05-16,1509.1947012801609
2001-05-17,1543.029668230338
2001-05-18,1542.1204316229305
2001-05-21,1560.9818666645142
2001-05-22,1584.1052501232873
2001-05-23,1613.5948864810123
2001-05-24,1614.2744029537976
2001-05-25,1606.454696580123
2001-05-28,1593.9901486432252
2001-05-29,1605.3116186587995
2001-05-30,1591.0836670449366
2001-05-31,1589.847255975471
2001-06-01,1586.6304623938481
2001-06-04,1595.808419545392
2001-06-05,1608.2971007243486
2001-06-06,1615.614662739945
2001-06-07,1608.9723539446422
2001-06-08,1629.2157813520284
2001-06-11,1629.1815188887922
2001-06-12,1606.4666729069013
2001-06-13,1591.0064857117404
2001-06-14,1553.9064976341144
2001-06-15,1540.033081951207
2001-06-18,1532.8879956257301
2001-06-19,1550.885609269862
2001-06-20,1548.798690267044
2001-06-21,1552.7500652344938
2001-06-22,1543.7363579213793
2001-06-25,1534.693863177257
2001-06-26,1525.5507601042177
2001-06-27,1535.9968080610865
2001-06-28,1537.8292999079283
2001-06-29,1567.9897060833796
2001-07-02,1557.828111808925
2001-07-03,1562.1289831861995
2001-07-04,1566.7189594085894
2001-07-05,1579.9827060847904
2001-07-06,1562.794284887082
2001-07-09,1531.277971108134
2001-07-10,1527.803592999105
2001-07-11,1507.2707711092282
2001-07-12,1534.99841883902
2001-07-13,1520.4077602042382
2001-07-16,1501.0330033227524
2001-07-17,1497.3814233674404
2001-07-18,1453.6472511669324
2001-07-19,1448.4839334246328
2001-07-20,1444.3737953173152
2001-07-23,1441.5790041895677
2001-07-24,1419.403905532856
2001-07-25,1418.1935090540096
2001-07-26,1425.1168566660017
2001-07-27,1440.0449774322958
2001-07-30,1430.3361068097934
2001-07-31,1446.8982940283124
2001-08-01,1452.6659192184118
2001-08-02,1453.1893088386976
2001-08-03,1442.1209043571766
2001-08-06,1439.4253797607462
2001-08-07,1433.8070841348654
2001-08-08,1434.8917983472402
2001-08-09,1395.6835002997368
2001-08-10,1401.5055189833488
2001-08-13,1404.071996273577
2001-08-14,1425.3906206244442
2001-08-15,1409.1519727262666
2001-08-16,1414.5030322243624
2001-08-17,1413.8087362901151
2001-08-20,1412.4621288443325
2001-08-21,1419.8364198494924
2001-08-22,1408.701502489984
2001-08-23,1416.5779642940122
2001-08-24,1407.0202585344962
2001-08-27,1427.5340046372398
2001-08-28,1415.990417836621
2001-08-29,1420.5297136388058
2001-08-30,1426.7431059526461
2001-08-31,1417.9305191595001
2001-09-03,1415.4972594008989
2001-09-04,1445.7359632266114
2001-09-05,1437.0610650529964
2001-09-06,1411.7363276799847
2001-09-07,1376.5170643617444
2001-09-10,1377.3723198667483
2001-09-11,1359.4968239599978
2001-09-12,1283.5940916412708
2001-09-13,1283.2393018385726
2001-09-14,1241.4452150054224
2001-09-17,1200.100685230237
2001-09-18,1190.0993452386929
2001-09-19,1198.7994708100296
2001-09-20,1187.4072230208
2001-09-21,1165.2362503384772
2001-09-24,1175.5912426809177
2001-09-25,1160.8414578903046
2001-09-26,1169.3422837808168
2001-09-27,1188.4773952919036
2001-09-28,1224.4614943982126
2001-10-01,1216.2125371150166
2001-10-02,1209.3951575640504
2001-10-03,1213.6197342662551
2001-10-04,1256.0620430292088
2001-10-05,1250.6784458380102
2001-10-08,1230.1640872645194
2001-10-09,1257.5787982267557
2001-10-10,1262.0788107190588
2001-10-11,1288.5721761370244
2001-10-12,1261.9084469976021
2001-10-15,1254.3524353380533
2001-10-16,1262.9158902108773
2001-10-17,1276.7352025949483
2001-10-18,1258.3424242079134
2001-10-19,1266.1282642258484
2001-10-22,1274.0593738132102
2001-10-23,1295.6552478705012
2001-10-24,1297.3502824698958
2001-10-25,1293.5618863516115
2001-10-26,1315.5108311839099
2001-10-29,1279.7650872816132
2001-10-30,1260.8822934968482
2001-10-31,1275.0709881954756
2001-11-01,1265.8116938163582
2001-11-02,1269.349282990178
2001-11-05,1302.4927017822781
2001-11-06,1295.44486183354
2001-11-07,1286.8334088493552
2001-11-08,1320.4004998917674
2001-11-09,1343.6051698011318
2001-11-12,1350.1530507333669
2001-11-13,1369.3262092307489
2001-11-14,1391.4103779943396
2001-11-15,1417.9311801493561
2001-11-16,1412.5230060847562
2001-11-19,1433.627015755601
2001-11-20,1433.349506154589
2001-11-21,1457.6091124481582
2001-11-22,1456.128115104776
2001-11-23,1476.4573901664523
2001-11-26,1497.8677022127983
2001-11-27,1469.7952282360295
2001-11-28,1425.248139970034
2001-11-29,1438.8908963771241
2001-11-30,1438.7258145846013
2001-12-03,1459.7568408151626
2001-12-04,1476.298722700166
2001-12-05,1518.9296845510778
2001-12-06,1517.7271787248599
2001-12-07,1548.2864413630361
2001-12-10,1545.700043201996
2001-12-11,1528.7712602493398
2001-12-12,1537.2023373232296
2001-12-13,1517.2294424269885
2001-12-14,1504.7366350059463
2001-12-17,1490.4616175621345
2001-12-18,1487.5106758658615
2001-12-19,1493.6643114739093
2001-12-20,1509.6221858421845
2001-12-21,1482.3912653278262
2001-12-24,1501.6352122963326
2001-12-25,1510.3066232102371
2001-12-26,1512.9882765705527
2001-12-27,1515.0920467424005
2001-12-28,1535.3672794931551
2001-12-31,1531.8537167785987
2002-01-01,1531.8537167785987
2002-01-02,1521.5179343413088
2002-01-03,1537.0015203979815
2002-01-04,1571.8664211234798
2002-01-07,1604.386531762898
2002-01-08,1594.9298826554066
2002-01-09,1596.1307818747225
2002-01-10,1576.455131538858
2002-01-11,1570.721007309467
2002-01-14,1572.1589406212975
2002-01-15,1553.7615758429902
2002-01-16,1563.62160064943
2002-01-17,1571.402109964757
2002-01-18,1563.6526761683365
2002-01-21,1585.7344088386026
2002-01-22,1575.2238336975806
2002-01-23,1578.6789625509311
2002-01-24,1600.0267860187541
2002-01-25,1653.1247845070604
2002-01-28,1673.7316591186957
2002-01-29,1669.276583805303
2002-01-30,1642.9514009629013
2002-01-31,1661.4854200171264
2002-02-01,1647.1323460280946
2002-02-04,1639.928431109434
2002-02-05,1631.5093136294254
2002-02-06,1641.1147403367934
2002-02-07,1626.194723103249
2002-02-08,1631.0532016104967
2002-02-11,1641.7694847434113
2002-02-12,1644.4661154820042
2002-02-13,1651.6639487666894
2002-02-14,1682.88369624633
2002-02-15,1689.4345663066906
2002-02-18,1704.2199004628637
2002-02-19,1679.9981818061983
2002-02-20,1673.6112490255923
2002-02-21,1680.7166362180762
2002-02-22,1655.198231080146
2002-02-25,1646.2315439143779
2002-02-26,1653.7834375825394
2002-02-27,1692.6407858568812
2002-02-28,1682.0771912535172
2002-03-01,1680.120415944826
2002-03-04,1706.1874508904455
2002-03-05,1730.9581507949429
2002-03-06,1728.7066132113212
2002-03-07,1718.4422416466882
2002-03-08,1730.5418142180692
2002-03-11,1741.8131424396781
2002-03-12,1764.743520755839
2002-03-13,1759.9343723787063
2002-03-14,1750.8596613879558
2002-03-15,1749.5320461074948
2002-03-18,1760.3300819115946
2002-03-19,1757.055831099945
2002-03-20,1749.3711142847048
2002-03-21,1739.1120069584254
2002-03-22,1753.9575139517085
2002-03-25,1759.548235449198
2002-03-26,1761.5163201039866
2002-03-27,1796.0921514373854
2002-03-28,1802.0697955926266
2002-03-29,1795.855445104161
2002-04-01,1770.4443372228104
2002-04-02,1771.3688497272835
2002-04-03,1786.9942200501066
2002-04-04,1790.4583947549424
2002-04-05,1800.2387267231054
2002-04-08,1803.404313249201
2002-04-09,1783.7276554287566
2002-04-10,1755.0693281815081
2002-04-11,1760.4083788788296
2002-04-12,1782.0781452377394
2002-04-15,1803.5927087274224
2002-04-16,1809.5090159220806
2002-04-17,1846.1049114886036
2002-04-18,1852.9637548787318
2002-04-19,1869.2460935483148
2002-04-22,1896.9438468846822
2002-04-23,1903.1034181260356
2002-04-24,1900.8025852196424
2002-04-25,1857.5559955946392
2002-04-26,1867.0202894677925
2002-04-29,1842.7727474721441
2002-04-30,1845.506977369722
2002-05-01,1835.6785882484044
2002-05-02,1877.9056981917831
2002-05-03,1868.5804568207886
2002-05-06,1827.2005850893486
2002-05-07,1836.5732015704477
2002-05-08,1849.8382674156346
2002-05-09,1853.972953107034
2002-05-10,1834.2012431458052
2002-05-13,1835.7278726581903
2002-05-14,1857.2822514381394
2002-05-15,1878.1958911191123
2002-05-16,1875.3876314449558
2002-05-17,1868.2672588090418
2002-05-20,1855.3822973427316
