Date,AC ASEAN HIGH DIVIDEND YIELD
1999-08-03,1520.8085518564067
1999-08-04,1507.679289275411
1999-08-05,1466.887647906242
1999-08-06,1459.992254660188
1999-08-09,1448.4849438816236
1999-08-10,1423.7688472729862
1999-08-11,1387.7731696546741
1999-08-12,1395.1370989801362
1999-08-13,1387.4979685471708
1999-08-16,1407.4010102672744
1999-08-17,1392.0879659076181
1999-08-18,1417.079472007361
1999-08-19,1427.7474613119255
1999-08-20,1436.4358360968536
1999-08-23,1467.855590383604
1999-08-24,1470.7862154410934
1999-08-25,1498.6981319872632
1999-08-26,1500.625222241052
1999-08-27,1484.5876088899056
1999-08-30,1458.9542038876195
1999-08-31,1437.5650645496532
1999-09-01,1428.6178211661424
1999-09-02,1409.1914943552463
1999-09-03,1401.2810856822903
1999-09-06,1388.7785482080037
1999-09-07,1361.5675610674107
1999-09-08,1333.8043001904925
1999-09-09,1351.4075652466977
1999-09-10,1389.9684342447454
1999-09-13,1416.5598426028205
1999-09-14,1401.4243781480795
1999-09-15,1407.2783017077513
1999-09-16,1384.7732074008775
1999-09-17,1392.2658551732177
1999-09-20,1383.5041557066966
1999-09-21,1369.0712845162939
1999-09-22,1338.7852263279708
1999-09-23,1328.9201522602766
1999-09-24,1333.101387840049
1999-09-27,1320.995647418191
1999-09-28,1319.7054636086773
1999-09-29,1306.7561018311385
1999-09-30,1334.8527604799963
1999-10-01,1363.2933819260866
1999-10-04,1367.8181948947843
1999-10-05,1404.676434945137
1999-10-06,1408.2127445348679
1999-10-07,1407.0889699897866
1999-10-08,1402.7829390516633
1999-10-11,1416.2769230169445
1999-10-12,1398.0514026227795
1999-10-13,1370.4525710826422
1999-10-14,1362.2309943761375
1999-10-15,1341.490840675839
1999-10-18,1330.4044264651013
1999-10-19,1337.1332712070157
1999-10-20,1355.6460462302296
1999-10-21,1378.4418370109702
1999-10-22,1387.3463265086605
1999-10-25,1378.2371427430114
1999-10-26,1394.5944688322716
1999-10-27,1404.3872431353723
1999-10-28,1405.3586341533585
1999-10-29,1445.591093339924
1999-11-01,1466.2847354339794
1999-11-02,1463.999804871707
1999-11-03,1466.3873129582687
1999-11-04,1490.5437429204585
1999-11-05,1484.0371895332148
1999-11-08,1486.542163545997
1999-11-09,1488.2229903999141
1999-11-10,1484.120479406156
1999-11-11,1493.3878910898961
1999-11-12,1510.6541600806604
1999-11-15,1533.8767269856583
1999-11-16,1529.4169703880461
1999-11-17,1506.8240254683196
1999-11-18,1506.6342111429692
1999-11-19,1501.4432467468935
1999-11-22,1478.7136152247203
1999-11-23,1475.7165527414927
1999-11-24,1480.523528388904
1999-11-25,1476.40233623425
1999-11-26,1501.0063623993476
1999-11-29,1498.0543543565925
1999-11-30,1511.2615286960925
1999-12-01,1511.5978223825703
1999-12-02,1533.7043621678476
1999-12-03,1531.1676640177097
1999-12-06,1530.4867642953113
1999-12-07,1554.9019632039444
1999-12-08,1566.7666501321557
1999-12-09,1577.7685927181158
1999-12-10,1588.5299831086697
1999-12-13,1588.3632834822317
1999-12-14,1621.2774331165087
1999-12-15,1634.0822938576518
1999-12-16,1600.1970835243992
1999-12-17,1631.6415783582693
1999-12-20,1650.6245578592202
1999-12-21,1642.65151500664
1999-12-22,1651.5634080654547
1999-12-23,1659.586630041889
1999-12-24,1667.2474074796246
1999-12-27,1674.150676417141
1999-12-28,1672.163762880774
1999-12-29,1684.923848571763
1999-12-30,1695.3404950658264
1999-12-31,1695.3404950658264
2000-01-03,1706.6794406803333
2000-01-04,1703.8462796264364
2000-01-05,1618.9592728823154
2000-01-06,1591.174246864944
2000-01-07,1615.4006638229666
2000-01-10,1627.3537887733446
2000-01-11,1625.8800580491472
2000-01-12,1618.583173660626
2000-01-13,1607.3686893923552
2000-01-14,1658.3162879560527
2000-01-17,1664.6271266077074
2000-01-18,1652.1726252136616
2000-01-19,1601.0883510868232
2000-01-20,1627.1325634009304
2000-01-21,1611.7307552360878
2000-01-24,1602.8375598223815
2000-01-25,1574.093082053291
2000-01-26,1561.7667783186823
2000-01-27,1599.5541290936503
2000-01-28,1578.4759301190861
2000-01-31,1570.066375922735
2000-02-01,1569.9262950876798
2000-02-02,1551.1708299500574
2000-02-03,1532.2026287816152
2000-02-04,1577.9632377415649
2000-02-07,1592.542534931887
2000-02-08,1592.2469867366758
2000-02-09,1598.3131204168453
2000-02-10,1602.2679523232262
2000-02-11,1596.2009360679815
2000-02-14,1605.395670361094
2000-02-15,1573.122764530977
2000-02-16,1538.8414313937185
2000-02-17,1521.23478962683
2000-02-18,1517.9652016368052
2000-02-21,1481.9569684152789
2000-02-22,1425.8794614119215
2000-02-23,1420.37003063735
2000-02-24,1424.1711538905856
2000-02-25,1475.7617890641222
2000-02-28,1483.4858349411295
2000-02-29,1490.3156571010818
2000-03-01,1469.2289743929011
2000-03-02,1471.2683603634885
2000-03-03,1490.9291558102746
2000-03-06,1523.3355715766968
2000-03-07,1531.3368774592013
2000-03-08,1537.757767618476
2000-03-09,1549.1291526823077
2000-03-10,1574.2091521285668
2000-03-13,1550.9797526742516
2000-03-14,1553.0346607672711
2000-03-15,1517.1531450554007
2000-03-16,1515.14727067636
2000-03-17,1544.6890726385811
2000-03-20,1538.7781530592706
2000-03-21,1540.21533584111
2000-03-22,1567.4487772462026
2000-03-23,1565.135870782147
2000-03-24,1573.648986767506
2000-03-27,1605.520807656431
2000-03-28,1602.907817636959
2000-03-29,1613.1849939423562
2000-03-30,1554.1002790167909
2000-03-31,1544.6153758376058
2000-04-03,1492.5420468779303
2000-04-04,1466.7304695606563
2000-04-05,1454.574185427294
2000-04-06,1489.506222379984
2000-04-07,1540.7420024693702
2000-04-10,1551.7264371032184
2000-04-11,1530.3450551141354
2000-04-12,1536.9622697642683
2000-04-13,1540.5013105650019
2000-04-14,1536.7437019386045
2000-04-17,1419.8559519507485
2000-04-18,1440.7447160677305
2000-04-19,1465.9420941796532
2000-04-20,1462.0253026126734
2000-04-21,1466.3467816468853
2000-04-24,1465.0033633538465
2000-04-25,1477.7050934201347
2000-04-26,1504.9806506548653
2000-04-27,1525.9715727780215
2000-04-28,1541.3464248569385
2000-05-01,1542.46525063119
2000-05-02,1540.522075406246
2000-05-03,1542.2719662135933
2000-05-04,1535.249538771305
2000-05-05,1542.8268292400926
2000-05-08,1522.248497000787
2000-05-09,1491.9972175481462
2000-05-10,1463.0829891495046
2000-05-11,1429.4562275384349
2000-05-12,1441.8343387879124
2000-05-15,1396.8187270482947
2000-05-16,1412.4592925079253
2000-05-17,1453.852579293133
2000-05-18,1441.7613627305145
2000-05-19,1445.9229839788125
2000-05-22,1365.194661635323
2000-05-23,1348.4036927756454
2000-05-24,1334.077423082029
2000-05-25,1342.1144067967773
2000-05-26,1313.8758703246733
2000-05-29,1303.1274771330695
2000-05-30,1278.8593757559593
2000-05-31,1290.3838465990793
2000-06-01,1294.0093762278539
2000-06-02,1288.8116623247997
2000-06-05,1304.6827429601146
2000-06-06,1272.4083382538163
2000-06-07,1266.7103107785454
2000-06-08,1287.6184735351621
2000-06-09,1299.5584182586435
2000-06-12,1298.7102246966444
2000-06-13,1284.185651431457
2000-06-14,1299.2501150523112
2000-06-15,1310.0425095070268
2000-06-16,1289.7462418336252
2000-06-19,1272.1228257505165
2000-06-20,1277.6683201210756
2000-06-21,1304.61143718604
2000-06-22,1309.21980943678
2000-06-23,1311.9480029033336
2000-06-26,1300.6682246198657
2000-06-27,1293.7922215097767
2000-06-28,1300.8718417369266
2000-06-29,1294.9250292563127
2000-06-30,1289.242083253515
2000-07-03,1262.5330986697459
2000-07-04,1263.9150454597952
2000-07-05,1256.513760426775
2000-07-06,1266.020722288829
2000-07-07,1291.3832495895335
2000-07-10,1297.6922999862263
2000-07-11,1298.7323721166317
2000-07-12,1303.4612809683372
2000-07-13,1313.5815896747333
2000-07-14,1304.6537926181288
2000-07-17,1313.8190580270482
2000-07-18,1320.8437103750302
2000-07-19,1346.1060240407417
2000-07-20,1342.2232881823927
2000-07-21,1324.7685991536698
2000-07-24,1311.9262005691426
2000-07-25,1293.050412041241
2000-07-26,1288.7431478702513
2000-07-27,1299.185898857842
2000-07-28,1310.1737508320773
2000-07-31,1311.0833033796248
2000-08-01,1319.1859199105138
2000-08-02,1348.3640520257372
2000-08-03,1367.4167714695334
2000-08-04,1360.826082559384
2000-08-07,1353.3582018492077
2000-08-08,1368.680830126574
2000-08-09,1371.821225181777
2000-08-10,1367.4266579934074
2000-08-11,1391.641303000644
2000-08-14,1398.9035815802567
2000-08-15,1385.869335039502
2000-08-16,1400.9444971998564
2000-08-17,1396.511501544253
2000-08-18,1405.7967660669615
2000-08-21,1415.626933810799
2000-08-22,1429.6396573013574
2000-08-23,1426.4327585754522
2000-08-24,1400.34231046574
2000-08-25,1397.2062730140544
2000-08-28,1396.0178625579947
2000-08-29,1392.0004969483066
2000-08-30,1404.806978847779
2000-08-31,1405.480319868964
2000-09-01,1383.7357686952294
2000-09-04,1389.196328933714
2000-09-05,1409.3902546007228
2000-09-06,1416.3001732170096
2000-09-07,1424.9419326831055
2000-09-08,1420.6941672971047
2000-09-11,1411.8170327747234
2000-09-12,1396.8392446104733
2000-09-13,1377.6378242762746
2000-09-14,1389.0244113946
2000-09-15,1376.7842437689867
2000-09-18,1359.5528735186122
2000-09-19,1368.1851678702546
2000-09-20,1372.2885970130785
2000-09-21,1355.136773993408
2000-09-22,1297.9582369475283
2000-09-25,1327.8388626438991
2000-09-26,1321.3360097820969
2000-09-27,1315.062792075009
2000-09-28,1314.151060172681
2000-09-29,1327.2572340078186
2000-10-02,1313.9105515672325
2000-10-03,1320.39824263317
2000-10-04,1320.011792655643
2000-10-05,1335.436174391747
2000-10-06,1334.4307299434931
2000-10-09,1311.499743759245
2000-10-10,1311.7346169526118
2000-10-11,1291.8299933262347
2000-10-12,1318.2258445872267
2000-10-13,1341.7961121271762
2000-10-16,1356.0262266623154
2000-10-17,1350.481789016593
2000-10-18,1366.915945226563
2000-10-19,1401.9188895745476
2000-10-20,1411.2273862373634
2000-10-23,1409.2405664523328
2000-10-24,1418.594686235518
2000-10-25,1442.267805333145
2000-10-26,1436.1977617846953
2000-10-27,1402.4591978917356
2000-10-30,1385.7076148986264
2000-10-31,1379.0515196233098
2000-11-01,1373.7434367672913
2000-11-02,1362.5582794900286
2000-11-03,1379.9791893764896
2000-11-06,1412.611342592906
2000-11-07,1403.4453939906796
2000-11-08,1406.6281681648502
2000-11-09,1392.0449308401144
2000-11-10,1389.8894471027027
2000-11-13,1372.770662825186
2000-11-14,1392.9856660561222
2000-11-15,1379.9274254658844
2000-11-16,1387.2393724392641
2000-11-17,1377.222155812862
2000-11-20,1384.9988345415575
2000-11-21,1385.3665214348816
2000-11-22,1387.223895522418
2000-11-23,1389.243960530953
2000-11-24,1412.134284892771
2000-11-27,1397.7710192781778
2000-11-28,1385.8212940154224
2000-11-29,1377.3022424370256
2000-11-30,1360.1851631081972
2000-12-01,1352.6150338295936
2000-12-04,1332.859639578294
2000-12-05,1343.4108535664686
2000-12-06,1360.3242811565103
2000-12-07,1356.5235682570262
2000-12-08,1349.8666771121027
2000-12-11,1367.4312653941106
2000-12-12,1348.9903011454653
2000-12-13,1357.9217478794853
2000-12-14,1327.5635904414955
2000-12-15,1310.693685743014
2000-12-18,1308.5888475590707
2000-12-19,1328.7755092201417
2000-12-20,1301.572313425182
2000-12-21,1283.0639999715834
2000-12-22,1271.9117781232037
2000-12-25,1272.1674551687572
2000-12-26,1251.5662441165925
2000-12-27,1248.006504731677
2000-12-28,1250.1197853336985
2000-12-29,1234.9705816240696
2001-01-01,1234.9705816240696
2001-01-02,1206.1594289393079
2001-01-03,1189.7854900180168
2001-01-04,1205.9596264625059
2001-01-05,1219.2432977279725
2001-01-08,1221.3548336548579
2001-01-09,1233.5331587611668
2001-01-10,1238.800257140742
2001-01-11,1215.3008731673124
2001-01-12,1225.2092041804158
2001-01-15,1238.1243569554317
2001-01-16,1234.129651752471
2001-01-17,1236.2073659528448
2001-01-18,1217.8233608550097
2001-01-19,1253.0323738427983
2001-01-22,1283.5555205954709
2001-01-23,1274.9949937745482
2001-01-24,1297.1902444992263
2001-01-25,1302.8693886601993
2001-01-26,1295.687825882635
2001-01-29,1300.9042349842418
2001-01-30,1298.6094096378797
2001-01-31,1314.486306815368
2001-02-01,1304.9284387314772
2001-02-02,1337.1059678523657
2001-02-05,1331.1883061162519
2001-02-06,1341.4181822222024
2001-02-07,1331.2296549334465
2001-02-08,1344.8467357793677
2001-02-09,1330.15855216807
2001-02-12,1327.669825256569
2001-02-13,1338.8833324823568
2001-02-14,1332.294603954343
2001-02-15,1370.9532385451403
2001-02-16,1348.2589771173311
2001-02-19,1332.5031024936334
2001-02-20,1358.3976874661166
2001-02-21,1356.7906928180976
2001-02-22,1361.5839137229646
2001-02-23,1365.869790128507
2001-02-26,1361.1748774446212
2001-02-27,1345.587409231396
2001-02-28,1340.8888143695171
2001-03-01,1313.1956159864728
2001-03-02,1309.1342726695598
2001-03-05,1314.0410193700186
2001-03-06,1314.2163287601093
2001-03-07,1318.566605001856
2001-03-08,1309.8516391772002
2001-03-09,1292.8912488282053
2001-03-12,1270.5151784389825
2001-03-13,1265.0542607128323
2001-03-14,1271.3872640327336
2001-03-15,1274.5752974493855
2001-03-16,1270.790557194963
2001-03-19,1251.6045777957509
2001-03-20,1240.4887622307745
2001-03-21,1251.8930795579947
2001-03-22,1261.9098838564967
2001-03-23,1257.2920800559289
2001-03-26,1253.3517171835906
2001-03-27,1243.183076286968
2001-03-28,1256.3033477863657
2001-03-29,1258.6895168455683
2001-03-30,1256.7267598505518
2001-04-02,1246.6308550693086
2001-04-03,1233.6204059113609
2001-04-04,1189.628283126221
2001-04-05,1195.6635627037122
2001-04-06,1196.0193695659152
2001-04-09,1169.052573115622
2001-04-10,1203.1999509437912
2001-04-11,1222.9180334471855
2001-04-12,1213.0012979776589
2001-04-13,1221.3468537104266
2001-04-16,1223.7973621372798
2001-04-17,1212.5742007305012
2001-04-18,1228.5165289145918
2001-04-19,1213.4276332944767
2001-04-20,1189.2662384116875
2001-04-23,1195.7903808013373
2001-04-24,1201.5975272032142
2001-04-25,1194.5703230509837
2001-04-26,1189.6689926539964
2001-04-27,1210.3662709448602
2001-04-30,1228.8794287950343
2001-05-01,1228.3191640675755
2001-05-02,1246.826861196494
2001-05-03,1240.5649051407129
2001-05-04,1230.890504332946
2001-05-07,1235.5573931137644
2001-05-08,1235.4117967015263
2001-05-09,1239.091743930706
2001-05-10,1245.011713512975
2001-05-11,1257.920201611121
2001-05-14,1251.716176032432
2001-05-15,1251.668064134446
2001-05-16,1241.2118430852713
2001-05-17,1252.619411554011
2001-05-18,1252.2471416078215
2001-05-21,1258.7794863603453
2001-05-22,1275.3839531589588
2001-05-23,1298.3272352588383
2001-05-24,1304.691093596679
2001-05-25,1307.8033365147255
2001-05-28,1305.0078919279165
2001-05-29,1327.0348371925809
2001-05-30,1321.0336349690674
2001-05-31,1338.684594994065
2001-06-01,1334.6212231378202
2001-06-04,1336.9654816732834
2001-06-05,1337.8093335847052
2001-06-06,1332.1744992936876
2001-06-07,1334.4682218891433
2001-06-08,1350.6131233271499
2001-06-11,1357.9414949540844
2001-06-12,1347.1297176521675
2001-06-13,1359.6169799090467
2001-06-14,1341.7734561465181
2001-06-15,1342.01339350075
2001-06-18,1341.6477099458386
2001-06-19,1348.4971725554433
2001-06-20,1346.7794767470348
2001-06-21,1359.0370076130484
2001-06-22,1367.65801736284
2001-06-25,1366.4765342800729
2001-06-26,1370.2141746549198
2001-06-27,1373.6943689290592
2001-06-28,1384.1178271753543
2001-06-29,1399.2441099898388
2001-07-02,1384.1779650310657
2001-07-03,1391.8688536021007
2001-07-04,1392.9815567258447
2001-07-05,1429.6451092642878
2001-07-06,1409.486764070269
2001-07-09,1400.123395338404
2001-07-10,1393.8768109838015
2001-07-11,1368.4229222086853
2001-07-12,1382.9424344731792
2001-07-13,1395.6511310384733
2001-07-16,1399.2573545644552
2001-07-17,1407.575915932972
2001-07-18,1384.938808298973
2001-07-19,1397.6147146675094
2001-07-20,1390.580238926178
2001-07-23,1395.252458910623
2001-07-24,1381.932580604139
2001-07-25,1380.5672017281238
2001-07-26,1387.4206812307302
2001-07-27,1397.9072912909912
2001-07-30,1406.8474507009332
2001-07-31,1408.2740097772855
2001-08-01,1405.543405859749
2001-08-02,1411.562506151234
2001-08-03,1405.6041163346492
2001-08-06,1410.3539280257805
2001-08-07,1418.782894346155
2001-08-08,1424.587649345429
2001-08-09,1397.1506694675263
2001-08-10,1387.5745571899336
2001-08-13,1388.449023537614
2001-08-14,1399.9609639238984
2001-08-15,1374.7672919263032
2001-08-16,1376.6288023798213
2001-08-17,1370.7536389588577
2001-08-20,1378.368152717561
2001-08-21,1380.148397470581
2001-08-22,1367.8322530384955
2001-08-23,1389.6229303053747
2001-08-24,1405.0016932058109
2001-08-27,1426.3994660585338
2001-08-28,1412.5131181451827
2001-08-29,1412.3508067243279
2001-08-30,1409.8486754884752
2001-08-31,1416.7803064416867
2001-09-03,1429.6845057728558
2001-09-04,1451.5695298855994
2001-09-05,1455.890503302719
2001-09-06,1456.6167679248151
2001-09-07,1442.4213511094642
2001-09-10,1438.651712095029
2001-09-11,1419.681595518931
2001-09-12,1406.2992932887394
2001-09-13,1370.5550497603006
2001-09-14,1311.3204629948214
2001-09-17,1255.774331781298
2001-09-18,1251.7830334476005
2001-09-19,1266.9029553986227
2001-09-20,1261.7110070478402
2001-09-21,1241.9032139723327
2001-09-24,1244.7782777470209
2001-09-25,1228.8328826511859
2001-09-26,1226.9668876314938
2001-09-27,1238.9908863782252
2001-09-28,1255.6343546348394
2001-10-01,1243.302206505352
2001-10-02,1243.0071295396338
2001-10-03,1237.6987426862509
2001-10-04,1253.894837457531
2001-10-05,1246.7969190842368
2001-10-08,1220.9584088773636
2001-10-09,1240.4126824039145
2001-10-10,1244.292565527358
2001-10-11,1268.28894192758
2001-10-12,1269.837342459553
2001-10-15,1269.4766030278306
2001-10-16,1260.3871106086287
2001-10-17,1267.6050775519675
2001-10-18,1267.1323662947698
2001-10-19,1265.0763793078129
2001-10-22,1263.1366429064158
2001-10-23,1276.1407611936986
2001-10-24,1277.8523041390745
2001-10-25,1269.707049493017
2001-10-26,1278.1905149188874
2001-10-29,1252.0128035751702
2001-10-30,1240.505648291668
2001-10-31,1249.753097821841
2001-11-01,1244.2106397198188
2001-11-02,1249.9281554461618
2001-11-05,1263.6091346490405
2001-11-06,1258.2023689315452
2001-11-07,1256.982465532201
2001-11-08,1283.082481913984
2001-11-09,1289.5837931182061
2001-11-12,1291.308890182401
2001-11-13,1307.3206252291857
2001-11-14,1305.7602650545452
2001-11-15,1336.1108829152063
2001-11-16,1333.5198773670154
2001-11-19,1346.1863805363537
2001-11-20,1341.1237876306175
2001-11-21,1361.2641062298324
2001-11-22,1353.6375873127527
2001-11-23,1364.2617938751819
2001-11-26,1360.090442083011
2001-11-27,1360.861140708599
2001-11-28,1356.096654012843
2001-11-29,1353.1534122102796
2001-11-30,1343.6048323983612
2001-12-03,1352.3547880813906
2001-12-04,1361.4577249893646
2001-12-05,1380.1551458091733
2001-12-06,1384.2005488608788
2001-12-07,1384.4387006775114
2001-12-10,1390.376114163705
2001-12-11,1385.6353004442096
2001-12-12,1380.2854073666056
2001-12-13,1367.4962596296118
2001-12-14,1359.386902677452
2001-12-17,1354.2882615535789
2001-12-18,1358.5444602761302
2001-12-19,1375.2054101156966
2001-12-20,1373.746210901595
2001-12-21,1387.2911972707354
2001-12-24,1405.9750579881372
2001-12-25,1406.653027847316
2001-12-26,1411.98177406044
2001-12-27,1399.0589757759963
2001-12-28,1424.9278260815718
2001-12-31,1419.9287813788274
2002-01-01,1419.9287813788274
2002-01-02,1378.0068424875242
2002-01-03,1391.0653692395915
2002-01-04,1418.6010199307975
2002-01-07,1438.9909569607298
2002-01-08,1436.7006062882353
2002-01-09,1451.1071758057083
2002-01-10,1456.0716546943431
2002-01-11,1477.4259048232902
2002-01-14,1481.3628572533064
2002-01-15,1479.8210448103614
2002-01-16,1492.6322890573122
2002-01-17,1495.01058508561
2002-01-18,1495.3806706010914
2002-01-21,1497.4301459762723
2002-01-22,1494.5989942162012
2002-01-23,1498.09797961128
2002-01-24,1514.315462695305
2002-01-25,1572.4814490981241
2002-01-28,1589.8909152973379
2002-01-29,1596.3970711135848
2002-01-30,1601.382144342383
2002-01-31,1624.067373762102
2002-02-01,1622.0590563901096
2002-02-04,1607.647541094303
2002-02-05,1598.6865031174955
2002-02-06,1597.7025089890421
2002-02-07,1584.5438591219224
2002-02-08,1580.4718987666035
2002-02-11,1575.8954654380293
2002-02-12,1576.5620205001287
2002-02-13,1585.0791851561735
2002-02-14,1607.2649027711648
2002-02-15,1618.7512975652685
2002-02-18,1626.9381248639456
2002-02-19,1615.7221545176044
2002-02-20,1613.1836910452162
2002-02-21,1605.1766779213092
2002-02-22,1573.502739831319
2002-02-25,1571.332900194009
2002-02-26,1575.482432199915
2002-02-27,1607.4573356738374
2002-02-28,1614.2450239631128
2002-03-01,1628.97357264355
2002-03-04,1647.167149668836
2002-03-05,1662.7504554234386
2002-03-06,1670.9114384635116
2002-03-07,1664.3632292314542
2002-03-08,1674.772666408958
2002-03-11,1691.5206573340756
2002-03-12,1686.5161755049955
2002-03-13,1679.3424518193665
2002-03-14,1669.8146092695142
2002-03-15,1669.1170296924627
2002-03-18,1678.9675100584159
2002-03-19,1683.764350264058
2002-03-20,1691.5069970234968
2002-03-21,1698.7558489323721
2002-03-22,1714.1587195146492
2002-03-25,1701.5913459736898
2002-03-26,1709.6485264614387
2002-03-27,1720.9441292811857
2002-03-28,1722.8806844790438
2002-03-29,1723.5535895195824
2002-04-01,1715.776640994795
2002-04-02,1708.262281494609
2002-04-03,1704.1729014850725
2002-04-04,1724.204778899981
2002-04-05,1754.342211198532
2002-04-08,1779.1079627187703
2002-04-09,1773.7753704780057
2002-04-10,1765.5712796142377
2002-04-11,1756.1525455498136
2002-04-12,1778.5103363019919
2002-04-15,1804.7452459805722
2002-04-16,1794.7141769108455
2002-04-17,1799.43802559651
2002-04-18,1786.2016565208028
2002-04-19,1789.1905503004386
2002-04-22,1794.4998145856312
2002-04-23,1787.8838363322475
2002-04-24,1782.65431912609
2002-04-25,1761.7668777489314
2002-04-26,1768.1239958573935
2002-04-29,1741.3622897524883
2002-04-30,1753.2340055509453
2002-05-01,1745.6631163486209
2002-05-02,1752.1346941727304
2002-05-03,1738.753099270308
2002-05-06,1724.8134904081255
2002-05-07,1731.008385802783
2002-05-08,1750.9840366825579
2002-05-09,1754.7335264156452
2002-05-10,1742.5905125928548
2002-05-13,1734.9839153394823
2002-05-14,1758.3723911390623
2002-05-15,1748.5010842476913
2002-05-16,1739.7004405136647
2002-05-17,1728.9921031108843
2002-05-20,1723.709897650553
2002-05-21,1725.2766628955512
2002-05-22,1691.9461660378042
