Date,AC ASIA PACIFIC HIGH DIVIDEND YIELD
1999-08-03,1348.9333617985621
1999-08-04,1336.5818880285156
1999-08-05,1314.68507787558
1999-08-06,1307.2308900804444
1999-08-09,1311.017508967483
1999-08-10,1298.0462993068363
1999-08-11,1286.288632205924
1999-08-12,1303.0273809685646
1999-08-13,1312.8664738369655
1999-08-16,1340.5861891367708
1999-08-17,1339.9739134829385
1999-08-18,1351.3657330602507
1999-08-19,1346.1713424700836
1999-08-20,1354.7316961956562
1999-08-23,1379.7669873963903
1999-08-24,1383.8585332903256
1999-08-25,1381.4755462601127
1999-08-26,1386.5561126834696
1999-08-27,1372.5177625400822
1999-08-30,1384.0561116672066
1999-08-31,1356.8657609271806
1999-09-01,1369.3935195124568
1999-09-02,1347.131250257788
1999-09-03,1348.617729356048
1999-09-06,1362.5797713602637
1999-09-07,1355.4567518613253
1999-09-08,1350.3989824471544
1999-09-09,1386.1407231322567
1999-09-10,1395.2642463710677
1999-09-13,1411.3257250024258
1999-09-14,1403.6507841598627
1999-09-15,1384.3155853173578
1999-09-16,1371.8682097716353
1999-09-17,1374.800331817296
1999-09-20,1369.6624065407716
1999-09-21,1368.4675459593886
1999-09-22,1353.6329257436616
1999-09-23,1366.0408264943028
1999-09-24,1351.2265895988826
1999-09-27,1341.8668530774505
1999-09-28,1340.0434473603093
1999-09-29,1316.9124144692942
1999-09-30,1308.8581192401518
1999-10-01,1310.0739543759285
1999-10-04,1309.7760876377322
1999-10-05,1318.8471844952778
1999-10-06,1307.9862743929548
1999-10-07,1310.6888744349303
1999-10-08,1323.9642861890306
1999-10-11,1322.2581842705436
1999-10-12,1307.6253635800522
1999-10-13,1287.6714739801735
1999-10-14,1284.2434489161292
1999-10-15,1254.8849685410403
1999-10-18,1246.1549604136694
1999-10-19,1258.496127778904
1999-10-20,1285.6729107339288
1999-10-21,1278.456922829427
1999-10-22,1306.4075265080744
1999-10-25,1318.2458635759117
1999-10-26,1320.188512693086
1999-10-27,1318.4311159864908
1999-10-28,1323.0437562454758
1999-10-29,1335.8665721570187
1999-11-01,1335.1290209116642
1999-11-02,1342.3450987398605
1999-11-03,1341.8263024920277
1999-11-04,1356.4991828842633
1999-11-05,1350.2813662962944
1999-11-08,1349.5982706136672
1999-11-09,1345.8211738458574
1999-11-10,1357.75861789233
1999-11-11,1371.258666602328
1999-11-12,1401.9980157480818
1999-11-15,1420.9805450341685
1999-11-16,1417.0758801193292
1999-11-17,1412.735149432073
1999-11-18,1423.7682059616131
1999-11-19,1448.0089335431446
1999-11-22,1445.121163544658
1999-11-23,1452.123732867733
1999-11-24,1447.10963294299
1999-11-25,1439.0337231702295
1999-11-26,1468.5540443202613
1999-11-29,1492.3175386871476
1999-11-30,1483.1346340696014
1999-12-01,1485.4386462472708
1999-12-02,1510.2680835953818
1999-12-03,1514.206877732454
1999-12-06,1488.9118281131186
1999-12-07,1483.3096646789136
1999-12-08,1476.4029386824468
1999-12-09,1501.8882653577018
1999-12-10,1502.5871418300194
1999-12-13,1502.9551587530902
1999-12-14,1504.7837636765366
1999-12-15,1493.3919789191907
1999-12-16,1469.6949795336186
1999-12-17,1491.6342848294212
1999-12-20,1501.051606450784
1999-12-21,1499.09149085527
1999-12-22,1505.6555116969712
1999-12-23,1493.0457339649452
1999-12-24,1500.6491649529162
1999-12-27,1506.9390167706385
1999-12-28,1516.734311186317
1999-12-29,1514.7290896338773
1999-12-30,1524.9951085882014
1999-12-31,1525.0290502444736
2000-01-03,1526.7480881421334
2000-01-04,1505.4130090562876
2000-01-05,1456.390133008269
2000-01-06,1426.428221672932
2000-01-07,1455.4137597573017
2000-01-10,1477.2745747992853
2000-01-11,1463.7840363221526
2000-01-12,1459.6251170015655
2000-01-13,1468.9689523400305
2000-01-14,1507.7228501018928
2000-01-17,1526.9413410633028
2000-01-18,1522.9076646322656
2000-01-19,1500.6566740201358
2000-01-20,1512.2625717412723
2000-01-21,1503.3526700200644
2000-01-24,1510.4487379358648
2000-01-25,1486.6404635524614
2000-01-26,1500.1546122591753
2000-01-27,1532.5150933638954
2000-01-28,1542.665610299669
2000-01-31,1524.4031292884326
2000-02-01,1524.7939797512718
2000-02-02,1530.6597936833666
2000-02-03,1511.6137541328542
2000-02-04,1515.630318503141
2000-02-07,1515.4918887006568
2000-02-08,1495.7914655138093
2000-02-09,1499.847409916423
2000-02-10,1503.6201493299743
2000-02-11,1516.301187638396
2000-02-14,1488.829702644472
2000-02-15,1463.4284675771967
2000-02-16,1468.5044291497275
2000-02-17,1469.7709751465823
2000-02-18,1440.644410167317
2000-02-21,1422.4163328748957
2000-02-22,1376.7091370927953
2000-02-23,1394.2295616562562
2000-02-24,1418.2872163987174
2000-02-25,1441.0121986621991
2000-02-28,1443.9923817020845
2000-02-29,1448.751675182601
2000-03-01,1450.3741663977848
2000-03-02,1447.0305420606408
2000-03-03,1451.75389765513
2000-03-06,1466.3089478979332
2000-03-07,1487.7974754560153
2000-03-08,1484.318483283846
2000-03-09,1466.88910466452
2000-03-10,1492.46980436213
2000-03-13,1470.184523095106
2000-03-14,1464.8879334033966
2000-03-15,1440.6055308095745
2000-03-16,1433.1645295921116
2000-03-17,1457.667116766638
2000-03-20,1445.244031638253
2000-03-21,1453.5278695389572
2000-03-22,1473.3650080449638
2000-03-23,1473.0614610088019
2000-03-24,1474.6635190177515
2000-03-27,1499.010343707189
2000-03-28,1514.9118275399162
2000-03-29,1535.3992469896732
2000-03-30,1515.7779889059188
2000-03-31,1516.1485426309473
2000-04-03,1517.5261217617938
2000-04-04,1520.8263312883971
2000-04-05,1509.5269139097031
2000-04-06,1515.377335715914
2000-04-07,1513.3081690970184
2000-04-10,1515.0272141403193
2000-04-11,1495.0657482205052
2000-04-12,1510.8657574177878
2000-04-13,1501.834009214815
2000-04-14,1501.3386659485082
2000-04-17,1429.5259078717772
2000-04-18,1472.1618173510276
2000-04-19,1485.9286636879847
2000-04-20,1478.9538101803553
2000-04-21,1471.1510623319523
2000-04-24,1477.21209245858
2000-04-25,1499.6366878571207
2000-04-26,1495.3242289537914
2000-04-27,1514.10534561558
2000-04-28,1512.163039959709
2000-05-01,1511.437055938278
2000-05-02,1515.6436053112027
2000-05-03,1536.4893293187693
2000-05-04,1533.112563866538
2000-05-05,1541.0509037321817
2000-05-08,1528.091170967507
2000-05-09,1502.6578505082527
2000-05-10,1475.5978543508622
2000-05-11,1483.0909159037851
2000-05-12,1503.0551795909548
2000-05-15,1475.3941619100478
2000-05-16,1505.1500871108067
2000-05-17,1514.217512179071
2000-05-18,1497.9919061685562
2000-05-19,1514.738266062816
2000-05-22,1473.824953933395
2000-05-23,1477.3480213357109
2000-05-24,1470.6684620361866
2000-05-25,1468.3518791047813
2000-05-26,1422.708259973018
2000-05-29,1429.1075565721155
2000-05-30,1426.2659605378421
2000-05-31,1438.1937808568473
2000-06-01,1439.8991436565707
2000-06-02,1437.804936427265
2000-06-05,1460.3027155556654
2000-06-06,1453.9804121747038
2000-06-07,1467.244109943634
2000-06-08,1471.280501408649
2000-06-09,1488.9163027163167
2000-06-12,1485.2941485510269
2000-06-13,1465.7146905806085
2000-06-14,1473.7592714694824
2000-06-15,1478.8826923144084
2000-06-16,1486.094066350088
2000-06-19,1479.1674636867106
2000-06-20,1489.199106027707
2000-06-21,1503.5679602378987
2000-06-22,1508.7158787942274
2000-06-23,1511.289610500963
2000-06-26,1511.7133801266373
2000-06-27,1517.8058426167652
2000-06-28,1519.4859015095192
2000-06-29,1504.4874230538153
2000-06-30,1503.6746793215787
2000-07-03,1523.5185280740977
2000-07-04,1522.6504685747948
2000-07-05,1518.3422617537467
2000-07-06,1523.0419669329165
2000-07-07,1538.52726233451
2000-07-10,1549.7191459170067
2000-07-11,1554.9788207179968
2000-07-12,1568.493511729023
2000-07-13,1568.5745300841104
2000-07-14,1569.811267437313
2000-07-17,1573.4968083102463
2000-07-18,1563.1781409972384
2000-07-19,1581.2344005122936
2000-07-20,1583.558488987201
2000-07-21,1573.3451973752037
2000-07-24,1557.1002447315766
2000-07-25,1531.197729680456
2000-07-26,1538.0571181562473
2000-07-27,1533.9922710346736
2000-07-28,1543.258812659221
2000-07-31,1530.2218351955692
2000-08-01,1536.502446899835
2000-08-02,1569.2533940722922
2000-08-03,1583.759363442131
2000-08-04,1585.5917617095186
2000-08-07,1593.087313918554
2000-08-08,1600.8745470313581
2000-08-09,1616.0531089461722
2000-08-10,1602.9597369841813
2000-08-11,1612.3955856988218
2000-08-14,1615.6455058875572
2000-08-15,1608.2964187857249
2000-08-16,1620.574744541212
2000-08-17,1619.1122600098024
2000-08-18,1620.7378891049668
2000-08-21,1626.3120971603612
2000-08-22,1646.9359358780455
2000-08-23,1640.5223246853238
2000-08-24,1617.3509495313026
2000-08-25,1611.5708349470021
2000-08-28,1606.2692927729277
2000-08-29,1616.0198537860263
2000-08-30,1606.002608708545
2000-08-31,1601.794499191397
2000-09-01,1595.0787667016525
2000-09-04,1610.7799891057316
2000-09-05,1625.9842541383935
2000-09-06,1626.0037181297735
2000-09-07,1633.204333067015
2000-09-08,1637.2076530966103
2000-09-11,1637.4204234460096
2000-09-12,1625.7221398615918
2000-09-13,1612.5998038105724
2000-09-14,1605.408296892941
2000-09-15,1585.091029630319
2000-09-18,1561.802699386366
2000-09-19,1566.367423743279
2000-09-20,1589.909377968908
2000-09-21,1571.115920063725
2000-09-22,1491.135196020721
2000-09-25,1533.0784783596876
2000-09-26,1524.5246041508512
2000-09-27,1524.6026427894683
2000-09-28,1522.1187198508053
2000-09-29,1535.5619799376095
2000-10-02,1532.8359713152722
2000-10-03,1552.276139200239
2000-10-04,1558.148031722101
2000-10-05,1563.6416346552642
2000-10-06,1566.4370272065348
2000-10-09,1543.9728277338634
2000-10-10,1543.488724924501
2000-10-11,1521.262822223898
2000-10-12,1533.6218368962352
2000-10-13,1531.242574661917
2000-10-16,1550.3352287318944
2000-10-17,1527.2373636267052
2000-10-18,1517.0416693470756
2000-10-19,1526.2635039556267
2000-10-20,1559.8493730431221
2000-10-23,1565.4820766130363
2000-10-24,1571.2098876884
2000-10-25,1584.2634314214868
2000-10-26,1584.29392581017
2000-10-27,1554.19442658521
2000-10-30,1548.0287391315483
2000-10-31,1546.7163841100637
2000-11-01,1563.093800765624
2000-11-02,1568.5137730043325
2000-11-03,1575.0918768284607
2000-11-06,1587.0647904980833
2000-11-07,1595.4495043656548
2000-11-08,1597.3745934519825
2000-11-09,1587.2900939322178
2000-11-10,1572.4623039543378
2000-11-13,1551.9006070074267
2000-11-14,1572.9370703296852
2000-11-15,1569.6915072566537
2000-11-16,1572.3889425408142
2000-11-17,1575.0702635008254
2000-11-20,1574.8387168517045
2000-11-21,1568.9569807800895
2000-11-22,1571.0406062000961
2000-11-23,1573.663047264453
2000-11-24,1588.810899545561
2000-11-27,1587.9511956608494
2000-11-28,1574.2455830299764
2000-11-29,1546.173692778585
2000-11-30,1523.2311320667015
2000-12-01,1539.2590756677569
2000-12-04,1512.7404306187145
2000-12-05,1526.6299307344698
2000-12-06,1542.8669725088487
2000-12-07,1534.2029165347951
2000-12-08,1549.0314300288908
2000-12-11,1588.215798059598
2000-12-12,1582.4655909755566
2000-12-13,1594.390102004912
2000-12-14,1563.7611654582886
2000-12-15,1524.1352679316726
2000-12-18,1526.9511249190966
2000-12-19,1542.947002533734
2000-12-20,1506.8584785387018
2000-12-21,1490.532236698247
2000-12-22,1476.3857862592897
2000-12-25,1482.3476491773574
2000-12-26,1467.1890562852566
2000-12-27,1469.4970374893421
2000-12-28,1480.818102329319
2000-12-29,1463.5144421019088
2001-01-01,1464.3741554246856
2001-01-02,1458.686229885576
2001-01-03,1453.2122998984403
2001-01-04,1489.665175718818
2001-01-05,1496.8455408996679
2001-01-08,1490.7968195175122
2001-01-09,1505.4058330008008
2001-01-10,1492.522167833154
2001-01-11,1457.6791020428477
2001-01-12,1464.2388223872679
2001-01-15,1465.319444096369
2001-01-16,1473.1241606784174
2001-01-17,1490.822664994465
2001-01-18,1483.652852521497
2001-01-19,1523.5188918943938
2001-01-22,1537.1888212089104
2001-01-23,1524.4912139939308
2001-01-24,1543.3711228674883
2001-01-25,1552.8618891123883
2001-01-26,1539.320542663549
2001-01-29,1544.8309185801781
2001-01-30,1537.3333661096895
2001-01-31,1552.3061362631047
2001-02-01,1543.7747568331515
2001-02-02,1551.9613835405328
2001-02-05,1520.5442424164503
2001-02-06,1533.9412385522492
2001-02-07,1524.1691775340148
2001-02-08,1542.9490255758137
2001-02-09,1531.427429964737
2001-02-12,1523.1946340480476
2001-02-13,1539.8743705089928
2001-02-14,1541.936497263068
2001-02-15,1567.1270883996178
2001-02-16,1551.221577081036
2001-02-19,1535.0259976925604
2001-02-20,1566.659626144666
2001-02-21,1556.8111838719183
2001-02-22,1553.9021786213711
2001-02-23,1550.0285230407055
2001-02-26,1557.0076588254974
2001-02-27,1537.6730692866772
2001-02-28,1538.775389925119
2001-03-01,1511.7672648982057
2001-03-02,1493.7648972964382
2001-03-05,1508.1533835910034
2001-03-06,1513.433977703247
2001-03-07,1512.3595959575164
2001-03-08,1500.0248896449525
2001-03-09,1487.5541081985775
2001-03-12,1460.433954941759
2001-03-13,1446.453550963744
2001-03-14,1457.878930178885
2001-03-15,1470.7268309261026
2001-03-16,1479.2515068745754
2001-03-19,1480.9601550634168
2001-03-20,1465.3088145964166
2001-03-21,1478.4867902373803
2001-03-22,1472.0664882224066
2001-03-23,1468.553466833707
2001-03-26,1486.1525797376964
2001-03-27,1468.648825038236
2001-03-28,1487.7962179212188
2001-03-29,1481.410200093105
2001-03-30,1468.7617920589487
2001-04-02,1454.3849723985775
2001-04-03,1449.5402132126753
2001-04-04,1412.9506210124116
2001-04-05,1434.4266489035376
2001-04-06,1440.414976914193
2001-04-09,1414.1023602018722
2001-04-10,1435.2062378157436
2001-04-11,1469.2477332896542
2001-04-12,1471.9706497116056
2001-04-13,1469.4884937649622
2001-04-16,1479.710488117581
2001-04-17,1478.531494072055
2001-04-18,1514.094396164454
2001-04-19,1526.9566529110834
2001-04-20,1508.6249205709098
2001-04-23,1507.567809575325
2001-04-24,1509.242893586483
2001-04-25,1503.6827745790035
2001-04-26,1497.6566810191662
2001-04-27,1506.7599680626847
2001-04-30,1531.0219757530074
2001-05-01,1533.9723994758979
2001-05-02,1543.357739734682
2001-05-03,1546.1011379238048
2001-05-04,1529.6628178532067
2001-05-07,1546.2639379220427
2001-05-08,1547.8457978295066
2001-05-09,1551.405849447536
2001-05-10,1559.2894673500946
2001-05-11,1575.1761581611665
2001-05-14,1561.709641872759
2001-05-15,1557.2748841271882
2001-05-16,1544.1073093748762
2001-05-17,1579.8811608477424
2001-05-18,1575.0337806329048
2001-05-21,1596.5111391763141
2001-05-22,1609.4470181071777
2001-05-23,1634.105832677789
2001-05-24,1637.336711064806
2001-05-25,1630.0735401639174
2001-05-28,1623.5167870227613
2001-05-29,1639.216860175731
2001-05-30,1620.8572764060211
2001-05-31,1625.5737772205587
2001-06-01,1627.9812151226652
2001-06-04,1634.2862934071811
2001-06-05,1638.7685645780136
2001-06-06,1647.6232394244812
2001-06-07,1653.5504065341383
2001-06-08,1668.7898584173738
2001-06-11,1672.1366472524307
2001-06-12,1645.484291513897
2001-06-13,1638.8400818631956
2001-06-14,1618.170632221864
2001-06-15,1609.5394741339705
2001-06-18,1598.2984039282442
2001-06-19,1608.4807336270615
2001-06-20,1611.916690564309
2001-06-21,1610.2798976812853
2001-06-22,1609.6575520880604
2001-06-25,1595.5032112123222
2001-06-26,1598.0116517302242
2001-06-27,1595.2734205576114
2001-06-28,1600.9687946166136
2001-06-29,1626.0157369111073
2001-07-02,1614.0703549497955
2001-07-03,1620.8759095651142
2001-07-04,1623.442693618149
2001-07-05,1628.0168353474392
2001-07-06,1596.2408923555167
2001-07-09,1574.6982935976564
2001-07-10,1573.6176469142756
2001-07-11,1555.1107493597299
2001-07-12,1579.8266201109357
2001-07-13,1570.790374037375
2001-07-16,1563.417817346158
2001-07-17,1559.418241571403
2001-07-18,1518.3525700371713
2001-07-19,1517.6163212458193
2001-07-20,1507.3548427405858
2001-07-23,1506.05881783485
2001-07-24,1486.5382222128915
2001-07-25,1479.2184011543873
2001-07-26,1476.960453095691
2001-07-27,1487.912267711682
2001-07-30,1485.8281017858924
2001-07-31,1500.5745344283598
2001-08-01,1513.412827434656
2001-08-02,1519.591335640428
2001-08-03,1502.9523037971283
2001-08-06,1510.32373060618
2001-08-07,1516.5867600742004
2001-08-08,1520.0617660814864
2001-08-09,1478.365107654206
2001-08-10,1475.6921875518499
2001-08-13,1466.255433285391
2001-08-14,1484.914359020273
2001-08-15,1478.9744234066197
2001-08-16,1478.8221854817282
2001-08-17,1480.362387150869
2001-08-20,1474.2638951734662
2001-08-21,1480.1766170755648
2001-08-22,1471.8102328377079
2001-08-23,1481.627294443413
2001-08-24,1479.964976178803
2001-08-27,1493.6592770615152
2001-08-28,1486.0959372934556
2001-08-29,1486.2254603147003
2001-08-30,1479.8398556709692
2001-08-31,1467.8441627418083
2001-09-03,1461.2626362394085
2001-09-04,1496.2556476008892
2001-09-05,1488.3304439758272
2001-09-06,1475.6356933787222
2001-09-07,1435.5933172858745
2001-09-10,1429.6664583156205
2001-09-11,1422.6345803778072
2001-09-12,1345.533274482984
2001-09-13,1355.2008117518747
2001-09-14,1321.9900002273905
2001-09-17,1267.962808825168
2001-09-18,1271.20816883541
2001-09-19,1281.04437880587
2001-09-20,1268.4749645225143
2001-09-21,1244.9747565250009
2001-09-24,1253.6848350055084
2001-09-25,1248.4695843552665
2001-09-26,1247.0875007676188
2001-09-27,1252.647077428012
2001-09-28,1296.3185969772667
2001-10-01,1297.6031267498238
2001-10-02,1303.2225591794202
2001-10-03,1299.0227665959528
2001-10-04,1326.3858809262076
2001-10-05,1333.8683896342263
2001-10-08,1316.789562060003
2001-10-09,1330.590329914603
2001-10-10,1334.2241614528293
2001-10-11,1364.3550517816054
2001-10-12,1353.0376831748786
2001-10-15,1355.6105714392145
2001-10-16,1363.8013981426377
2001-10-17,1379.2678290914957
2001-10-18,1357.7193737582281
2001-10-19,1356.8033671511944
2001-10-22,1366.8993998528179
2001-10-23,1388.147363120139
2001-10-24,1391.153567175881
2001-10-25,1388.3123466492489
2001-10-26,1397.0375387912427
2001-10-29,1368.8669338201887
2001-10-30,1355.561607805683
2001-10-31,1366.544406518276
2001-11-01,1361.4134227630473
2001-11-02,1362.0235162077145
2001-11-05,1380.8434900682896
2001-11-06,1389.9612961237667
2001-11-07,1373.5797045494764
2001-11-08,1401.9519468061974
2001-11-09,1411.6357642818925
2001-11-12,1425.3914314827473
2001-11-13,1440.7613984221011
2001-11-14,1454.8853613433066
2001-11-15,1476.0293001382427
2001-11-16,1460.9040543183783
2001-11-19,1476.404994538266
2001-11-20,1475.9561713359742
2001-11-21,1486.9524296937807
2001-11-22,1478.8289624269285
2001-11-23,1492.2336998142046
2001-11-26,1505.6966366499096
2001-11-27,1500.801160120537
2001-11-28,1469.0335954773284
2001-11-29,1468.0532210678873
2001-11-30,1473.4124632573619
2001-12-03,1472.191428213886
2001-12-04,1474.0954462616028
2001-12-05,1506.3175815467534
2001-12-06,1503.7342821151565
2001-12-07,1505.8394041036245
2001-12-10,1498.0548496949036
2001-12-11,1495.2125399294703
2001-12-12,1498.917098386886
2001-12-13,1477.64562075077
2001-12-14,1461.9538546568476
2001-12-17,1448.7752398612881
2001-12-18,1451.5327993102612
2001-12-19,1455.9881250639712
2001-12-20,1463.9309296459082
2001-12-21,1466.3471283493232
2001-12-24,1487.194396333961
2001-12-25,1492.6996048722078
2001-12-26,1487.3069141865687
2001-12-27,1483.8184468590416
2001-12-28,1507.2366354030762
2001-12-31,1500.0806741364179
2002-01-01,1499.9064383165728
2002-01-02,1484.835972661497
2002-01-03,1495.1015507802706
2002-01-04,1524.2610456268274
2002-01-07,1547.458791534308
2002-01-08,1539.897528466492
2002-01-09,1537.8829119973725
2002-01-10,1522.7586103213278
2002-01-11,1516.5946014764515
2002-01-14,1513.1627993894049
2002-01-15,1505.2793555274268
2002-01-16,1520.2874100870724
2002-01-17,1523.7967818826035
2002-01-18,1521.4898034764076
2002-01-21,1539.342530399776
2002-01-22,1530.3972756628787
2002-01-23,1530.4778965932862
2002-01-24,1544.599277645147
2002-01-25,1580.2101934570428
2002-01-28,1592.584724890896
2002-01-29,1593.262901105241
2002-01-30,1569.4381336998642
2002-01-31,1580.9540790623325
2002-02-01,1571.6466215874404
2002-02-04,1567.1369808612367
2002-02-05,1553.8040226619823
2002-02-06,1553.344137111853
2002-02-07,1548.1915105067483
2002-02-08,1555.6384936061588
2002-02-11,1562.1155847524603
2002-02-12,1565.8993996145475
2002-02-13,1577.9343399138563
2002-02-14,1607.6290715395967
2002-02-15,1602.507498117457
2002-02-18,1609.4391400485888
2002-02-19,1583.0692255757465
2002-02-20,1579.8034506074232
2002-02-21,1586.8949845573447
2002-02-22,1570.4776488473644
2002-02-25,1569.2202509883996
2002-02-26,1574.7522735157117
2002-02-27,1599.5963288660898
2002-02-28,1595.108763002644
2002-03-01,1604.0050928673015
2002-03-04,1628.5530747847022
2002-03-05,1637.5498046413709
2002-03-06,1627.4752929272831
2002-03-07,1646.9901625803514
2002-03-08,1653.4339258520238
2002-03-11,1660.5240292673009
2002-03-12,1660.2877832986621
2002-03-13,1646.2988881968206
2002-03-14,1640.7571926756318
2002-03-15,1634.8208561557856
2002-03-18,1640.8894669862175
2002-03-19,1642.1055261604868
2002-03-20,1643.596149658893
2002-03-21,1635.6021929435763
2002-03-22,1636.7873290803354
2002-03-25,1638.0621813510108
2002-03-26,1628.1112131629031
2002-03-27,1650.6088970825049
2002-03-28,1663.0134935577432
2002-03-29,1655.4023102069382
2002-04-01,1634.2203839646857
2002-04-02,1627.7801688727095
2002-04-03,1630.2534388614044
2002-04-04,1630.3171621066258
2002-04-05,1640.8700143389506
2002-04-08,1638.1100300616629
2002-04-09,1627.9245038524716
2002-04-10,1625.266115804252
2002-04-11,1619.042399855099
2002-04-12,1625.8714867479325
2002-04-15,1630.7839214147707
2002-04-16,1633.0655657127131
2002-04-17,1650.4020998763156
2002-04-18,1653.8356346896742
2002-04-19,1661.6787356566208
2002-04-22,1670.2008949107242
2002-04-23,1670.7494341915517
2002-04-24,1661.911654947545
2002-04-25,1637.993170621447
2002-04-26,1637.0515557519864
2002-04-29,1615.8477527980062
2002-04-30,1618.733811243861
2002-05-01,1615.8330636071228
2002-05-02,1630.6561045520332
2002-05-03,1622.46739903528
2002-05-06,1601.8672718230018
2002-05-07,1608.8511207538788
2002-05-08,1624.0054608861203
2002-05-09,1624.5163643548826
2002-05-10,1616.2791450508396
2002-05-13,1620.5669281005091
2002-05-14,1635.6836122994996
2002-05-15,1648.7094228187946
2002-05-16,1651.054108306417
2002-05-17,1647.497847303129
2002-05-20,1638.9007830153153
2002-05-21,1634.6245433617469
2002-05-22,1637.5581668092461
