Date,ACWI ex USA IMI HIGH DIVIDEND YIELD
2010-10-07,1085.1727599151236
2010-10-08,1084.7370693880573
2010-10-11,1090.273066979028
2010-10-12,1086.2550975335778
2010-10-13,1096.3310966791407
2010-10-14,1095.0112866847576
2010-10-15,1097.424170323279
2010-10-18,1100.8299045336535
2010-10-19,1098.393519485764
2010-10-20,1096.0284377326873
2010-10-21,1096.2553307351425
2010-10-22,1095.3998767050841
2010-10-25,1097.754763282501
2010-10-26,1101.1565435318569
2010-10-27,1093.2888120510486
2010-10-28,1098.5043289400653
2010-10-29,1102.3271769989324
2010-11-01,1106.1713541034148
2010-11-02,1107.8907365213117
2010-11-03,1106.7414425699612
2010-11-04,1113.9180825884534
2010-11-05,1124.8309543555247
2010-11-08,1126.6604109952825
2010-11-09,1129.648760443518
2010-11-10,1128.4815113287023
2010-11-11,1126.7844928419668
2010-11-12,1119.1192848831624
2010-11-15,1126.7282920563055
2010-11-16,1108.3580846389789
2010-11-17,1111.7405424886483
2010-11-18,1122.0623821616525
2010-11-19,1117.5523931781258
2010-11-22,1115.4025526815062
2010-11-23,1104.103527272989
2010-11-24,1110.5596854033831
2010-11-25,1114.477278721606
2010-11-26,1113.7530748677736
2010-11-29,1103.2041433986853
2010-11-30,1103.5483828818271
2010-12-01,1118.9091373345184
2010-12-02,1127.1465352803054
2010-12-03,1119.833721953281
2010-12-06,1125.0403592670564
2010-12-07,1130.6441795121912
2010-12-08,1135.886095274154
2010-12-09,1141.4904178875913
2010-12-10,1141.137008294795
2010-12-13,1139.955063350496
2010-12-14,1144.9059017666225
2010-12-15,1144.9467534780665
2010-12-16,1150.832164375068
2010-12-17,1149.1024929840232
2010-12-20,1153.3506652443716
2010-12-21,1162.2367487218876
2010-12-22,1165.8358486528227
2010-12-23,1169.7131708500035
2010-12-24,1168.1640866532684
2010-12-27,1161.5665882113522
2010-12-28,1164.9082763512567
2010-12-29,1168.7529186874433
2010-12-30,1155.6992845380125
2010-12-31,1150.2982568834852
2011-01-03,1157.7687478961138
2011-01-04,1164.6954228749282
2011-01-05,1168.9232427526945
2011-01-06,1175.3451380196775
2011-01-07,1175.1791208926863
2011-01-10,1171.055309626924
2011-01-11,1176.7148919624192
2011-01-12,1182.818082489625
2011-01-13,1173.091917848235
2011-01-14,1171.0728999977043
2011-01-17,1176.2681888309467
2011-01-18,1179.627971799359
2011-01-19,1170.2974530895397
2011-01-20,1160.7725219827043
2011-01-21,1161.0057702041415
2011-01-24,1164.112672328204
2011-01-25,1157.28840827621
2011-01-26,1162.4986817228187
2011-01-27,1161.0141145658577
2011-01-28,1155.3944974217497
2011-01-31,1150.8888334729188
2011-02-01,1165.358965020506
2011-02-02,1167.5374545449217
2011-02-03,1173.553065622836
2011-02-04,1178.4347449840122
2011-02-07,1186.0679422895926
2011-02-08,1179.5963607963847
2011-02-09,1172.987880701703
2011-02-10,1171.3566863219276
2011-02-11,1169.8393482409733
2011-02-14,1175.3494842291113
2011-02-15,1176.0807091267195
2011-02-16,1180.9375642679618
2011-02-17,1182.8312993500047
2011-02-18,1187.2380829101453
2011-02-21,1177.4455109767036
2011-02-22,1164.9694132251477
2011-02-23,1154.495417737923
2011-02-24,1148.2282684254117
2011-02-25,1160.190277365503
2011-02-28,1166.7916910014403
2011-03-01,1164.8789714099498
2011-03-02,1157.3885557893163
2011-03-03,1161.0475228315825
2011-03-04,1159.9804994551944
2011-03-07,1154.9197146049837
2011-03-08,1161.0856676353706
2011-03-09,1158.8552546858255
2011-03-10,1150.9673295848477
2011-03-11,1141.3351486259094
2011-03-14,1124.6858458841234
2011-03-15,1097.499018913474
2011-03-16,1090.1281613892907
2011-03-17,1101.046632992047
2011-03-18,1100.076918161995
2011-03-21,1115.8680823062693
2011-03-22,1118.4190436957313
2011-03-23,1122.3001555342962
2011-03-24,1127.609675746248
2011-03-25,1134.4490390075873
2011-03-28,1135.1170643405342
2011-03-29,1139.2320569891006
2011-03-30,1148.7781663722285
2011-03-31,1141.7320850155643
2011-04-01,1154.735538619442
2011-04-04,1156.017851942061
2011-04-05,1159.3330545584977
2011-04-06,1159.594362757124
2011-04-07,1159.389934063821
2011-04-08,1159.4031914439104
2011-04-11,1157.709916085923
2011-04-12,1139.6780364905612
2011-04-13,1146.4445857639205
2011-04-14,1145.0305884193444
2011-04-15,1149.0298940257396
2011-04-18,1139.362938024604
2011-04-19,1140.018375004928
2011-04-20,1154.7898654761646
2011-04-21,1156.5372944450507
2011-04-22,1156.3050073541979
2011-04-25,1154.0778638400095
2011-04-26,1158.145648199166
2011-04-27,1164.3331630218108
2011-04-28,1165.0059960583092
2011-04-29,1167.3165065792014
2011-05-02,1168.026549792846
2011-05-03,1164.3739877759808
2011-05-04,1152.0686855046156
2011-05-05,1157.6710229770604
2011-05-06,1169.2104726166149
2011-05-09,1172.807139592509
2011-05-10,1177.4388294770954
2011-05-11,1184.226443956315
2011-05-12,1178.2696428050829
2011-05-13,1174.0827125914816
2011-05-16,1169.1772890671616
2011-05-17,1164.6683547198993
2011-05-18,1167.1467432809445
2011-05-19,1174.008369026067
2011-05-20,1175.4053046752033
2011-05-23,1162.8822156550102
2011-05-24,1162.7327830899612
2011-05-25,1166.329630886576
2011-05-26,1167.8378827729705
2011-05-27,1168.5184050634964
2011-05-30,1167.7445736371005
2011-05-31,1174.3697591068492
2011-06-01,1164.3618641894352
2011-06-02,1150.6732117405948
2011-06-03,1144.3152802302684
2011-06-06,1138.1554394802909
2011-06-07,1138.0224634396668
2011-06-08,1132.6050633073385
2011-06-09,1140.95871036526
2011-06-10,1132.4033112849968
2011-06-13,1132.790965034527
2011-06-14,1138.0812786210022
2011-06-15,1133.7674967824764
2011-06-16,1128.559876270101
2011-06-17,1125.947333220246
2011-06-20,1122.5661439712837
2011-06-21,1133.7749942324392
2011-06-22,1129.421975303635
2011-06-23,1126.0764324579222
2011-06-24,1126.258308004227
2011-06-27,1119.9667927546677
2011-06-28,1121.6036849508641
2011-06-29,1137.6980850064601
2011-06-30,1147.614089133681
2011-07-01,1152.813337382012
2011-07-04,1156.3061340333793
2011-07-05,1157.3929490487462
2011-07-06,1160.418316346443
2011-07-07,1163.1479625061797
2011-07-08,1163.497049003192
2011-07-11,1157.7729816358026
2011-07-12,1148.4567283416775
2011-07-13,1151.1818905974646
2011-07-14,1144.1574056878346
2011-07-15,1143.9284658320285
2011-07-18,1134.6532413444052
2011-07-19,1137.6359770624188
2011-07-20,1149.5979220993408
2011-07-21,1154.5443320900836
2011-07-22,1161.8515775624273
2011-07-25,1160.3814186131954
2011-07-26,1156.6964546237882
2011-07-27,1150.4852727092723
2011-07-28,1153.594834551936
2011-07-29,1145.5580214753445
2011-08-01,1144.1866549449842
2011-08-02,1129.104339733708
2011-08-03,1112.4034543483413
2011-08-04,1089.7400651829905
2011-08-05,1064.8738935988931
2011-08-08,1029.5511046181887
2011-08-09,1029.9621252908603
2011-08-10,1012.8479118455548
2011-08-11,1029.5513058732968
2011-08-12,1056.444762827973
2011-08-15,1060.2693294588237
2011-08-16,1061.5844446132498
2011-08-17,1067.5419765043018
2011-08-18,1039.0608515933463
2011-08-19,1022.8421674477232
2011-08-22,1034.0874022006208
2011-08-23,1047.5148775734006
2011-08-24,1054.5240201582153
2011-08-25,1041.7119082050372
2011-08-26,1036.1644388487994
2011-08-29,1044.7139248410242
2011-08-30,1052.7669136374227
2011-08-31,1077.4219943519515
2011-09-01,1088.0455943140694
2011-09-02,1070.4471406948503
2011-09-05,1041.8934467836932
2011-09-06,1039.7338703626538
2011-09-07,1061.8118245797161
2011-09-08,1070.1456689969705
2011-09-09,1059.1829616536813
2011-09-12,1038.6308784583784
2011-09-13,1041.3919291272734
2011-09-14,1048.8659452848988
2011-09-15,1061.1756953785912
2011-09-16,1068.666151552104
2011-09-19,1055.553801914045
2011-09-20,1067.7722290869444
2011-09-21,1055.2251196959926
2011-09-22,1021.1184831498657
2011-09-23,1020.8408519804387
2011-09-26,1033.0208075246962
2011-09-27,1062.6073428662519
2011-09-28,1057.9764563602955
2011-09-29,1061.6862004472057
2011-09-30,1063.8550836453692
2011-10-03,1054.7562434396305
2011-10-04,1035.5166126188756
2011-10-05,1053.72690244134
2011-10-06,1072.6885088732115
2011-10-07,1080.196930159736
2011-10-10,1087.6689433877225
2011-10-11,1087.3850144243402
2011-10-12,1092.4526349318044
2011-10-13,1090.7992187694763
2011-10-14,1094.858504487619
2011-10-17,1095.755368468815
2011-10-18,1091.2676795421567
2011-10-19,1095.502299896745
2011-10-20,1087.1467522256812
2011-10-21,1099.3919572835468
2011-10-24,1110.7926173718188
2011-10-25,1101.1111089871615
2011-10-26,1106.8369950982851
2011-10-27,1122.461727016472
2011-10-28,1121.514542033492
2011-10-31,1113.0386095797626
2011-11-01,1092.157629884321
2011-11-02,1093.2244952701155
2011-11-03,1106.8459440993686
2011-11-04,1101.8249186947467
2011-11-07,1100.5142485713993
2011-11-08,1104.704797327416
2011-11-09,1099.264263723426
2011-11-10,1091.5839439398023
2011-11-11,1107.8476425646702
2011-11-14,1106.5041845674214
2011-11-15,1104.1485148889035
2011-11-16,1104.8850826870369
2011-11-17,1097.9906976014895
2011-11-18,1089.5013700008608
2011-11-21,1065.1908175020894
2011-11-22,1059.486427473361
2011-11-23,1050.3324564981897
2011-11-24,1043.6016451460125
2011-11-25,1048.8493422664694
2011-11-28,1074.7556281736638
2011-11-29,1085.451986971422
2011-11-30,1113.3094284316717
2011-12-01,1117.2554548858604
2011-12-02,1123.8078073577774
2011-12-05,1128.2285007154787
2011-12-06,1125.7586430486376
2011-12-07,1128.5252378242972
2011-12-08,1122.0075088030524
2011-12-09,1124.851392358453
2011-12-12,1119.792878225121
2011-12-13,1128.1698142177995
2011-12-14,1118.0516817943935
2011-12-15,1121.6811482939959
2011-12-16,1118.444044519295
2011-12-19,1115.738405478804
2011-12-20,1126.2134585530948
2011-12-21,1131.6314410259974
2011-12-22,1139.564552833682
2011-12-23,1150.1986463819276
2011-12-26,1150.5263736264183
2011-12-27,1149.6774268422662
2011-12-28,1146.406858314079
2011-12-29,1155.6829863471867
2011-12-30,1161.5481911248003
2012-01-02,1168.3054235203842
2012-01-03,1181.1418809214595
2012-01-04,1183.8590904227851
2012-01-05,1179.2639070974803
2012-01-06,1181.2573250451221
2012-01-09,1176.2068727509504
2012-01-10,1188.8221266685607
2012-01-11,1186.9180939367768
2012-01-12,1178.594368062448
2012-01-13,1178.667142631615
2012-01-16,1183.0288546588363
2012-01-17,1191.9996167106638
2012-01-18,1189.3813487739735
2012-01-19,1190.1248646311951
2012-01-20,1186.4182395743821
2012-01-23,1186.7060756721394
2012-01-24,1186.182735224482
2012-01-25,1181.9366865739137
2012-01-26,1185.4868600653688
2012-01-27,1180.959403213701
2012-01-30,1176.7026523764134
2012-01-31,1185.0978575835354
2012-02-01,1193.719808587817
2012-02-02,1195.9346292008668
2012-02-03,1208.8672833342998
2012-02-06,1211.7938873713636
2012-02-07,1206.1544246080796
2012-02-08,1206.8356424582082
2012-02-09,1205.4535583860888
2012-02-10,1198.8210634227075
2012-02-13,1207.933422400595
2012-02-14,1210.1497352022889
2012-02-15,1218.8110481789117
2012-02-16,1217.3053279905835
2012-02-17,1218.5890895919106
2012-02-20,1220.3750949392809
2012-02-21,1220.2969546842266
2012-02-22,1217.4072303482435
2012-02-23,1213.6258319507774
2012-02-24,1209.175559260799
2012-02-27,1210.6651063567003
2012-02-28,1212.9007697172328
2012-02-29,1219.0134422276287
2012-03-01,1226.2366611307582
2012-03-02,1230.369680432602
2012-03-05,1223.7630803318166
2012-03-06,1205.7045917435228
2012-03-07,1205.8857615050638
2012-03-08,1212.734121084737
2012-03-09,1224.0972825633562
2012-03-12,1219.576871534935
2012-03-13,1237.90302036521
2012-03-14,1240.552470692288
2012-03-15,1240.959530634939
2012-03-16,1239.0140663799566
2012-03-19,1237.0287861127053
2012-03-20,1229.6064257775374
2012-03-21,1230.7201857498028
2012-03-22,1223.7315871793826
2012-03-23,1220.142694221702
2012-03-26,1225.3953435192307
2012-03-27,1224.6161956327835
2012-03-28,1217.2723411893674
2012-03-29,1207.0324397692239
2012-03-30,1213.4046510132832
2012-04-02,1227.9826528976707
2012-04-03,1217.402543027928
2012-04-04,1208.9657825669942
2012-04-05,1209.3711977224816
2012-04-06,1210.204110559245
2012-04-09,1207.1219941943007
2012-04-10,1189.8692776004457
2012-04-11,1191.4852053841225
2012-04-12,1198.3484190662998
2012-04-13,1194.878673554862
2012-04-16,1199.3096912860512
2012-04-17,1208.6274484634737
2012-04-18,1207.6645932213214
2012-04-19,1203.8670005662416
2012-04-20,1207.7136057732662
2012-04-23,1194.6218688914869
2012-04-24,1198.263454558888
2012-04-25,1202.7148307288205
2012-04-26,1204.4356705056257
2012-04-27,1207.7102680695446
2012-04-30,1207.8274717389725
2012-05-01,1211.13991598743
2012-05-02,1214.6192333923357
2012-05-03,1215.35359639475
2012-05-04,1203.8519423222972
2012-05-07,1204.2780110151039
2012-05-08,1194.0965204385996
2012-05-09,1190.145501280889
2012-05-10,1192.760643849652
2012-05-11,1194.2557929011732
2012-05-14,1180.7100943783971
2012-05-15,1179.2455205445024
2012-05-16,1167.975209255655
2012-05-17,1161.7879409527302
2012-05-18,1150.1034786275488
2012-05-21,1150.7776969494973
2012-05-22,1166.504495120638
2012-05-23,1152.2407063321893
2012-05-24,1159.9781300185307
2012-05-25,1164.6250873437466
2012-05-28,1165.5445444907
2012-05-29,1171.2364018020705
2012-05-30,1162.0829180702115
2012-05-31,1164.6358865248599
2012-06-01,1147.9390210348413
2012-06-04,1135.3388837681082
2012-06-05,1141.1402578308962
2012-06-06,1158.792963019132
2012-06-07,1163.798952218532
2012-06-08,1163.2690500370531
2012-06-11,1165.4479671527247
2012-06-12,1174.781329747523
2012-06-13,1172.8698727455092
2012-06-14,1168.9655177636841
2012-06-15,1178.2769351754846
2012-06-18,1185.6214444430746
2012-06-19,1198.560548199232
2012-06-20,1202.0755758528405
2012-06-21,1197.904161917272
2012-06-22,1192.894364962729
2012-06-25,1184.4433379372274
2012-06-26,1187.9762451747977
2012-06-27,1201.1595711506102
2012-06-28,1199.2464402639307
2012-06-29,1212.6843108488579
2012-07-02,1229.1639705244374
2012-07-03,1241.3382593738938
2012-07-04,1246.3629958900817
2012-07-05,1250.5900012574423
2012-07-06,1246.2719905159538
2012-07-09,1242.212720890853
2012-07-10,1246.975202575686
2012-07-11,1249.1565618122788
2012-07-12,1236.6642825974889
2012-07-13,1247.5180880053997
2012-07-16,1250.938886236588
2012-07-17,1253.8454099316502
2012-07-18,1261.4668920179479
2012-07-19,1273.8063787104513
2012-07-20,1267.2605876751147
2012-07-23,1243.0151916164907
2012-07-24,1238.1068890977665
2012-07-25,1234.141117273562
2012-07-26,1244.8865187073638
2012-07-27,1258.5350443505918
2012-07-30,1278.1557346835261
2012-07-31,1273.4984255998872
2012-08-01,1279.5156306776264
2012-08-02,1277.3813173323085
2012-08-03,1286.1863358548678
2012-08-06,1289.3787097998493
2012-08-07,1297.0820440408356
2012-08-08,1301.4493021222684
2012-08-09,1308.6364508036384
2012-08-10,1306.9350521173023
2012-08-13,1301.6748673559528
2012-08-14,1310.5837266879917
2012-08-15,1312.2984548907962
2012-08-16,1309.6218075286577
2012-08-17,1312.2722672883312
2012-08-20,1308.3266873707253
2012-08-21,1305.5241193363138
2012-08-22,1293.0304850572002
2012-08-23,1285.5293608833608
2012-08-24,1288.1758035061796
2012-08-27,1289.9912294022108
2012-08-28,1281.9048610384466
2012-08-29,1281.1876926840039
2012-08-30,1274.9534113749366
2012-08-31,1273.4121767576348
2012-09-03,1281.9662768569376
2012-09-04,1272.309145470187
2012-09-05,1266.976280918943
2012-09-06,1284.213608320052
2012-09-07,1282.2090681367563
2012-09-10,1280.6441985664414
2012-09-11,1283.700483995657
2012-09-12,1283.3227685560225
2012-09-13,1285.3480972065688
2012-09-14,1288.0570340058086
2012-09-17,1284.4443638725752
2012-09-18,1287.3765819826826
2012-09-19,1291.825277681311
2012-09-20,1292.0744536124437
2012-09-21,1297.3311581521307
2012-09-24,1298.5370993228903
2012-09-25,1299.427137128039
2012-09-26,1287.9646600485921
2012-09-27,1291.6803413840462
2012-09-28,1281.7436440936103
2012-10-01,1288.72583920012
2012-10-02,1286.6429949638637
2012-10-03,1284.6000104972009
2012-10-04,1280.9120814407063
2012-10-05,1287.1925715838486
2012-10-08,1282.239258978741
2012-10-09,1280.4096986153447
2012-10-10,1274.4234504743195
2012-10-11,1276.4388283508863
2012-10-12,1272.7409202640401
2012-10-15,1277.2258693171245
2012-10-16,1284.4898390327273
2012-10-17,1287.032019667868
2012-10-18,1291.6777177014321
2012-10-19,1287.3222543068407
2012-10-22,1281.5599679429824
2012-10-23,1268.2434278538851
2012-10-24,1269.2851044275621
2012-10-25,1273.6945323287603
2012-10-26,1274.8147634460438
2012-10-29,1270.6308692382684
2012-10-30,1273.5441690569644
2012-10-31,1272.307414892013
2012-11-01,1284.0950422739406
2012-11-02,1290.1286985377465
2012-11-05,1287.9222666503385
2012-11-06,1292.7241119382124
2012-11-07,1286.6006886710031
2012-11-08,1281.3789382670104
2012-11-09,1281.4914813947385
2012-11-12,1278.0309043654015
2012-11-13,1275.8517894291742
2012-11-14,1266.8674665837934
2012-11-15,1253.0790712338844
2012-11-16,1249.1565489394536
2012-11-19,1263.6334678662959
2012-11-20,1265.4724856403534
2012-11-21,1268.1869832334871
2012-11-22,1270.5772187510358
2012-11-23,1277.0504236617942
2012-11-26,1274.1889224352203
2012-11-27,1276.8273432234976
2012-11-28,1278.3675488321949
2012-11-29,1287.2470617404367
2012-11-30,1286.0244529843362
2012-12-03,1283.581550939962
2012-12-04,1283.4698585799524
2012-12-05,1289.8265227296195
2012-12-06,1298.3606548969099
2012-12-07,1302.9143493703004
2012-12-10,1308.7309104585854
2012-12-11,1310.0375276758261
2012-12-12,1312.7419799558504
2012-12-13,1307.4982474583132
2012-12-14,1305.4710861697663
2012-12-17,1302.2909868536158
2012-12-18,1305.7523964768425
2012-12-19,1307.8902918131482
2012-12-20,1308.5654497134901
2012-12-21,1309.1000861561752
2012-12-24,1306.4039486355646
2012-12-25,1306.8931557709282
2012-12-26,1305.3642792657229
2012-12-27,1307.1251204750545
2012-12-28,1303.0096326945275
2012-12-31,1306.45526237688
2013-01-01,1306.5743608025737
2013-01-02,1323.035253172424
2013-01-03,1336.4323883268466
2013-01-04,1341.5133296178535
2013-01-07,1334.2204207460916
2013-01-08,1335.5201152666943
2013-01-09,1342.752494537794
2013-01-10,1334.435960268631
2013-01-11,1326.0156097261395
2013-01-14,1323.326126966479
2013-01-15,1323.663642624775
2013-01-16,1322.6487227401246
2013-01-17,1324.4333307861366
2013-01-18,1327.1923665807835
2013-01-21,1329.2920752138855
2013-01-22,1331.3571687352298
2013-01-23,1332.6566489869488
2013-01-24,1329.766612012969
2013-01-25,1327.058375591576
2013-01-28,1325.1761616857525
2013-01-29,1332.8616679686108
2013-01-30,1324.8810765536941
2013-01-31,1321.9262737811903
2013-02-01,1317.3563661268506
2013-02-04,1312.6207037418706
2013-02-05,1314.9016815643888
2013-02-06,1311.6629398999223
2013-02-07,1313.936540635724
2013-02-08,1322.8462797991597
2013-02-11,1319.5816725712705
2013-02-12,1318.7672335859659
2013-02-13,1323.9490738110378
2013-02-14,1326.8894971162324
2013-02-15,1322.7234205671048
2013-02-18,1323.2993210260051
2013-02-19,1332.9293920759967
2013-02-20,1331.9173848109294
2013-02-21,1322.9954931543166
2013-02-22,1337.883301026151
2013-02-25,1335.1283094250555
2013-02-26,1328.8585222656427
2013-02-27,1334.2531165407754
2013-02-28,1348.6383415143898
2013-03-01,1351.1794492187464
2013-03-04,1347.4246320115099
2013-03-05,1362.7859615532816
2013-03-06,1368.4420547206682
2013-03-07,1362.6154540749737
2013-03-08,1373.5076937131068
2013-03-11,1374.5133942045024
2013-03-12,1373.743502661692
2013-03-13,1370.559779620915
2013-03-14,1379.3509214596884
2013-03-15,1376.6770730234894
2013-03-18,1374.7970723719595
2013-03-19,1378.258727277797
2013-03-20,1379.4694507504187
2013-03-21,1377.3039215824629
2013-03-22,1373.02484286036
2013-03-25,1380.1704496997186
2013-03-26,1385.765241160799
2013-03-27,1386.8131177016962
2013-03-28,1386.5229301461668
2013-03-29,1386.6484672775582
2013-04-01,1384.0718259461491
2013-04-02,1394.9268958959133
2013-04-03,1387.5351331231054
2013-04-04,1376.1389257302317
2013-04-05,1353.837335246235
2013-04-08,1356.5996912911246
2013-04-09,1363.2202003824962
2013-04-10,1377.1093948484818
2013-04-11,1383.0899751786155
2013-04-12,1380.5158925123253
2013-04-15,1372.8142884118129
2013-04-16,1362.737184451675
2013-04-17,1354.1219807360628
2013-04-18,1353.012813599893
2013-04-19,1359.0662319799117
2013-04-22,1364.943734636646
2013-04-23,1383.1320066569222
2013-04-24,1395.4524259413222
2013-04-25,1408.2438130660485
2013-04-26,1405.109728090907
2013-04-29,1409.016445150751
2013-04-30,1408.9683903349635
2013-05-01,1405.8317956569208
2013-05-02,1411.2384407406055
2013-05-03,1417.7583336038479
2013-05-06,1420.9123284385382
2013-05-07,1421.6458423858933
2013-05-08,1428.97262139152
2013-05-09,1432.1863585010121
2013-05-10,1437.362749529277
2013-05-13,1433.6322006793237
2013-05-14,1434.684539461961
2013-05-15,1443.5545607738288
2013-05-16,1439.9042118329307
2013-05-17,1443.2466672203097
2013-05-20,1447.1464877926069
2013-05-21,1451.4677161530046
2013-05-22,1449.7797702416822
2013-05-23,1423.659738731431
2013-05-24,1421.6673890789662
2013-05-27,1421.8027486048368
2013-05-28,1435.8445267271493
2013-05-29,1409.3808935784266
2013-05-30,1402.379014898306
2013-05-31,1393.9305062951482
2013-06-03,1381.1785005210509
2013-06-04,1382.6567923979824
2013-06-05,1361.0997678359004
2013-06-06,1343.4390982308073
2013-06-07,1353.3142866956891
2013-06-10,1354.9347904697015
2013-06-11,1339.0708983229893
2013-06-12,1335.3267065886623
2013-06-13,1333.9628087166502
2013-06-14,1335.2733440393947
2013-06-17,1348.0658503005557
2013-06-18,1342.1231248464492
2013-06-19,1340.5286285607665
2013-06-20,1305.7527328574154
2013-06-21,1299.205462338344
2013-06-24,1282.3258235535304
2013-06-25,1295.0556232475024
2013-06-26,1319.8021169581295
2013-06-27,1330.018429385319
2013-06-28,1334.2698999885108
2013-07-01,1338.518615263589
2013-07-02,1335.7531514067225
2013-07-03,1326.601980852595
2013-07-04,1350.4285502557439
2013-07-05,1343.852168016325
2013-07-08,1351.1202061073982
2013-07-09,1363.9071975013908
2013-07-10,1365.4465075337368
2013-07-11,1371.8678874588265
2013-07-12,1372.0865575706723
2013-07-15,1376.8766578210113
2013-07-16,1367.9334767545672
2013-07-17,1377.297884898777
2013-07-18,1383.0122608805336
2013-07-19,1379.4957520306461
2013-07-22,1381.2835304104638
2013-07-23,1382.3470364359016
2013-07-24,1383.2763004088522
2013-07-25,1377.1326615057765
2013-07-26,1372.4971549367017
2013-07-29,1372.1654073782606
2013-07-30,1370.81724286379
2013-07-31,1365.2518672033225
2013-08-01,1371.9190065647967
2013-08-02,1375.0418036596973
2013-08-05,1378.6383175421565
2013-08-06,1370.55328404694
2013-08-07,1364.8453644662193
2013-08-08,1368.3118238568893
2013-08-09,1376.6584910372983
2013-08-12,1383.3771362335199
2013-08-13,1394.2140528461694
2013-08-14,1396.1911230746662
2013-08-15,1384.307864316542
2013-08-16,1381.899695782448
2013-08-19,1375.871722549854
2013-08-20,1364.1741030950288
2013-08-21,1358.2155868828474
2013-08-22,1364.947589588342
2013-08-23,1369.141441805739
2013-08-26,1372.4045661472082
2013-08-27,1358.2720623227704
2013-08-28,1355.8840622121782
2013-08-29,1369.2378840540298
2013-08-30,1365.419492540992
2013-09-02,1384.7752979278264
2013-09-03,1382.4828826849923
2013-09-04,1385.090372087211
2013-09-05,1396.2510495366953
2013-09-06,1402.472551399351
2013-09-09,1403.0933622932007
2013-09-10,1413.1495475688919
2013-09-11,1416.0544445593423
2013-09-12,1415.0058410728068
2013-09-13,1417.2473319866544
2013-09-16,1423.9482091565044
2013-09-17,1421.1282281965919
2013-09-18,1421.785791095001
2013-09-19,1424.5600453947527
2013-09-20,1421.9911779547265
2013-09-23,1421.605471068454
2013-09-24,1422.3892188695067
2013-09-25,1422.8164892993584
2013-09-26,1424.4416758568325
2013-09-27,1419.9678760019374
2013-09-30,1412.1414759093316
2013-10-01,1417.231083740734
2013-10-02,1407.1313650050283
2013-10-03,1405.1444907761927
2013-10-04,1406.0895872788897
2013-10-07,1402.847047226601
2013-10-08,1397.8125461025304
2013-10-09,1393.2922576731958
2013-10-10,1408.4437481847929
2013-10-11,1413.115471883539
